header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""we never received what was promised in their own description""",1,2022-11-05,"A giant word of caution to everyone out there! Before you are duped big time into buying DELTA Comfort Plus Class - you are out of your minds crazy! How do I know that you ask, because my family did! Here is what you actually get for all of that extra money you spent: You get the most awful selection of alcohol you ever want to consume! Wine in a can that is so bitter that you cannot take more than 3 tiny sips, if you can stomach that much. I really want to know...hey Delta where are the upgraded snacks? Because they were not on any of our 6 (indeed I said 6 flights!) Also I was freezing and according to the Delta website under ""COMFORT PLUS"" it clearly says complimentary pillow and blanket! When I asked my flight attendant for the little pillow and blanket, she looked at me like I was from another planet and said: ""We don't have any pillows or blankets Ma'am"". Just in case anyone should want to know our flights were on: Wednesday, September 21st, 2022. The first flight was Delta# 2836 going from Billings to Minneapolis, the second was Delta#2089 going from Minneapolis to Los Angeles, the third was Delta #0370 going to Hawaii. The fourth was Delta #DL523 going from Kona Hawaii to Los Angeles, the fifth was Delta #DL1145  going from Los Angeles to Salt Lake City and the final flight was Delta #3817 back to Billings. Our family spent thousands of dollars more just to get the extras of ""COMFORT PLUS""! Was it worth it? Considering we never received what was promised in their own description, I would say a big and huge hell no! You can all think that I am whining and whatever, but I want what I was promised and what I paid for. There is no more leg room in COMFORT PLUS than in Economy! Basically the only difference is that you get seated a tiny bit quicker. Same drinks and snacks. There are no pillows as advertised. However if you have a longer flight you will get very thin and blue hospital like small throw. In no way can it ever be compared to a ""blanket"". Let's face it this airlines is in business for only one reason and that is to take the customers money. They surely are not going to give it back to people in any way. So very disaapointed.",True,,Couple Leisure,Premium Economy,Los Angeles to Kailua-Kona,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Horrible experience""",1,2022-11-05,"Horrible experience - delayed flight multiple times, claiming equipment, weather and then lack of pilots. Trapping people and keeping them from seeing their families should be a crime that senior management should be held accountable.",True,,Business,Economy Class,Houston to Pensacola ,November 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Never flying Delta again""",1,2022-11-05,"Our flight got delayed and I saw on my app that there's an earlier flight. My app keeps glitching out so I head over to the customer service. When I arrived she immediately tells me if Im not on a flight to Denver she can't help me and walks off.  If she is busy all I wanted to ask if there was a customer service booth nearby. After walking around and not finding one, the earlier flight wasn't available no more. Never flying Delta again. I'll pay extra to fly with another company .. little things matter",True,,Couple Leisure,Economy Class,Seattle to Fairbanks,November 2022,4,4,,1,1,,,False
"""compliment out flight attendant""",10,2022-11-03,I just wanted to compliment out flight attendant Robin. I have done quite a bit of flying over the years. She was about the most friendly and efficient I have encountered over the years. She made this flight fun. Delta flight 599 Tuesday October 18th. I sat in 2B. Hope the airline sees this.,True,,Solo Leisure,Business Class,Mexico City to Atlanta,October 2022,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""missed bag check by 1 minute""",1,2022-11-02,"Terrible service. Staff didn't care. Told us we couldn't both board as we missed bag check by 1 minute. Then the plane left early without us. Agents guaranteed it would not leave because we checked in with them and they'd hold it for us to get there. 1225 schedule, left at 1221.",True,,Couple Leisure,Economy Class,New York to Buffalo,November 2022,,,,1,1,,,False
"""Everything was perfect""",10,2022-11-02,"I had never flown Delta before, and I decided to give them a try after having a bad experience with Spirit. Everything was perfect, from start to finish. Check in was smooth, and the agent in Boston even offered to check my bag in for free, it was a special promotion that Delta had. Once on board, we got delayed by about 15-20 minutes due to more fuel needing to be added since a new flight route was established. Due to rain and wind in Boston, the pilots were very informative in the fact that we would hit a lot of turbulence. They kept us updated at all times and we even landed in Miami early. Complimentary snacks, drinks, and earphones. A good selection of movies and tv shows for free. Even the Wi-Fi was free, and worked perfectly. The flight attendants were very friendly as well. I appreciated this experience with Delta and they’re my preferred choice of an airline now. I would recommend them to anyone.",True,Boeing 737-800,Solo Leisure,Economy Class,Boston to Miami,November 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""do not fly with this airline""",2,2022-10-28,"Not Verified |  
They canceled our flight, did not notify us. We get to the airport, they tell us there’s nothing they can do. They put us on a flight for the next day, I had to get a hotel room to get home the next day. I missed a court date that I had for jury duty. I get to RDU airport to find my suitcase and my car seat broken, do not fly with this airline.",False,,Family Leisure,Economy Class,Phoenix to Raleigh Durham via Atlanta,October 2022,1,5,"<span class=""star fill"">4</span>",1,1,,4,False
"""Lack of customer service""",2,2022-10-28,We bought these tickets forever ago. They overbooked the flight. We bought five tickets with three kids under 5 and two adult. With that we had two other adults. It's a family vacation. We get to the gate and the attendants are completely awful. They ask us to sell our tickets. Then get made because we have to corral the kids. Lack of customer service.,True,,Family Leisure,Economy Class,Phoenix to Salt lake city,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Customer service is a joke!""",1,2022-10-26,"Not Verified |  This airline is joke! No service. Changed my flight at least 5 times. I paid for direct! Ended up connecting in ATL with barely time to catch connecting flight to JAX, left late on each leg. Broke brand new suitcase! No one answering calls! Customer service is a joke! Guy called on 10/25 told if get call on 10/26 at noon. 12.30 pm nothing. Promised by Delta luggage would be comped because of issues. No it wasn't! JAX counter was rude!",False,,Business,Premium Economy,Detroit to Jacksonville via Atlanta,October 2022,1,1,,1,1,,,False
"""Absolutely horrid experience""",1,2022-10-22,"Absolutely horrid experience with Delta which has left me $3,000 out of pocket, work days missed and countless hours of sleep lost. I've come to expect delays in flights, especially coming out of COVID, however Delta led myself and other passengers to believe connecting flights would be taken care of, right up until they weren't. If it's not a Delta-connected flight you're on your own, and not warned beforehand. Upon arrival, cabin crew advised us to speak to service desk, except they had all left by the time we'd arrived, and we spent the night hungry in LAX until 4:30am when they returned. Delta were quick to dust their hands of any responsibility and put it upon the other provider, when we were led to believe it would be coordinated for us. Our situation could have been easily avoided if passengers knew where they stood and what they needed to do from the beginning, rather than be led to believe all is well until you're with another carrier.",True,Boeing 737-800,Solo Leisure,Economy Class,Kingston to Los Angeles via Atlanta,October 2022,3,4,"<span class=""star fill"">2</span>",4,2,,1,False
"""checked a bag that missed my flight""",1,2022-10-21,"I checked a bag that missed my flight so they sent it on the next flight. They promised to deliver it by 12am. They sent it to the wrong address at 1am. When I finally found my bag, it was damaged with a large dent in the top corner. When filing a claim they ask for things that NOBODY would have such as: 1. The date I purchased the bag, 2. The original receipt.",True,,Solo Leisure,Economy Class,New York to Salt Lake City,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Horrible delays, incompetent at refunds""",1,2022-10-20,"Horrible delays, incompetent at refunds. No $500 refund given for the hotel as promised. I was flying from Alaska to Maui, while I was in a layover in Seattle. I was flying into Maui for funeral preparations. The Delta flight was delayed several times that day, then canceled late afternoon. The Delta representative said they ran out of hotel vouchers and to find my own, handed me a non working phone number and said to call the number for my refund. Tried several times the number, tried several times online system with Delta for my refund. More than two months later, I have not had any acknowledgment from Delta on this issue or a refund. I will be canceling my mileage credit cards with them and finding an airlines that makes good own their promises to reimburse.",True,,Solo Leisure,Premium Economy,Alaska to Maui,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""no notification of these changes""",1,2022-10-20,Not Verified |  Booked Flight on March 31 to fly out October 19th. Original time out of Milwaukee was 1:30 but it was changed to 1:00 with no notification but luckily were were there early enough. Then we were booked to fly out of Detroit at 4:30 flight 1285 to find out that flight no longer exist and they automatically put us on an 8:15p.m flight again no notification! The kicker is there was a 4:04 flight that they could have changed us to be more in line with what we originally booked but they want us to sit in the Detroit airport for 4 hours instead! The main issue I have is no notification of these changes and no desire by anyone to try to rectify.,False,,Couple Leisure,Economy Class,Milwaukee to Detroit via Austin,October 2022,1,1,"<span class=""star fill"">1</span>",2,1,,1,False
"""Fly anyone but Delta!""",1,2022-10-19,"I work in the travel industry I have always bragged on Delta and felt good that I put customers on them, not the case, I have never been treated so rudely. They need to train customer service. This trip started out bad and got worse, I am a medallion member and will think twice before I fly with them. I have never been treated so rudely by people that cause the problem, to think I paid more to try to be loyal, not again! Fly anyone but Delta!",True,,Business,Premium Economy,Paris CDG to New York JFK via Atlanta,October 2022,3,1,"<span class=""star fill"">3</span>",1,1,,1,False
"""service skills were exceptional""",10,2022-10-18,"Niki, and Monique were absolutely excellent. Their customer service skills were exceptional. Not only did they fulfill my needs, but they excelled to make my day better than it was moments before being assisted by them. They preformed a great example of team work while solving the matter at hand. I usually do not fly Delta because quite frankly its one of the more pricey airlines, however, after my last date of travel, I am now convinced Delta is definitely worth the extra dollars, both comfort and experience is highly valued with Delta and that should never go unnoticed. Both employees radiated an admirable work ethic.",True,,Solo Leisure,Economy Class,Atlanta to Los Angeles,October 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""our luggage did not arrive""",8,2022-10-18,"Not Verified |  We arrived in Boston around noon, but unfortunately our luggage did not arrive as well. After a 40 minute wait at the baggage carousel, we asked a Delta rep, who told us to open a claim when we get to our final destination. While that may have been true, the tone of indifference was not well appreciated. Another rep checked, and said it would be in Tampa, but not when we arrived there at 10pm that evening. Instead, the luggage would arrive around 7pm, the next day! We flew out of Tampa, but we live over an hour away in Sarasota. That necessitated a trip back to Tampa the next day to get our bags, which eventually showed up around 10pm. Thought Delta was better than that.",False,A330 ,Couple Leisure,Economy Class,Paris to Boston,October 2022,2,4,"<span class=""star fill"">5</span>",3,3,,1,True
"""never flying with Delta again""",1,2022-10-16,"The bag lady wouldn't take my credit card when I went to check my bags in and she made me miss my flight, then booked me for the next flight that we didn't get a seat for and we got stuck here for 3 hours. I'm never flying with Delta again.",True,,Business,Economy Class,Pensacola to Atlanta,October 2022,5,5,"<span class=""star fill"">5</span>",1,1,,5,False
"""didn’t really care about my situation""",1,2022-10-16,"Delta needs to get their act together. My flight was supposed to leave at 6:14 pm. Then it was delayed to 7:33. Then, it was delayed to 7:50. Then it was finally delayed to 9:54. I went to the Delta help desk, which only had one person helping my entire flight of 200+ people. When I finally got to speak to the representative, they said there wasn’t anything they could do, and they gave me a meal voucher. When I went to pay for my very simple, yet typically expensive meal, the server told me the voucher was only good for $15. Where are you going to get a meal in an airport (or anywhere in LA) for $15? When I went back to the help desk to confront them about giving me a meal voucher that would only cover a portion of my meal, which I was forced to get because of my delayed flight, they took so long that I missed my flight. On top of everything, every employee I dealt with was unempathetic and didn’t really care about my situation. They were almost smug about my being at their mercy. Needless to say, I will never be flying Delta again.",True,,Solo Leisure,Economy Class,Los Angeles to San Jose,October 2022,2,2,,1,1,,,False
"""Very dissatisfied with Delta Air Lines""",1,2022-10-14,"Very dissatisfied with Delta Air Lines, I won't be traveling with them ever again. Last August 2022, I needed a ticket change of dates, and so I spoke to an international representative who assured me it could be done for a fee, and that it was feasible. Long waiting on the phone with Delta, until they hang up. I called again, and they said I needed to cancel my flight and ask for a refund because the change of dates wasn't possible. Surprised by their negligence, I proceeded and agreed on the refund. After one month, I called to check on the progress of my refund, they said it was taking longer than expected because of the season, but my case was registered so I should expect the refund in a few weeks. A few weeks passed, and no answer from Delta. I called again, same story, they said I just had to wait longer. After 2 months, I finally received an email from Delta recently saying they couldn't file the refund after all. I'm not sure if they're aware of what that even means.",True,,Solo Leisure,Economy Class,Miami to Athens,August 2022,3,5,"<span class=""star fill"">3</span>",1,1,,2,False
"""they have really bad customer service""",1,2022-10-14,This airline does not care about its passengers. Our flight is from San Francisco to Rome with connecting flight in Los Angeles. This airline does not have enough space for the passengers carry on. The person on the podium failed to call our group number so we ended at the end of the line. When we get to the podium to enter the plane they forced us to check in our carry on and we asked to get our carry on in Los Angeles. Delta refused and told us that we were not getting our carry on until we get to Rome. That is approximately 14 hours from the time we board. In the meantime we were not ready for check in so our medicines and necessities were in the hand carry. We didn't want to hold the line so needless to say I was not able to take medicines on time. This airline is pricier than other airlines and they have really bad customer service.,True,,Couple Leisure,Economy Class,San Francisco to Rome,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""planes are not cleaned properly""",1,2022-10-13,"Absolutely disgusting airline. On the way there wasn’t great but it wasn’t bad. However, that quickly changed the airline canceled our tickets and then sold them off without telling us. I spent 6 hrs on the phone before they finally booked us in for a flight for the day after we were meant to leave. Then when we got to the airport the baggage drop person also Delta employee literally yelled at us because apparently we didn’t understand something he never explained. Although overall we were not over weight overall he still made us repack or the other option was to pay another $100 even though we had already paid for the extra bag. The planes are not cleaned properly there was rubbish in the compartment in front of my seat and dry drink dripped on the seat itself. The food was horrible, flight crew didn’t even tell us what it was. They only serve a meal in the first 2 hours of a 14 hr flight and the last 2 so you are going over 10 hrs with nothing but water. Most disgusting experience I’ve ever had with an airline not to mention the 2 hr delay at the airport because “ we are missing a pilot”. Delta should be ashamed.",True,,Solo Leisure,Economy Class,Los Angeles to Sydney,October 2022,1,1,"<span class=""star fill"">2</span>",1,1,,2,False
"""not looking after handicap people""",1,2022-10-12,Not Verified |  I'm handicapped and asked on booking for extra leg room since i have spinal implants and recent ankle surgery and traveling with ESA dog and was assured i would get extra leg room> i have mileage for comfort but seems never available but they have “x” out seats for disabled or other and they wont accommodate me - leaving me squeezing into a seat i cant handle with a dog! Shame on Delta for not looking after handicap people!,False,,Solo Leisure,Economy Class,La Guardia to Tucson,October 2022,1,1,,1,1,,,False
"""they made me run pillar to post""",1,2022-10-12,"I am on an early morning flight from Austin (starting 6:16 pm CST) to SanJose via LAX. This flight started late by more than an hour with some lapse in paper work, fueling etc. This caused my connection in LAX to be missed. Then instead of putting my on immediate connection from LAX to SJC, they made me run pillar to post begging with their rude service staff and stay standby on 2 flights one after another. I was stranded at LAX for close to 4 hours, before catching flight to SJC. They should have automatically confirmed me on the immediate connection but they let me beg to their rude staff multiple times before putting me on standby on 2 flights and waiting at LAX for 4 hours.",True,,Solo Leisure,Economy Class,Austin to San Jose via Los Angeles,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""I will never fly with Delta again""",2,2022-10-07,Not Verified | There were 4 of us on one ticket. One needed a wheelchair. We made our reservation months ago and we were not able to sit together except for one leg of the flight. We should have been assigned seats up front because of the disabled person in our group. We should have been able to get seats together because of booking so far in advance. We even had to wait for a wheelchair and we're almost late for our connecting flight. I will never fly with Delta again!,False,,Family Leisure,Economy Class,Sacramento to St Louis,October 2022,2,5,"<span class=""star fill"">5</span>",1,1,,,False
"""I am entitled to have one carry on bag""",1,2022-10-07,"The plane was not full, but I was told that I had to check my carryon bag because there wasn’t storage. However, there was plenty of room after getting to my seat and people behind me brought his/her carryon bag with them and stored it. The staff did not look. They did the same thing when I was going to Las Vegas. This is unacceptable. Especially since I am entitled to have one carry on bag. When I brought this to a flight attendant attention, I was ignored.",True,DAL1025:,Business,Economy Class,Atlanta to Norfolk,October 2022,5,1,"<span class=""star fill"">5</span>",5,5,,5,False
"""turned my trip with into a complete nightmare""",1,2022-10-07,"Not Verified |  Delta Airlines turned my trip with My 3 Kids into a complete nightmare. We were flying from Atlanta-GA to New York, then Tel Aviv - Israel. A trip that I had been doing for years with different Airlines. On December, 18th 2021, I got to the Airport 3 hours before the flight, as they requested, but the check-in line was moving extremely slowly. After about 1 hour and a half, I asked an employee to please help us make it in time for our flight. He assured me that we had enough time. Another half hour went by and I saw this person again. I went towards him and said I had one more hour to my flight with my kids and there were still a lot of people in front of me. Again, he was dismissive and said we would be able to make it on time. We finally made it to the check-in desk, got our boarding passes to the NY flight and the connecting flight to Israel and ran to security. I took it upon myself and apologized to all the people we were passing to get through security and get to our gate. Just as we got to the gate, the plane was already moving. We got there late. I was livid and I made it very clear that I was angry. The problem was that they knew we were on our way. We had already checked in, our names were on the list with assigned seats, and we had the boarding passes in our hands. I’m willing to bet that due to extremely bad management, they overbooked the plane; that is why they quickly closed the door and allowed the plane to take off. Eventually, a Delta Employee was able to put my kids and I on another flight to NY.  When we got to the gate, they had just closed it and refused to reopen it. I said to the employee “You knew we were on our way, our names were on the list. Why didn’t you wait for just 2 minutes? She did not answer, but again it’s obvious that they overbooked the plane. By now, I was going to miss our flight to Israel as well. I don’t think there was anyone on that terminal that did not hear my voice when I was yelling and screaming off the top of my lungs that Delta and its management are nothing but screw-ups and they don't care about their clients At this point someone came and told me she could help and would make sure that I would be on the next flight. However, we were going to miss the flight to Israel but there would be another flight in the evening that we would have to wait for (if I’m not mistaken about 6 hours). I did not care. I asked her to do whatever needed to be done. She started transferring our boarding passes from the flights we lost to the new flight to NY and the flight to Israel that same evening. However, she was only able to issue my and two of my kids boarding passes, but was having a problem getting the boarding pass for my other son. Time was getting very close to the flight going to NY, so she asked me to leave and in NY they would get him the boarding pass. When we got to NY, the first thing I wanted to do was to get my son his boarding pass. I went immediately to the Delta desk; the person there was taking forever, then someone else came in and started asking my son for his permit to travel and his Covid test. I told them that we had already been through this and he already had a boarding pass, but because of Delta’s poor management and flawed service, we lost 3 flights. All they needed to do was transfer his boarding pass to the next flight. However, this process was also taking long. They kept on asking him unnecessary questions and he was only 15.",False,,Family Leisure,Economy Class,Atlanta to Tel Aviv,December 2021,2,4,"<span class=""star fill"">4</span>",1,1,,1,False
"""We will not be flying Delta again""",1,2022-10-07,"Delta is screwing us all over. First we book a flight with them from Williston ND to Houston, they cancel that flight three weeks after we book it, tell us we can book another flight from Williston to Canada to Minneapolis to Houston. (Flight would’ve taken two days with the layovers) No thank you. So we decide to go through Minot to Minneapolis to Houston. Sounds great until two hours before boarding the delays start on that flight and surprise surprise it goes late enough we miss our connecting flight from Minneapolis to Houston. So if we would’ve chosen the cheapest option that included the most inconvenient times of day for a person with the longest layover we could’ve saved ourselves a couple hundred dollars from the beginning. Low and behold, we end up getting those flights and those layover anyhow but still have to pay the extra $200/ticket round trip. We will not be flying Delta again. Hence why on the way home we will be flying United. Delta needs to take a serious look at how many people they are effecting this way. If they care, that is. Also, to the flight attendants, if you are out of coffee, make more.",True,,Family Leisure,Economy Class,Minot to Houston via Minneapolis ,October 2022,1,1,"<span class=""star fill"">1</span>",3,1,,1,False
"""I will never fly Delta again""",2,2022-10-06,"Not Verified |  Don't fly as a family if you want a window seat or working air vents. We booked our flights months before the travel date and paid to pick seats that included a window, and at first they tried to seat us all separate, with my 10yo riding by herself. As I told them this was unacceptable, they put us in the very last row in the airplane. I'm not complaining about that a much as the quality of the row. Literally the only row on the entire airplane without windows or working air vents. When I say the whole plane was sketch, it's an understatement. I mean, zip ties holding parts on, plane wasn't cleaned, had garbage all over the floor, etc. Onto the service. Was ignored 3 times while basically yelling for service. They stopped us from entering airplane for 2 minutes while first class was served. Like 25 people sitting there waiting, while some entitled customer was served his Coke. I can go on, but you get the drift. I will never fly delta again.  I expected better from delta, I was wrong. I will never fly Delta again.",False,,Family Leisure,Economy Class,Punta Cana to Atlanta via Dallas,October 2022,3,1,,3,2,,,False
"""I didn't feel the hospitality""",3,2022-10-05,Not Verified | I would like to start by saying I didn't feel the hospitality on my last flight. I had 2 children age 4 and 7 and felt as if I was being lied to and cussed at. We had 2 booster seats that had pink tags on it that were left at the front of where you board the plane to get put under. As we arrive into Portland Oregon (PDX) we get off the plane and our booster seats are nowhere to be found. We stand there waiting for almost 40 minutes before anyone asked what we needed help with. Then they proceeded to tell me that they must have gone to the baggage claim. After 20 minutes (mind you its well over an hour and a half since we landed) at the baggage claim they had taken them off to the side of the baggage claim and never said anything to us. I will keep other airlines in my mind next travels.,False,,Family Leisure,Economy Class,Atlanta to Portland,October 2022,4,2,"<span class=""star fill"">5</span>",1,2,,4,False
"""it really made my day!""",10,2022-10-04,"I was flying to a country with a water supply that is questionable, so I had brought a filtered water bottle. Upon boarding the plane I realized I left it in the terminal. The flight attendant took the time to go out and look for it for me, but was not able to find it. Then he said another flight attendant did see it in the restroom, but when they went to retrieve it, it was missing. He took the time to come tell me all of this, and comped me with airline miles - which in my opinion is above and beyond - since it wasn’t their fault I had forgotten it. But it really made my day!",True,,Business,Premium Economy,Rochester to Guatemala City,September 2022,5,5,"<span class=""star fill"">5</span>",5,5,,4,True
