header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""The only real complaints are the airports""",5,2022-10-21,"Not Verified |  Flights from London to Istanbul, then to Cairo and then return. Flight to Istanbul was ok, food served and service was reasonably quick. On arrival at Istanbul airports there was no gate listed for onward connection and the connection was tight-Istanbul airport was terrible. Finally found the connecting gate - this flight was a Boeing 737 - old, hard seats and a full flight. Again a meal served-tepid but edible. Landed on time. Return flight was from Alexandria airport -5 security checks before we could enter the plane. Aircraft was on time but half way through the flight there was a medical emergency, which was dealt with admirably by the crew - luckily there was also a doctor on board. We were served breakfast. Final flight was Boeing 777 from Istanbul to London - served the same breakfast but no complaints as some well known airlines handout a packet of crisps. The only real complaints are the airports - both Istanbul and Alexandria-they both need better communication.",False,"A330, Boeing 737, Boeing 777",Business,Economy Class,London to Istanbul via Cairo,October 2022,2,3,,1,3,,True,
"""I have no idea what rule is this""",1,2022-10-16,"I was flying from Istanbul to Lima via Panama. My ticket from Panama City to Lima was with Copa airlines, which was booked by Turkish Airlines and it wasn't me who booked the tickets with Copa Airlines. Before the day of the flight, I was able check in online for my flight from Istanbul to Panama, however, their website wasn't letting me check in online for the other connecting flight. I had received a link from Copa Airlines as well to fill in health related details, and other questions on destination, citizenship, residency, etc. After filling all that, the website had clearly said ""no transit visa required"" for Panama. Next morning when I reached Istanbul airport, they gave me only the boarding pass for first flight. When I asked them for the 2nd one, they said I'll get that from Copa in Panama. They had also put my luggage until Panama, which I had asked them clearly if that could cause any issues. However, they said everything is fine. Finally at boarding, I was stopped from boarding saying that I need a visa for Panama because I'll have to get down to get my luggage and hence will need to exit the transit zone. When I said this is Turkish Airlines fault then as I had clearly asked them about luggage, the guy admitted it was messed up by whoever gave me boarding pass. However, then they made up some rule that because my return flight to London is not through Panama but rather through Amsterdam with KLM, hence I need a visa for Panama. I have no idea what rule is this and why should my return flight have anything to do with my transit visa. I asked them to show this in writing and they just wrote the reasons on my boarding pass! I asked them for written proof which can be validated and have been trying to contact them over this from the time I have returned back to London. They keep closing the tickets and do not still provide any proof. The latest ticket is still open since Sep 20th and they have just stopped responding. I lost a lot of money (close to 3500 GBP) because my return flight was not refundable and some of my plans/trips in Lima weren't refundable. These morons have still been hiding and do not respond. Worst customer service ever. They also made me run around in Istanbul airport from one counter to another without giving any proper response after I wasn't allowed to board. And finally I had to return back to London with a last minute expensive ticket (990 EURs)",True,,Solo Leisure,Economy Class,Istanbul to Lima via Panama city,September 2022,1,1,,1,1,,False,
"""no interaction with me""",1,2022-10-11,Istanbul to Manchester in Business class. The flight left on time but the service was appalling. After take off they served breakfast with little or no interaction with me. After clearing away the curtain was closed and the crew disappeared into the economy cabin. They ignored the premium passengers. They looked like they didn't want to be there.,True,A330-300,Solo Leisure,Business Class,Istanbul to Manchester,October 2022,3,1,,1,1,,False,4
"""never fly Turkish Airlines again"" ",1,2022-10-09,"Overbooked my international flight and somehow I got on standby. After not being able to get anyone to take their offer of 400 euros, hotel, and accommodations, they bumped us all to the next day. Afterwards the customer service was extremely rude ... saying how they have no patience for anyone because they have to deal with bumped passengers everyday. While we were told we were getting the same offer as the other passengers, our accommodations and meal met the bare minimum legal requirements. Our hotel was over 1 hour outside of the city. No toilet paper. Not a nice hotel and very far away from anything. The free meal consisted of cold mashed potatoes, pasta, and cold cuts. In order to get the 400 euros we need to leave a message on their feedback forum and hope to get a response in a week. I'm staying in the shabbiest hotel I've ever stayed in while I have a very nice hotel booked and paid for at my destination. I will never fly Turkish Airlines again.",True,,Business,Economy Class,Istanbul to Lisbon,October 2022,1,1,,1,1,,False,
"""Clean up your codeshare process""",3,2022-10-08,"I flew from Bahrain via Istanbul to Naples for business. I returned via the same routing roughly a week later. The final leg of the return flight was via a Gulf Air codeshare. Turkish Airlines representatives on the aircraft were courteous. The aircraft seemed clean and generally well-kept. My luggage made it to its destination. It was not damaged. Their website made it relatively easy to select seats on the non-codeshare legs of my journey, and to do the initial check in process. Turkish Airlines does not administratively handle codeshares well. There is no online process on either airline to select a seat or upgrade the codeshare leg. The boarding passes are not valid on the codeshare flight and have to be reprinted at the gate. Gulf Air basically rechecked me in and re-reviewed my passport, visa, etc. At least my luggage checked through. Our flight returning to Bahrain departed the airport (Naples) a little over 30 minutes late for no reason that seemed apparent. Granted, Naples is a dumpster fire of an airport, and this did not help, but no one explained to us what was going on or why it was late. We still made it to the aircraft 10 minutes before take-off. There was no effort to get us back on time. There was no sense of urgency. No one explained to us what was going on. The overheads were stuffed completely full before even 50% of the passengers boarded. The crew started playing 'Tetris"" with the overheads to make stuff fit. This caused another 20-minute delay in Istanbul as someone's laptop was missing. It ended up at the opposite end of the aircraft. So now we are 50 minutes late, for no good reason, for a 1+40 connector at Istanbul. The crew in the cabin seemed unsure about what gate we were pulling into at Istanbul. For a codeshare flight international connector, it was impossible to pick two gates farther apart. Deplaned at terminal F, boarded terminal A. GPS tells me I walked (ran, actually) 1.6 miles gate to gate. If you keep people informed, they are less stressed.  Make every effort to be on time. This should be priority 2, right after safety. Enforce carry-on rules and manage the overheads. This costs time for no good reason. Clean up your codeshare process. I will now avoid codeshares with GCC and Turkish Airlines. Manage your gate transfer process. I realize there are limitations based on airport configuration.",True,,Business,Economy Class,Naples to  Istanbul,October 2022,3,4,"<span class=""star fill"">3</span>",4,2,,False,
"""low ticket price comes with low morals""",1,2022-10-05,"Istanbul to Beirut. This is one of the worst airlines I've ever had to deal with, staff are very rude, like you won't imagine how rude, I was traveling with my family, wife and toddler (under one year) and they refused even to cooperate or help when we missed our flight after closing the gate early without even notifying or calling upon travelers, while my wife was breastfeeding the baby! When the gate was closed and the airplane was still on ground, they referred me to a ""care office"" 15 mins walking from the gate, the attitude of what so called ""care office"" was surprising to us, and those rude staff referred us back to a hotline that is busy, and when someone answered finally, she referred me back to the ""customer service"" on the website! This process took more than one hour and of course we had to book new tickets. My advice especially to traveling families: do not book with those rude people, their low ticket price comes with low morals and low attitude.",True,,Family Leisure,Economy Class,Istanbul to Beirut,October 2022,2,1,"<span class=""star fill"">2</span>",1,1,,False,2
"""I was forced to take antigen test""",1,2022-10-05,"My flight was scheduled on 30th September 2022 to Doha via Istanbul. As per recent travel guidelines for passengers traveling to Qatar, Antigen test is mandatory only of visitors and not permanent residence or citizen of Qatar. But the staff in Boarding pass counter seems trainee. Since he is confused,  I was forced to take antigen test. Since am in final day of my Visa I was disturbed and rushed to take antigen test. So it cost me CHF.40 as well as 1.5 hrs. 1 of my colleague who is traveling to Qatar in same day through Qatar Airways not forced to take any antigen test. This was totally unacceptable. The staff issuing Boarding pass seems not skilled. Here after I will never book Turkish Airlines. Secondly we had connection flight at Istanbul with 1.5hrs transit time. But flight departure time Zurich delayed by 1 hour. To cover up this we had big running in Istanbul since connection flight is different gate.",True,,Family Leisure,Economy Class,Zurich to Doha via Istanbul,September 2022,3,3,,1,3,,False,
"""my first negative experience with Turkish Airlines""",2,2022-10-03,"The plane arrived 3 hours later in Istanbul airport and all this time we were waiting in the security zone. After one hour of flight, we were brought food. The stewardess said that today only beef. But there was no beef. I asked where is the beef, to which she replied that there was minced meat in the sauce. I showed her that in the sauce there is only fried tomato and eggplant. My body does not accept such food, but the stewardess said that there is nothing to replace today. In front of me sat a young family with three children. After lengthy negotiations, the children were brought chicken. Thank goodness at least the children were able to eat. After a ten and a half hour flight, food was brought to us again, but this time only chicken with no choice. This was my first negative experience with Turkish Airlines.",True,,Solo Leisure,Economy Class,Alanya to Dallas via Istanbul,October 2022,4,1,"<span class=""star fill"">3</span>",2,2,,False,1
"""economy is excellent""",7,2022-10-03,"Not Verified | We have flown Turkish Business class previously which is sensational, economy is excellent providing it is not their low budget partner, Batik Air. Just check who you are actually flying with.",False,,Family Leisure,Economy Class,Rome to Brisbane via Istanbul,October 2022,4,5,"<span class=""star fill"">5</span>",5,5,,True,4
"""You can not talk to anyone""",1,2022-10-02,"You can not talk to anyone, all agents tell you they can not do anything and will advise you to leave feedback which no one answer, I am a business class customer and sent more than 8 feedbacks and 7 phone calls and no answer, my flight less than 12 hrs and I am stranded.",True,,Business,Business Class,Newark to Hurghada via Istanbul,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Food was really bad""",3,2022-09-30,Not Verified | Malaysia to Zurich via Istanbul. Delayed for an hour. Something was wrong with the plane and had to taxi back to get it fixed and refill the fuel used while taxi. Food was really bad and tasted odd.,False,,Couple Leisure,Economy Class,Malaysia to Zurich via Istanbul,September 2022,1,4,"<span class=""star fill"">4</span>",2,3,,False,
"""told me that we missed the flight""",1,2022-09-30,"We flew from San Francisco to Bahrain via Istanbul. We landed in Istanbul at 5pm to get our connecting flight to Bahrain at 8pm. The flight was delayed almost two hours, which we understand happens. We went to the boarding gate one hour before departure. The moment they started boarding, my husband went to buy water. I stayed next to the gentleman boarding the plane. They said last call and he asked me if we were in this flight, I told him yes, my husband is just paying for the water. One minute after I turned around to board and he told me that we missed the flight. He didn’t even tell me to board now when he asked me if we were on this flight.  I stayed paralyzed at the boarding gate watching how they removed our luggage 20 minutes after. I have never experienced such a horrible moment in my life.",True,,Couple Leisure,Economy Class,San Francisco to Bahrain via Istanbul,September 2022,3,1,"<span class=""star fill"">4</span>",1,1,,False,
"""all the staff are rude, unprofessional, and dismissive""",1,2022-09-30,"Flight from Tel Aviv to Miami with layover in Istanbul. September 28. 10pm flight from Tel Aviv got canceled after we already boarded plane and by the time we left to get hotel it was 5.30am (about 11 hours spent at Tel Aviv airport). They gave us a new flight for next day September 29, 10pm. This flight made it to Istanbul but with very little time to make the connection to Miami. Multiple Turkish Airlines employees on airplane and in Istanbul airport told us “it’s ok, they’ll wait for you” but with very little time, we ran across airport to make the connection. As we arrived at the gate, it had been closed for five minutes. From the moment we landed in Istanbul it was absolute mayhem. They gave us another new flight for September 30th at 2pm causing us to spend 11 hours at Istanbul airport. They told us it’s not their fault nor their problem and some laugh in our face at our disappointment. From my experience, all the staff are rude, unprofessional, and dismissive. Be careful when flying with Turkish Airlines. Your travel time may go from 17 hours to 75 hours to get to your final destination (this was my case with no exaggeration). I now need a vacation from my vacation.",True,,Couple Leisure,Economy Class,Tel Aviv to Miami,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,
"""showing attempts of service is absent""",4,2022-09-28,"The customer service and staff training is below standard on the ground and on the plane. handling of delays, requests and showing attempts of service is absent.",True,,Business,Business Class,Tel Aviv to Vienna via Istanbul,September 2022,4,4,"<span class=""star fill"">4</span>",1,2,,False,3
"""I kept having to ask for water""",5,2022-09-26,"Not Verified |  We flew business class round trip. The outbound was from Seattle to Tel Aviv via Istanbul. The outbound was delayed and employees gave us a personal escort because we had to run through the airport. The service on the outbound was good and food was good, not the most comfortable seats to sleep in. The return service was not great and I kept having to ask for water and had to request they pick up our trays and cups, not sure I would pay for it again. Also, our bags were tagged priority but still took forever and we missed our connection in Seattle on the return.",False,,Couple Leisure,Business Class,Istanbul to Seattle,September 2022,1,2,"<span class=""star fill"">4</span>",1,2,,False,2
"""keep on changing my seat""",1,2022-09-25,"I booked 2 tickets for myself and my husband from London to Istanbul with return as well, paying extra money for window seat along with seat preference and check-in luggage. They keep on changing my seat on both flights without even contacting us and when I try to contact the customer service they were very rude informing me that is not there problem and not even bothered about it. Even the check-in and tickets offices were extremely unhelpful. If I pay my money for seat preference with my family of course I would not want to share the seat with a stranger.",True,,Couple Leisure,Economy Class,Istanbul to London,September 2022,1,1,,1,1,,False,
"""arrive 20mins later than the departing time""",1,2022-09-25,"I was late as I arrive 20mins later than the departing time but still 40 mins before departure time. However the ticket says the boarding ends 20 mins before departure. When they did not let me on the flight, and said no worry we will get you on the next flight to Washington DC free of charge. And took me to ticketing service and ticketing service said it is my fault and charged me more than 1000 USD to get on the next flight.",True,,Business,Business Class,Istanbul to Washington ,September 2022,1,3,"<span class=""star fill"">3</span>",1,1,,False,3
"""Everything about this flight was very smooth and uneventful""",10,2022-09-25,"Everything about this flight was very smooth and uneventful, in a good way. Staff, both on the ground and on board, were nice and accommodating. They even went above and beyond to address our needs before we requested. The seats are comfortable with ample leg room and a good, responsive IFE system. The main highlight was the food. For a 2.5-hour flight, we got a full meal, and everything tasted great. The flight departed and arrived on time, rounding up a good experience.",True,A321,Family Leisure,Economy Class,Stuttgart to İstanbul,September 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,
"""excellent service from the cabin crew""",10,2022-09-24,"Both flights were very comfortable with excellent service from the cabin crew. Seating on A330-300 is 2x2x2 (TLV-IST) The seats are large, comfortable and plenty of room to recline. The Audio-Technica headsets provided great sound and the in seat TV screen (in armrest) had a very good/clear picture. Wi-Fi worked flawlessly. Breakfast options were excellent (Turkish cheese pastry w/sun dried tomato paste). As always one is welcomed on board with fresh juices and a hot towel. Check in was a little chaotic through no fault of the airline as other passengers blocked access to business class check in with their luggage. Transfer in Istanbul was seamless, however, we had to clear security again. Seating on the 787-9 is 1-2-1 which offers privacy in all business class seats. The Denon noise-canceling headsets have excellent sound and noise cancelation. The lie flat seats are very comfortable. The cabin crew makes the bed (padding and comforter). Meals on the IST-DFW flight were excellent (Salmon for dinner and chicken brochette before landing). Wi-Fi was excellent. I was able to stay connected for entirety of flight. Inflight Entertainment selections were very good. As always, cabin crew provided excellent service. No issues with checked baggage. I highly recommend Turkish Airlines Business Class.",True,A330-300/Boeing 787-9 ,Solo Leisure,Business Class,Tel Aviv to Dallas via Istanbul,September 2022,5,5,"<span class=""star fill"">5</span>",4,5,,True,5
"""the service is consistent across all types of aircraft""",8,2022-09-24,"No matter the type of aircraft, the service is consistent across all types of aircraft. The 737-900ER has 2x2 abreast seating. The chairs are wide and there is enough room between the seats to recline. The reclining mechanism is a little clumsy to operate unlike the 787-9, hence the not perfect rating for this flight. The ICE system is in the armrest and I did not use it. WiFi worked flawlessly even though one flight attendant said that WiFi was not available. The meals were outstanding and the hot towel service very welcome. Flights were timely albeit with a slight delay. No issues with checked baggage.",True,Boeing 737-900ER,Couple Leisure,Business Class,İstanbul to Tel Aviv-Yafo,September 2022,4,5,,4,4,,True,5
"""Business Class product is very impressive""",10,2022-09-24,"Turkish Airlines Business Class product is very impressive. There is a separate check in counter for business class which was very welcome. The 787-9's 1-2-1 seating gives access to the aisle for each seat. Seating is very comfortable and depending on the seat, a bit narrow, however, there is plenty of leg room and the seats become fully flat (turn down service is provided with bedding and a comforter). Service from the cabin crew was exemplary. Dining is par excellence. Both meals were delicious and beautifully presented. The hot towel service was very welcome. The inflight entertainment options were very good with live news channels, music, movie and tv show channels. WiFi was excellent and worked flawlessly.",True,Boeing 87-9 Dreamliner,Couple Leisure,Business Class,Dallas to İstanbul,September 2022,4,5,"<span class=""star fill"">5</span>",4,5,,True,5
"""I’ll only fly them in the future under duress""",2,2022-09-23,"Turkish Airlines delay in Beirut had us sitting on the tarmac there for 45 minutes prior to take-off, effectively ensuring we’d miss our Sofia connection in Istanbul. Fast food voucher and rescheduled for a flight 5 hours later which was delayed another 2 hours. In Istanbul they changed gates on the airport monitors twice, having us running firm one end of the airport to the other - A gates to F gates and back again. If you consider how huge Istanbul airport is, you’ll feel our pain. Boarding is disorganized. They should forget their cursory attempt at food service and focus on getting people places on time! They turned what should have been a 4-5 hour transit time into a ~15 hour ordeal. I’ll only fly them in the future under duress.",True,A330 and Boeing 737-800,Couple Leisure,Economy Class,Beirut to Sofia via Istanbul,September 2022,3,3,"<span class=""star fill"">5</span>",1,2,,False,
"""had the nerve to move my assigned seat""",1,2022-09-22,"Paid for Business Class, aircraft was old and in poor repair. Seats were poor design and not comfortable. Crew kept cabin too warm and made for uncomfortable flight. Called airline directly months in advance for window seats but not honored, assigned seats were on we site and app, but declined at the gate stating ""its only a request"". Then the staff had the nerve to move my assigned seat to accommodate other couple seated together. We will never fly this airline again.",True,Boeing 777-300,Business,Business Class,London to Istanbul,September 2022,1,,,1,1,,False,
"""never book another Turkish air flight again""",2,2022-09-21,"Arrived to the airport 3 hours early. Waited in line for the plane to board 1 hour late. Sat on the tarmac for another half hour. Arrived late to the gate, because of their delay. They did not hold the connections or assist passengers with navigating their massive airport. They then sent me to a hotel that they touted as 5 Star and stated that they would provide me dinner. Did not mention that dinner would be pre selected for me and that I would have to buy any drinks for 2€ . The room is at very best, 2 star. The staff at the hotel is largely very accommodating. Initially I was overlooking their disorganized loading and unloading the plane. The app that doesn’t work for me half the time, the on board entertainment that fails to maintain volume with the headphones they give you.  I will never book another Turkish air flight again.",True,,Solo Leisure,Economy Class,Malta to Boston via Istanbul,September 2022,2,4,"<span class=""star fill"">2</span>",1,1,,False,
"""told we would get 400 euros compensation""",1,2022-09-21,"We were unable to check in online. We phoned regarding this and after being hung up on twice by rude staff we were told it would be sorted at the airport which it was. However, on the way back we were told the flight had been overbooked, we were on standby but this would be resolved at the gate. It was not. We tried to talk to various members of staff but they either did not speak enough English or shouted at us. We were given a voucher for a 'meal' which got us one slice of pizza and were left to navigate Istanbul Airport by ourselves. We eventually found the place to collect our luggage but were told it was too much work for them to locate it. After insisting, we eventually got our suitcases back and transit to the worst hotel. We  got a flight home one day late. We were told we would get 400 euros compensation but that did not happen today because there are no Turkish Airlines staff at Edinburgh Airport so we are still chasing this.",True,,Couple Leisure,Economy Class,Istanbul to Edinburgh,September 2022,3,1,"<span class=""star fill"">1</span>",1,1,,False,
"""gave us new flight tickets in 24 hours""",1,2022-09-18,"TK1304 from Malaga was delayed by 2 hours. We arrived to the Istanbul just in time to see our plane to Egypt TK0698 taking off.  It took us 2 hours and 5 lines to the 5 different counters to finally get to someone from the Turkish Airlines to help us. They gave us new flight tickets in 24 hours without any excuses, just like this was normal. They also offered us a hotel to have a sleep at. 2 hours later, 05:30 in the morning we at last were checking into that hotel. By that time my 8-year old son was literally falling from his legs. Me and my wife were not fresh either. Hotel title says it's has 3 stars, but I wouldn't give it more than one given how tired their rooms are.",True,,Family Leisure,Economy Class,Malaga to Sharm el Sheikh via Istanbul,September 2022,5,4,,1,3,,False,
"""Very impressed""",10,2022-09-16,"Not Verified |  Flew from Istanbul to Manchester yesterday. Very impressed. Flight was very comfortable, staff were very courteous, hot meal and drinks were provided free. There was also a free headset and access to free tv/radio. This is back to the 'old days' of good service and enjoyable flight which took off and landed on time. Won't hesitate to use Turkish Airlines again and will recommend to others. Also very impressed with Istanbul airport. It puts Manchester airport to shame.",False,Airbus 330,Couple Leisure,Economy Class,Istanbul to Manchester,September 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,
"""recognition for her customer service skills""",10,2022-09-11,"Not Verified |  Valerie, terminal 2A, Paris CDG airport, left our hearts feeling warm with her compassion, patience and understanding whilst checking our bags. She showed us great kindness and deserves recognition for her customer service skills performed. Thank you to Valerie, if you read this, for all the small efforts which made our travels much easier while pregnant. Thank you for going above and beyond ☺️ Turkish airlines hires great assets to their company.",False,,Couple Leisure,Economy Class,Paris to İstanbu,September 2022,4,5,"<span class=""star fill"">5</span>",5,5,,True,
"""I read as 1 checked bag per passenger""",1,2022-09-08,"I purchased International tickets, checked Turkish Airlines baggage policy which I read as 1 checked bag per passenger for international flights. When my wife and I arrived at the airport, they charged us USD$ 6 per kilogram. That’s $238 for two medium sized bags for an international flight. Plus the aircraft was their ‘Trademark of Turkish Airlines’, I’m guessing low cost, carrier Anadolujet. That was not disclosed anywhere when the flight was booked or at the airport. We had a second flight already booked - international also - where we got hit again for per kilo for pricing. It cost more per kilo for the luggage than it did for us.",True,,Business,Economy Class,Istanbul to Sarajevo,September 2022,3,1,,2,1,,False,
