header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""I'll pay more elsewhere""",1,2022-10-26,Not Verified |  Absolutely the worst customer service. Can't ever talk to a real person. Tried to cancel due to a medical issue with relative. Did not want a refund but merely a credit towards a future flight when illness over but refused through their automated chat. Again no live person capabilities. The worst airline service experience ever. I would never do business with them again. I'll pay more elsewhere. Beware!,False,,Couple Leisure,Economy Class,Bangkok to Danang,October 2022,1,1,,1,1,,,False
"""Go with another airline""",1,2022-10-21,"Not Verified |  The system auto assigned my 8 yr old daughter to a seat 12 rows from me, which is against the airline's safety policy. When I contacted Customer service to raise my concern, they agreed to move her to a seat close by. But then at airport check in, I couldn't print boarding pass. Was told to go to payment counter and pay for changing my daughter's seat! After escalation, the manager even accused me of putting my daughter in a far away seat but now wants to move her closer, hence I should pay. I find her accusation so ridiculous. She finally agreed to waive seat charge, as though she did me a favor. I wonder why AirAsia system would assign young kids to sit by themselves.  My advise. Go with another airline!",False,A320,Family Leisure,Economy Class,Singapore to Bali,October 2022,3,3,,1,3,,,False
"""I guess Air Asia does not care""",1,2022-10-07,"Not Verified |  I booked on the airasia.com powered by kiwi.com website and found out today my flight has been moved 6.5hrs earlier to a time I simply cannot make (and makes the journey from Siem Reap to Singapore 13 hours long!). I am now being told I get no refund if I don't fly on it because it would be a 'voluntary' cancellation, and it will cost over $320 dollars more to rebook to a later flight on the same day. I thought maybe after covid the terrible travel services would cease, but I guess Air Asia does not care. Shocking treatment.",False,,Solo Leisure,Economy Class,Siem Reap to Singapore,October 2022,,,,,1,,,False
"""terrible online chat""",1,2022-09-30,"Not Verified | Had a flight from Bangkok to Osaka cancelled during COVID. They gave a partial refund but the rest remained as a voucher.  However, using the voucher is next to impossible. In March I wanted to go to Krabi but the voucher didn't work. I contacted the airline and explained the problem but they were so slow in responding that I ran out of time and had to book flights at a higher price and without the discount vouchers. When they finally got back to me they asked for my information and then I never heard from them again and they closed the enquiry without informing me. I'm trying to use the vouchers for another trip. I'm about a week away from when I need to fly and I still haven't been able to book flights because their customer service is so awful. I contacted them months ago via email (after they hung up on me on the phone twice!) and they asked me for my information again. They have so far confirmed that I have vouchers but haven't given me any way to use them either during booking or after booking. Once again I've waited so long that the flights I wanted have disappeared and I'll now be paying a higher price for flights I didn't want. The only way to contact them now is though their terrible online chat which never understands my question. I've managed to get in an online queue but I'm number 99 and have moved one place in about 30 minutes.",False,,Family Leisure,Economy Class,Bangkok to Phuket,September 2022,,,,,1,,,False
"""4 times rescheduled""",1,2022-09-25,"I booked this flight on August and AirAsia cancelled it so I had to reschedule. Then when finally came the travel time and I arrived at 7am at the Jakarta station, they told me that the flight to Medan has been rescheduled again this morning for 6pm so around 9 hours later. This was already bad because I booked a trip in Medan so I couldn't make it on time. And I didn't even receive any email or notification about rescheduling. Then around 3pm I got another email saying that the flight has been rescheduled for 1am of the next day. 5 min later I got another message saying the flight has been rescheduled for 1:50am. So 4 times rescheduled, together 16 hours of delay. They gave us ridiculously low amount of money as an excuse. When I started to think about a refund and I tried to book another flight at the same day with another company, AirAsia said that I won't get any refund because I rejected it. Which I did not, they told me about the refund and I said that I have to think about it.",True,,Couple Leisure,Economy Class,Jakarta to Medan,September 2022,,,,1,1,,,False
"""I haven't received any correspondence""",1,2022-09-13,"My Bangkok to Phnom Penh flight in October 2022 was rescheduled and I received an email notification of the change of flight time. There was a 7.5-hour change of time, so I decided to cancel my ticket and receive a refund. I couldn't see any option to contact a member of staff, other than a bot on the AirAsia website. Since submitting my claim, I haven't received any correspondence from AirAsia. Luckily, it was a really cheap flight and I can take the loss. I certainly wouldn't book with AsiaAir again because I just wouldn't want to be placed in a similar situation.",True,,Solo Leisure,Economy Class,Bangkok to Phnom Penh,September 2022,,,,,1,,,False
"""never book with AirAsia again""",1,2022-09-08,"Flight was cancelled more than 2 weeks prior to departure for ""Operational reasons"". Attempted to secure a refund but it took over 2 weeks just to get a response. AirAsia, decided that, rather than a 5 hour transit, an alternative flight a day later with around 15 hours of travel was a sufficient substitute. Over 3 weeks later and I am still waiting to understand if I will receive a refund. Will never book with AirAsia again.",True,,Solo Leisure,Economy Class,Phuket to Siem Reap via Bangkok,August 2022,,,,,2,,,False
"""Worst flight experience ever""",1,2022-09-07,"Worst flight experience ever. Had double booked due to system error. Filed in a refund request for one ticket to AirAsia but seems they don't want to give my money back. The process took so long and no customer service available anywhere to give your complaint directly. D-1 before my scheduled flight, my morning flight got rescheduled to the afternoon without other option available to refund or even reschedule my flight. The system in the check-in terminal is slow. I think the company is facing bankruptcy.",True,,Couple Leisure,Economy Class,Jakarta to Denpasar,August 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""tell me my flight its the other flight""",1,2022-09-02,"Had a flight 2.9.22 18:55 to Kuala Lumpur - I'm there an hour early - sitting at my Gate 6a it says very clearly 18:55 DPS-KUL AirAsia at the Gate. I go to board they tell me my flight its the other flight at 18:55 AirAsia to Kuala Lumpur at Gate 2 but it’s already left. I go to the other gate explain, they say it’s my fault because I didn’t go to the live checkin. And had I done the online checkin properly I would have seen. This is the text on the online ticket: ""you may proceed directly to the gate using this e-boarding pass"". The employee said there were tickets available the same day, but until I admitted it was my fault he would not give me one for today but instead for tomorrow.  I have never ever experienced anything close to this. In the end luckily I managed to get a ticket for the same day but had to pay the difference.",True,,Solo Leisure,Economy Class,Denpasar to Kulala Lumpur,September 2022,,,,1,1,,,False
"""of course I missed the flight""",1,2022-09-02,"I went to my gate entrance for my domestic flight at 2.15 when my flight is at 2.50. At the time, when the officer scanned my boarding pass the machine said ""not checked in"" even thought I clearly had the boarding pass. The officer said to try again in 5 minutes and the same result kept coming up until 15 minutes had passed and now the result became ""too late to board"". The officer told me to go to the service counter and they kept sending me to different service counters until I reached the rudest lady who initially told me that I can't board within 20 minutes of take off, even though I was at the gate 35 minutes before take off. I kept begging her to help me but all she said was ""please step aside, sir. I'm busy"". That was 5 minutes prior to the supposed take off and of course I missed the flight. After all of this I had to go retrieve the bags I checked in and that took over 20 minutes, at which time I found out the flight had been delayed by 40 minutes. I have to wait for the delayed flight to depart before I can take back my checked in bags. What kind of customer service is this? Also I was informed that they may help me with rescheduling the flight if I pay the difference even though 1 AirAsia employee told me it was the system's fault.",True,,Solo Leisure,Economy Class,Kuala Lumpur to Sibu,September 2022,,,,1,1,,,False
"""Horrible communication""",3,2022-08-26,"Not Verified |  Both flights from Jakarta to Penang back to Jakarta had three delays, and they canceled two of our flights, then delayed the final return flight to a 1:40 am departure. It caused us three extra hotel night expenses for a 2.5 hour flight. Horrible communication. We were not even informed of the delay.",False,,Solo Leisure,Economy Class,Penang to Jakarta ,August 2022,3,2,,3,3,,,False
"""cannot check in anymore as counter is closed""",1,2022-08-14,"I submitted an app check in and it was successfully submitted. I had no check in baggage so I only went to the airport 50min before the flight to print my boarding pass and board the plane. But when i went to the airport it was not reflected on the system and they said I was not checked in and as such cannot check in anymore as counter is closed. The only solution was to buy a new air ticket. And I was not given a choice of seats and was asked to purchase what i later found out to be the most expensive seat on the plane, a hot seat, which I did not ask for. A simple trip air ticket cost doubled and totally ruined my trip.",True,A320,Solo Leisure,Economy Class,Singapore to Kuala lumpur,August 2022,1,3,,1,1,,,False
"""Good value for money""",8,2022-08-08,"Good value for money, uneventful short hop from JKT to KUL, early morning. Good value for money regarding pre-ordered meal, easy check-in and clean airplane. Nice crew.",True,A320,Business,Economy Class,Jakarta to Kuala Lumpur,May 2022,3,4,,5,5,,,True
"""hard work deserves recognition""",8,2022-08-05,I was weary of this airline because of my previous experience flying in from Manila last July 2022. However ground crew Cheska changed it all. She managed to make our check in from Dumaguete to Manila quick and efficient. Her loyalty and hard work deserves recognition.,True,,Family Leisure,Economy Class,Dumaguete to Manila,August 2022,3,3,,5,3,,,True
"""requested refund via their AVA bot""",1,2022-08-02,"Return flights for August 2022, both changed to one that didn't work for me at all. Reason given was that getting me safely to my destination was their highest priority. Rejected the new flights and requested refund via their AVA bot. 3 days later, sent me email confirming the replacement flight booking that i had rejected. No way to contact other than ava bot. Messed up my travel plans and now adding to my problems.",True,,Solo Leisure,Economy Class,Singapore to Kuching,August 2022,,,,,2,,,False
"""The worst customer service""",1,2022-07-29,"Not Verified |  Tried to book a flight through their website. They process my credit card then the next day sent an email stating unsuccessful in the process. But credit card transaction went through. Now to get funds back, it will take 14 to 30 days. The worst customer service I have ever deal with. No support, no phone number or live person to talk with.",False,,Solo Leisure,Economy Class,Bangkok to Phuket ,July 2022,,,,1,1,,,False
"""no customer service whatsoever""",1,2022-07-28,"Flight was cancelled and retimed multiple times to exceedingly inconvenient timing. It is never okay to retime flights to another time because if it was, then I would have bought the ticket at that time and not the one that I choose. Airasia has no customer service whatsoever. A useless robot is not customer service. Airasia also practices Excessively draconian rules on baggage weight as if an extra 1kg of carry on baggage. Charges customers exorbitantly for baggage, food or any service under the guise of ‘low cost’.",True,,Couple Leisure,Economy Class,Kuala Lumpur to Kota Kinabalu,July 2022,1,1,,1,1,,,False
"""What a waste of money!""",1,2022-07-27,"AA has gone from bad to worse, if that is possible! Tried to change flights due to a visa issue but the only form of interaction is with AVA - an auto-bot with limited information. I have been trying to reschedule for over 2 hours now without any success. This is tantamount to fraud and scam - AirAsia is essentially robbing us of our money. I will never book through AirAsia again. If the airline is unable to provide an adequate customer service, the whole outfit should just close shop or sell to a party better able to run the airline. What a waste of money!",True,,Couple Leisure,Economy Class,Kuala Lumpur to Lombok,July 2022,1,1,,1,1,,,False
"""I had lost both tickets""",1,2022-07-23,"I ordered my round-way tickets months in advance, only for them to say my return flight will be canceled one week before the actual flight. I needed to talk to someone to get more detail about the process, but no human is available as their system is now only a bot.  The system offered to move my return flight to another day but none of the proposed timing fit my schedule, so I asked for a refund. I was given a pending case confirmation, without any detail whatsoever on the refund processing.  Since I couldn’t get any clarity, I decided to go down to the airport counter and asked some questions to the ground staff at the AirAsia counter.  She checked and confirmed the refund request was actually for both depart and return tickets, something that is not made clear in the bot chat. The ground staff could not void my refund request as this has to be done by AirAsia and not the airport staff. I had thought that the refund was only going to be for my return ticket but I had lost both tickets. Because of this, they couldn’t guarantee that I will still have my name in the booking system on my departure date. The ground staff said there’s nothing that can be done on their side as they have no way to reach AirAsia. Basically, I need to book another ticket which is way more expensive now that I have so little time left before my flight. So before you book your tickets think twice. It could just be a stroke of bad luck on my side, but I’m reading so many reviews that are similar to mine and they help solidify why I will never book from this airline ever again.",True,,Solo Leisure,Economy Class,Singapore to Jakarta,July 2022,,,,,2,,,False
"""lousy service and terrible airline""",1,2022-07-23,"Worst experience ever with an airline when It comes to hassles and changes. Flights from KL to Langkawi delayed. I received an email whilst at the airport getting ready to check in saying delayed. My original return flight from Langkawi to KL was cancel and we were bumped back over 2 hrs to a later flight. Then that flight was delayed after we checked in. Then to add insult to injury, the Air Asia flight going to KL that was scheduled for a later departure ended up flying out before my earlier flight. Then if you try to lodge a complaint about the service it is all virtual response now. Seriously such lousy service and terrible airline. I truly regret booking with Air Asia. Next time I will look for any other airline before I ever book with Air Asia again.",True,,Family Leisure,Economy Class,Langkawi to Kuala Lumpur,July 2022,1,1,,1,1,,,False
"""canceled due to operational reasons""",1,2022-07-19,"I bought a ticket through AirAsia website for a flight on the 21st of August (Sunday), from Chiang Mai to Kuala Lumpur. I received an email last Saturday, notifying me that the flight had been canceled due to ""operational reasons"". I tried to understand what these reasons were but I could only contact an automated bot. I eventually got to talk with a so-called live agent (had to wait in queue for 3 hours) that pretended he was typing (the 3 dots pre-message symbol showed up for like 5 minutes) and eventually the conversation ""expired"". I came to understand that the flight they sold me (AK 857) doesn't operate on Sundays. I have another ticket bought from them, for the 25th August (Thursday), from KL to Krabi (AK 868) and I already checked Flightaware and found out that the flight only operates on Monday, Wednesday and Friday. I asked for a refund for the flight that got cancelled by AirAsia, but so far I haven't got my money back and from the looks of it, I'm understanding that the same situation will arise with the KL to Krabi flight. Don't trust AirAsia flights and always check on several sites if the flights actually exist and operate on the days they are selling them.",True,A320,Couple Leisure,Economy Class,Chiang Mai to Kuala Lumpur,July 2022,,,,,1,,,False
"""Worst experience ever""",1,2022-07-09,"Worst experience ever. Will never fly again. All they want is to find a way to charge you extra. Seats are cramped, unprofessional behaviour of the staff, late check in and late arrival, and overall a horrible travel experience. I have flown enough low cost airlines in the world, I would rate Air Asia as the worst ever.",True,,Solo Leisure,Economy Class,Chennai to Bangkok,July 2022,1,1,"<span class=""star fill"">1</span>",3,1,,,False
"""I'll never fly AirAsia again""",1,2022-07-04,"During the flight the food service was suspended right in front of me due to turbulence. Then they resumed it from the back of the cabin, but never came to me. When I called a flight attendant and asked for a meal, she told me that they have run out of it and added ""I'm very sorry"". Didn't offer even a glass of water. Throughout the whole 2 hr flight I was hungry and mad. I'll never fly AirAsia again.",True,,Solo Leisure,Economy Class,Kuala Lumpur to Phuket,July 2022,3,1,,2,2,,,False
"""Rp. 223,009 for additional 10 kg baggage""",2,2022-06-19,"Tried to buy additional 10 kg baggage from AirAsia website https://www.airasia.com/member/mybookings#tab-flights on 18 June using my credit card. After 3 fail attempts due to my cc wasn’t able to be verified, I gave up. Checked my email the next day before my flight, didn’t receive any email confirmation that my additional 10 kg baggage purchase has been approved. I decided to only bring one check in luggage weight only 19 kg When I checked in in jakarta airport, i was forced to pay Rp. 223,009 for additional 10 kg baggage which transaction wasn’t successful or been confirmed. Tried to ask for my refund from AirAsia customer service at Denpasar airport was told to go through AVA which were very helpful airasia customer service hosted by AI, after waiting waiting for more than an hour, my queue was terminated,  Without email confirmation whether the transaction was successful, they just forced me to pay something you didn’t purchase?",True,,Solo Leisure,Economy Class,Jakarta to Bali,June 2022,3,3,"<span class=""star fill"">1</span>",1,3,,2,False
"""So much inconvenience""",1,2022-06-10,Not Verified | Bangalore to Mumbai. Worst ever experience. No professionalism. Postponing flights and after that also nothing on time. I would never again go by this flight. Why do they write even for departure when they are never going to follow it. So much inconvenience.,False,,Family Leisure,Economy Class,Bangalore to Mumbai,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""I will never take AirAsia again""",1,2022-06-08,"Not Verified |  I will never take AirAsia again if there is a choice. Worst ever airlines I have ever experienced. They rescheduled my flight and changed me and my kids' seating from first row (hot seat) to a normal seat in the back row. And there is no refund for this change. I tried to chat in Airasia App multiple times but the only response I got was 'we are experiencing technical issue, please try again later.' It is really frustrating when the planned schedule was simply changed by AirAsia and the seat row (I bought first seat for the comfort of me and my kids as I was travelling without husband) was changed to normal seat. And is there is no refund for this row change.",False,,Family Leisure,Economy Class,Bangkok to Kuching via Kuala Lumpur,June 2022,1,3,"<span class=""star fill"">1</span>",3,1,,3,False
"""We will never travel AirAsia again""",1,2022-06-06,"Really bad airline start to finish. Check in under staffed, no social distance control and rude ground staff. We booked a flight together but when we got our tickets they put us in Seat A and C with gap of middle seat. They told me the flight was full and we had no choice. I pointed out that no one likes to sit in the middle seat, so why not give them the window or aisle, so we as a couple are together. They were rude and says that's our allocated tickets. We will never travel AirAsia again.",True,,Couple Leisure,Economy Class,singapore to Jakarta,June 2022,1,1,,1,1,,,False
"""customer service is poor beyond reasoning""",1,2022-06-05,"Purchased baggage in advance with tickets. Tried to luggage drop exactly an hour before flight time at 11.25am which was stated as 12.25pm. System error stating late. Went to the counter, and was told to queue. Spoke to a couple of other passengers and noticed they are the same flight as me, and machine also stated late and hence unable to luggage drop despite them being there way earlier than 1hr before departure. When queue reaches our turn, its 11.45pm. Counter customer service stated too late, cannot luggage drop. We were told to wait for this flight to depart first, then try to request customer service for change to another flight and pay the difference. That sounds ridiculous because the other passengers are ""late"" because AirAsia's own ticketing system has a problem and everyone was asked to queue until they missed the closing time for dropping luggage. I gave my luggage to my wife who drove me here and ran all the way to the departure gate. I arrived at the departure gate at 12.10pm. On the way, custom informed me that system shows I cannot board but I can try. Tried I did. To my surprise, the plane is not there yet at the departure gate when I arrived. This means Airaasia could have helped, but they simply refuse. When I tried to reason to the counter at the departure gate, all I get told was I was late. There is no sense of logic in the heads of these customer service agents. In any case, it is now 1.25pm whilst typing this review. 60 minutes delayed with no notice on estimated delay duration. There are the elderly, and kids here and they just don't seem to be bothered. When queried what is the policy for flight delay and possible cancellation, he says 2 hours first, then denies saying it back and forth. Very unprofessional and unreliable customer service. The flight status board now shows another flight, and my flight just simply gets removed without notice, causing alot of passengers crowding at the desk asking what is going on. For reference, we take AirAsia because it is cheaper sometimes. So we understand and do not complaint if it delays a little here and there. However, the customer service is poor beyond reasoning even after taking into account the slightly cheaper rates.",True,,Solo Leisure,Economy Class,Kuala Lumpur to Singapore,June 2022,1,1,,1,2,,,False
"""No apology to the passenger""",1,2022-06-01,"They change our flight from 6.30pm to 8.45pm without proper informing. We waited at airport for 4hours and went on board by 8pm plus until 930pm we been ask to go down and until now 11pm,we are still at Kuala Lumpur. We suppose be arrived by 9pm and change to 11pm and now 11pm, I'm still here. No apology to the passenger. Not only that, the seat arm rest are broken and stick with cloth tape.",True,,Couple Leisure,Economy Class,Kuala Lumpur to Kota Kinabalu,May 2022,1,1,,1,1,,,False
"""there is zero understanding of customer service concept""",2,2022-05-29,"Not Verified |  This has got to be the worst airline in the history of aviation industry. Absolutely apathetic ground crew, and there is zero understanding of customer service concept. You get what you pay for - cheap airlines, cheap service, and I would never have taken this airline except that it was the only direct flight to Bali. Other airlines are twice as expensive, and glad to spend that money to interact with humans. Air Asia service is like a glorified AI BOT.",False,,Solo Leisure,Economy Class,Kuala Lumpur to Denpasar via Kuala Lumpur,May 2022,2,2,,1,2,,,False
"""Disappointing flight""",1,2022-05-24,"Disappointing flight. I haven’t flown AirAsia for some time and seems like it’s punctuality and service have gone downhill. The flight was delayed by 2 hours. I wasn’t informed when I checked in at the airport despite at that point the preceding flights were delayed so they should have been aware. Still no apology for being late when they stated they were ""boarding"" which they stated before the preceding flight had started to disembark. An hour after ""boarding"" they finally opened up the doors for us to get on. Still no apology, little checking of peoples tickets. Once we get on the plane it’s pretty clear they haven’t even done a cursory clean which is pretty shocking given the lessons of covid. KL T2 is not a great airport to be stuck in past the security barriers for over 2 hours. So if your flying Air Asia I recommend double checking your flight status before doing that. Or just don’t fly AirAsia and maybe you won’t have the same risk of long delays and poor service.",True,,Business,Economy Class,Kuala Lumpur to Singapore,May 2022,1,1,,1,2,,,False
"""the service is getting worse""",2,2022-05-22,"I used to travel frequently with AirAsia but recently the service is getting worse. More than half of my flight got cancelled / rescheduled to the inconvenient time. I need to rearrange my schedule and travel plan because of that. There is no proper way to complain as you will always be directed to AVA which can't settle your issue most of the time. Questions never be answered and customer service is basically not exist. Undeniable it offers the most affordable flight ticket but with the inconvenience caused by frequent reschedule/ cancellation and the worst customer service, it is not worthy of it.",True,,Solo Leisure,Economy Class,Sandakan to Kuala Lumpur,May 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""they are not paying the money back""",1,2022-05-19,"Not Verified |  Be very careful with AirAsia, we booked an flight and after once changing our timings from Air Asia they just canceled our flight. We have to book another airline to get to our vacation, of course much more expensive. There was flights from AirAsia available but they didn't offer us. So now they are not paying the money back, they hold it on the air Asia credit account. I try to get my money back but AirAsia refuse to pay back.",False,,Family Leisure,Economy Class,Kuala Lumpur to Sabah,April 2022,,,,,1,,,False
"""Absolutely no customer service""",1,2022-05-18,"We have had a terrible experience with Air Asia. Three weeks before our flights, we received notification that they had cancelled both of our flights for operational reasons. We were automatically rebooked on flights - one of which was an entire day later than our initial itinerary. We couldn't miss the day of work, so attempted to get a refund or credit for that fllight. Absolutely no ability to contact a human, and everything was done through the chat bot - except that the bot was obviously incapable of understanding the situation. We explicitly said we needed a refund for one flight. In the meantime, we booked quickly with another airline (at substantial out of pocket cost). Instead? No refund, but they credited both flights which meant that we now no longer had any route to our destination! We also can't rebook the original AirAsia flight because the price has quadrupled. Absolutely no customer service or assistance. We are left with three lots of flights we can't use, a substantial amount of out of pocket cost, and no apology.",True,,Couple Leisure,Economy Class,Perth to Denpasar,May 2022,,,,,1,,,False
"""I was asked to pay for 2.1 kg""",1,2022-05-18,"The worst ground service by the staff in Trichy airport. I had only hand luggage with my laptop and chargers in my laptop bag which total was 9.1 kg, I was asked to pay for 2.1 kg of a total sum of Rs.6772/- i was made to wait and i was the last passenger to get my boarding pass for my flight. Since when was the laptop started to get in to total weight of the luggage. (if so why didn't they ask to weigh my 2 phones which i was carrying in my pocket, which would add another 1/2 kg for them to charge me ).",True,,Solo Leisure,Economy Class,Tiruchirappalli to Singapore via Kuala Lumpur,May 2022,1,3,,1,3,,,False
"""Worst customer service""",1,2022-05-07,"Worst customer service. I have waited for hours (5) to get through a live person and each time (3 times) the person closed the chat before I could ask a question. Delayed service, faulty planes, cancelled flights, no refund.  They completely and utterly destroyed my holiday. Shameful airline.",True,,Couple Leisure,Economy Class,Kuala Lumpur to Kota Kinabalu,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""Why overbook a flight during a major holiday?""",1,2022-04-30,"Booked an expensive flight during Eid weekend. Checked in more than 4 hours before flight only to find out the flight is full. App told me to come to the airport early only to put me on a flight 5 hours earlier than my actual flight. No compensation, nothing. Front desk did not even tell me I would not get on the same flight. Why overbook a flight during a major holiday? Why do customers just get pushed to any flight they want without prior notice nor without compensation? I’ve travelled with other budget airlines and this is just the worst. Also, customer service is bad. I can’t even file a complaint. Front desk says all complaints need to go through their online chat Ava. Well, Ava is not human and doesn’t understand simple keywords like “refund” and “compensation”. The worst.",True,,Solo Leisure,Economy Class,Kuala Lumpur to Alor Setar,April 2022,4,4,"<span class=""star fill"">2</span>",1,1,,3,False
