header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""it was delayed for hours""",2,2018-12-31,"Bangkok to Shenzhen. 40 blankets for 120 seats. Get it together. It’s not that difficult to manufacture some blankets. Hair on the seats and dirty windows. On my way to Thailand from Shenzhen, it was delayed for hours and everyone expected that. It’s a sad thing when your airline is known, and expected, to be awful.",True,,Couple Leisure,Economy Class,Bangkok to Shenzhen,December 2018,3,3,"<span class=""star fill"">1</span>",2,2,,False,1
"""smooth and pleasant""",8,2018-10-19,"Xian to Xiamen in November 2017. Check in at Xian was hassle free. A320 without personal IFE. A drop down LED monitor is fitted on every subsequent 3 rows. The quality of the flight catering is similar to some other airlines in China, taste is average but the portion was sufficient. To conclude, the flight journey was a smooth and pleasant one.",True,A320-200,Solo Leisure,Economy Class,Xian to Xiamen,November 2017,4,4,"<span class=""star fill"">4</span>",4,5,,True,
"""airline is a real nightmare""",1,2018-08-08,Not Verified |  Guangzhou to Nanjing. I just tried to fly with them. My flight was cancelled without a real reason and the ground staff was the worst I ever experienced. I´ve been told that there is something wrong with my ticket and so they can´t switch me to another flight. Lufthansa confirmed thet everything was fine with my ticket but Shenzhen Air did not accept. Now I try to reach them for weeks without any reaction. This airline is a real nightmare.,False,,Business,Economy Class,Guangzhou to Nanjing,June 2018,,,,1,1,,False,
"""first class service was amiable""",9,2017-11-04,"✅ Verified Review |  Beijing to Shenzhen on a Boeing 737. First class a total of eight seats, two rows, four groups, the first day of the first class of passengers a total of four people, so each person sitting on the side. Because the narrow body aircraft fly, the seat can not lie flat, but Shenzhen Airlines first class seats are very spacious. The flight attendant who was in charge of first class service was amiable. And the release of meals, but also to ask whether the need for chili sauce, mustard and other side dishes.  The seats do not have a screen, but first class passengers can get a Tablet PC, which has movies, TV shows and other entertainment, the headphone jack bad contact, affecting the listening effect. After the arrival of the plane, the crew will maintain the order on board, so that first class passengers first off the plane, I love Shenzhen Airlines, of course, if it can be wide body aircraft like. Service did not say that food can also hope that the food can do better and more refined. Drinks also hope to be more advanced.",False,Boeing 737,Business,First Class,Beijing to Shenzhen,October 2017,4,5,"<span class=""star fill"">4</span>",4,5,,True,
"""no signs of priority check-in""",7,2017-06-30,"✅ Verified Review |  Shenzhen to Xi'an. It took me 10 minutes to find first class check-in while there was no signs of priority check-in in the terminal, which is quite strange for me while Shenzhen airport is hub airport of Shenzhen Airlines. Check-in and security were efficient. Lounges were comfortable and food tasteful. Flight attendants friendly and attentive. First class seats on this short haul flight was great. Recommended.",False,A320,Business,First Class,Shenzhen to Xi'an,June 2017,5,4,,4,4,,True,
"""impolite to their passengers""",4,2017-06-25,"✅ Verified Review |  Shubuling to Shenzhen. However did Star Alliance admit this low quality airline into their more prestigious alliance? The website is absolutely awful in English and in Chinese. After failing to purchase a ticket through their website, I managed to buy one on Ctrip. But then the online check-in did would not work. However the verification function on the Chinese language website reassured me that my ticket did exist. Airport check-in was ok as I was first in line. However then the flight was delayed by an hour, then after boarding an announcement of another half hour, then half an hour later yet another delay. I wondered if it was a ploy to avoid paying compensation and why they just did not let us deplane and wait in the lounge. Being vegetarian I would have needed to pre-order my special meal, but as web check in was not available I was not able to order. The only positive was one very polite and helpful stewardess, whom my translator guessed wanted to please the foreign guest, as the flight crew was otherwise quite impolite to their passengers. In flight entertainment: Heidi, a German language film on a screen too distant to read the subtitles.",False,A320,Business,Economy Class,Shubuling to Shenzhen,June 2017,2,4,"<span class=""star fill"">1</span>",2,3,,False,
"""never, ever is this flight on time""",1,2016-10-28,"I use Shenzhen Airlines 2 time per week from Shenzhen to Jinjiang and back. Never, ever is this flight on time. Delay 1 hour, 2 hours, and last monday a delay of 3 hours. How is it possible? And there isn't other choice, this is the only flight available for to go and come back. Maybe this is the reason: only this flight, only this airline and they think they can do what they want.",False,,Business,First Class,SZX to JJN,October 2016,3,3,,3,3,,False,
"""standing during turbulence""",5,2015-12-16,"I've been taking Shenzhen Airlines frequently, and the experience today in ZH9149 was not as good as usual. During the flight a woman from economy class went to the first class area and sit by me, chatting with a guy and a kid, who sat in the same row with me. Most of the time she was standing in the aisle even during turbulence. Even worse, she used mobile phone to take pics for the kid. This behavior is dangerous and it happened at least three times during the flight. But there was no cabin crew stopping her all the time.",False,Boeing 737-800,Business,First Class,CKG to CGO,December 2015,4,3,"<span class=""star fill"">2</span>",3,4,,True,1
"""no incentive to take care of customers""",3,2015-09-23,"First time with this airline flying from Shenzhen to Shanghai, and it was not a positive one. Shenzhen Airlines one of those state owned airlines in China (part of Air China) that has no incentive to take care of its customers. Shenzhen airport was impressive and comfortable, but as soon as we arrived at the boarding gate, however, nightmare started. For an airport that spacious and modern, Shenzhen Airlines's plane that took us to Shanghai was parked far far away and it takes a long while for the shuttle bus to get there. We boarded the crowded bus and there was no air conditioning with temperature outside reaching 35+c. We had to wait on the bus for several minutes with everyone sweating like hell before the bus moved. After a seemingly very long ride, we arrived at our plane that was parked at a remote corner in front of a maintenance shop. We boarded the plan and our nightmare continued. There was no aircpn switched on onboard the plane. The pilot informed us that due to air traffic control, we had to wait on the plane for further instructions.  A flight attendant came over and asked if we wanted blankets. Looking at her sweat covered face, I am like what .. a blanket! Did you say blanket? She was just doing her job. But the entire crew did not seem to get it.",False,,Business,Economy Class,SZX to SHA,September 2015,2,2,"<span class=""star fill"">1</span>",3,3,,False,
Shenzhen Airlines customer review,4,2015-08-15,"Flew from Osaka to Beijing. We got to airport 2 hours early, but check-in hadn't started yet. The minute we were supposed to board the airplane, our flight got delayed for 1.5 hours, which was very annoying.",False,,Family Leisure,Economy Class,Osaka to Beijing,July 2015,3,3,"<span class=""star fill"">1</span>",1,5,,False,
Shenzhen Airlines customer review,4,2015-06-25,"Flew Shenzhen to Beijing Capital on Boeing 737-900. Whilst I guess its quite a new plane, the interior was quite grubby with surface stains and scratches to panels and seat areas. The flight was delayed due to traffic but that's normal in China. Lounge at Shenzhen Airport in need of further change if they want to meet international standards, as its geared to Chinese only. Staff onboard were quite efficient, but language skills very poor and didn't understand anything that appears to not be on their script - a bit scary! Food is also geared of course to Chinese passengers, and wasn't good even by Chinese standards. There's not a lot of options for this route, but will go back to using Hainan Airlines whenever I can for domestic as they are miles ahead of all the other airlines here.",False,Boeing 737-900,Business,First Class,Shenzhen to Beijing,June 2015,3,2,"<span class=""star fill"">1</span>",1,3,,False,
Shenzhen Airlines customer review,8,2013-10-29,"Shenzhen to Xi'an. Only foreigner on board got all the attention of the flight attendants - limitless alcohol. Very helpful in general with good English skills. They served dinner which was very reasonable. Check - in was done quickly professional and put a ""fragile"" sticker on my suitcase without me having to ask for it. All in all a very good travel experience.",False,,,Economy Class,,,3,5,"<span class=""star fill"">2</span>",,4,,True,
Shenzhen Airlines customer review,7,2013-05-15,PEK-NNG in Airbus 320. Flight was delayed due to air traffic control the plane was 30% full I was able to sleep and stretch out using the 3 seats. Cabin Attendant courteous and helpful food was inedible though a mysterious chicken noodle or spaghetti? Overall value for money and I can redeem points using my Air China Star Alliance card.,False,,,Economy Class,,,3,4,"<span class=""star fill"">2</span>",,4,,True,
Shenzhen Airlines customer review,7,2013-04-14,Domestic flight from Guiyang to Shenzen. Flight delayed for 3 hours and everyone sat onboard with nothing to do. Luckily they served one meal while we were waiting which was good. When we asked if there were any coke or snacks they said no which was quite disappointing. Food and seat were ok. FA kept us informed about the delay. Not much inflight entertainment except for tiny TV's on the ceiling.,False,,,Economy Class,,,4,3,"<span class=""star fill"">3</span>",,4,,True,
Shenzhen Airlines customer review,8,2013-04-04,Shenzhen to Xiamen. On arrival at Shenzhen Airport I was surprised to find it resemble more of a Chinese railway station than an international airport. Check in was quick. I used the automatic machines with the help of a staff who spoke almost no English. Was charged a fee for overweight luggage which was expected. Onboard the cabin seats were adequate. Was given a snack - a muffin peanuts and a tangerine along with water. Was glad to have something to eat but expected a hot meal. At Xiamen luggage arrived quickly and everything went smoothly. All in all Shenzhen Airlines was quite nice. Quite clean and quite efficient.,False,,,Economy Class,,,4,3,"<span class=""star fill"">2</span>",,4,,True,
Shenzhen Airlines customer review,3,2012-07-09,First time flying SZ. Flew from TPE-WUX. Business class seat was not worth the money. Meal was poor. Pulled out my iphone mid flight to listen to music and was told I couldn't use a mobile phone during the flight even in airplane mode. After we landed there was no process to let first/business class disembark first. People in economy rushed to the front preventing first/business passengers from getting their belongings to disembark.,False,,,First Class,,,,,,,1,,False,
Shenzhen Airlines customer review,8,2010-12-31,Shenzhen - Shanghai Hong Qiao. Delayed for 1 hr due to late arrival of previous flight but information was sufficient. Seat condition okay with a lot of legroom meal service the best I've ever experienced on flights in China. A large range of drinks. Flight attendants friendly and seemed professional.,False,,,Economy Class,,,,,,,4,,True,
Shenzhen Airlines customer review,1,2010-05-25,"ICN to SZX - worst flight experience I have ever endured. The one piece of good review I can give is that the flight landed at the intended destination. Messy cramped disorganized - and that is just a description of the boarding process. I know it's a cultural thing but the sense of personal space is nil - no way to relax on the flight. Got stuck in economy though I booked biz class. Offered to pay to ""reupgrade"" and was told I could pay cash to cabin crew - $500!",False,,,Economy Class,,,,,,,1,,False,
Shenzhen Airlines customer review,7,2009-09-18,WUH to CKG on an A320. Flight on time even a little early. Clean cabin appearance seat pitch good. Food/snack a little disappointment nothing salty just sweets. FA in good mood and friendly.,False,,,Economy Class,,,,,,,4,,True,
Shenzhen Airlines customer review,8,2009-08-30,Shenzhen to Jinan early morning flight peak for departures at SZX however Self-Check in machines available and efficient. No jetways so bussed to quite a distance away. Clean 737-800 with friendly crew. Hot meal was served for breakfast which is nice. Got to Jinan on time. Recommend the airline for flights in China better services than many larger airlines in the country.,False,,,Economy Class,,,,,,,4,,True,
Shenzhen Airlines customer review,3,2009-03-13,Hangzhou to Shenzhen in economy. Check in was a breeze airport is modern. Flight wasn't full so able to move seats and not have a person next to me. Seats were fine decent recline. Food was terrible noodles with some ground pork and sauce. All in all flight was fine because it was short and on time. Flight attendants seemed professional. But drinks and food were quite bad even for a chinese airline.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,4,2008-09-14,Shenzhen-Dalian C class. Good quick check in with attentive check in staff. Used the business and first class aisle to fast track security otherwise it would have taken ages to clear security. The Business class lounge was very comfortable and spacious with free drinks and nibbles plenty of TVs computer terminals and newspapers to read. The plane was clean seating in business class comprised of 3 rows with 2 seats on each side of the aisle. Food and drinks were plentiful with the flight attendants providing a very good service. Flight announcements by both the flight crew and cabin staff were firstly in Chinese and then English.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,5,2008-06-26,Nanjing - Chongqing. Used this China internal flight cost around £55 2 hours long and on time. Offered good hot food with a smile and free drink to ups throughout. English not understood that well by lovely attendant but acceptable as was a internal flight. Overall very surprised by quality considering this is a budget airline.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,1,2008-06-12,CAN-KWL-CAN (Guangzhou-Guilin) return by Shenzhen Airlines. 50mins flight offer breakfast with a small break fruit and tea. Aircraft in good condition but a little bit old cabin quite clean FA's service and attitude fare. Inflight announcement in Mandarin cantonese English and Japanese(a group of Japanese visitors). In my opinion Shenzhen airline's quality raise faster than other chinese carriers.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,4,2008-01-29,Shenzhen - Chongqing and Shenzhen - Wuhan with Shenzhen Airlines. The first leg to on an A320 the other two legs on 737-800s. Aircraft in a good condition. Hot meals served. On all longer routes Shenzhen Airlines also provide mints shortly before landing which helps to overcome the uncomfortable feeling in the ears. In my experience Shenzhen Airlines provides a better level of service than any other Chinese carriers.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,,2007-05-23,SZX/JDZ return. Did the same trip 7 months ago and was put off by average service and an old and dirty 737. Have just completed the same trip and what a turn around. Aircraft spotless with cleaners still scrubbing doors just prior to boarding. Aircrew immaculately dressed groomed and attentive. Meal was hot and tasty. This airline has certainly got its act together and considering they have a monopoly on the route provided a level of service above what I expected.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,,2007-01-19,Shenzhen - XiAn and back. This is the second time I have flown Shenzhen Airlines. The economy class is comfortable. Seat width better than other Chinese carriers. Legspace great for a foreigner. Meals and drinks were adequate. Flight staff friendly and helpful. At least 2 flight attendant's spoke English. Inflight announcements in Chinese and English. Interesting that towards end of flight flight attendants encourage all passengers to do head neck arm and leg exercises. Very happy with service from check-in to disembarkation and will choose Shenzhen airlines again.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,,2006-12-20,PEK to SZX. Check in fast and efficient. Boarding on time but by bus instead of jetway as the aircraft was parked in apron far from terminal which is not good in freezing Beijing weather of about -10 C in the morning. Aircraft 737-900 and clean. Non of two choices of food was so good: boiled rice or noodle with boiled vegetables with no taste or spice - or even salt. Plenty of drinks served two times. Crew very kind and efficient. Arrival on time.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,,2006-11-30,Guanzhou to Guilin. The aircraft was a very clean and new looking Boeing 737-800. The announcements were in Chinese and English. The flight departed and arrived early. Things are changing rapidly in China and standards seem to be rising generally. The snack was uninspired but most UK carriers give nothing on a 45 minute flight.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,,2006-03-05,"I flew Shenzhen airliines twice in January and February 2006. The first flight was Nanjing - Shenzhen. The service was adequate though one of the FAs was going so fast with the drinks trolley that she knocked right into me spilling coffee all over my leg ; no apology even though she clearly saw what she had done she just giggled and rushed away. The second flight Shenzhen - Changzhou on an Airbus A320. The flight departed on time and everything was going fine until half way through the flight when the captain announced something in Chinese which caused quite a stir amongst the other passengers (I was the only foreigner). After speaking for maybe 90 seconds in Chinese he simply said ""Ladies and Gentlemen we back Shenzhen. Medical Emergency"" This seemed odd as we were now far closer to other airports such as Changsha Nanchang Hangzhou Hefei Wuhan etc. than we were to Shenzhen. When we eventually arrived back in Shenzhen there was no rushing to get a sick passenger off the place so it clearly was not a medical emergency. They started to hand out food boxes - some passengers were given two but when it came to the foreigner on the flight - nothing. Meiyou. Sorry. Then another announcement in Chinese and everyone starts to rush off the plane. I ask what the problem and in broken English the answer is ""We clean the plane"". So after an hour on the tarmac we are told to get back on - once again I ask what the problem was and the answer was they had to clean the plane. I try to get them to elaborate but the FAs English was dreadful. We finally arrived in Changzhou 5 hours late. Shenzhen Airlines are the worst domestic Chinese airline I've flown.",False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,,2005-03-27,A total surprise and a pleasant one with Shenzhen Airlines. Flew from Wuhan to Shenzhen in mid March. Half expected sloppy service and really scared about safety. Instead got a brand new 737-800 with leather seats in Y-class. Flight hostesses very polite and warm and helpful. Plenty of them too. Cabin service complete with drinks and meals. Professionally looking inflight magazine.,False,,,,,,,,,,,,False,
Shenzhen Airlines customer review,,2004-01-30,This was the first time flew Shenzhen Airlines. Economy tends to be comfortable enough. On the SZX-HAK flight B737-600 - approximately 1 hour flight with snacks and mineral water only no other choice like coke. FA's services attitudes are fair. On the HAK-SZX return flight one of the FA was kind of bullied by two passengers but the FA was very polite and asked the passenger to be seated for landing. Overall Shenzhen airlines are good enough for economy travel on domestic routes.,False,,,,,,,,,,,,False,
