header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""shockingly unhelpful and inconsiderate""",3,2022-11-02,"We usually regularly fly direct flight with Emirates Airlines (very well known for its comfort and impeccable customer service), however due to availability of flights, my daughter along with her toddler decided to travel a round-trip to DXB-MNL-DXB via PAL, for the first time since the pandemic. I am a 74 year old senior and a post stroke patient with slight immobility on my left half, which require assistance. Our trip from Dubai to Philippines was ok, but the trip back to Dubai from Manila was very frustrating, which started off very badly at how our check-in was handled by the staff on the ground. We had to literally beg for assistance and consideration at the staff at the check-in counter. The customer service at the check-in desk is shockingly unhelpful and inconsiderate. To think that our traveling party consisted of a person with disability (myself), a toddler and one abled-person (my daughter) to take care of us at check-in, etc. And with luggage. So imagine how challenging our situation is. It is very unfortunate as we rarely use PAL for traveling and when we did, we had to encounter such level of service from the staff on the ground at the check in counter. I would have thought that given the set back the airlines face, this pandemic, they'd take excellent care of their customers well, but this was not the case with PAL, sadly quite the opposite. We would never experience such treatment with Emirates Airlines.",True,,Family Leisure,Economy Class,Manila to Dubai,October 2022,3,3,,1,4,,False,
"""rude customer service""",3,2022-11-01,"Not Verified |  Aside from the rude customer service, ay Manila airport we were unable to leave the terminal during our 14hr layover. There was no WiFi and only 1 food option. You also had to wait at the gate, which required you to throw out your water and no bathroom access. Even if the water was purchased inside the airport. Unless you were a kid, you would not get your food choice because they would always run out of the better choice. Kids got served first but the parents got to enjoy while their kids ate fruit pouches packed from home.",False,,Couple Leisure,Economy Class,Honolulu to Denpasar via Manila,October 2022,3,1,"<span class=""star fill"">4</span>",1,4,,False,
"""2 weeks to have my bag sent to Melbourne""",1,2022-10-26,"The most horrible flying experience. I was absolutely appalled at the incompetence of this airline after my baggage didn't arrive at the TSA transit area at Manila airport. The ground staff seemed clueless and inexperienced at handling such situations. In the end my baggage never arrived at my final destination, and I was forced to wait 2 weeks to have my bag sent to Melbourne.",True,,Solo Leisure,Economy Class,Los Angeles to Melbourne via Manila,October 2022,2,4,"<span class=""star fill"">2</span>",1,3,,False,1
"""won’t fly with Philippine Airlines again""",1,2022-10-23,"Our flight out of Siargao to Manila was delayed. We landed in Manila 40 minutes before our connecting flight to Denpasar took off. We got to the gate 10 minutes prior to departure but they refused our entry and blamed us for being late. Next we were directed different directions for the next 5 hours walking to nearly every Philippines airline counter in the airport (Domestic, international, ticket office, customer service). We had to nearly beg for a hotel room since the next flight they gave us was 24 hours later. All the staff seemed reluctant to help and disinterested in the customer. We certainly won’t fly with Philippine Airlines again.",True,,Solo Leisure,Economy Class,Del Carme Siago to Denpasar via Manila,October 2022,5,5,,2,2,,False,
"""PAL is a major let down""",3,2022-10-17,"PAL is a major let down, what a real shame to the flag carrier. If you need to connect flights, make sure that you book a flexible or refundable ticket because PAL is never on time. Our flight from Manila to Tagbilaran was delayed by 2 hours, and the same on the return sector. We have connecting international flights which are in a different terminal, so surely we’ll be missing them considering the traffic in Manila no matter you’re only going to the terminal next door. Take a good look at your operations, when you cancel/reschedule a flight there are tons of inconveniences to us customers, ie. Car rental extensions, pick up schedule changes, time management of people that are dropping us off, hotel checkout time plus missing our connecting flights more importantly. Flying with PAL is like playing the Russian Roulette.",True,,Couple Leisure,Economy Class,Manila to Tagbilaran ,October 2022,4,4,,3,1,,False,
"""refunding the same ticket is 150 dollars""",2,2022-10-07,"The flight from LA to the final destination Dumaguete via Manila was actually relatively pain free. Seats are uncomfortable after a few hours especially when you are 6 foot plus like myself. Food was borderline comparable to just about any experience you've had in your life when you wish you didn't eat something but I believe just about all airlines serve bad meals.  My first major complaint with Philippine Airlines is the cost to check bags. The two bags I checked from LA to Manila were free. Checking the same two bags plus the two my wife had resulted in a 200 dollar fee for the relatively short flight from MNL to Dumaguete. That domestic flight wasn't even half full so not sure other than the obvious greediness explanation why Philippine Airlines charges this much to check bags. My other main complaint is I had also booked a one way ticket to Bangkok from Manila. As the date for that flight was getting close to arriving, my wife's mother became seriously ill and was hospitalized. This event made it impossible to make that flight to Bangkok. So I contacted Philippines Airline to request a refund since I don't know when my wife's mother will recover and we could visit Thailand as originally planned. A one way ticket from Manila was 130 dollars but Philippines Airline adds 50 dollars in fees just to book the ticket. The amount they charge for refunding the same ticket is 150 dollars. Not to mention the hoops you have to jump through with their request hub submission process and the ridiculous 25 to 30 minutes you have to spend on hold when they make you contact them by phone to explain the same exact details provided inside the written request. I'm not sure how these airlines are able to stay in business but one thing is very apparent, customer satisfaction isn't any type of priority or concern. It's a sad situation because the airlines in general and Philippines airline in particular seem to have way more interest in figuring out ways to gouge their customers every way possible than to follow practices that might make them happy.",True,Boeing 777,Couple Leisure,Economy Class,Los Angeles to Manila,September 2022,1,3,"<span class=""star fill"">1</span>",2,1,,False,1
"""never again after this""",2,2022-10-07,"Not Verified |  Flight from MNL to BKK delayed 2 hours! Advised at transfer desk that staff in Mabuhay lounge could change for me even though it meant downgrading to economy. Willing to cut my losses but, no hang on...we need to charge you USD548! So 12 hour wait in a substandard airline lounge, they could have had a business swat to upgrade someone too. The transfer process from T1 to T2 at MNL is 3rd world farcical. I thought I would try PAL again but never again after this.",False,Boeing 777,Solo Leisure,Business Class,Vancouver to Bangkok via Manila,October 2022,2,4,"<span class=""star fill"">1</span>",1,2,,False,1
"""airport in Manila makes no sense""",5,2022-10-02,"I flew from Vancouver to Manila on Sept 7th, PR117. The monitor in seat 68B would randomly shut off and the headphone jack was broken, this is very disappointing especially on a long flight; I had the same problem years ago on their plane too, why can't they fix this?! When returning on September 25th PR116 my selected seat was changed, I was told there was nothing they could do; why can't I have the window seat I originally booked or similar? The airport in Manila makes no sense, why do I have to pass by 3 metal detectors and show my boarding pass 4 times; this is so redundant. Additionally, when getting my luggage in Vancouver I waited for nearly an hour without seeing my luggage at the carrousel - apparently, they took off about 30 pieces of luggage and stacked it beside the carousel, why?",True,,Couple Leisure,Economy Class,Manila to Vancouver,September 2022,2,3,"<span class=""star fill"">1</span>",3,2,,False,3
"""you may miss your connection""",3,2022-10-02,"If you have a connecting flight then for goodness sake don't fly this airline. You will have to suffer a lot at Terminal for transfer, for boarding a bus to change terminal and for everything. Chances are you may miss your connection.",True,A340,Solo Leisure,Business Class,Singapore to Dammam via Manila,October 2022,4,5,"<span class=""star fill"">2</span>",1,2,,False,4
"""Absolutely terrible experience""",1,2022-09-22,"Absolutely atrocious. Do not use this airline, especially if you are on a budget or need to complete a self-transfer in Singapore. They do not offer an early check in, and so you will be required to carry around all your bags as you wait for their check in desk to open. The staff give conflicting information, online staff promise you can check in any time, but at the desk some staff say three hours and others say four. The rest area is only available after you check in, so if you have a long layover you will be required to stay awake at the airport (as Singapore doesn’t now allow you to sleep in a waiting area). Absolutely terrible experience, this was my first and most certainly my last time using Philippine Airlines. I’d rather spend more money to avoid using them again",True,,Solo Leisure,Economy Class,Singapore to Melbourne via Manila,September 2022,,,,1,1,,False,
"""booked the wrong flight by accident""",4,2022-09-19,I booked the wrong flight by accident.  Within one day I notified them of my mistake. I asked for 2 options 1. Reschedule and get the difference back 2. Cancel and book again with PAL Both weren't going to be possible.  If the price difference was in my favour. I would not get any money back.  Customer service is bad and not flexible at all. Now I have to pay 2000 pesos because I want a refund.  I will never fly with PAL again. Not flexible at all.,True,,Solo Leisure,Economy Class,Puerto Princesa to Cebu,September 2022,,,,2,2,,False,
"""worst airline experience ever""",1,2022-09-17,My worst airline experience ever - do not use. My wife and I flew via Manila to Dubai and then Tel Aviv. We planned to visit Manila during the 20 hour stopover. Staff members at the Philippine Airlines Sydney office had confirmed over the phone that this should not be an issue. We applied for the One Health Pass Online and received a QR code. When we got to Manila we were told that we were not allowed to leave the airport due to being transit passengers without any further explanation. We got detained in a room without food and natural light for 16 hours. The next day our flight to Dubai was delayed by more than one hour and we nearly missed our connecting flight to Tel Aviv. Our luggage was lost and it took Philippine Airlines three days to get it back to us. One the way back we had a 10 hour stopover in Manila. Thirty minutes before boarding we were told that we to check in our luggage again. We were taken to a room with heaps of luggage and had to give our luggage to security staff for another check. Due to this the flight was delayed by 45 minutes.,True,,Couple Leisure,Economy Class,Dubai to Melbourne via Manila,September 2022,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""not yet refunded after 6 months""",1,2022-09-11,"Not Verified | Manila to Los Angeles. Requested my flight to be upgraded through their call center. The call center agent made a quote and sent the payment link for the additional payment. After paying, the agent reviewed and noted that my booking was NOT UPGRADED due to system limitation. After wasting our time on calls for about 3 hours - they mentioned that they will refund, retrain their agents and give a ""courtesy"" 1-way domestic ticket. Sadly the amount I paid for the UPGRADE scheme - not yet refunded after 6 months. What a scam. *Not willing to take that ""courtesy"" 1-way ticket.",False,,Couple Leisure,Economy Class,Manila to Los Angeles,April 2022,1,2,"<span class=""star fill"">1</span>",1,1,,False,2
"""Poor customer service""",1,2022-09-10,Flight rescheduled with no concrete reason provided. No compensation was offered for the extended stay caused by this change despite the overnight delay. Poor customer service with unresponsive phone lines.,True,Boeing 777,Solo Leisure,Economy Class,Manila to Los Angeles ,September 2022,3,3,"<span class=""star fill"">3</span>",1,1,,False,
"""made people sleep in the airport""",1,2022-09-05,"Got into Manila at 7pm was leaving at 11 am. They knew passengers were not going to be allowed to leave the airport, yet they said nothing when you bought the ticket. Everyone working was very rude and they made people sleep in the airport. No covid protection as everyone was packed in a very small room.",True,,Solo Leisure,Economy Class,Ho chi Minh City to Los Angeles via Manila,September 2022,1,1,"<span class=""star fill"">5</span>",1,1,,False,1
"""spent 4-5 hours talking to customer service""",1,2022-09-04,"Ticked booked and paid, the airlines changed the timing On the day of travel, unable to check in as the system showed not paid. Eventually we managed to board but without a return ticket confirmed. It has been 3 days since our departing flight and 5 days before our return flight. We spent 4-5 hours talking to customer service everyday but nothing has been done",True,,Family Leisure,Economy Class,Kuala Lumpur to Caticlan via Manila,September 2022,1,2,,1,1,,False,
"""rescheduling and disorganization""",3,2022-09-02,"Aggravated. The 1st layover changed from 17 hours to 30. They put us up in a hotel after much waiting in limbo and ambiguity. Sent me through security with no boarding pass after I asked about it, she said ""not yet, later"" then guess what at the boarding gate they say i need the boarding pass so had to be escorted back to the transfer lounge with an employee who didn't even know where the lounge was. She tried to put me back in the queue I had waited in previously for 30 mins but there was no time so I had to get insistent.  Just got an email that the return flight has been cancelled. Now I have to book an extra day to stay somewhere. If you value your time don't risk it I think they have problems with the international route but I will not gamble with them on short routes either. Too much rescheduling and disorganization. The flight staff was great and the plane was clean.",True,,Solo Leisure,Economy Class,Phnomh Pen to San Francisco via Manila,September 2022,3,5,"<span class=""star fill"">3</span>",1,2,,False,3
"""Horrible experience""",1,2022-08-31,"Horrible experience. Flights delayed 6 hours from original time causing a missed connection. Airline call centre staff refusing to recognise the inconvenience and as such, refusing to assist with a change of booking. My ticket cancelled days before my flight for no reason – airline staff trying to blame booking agent, however, confirmed with the agent it was in fact the airline. Facebook messenger staff telling me the wrong times on my flight schedule days before my flight. Flights moved to 48 hours later than original booking, no consideration or discussion with the passenger. Tickets cancelled hours prior to my scheduled departure. These issues occurred over the weekend; local (Australian) call centre shut and no one responds to the numerous emails I have sent, so have to incur hundreds of dollars of international call fees to try to resolve my issue. Finally, get to Sydney airport and issued a ticket, told I would be given hotel accommodation/meals as an accommodation for my inconvenience. However, when arriving in Manila I was told I was not allowed that and the best they could do was a meal voucher (for shops that weren’t open) and I would have to stay in an overcrowded transit lounge. It was only after hours of discussion that I was finally given accommodation. When I told airline staff that Sydney had confirmed hotel accommodation for me they tried to make me out to be a liar – again, disgusting. Firstly, hotel accommodations after a significant layover is a passengers right, not a luxury.  Flights delayed from Manila to LAX causing a missed connection. Told when unloading the aircraft to pass through security and someone would help me on the other side – no one was there. I had to re-schedule my tickets myself. Currently sitting in LAX 24 hours behind schedule!",True,,Solo Leisure,Economy Class,Sydney to Los Angeles via Manila,August 2022,1,2,,1,1,,False,
"""couldn’t leave airport in our 10-hour layover""",1,2022-08-27,"Not Verified |  Was told we couldn’t leave airport in our 10-hour layover and we were escorted to our terminal and told to stay there until we heard our names called. That never happened. Once check-in began, we were told we had to retrieve the bag we checked in Singapore and go through security again and recheck our bag. We are exhausted and felt as though we have been kept hostage in the dirty, trash-filled airport.",False,,Business,Economy Class,Singapore to Los Angeles via Manila,August 2022,1,1,,1,1,,False,
"""customer service was the worst""",1,2022-08-23,"I am a frequent international traveler and this was the worst experience I have had to date. Traveling with my wife and son, our route was Bangkok to LAX via Manila. The issues began when we arrived in Manila for our connecting flight to Los Angeles. Our flight from Manila to Los Angeles was canceled and the customer service was the worst and I have ever encountered. Those who travel often know that sometimes things happen, it is how an airline handles those issues that define their customer service. The flight was originally due to depart at 21:00, arriving in LA at about 19:00. We had an onward flight to MIA departing at 23:50. At about 18:30, one of the staff walked around telling people there was a slight delay due to mechanical issues being checked. There seemed to be no intercom system in the terminal, so it was difficult to hear what was being said. There were then no further announcements. At about 21:45, I asked the agent if there was an update and was told boarding would start at about 22:15 for a departure of 23:00. Still enough time to make our connecting flight. At about 22:45, still no announcements so asked again and was told there was another issue with the plane and no time frame was known. I then went to the business class lounge to get assistance with changing our connecting flight. The desk staff said they could not assist as it was a separate ticket. They did call customer service who also said they could not do anything to help at all. While having that conversation, they found out the flight would be canceled. I was told we would be given a hotel for the night and flight would be figured out. Us and about 20 other passengers were told to go with the agent to be taken thru immigration, to the ticket desk and to the hotel. When we arrived at the immigration counter, the agent said we were not allowed to leave the airport as we were transfer passengers. This seemed to be a surprise to the airline staff. We were then taken to the transfer desk and told business class passengers would be treated as a priority. We would have to leave our passports with immigration but could then go to the hotel before the replacement flight. When I asked when we would fly the agent was evasive and unclear. I eventually was able to find out we would fly the next afternoon at 15:30. Why we weren’t told this immediately remains a mystery. I am not sure if she was being dishonest or ignorant It was now about midnight and we were told to wait for the immigration agent. At about 2:30, 50 other passengers arrived at the transfer desk and it became clear we needed to wait for everyone to be processed. We finally left the airport at around 4. Upon arriving at the terminal the next day, I requested a complimentary guest for the business class lounge. I was told this was not possible as lounge access is not compensation for our flight cancellation. When I asked what was reasonable compensation to expect, I was told we were given a hotel room for the night. I was also told I could not have lounge access for a guest because other passengers paid for the privilege of lounge access. I asked whether I would be further compensated for the change fees for my connecting flight and was given a slip of paper with an email address. It seemed like I was expected to be grateful for being stuck in a hotel an hour away.",True,,Family Leisure,Business Class,Bangkok to Los Angeles via Manila,August 2022,2,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""They refused to open the door""",1,2022-08-20,"Not Verified |  Worst airline ever. Connecting flight which was booked through their website was late. Making me arrive just as their doors closed. They refused to open the door. I ask them to rebook the next flight. They said to just call the airline and they can do it. The agents (3 of them) just cared about going home. They tell me its American Airlines fault so they need to fix it. No, the leg of the flight that was American Airlines was booked through your website. So it's your problem. They don't care.  So I call their phone line. Phone line says, sure we can rebook you, but it'll cost you $1000 because it's a voluntary rebooting. No it's not, flight was late and I couldn't catch the connecting flight. How is that voluntary? ""Well my records say all the flights were on time."" No, it's clearly documented that the flight was late. AA has it marked as 3.5hr late arrival. ""Well I can't see those records."" Then how can you say you reviewed the records when you didn't? Look at the records and at SFO which clearly documents that the flight was late. ""I'm not going to do that. So anyway, rebooking will be an additional $1000 dollars.""",False,,Solo Leisure,Economy Class,San Francisco to Manila,August 2022,1,1,,1,1,,False,
"""Plane was extremely old""",1,2022-08-12,"Plane was extremely old. Staff was pretty friendly but useless. Food was a joke. None of our overhead lights worked, some of our entertainment devices on the plane didn’t work. My husband’s seat had a divot in the seat. he said he was sitting on metal the whole 14 hour flight. He’s 6’4 and key getting his knee knocked over by people who didn’t see it. Just felt like cattle the entire flight. Nice having a direct flight but I think a layover is okay after this! Korean Air and JAL aid seem so much better. The bathroom ruined it.",True,,Family Leisure,Economy Class,Los Angeles to Manila,August 2022,1,1,"<span class=""star fill"">1</span>",2,1,,False,1
"""the flight was wonderful""",8,2022-08-08,"Philippines Airlines Terminal in Manila is simply terrible. Though the check-in process was efficient and friendly, the terminal is just a disgrace. It is dirty, crowded, there are little options to have some food or drinks. Hard to believe Philippines Airlines is proud of their main terminal. On the contrary, the flight was wonderful, nice crew, brand new (clean) airplane, comfortable seating, generous dinner served with multiple round of drinks. The one way ticket came also with a very good fare.",True,A321,Business,Economy Class,Manila to Jakarta,May 2022,4,5,"<span class=""star fill"">4</span>",2,5,,True,
"""The flight crew were warm and kind""",2,2022-08-02,I will start this review by saying I flew several days on a rival airline internationally. That airline was very good. However we had delays in the USA. Weather staff shortages So my arrival to Manila was delayed During the trip my foot stole so Could not walk. I was in severe pain. It is called a gout attack. I missed my connection flight so I went to ticketing office. In the ticketing office the woman handling my concerns was very kind and understanding. Though they charged extra money and I lost things they were upgraded like meals and seats she was very understanding. The security professional and spoke kindly. Seeing I could no longer walk. They asked if I would wait my 6 hour in the office. The both represented everything right about PAL. The next security personnel came. The first told him I could not walk and I would staying there until just before my flight. He left 1 hour later. The second security officer represented everything bad. As soon as the first left he arrogantly told me to leave. Take my luggage and go. When my time came to 250 feet to the main gate I struggled in pain. The gate security officials 2 woman and a man immediately asked for wheel chair assistance. They were outstanding. Every other person was kind. They made sure that the rest of my flight was outstanding.  The flight crew were warm and kind.,True,,Solo Leisure,Economy Class,Manilla to Laoag International Airport,July 2022,4,5,,3,5,,True,
"""Flight delayed multiple times""",3,2022-07-23,"Flight delayed multiple times. Did not help facilitate transfer to connecting flights despite being informed of missing the connecting flight.  The onboard crew and some check in staff were very friendly and good service but the long frequent multiple delays is unacceptable! A supposed 12 hour journey came to almost 24 hours! Initial flight meant to be at 0810. Then they changed it to 9:30am then to 11:20am then didn’t get to start boarding until 12noon. Connecting flight initially meant to be 1750. Moved to a 1925, missed that since no one help us fast track and had to clear customs, collect baggage, go to domestic and check in again. Moved again to 2130 flight which was delayed again to 2230 which we didn’t manage to depart until after 2300 and we landed past midnight the next day. No compensation whatsoever. Even tried to tell me on one of their communication that i had to pay since i ‘acknowledged’ the new flight time?! If i didn’t acknowledge, the 0820 flight never flew anyway.  Hopefully my return trip won’t be as disastrous.",True,,Solo Leisure,Economy Class,Melbourne to Cebu via Manila,July 2022,2,4,"<span class=""star fill"">3</span>",2,2,,False,1
