header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""would not give me a refund back""",1,2020-12-08,"Not Verified |  I had to cancel my flights due to COVID and they would not give me a refund back. Instead, one of their team members chose a date without letting me know and rebooked my flights. A few weeks later, my sister who was scheduled for the same flight ended up getting a full refund along with a few others I know. I'm not entirely sure why I was not getting a refund and why they kept accusing me of re-booking my tickets when I never did! Also, my last travel with them to Guyana was a horrible experience!",False,,Family Leisure,Economy Class,New York to Guyana,September 2020,,,,,1,,False,
"""ought to be illegal!""",1,2020-03-20,"St Marteen to Port of Spain. I arrived at St Marteen airport to travel home via Trinidad as a layover due to the COVID issue. At the Caribbean counter, the representative was not accepting people so my flight was canceled. I asked, so that's it? I can't fly? He said, no. He said I could try another airline and that I could get a refund online, then he turned away, dismissing me. I went home, took back my apartment and rental vehicle, and made plans to just stay and deal with things, told my family to not expect me home due to the developing situation and traveling issues (we had already spent money we don't have trying to get me there and back). The next day, I went online and was told the man had lied. They told me I would have to travel, set another date and that was as good as they could manage. I'm sorry, but I did not cancel my plans. Apparently, Trinidad was closed before the ticket was ever sold. Why did you sell a ticket for a place that was closed to anyone but nationals? That ought to be illegal!",True,,Solo Leisure,Economy Class,St Marteen to Port of Spain,March 2020,,,,1,1,,False,
"""told I would receive a refund""",2,2020-03-19,New York to Montego Bay. I will never book another Caribbean airlines flight again!! I booked the airline for my wedding in jamaica for a 7am flight on 02/26/2020 and they called me at 5 am and cancelled my flight without giving me any reason. They could not tell me why my flight was cancelled the representative on the phone was unsure. I had around 100 people meeting me for my wedding and they told me the next available flight was at 4pm and was subject to delays. The whole day would have been missed by the time i travelled after landing in jamaica. I had to cancel my reservation in which i was told i would receive a refund. I have not received any refund or notification in writing or emails that i would be getting a refund. Only to wait 21 business days. When i called the airline no person would even tell me the status of my refund. I am completely left in the dark. I can not understand how an airline could conduct business in this manner. Also the reliability of this airline is completely compromised. I had to spend an extra 700$ to book a whole new flight the morning of the cancellation.,True,,Family Leisure,Economy Class,New York to Montego Bay,February 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""I filed a dispute""",1,2020-03-05,"On November 15, 2019, I went to Caribbean Airline’s website to purchase three tickets to Barbados, for $223.20 per ticket. The flights were scheduled to leave around 2:40 pm, on November 15th, and arrive in Barbados around 10 pm that same night. I selected three flights with this flight information. When I received confirmation of the flights, it stated that the flights would arrive around 9 am the next morning, on November 16th. That was not the flight times that I selected. I immediately called Caribbean Airlines Customer Service and informed the representative that there was a mistake with the flight times on the confirmation. I stayed on the phone with her for about five minutes while she looked up my flight information. She instructed me to go to the Caribbean Airlines’ counter in the Miami Airport and have the Desk Agent change the flights. I waited for about 1.5 hours for this change. The Desk Agent also spoke with her Supervisor and they both worked on changing my flight. After waiting for approximately 1.5 hours at the Caribbean Airlines’ counter, the Desk Agent told me that there are no longer any seats available on the flights that I selected. I requested a full refund, at the counter, since the flights that I originally selected were not available anymore. I also requested to speak with the Supervisor that was helping her to change the flights. She denied my request and informed me that I would have to call Customer Service again because they do not issue refunds at the counter. She also stated that Customer Service would be able to issue a full  refund. I walked away from the counter and called Customer Service. I spoke to a different Customer Service Representative than before. I explained the situation. She informed me that the reason the Desk Agent instructed me to call Customer Service was because the Desk Agent knew that I would NOT be able to get a refund at all. And the Desk Agent didn’t want to have a confrontation at the counter. So, the Desk Agent passed me back to the Customer Service Department, according to the Customer Service Rep. This Customer Service Rep said that she could only issue a flight credit. I stated that I was not interested in a flight credit because it was their error on their part with booking the wrong flights. She told me that the only person able to issue a full refund was a Supervisor. I then, requested to speak with a Supervisor. After waiting on hold for 30 minutes, the phone line was suddenly disconnected. I thought it was a mistake or maybe a bad signal on my phone. I called Customer Service again and repeated the same situation regarding booking flights for a specific time and the flight confirmation coming back with a different time. I immediately asked to speak with a Supervisor after explaining the situation. This time, I waited about 15 minutes on hold and the phone line disconnected again. My phone did not have a bad signal. They purposely disconnected the line to prevent a conversation with a Supervisor, who may or may not have been able to resolve the issue. After, a second disconnection and hours of trying to have my issue resolved, I filed a dispute with American Express to receive a credit for these flights.",True,,Solo Leisure,Economy Class,Port of Spain to Bridgetown,November 2019,,,,1,1,,False,
"""communication is less than poor""",1,2019-10-03,"New York to Montego Bay. Flight time was 7 am. After 9 am we were told the flight may not leave as there is a technical problem. The communication between the company and its customers is less than poor. Finally around 1130 we went from not leaving to departure soon. We don’t live near the airport, we left at 1 am to make our flight. The only thing Caribbean did was hand out $12 vouchers which most establishments would not take. Steer clear, the flight was no bargain, the plane was old and dated. We tried dealing with Caribbean but would only say they don’t take phone complaints.",True,,Couple Leisure,Premium Economy,New York to Montego Bay,September 2019,1,2,,1,1,,False,1
"""My bag never arrived""",1,2019-08-04,"New York to Port of Spain. The worst customer service. My bag never arrived from JFK to Trinidad, I made a report upon my arrival and was told that they would call me once the bag was found and they would send it to me at my final destination, Antigua. Three days later, I had made more than 40 calls to the airline in New York and Trinidad, 300 USD dollars in international calls, and I received zero calls from the airline informing about the case. I was treated disrespectfully, someone hung up the phone on me when I politely insisted for assistance and information. I emailed the CEO and a director of the company asking for their help, no response, just a customer officer responded saying they would look into it. This is a disaster and I strongly advise against this airline.",True,,Business,Business Class,New York to Port of Spain,August 2019,3,4,"<span class=""star fill"">1</span>",1,1,,False,2
"""poor customer service""",3,2018-12-12,"Not Verified |  I made reservations for my daughter and her husband to Tobago, however when the email arrived her name was spelt incorrectly. I then called to make the change, I was put on hold at least four times, each lasted at least 10 mins. I was told all of the times that I had to wait on a supervisor's report of the recording. I was then told I was the one who misspelt my daughter's name. I called the very next day, requesting a listen of the recording. I was then transferred to customer service I was told I can't and they had to send the recording to another supervisor again I was put on hold for at least 13mins. this time I was told that I will not be able to listen to the recording. this time someone tried to explain that the travel is between Trinidad and Tobago and sometimes if a letter is missing they can overlook it, however if they don't I will have to pay for the error. This is poor customer service, even though they are the only airline operating the bridge between T&T its highly unprofessional.",False,,Couple Leisure,Economy Class,Trinidad to Tobago,October 2018,,,,,2,,True,
"""service representative negligence""",1,2018-11-10,"New York to Montego Bay. I bought a 2 way ticket on Caribbean Airlines. Before my return trip I received an email from the airline saying that my flight was cancelled and I was reaccommodated on a flight the following day. I was not able to travel on the date they gave me so I called more than a week before the given date to find out my options. The representative on the phone  was rude and unwilling to help. She said I had to pay a rebooking fee plus the difference to get on a new flight with the same airline. I was not advised that I could place that ticket on hold for future use or that I could receive a refund as my flight being cancelled happened on the airline's part, certainly not mine. I received no refund and no credit either. I had to buy a new return ticket because of Caribbean Airline's customer service representative negligence due to inadequate customer service training of the airline's staff.",True,,Family Leisure,Economy Class,New York to Montego Bay,August 2018,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""small airline with great qualities""",10,2018-10-08,"Traveled from Miami to Port of Spain on a Boeing 737-800. Check in was smooth and quick. Purchased a Caribbean Plus seat, 9C. As a member of Caribbean Airlines club, check in process is via the business class counter. I proceeded to the LATAM club. This club was very clean and offered light snacks, free wifi, charging ports for electronic devices. After, I proceeded to the gate for boarding. Boarding process was very easy as Club members board after business class passengers. Upon arrival into the aircraft, I was personally greeted by the purser. He checked my boarding pass and directed me to my seat. My seat was very comfortable and very spacious. I highly recommend purchasing a Caribbean Plus seat. The advertised seat pitch is 37 inches and seat recline was great. The meal service was excellent and comprised of chicken breast, noodles and vegetables. The meal was delicious. The flight attendants were very friendly and professional. The flight left five minutes early and arrived into Trinidad 25 minutes early. The landing was the smoothest landing ever. The captain and his first officer were outstanding.This is a small airline with great qualities and I hope it continues.",True,Boeing 737-800,Business,Premium Economy,Miami to Port of Spain,October 2018,5,5,"<span class=""star fill"">4</span>",5,4,,True,
"""staff very unfriendly""",3,2018-08-22,"Newark to Georgetown via Port of Spain. Check in staff in Newark misinformed me about my bags being checked all the way through to Georgetown, I bought duty free in EWR and it was a hassle getting it through Port of Spain. Staff at front desk made me wait until they were ready to walk me through the gates.  On both outgoing and return trips I found the staff, with a couple notable exceptions, very unfriendly. Seemed they thought they were doing me a huge favor. You guys need to either retrain these staff or get rid of them as they are doing damage to your reputation. On return trip I was literally refused to be sold Duty Free because no one at the front desk told me that I had to place the duty free in my checked luggage? When I arrived in Port of Spain it seems that they had a procedure for handling it for in transit passengers. I ended up buying the Duty Free in Port of Spain at a higher price as well!  Flight delays were not even explained properly. With one exception the ground staff showed little empathy with the fact that a 2 hour delay could have messed up my interconnecting flight. The agent that checked me in was rude and very curt. She signaled me to walk up to her desk then had me wait several minutes while she finished the prior task she was working on before even greeting me. Why not just leave me in the line so I could go to another agent who would be ready to do my transaction? I had zero confidence that she would have given me any useful information given her demeanor. I had to ask around ince inside the terminal building until I found someone who was able to explain that the interconnecting flight would also be delayed.",True,,Family Leisure,Economy Class,Newark to Georgetown via Port of Spain,August 2018,3,4,"<span class=""star fill"">1</span>",1,3,,False,1
"""changed our flight 5 times""",1,2018-07-02,"Not Verified | New York JFK to Port of Spain. Horrible, they changed our flight 5 times before we even boarded. The result was a different date and a very inconvenient red eye. No flexibility at all, no refunds at all. Never again",False,,Family Leisure,Economy Class,New York JFK to Port of Spain,July 2018,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Avoid this airline like the plague""",1,2018-06-19,"Not Verified |  Due to fly Trinidad to Tobago with Caribbean Airlines. Terrible airline. Flights are leaving every 30 minutes to the same destination (interisland) and instead of sending the next flight on the next plane, ours has been delayed. 2 hours and counting. 3 flights have left with later departure times than ours. Same situation both directions. Avoid this airline like the plague.",False,,Family Leisure,Economy Class,Trinidad to Tobago,June 2018,1,1,,1,1,,False,
"""A wonderful experience""",10,2018-06-15,"Port of Spain to New York. A wonderful experience from Caribbean Airlines, the flight departed on time and arrived before scheduled on the trip up. The seats were comfortable and the food was good, in my opinion there is no competition to Caribbean's food. The flight attendants were very friendly and attentive.",True,Boeing 737-800,Solo Leisure,Economy Class,Port of Spain to New York,June 2018,5,5,,5,5,,True,
"""worst airline I’ve traveled""",1,2018-05-25,"New York JFK to Port of Spain. The worst service all around except for the one lady who gave me a smile on the way back to NY. Went to Trinidad for 2 days to attend a funeral so tickets were booked at last minute. After calling several times to their customer service line I was given a price that was higher than online. The lady was rude and of no help. Booked tickets online, of course double the usual price but that’s expected, not sure why. The planes were dirty, crew to and from were not friendly, makeup on the ladies was a mess, bathrooms are a mess, seats hard and dirty and extremely uncomfortable. My seat couldn’t recline which resulted in a backpain that lasted a day and half. Not nice especially when you have to go to work as soon as you’re out of the airport. I didn’t bother to eat the food, the carts were dirty too. By far the worst airline I’ve traveled in. Wish I had other options but they were the only one flying at that time.",True,,Solo Leisure,Economy Class,New York JFK to Port of Spain,May 2018,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""reward system is not worth it""",1,2018-04-09,"Port of Spain to New York JFK. I am a very frequent flyer with Caribbean Airlines for the past 2 years I have taken approx 10 round trip flights with them which got me to their silver tier rewards status. I was supposed to be entitled to 4 upgrades to first class and free tickets based on my mileage. The most disappointing thing about this program is when you are ready to redeem your mileage they have blackout dates, your first class upgrades means you cannot buy a regular economy ticket, you would need to buy a flex or an ""upgradable"" ticket which is almost the exact cost of a business class ticket. This is not choosing to fly with Caribbean. Their reward system is not worth it.  For frequent flyers the rewards are the deciding factor and Caribbean Airlines is not on par with international competition.",True,,Family Leisure,Economy Class,Port of Spain to New York JFK,April 2018,1,1,,1,1,,False,
"""I do not recommend""",2,2018-04-06,"New York JFK to Georgetown. Miserable experience with Caribbean Airlines. The check-in agents at JFK were  disrespectful - not a single smile, didn’t want to use my credit card for my 2nd luggage because it was too many fields to enter into the AR system. The airplane is very antiquated. For example, the cloth seat covering appears dirty, tray table is dirty, windows had cracks, flight attendants are forgetful, and restroom is dirty. I do not recommend using Caribbean Airlines.",True,Boeing 737,Family Leisure,Economy Class,New York JFK to Georgetown,April 2018,1,2,"<span class=""star fill"">1</span>",1,1,,False,
"""standards continue to drop""",2,2018-02-14,"Port of Spain to Kingston. I think that the menu for this airline should be revised. To have sandwiches as cold as the air conditioning unit is not the best and even if as a cold sandwich the bread is usually dry. The hot meals (breakfast) specifically the potatoes with a bun are both dry, I'm unsure if the eggs are real eggs or if its liquid or powdered eggs but these things should also be made clear as it is easy to get allergies from certain foods. I have been traveling for more than 4 yrs with this airline and its standards continue to drop.",True,,Solo Leisure,Economy Class,Port of Spain to Kingston,February 2018,1,1,"<span class=""star fill"">1</span>",3,1,,False,
"""Crew excellent on one hour flight""",9,2018-02-12,"Flew Georgetown to Port of Spain. First leg of Georgetown to Toronto was excellent. I found out someone had bumped me out of my aisle seat and I was now in a window seat but check-in staff were excellent in trying to find a solution. Boarding was early and smooth - funny how efficient things are when no rush! Crew excellent on one hour flight. Great cockpit announcements. Bar service fast and efficient. Only drawback was ancient cabin but hey, it was a short flight.",True,Boeing 737,Business,Economy Class,Georgetown to Port of Spain,February 2018,2,5,,5,4,,True,1
"""cabin was tired and dirty""",3,2018-02-11,"This should have been one review as I purchased a ticket from Georgetown through to Toronto. However on arrival in Trinidad we were told we would have to deplane and change aircraft. In any other airport it would be simple. Not in Trinidad! Zero ground staff and we waited in a queue for 30 minutes and only after I asked were we advised that the boarding pass printer was down. Finally had to issue new boarding passes. Why? Then go through security again and head to the gate. I had found out my seat was changed to a window from an aisle and Trinidad gate agent said no other aisles available but on boarding I saw the emergency exit was free. He lied. Flight left 20 minutes late and Captain said it was a mechanical issue but a pax boarded at departure so was it mechanical? Seat cushion was non-existent and cabin was tired and dirty. Also greeted in Y by a nasty flight attendant who started to harangue me for putting duty free in the overhead bin as it could fall out. A simple move of the bags already there fixed that potential issue. Flight attendant watched and scowled as I sorted out the bags and solved her stacking issue. So much better to give crap to customers than fix the problem! 75 minutes after take off ""lunch"" arrives. I have never seen anything so gross in my life. Just serve nothing if this is the best you can do. No pre meal beverage service, only done at the same time as the so called ""meal"". After meal waited over an hour for pick up of the ""tray"" and no after dinner beverages offered. This was a nearly 6 hour flight! No service for 2 hours and no warning that feature movie was going to start. Of course no request to lower blinds so couldn't see tiny overhead screens anyway. They say free entertainment but no headsets provided. Bar service 90 minutes from Toronto and later the ridiculous and old fashioned warning to turn off phones and Ipads as landing soon. Hello! It doesn't matter on US or Canadian aircraft why on Caribbean Airlines? To top it off took 60 minutes for bags to arrive in Toronto. I love Caribbean Airlines ad campaign in Georgetown with slogan ""Demand Value"". Really? As a customer, how about demanding a smile or two? Maybe crew was so miserable as they were missing Carnival?",True,Boeiung 738,Business,Economy Class,Port of Spain to Toronto,February 2018,1,2,"<span class=""star fill"">2</span>",2,3,,False,1
"""worst experience ever""",1,2018-01-11,New York to Montego Bay. By far the worst experience ever. Yesterday was a day just like any other. I walked in to JFK receiving notification that the terminal was flooded and it is partially closed. I walked up with my daughter 2 years old and my mother in law who was in a wheelchair. The receptionist was very unhelpful and rude with the way she handled us. We got up to the waiting area to board the airplane where you could see chattering between airline workers. We boarded the plane and after 1 hour of waiting we were told that there is a problem with a heater and that they were trying to fix it. And other hour later we were told that we had to board another plane. No apology was made. There were kids on the flight. And not even a drink was offered. No phone call nothing. I went to the desk to ask for a call and none was given and was told a manager would have to approve. I waited and received no response. We departed about 12 something for a flight that should have left at 7:15. We got to Jamaica told to make my mother in law walk to meet the wheelchair as none was waiting for her. Got down to immigration and to the baggage claim where one of my bag was not present. All the representatives were up and about trying to find stuff for people who could not find their luggage. When I finally spoke to someone they told me I would have to come back after signing a missing baggage claim and that I should call the number given or they would call me. Until this time no one has reached out to me. I call the airport and was transferred to the airline representative and was hung up on twice. After that I called back and with told by the front desk of the airport that they would have to call me and tell me what to do. I waited 2 hours after coming off the airline to be told that my bag (car seat) was maybe not here. This is an inconvenience because after having a delayed flight and a hungry child for almost the whole day. Had to let my one handed mother in law hold my child until we got to Kingston. The representatives were not at all helpful had to wait 2 hours to be told that the car seat was maybe left in New York. No reassurance or outline of how I would receive anything. And it’s almost one full day and no response. Not to mention the meal that was provided. Crackers and tea would have been better.,True,,Family Leisure,Economy Class,New York to Montego Bay,January 2018,1,1,"<span class=""star fill"">1</span>",1,1,,False,
"""Terrible customer service""",3,2017-12-31,"Port of Spain to Georgetown. This is by far the worst airline ever dealt with. Up to date no compensation, I was telling myself I wouldn't take the airline ever again but I did because I needed to get to Guyana. They lost the stroller seat which was declared missing on June 27th and up to date, did not find it, would not reimburse me for damaged luggage. I did not receive any compensation for the stroller seat and no responses since October. Terrible customer service.",True,,Family Leisure,Economy Class,Port of Spain to Georgetown,November 2017,3,3,"<span class=""star fill"">3</span>",3,3,,False,
"""Wonderful service from the ground up""",10,2017-10-23,"✅ Verified Review |  Toronto to Port of Spain. Wonderful service from the ground up. Check in was fast and efficient at Pearson Airport. Flight was on time. The crew were warm, professional and smiling and  chatting with passengers. The head flight attendant and one of the other FA's I have encountered on previous Caribbean Airlines flights are outstanding representatives of true Trinbagonian charm and friendliness. The Captain and first officer kept us well informed during the smooth and enjoyable flight. The food was tasty although small portions and a fairly wide choice of non alcoholic drinks were readily available on board.",False,Boeing 737-800,Business,Economy Class,Toronto to Port of Spain,October 2017,3,5,"<span class=""star fill"">3</span>",4,4,,True,
"""major room for improvement""",5,2017-10-07,"✅ Verified Review | Quite a mediocre airline with a semi-good landside operation and quite a good airside one. The Good: Counter service is good. Quick and efficient check-in with friendly (enough) agents. Tickets are easy to purchase on-line or at their offices. The aircraft are in good condition. Seats are clean, if basic. Pitch is more than other carriers. Free sealed air-buds. Attendants are accommodating, well trained and efficient. Each seat has a free to take Caribbean Beat magazine, IMHO the best Caribbean publication. The meals and drinks are still complimentary and of high quality for an airline. Safety is paramount. The airline has a good compliment of flight officers and properly maintained aircraft. The Bad: The web-site is very dated. Changes cannot be made leading to: Don't try to contact the airline. Responses to e-mails take well over 5 days, sometimes months. The call centre seems to be bogged down. Seat pitch could be better. I'm 5'11"" and it's comfortable until the person in front decides to recline. There is very little entertainment. A complimentary movie on those tiny drop-down screens that even Lifetime won't show and some audio channels The Ugly: It's the only airline apart from AA where one gets ""grumpy"" FAs. Again, communication is horrible. All in all not the worst but there is major room for improvement, particularly landside operations.",False,Boeing 737-800,Solo Leisure,Economy Class,Port of Spain to Kingston,September 2017,3,4,"<span class=""star fill"">3</span>",4,4,,True,
"""wonderful service they provide""",10,2017-03-26,"✅ Verified Review |  New York JFK to Montego Bay. Caribbean Airlines made arrangements for a wheelchair at the airports going and returning. At JFK, we arrived early and were checked in immediately and they had the wheelchair right as I checked in. Then we were taken to lounge followed by taking us to the gate. We sat in 3c and 3f. Very nice seats. Because of the freezing temps that morning, we had a slight delight because of possible fuel line link but the pilot played it safe. After about an hour we were cleared to leave. As I had previously ordered our meals, we enjoyed a cheese omelet and delicious fish cakes, the best rum punch and best coffee ever. The economy class had the cheese omelet also. The movie shown was Mr. Church, a relatively new movie. Excellent flight with a wheelchair waiting at the gate. Crew was just terrific. Our return flight was on March 18 and again, terrific check in, quick and easy. Wheelchair waiting for me at check in. We sat in the same seats on the returning flight. Dinner was chicken and poached salmon, although they ran out of the key lime pie, we had delicious grilled fruit with a mango salsa, a rum punch, excellent coffee and a Hennessy brandy. Ecomony had sandwiches that night, I believe it was ham and cheese but not sure . The movie shown was Dr. Strange, unfortunately the tv screen wasn't working well, this happens. Crew was good but we got spoiled by the crew on the 11th. Again the wheelchair was waiting for us at the gate and since we have global entry, we were out within 15 minutes. Luggage was out first both in Montego Bay and JFK. We have taken Caribbean Airlines for a number of years and only once had an issue with crew, which was years ago. We chose them because of the wonderful service that they provide and they still give meals whether you are in business or economy. Our recommendation is to arrive at the airports early, less stress and less people.",False,,Couple Leisure,Business Class,New York JFK to Montego Bay,March 2017,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""staff was excellent""",10,2016-10-30,"✅ Verified Review |  My flight from Miami to Port of Spain with Caribbean Airlines was the most comfortable, staff was excellent the attendant was brilliant. With service like that you can never ask more.  I can give thumbs up to that staff. Thanks for everything.",False,,Business,First Class,MIA to POS,October 2016,4,5,"<span class=""star fill"">3</span>",4,5,,True,
"""customer service was terrible""",3,2016-05-15,"First flight was an overnight flight from Toronto to Trinidad. No air-conditioning, seats so uncomfortable and they would not turn off any of the lights, so to get any rest was impossible. When we got to Trinidad we were soaked in sweat, cranky and tired. Our flight from Trinidad to Tobago was wonderful, seats were comfortable and we had air. On our way back from Tobago to Trinidad the customer service was terrible, they took no credit for their mistakes, rude and misleading. Everyone around us had the same treatment as we did. Thankfully we had a local person to help us through it otherwise we would have missed all of our flights. Our flight from Trinidad back to Toronto was ok, food was ok. Again, no customer service. We had to place our plates and cups on the floor before anyone would pick up our trash. Thankfully we had some A/C. Even though they were direct flights I think I would take another airline with longer layovers then go with this airline again.",False,,Couple Leisure,Economy Class,YYZ to POS,May 2016,1,2,"<span class=""star fill"">2</span>",1,1,,False,
"""very helpful and smiley""",8,2016-03-19,Port of Spain to Tobago with Caribbean Airlines and an excellent service. On time departure flight. It's one of shortest flights but service is good. Value for money. Ground staff are very helpful and smiley. No inflight entertainment or food. It's okay cause it's only 20 mins flight. Overall good service.,False,ATR 72,Solo Leisure,Economy Class,POS to TAB,March 2016,3,3,,4,5,,True,
