header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""Amazing experience""",9,2022-03-23,Amazing experience. Not much expectation due to fly since we are still in Covid-19 period. Out of expectation very smooth along the journey. nice experience. I will recommend China Southern Airlines.,True,,Business,Economy Class,Guangzhou to Singapore,March 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""thank the staff of China Southern Airlines""",9,2022-03-16,"I would like to thank the staff of China Southern Airlines. I might have faced the problem of not being able to enter Thailand. When it was determined that there was a problem with my preparation materials, they actively communicated and tried to find a solution. Finally they contacted their colleagues in Thailand and with the help the Thai immigration office confirmed that I could leave for Thailand. The staff actively tried to find a solution, at the same time asking my colleagues in Thailand to communicate with the Thai immigration office, and through their efforts I successfully embarked on a flight to Thailand.  I am very thankful for their help, patience and kindness.",True,,Solo Leisure,Economy Class,Guangzhou to Bangkok,March 2022,5,5,,5,5,,,True
"""staff are hospitable and helpful""",8,2022-03-15,"Everything is good, staff are hospitable and helpful. Multiple kinds of food is provided on the airplane and it is delicious. But i don't know why they arranged the seats to let everyone sit close together.",True,,Solo Leisure,Economy Class,Guangzhou to Bangkok,March 2022,5,5,"<span class=""star fill"">4</span>",5,4,,4,True
"""I really enjoyed it""",9,2022-03-14,It is a nice flying experience with China Southern Airlines and I really enjoyed it.  Crew members provide excellent services on the aircraft. Staff on the ground also provide great service.,True,,Solo Leisure,Business Class,Shijiazhuang to Sydney via Guangzhou,March 2022,5,5,"<span class=""star fill"">4</span>",5,5,,4,True
"""excellent cabin service""",8,2022-03-01,"A memorable flight with the A380. It's a pity that the A380 model is about to withdraw from market. They still keep this route during the epidemic, and this is my fifth time fly on this A380 from Guangzhou to Los Angeles in the past few years. The good boarding, excellent cabin service and comfortable seats left me a deep and warm impression.",True,A380,Solo Leisure,Economy Class,Guangzhou to Los Angeles,February 2022,5,5,"<span class=""star fill"">5</span>",5,4,,5,True
"""A nice travel experience""",10,2022-02-21,"A nice travel experience. The flight attendants took adequate precautions during COVID-19, masks, protective suits, multiple temperature measurements, etc. Due to the epidemic, in-flight meals have been changed to snack packages, with a variety of snacks. The crew and airport staff was excellent.",True,,Solo Leisure,Business Class,Melbourne to Guangzhou,January 2022,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""The staff were so kind""",9,2021-12-22,"The staff were so kind when guiding us through the arrival procedures after i landed in Guangzhou. They carefully checked our entry info and guided us through the lines. it took some time for us to go through all the procedures, but i can feel their seriousness regarding the pandemic.",True,,Family Leisure,Economy Class,Bangkok to Guangzhou,December 2021,5,5,,5,5,,,True
"""Thanks to all the staff that day""",10,2021-12-10,"On the morning of December 8th I was taking flight CZ8101 to Tokyo. Due to a problem with the procedures, check-in is only possible at 8:00. At that time, the boarding channel was closed, and the staff opened the emergency channel and helped me through the customs quickly. I just caught up with the flight at the last moment. Thanks to all the staff that day.",True,,Business,Economy Class,Guangzhou to Tokyo,December 2021,4,4,"<span class=""star fill"">4</span>",5,4,,4,True
"""ridiculous for this intense process""",6,2021-12-09,"My flight supposed departure time is Dec 7th 12:30 at noon. I arrived Guangzhou airport at 10AM. It took me too long time on check-in waiting line before departure. There is no notice board what passenger need to prepare for check in, except a reminder of China Customs Health Declaration Form. After 20-30 mins waiting, I came to check in counter and show every document requested to ground crew of airline (IPA-VISA, vaccination report, Covid-19 test results report, international travel health certificate, and SG airport PCR test reservation). Everything was fine except my COVID-19 test report, that was written by both English and Chinese and provided by formal hospital of Liaoning. However, it was refused as informal certificate. Then I showed my International Travel Health Certificate which was also not recognized as valid document. The clock went to 11:20 that time and ground crew requested me to ask a new COVID-19 report from hospital and find a printer to print every document out. The scene was a mess disaster that time. The time is tight, I was not informed the priority of doing all these things and i was unclear would those document use for boarding the airplane or enter SG customs. is that necessary to print all these out? At the final time, ground crew gave me a Declaimer Form to sign then they can allow me to board. I didn‘t print documents for tight time. My new COVID-19 test report (as requested it has my passport number and date of birth) came to me when I was on the flight before I arrived SG. However, the most dramatic scene is, SG customs didn’t look my new COVID-19 test report at all. They just checked my International Travel Health Certificate (e-version on my phone), then let me pass. I feel ridiculous for this intense process.",True,Boeing 787-9,Business,Economy Class,Guangzhou to Singapore,December 2021,3,4,"<span class=""star fill"">5</span>",3,4,,2,True
"""very grateful to the ground staff""",9,2021-11-14,"I am very grateful to the ground staff of China Southern airlines. On the first day of the new vaccination policy in the United States, I did not have the English version of the vaccine report ready. The ground staff helped me download the English version of the vaccine certificate from the International Passenger Health Code. I appreciate it very much.",True,A380,Business,Economy Class,Guangzhou to Los Angeles,November 2021,4,4,,5,4,,,True
"""treat passengers with a warm smile""",9,2021-11-10,"On time flight, competitive price and good cabin service provided us a comfortable and smooth flight from Singapore to Guangzhou. The cabin and ground service staff treat passengers with a warm smile. Must be praised that the elderly and children are given priority service for customs clearance.",True,,Family Leisure,Economy Class,Singapore to Guangzhou,November 2021,4,5,,5,5,,,True
"""My family and I are very thankful""",10,2021-10-29,I was back from France to China for vacations. It is the moment of COVID-19 and it was required to perform a PCR test within 72 hours before enter the airplane. However I forgot it. I was informed that I should change my ticket and I was upset about the fact that I couldn’t set off at time. It was when I don’t know what to do that Miss Xu asked me what happened. I explained that I didn’t perform the pcr test. They told me not panic and asked me if I have taken the two doses of vaccine. I said yes. They lead me to a person who was responsible for this issue. I was finally able to board the plane with my attestation for the vaccine. My family and I are very thankful for the whole thing.,True,,Solo Leisure,Economy Class,Guangzhou to Paris,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""Thank the staff of China Southern Airlines""",10,2021-10-17,"Xiamen to Auckland and transfers at Guangzhou. The transfer time in Guangzhou was up to 10 hours. I arrived in Guangzhou at 2 p.m. According to the ticket information, there are still 7 hours before the check-in time. There were only a few passengers waiting at the international check-in area . Just as I was waiting for the counter to open in the seat area, ground staff asked me if I needed to check in and led me to the counter for priority. The ground staff helped me fill in the health declaration and told me to pay attention to the boarding time. The service is still as excellent as before. Thank the staff of China Southern Airlines",True,,Solo Leisure,Economy Class,Xiamen to Auckland via Guangzhou,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""enjoy a wonderful breakfast""",9,2021-10-13,"Guangzhou to Tokyo in September. To my surprise, almost all restaurants inside the international terminal are closed because of the epidemic. I am very grateful that the China Southern Airlines ground staff checked my visa and took me to the China Southern Airlines lounge so that I could enjoy a wonderful breakfast.",True,,Family Leisure,Economy Class,Guangzhou to Tokyo Narita,September 2021,4,4,"<span class=""star fill"">4</span>",5,5,,,True
"""very satisfied with their service""",10,2021-10-05,"I am very grateful to China Southern Airlines for their check-in service staff who carefully checked my visa information and helped me to verify my visa. When there were problems in the system, they solved the problems. I am very satisfied with their service.",True,Boeing 787-9,Business,Economy Class,Guangzhou to Manila,September 2021,5,5,,5,5,,,True
"""A350 was new and seat was comfortable""",8,2021-09-24,"Sydney to Toronto, transferring at Guangzhou. The A350 was new and seat was comfortable. It's nice to kill the time by watching movies on board when you have so many options. What could be a little frustrating was the jab test at the airport, but the ground staff gave me a lot of help. The aircraft from GZ to Toronto was Boeing 787, which was also new and comfortable, however the price of the flight was not cheap, literally more than 12000 bucks. I'm thankful for the help all the staff provided the way I went back home.",True,A350 / Boeing 787,Business,Business Class,Sydney to Toronto via Guangzhou,September 2021,5,5,"<span class=""star fill"">5</span>",5,4,,,True
"""it was an impressing trip""",8,2021-09-18,"My flight was from Shanghai to Toronto, which needed to be transferred at Guangzhou. It was not a carefree journey at all to travel such a long distance especially during the pandemic, however, it turned out to be quite comfortable and relaxing. Guangzhou to Toronto the dinner was quite simple, which made it possible to have meals separately for the passengers. The cabin of  787 was comfortable and the crew member were so nice and careful that they treated me timely enough with warm water. All in all, it was an impressing trip.",True,Boeing 787,Solo Leisure,Economy Class,Shanghai to Toronto via Guangzhou,September 2021,5,5,"<span class=""star fill"">5</span>",5,4,,,True
"""friendly ground staff""",9,2021-09-11,"Really friendly ground staff. I needed to print out the Passenger locator form at about 11pm, all the stores were closed; took it to the staff there. He was really friendly, understood my need and printed it out for me. Saved my day really. The flight was also great, although the cabin was a bit too hot to my liking.",True,A380,Solo Leisure,Economy Class,Guangzhou to Amsterdam,September 2021,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""staff helped me think of various ways""",10,2021-08-23,"I arrived at Guangzhou Baiyun Airport T2 at 18:30 on August 21, and I am going to fly to Auckland at 12:30 AM on the 22nd. When I went through the formalities, a staff member of China Southern Airlines found that my nucleic acid report did not have an ID number or passport number, which did not meet New Zealand's requirements for nucleic acid reports, which may cause New Zealand customs to refuse my entry. The staff helped me think of various ways and told me that there is a nucleic acid test point operating 24 hours a day in the airport T1 terminal, and a nucleic acid report can be issued within 2-3 hours. It was already 19:30, and there were only 5 hours left before my plane took off. I hurried to T1 and found the nucleic acid test site, but their last batch of specimens had been sent away at 18:30, and now I can only do nucleic acid reports. The report came out before 9 o'clock in the morning on the 22nd. I called the staff to explain the situation, and they suggested to me that the electronic version of the nucleic acid report is also available at 9 am on the 22nd. Because my plane only landed in Auckland at 11 am on the 22nd, it was in time.",True,,Solo Leisure,Economy Class,Guangzhou to Auckland,August 2021,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""the cabin now looks like out-time""",7,2021-08-23,"Their flight accuracy is well, no one will be willing to delay for hours during the thunderstorm season. Their onboard service is delineable. I hope they can improve the passenger seats and equipment some day. Because the cabin now looks like out-time.",True,,Business,Business Class,Nanchang to Guangzhou,August 2021,3,5,"<span class=""star fill"">3</span>",4,4,,,True
"""Thank the staff of Guangzhou Airport""",9,2021-08-21,"Changsha to Amsterdam via Guangzhou.  When I checked in at Changsha airport, the counter staff told me that the flight to Guangzhou was cancelled and I couldn't go through the connecting formalities, which forced me to buy another ticket to Guangzhou. After I finally got to Guangzhou airport, the check-in counter couldn't handle the formalities for me because of the ticket problem. Just as I was complaining about my bad trip, the ground staff helped me solve the problem of ticket. Finally, thanks to his help, I finally got my boarding pass and got on the plane smoothly. Thank the staff of Guangzhou Airport for their professionalism and enthusiasm.",True,,Solo Leisure,Economy Class,Changsha to Amsterdam via Guangzhou,August 2021,4,4,"<span class=""star fill"">4</span>",5,4,,4,True
"""good cabin service""",8,2021-08-06,"This is a relaxing and safe flight experience, clean cabin and good cabin service. We can get new movies and TV shows as entertainment during the flight. When landing at Guangzhou Airport, we have a sequence waiting number and clear entry instruction, then the ground staff assist us with one-to-one Custom information check services.",True,,Family Leisure,Economy Class,Melbourne to Guangzhou,July 2021,4,5,"<span class=""star fill"">4</span>",5,4,,,True
"""It was a great flight""",9,2021-07-27,"It was a great flight and the crew served me very good. After arriving Guangzhou, staff helpedme figure out how to file the code on my phone. She and the China Southern crew did a good job.",True,A380,Solo Leisure,Economy Class,Los Angeles to Guangzhou,July 2021,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""cabin service is not bad""",8,2021-07-23,"Kuala Lumpur to Guangzhou, efficient and orderly check-in service, take off on time, cabin service is not bad, we can still get a bag of food and snacks and films as the Inflight entertainment during the Covid. Ground staff which met my husband and I at the aircraft upon deplaning, assisted us through the entry process in Guangzhou which made clearing the COVID protocols stress free.",True,Boeing 787,Couple Leisure,Economy Class,Kuala Lumpur to Guangzhou,May 2021,4,5,"<span class=""star fill"">3</span>",5,4,,,True
"""good protective / barrier measures""",9,2021-07-23,Great punctuality. Very good protective / barrier measures make the passenger feel safe / good comfort level. Arrival process in Guangzhou managed very efficiently,True,,Business,Business Class,Paris to Guangzhou,July 2021,4,4,"<span class=""star fill"">4</span>",5,4,,3,True
"""flight attendant was very patient""",7,2021-07-19,"Because of the epidemic, my flight with other airline cancelled so I have to temporarily change to this flight. Ticket prices have not become unacceptable due the epidemic, certainly the price is not as cheap as low-cost airlines. The flight attendant was very patient, because I needed operate the health code. He helped me and answered my questions. The flight provides a meal, but if it goes more delicate will be perfect.",True,Boeing 737,Business,Business Class,Jinghong to Guangzhou,July 2021,3,5,"<span class=""star fill"">3</span>",4,4,,,True
"""service still in high level""",9,2021-07-17,"We were satisfied with the flight from Melbourne to Guangzhou airport. Their prices are reasonable, they have a good flight schedule (two flights a week), even though outside is Covid. We can arrange tickets and check reservation on their website and phone App easily. In general, the cabin and ground handling service still in high level.",True,,Family Leisure,Business Class,Melbourne to Guangzhou,May 2021,4,4,"<span class=""star fill"">3</span>",5,5,,,True
"""slept through my entire trip""",9,2021-07-14,"I'm very pleased with airport ground handling, they are very helpful, and polite, informed me about business class upgrades, although there's no more seats available they still added my number and keeps me informed if any seats becomes available. I almost gave up waiting for the class upgrade but before I enter security check, they called letting me know there is a seat becomes available, so I immediately took that spot, paid for my upgrade and slept through my entire trip.",True,,Solo Leisure,Business Class,Guangzhou to Los Angeles,July 2021,5,5,,5,5,,,True
"""kept inquiring about relevant information""",9,2021-06-30,"Our flight departed at 12:30 in the evening on June 29, 2021.  We need to provide a valid PCR test report for 48 hours before boarding. When we arrived at the airport to check in, we were told that our test report might not meet New Zealand's entry requirements, we were very frustrated. Fortunately staff from China Southern Airlines kept inquiring about relevant information for us. Finally, with the help of staff, we took the flight back to New Zealand on time. Thank you for your quick, accurate, professional and solving problems for us.",True,,Couple Leisure,Economy Class,Guangzhou to Auckland,June 2021,4,5,"<span class=""star fill"">4</span>",5,4,,1,True
"""calmed me down with excellent service""",8,2021-06-27,"First leg of the flight (SHA - CAN) was cancelled within 24 hours before the departure from Shanghai to Los Angeles via Guangzhou but somehow I made it in time from Shanghai to Guangzhou by taking an earlier flight to catch my long haul flight from Guangzhou to Los Angeles on May 15, 2021. Though it was not a smooth trip due to the unexpected sudden flight cancellation, but luckily I was impressed during this trip with the ground staff of China Southern Airlines at Guangzhou International Airport who checked in me and calmed me down with excellent service.",True,Boeing 787 / A380,Solo Leisure,Economy Class,Shanghai to Los Angeles via Guangzhou,May 2021,3,4,"<span class=""star fill"">4</span>",5,4,,,True
"""thoughtful cabin service""",9,2021-06-23,"Kuala Lumpur to Guangzhou, clean and comfortable seats and thoughtful cabin service. The friendly team of ground staff and clear immigration health inspection procedures left a deep impression on me. Finally, we also got a great quarantine time in the hotel.",True,,Family Leisure,Business Class,Kuala Lumpur to Guangzhou,June 2021,5,5,,5,4,,,True
"""experience is really good""",9,2021-06-22,"This flight experience was great. After landing, the ground staff carefully check the declaration content.  If you have a chance, you want to take China Southern Airlines. The experience is really good.",True,,Solo Leisure,Economy Class,Singapore to Guangzhou,June 2021,5,5,,5,5,,,True
"""we were assisted by ground staff""",9,2021-06-21,"I was a little worried about the recent epidemic in Guangdong. The temperature in Guangzhou was 37 degrees and we saw no less than 50 China Southern staff, customs and border control officers waiting for us in protective clothing. After disembarking from the plane we were placed in our seats to wait for the epidemiological investigation. While we waited we were assisted by ground staff to check our customs declaration. After the investigation, we were guided through the sampling process. I was reassured by the social distance that needed to be maintained at each step of the process and the fact that everyone was seen to be disinfected when they left their seats. I would also like to thank one of the staff at China Southern Airlines. When I got to the sampling area, I realised that my iPad left it on the plane, she saw me rummaging through it and asked if I needed any help. I was grateful for her help as the iPad contained important documents for my work.",True,,Business,Economy Class,Jakarta to Guangzhou,June 2021,5,5,"<span class=""star fill"">4</span>",5,5,,,True
"""Thanks to all the staff""",9,2021-06-19,"My flight was from Shanghai to Los Angeles with a stopover in Guangzhou. At the airport, the ground staff reviewed the results of the nucleic acid test. The flight attendants in the section from Shanghai to Guangzhou were very careful and friendly. It was a trip with my father, since it was inconvenient for him to move, the flight attendants took the initiative to contact the wheelchair and carefully explained the transfer process in Guangzhou. In the second section, the meals were very simple because of the epidemic, but the flight attendants were very enthusiastic to help solve the passengers' problems. Thanks to all the staff to make my flight safe.",True,Boeing 787,Family Leisure,Business Class,Shanghai to Los Angeles via Guangzhou,May 2021,5,5,"<span class=""star fill"">5</span>",5,4,,,True
"""A nice trip!""",9,2021-06-18,"I was supposed to take the flight Guangzhou to Vancouver on June 9th and then transfer to AS Airline to Seattle. However, when I arrived at the check-in counter, I was told that I had not applied for ETA in Canada.  I was extremely anxious there and didn’t know what to do. The staff of China Southern Airlines told me they can help apply for me. He took 30 minutes to apply ETA . He is professional and I was lucky to get their help and finally on board. A nice trip!",True,,Solo Leisure,Economy Class,Guangzhou to Vancouver,June 2021,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""well looked after by the staff""",9,2021-06-15,"I traveled to Auckland with my wife, and we were well looked after by the staff, they provided extraordinary services from the moment we checked in from Guangzhou. Again, a big big thank to the China southern airline staff of their professional services.",True,,Couple Leisure,Economy Class,Guangzhou to Auckland,May 2021,5,5,,5,5,,,True
"""thank all the airport staff""",10,2021-06-10,"During this covid situation, everything is harder that usual. Really thank all the airport staff for helping me Especially the ground service, they are so patient and helping me to carry my heavy baggage. They control the situation for swab test and everything.",True,,Solo Leisure,Economy Class,Singapore to Guangzhou,June 2021,5,5,,5,5,,,True
"""attentive crew service""",8,2021-06-07,"Priority boarding service in departure airport, flight on time and attentive crew service. My little daughter and I got the flight CZ8102 from Narita to Guangzhou on 2 Jun, the A380 type seat is clean and comfortable, we got a great rest. Warm and polite ground service also keep well.",True,A380,Family Leisure,Business Class,Tokyo Narita to Guangzhou,June 2021,5,5,"<span class=""star fill"">4</span>",5,4,,,True
"""ground staff were very helpful""",9,2021-06-05,"I traveled to China in March. When arrived I had trouble with bag claim, the ground staff were very helpful. They were working hard on covid19 safety, like help to sanitize personal items and let everyone keep social distance.",True,,Solo Leisure,Economy Class,Los Angeles to Guangzhou,March 2021,5,5,"<span class=""star fill"">5</span>",5,5,,,True
