header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""seat very confortable""",10,2022-09-27,"Amazing and professional Cabin Crew, the aircraft was clean, new and seat very confortable. Cabin senior on this flight was walking at all time and checking on passenger, she did ask me fourth times if everything was okay., Thank you Etihad airways",True,Boeing 787,Solo Leisure,Economy Class,Abu Dhabi to Geneva,September 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,
"""money still isn't back in my account""",1,2022-09-22,"The leg from Melbourne to Abu Dhabi and Abu Dhabi to Melbourne was the worst flight of my life, both ways. I've flown the route from Melbourne to Vienna many times with Emirates, Qatar, Qantas, this was hands down the worst experience by far. Not only was the plane for this 13 hour flight 20+ years old, the seats were unbelievably uncomfortable, the bathrooms were filthy, on the first flight the toilet flushing button was smashed and covered in filth. The food was awful. On returning home, I looked to see if I could book a premium economy seat to alleviate the discomfort. The website told me the seats I selected were unavailable, but charged me 222.00 $ each time I clicked a seat. I was charged multiple times for seats that were unavailable. I immediately called Etihad and asked them to refund me. I was told I wasn't charged and my bank would release the funds in 24 hours. On the flight in question I was given one of the worst seats, in the very back of the plane in a seat that didn't recline. 5 days later, the money still isn't back in my account. I call again and say I'm going to dispute with my bank, they ask for 24 more hours to reverse the charge. It's been three days, a total of over a week. They're still keeping my money.",True,Boeing 777,Business,Economy Class,Vienna to Melbourne via Abu Dhabi,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""I had the worst experience""",1,2022-09-12,"I had the worst experience with Etihad Airways among all the flights that I've took so far. On July 31st i had a flight from Incheon, South Korea to Istanbul. After I received my baggage it was dented and cracked in some places and I got a report that it was unrepairable. I contacted the airlines about the issue but they refused to cover the damage and closed the case right away. I don't recommend anyone to fly with this company.",True,,Solo Leisure,Economy Class,Incheon to Istanbul via Abu Dhabi,August 2022,3,3,"<span class=""star fill"">2</span>",2,3,,False,2
"""will not fly with them again""",1,2022-09-10,"Upon booking my flight, they recommended a 12 transit stopover at Abu Dhabi airport with the promise that they will provide a hotel. After months of chasing them to say the website is showing an error (invalid PNR - even though ticket was issued and confirmed), they completely ignored my emails, made me run around, kept buying time, eventually telling me I had to book after I completed my first leg (which I did). and when I arrived at the airport and said I have been trying for months, they acknowledged that I had in fact talked to them but still proceeded to refuse me a hotel. I had to end up paying from my pocket and all this time that I spent chasing them up was completely wasted. I asked if there is an office or desk in the airport where I can lodge a complaint, they said there's none! Terrible service, will not fly with them again.",True,,Solo Leisure,Economy Class,Istanbul to Adelaide via Abu Dhabi,September 2022,2,3,"<span class=""star fill"">2</span>",1,2,,False,
"""worst flight experience I have had""",1,2022-09-02,"My wife and myself were on a flight from Melbourne to Athens via Abu Dhabi. At first the flight was delayed slightly, according to the captain to wait on a couple of last minute passengers, which I understand. 15 minutes later, he announced again that we were going to be a little more due to some cargo taking longer than usual to load. When we finally took off, it was a little over an hour after the initial flight time. Once we were in the air, i decided to plug in the earphones provided to watch a movie but the plug wasn't working properly so i plugged in my double adapter to use my own headphones. Once again, it didn't work properly, I could barely hear anything and when there was sound it was distorted, and the contrast on the screen even after adjustment was horrible to the point where i gave up and opened my tablet instead. About 4 hours before landing breakfast was being served, and I was asked what i would like to drink and i said orange juice. When the stewardess was putting the tray down, she knocked over the cup of juice all over my lap which ended up running down my leg, into my socks and shoes. She finished serving breakfast and 15 minutes later she came to me with wet wipes after i had already cleaned up all the mess. After waiting about half hour without anyone coming to see if i needed anything, i kept ringing my bell for someone to come, only for that light to keep getting put out. When someone finally did come and i explained my situation, he responded with ""What do you want me to do about it?"". Not only did no one offer to look for a change of pants, but wasn't even offered to be moved to another seat, or even just putting a towel or something over the seat so i didn't have to sit on an orange juiced soaked seat. This was the worst flight experience I have had with any airline.  Our flight home back to Melbourne is with Etihad and we hope that that trip is a better experience that the initial one. In our minds, we thought that Etihad had a decent level of standards compared to some other airlines, but our experience showed otherwise, and perhaps our flight home can make up for the bad experience that we had.",True,,Couple Leisure,Economy Class,Melbourne to Athens via Abu Dhabi,August 2022,1,1,"<span class=""star fill"">1</span>",2,1,,False,1
"""owes me $2000 for damaged baggage""",1,2022-08-24,"Etihad owes me $2000 for damaged baggage on a business class ticket back in early March. They have asked for receipts which have been provided no less than 13 times over 6 months. Every email is ignored. I have screenshots that are attached. No help from customer service centre or Facebook messenger. If you fly this airline and have a problem you will have the worst customer service of your life. You will get no help. I just got back from a trip with Singapore Airlines. I had a small problem that the call centre resolved quickly with very little hold time. A better onboard product too. Etihad has no respect for us customers. Go elsewhere, there are much better airlines out there.",True,,Business,Business Class,Sydney to London via Abu Dhabi,March 2022,2,5,"<span class=""star fill"">5</span>",1,1,,False,
"""They nickel and dime you""",1,2022-08-23,"Abu Dhabi to Riyadh. I reserved a flight and picked aisle seats on Etihad weeks in advance. Sometime thereafter, they changed my seats to a middle seat and did not inform me at all. I only found out when I went to check in online, and when I changed to a different seat, they CHARGED ME AGAIN for the new seat! Another $30 USD for correcting their mistake! I complained on their web site, but only got a canned response of ""seat fees are not refundable."" Horrible service. They nickel and dime you and don't care about you after you've paid. Will never fly them again.",True,,Business,Economy Class,Abu Dhabi to Riyadh,August 2022,1,4,,3,1,,False,
"""Easily the worst airline experience""",1,2022-08-22,"Not Verified |  Easily the worst airline experience we’ve had to date.  Firstly-we got to the airport for an extremely early morning flight with our bags packed only to be told our tickets didn’t include checked baggage (no where when booking these tickets was this mentioned-we didn’t even know Etihad would have this option as this is usually only for domestic flights or low budget airlines!). After the rude customer service attendant refused to help us, we had to pay 100 AED PER KG. Annoyed already, we got on the flight to a terrible plane, no screens, old seats and one working bathroom for all economy passengers.",False,A320,Couple Leisure,Economy Class,Abu Dhabi to Heraklion,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""No water or food provided""",2,2022-08-19,Not Verified | Athens to Singapore via Abu Dhabi. Firstly paid for a flight that we thought was at least 787. It’s a 787 between Singapore to Abu Dhabi however to Athens either way you get a 320 with no screen. Delayed our flight whilst on the tarmac by 2 hours missing our connecting flight. No correspondence given from ground or on air staff. No water or food also provided for four hours. Best option was us to fly to India and then fly with Air India paid by Etihad. We rejected and had to buy our own flights home with Singapore Airlines - currently awaiting reimbursement.,False,A320,Couple Leisure,Economy Class,Athens to Singapore via Abu Dhabi,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""none of the 3 checked-in baggage arrived""",1,2022-08-17,"I travelled through Etihad Airlines from Chennai to Chicago via Abu Dhabi. I reached Chicago, ORD on 03 Aug with a delay of around 3 hrs. But none of the 3 checked-in baggage arrived. We were given a contact number for Etihad baggage at ORD. No one responds to this number & it always goes to a voice mail. Most of the passenger did not receive their check-in baggage as there was a last minute flight change. They made me check-in my cabin baggage and now not responding at all through email or phone. We raised a Claim for delayed baggage & observed that the claim status is still not updated in the portal. It remains as ""TRACING CONTINUES. PLEASE CHECK BACK LATER"". No news about the baggage status for 7 days & I finally got an email that they are sending all 3 bags to Charlotte airport as my location is Charlotte. But I got only 2 bags delivered through American Airlines. When verified with American Airlines customer care, they updated that only 2 baggage came through this flight. The other baggage was not loaded in this flight. Also both the bags that were delivered through AA flight are severely damaged and broken. No update from Etihad Baggage team or the Chicago baggage handling team on the missing bag for 13 days as on 16 Aug 2022.  The service from Etihad baggage team is totally unacceptable and causing too much of stress due undue delay in baggage delivery, multiple follow-ups with no response, multiple visits to airport, additional efforts from our side with no certainty in timelines.",True,,Family Leisure,Economy Class,Chennai to Chicago via Abu Dhabi ,August 2022,1,1,,1,1,,False,
"""money that was taken from me for no reason""",1,2022-08-11,"I have been messaging, emailing, calling Etihad to explain and return money that was taken from me for no reason. I have explained it to at least 3 people, and the response is always, we'll get back to you. This is not a case of refunding. This is simply a case of a cancelled booking, where the money was refunded then taken again. I didn't make another booking, I didn't use the ticket and I certainly did raise a complaint and explained it in detail. What does Etihad do - nothing. They hire multiple different partners it seems, each from a different region and they are impossible to connect you with someone from actual headquarters. I have been promised a call for the past 2 days.",True,,Family Leisure,Economy Class,Abu Dhabi to New York,July 2022,,,,,1,,False,
"""just atrocious and money hungry""",1,2022-08-05,"Not Verified | London to Sydney via Abu Dhabi. Avoid this horrific company at all costs. Booked tickets to my grandmothers memorial in March in England. Come time to return from London and at the airport, the customer service assistant tells me “there might not be a seat for me”. I ask her to clarify as I have family in London and would rather stay there than in Abu Dhabi as I am alone. She doesn’t respond and I make it on the plane. Confusing woman. None the less I got on the plane and arrive in Abu Dhabi, wait at the gate for 3 hours for my connecting flight, and within the final 5 minutes they tell me I am unable to board the flight as it was over booked. The horrible man at customer service offered me a ticket TWO DAYS LATER. I vehemently denied this. Next flight was 14 hours later with a stop off to Melbourne. I’ve missed the entire day of work. You cannot be serious that a long haul flight over books. That’s just atrocious and money hungry - shame on this airline. Never before experienced such hideous, appalling customer service or lack of accountability from a company. Not a sorry in sight and all of their workers seem to act as if it is their first day - no one has a clue what they are doing. It’s the strangest experience. They gave me a voucher for a meal which could only be used at Burger King or a random Curry House which understandably doesn’t seem appealing before travelling for 14 hours. The voucher didn’t even buy a coffee. What on earth! They also gave me a $300 USD voucher for my troubles. Went in the trash straight away. Never had such a terrible experience and would NEVER recommend to anyone. Shameful and an embarrassment to their country.",False,,Solo Leisure,Economy Class,London to Sydney via Abu Dhabi,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""worst in customer service""",1,2022-08-04,"Absolutely the worst in customer service from the booking process to the agents at the airport who have no knowledge what so ever about entry requirements to any country. All they care about is money, they are rude and extremely unprofessional.",True,,Solo Leisure,Economy Class,Abu Dhabi to Istanbul,August 2022,2,3,"<span class=""star fill"">2</span>",1,2,,False,2
"""I recommend Etihad Airways""",8,2022-08-03,"Long trip to Thailand for a family of four, including two kids of 12 and 10 years old. I recommend Etihad Airways for professionnalism, the friendliness of its crew, and general reliability. All flights on-time, no luggage problem. Comfortable Boeing 787 with rich in-flight entertainment. The density in economy class is high, but this is understandable given the low ticket price. Abu Dhabi is not the newest and most comfortable airport for a connection, but it's not a big deal.",True,Boeing 787-9,Family Leisure,Economy Class,Geneva to Bangkok via Abu Dhabi,July 2022,4,5,"<span class=""star fill"">5</span>",4,5,,True,
"""Horrible customer service""",1,2022-08-01,"Not Verified |  What an absolute nightmare and waste of $1,200. I had a flight credit for a canceled flight, but their website gives me a ""card"" error every time I try to use my travel bank credit, even with the flight being cheaper than my travel bank credit balance displayed on the payment page. I called Etihad to book the flight via phone and they are charging almost $100 to book the flight over the phone as a guest service fee. I emailed them screenshots of the payment screen with my travel bank balance, and they said it is not a valid reason to waive the $100 travel bank fee. Our original flight was booked during COVID from Kuala Lumpur back to Istanbul, where we were living. They canceled the flight within 24 hours of booking, and would only issue a travel credit. They were intentionally keeping bookings open for flight routes that they were canceling to collect airfares and turn them into travel credits. Horrible customer service. Avoid at all costs. I'm choosing to sacrifice my entire travel credit over paying them some BS $100 fee to talk to someone on the phone because their website sucks.",False,Boeing 787,Couple Leisure,Economy Class,Bangkok to Istanbul ,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""rude and unprofessional""",1,2022-07-27,Dhaka to New York via Abu Dhabi. Very bad experience and they changed our original flight to a 13 our transit and refused to give us hotel. Staff are very rude and unprofessional. Never again Etihad.,True,,Family Leisure,Economy Class,Dhaka to New York via Abu Dhabi,July 2022,1,1,"<span class=""star fill"">2</span>",1,1,,False,1
"""I would not recommend this airline""",1,2022-07-17,"Not Verified |  Worst airline I’ve tried!! We took 4 planes from Qatar to Bahrain and back through Abu Dhabi, 3 of those flights got delayed. In one of the flights we had to sit in the aircraft without ventilation or AC for almost half an hour in a crowded flight.  Not to mention The staff is not friendly at all and the tickets were pricy. I would not recommend this airline.",False,,Family Leisure,Economy Class,Doha to Bahrain via Abu Dhabi,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""did not impress me with service""",5,2022-07-15,"Not Verified |  We booked 4 flights from Vienna to Seychelles and back. Every flight had issues. 1st flight delayed for 3 hours without any explanation given to passengers. I was not able to check-in online with economy seat as none were available anymore despite fact I logged in at the precise time check-in opened. Had to pay 160euro for economy space and the seat did not recline & was broken. But to my surprise I also noticed free economy seats during flight. Wasted money. 2nd flight was a night flight and crew was waking up all passengers to serve food, there should be a better way to do it. On Way back we could not start check-in bags at airport as their system failed. Main flight back from Abu Dhabi to Vienna did not serve alcohol. why? We arrived 15 minutes ahead of schedule only to be left 45 minutes without any ventilation in the plane, as crew did not agree a car to drive the passengers to airport. In general, I cannot understand why a ""premium"" airline does not want to dock the plane to the airport but wants their passengers to board/ disembark from cars in 40 degrees. Flight crew did not impress me with service.",False,Boeing 787 / A320,Couple Leisure,Economy Class,Seychelles to Vienna via Abu Dhabi,July 2022,3,3,"<span class=""star fill"">3</span>",1,2,,False,3
"""will fly them again""",10,2022-07-07,Etihad delivers a fine product from the ground to the air. Once onboard was shown to my seat by the cabin manager and served a glass of champagne and fresh orange juice. So much food was on offer and I ate my fair share. Cabin crew constantly asking if I was fine and needed anything. The seat was so comfortable and loved the massage function and the ability to change the cushion from soft to hard giving the best seat comfort. A sensational amount of movies and TV shows to keep you awake the whole flight. Really impressed with Etihad and will fly them again.,True,Boeing 787-9,Solo Leisure,Business Class,Jakarta to Abu Dhabi,July 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,1
"""staff did absolute minimum only""",5,2022-07-03,"Masks still have to be worn on board, that it getting a bit old. Felt that staff did absolute minimum only, much much interaction with guests. Needed assistance with luggage when boarding (accident), a flight attendant assisted, but I was on my own after landing, nobody cared. No free WiFi in business class Food was fine, good wheelchair service after landing in Abu Dhabi.",True,,Solo Leisure,Business Class,Zurich to Abu Dhabi,July 2022,4,2,"<span class=""star fill"">4</span>",5,4,,True,4
"""consoling messages but absolutely zero/no action""",1,2022-07-03,"I received a sms from Etihad Airlines at 1am 1st July stating our 1st flight (EY463) was delayed so I stayed up and phoned Etihad to be told the sms was an error and received an email within 10 minutes from Etihad confirming the original flight time - but this was wrong as there was actually a delay.  I phoned again during the day and waited on hold so long that our transport arrived to take us to the airport for the original timed flight so we then had to wait at the airport for 6 hours (not 3). Etihad staff at the airport told us that all connecting flights would be delayed for all passengers so we would not miss our connecting flights. However we received an updated itinerary stating our connecting flight would depart 9 minutes before we were due to arrive in Abu Dhabi (even I know no one can go backwards in time).  We arrived in Abu Dhabi ahead of schedule and ran (we are 60 years old) to the connecting flight's gate showing Last Call (after pushing our way through security) to be told that our baggage had been offloaded which is impossible because our plane had only reached the arrival gate 12 minutes before and there were 400+ passengers with luggage so how could our luggage be singled out and transferred to the connecting flight's aircraft and then offloaded in 12 minutes?  We stood in line at the Departure/Arrival Transfer desk for 2 hours (I had to ask Etihad staff to bring water for the 100+ passengers waiting as it was 30+ oC in the building) and we were given a voucher for a 5 star hotel for my 60th Birthday but Etihad had not checked vacancies so after reaching the downstairs Transfer desk, we were told the 5 star hotel had no spare rooms so we waited 1 more hour to be transferred to the Ibis hotel. As our final destination did not require PCR tests, we had not been PCR tested (we had used Rapid Antigen tests at home and were COVID negative) so we had to stay in our hotel room and not use any hotel facilities. We had slept through lunch (after arriving in Abu Dhabi at 2.20am but not reaching the hotel until 7am) and had to eat a salad and fruit instead of a proper meal. I even asked for ice-cream and was told I had to pay. (We spoke to other passengers after their stay in Abu Dhabi who were not restricted from using their Hotel's restaurants and facilities. So why were we restricted to our rooms?).  Etihad (on Facebook Messenger) had told me that the hotel Concierge would have to contact Etihad to arrange transfer back to the airport 3 hours before the connecting flight but the hotel Concierge phoned many times and Etihad never answered the phone (the phone was busy or did not connect). After waiting and waiting until there was only 2.5 hours before departure I paid for 7 people to travel in taxis back to the airport.  I had been in contact with Etihad Support using Facebook Messenger and received consoling messages but absolutely zero/no action. I was told to wait and there would be action but there was no action at all.",True,,Couple Leisure,Economy Class,Melbourne to Geneva via Abu Dhabi,July 2022,3,5,"<span class=""star fill"">4</span>",1,3,,False,3
"""she was unapologetic, unhelpful and unhappy""",3,2022-06-29,"Not Verified |  What started off as a much awaited business- cum -pleasure trip to the UK (Manchester) from Malaysia (KL)for my wife and I and our kids was going well and fine till our return leg from Manchester to Abu Dhabi where my wife had problems lifting her hand carry luggage to the overhead cabin and requested for cabin crew assistance to which one of them agreed to. My wife was on one side of the aisle in business class while I was beside her on the other side separated by a barrier and so couldn't help her. Incidentally, both of us are elderly in our mid 60's and she had just had a Left knee joint replacement surgery done barely 2 months ago. Before the cabin crew came to help, the cabin flight manager came and she ordered me to put the bags up for my wife without asking about our health problems. When I tried to explain, she asked to go around to the other side of the aisle to do it and walked away. I didn't have time to do it as we were about to take off but a cabin crew came and helped without any fuss. Immediately after the plane took off and started cruising, this unpleasant lady cabin manager came, introduced herself and sternly told me care of our hand luggage is our sole personal responsibility and not the duty of any of her crew to help! Despite my explaining, she was unapologetic, unhelpful and unhappy. She certainly spoiled my day and made me lose any respect for the airline. Her rudeness, unprofessional behaviour embarassed me in front of my family and the other passengers.",False,Boeing 787,Family Leisure,Business Class,Manchester to Abu Dhabi,June 2022,2,2,"<span class=""star fill"">2</span>",1,1,,False,1
"""they refuse to refund""",1,2022-06-25,"Bangkok to Paris via Abu Dhabi booked for June 2020. Bad service, they refuse to refund when the airline cancel their flight in June 2020. I have contacted them so many times and it always direct me to the call centre where hardly speak English.",True,,Family Leisure,Economy Class,Bangkok to Paris via Abu Dhabi,June 2022,,,,,1,,False,
"""Two great flights""",10,2022-06-22,"Not Verified |  Outbound Business, and return economy Two great flights both on time. Great food and beverage and one of the best crews I’ve experienced- nothing was too much trouble. Very engaged and very professional. Etihad crew I’ve always found one of the best. Kudos to Etihad the experience was like the old days.",False,A320,Couple Leisure,Business Class,Abu Dhabi to Santorini,June 2022,5,5,"<span class=""star fill"">5</span>",4,5,,True,
"""I wont book Etihad again""",2,2022-06-21,"Not Verified | Do you believe that after completing the online check-in process, we still need to stand in line for 2 hours in the airport to get your boarding passes. The airport staff from Etihad Airways are the worst i have ever seen. Inside the flight they refuse to provide hot water to feed the milk to children (we need to beg them for hot water 2 to 3 times), if the child cries they will ask you to take them to Restroom for calming. The Veg food (Cucumber salad) provided in the 13 hour flight (IAD to AUH) was stale and greasy. I wont book Etihad again.",False,Boeing 787-9,Family Leisure,Economy Class,Washington to Chennai via Abu Dhabi,June 2022,3,1,"<span class=""star fill"">4</span>",1,2,,False,
"""demanded that we provide Thaipass""",1,2022-06-21,"I, along with my wife and three small children were supposed to fly on flight EY66 / EY430 from Moscow to Bangkok. When checking in our luggage, the airline representative refused to check us in for the flight and demanded that we provide Thaipass. I was not informed that this could be a reason for denial of registration. However, I applied for a Thaipass at the time of check-in, and begged the airline representative to delay check-in from 10.55 am to 11.15 am, with the flight scheduled to depart at 11.55 am. Sheremetyevo airport is not busy. Despite my requests, the representative of the airline finished check-in and left the airport at 11.00. at 11.15 am I received a letter saying that all members of my family received a Thaipass, which allowed me to fly to Thailand. I contacted the Etihad representative by phone and asked to find a way to get on the flight, given that I went through online check-in in advance. All my requests were answered in the negative. In addition, our return tickets were automatically cancelled. In addition to air tickets, I paid for hotel accommodation in Thailand, and a lot of related expenses. It is impossible to describe the state of my family, given the lack of opportunities to change or buy new tickets.",True,,Family Leisure,Economy Class,Moscow to Bangkok via Abu Dhabi,June 2022,,,,1,1,,False,
"""not to use this company for flights with pets""",1,2022-06-09,"Terrible service for those who want to fly with pets in cabin. You cannot plan a trip with this company as the department does not give you answer for ages (btw I called either local cc in Russia and international one in UAE). The calls to support center does not give you anything because they can only verify if there is room for your pet or no. They can only write a letter to this pet department! First time I called the international department, they wrote this letter and said that the dept should answer in 24 hours but we didn't get any answer! Same story with my local department. And all the time when all this happened, I couldn't be sure in my future plans as they do not book this place for your pet. By the way, people in support center are polite and ok in terms of their professional capabilities. All in all I strongly recommend not to use this company for your flights with pets as you cannot be sure in your future plans.",True,,Couple Leisure,Economy Class,Moscow to Abu-dhabi,June 2022,,,,,1,,False,
"""nightmare of an experience""",1,2022-06-04,"Amsterdam to Kochi via Abu Dhabi. It was an nightmare of an experience. The flight was about 2-3 hours delay and we missed the connecting flight. We were provided with tickets only on next day, We were given a cheap food voucher they took our passports for visa processing since the hotel was outside the airport. Even though we called earlier and confirmed that the hotel reservation will be provided inside the airport. They initially said it will take an hour or 2 but we had to wait with kids for more than 5 hours in cold uncomfortable chairs in the middle of the night around 2.00 am to get the visa for the hotel transfer. We asked them to let us in a lounge but they said it cannot be provided as per policy. Such rude attitude and behavior shown by the staff even after mentioning we had small kids. We have never had such a horrendous experience any time during our flight journey in our entire lives. My best advice is to never ever travel with this airlines.",True,,Family Leisure,Economy Class,Amsterdam to Kochi via Abu Dhabi,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
