header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""impressed with this airline""",10,2022-11-10,"I was impressed with this airline. For a low cost carrier, their planes were new, clean, seats weren’t bad for a low cost carrier, couldn’t complain),. Leg room was good and the staff were super friendly. The food price wasn’t crazy and the options were good. Honestly will fly them again happily.",True,A320,Couple Leisure,Economy Class,Boston to Keflavik,November 2022,4,5,,5,5,,,True
"""Very good flight""",8,2022-11-09,"Very good flight. Fast check inn. Helpful flight attendents. Good seat, enough legroom and space. Down sides: no flight entertainment and expensive luggage fee.",True,,Couple Leisure,Economy Class,Tenerife to Keflavik,November 2022,5,5,,5,5,,,True
"""Extremely small and tight plane""",1,2022-11-09,"Extremely small and tight plane. Sat with my knees pushed in the seat in front of me and had a hard time freeing myself every time I wanted to stand up. The seats are barely cushioned and you cant even move the headrest at all! The corridor is also really narrow, I noticed a lot of people that sat by the corridor got hit again and again by the staff, the staff trolley and other passengers. Would definitely not recommend.",True,,Family Leisure,Economy Class,Alicante to Keflavík,November 2022,1,3,"<span class=""star fill"">1</span>",2,1,,1,False
"""I can highly recommend it""",9,2022-11-08,This was my first time with play air and I can highly recommend it. The cabin crew was warm and welcoming and the service on board was very good. And I can understand what the captain is saying.,True,,Solo Leisure,Economy Class,Reykjavík to Copenhagen,November 2022,4,5,"<span class=""star fill"">2</span>",4,5,,,True
"""This is a bare-bones flight""",4,2022-11-08,"Very uncomfortable seating for an international flight. I would take a Play flight on a shorter trip but nothing over a couple of hours. This is a bare-bones flight, passengers will pay for everything including water and coffee. The flight going to KEF from BMI was roomier, but the return flight was fairly miserable - I could barely squeeze my backpack under the seat and getting up to use the lavatory was difficult (I am only 135 lbs). One the plus side, the pilot very kindly announced beautiful views over Greenland which briefly distracted me from the numbness in my legs and lower back due to the cramped conditions.",True,,Solo Leisure,Economy Class,Reykjavik to Baltimore,November 2022,1,2,,3,3,,,False
"""the cost is great for the quality""",10,2022-11-07,"Fabulous easy check-in online, good service and legroom. Low cost - will use again as the cost is great for the quality. Good cabin bag size as well so able to travel with small case and small rucksack - happy days.",True,,Solo Leisure,Economy Class,Dublin to Reykjavik,November 2022,5,5,,5,5,,5,True
"""I had to throw away my carry on""",4,2022-11-07,"Not Verified |  I had no issue with this company until my last of 4 flights coming back home, I had to throw away my carry on and wear multiple layers of clothes just so I could bring my clothes home. Even though I paid for the carry on they said I had not even while showing the receipt. Worst part is I wasn't the only one on this flight dealing with this issue. The crew on board were nice and do the best they can do on the job. The seats are very uncomfortable. But at the same time, it was a cheap flight so I didn't expect to travel in the best of conditions. In all honesty I had no issues with this airline until my last connecting flight and I don't think I will be flying with PLAY again.",False,,Solo Leisure,Economy Class,Boston to London,November 2022,1,4,,3,3,,,False
"""Will never fly with them again""",1,2022-10-23,"Not Verified |  I am shocked that there isn’t an outlet on a plane, especially one that flys over 5 hours. The food isn’t complimentary which makes for the worst international experience ever. This is the cheapest company I have ever witness. They claim they are cheap but I paid 600 dollars one way. They couldn’t even let you print a boarding pass for a connected flight or have access to one electronically. They also waited 45 minutes for several late passengers putting everyone else’s connected flights at risk. Will never fly with them again.",False,,Solo Leisure,Economy Class,Keflavik to Boston,October 2022,1,2,,1,1,,,False
"""undisclosed additional fees""",1,2022-10-21,"Their website does not work and online checking would not allow me to check in without selecting seats at an additional charge for each plane. Checking in to my return flight was impossible online and had to be done in person. I like to find low cost deals to travel, but at the last moment-at check in 24 hours before my flight- I was forced to pay an additional $236. Their customer service is poor and consists of Facebook chats and the chat regarding my return flight wasn’t answered for hours. They have no customer service phone number. Their website was under construction and had constant error messages. The flight itself was a nightmare. A super hot, brightly lit plane on the red eye. Absolutely no amenities, no wifi, no tv, not even a travel magazine or sharper image catalog. You also have to pay for everything including water ($1) and tiny cup of coffee ($3). The seats cost an additional $32 for each plane at check in (there was no option to have the airline select your seat for free) and a checked bag cost $86 each direction. Only after my flight and after speaking to several reps was I informed of an additional vague “service fee” (of an undisclosed amount) that I could have been charged by the agent I was chatting with on Facebook. All of these undisclosed additional fees that I was slammed with 24 hours before my flight nearly doubled the cost of my ticket. Had I initially known I would be paying that amount for my flight I would have booked a better airline and probably saved money in the long run.",True,,Solo Leisure,Economy Class,Boston to Paris via Keflavik,October 2022,1,1,,1,1,,,False
"""the worst airline ever""",1,2022-09-26,"This is the worst airline ever. I flew from Baltimore to Paris. What was supposed to be dream trip turned into a nightmare. PLAY lost my luggage, and the only response I got was a link to file a report. There is no telephone number. You have to communicate via DMs on Instagram, Facebook, and Whatsapp. I sent multiple messages on Facebook. They responded by blocking me there. Horrible airline and customer service. Very unorganized company. Do not fly with this company.",True,,Family Leisure,Economy Class,Baltimore to Paris via Keflavik,September 2022,1,1,,1,1,,,False
"""I felt like I was sitting on a rock""",8,2022-09-23,"An ok (very) low-cost airline, which mainly connects Iceland to the neighbouring European countries (and the East USA cost. All the food is charged inside the flight, but the price is quite fair (at least the coffee and water costs less than in a regular supermarket in Sweden. The sandwiches costs about the same). The only con was about the seating: I felt like I was sitting on a rock, I know the flight lasted only 3:30 hours, but come on. When we came back to Sweden, we bought a roomier seat, which was a bit more comfy, but still hard as rock! They need to take a bit more of care with the airplanes. When we were about to leave Iceland back home, the airplane stopped seconds after leaving the finger, and I never seen so many mechanics and engineers entering in a airplane. According to an employee later, the airplane had a technical problem with a onboard computer. Our flight left Reykjavik 1 hour late. The crew was amazing, though! Keep up the good job!",True,A321-251N,Couple Leisure,Economy Class,Göteborg to Reykjavik,September 2022,2,5,,5,5,,,True
"""nothing but good things to say""",7,2022-08-26,"Not Verified |  I've flown with PLAY a few times now and for the most part I have nothing but good things to say.  PLAY is of course a low cost airline. Baggage costs a fair bit extra, the leg room is not the best, there is no in-flight entertainment or Wi-fi and the selection of food and drinks on board is pricey and limited. But you get what you pay for, and in comparison to Icelandair (who is taking more and more a low cost approach of their own anyway) I'd argue the value for money is far better with PLAY and gives us Icelanders a chance to travel abroad for much less than a similar Icelandair ticket. The service and crew have always been excellent and I expect I'll be flying a bit more often with PLAY in the future.",False,,Solo Leisure,Economy Class,Keflavík to Stansted,July 2022,3,5,,3,5,,,True
"""I'd fly with them again""",8,2022-08-13,I was a bit skeptical about this low cost carrier that I've never heard about.  I tried PLAY since the fees were considerably cheaper for my schedule. As a low cost carrier they don't provide food or drinks for free. The seats are quite spacious considering it is a low cost. I'd fly with them again if I ever have to fly back to Iceland.,True,A321,Solo Leisure,Economy Class,Barcelona to Keflavik,August 2022,5,3,,4,4,,,True
"""we cannot help you further""",1,2022-08-02,"I made a one way reservation from Brussels to Boston for my cousin and her son. The flight was supposed to be on August 10. Yesterday, I registered to pay for their luggage and seats. I clicked on the link provided in email and attempted to input my reservation number and my cousins last name, I received an error. I tried reaching out to the airlines via messenger, email, what’s up app and online chat. Every time they would say we don’t understand what you want here is confirmation email. I clicked on red button (see images below) and would receive same exact message, in response the company said well it’s under the same account I was using, I said that’s the account using to what I got response we cannot help you further. I attempted it few more times, every time receiving the same response. This company does not have phone number or registration desk at the airport, people who are unable to check in 24 hour prior to the flight are left behind. I spent 1000 on tickets and they don’t have a flight to take as the company refuses to troubleshoot their website issues.",True,,Family Leisure,Economy Class,Brussels to Boston via Keflavik,August 2022,,,,,1,,,False
"""This is unacceptable""",1,2022-07-20,"I flew to Paris with my boyfriend and I didn't have my luggage when I arrived in France. I had to rebuy some stuff I needed and started to wear my boyfriend's clothes! On our way back last Saturday, my boyfriend didn't get his luggage. It has been 3 days now and we don't even have the option to speak with someone. Customers service is pretty much no existent. We have been missing our luggage 2 times in 1 trip! This is unacceptable. I will never fly with them ever.",True,,Couple Leisure,Economy Class,Baltimore to Paris via Keflavik,July 2022,1,3,,1,1,,,False
"""The low price is absolutely not worth it""",1,2022-07-02,"The low price is absolutely not worth it. Plane was fine. Long delay with missed connections, which is understandable and the staff for the most part did the best they could, but the absolutely abysmal communication and support regarding how we were supposed to get a new flight and the confusion that surrounded it was the worst I've ever encountered on any airline, not even a close contest. Can't meet the bare minimum standard for how an airline should function with regards to communication, clarity, and standards.",True,,Business,Economy Class,Paris to Boston via Reykjavik,July 2022,3,4,,1,1,,,False
"""crew onboard are friendly""",10,2022-06-23,"I had never heard of this airline before so I thought let's risk this $395.00 round trip. Just remember this is a budget airline. No Movies, no internet, no inflight service as standard food is available for sale and its limited. The crew onboard are friendly, and the trip Boston to Reykjavik went by fast. This airline runs on time too! I'm 6.2 so the seats are tight but not uncomfortable. I would do this trip and with this airline again.",True,A320,Couple Leisure,Economy Class,Paris to Reykjavik,June 2022,3,5,,5,5,,,True
"""What a great airline""",10,2022-06-17,"What a great airline. Inexpensive tickets, great service, excellent food to purchase on board, and amazingly comfortable seats. Economy leg room was better than United or Delta’s business class. Way beyond my expectation for a discount airline. You just have to realize that you need to pay for carry on and food on board.",True,,Couple Leisure,Economy Class,Baltimore to Stavanger ,June 2022,5,5,,5,5,,,True
"""Do not be sucked in by the low prices""",1,2022-05-19,"Do not be sucked in by the low prices — nothing was worth the stress of the round trip I took with Play. By the end I had paid nearly an additional $250 for various catches, screw ups, and obstacles from this sin of an airline. This isn’t counting food or drinks — I packed my own — and bought my carry on luggage ahead of time. I flew from Baltimore to Reykjavik and hours before I arrived at the airport I tried several times to check in online. Each time the website was broken and I could not get a digital boarding pass. I arrived at the Baltimore airport, but the counter had closed an entire HOUR before the flight boarded, so there was no one to print a boarding pass and no kiosks. I ended up missing my flight because of this. I did not want to cancel my entire trip, so I paid for another ticket (an additional $110). I measured my suitcase in advance to be sure it fit the airline’s carry on requirements, and boarded my second attempt at getting to Iceland with no problem. Following these catastrophes I arrived at the airport 3 hours early in Reykjavik (KEF) for my return trip. I was told my suitcase (which I had measured and compared with Play’s online standards) was too large to go through security and was told to check it. I went back to the counters and explained the problem, and the attendants informed me I needed to show a negative COVID result to fly. I brought three rapid (antigen) tests with me, which the US accepts for re-entry, and said no problem, I was happy to take one. They said I needed a “certificate,” and apparently the only way to accomplish this was to take a cab to a nearby testing center ($35 round trip and pay for one of their antigen tests (same tests I had) which cost $54. None of this information was available on the airline’s website or any of the emails I received from them. At this point I was cutting it close, and the attendants made me wait another 25 min when I was back before I got my negative result. Finally, I was allowed in line to check my bag. I explained the issue with the carry on again, and that it fit their measurements, but they told me I had to purchase a checked bag instead. ($60) This was an addition to the carry on I had already purchased for this bag ($39) which they did not refund. I made it to the gate by just a few minutes. I cannot recommend visiting Iceland enough, but I would rather swim than take Play airline again.",True,,Solo Leisure,Economy Class,Baltimore to Reykjavik,May 2022,1,2,,1,1,,,False
"""Warm friendly crew""",10,2022-03-23,"I was pleasantly surprised by PLAY, who were great. Warm friendly crew, great legroom and a new, modern stylish aircraft. The cherry on the cake was the fact that I booked close to departure and got a great deal on my airfare. Food and drink is for purchase on board. Not a huge selection. I would happily fly with PLAY again. One suggestion for PLAY would be to install Wi-Fi on board as there is no in flight entertainment currently.",True,A321 neo,Solo Leisure,Economy Class,London to Keflavik,March 2022,5,5,,5,5,,,True
"""amazingly kind and helpful airline""",10,2021-11-29,"I have never been so appreciative of the airline staff. Play was amazing from the start to the finish. My sister and I were unaware of the need for an antigen test before entering Iceland. It was of course our fault for not looking and we had no idea what to do in order to make our flight and check in our bags before the deadline in 20 min. The gentleman checking in our bags kindly let us know about a pharmacy in the airport that may be able to get the test in time to make the flight. He not only gave us directions and quickly checked in our bags ( with a minute to spare), but he also escorted us through security in order to ensure we made our flight to Reykjavik. Because we had been sprinting with two suitcases all around the airport, we were both so thirsty and dehydrated but we did not have time to get water before boarding. Although usually you are only allowed to get any food or drink once in the air for ten minutes, the kind flight attendant let us get water before take off and pay later on in the flight. If this was any other airline we would have missed our flight or have been extremely nauseous for the first thirty minuets but we ended up having such a great flight and great rest of our day in Reykjavik! Such an amazingly kind and helpful airline even with the way they ask you to put your seatbelt on or help you with your overhead bags. Could not recommend Play more! So to the gentleman working in Charles De Gaulle airport for the 11:35 am flight to Keflavik on November 18th, 2021 you are a life saver!",True,,Solo Leisure,Economy Class,Paris to Keflavik,November 2021,5,5,,5,5,,,True
