header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""worst airline that one can find""",1,2022-08-21,"Brussels airlines is by far the worst airline that one can find. They lost our baggage and no one took the responsibility. There is no one in the US to address lost baggages issues and even if you contact their Belgium’s office no one answers. Our trip was ruined; if I go back, I would never book a flight with this airline; it’s not worth of a penny. Whoever wants to waste money, go for this airline.",True,A330-300,Family Leisure,Economy Class,Washington to Copenhagen via Brussels,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""they lost my luggage""",1,2022-08-09,"I do not recommend to fly with Brussels Airlines, please think twice before you board their flights. I took a flight, they lost my luggage and refused to refund anything, they claimed it's totally my fault that my luggage was lost.",True,,Solo Leisure,Economy Class,Entebbe to Brussels ,April 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""seating was comfortable""",8,2022-08-07,"Flew from Madrid to Brussels and the service on board was professional, courteous and pleasant. The flight was packed but seating was comfortable for a 2 hour flight. Drinks and snacks are for purchase in Economy. Prompt baggage delivery in Brussels was really appreciated. Only downside was the very lengthy check in process in Madrid airport. Only 2 desks for 150+ customers. The staff there, worked non stop but they were simply not enough to process the customers faster.",True,A320,Couple Leisure,Economy Class,Madrid to Brussels,August 2022,4,4,,3,4,,True,
"""no response from Brussels Airlines""",1,2022-07-30,"4 weeks, no response from Brussels Airlines! In Brussels our flight was delayed for 3 hours, during that time we were bounced around between multiple gates with no updates being given unless asked. Finally, when we were able to board it was exactly 3 hours past our departure time, entertainment system didn't work, plane was not owned by Brussels Airlines and it was filthy. Landing to make our connection in IAD, which was already made very close because of the delay, we were held in the baggage hall for 4 hours waiting on our luggage due to Brussels Airlines saying we couldn’t leave? No clarification at all, just that we couldn’t leave without taking our luggage through customs. After 4 hours, no luggage, there was suddenly no issue with us leaving without our luggage? We ran to the gate of our connection on United which was booked with Brussels Airlines, flight had left, went to United customer service, they were no help at all and kept blaming everything on Brussels Airlines, so we had to sort out our own solution, ended up having to fly into ATL and get someone to drive 6 hours round trip to pick us up, the next morning! Nothing offered in way of accommodation, compensation or just a simple response! Only a call center that can do absolutely nothing! We ended up sleeping on the floor of the airport, with our 2-year-old. How is this not your problem??",True,,Family Leisure,Economy Class,Brussels to Knoxville via Chicago,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,
"""canceled my entire ticket""",1,2022-07-21,"In June, my flight from DC to Brussels was canceled less than 10 hours before departure, and I was offered another seat a whole TEN days after my original flight. Given this insane rebooking option, I had to buy a new flight on the spot, at double the price that I originally paid. I requested a refund from Brussels for that leg of the round trip flight. It took like two weeks to receive it even though it was totally their fault. Finally, in July, I check in online for my return ticket to DC and the online portal for Brussels shows I’m confirmed on the flight. I receive an email to check in. I come to the airport 2.5 hours before my flight and apparently there’s some issue with my ticket. Brussels canceled my entire ticket when I requested a refund for the flight they canceled. The ticketing agent tried to help me and the line to the ticketing desk is the most ridiculous I’ve ever seen. Also, impossible to be rebooked quickly by phone - they need to call you back and can’t take payment over the phone. I have never ever seen an airline so incompetent, so understaffed, so awful and such a piece of trash.",True,,Couple Leisure,Economy Class,Milan to Brussels,July 2022,2,2,,1,1,,False,
"""Absolutely rubbish airline""",1,2022-07-03,"Not Verified |  Absolutely rubbish airline. Lost my bag on 2 flights already, which i can forgive since these things happen. But they were so rude at the reporting office, as if they had their own bags lost, refused to compensate for things i had to buy since it was lost 5 days and had all my things inside and then refused to deliver to my address like they promised and instead dropped it off at a bus station 2hrs away from my house. Their customer service are clueless and the ground staff rude. Not worth the cheaper prices,",False,,Solo Leisure,Economy Class,Brussels to Lisbon,May 2022,1,3,,1,1,,False,
"""worst experience in business class""",1,2022-06-20,The worst experience in business class. When we came to the plane no water and wet tissue was provided. The food was the worst green salad with few cubes of feta cheese which tasted awful. Constant terrible smell coming from toilet cabinet. Worst business class in Europe airlines. Always delayed and started boarding late due to unprepared airplane.,True,A319,Business,Business Class,Rome to Brussels,June 2022,1,3,"<span class=""star fill"">1</span>",3,1,,False,1
"""Last time I fly with Brussels Airlines!""",1,2022-06-10,"Worst flying experience ever with Brussels Airlines! I booked a second flight because my planning didn't allow me to take the first plane. So I booked a second plane and paid for it. Then I got an email from Brussels Airlines: ""We have cancelled all your flights because you were not on board"". I called the customer service, they asked me to pay an extra EUR 40 to get my flight booked again. Last time I fly with Brussels Airlines!",True,,Solo Leisure,Economy Class,Brussels to Florence,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""It was my worst trip ever""",1,2022-06-05,"Not Verified |  I'm a mother of a 4 month baby boy, I chose Brussels Airlines to be my first travel with a small baby thinking they will provide comfort for me and him. I had paid for an infant ticket (around 100$) so they should provide at least a bassinet - well no! On boarding in Brussels Airport, I asked the counter lady if I can sit in front seat to have a bassinet as my baby is only 4 months! She apologized that there were no seats left in front. The economy class was full full and crowded, they gave me a seat in the middle where there were 4 seats! The seat was so uncomfortable. I asked the crew if I can sit in front to have a bassinet, they responded that they would see if the ones sitting in front would change places (but didn't see them asking though). Anyway, the whole flight that was 6.30 hrs my baby was in my hands (plus they stopped for an hour in Freetown to have some passengers on board) so it was a 7.30 hrs flight with a baby. The flight was full and I'm a breastfeeding mother, I told the crew I could sit in some premium economy seats which were empty to feed and then return to my seat but they refused! They weren't responsive at all, it was so disappointing, I ended up sitting near the bathroom to feed him! They asked me to upgrade my ticket and pay extra 350euros to sit in the premium! It was my worst trip ever.",False,,Family Leisure,Economy Class,,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Shocking service on arrival""",3,2022-05-28,"Shocking service on arrival from London Heathrow. An attendant shouted at the arriving passengers all African passengers this way. We were literally herded like cattle to one terminal. There was one very basic canteen serving hot drinks in polystyrene cups. I asked a very rude attendant if I could go to the main part of the airport to shop and enjoy a meal. He pointed at a ""No Entry' sign and walked away.",True,,Solo Leisure,Economy Class,London to Brussels,May 2022,3,4,"<span class=""star fill"">3</span>",1,1,,False,3
"""Staff were friendly""",6,2022-05-06,"Brussels Airlines is very similar to Austrian Airlines: slimline seats, buy on board catering but having the benefit of flying to major cities. Anything else is just subpar. Staff were friendly and the food wasn't bad actually.",True,A320,Solo Leisure,Economy Class,Yerevan to Brussels,May 2022,2,3,,3,3,,True,
"""this flight was a real bargain""",9,2022-04-17,"With 130 euros for two, just hand luggage, this flight was a real bargain. I liked the fact that Brussels Airlines sticks to group boarding.  Also disembarking is row by row and crew sees upon it. Adequate seating, snacks at reasonable prices, announcements in Dutch, French and English, and an on time performance, even with a delayed departure on the inbound flight. Didn't like the endless walk to and from the gate at Brussels Airport though. But all in all very good.",True,A319,Couple Leisure,Economy Class,Brussels to Marseille,March 2022,3,3,,3,5,,True,
"""Food options (all paid) rather limited""",7,2022-03-29,"Flight was smooth. Aircraft clean and crew very friendly. Food options (all paid) rather limited. Lounge at Marseille has significantly improved its offer, and space. On the other hand, lounge at BRU (sponsored by LEXUS) was dirty, food was ugly, non-healthy and barely edible. Usual features (Belgian chocolates, etc) were not available any more. A stunning decadence.",True,A319,Couple Leisure,Economy Class,Marseille to Brussels,March 2022,3,4,,4,5,,True,
"""Food served was rather minimalist""",4,2022-02-20,Boarding at Frankfurt was on time but without priority boarding for business class passengers. Food served was rather minimalist but tasted well; far better than the ‘Foodmaker’ salads they used to serve. Unfortunately the cutlery on Brussels Airlines flights is nowadays bamboo cutlery which doesn’t give a pleasant feeling when eating. Why can’t they serve meals with metal cutlery in business class as other airlines do. They serve champagne in business class; a cheap one (Duval Leroy) but luckily one that tastes quite well. I was offered several refills by the SN crew which on this flight was surprisingly friendly where often SN crews can be really grumpy,True,A319,Business,Business Class,Frankfurt to Brussels,January 2022,1,4,,2,2,,False,
"""below the standards of other airlines""",3,2021-12-30,Check in was smooth and arrival and departure on time. Cabin crew was cool and uninterested. We sat at the first row and had a bit more legroom but seat pitch of the entire cabin is the same standard economy seat pitch. No difference in seat between business and economy as well as no divider curtain; only a movable sign marked ‘ECONOMY’ placed on the back of the last business class seat. Meal wasn’t great but at least better than what it used to be until recent with the uninspired Foodmaker cardboard boxes. Only good thing is they serve real champagne (it’s a cheap one but it’s drinkable though) and you get a small box of Neuhaus chocolates. Given the price paid not really value for money and overall below the standards of other airlines on European routes in business class,True,A319,Couple Leisure,Business Class,Lisbon to Brussels,December 2021,1,1,,3,1,,False,
"""4h 20 mins flight without a meal""",4,2021-12-12,Not Verified | The boarding was very easy The crew was lovely but that was the only good thing about this flight. It was a 4h 20 mins flight without a meal. The legroom was not good. And Yerevan is the only destination above the 2h without the option to buy a hot meal,False,A319,Solo Leisure,Economy Class,Brussel to Yerevan,October 2021,3,5,,5,3,,False,
Brussels Airlines customer review,1,2021-10-16,"It was one of the worst flight i did in the whole of my life, I got the last seat in the airplane the seat was directly in front of the WC and next to the service area on the airplane so you can imagine how annoying this seat the hand of the chair was broken. For the covid checking EU certificate all the companies check it before boarding the plane, except Brussels Airlines - I had to go to the office to get the boarding pass from them because they don't let me check in online. Bad experience i don't recommend. Notice : if you have travel document check carefully which seat they will give you..",True,,Solo Leisure,Economy Class,Barcelona to Brussels,October 2021,1,3,"<span class=""star fill"">1</span>",3,2,,False,1
"""I recommend Brussels Airlines""",8,2021-09-13,"I recommend Brussels Airlines. The food and entertainment on board might not be the best in the market, but the company's staff is amazing and willing to fly the extra mile to fulfill customers' needs.",True,,Solo Leisure,Economy Class,Milan to Douala via Brussels,September 2021,3,5,,4,3,,True,
"""didn't ask nor check our Vaccination certificates""",7,2021-08-22,"Check in at BRU airport went smooth. The check in agent even didn't ask nor check our Vaccination certificates or necessary docs for Spain. Boarding well on time and smooth. Greeted by very friendly cabin crew. Emergency exit seats, space and comfort ok for a 4h30 flight. No inflight entertainment available. Crew passed 2 times with trolley to buy food and drinks. Have the impression that the selection of snacks is severely limited with Corona, and this for a 4hrs 30mins flight. Captain gave information before take off and before landing. Flight was on time",True,A320,Couple Leisure,Economy Class,Brussels to Tenerife,August 2021,4,4,"<span class=""star fill"">1</span>",2,3,,True,1
"""Luggage got lost""",4,2021-08-20,"Check in in Accra very unprofessional, no separate lane for business class passengers - Akwaaba business lounge is the worst I have ever seen, no service, no food, very limited selection of drinks, charging of devices not possible. This lounge is even worse than Adinkra lounge at the same airport. - Boarding ok - On board seat was acceptable, privacy good, enough space but the seat itself is not comfortable at all. Food quite ok. What I am happy is that flight attendant Olivier made an exceptional job, one of the best I have ever seen so far. Flight from Brussels to Geneva nothing special, not to be compared with some better airlines within star alliance. Now the worst: Luggage got lost. All of the passengers flying from different places in Africa to Geneva did not receive the luggage - The crew was aware already in Brussels, but did not care and started the flight, horrible pilot and organisation - Delivery of the luggage was finally on August 19 th, at 9.30 pm, after having several discussions with Brussels airlines and Swissport. The attitude of the staff of both companies was very rude, unpolite and unprofessional",True,A330-300,Solo Leisure,Business Class,Accra to Geneva via Brussels,August 2021,3,5,"<span class=""star fill"">3</span>",2,1,,False,
"""It was a good flight""",7,2021-08-11,It was a good flight and the cabin crew was friendly and will try to help you if you have a question. It was an A320 without entertainment. I remember having more leg space in the A320's from Vueling (low-cost) than I had with Brussels Airlines.,True,A320,Couple Leisure,Economy Class,Brussels to Tenerife,June 2021,3,4,,4,3,,True,
"""another unpleasant experience with this company""",2,2021-08-09,"The flight had a delay of nearly 40 minutes - that was entirely caused by the fact a large group of passengers from a connecting flight from Africa was boarding. One attendant at the gate had to do an inspection of all the passports, boarding passes and vaccination proofs or covid corona tests for a fully booked plane. All the passengers were taking far too many and too heavy cabin bags on board so some had be checked in as extra luggage. FA had to do a lot of work. Flight was smooth - at the airport in Hamburg another delay: 50 minutes waiting for the luggage - Once again another unpleasant experience with this company.",True,A319,Business,Premium Economy,Brussels to Hamburg,July 2021,2,3,,1,2,,False,
"""refused to put on his mask""",1,2021-08-09,I was on flight SN3244 Kos to Brussels where a passenger refused to put on his mask properly before take off. They kept him on the flight and during the flight he even took it off completely without the personnel doing anything about this.,True,,Couple Leisure,Economy Class,Kos to Brussels,August 2021,1,1,,1,2,,False,
"""A complete disgrace for a service oriented company""",1,2021-06-29,"We had the most unpleasant experience at Copenhagen Airport. First of all, we have spent more than 2h waiting for the check in. Once we were finally about to board the ground staff announced a strike of baggage handling personnel. At that stage they have advised that there is no confirmation of how long this might take. Few minutes after this they called all passengers to inform us that the departure will be at 12.55 which we also confirmed once again with the ground staff. We removed ourselves from the gate in the anticipation of the flight. At 12.10 we return to the gate, only to find out that the flight has departed! You can imagine our shock and disbelief. I was not the only passenger affected. Staff were absolutely not welcoming nor understanding, her explanation was resting her shoulders - and that she was not aware what the other person at the gate conveyed to us. At this stage we were re-directed to the customer services of Brussels Airlines for support. After 45 minutes on the phone, the customer service advised us to visit the Ticketing Office at the airport. The only problem is that such office at Copenhagen airport does not exist. The nice gentleman over the phone insisted that the re-booking can't be made over the phone and whilst he seemed understanding of the situation he was still directing us the non existing ground staff for rebooking and the conversation was not helpful at all. The only ticketing services available were from SAS, but they re-confirmed that only Brussels Airlines can do it or else Aviator. Then we went to Aviator again, which has sent us to Lufthansa check in. The problem with that is, that Lufthansa does not have a flight till tomorrow and there is not one single person at the check in counter. After 3 h on the airport, and having spoken to more than 10 people at 6 counters we had no option than to find a hotel for the night and to book the earliest flight to Brussels - all at our own expense. At this stage not a single communication from your end. A complete disgrace for a service oriented company. I would suggest all football fans and all other to avoid booking with you. Our one day flight to Denmark to see a match has turned out to be a nightmare because of your non existing customer support.",True,,Solo Leisure,Economy Class,Copenhagen to Brussels,June 2021,1,1,,1,1,,False,
"""The cabin crew were faultless""",10,2021-05-30,"Any thoughts that I had that my previous experience with Brussels Airlines was a one-off were allayed by this flight. Entebbe Airport handled the necessary covid documentation efficiently and the lounge was relaxing. Boarding was efficient and passengers were greeted by a smiling and chatty cabin crew. This was a night flight and one of the essential requirements is that the meal is dealt with as quickly as possible so that passengers can sleep. The cabin crew were faultless and within a short time of taking off we were being offered a choice between marinated beef or Nile perch sausage as a starter and chicken breast, cold with salmon or basil pasta as the main course. I opted for the fish and a rather pleasant Château de la Grave Bordeaux, preceded by a glass of Duval-Leroy champagne glass of Croft port at the end. This ensured four hours of sleep on a comfortable flatbed seat. The objective of any flight is to get from A to B – the reason for going business is to enjoy some cost-effective luxury and Brussels Airlines excelled at both. Excellent seats, pleasant food and exceptional cabin crew – it was certainly my choice for flying to Entebbe in the future.",True,A330-300,Business,Business Class,Entebbe to Brussels,May 2021,5,5,,5,4,,True,
"""This was one of the best flights""",10,2021-05-23,"I have never been on a flight and thought that the airline had got it absolutely right but on this occasion it came very close. Business passengers were allowed on first and there was a separate line. Documentation (visa and covid) had been checked already. The aircraft had very new seats and having done my research knew which the best ones were – even numbers on the right-hand side – which were window seats with aisle access. There are a number of aspects to the seat design which stood out. Although they appeared slightly unusual at first the designers have got it right. The table slid out easily from the left-hand side; there are two very convenient storage areas to the left and in front; the seat has numerous options and was easy to control; and the 4K screen was beautiful and was positioned exactly right – not too close and not too far. The attitude of the cabin crew was brilliant. They were efficient, smart and attentive but not too overbearing. It would have been nice to have been given a drink before takeoff although the seats all had a water bottle. Meal service was done by giving a choice of two dishes as it was served and all the options looked good. I opted for the smoked duck breast, meatloaf tenderloin and cheese. The wine selection was slightly limited because of the pandemic (something common with most airlines but they served an excellent French red followed by port. Being Belgium’s national airline there was a nice selection of beers – I tried the Tripel Karmeliet which was excellent. Leaving the aircraft was done efficiently and one of the advantages of operating under covid rules is that leaving is done strictly by row and so there was no mad rush to get off or a race to reach immigration first. This was one of the best flights that I have ever had and I would have no hesitation in using the airline again.",True,A330-300,Business,Business Class,Brussels to Entebbe,May 2021,5,5,"<span class=""star fill"">5</span>",4,4,,True,
"""managed to lose all our check-in bags""",1,2021-04-16,"Not Verified |  They somehow managed to lose all our check-in bags (4 whole bags). They left them all in Paris. Their online system did not have accurate updates, so we had to rely on calling the hotline even a few hours to check on the status of our suitcases. Not as much as an email, even when they had finally located our luggage. Mind you, we were moving internationally and had all our belongings in those four suitcases. When they finally managed to find our suitcases, they said we would receive them the next day. The next day we called every few hours (since again they send no email notifications, and the website does not have up-to-date status ( it still said they were searching for our suitcases)). Suitcases finally arrive at Brussels Airport at 12:35 pm, and we were told they were to be dispatched (through the courier) at 5:30 pm, and we would receive them in the evening. After 5:30 pm, we called the courier to see when he would be arriving at our place so we can be sure we don't miss him. The courier informs us he was never given any bags for us. This airline company had 5 whole hours to hand them the bags and could not manage to get even that right. We called the hotline again and spoke to an agent who could not even explain why our bags were still in Brussels Airport, nor could anyone we spoke to tell us what exactly happened and why our bags were left in Paris in the first place. We suggested going to pick up the bags ourselves because at this point we had a meeting and there were important items in the bags we needed in order to prepare for the same. We asked the agent whether we could pick the bags up ourselves and be reimbursed for our Uber fare to and from the airport for the purpose of picking up our luggage. He said we would. I asked again, and he confirmed, stating we would only have to fill out a form, and we would then be reimbursed. So we did just that, filled out the form, and you guessed it! They have some cock and bull excuse as to why they will not be reimbursing us for our fair. They also refused to reimburse us for two of the luggage which they destroyed in the whole process. Luggags that had only been used twice prior to this trip. If incompetence was a company, this would be it.",False,,Business,Economy Class,Paris to Brussels,April 2021,3,3,,1,1,,False,
"""Brussels Airline does not seem to care about passenger safety""",1,2021-01-14,"During this Brussels Airlines flight, several passengers were not wearing their face mask. I looked at how a stewardess talked to a passenger who was not wearing his mouth mask for about 30 minutes. Not once did she tell him to put his mask back on. It was surreal. At the end of their discussion, I asked the stewardess if she could ask the passengers to wear their face mask. I complained to Brussels Airlines by email, got an impersonal copy/paste answer after 9 days, explaining how their filtering systems work, how flying is pretty safe, and I was also reminded with hygiene measures. Even during a pandemic, Brussels Airline does not seem to care about passenger safety. I strongly advise not to fly with Brussels Airlines.",True,,Solo Leisure,Business Class,Tenerife South to Brussels,January 2021,1,1,,1,1,,False,
"""the staff impolite and the company a complete chaos""",1,2020-11-06,"I am not exaggerating if I say that is the worst user experience I have had in my entire life. They cancelled the flight due to corona, which is okay, but since then I am following up the refund of my ticket which still didn't happen. The service is awful, the staff impolite and the company a complete chaos which is obvious now under corona, the ""corona"" is a cheap excuse that airlines use to cover their disasters but now is the time when you see which are good airlines and which are horrible, in many ways.",True,A320,Solo Leisure,Economy Class,Brussels to Athens,June 2020,,,,,1,,False,
"""I do not recommend Brussels Airlines""",1,2020-10-09,"I booked a ticket for my son. Flight was cancelled due to Covid. Fair enough, I can perfectly understand. I waited until bailout came and that this airline could start reimbursing ticket. I filled up a form in June, we are in October, I still did not receive anything. Customer service never replies to calls, never replies to mails. They simply do not care at all. Living in Antwerp, I will now take all my flights out of Schiphol which offer excellent service by the way. I do not recommend Brussels Airlines at all.",True,,Solo Leisure,Economy Class,Basel to Brussels,March 2020,,,,,1,,False,
"""after 7 months waiting for refund""",1,2020-09-21,"Cancelled flight, ok fair enough, then refuse to answer emails, phone calls, or most social media chats. Then after 7 months waiting for refund, email to say it has been done, and will be with credit card company within a couple of days - still waiting. There is no intention of trying to rectify any problem.",True,,Couple Leisure,Economy Class,Bristol to Kinshasa via Brussels,May 2020,,,,,1,,False,
"""They did not even bother to reply""",1,2020-09-09,"My round trip flights on Brussels Airlines from New York to Rome (depart on May 5, return on May 18, 2020) were cancelled by Brussels Airlines due to COVID-19. I filed on their website to request a full refund for this involuntary cancellation ticket on April 22, 2020. Up till now on September 8, 2020, I have still not received the refund yet. They did not even bother to reply my last inquiry e-mail on July 24, 2020. Please avoid this company.",True,,Solo Leisure,Economy Class,New York to Rome via Brussels,May 2020,1,1,,1,1,,False,
