header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""There are better airlines""",3,2022-11-06,Not Verified |  I will never fly with Avianca again. The service is very poor! Customer service very deficient. They don’t know how to treat customers! They charge a lot of money for baggage! Think about it before buying your tickets. There are better airlines.,False,,Family Leisure,Economy Class,Bogota to Puerto Rico,November 2022,2,1,"<span class=""star fill"">1</span>",1,2,,1,False
"""Bring you own food and snacks""",1,2022-11-05,"Bring you own food and snacks if you are vegan, lactose intolerant or don‘t eat pork for religious or whatever reason! The only snacks they give our (crackers and a nut bar) contain milk and the only served food on board was a ham sandwich, not even a vegetarian option available. We flew for almost 10 hours, both flight had no food for me, although you pay the same price as with any other airline flying this route. Service onboard 1/10/. Rather new airplanes but on some routes seats can‘t be reclined. Inflight entertainment only worked on one of two flights, no screens, bring your own device.",True,,Couple Leisure,Economy Class,São Paulo to Mexico City via Bogota,November 2022,3,2,"<span class=""star fill"">1</span>",1,2,,1,False
"""I will not fly with Avianca again""",2,2022-10-28,"Do not fly Business Class on Avianca.  Avianca is in the process of reorganization to become a low cost carrier. In spite of having paid the cost of Business Class, the only benefits were more space in old seats in poor condition, a cold ham/cheese sandwich and access to a restroom of slightly less use.  I will not fly with Avianca again.",True,,Couple Leisure,Business Class,Bogota to San Jose via Lima,September 2022,3,1,,3,1,,,False
"""worst airline we have experienced""",1,2022-10-27,"Avianca is the worst airline we have experienced. We had two connecting flights and one was delayed and another cancelled. The delayed flight was supposed to fly at 10pm and until 11pm no one has told us that we were not going to fly on the day, we were just being kept in a very long queue. They then took us to hotels at around 1am - everyone was exhausted and the bus driver took us to a wrong hotel first. What a mess. At the hotels no one told us when we were going to fly the next day. It has been 3 months and I am still fighting with Avianca for a refund (under UK law they must compensate £520 for delayed flights). Nothing nice to say about them.  Complaints handling is poor. Service is poor. They have disgusting meals on the plane and a bad selection of films.",True,,Couple Leisure,Economy Class,London to Quito via Bogota,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""worst service I have received""",1,2022-10-27,"Flying from Bogota to London has to be some of the worst service I have received in years from Avianca. The food was off, it tasted like it was past its date and vinegarish. The food was also cold, the service was terrible.",True,,Solo Leisure,Economy Class,Bogota to London,October 2022,1,1,"<span class=""star fill"">3</span>",1,1,,1,False
"""I am not entitled to compensation""",1,2022-10-27,"I got a notification 20 hours before the flight that it was going to be delayed by 10 hours so would be flying the next day at 12pm instead of the night before at 10pm. Because of this I had to pay for a night's accommodation at Heathrow Airport. I contacted the airline to ask why the flight was delayed to see if I could claim compensation for the cost of the hotel. The companies response was the reason for the delay was an external issue so I am not entitled to compensation. They then went on to explain that one of the passengers due on the flight was ill. They rearranged the whole flight because one person was ill? Complete sham of a company, who took months to get back to me. Disgraceful",True,,Solo Leisure,Economy Class,London to Bogota,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""still no reply""",1,2022-10-22,"Booked this airline because it was cheap and the quickest time from San Francisco (SFO) to Costa Rica (SJO). We were supposed to arrive at 9:30 AM in December of 2022. They contacted me and said my flight was canceled but they can put me in a later flight around 11pm on the same day. I already got all the hotels and transportation booked. I requested refund but still haven't received it for almost close to a month. First they said they cannot refund to my credit card, and will have to transfer it through the bank. They requested my banking information and passport ID through email. Waited patiently for over a week, and still no reply. I contacted them on the phone today and the agent was kind enough to escalate the refund request but stated that it could take another 2-3 weeks for everything to be resolved. That will be close to a month and half since my initial request.",True,,Family Leisure,Economy Class,San Francisco to San Jose via San Salvador,October 2022,,,,,1,,,False
"""one of my worse experiences flying""",1,2022-10-19,"Not Verified |  First of all, it's impossible to accomplish anything beyond purchasing the ticket. I tried to upgrade my ticket for over a month. Everything on the website is in Spanish with no option to change the language. They charged me double the rate to check my bag. The representatives at the airport could be a lot nicer. The flight attendants were rude and on a 7 hour flight, there is no tv or entertainment. Needless to say, I will never fly this airline again. it was definitely one of my worse experiences flying and I am on my third passport so that should say a lot.",False,,Business,Economy Class,San Jose to San  Francisco,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""customer service of this airline is the worst ever""",1,2022-10-12,"Not Verified | I hate wasting my time giving ugly reviews. But, this is just other people don’t waste their time with this airline. The customer service of this airline is the worst ever, when you asked to speak with a manager they say there’s no manager. I have been asking for a refund of my accidental charges for extra luggage. It was charged 3 additional times for the same thing on 6/27/2021 is a year and a half later and they still can’t fix my issue. I have them all the information they have asked (charge dates, times, bank statement, etc) but nothing.",False,,Family Leisure,Economy Class,Washington to Guatemala,November 2021,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""flight was cancelled without any explanation or recourse""",1,2022-10-11,"I booked a flight from Paris to Bogota via London in September 2022. The first flight was operated by British Airways but I booked the whole trip on the Avianca website. 5 hours before my flight, I was informed that the first flight from Paris to London was cancelled, without any explanation or recourse. So I obviously couldn't take my second flight from London to Bogota. After spending all day on the phone, Avianca was unable to find me another flight and ended up telling me to take another flight myself, and that they would reimburse me for the initial flight. I was only refunded 100€ out of 500€, without any explanation.",True,,Solo Leisure,Economy Class,Paris to Bogota via London,September 2022,1,1,,1,1,,,False
"""Will avoid this airline at all costs""",1,2022-10-11,The check in was horrible. Couldn’t get the booking ticket myself online. So after showing my booking and reference number to the check in counter they said they have to charge me extra to check me in. They literally want to charge me extra if I don’t do their job of checking in for them. Almost missed my flight. Check in should be free and check in associates should be able to perform their job as stated in their name without extra fee. Ridiculous. The flights never brought water or food. And in 2022 please put a monitor on the seat in front of me. It should be well within the budget for aircraft now a days with the price spikes in our tickets. As all airlines prepare to have your knees in the seat in front of you if your 5’10’’ or taller. Wouldn’t have gone out of my way to write this if they just checked me in and did their job. Will avoid this airline at all costs and make sure to be vocal about their bad business.,True,,Couple Leisure,Economy Class,Bogota to Medellin,October 2022,1,1,"<span class=""star fill"">1</span>",1,2,,1,False
"""recommend Volaris next time""",2,2022-10-10,We called the call center to try and change a reservation only to discover the call center had us on hold the whole time and also charged us per minute more than 200 dollars to never coming on the line and assist us with the request. Definitely will only fly and recommend Volaris next time.,True,,Family Leisure,Economy Class,Mexico City  to San Jose,February 2022,4,4,"<span class=""star fill"">4</span>",5,1,,2,False
"""terrible customer service""",1,2022-10-10,"Not Verified |  Slow, inefficient, terrible customer service. The only airline without a bag drop area took well over an hour to do a very simple bag drop. Agents were needlessly rude. Were not able to add my ktn to my boarding pass even though I have global entry.",False,,Solo Leisure,Economy Class,Los Angeles to Guatemala,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Terrible seats""",1,2022-10-05,"Terrible seats, no entertainment at all. The cheapest as possible is what you get with seats that don’t even incline, no screen to tell travel progress.",True,,Business,Economy Class,Bogota to Miami,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""very bad experience with Avianca""",2,2022-10-03,"Not Verified | I had a very bad experience with Avianca in which I bought a flight from Houston to Peru for November 18-26 2022 and I received an email saying that the flight had been changed immediately call the airline in which I don't have much flexibility and they told me that they could give me a refund since they were giving me so many long hours of flight 20 hours of travel and a short time of stay since it was changed leaving Sunday arriving Monday afternoon and returning Friday. The person told me that they will give you a refund and it will take a month, I had no problem with that, but how long are you going to fill out the information? They ask you for so many things, it has already been three weeks and they continue to ask for information and nothing they tell you that it is already done. processed - be very careful before going to buy flights with Avianca since they do NOT tell you that your flight can change at any time and long flight hours. And if it goes Going through the refund problem is a long wait and nothing at all. I have traveled on other airlines and I have never had problems with reimbursement, it has been easy and fast.  Realmente e tenido una experiencia muy mala con Avianca en la cual compre un vuelo de Houston a peru para Noviembre del 18-26 022 en y recibí un correo electrónico diciendo que el vuelo había sido cambiado inmediatamente llame a la aerolínea en la cual no tengo mucha flexibilidad y me dijeron que me podían dar un reembolso ya que me estaban dando tantas largas horas de vuelo 20 horas de viaje y un corto tiempo de estadía ya que fue cambiado saliendo domingo llegando lunes por la tarde y regresando viernes. La persona me dijo se te va a dar un reembolso y se demorará un mes, no tenia problema de eso pero cuánto vas a llenar la información te piden tanta cosas ya an pasado tres semana a y siguen pidiendo información y nada que te dicen que ya está procesado… tengan mucho cuidado antes de ir a comprar vuelos con avianca ya que NO te dicen que tu vuelo puede hacer cambiando en cualquier momento y largas horas de vuelo. Y si va. A pasar por el problema de reembolso es una larga espera y nada de nada. Eh viajado en otras aerolíneas y nunca e tenido problemas de reembolso a sido fácil y rápido.",False,,Family Leisure,Economy Class,Houston to Lima,November 2022,,,,,1,,,False
"""not be flying Avianca again""",1,2022-10-03,"We were given the wrong information at the airport by Avianca employees & manager regarding documentation, resulting in a missed flight for my aunt, who is elderly, when she returned with the additional documentation Avianca told her it was not needed, at this point Avianca required her to buy a new flight because she listened to the information provided by Avianca employees, the ticket being offered to her was over 1,000USD, thankfully my younger sister googled flights on her phone and was able to buy her a flight for under 300USD. Avianca took no responsibility over the situation and we were forced to buy 2 additional tickets, according to them, although she had the original return flight already purchased it was no longer valid because she had missed the departure flight (because she listened to Avianca staff) which made no sense to us. There was no apology for the misinformation shared by Avianca at any point. Not only that, we were on the phone over 4 hours to no avail. I will not be flying Avianca again. Also the food on the plane was horrible. & on the departure flight the entertainment screen did not work.",True,,Family Leisure,Economy Class,Los Angeles to Lima via San Salvador / Bogota,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""going from bad to worse""",1,2022-09-27,I do not recommend this airline that is going from bad to worse with the services that they offer to their clients and now with those changes that they made to size the tickets as if they were shirts that one is buying. In case the service was already lousy and now they take away the opportunity to buy tickets in business class they are going to treat you worse. No recomiendo esta aerolínea que va de mal en peor con los servicios que le ofrecen a sus clientes y ahora con esos cambios que hicieron de ponerles tallas a los tickets como si fueran camisas las que uno está comprando. De por si ya estaba pésimo el servicio y ahora quitan la oportunidad de comprar tickets en clase ejecutiva lo van a tratar peor a uno.,True,,Business,Business Class,San Francisco to San Salvador,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Never flying with this airline again""",1,2022-09-27,"Never flying with this airline again. I booked a ticket from Santa Marta to bogota, I received a booking confirmation email stating that my payment was approved, an Eticket receipt, and my itinerary on the Avianca app. However, when I arrived at the airport I was refused boarding since apparently my payment wasn’t received and my ticket was never reserved. I never received a cancellation email from Avianca and there was no way that I could have known that my ticket was not reserved. The airline crew members tried to help me book another ticket for later that evening, but the Avianca site was not working, I tried to use three different credit cards, all of which were rejected for no apparent reason (these credit cards are international and my bank confirmed that there was no problem with the credit cards). I ended up taking out money from the ATM and paying the airline crew members directly to board the last flight of the night. I cannot stress how important it was for me to arrive in Bogota at the scheduled time, and this delay made me miss my ride to Anapoima and required me to book a hostel in bogota for the night. I also can’t explain how stressful it is to be randomly refused boarding, even after showing them the different receipts I received that verified my purchase. Still have no idea what the problem was and why they couldn’t inform me that my ticket was canceled… I sent them a complaint asking them for compensation and received an automated bot response. (I would like to note that the airline crew at Avianca tried their best to help and I really appreciated their assistance, particularly Darcy Forero and Lorraine Sanches).",True,,Solo Leisure,Economy Class,Santa Marta to Bogota,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""really disappointed with this airline""",1,2022-09-23,Houston to El Salvador. Typically I don’t do reviews for anything! But I’m really disappointed with this airline. I think most people know about Avianca this is the WORST airline I ever flown with!! Please people don’t ever fly with them this is worst then Spirit at least Spirit specifies that they charge for everything you’re aware of! But this airline hide the charges! Worst ever!!,True,,Family Leisure,Economy Class,Houston to El Salvador,September 2022,1,1,,1,1,,,False
"""they can not fulfil the tickets""",1,2022-09-22,"✅ Trip Verified |Sao Paulo to Pereira via Bogota. It seems like a lot of people here went through the same situation. I should have read the reviews before booking with this company. Bought a ticket in their website in 12/21/2021 for $2692.64 to have my parents fly from Brazil to Colombia. They processed the payment but didn't issue the tickets, three days later they emailed me saying they can not fulfil the tickets from that origin city (even though their website booked it). They advised me to book it from a different city so I went back to the site and booked it and had paid for that flight. So as of today 09/22/2022 after long phone calls (at least 3 a month) and many forms later submitted, usually the same forms again and again because they never have it, I am still out of $2692.64.",True,,Couple Leisure,Economy Class,Sao Paulo to Pereira via Bogota,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""proof of an active yellow fever vaccine""",1,2022-09-22,"This is the second and last time that I have flown Avianca. The first was in early 2020 and we were upsold at every opportunity, including being told my personal item (laptop bag) needed to be paid for. On this occasion, country hopping across South America, Avianca implement a requirement for proof of an active yellow fever vaccine to board flights from Brazil to Colombia. In the months leading up to the flight, I was bombarded with emails about upgrading my flight but not a single one mentioning that they would be demanding this at the airport. The check-in agents at the airport said they would try to help then slinked off without even indicating that they were not able to or advising on what to do. Eventually I was able to speak to an agent who was incredibly rude but eventually said to call the customer service helpline. I did this, attempting to re-route my flights to stop at another country and on 6 occasions the agent would ask me to hold the line while they looked into the options and then the line would get disconnected. My signal was great and it happened with multiple agents so I know it is a deflection tactic that they were employing. In the end I had to figure out a new plan that couldn't even rely on using any of the flight credits. Horrible airline, staff and aggressive approach to taking your money in any way possible. T",True,,Solo Leisure,Economy Class,Sao Paulo to Medellin via Bogota,September 2022,,,,1,1,,,False
"""Worse airline ever""",1,2022-09-15,"Worse airline ever, They double charge and don't reimburse. No kind of assistance at the airport and placed me as no show even though i was there for about 2hours arguing because they wanted me to purchase a ticket for my 2months old baby and i agreed but then they wanted me to cancel my ticket and purchase another again and moreover there were no more flights for that time. They charged me 80USD for a carryon and 79 for extra baggage and still didn't put me on the flight. So all that money went down the drain.",True,,Solo Leisure,Economy Class,San Jose to Guatemala,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""worst ever customer service""",2,2022-09-14,"My flight changed drastically I was entitled to a refund, I called and emailed Avianca combined no fewer than 75x to get my money back, but in order to have a refund, I need to fill several forms wait forever for a response and they keep saying I need additional information that I've provided ten times before. This company is awful - the worst ever customer service. I flew them one and I will say it was fine, but any issues/changes, beware.",True,,Business,Economy Class,Medellin to New York via Bogota,September 2022,,,,,1,,,False
"""Forget about this airline please""",1,2022-09-12,"Not Verified | If you searching for cheap ticket and you see this airline coming up please don't do it, because it will cost you as much as business class! They charged me $230 just for a small carry on and the plane they haven't outlets for phone charges! Forget about this airline please.",False,,Solo Leisure,Economy Class,Lima to Los Angeles,September 2022,1,1,"<span class=""star fill"">2</span>",1,1,,1,False
"""Terrible customer service""",2,2022-09-11,"Orlando to Sao Paulo via Bogota. Avianca sells in a very easy lounge service for the clients who will have a long connection throughout Bogotá. My son paid for the service, and there is no information regarding lounge usage time. I arrived in Bogotá at 6:20pm (09/10) and Avianca prohibited me to use the lounge until 4:00am (09/11), because my flight is in the next day at 6:14am (09/11). Believe or not. I called Avianca to get my money back, but in order to have a refund, I need to fill several forms wait forever for a response. This company is not serious. For me this lounge service is almost like a scam. Terrible customer service.",True,A320,Family Leisure,Economy Class,Orlando to Sao Paulo via Bogota,September 2022,3,3,"<span class=""star fill"">2</span>",1,2,,,False
"""I would not trust this airline""",2,2022-09-05,"I paid extra to get a refundable ticket - but when I tried to refund, Avianca took me down this long, complicated form which asked for all of my bank information and a form to verify my banking status. Now, I've never been asked these questions before, typically if a company charges you, they have your information on file for a refund. I tried calling customer service and got an endless busy signal. SO, I guess the machine ate my money. Moral of the story, I would not trust this airline, even with a refundable ticket.",True,,Solo Leisure,Economy Class,New York to Managua via San Salvador,September 2022,,,,,1,,,False
"""Do not use this airline""",1,2022-09-03,"Not Verified |  The worst airline. used on April 2022, I had previously pay my baggage fee with my ticket, when I got to the airport they could not find the baggage payment, I pay $ 130.00 the fist time, at the airport they charged me extra $ 305.00, so i ended paying $435.00 just for the baggage, I did a complaint the following week, up to 5 month they have not done any thing, they just contacted me 1 time asking for proof of my payments, I did send the proof of payment, never heard from them any more, I e-mail them a couple of times, they ignore my e-mails and never respond. Do not use this airline, save your self money and time, you will lose money with them.",False,,Solo Leisure,Economy Class,El Salvador to Dallas,April 2022,1,1,,1,1,,1,False
"""One step above a scam""",1,2022-09-01,"One step above a scam. Our first flight out we showed up over 3 hours early to the terminal. The boarding crew announced that everyone needed to get in line and print out their boarding passes, no electronic passes would be allowed on the plane (suspicious already). When we got to the front of the hour long line, the boarding attendant asked us for our Peruvian COVID affidavit (something that can be filled out at your destination). When we said we didn't fill it out yet, they told us we would not be able to board the flight, as the affidavit needed to be filled out >48 hours before any flight (if you check the embassy requirements it needs to be LESS than 48 hours beforehand, obviously since its basically a symptom survey). We showed them the embassy page and they refused to believe us and pretended not to understand. The whole time they were having a side conversation in Spanish talking about how the plane was overbooked. Us gringos must've looked like an easy target, but unfortunately we were all fluent in Spanish. They sent us running all around pretending to help us until the flight took off (yes, 2 hours of sending us on errands), then told us we were out of luck. At this point we got angry and called them out on blatantly screwing us since they overbooked their flight. They originally tried to simply kick us off the plane and out the door, but we managed to make them book us another flight the next day (>48 hours beforehand, huh??). We missed a full day of our trip and wasted hundreds of dollars on missed hotel, ubers, not to mention the hours wasted in the airport. On the return trip, they cancelled two of our 'seats'. They said we had tickets, but no 'seats'. They tried to kick us off the return flight too, and made one of us get an onsite COVID test, even though this person had gotten and recovered from COVID as per the US embassy requirements. Even after getting their COVID test done on site, they were told they had no 'seat' and would have to shell out hundreds of dollars for first class if they wanted to board the flight. This friend had to resort to crying to manipulate the shady Avianca agents into letting her sit in her assigned, purchased seat.  I spent hours on customer care the night before, each time getting to an automated line in the end that would 'call back in an hour', then the callback would be silent, tell me it couldn't understand me, and say 'try again in an hour'. Some sort of time-wasting bot to avoid having actual customer service. I tried both the Spanish and English Customer service lines. Luckily, I didn't 'need' to get a COVID test, but they did harass me and request tons of random personal information at their desk as well as ask me for multiple unnecessary affidavits (which I filled out this time, expecting a repeat of their antics) before reluctantly giving me a boarding pass.  In the terminal for our return flight, I tried to request assistance in unloading since our layover was very short, and the boarding assistant tried to CANCEL my flight, since i 'seemed worried about the layover'. Then she wouldn't hand my ticket back until I had re-proved I had my affidavits and COVID test etc. They also came around the terminal and checked a ton of people's bags due to limited cabin space (not completely unusual, but added to the stress especially given our layover). TLDR: Borderline criminal airline, avoid at all costs",True,,Solo Leisure,Economy Class,Los Angeles to Juan Santamaría ,March 2022,2,2,"<span class=""star fill"">2</span>",1,1,,,False
"""the worst airline I have flown with""",1,2022-08-31,First came the surprise that I had to pay around $15 per person for checking in unless I checked in online so I told the agent I would check in online. When I tried to do this it said the action was closed and didn’t give me the option to check in so I had to pay the check in for my girlfriend and myself and then the agent told me I had to pay for small carry on bag which is the first time in my 20 plus years of flying I ever had to pay for a carry on. To top everything off I compared how much my friend paid for his checked luggage at the counter that was 50lbs and told me $19.33 while I paid around $22 for a small 10kg bag. After finding this out I went to talk to a supervisor and told me there was nothing he could do. By far Avianca is the worst airline I have flown with. If it’s not for their outrageous fees and charges for things other airlines don’t charge it’s their terrible customer service with their unwillingness to help.,True,,Couple Leisure,Economy Class,Cali to Medellin,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""furious over the baggage fees""",1,2022-08-30,Panama to Punta Cana via Bogota. I am furious over the baggage fees charged by Avianca. We checked one bag under 23 kg and each had one small carry on size under 10 kg and proper size. The round trip airfare for two was $800. The baggage fees were $510. To make matters worse the checked bag was damaged upon arrival. I asked for a partial refund for the carry on size bags and was was refused. I have never been charged by any airline for a small carry on size bag to easily fit in overhead compartments. I WILL NEVER FLY THIS AIRLINE AGAIN! Also on one leg of the trip the rows of seats were so close that none of the seats could recline.,True,,Couple Leisure,Economy Class,Panama to Punta Cana via Bogota,August 2022,1,4,"<span class=""star fill"">3</span>",1,1,,3,False
"""I will never go with them again""",1,2022-08-27,"Not Verified |  I was going to Columbia, nonstop ticket and Colombian company. I was happy to go with them until I face the reality of Avianca. I had terrible experience with them. When I talk to them on the phone to get information about my ticket they were not able to answer my questions, they are not well informed. They will try to find a reason to charge you extra money. They did not let us to take carry-on bag in the plane, at the end we did but we had to fight for it. Their seats are not comfortable.  The food service was terrible. I will never go with them again. I’m willing to pay more and get a normal human being treatment.",False,,Solo Leisure,Economy Class,,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Avianca has been sliding down""",3,2022-08-25,"Not Verified |  For years I preferred the ease of non-stop flights from DC to San Salvador with TACA (before merging with Avianca), and yes TACA was not perfect but their flight attendants were very good, same with the food and alcoholic drinks, and, again, the convenience of a non-stop flight made it the best choice over other carriers. Ever since the merger, Avianca has been sliding down on their service both sales and flight attendants. Food was not as good, then the pandemic came and they did away with the food service. So now, there is no business class, meaning no comfortable seats on a 4 and a half hour red-eye flight. So now the only thing they have going on for them is the direct flight ... wonder how long that is going to last as there are now other lower fare airline, Volaris, or maybe this is what Avianca is becoming. I for one, will certainly start looking at other options.",False,,Couple Leisure,Business Class,Washington to El Salvador,November 2021,3,2,"<span class=""star fill"">1</span>",1,2,,1,False
"""customer service is non existent""",1,2022-08-25,"Not Verified |  Avianca cancelled all three long haul ticket for my wife and two small children with only 2 weeks notice. They wouldn't even help find alternative flights and we had to rebook (with them actually) for £7000. Still my wife had to fly alone with two small children as they would not change my ticket either. They have so far refused to refund the new flights. Their customer service is non existent, it's literally people who seem to have no training reading from a script. They don't even respond to your questions properly. I waited 1.5 hours for someone to answer on one occasion. I must have spent 10 - 15 hours dealing with this, now it is with our insurance company.",False,,Family Leisure,Economy Class,Bogota to London ,August 2022,1,3,"<span class=""star fill"">1</span>",1,1,,1,False
"""Business class amenities were non existent""",2,2022-08-25,"I’d heard about Avianca’s troubles but I never imagined that the onboard experience would have deteriorated as much as it has. Other than a bit more space, Business class amenities were non existent. Beverages offered were water, apple juice, coffee, or tea. The one meal was a very bad turkey sandwich and chips and a popsicle. There was very limited inflight entertainment on the outbound flight, and none on the return (for a 5 hr. Flight).",True,,Family Leisure,Business Class,Los Angeles to San Salvador,August 2022,3,5,"<span class=""star fill"">1</span>",4,1,,3,False
