header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""a very good experience""",10,2018-08-06,"Not Verified |  Gatwick to New York. I had a ticket with Norwegian and I got a series of SMSs telling me that the company that will actually fly the plane was Hi-Fly, that there will be only limited entertainment, etc. I read reviews on this site before and was worried about this flight. I was in for a surprise. The A380 was super, clean and in very good shape, the food was very good, drinks offered, the staff was attentive, nice, smiling and welcoming. What passes for limited entertainment these days is that they offered only 16 movies on the screen in front of you and you had to bring your own headphones. It was a very good experience, in fact, one of the best in some time on a regular airline. Here is a photo of the plane as we were boarding.",False,A380,Solo Leisure,Economy Class,Gatwick to New York,August 2018,5,5,"<span class=""star fill"">3</span>",5,5,,,True
"""This company is a disgrace""",1,2018-06-25,"Not Verified |  Due to a technical problem on our Thomas Cook flight we were delayed 24 hours and had to fly with HiFly. We paid for premium economy but were placed in economy next to the only toilet working on the flight. This was a bone of contention because other people were allocated our P.E seats. There were no alcoholic drinks available and by the time they got to us the food had run out so we went hungry. No entertainment available, it was pathetic. My wifes headrest fell off and when I reported this the crew member shrugged his shoulders and done nothing about it. The crew who were from Portugal were ignorant and rude. The aircraft was fithy and as described before only one working toilet. This company is a disgrace and the aircraft should not have been allowed off the ground.",False,A330,Family Leisure,Economy Class,Orlando to Manchester,July 2017,1,1,,1,1,,,False
"""Never use this airline""
",2,2018-06-20,"HiFly operated this Air New Zealand flight due to mechanical issues. We were unable to complete seat select and were given middle row seats. There was limited room with uncomfortable seating. Flight was an overnight flight. There were no pillows nor blankets offered. The plane was dirty inside with the toilets dirty from the beginning of the flight, the containers were not refilled nor supplies restocked. The staff were surly and passengers were made to feel like everything was an imposition. The inflight entertainment was limited but at least it worked, this is the only reason my rating is a 3 and not a 2. A breakfast choice was pancakes, this was two cold pancakes that were dry and tasteless, accompanied by a cold and bitter coffee. When I asked for a hot coffee there was no response, before it was taken from me and returned with a small amount of hot water added to it. We paid a premium to fly with Air New Zealand but were a given second rate flight. Never use this airline.",True,,Couple Leisure,Economy Class,Auckland to Honolulu,May 2018,1,1,"<span class=""star fill"">2</span>",1,1,,,False
"""operated my Norwegian flight""",7,2018-05-30,"HiFly operated my Norwegian flight from Paris CDG to Los Angeles. The premium class seats were very comfortable, however in-flight entertainment was limited and not on par with that of major carriers. Meals were very average, although the flight attendants were all polite and professional. I'd be open to flying them again only if the ticket price was substantially below that of the legacy carriers.",True,A340,Couple Leisure,Business Class,Paris CDG to Los Angeles,May 2018,5,4,"<span class=""star fill"">2</span>",3,4,,,False
"""Appalling service""",1,2018-03-27,"Gatwick to New York. Got on the plane, taxied to the start of the runway. Had a system issue so they pulled back off the runway onto the maintenance strip. They then unload everyone onto buses and dump us at the terminal, no one has told a single thing as to what’s happening with anything, we all go through border security as we were told that our bags were going to be unloaded. Once through we couldn’t find the carousel where our bags were, turns out they weren’t going to unload the aircraft and that they were going to repair. Still no one knows anything, then we get told the flights cancelled and our baggage will be unloaded. Useless communication from them to the customer, none of the hi fly workers or Norwegian workers knew anything about anything. Lack of information within their own circle and with the customers. Appalling service.",True,A330,Family Leisure,Premium Economy,Gatwick to New York,March 2018,2,1,,1,1,,,False
"""poor, unfriendly service""",1,2017-07-05,"✅ Verified Review |  This flight from Manchester to Orlando was a replacement for a Thomas Cook Airlines Flight, No: MT2604. Flight departure delayed from 12.15 to actual time: 17.35 (over 5 hours late). Called to Gate at 14.35 1.5 hours prior to boarding at 16.00. We were herded into a small, overcrowded Departure Lounge with insufficient seating, suffocatingly hot. Not a single member of staff from whom information could be gleaned was present, nor was any announcement made with information or explanation for over an hour. Thomas Cook aircraft was substituted with Hi Fly. We had paid for Premium Class with allocated seats which were not available on the Hi Fly Aircraft (Our row 4 Seats (A4 and C4) were non-existent. We were told by the Flight Attendant that rows 1 to 3 were the Premium seats but when sitting in vacant seats alongside other similarly displaced passengers, were told that we were to move to the next section and choose any! I remonstrated with the staff to no avail so had to be relocated to already occupied seats therefore displacing a passenger. After boarding we sat on the aircraft for one hour and forty-five minutes before leaving the runway at 17.45. Inflight entertainment screens were not working. We were given Ipads which were collected in, without exception, far too early - three hours before the flight landed even though passengers were in the middle of films. Of the two toilets in our section, one had no flushing water. No alcoholic drinks were available when they should have been in Premium Class. Ice-cream which was offered immediately after the meal, was totally melted and required drinking. When my wife was feeling ill during the flight, I asked three times for a ‘sick-bag’ before being told that there were non-available and eventually a plastic bag was found. The statement “Our delayed customers will receive food and drinks and other assistance as required by law” was not implemented, staff were not available in the Gate area. On board, the Flight Attendants provided poor, unfriendly service. This is not an airline to be recommended.",False,A300,Couple Leisure,Premium Economy,Manchester to Orlando,June 2017,3,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Terrible experience, never again""",2,2017-02-23,"✅ Verified Review |  Los Angeles to London Gatwick. Terrible experience, never again. Originally booked with Norwegian but received text message stating our flight was being operated by Hi Fly. We had the economy plus, allowing us to check bags, seats were pre assigned and meals included. No overhead air vents and the flight was extremely warm. The seats are small. In flight entertainment was the movie Titanic. The meals were served (late) to everyone which is good for them but why did we pay extra? The beverages are warm, ice not available. If you would like to purchase additional snacks or beverages they don't offer this service. The staff is not friendly,  were speaking Portuguese the whole time. I would have never booked this airline, don't do it. I give them two stars because the pilot did a great job of us arriving safely.",False,,Couple Leisure,Premium Economy,Los Angeles to Gatwick,February 2017,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""crew professional and polite""",9,2016-04-13,"✅ Verified Review |  Lisbon to Recife with Comfortable and modern aircraft, with inflight entertainment. Cabin crew professional and polite, and were also helpful. Beverages and food on board were enough.",False,unkonwn,Family Leisure,Economy Class,LIS to REC,April 2016,5,5,"<span class=""star fill"">5</span>",4,5,,,True
"""this was a great flight""",9,2016-03-09,"Me and my family flew Hi Fly from Lisbon to Salvador last December and it was a really nice experience. My chlidren were very happy with the ipads onboard, it was a great way to keep kids (and adults) entertained. Instead of traditional seats with TV on Hi Fly they give each passenger an Ipad, with newspapers, magazines, music, tv series and a excelent variety of movies, to return in the end of the flight. Catering was top quality for a charter flight, and crew was  very friendly and helpful. Loved their turquoise uniforms. This was a great flight!",False,A330,Family Leisure,Economy Class,LIS to SSA,December 2015,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""inside of plane was grubby""",3,2016-01-08,"Cartagena, Colombia to London Gatwick on Hi Fly. We took off late because the airport did not have a fuel bowser sufficiently large to refill the plane in one go. Hence dinner was not served until three hours into the flight (after 10 pm). My pre-ordered veggie meal was not available so they reheated an already cooked but left over meal from the outbound flight (it was awful). Then lights out and off to sleep but just over one hour later we were woken up (lights on) for an inflight snack of crisps and a ham/cheese hot melt sandwich (no veggie option available so I went hungry). Lights off and then about 90 minutes later we were woken up for breakfast. It would have been better to have given us the melt asap after takeoff and let us sleep after the late dinner. The inside of the plane was grubby and the seats had not been cleaned for a long time - the seat pitch was reasonable for economy. The inflight entertainment was a multichannel loop affair but no one knew what was playing because there was no inflight guide and the crew did not know either. The cabin crew were vaguely interested in their job (one at the back was very good) but there was no real customer care. Upon landing there was a technical problem with the airbridge but the captain did explain what was happening and how they were planning on fixing it (well done him).",False,A330,Couple Leisure,Economy Class,CTG to LGW,January 2016,1,2,"<span class=""star fill"">1</span>",2,2,,,False
Hi Fly customer review,8,2015-08-23,This airline replaced our scheduled Thomas Cook flights. The aircraft cabin layout was different to the advertised Thomas Cook one so the reserved seating was no longer suitable. Luckily we were able to change. The Hi Fly crew were good but there were also some Thomas Cook crew on board which led to a disorganised feel. I think it would have been more appropriate just to let Hi Fly crew operate the flight.,False,A330,Family Leisure,Economy Class,Stansted to Antalya,August 2015,4,4,"<span class=""star fill"">4</span>",4,4,,,True
Hi Fly customer review,8,2015-08-16,This flight was a replacement for a TAP flight that was cancelled the previous day. The aircraft was an and there was no inflight entertainment what so ever. The crew was young and pleasant. We enjoyed the experience.,False,A330,Couple Leisure,Economy Class,Natal to Lisbon,July 2015,3,5,,3,3,,,True
