header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""service indeed""",10,2015-12-31,"After a fraught day missing a flight from Paris CDG and being rerouted to Genoa via Munich we boarded a well presented Air Dolomiti aircraft only to hear a message from the Captain that there would be a 20 minute delay waiting for passengers from Amsterdam. After they eventually arrived he again came on the intercom to say that he realized we had a cruise liner to meet and he would expedite the flight - and he did flying it like a light aircraft to reduce a 90 minute flight to a 48 minute flight - congratulations to him! The cabin crew were 3 smartly dressed young ladies and the purser was almost in tears when she was the one to tell us that our luggage was not onboard. The snack was, rather strangely, a cellophane wrapped apple but they insisted on us having a second Prosecco ""to cheer us up"". Then when we landed they came to assist us with our baggage claim - service indeed!",False,Embraer 195,Couple Leisure,Economy Class,MUC to GOA,December 2015,4,5,,5,5,,True,
"""best one I'd flown""",8,2015-12-13,"Operated on behalf of Lufthansa, this Munich to Geneva route seems to get passed around LH's subsidiaries (I've flown with Augsburg Airways, Lufthansa Cityline and the parent company) but this was the best one I'd flown. Friendly, quadrilingual Air Dolomiti crew (even Swiss crews usually only manage 2-3 languages), nice snack box with and good alcoholic and soft drinks. The interior was very clean, seemed pretty new and I quite like the colour scheme. The seat pitch gave me enough space to work on my laptop, which I don't take as a given any more. All on time - I hope I get them next time I do this route.",False,E195,Business,Economy Class,MUC to GVA,December 2015,4,5,,4,3,,True,
Air Dolomiti customer review,7,2015-07-22,"Flights both to Venice and from Venice were fine, on time and relatively uncomplicated. However, it angered us that our carry-on bags, that were by Lufthansa standards (dimensions and weight), had to be checked on the return flight to Munich, yet fit perfectly on our flight from Munich to Venice two weeks earlier. If you have carry-on guidelines and people follow them, they should never be told that they must have to check them! A ""carry-on"" bag should be just that, one that you can bring on the plane.",False,Embraer 195,Family Leisure,Economy Class,Munich to Venice,July 2015,3,4,"<span class=""star fill"">3</span>",4,3,,True,3
Air Dolomiti customer review,10,2015-07-18,"One of the best airlines I have flown with. We flew from Riga to Frankfurt with Lufthansa, and then from Frankfurt to Verona with Air Dolomiti. The flight wasn't long, about 1hr 10 minutes. The flight attendants were friendly. I would recommend.",False,E195,Family Leisure,Economy Class,Riga to Verona via Frankfurt ,January 2015,5,5,,4,5,,True,
Air Dolomiti customer review,1,2015-07-08,"The flight was late but the service on board was prompt and affable. The food is particularly nice for a European regional carrier. The biggest problem was that, as in other cases before, the miles were not registered. Every time it takes a series of e-mails to get them registered to Miles and More or other rewards programs.",False,Embraer 195,Business,Business Class,Venice to Munich,June 2015,3,4,,4,3,,False,
Air Dolomiti customer review,7,2015-07-02,"I was flying from TRN-MUC last August, the overall flight experience was good. I booked the flight through Lufthansa where Air Dolomiti is their carrier operating from Turin. The cabin crew were polite and helpful. The flight was on time, but the ground crew delayed it a few minutes with moving passengers from the aircraft to the terminal. I flew thrice in the same month on the same route where my overall satisfaction was good.",False,Embraer E195,Solo Leisure,Economy Class,Turin to Munich,August 2014,3,3,,2,3,,True,
Air Dolomiti customer review,10,2014-09-06,LH1964 18 Aug operated by Air Dolomiti. Great service. We were offered very tasteful tramezzino. FA offered 2 or 3 drinks and tramezzino rounds.,False,,,Economy Class,,,4,5,"<span class=""star fill"">1</span>",,4,,True,
Air Dolomiti customer review,7,2014-08-15,Flight LH9444 from Munich to Bergamo Orio al Serio. Seating 8C (economy class). The short trip was really good and inexpensive. On board the seating was comfortable and the legroom was perfect. Also service on board was good but one hostess was impolite (the only negative note).,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,9,2014-06-04,PSA-MUC in June 2014 in economy class. Flight left with +/- 25mins delay due to a medical emergency on board. Spacious cabin in this nice Embraer 195 aircraft. Refreshing towel for hands and face was offered before take-off and after take-off the meal service begun including a sandwich and drinks. Wine is offered in a real glass which is a bonus! Second time for me on this airline and truly to be recommended!,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,10,2014-03-05,MUC-FLR in February 2014 in economy flight was full. Plane was clean-although economy was pretty cramped flight staff was pleasant and professional. Air Dolomiti even gave us a snack and a drink on this short flight. Arrived on time. Would recommend (they are part of the Lufthansa network we thought we were booking a LH flight when we booked). Enjoyable experience.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,9,2013-09-09,Flew on a charter from Gatwick to Verona on an Inghams holiday. The flights both ways were on time and 30 minutes shorter than quoted. The staff were welcoming professional and immaculate. The plane was an Embraer 195 and was spotless. Snacks only provided so no comments really well it was a charter. I would not hesitate to fly again with them.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,,2013-09-01,I'm a New Yorker living in Bergamo Italy. Flying to NYC via Malpensa is not convenient. So I looked forward to trying Lufthansa's route: Newark to Frankfurt (Lufthansa) connecting with their partner Air Dolomiti to Bergamo (Orio al Serio.) Monday August 26 at Newark/Lufthansa check-in I couldn't obtain a boarding pass for the Air Dolomiti flight. After much delay Lufthansa informed me that the flight had been cancelled. According to Lufthansa they were not informed by their own partner. Obviously I was also not informed. Another flight was not available for another 12 hours. This lead to a series of aggravating delays rescheduling mishaps lost (and found baggage) etc. Cancellations happen but why wasn't Lufthansa or the passengers informed by Air Dolomiti?,False,,,Economy Class,,,,,,,1,,False,
Air Dolomiti customer review,10,2013-02-06,I had a pleasantly smooth flight. Service was excellent plane spotless plenty of sparkling wine to keep me company during my flight from Turin to Munich - I wish they flew out of London as well as I would go out of my way to use this company.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,10,2012-11-09,Venice to Munich en route to Toronto 26 October 2012. Arrived at Marco Polo at 5.30 am for 8.45 am flight. Smooth check-in with two young staff members assisting passengers. Our slightly overweight suitcases accepted without comment and no surcharge. Informed our flight was delayed 2 hours (which would have caused us to miss our Air Canada connection in Munich) but we were being put on the 7 am flight which was boarding shortly. Sent past the long line for security check as Priority passengers and loaded on the transporter minutes later. The ATR7 my first non-jet flight took off on time with a full load. Almost immediately we were served a tasty cake with cappuccino by a smiling attendant. Began descent into Munich 20 minutes ahead of the scheduled flight time. A comfortable plane excellent service friendly staff efficient processing.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,7,2012-06-25,Flew from Pisa to Munich on an ATR 72. Never flew on that model before and was amazed. Nice aircraft. Service was ok and the flight arrived on time. Seating was ok. Little narrow but then again its only a regional airline. The whole operation had an Italian charm. All in all a nice small charismatic airline.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,8,2012-05-15,Rome - Munich: The flight started 15 minutes late and we had a tight connection to Hamburg. Onboard we were greeted with friendly cabin crew handing out newspapers but unfortunately no English ones. The leg room was acceptable for 2 hour flight and seats were soft enough. We were given cheese sandwiches and drinks. In the end we did make it to our connection without being in hurry. All in all a good product from Lufthansa and will definitely recommend them.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,10,2012-05-01,Flew Business FRA-BGY-FRA on the same day. Total cost of 180€ return. Service was excellent food was fresh and tasty (cheese ham and fruits on the outbound salmon on the inbound flight). Cabin crew was always smiling. Definitely recommended.,False,,,Business Class,,,,,,,4,,True,
Air Dolomiti customer review,10,2012-03-21,BLQ-FRA in a nice and clean Embraer 195. Loved the interior colours. Good service onboard and very friendly. Tasty snack on this 100 minutes flight.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,9,2012-03-09,Pisa-Munich on ATR72. Great experience. Cabin spotless and flight attendants were professional and friendly. Inflight service started with refreshing towel for hands and face. Then offered Italian wine (choices from menu and wine served in a glass) plus a sandwich. Wish they flew in the US.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,6,2011-08-20,Frequently flown Frankfurt to Milan (Linate/Malpensa) or Munich to Milan (Malpensa). Airline is good and generally on schedule. But to my utter disappointment the snack on the return leg frequently is only non-vegetarian. Planes are usually small so one can expect a bumpy flight.,False,,,Economy Class,,,,,,,1,,False,
Air Dolomiti customer review,9,2011-08-18,MUC-PSA return on ATR72. Plane was small but comfortable. FA's were friendly. Was given a sandwich which surprisingly was actually edible. I've heard good things about this airline and now I know why.,False,,,Economy Class,,,,,,,1,,True,
Air Dolomiti customer review,9,2011-06-19,Flew Air Dolomiti from Munich to Milan. It was a pleasant flight. After being delayed in Toronto for over 3 hrs we originally missed our connection but Lufthansa within 15 mins of landing in Munich got us on the next flight out. It was a very nice flight - the seats were comfortable the cabin-crew staff very friendly and very surprisingly the food (sandwich) was delicious.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,7,2011-01-19,TRS-MUC-TRS on AT7. Crew professional no more Settimocielo food box just an apple biscuit and hot/cold drinks. Return 1h 30mins delayed due to technical problems. Crew professional but fed up and tired due to evening delay. Salty nibbles and cold drinks offered. Generally not like it used to be.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,9,2010-06-19,Munich - Rome as a part of our trip from London on a codeshare with Lufthansa The flight left on time and landed early. The cabin crew were really good and and friendly served a nice snack with drinks. Presentation of the plane and crew were spotless . Can recommend this airline.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,7,2010-06-15,BLQ-MUC with ERJ195 very comfortable with huge leg room but cabin extremely dirty. Crew professional and friendly. Food consisted of just a small packed snack + beverages.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,8,2010-04-06,FRA-VRN-MUC Embraer ERJ195 and ATR72. Clean and pleasant cabin with professional crew. Good snacks and beverages offered. Check-in screens were not working in Verona so we had to wait for a quite long time.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,9,2010-03-01,"VRN to FRA return with ATR 72 and Embraer 195. The cabin crew was professional and kind legroom was excellent. Newspaper available onboard free. The catering was excellent considering the flight time (1:00 h): into the ""Settimocielo"" box there were a salty snack a sweet and a small cup of water. Hot and cold beverages (including wines) offered by the cabin crew.",False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,8,2010-02-16,Flight from Genoa to Munich was very pleasant. Excellent snacks and an overall atmosphere of relaxation throughout the flight. Lots of legroom. Nice plane a little on the noisy side.,False,,,Economy Class,,,,,,,1,,True,
Air Dolomiti customer review,8,2010-01-30,Munich to Venice return with a very nice Embraer 195. Both flights on time snack was tasty and crew was professional. To be quite honest I was not expecting Air Dolomiti to be such a good regional airline.,False,,,Economy Class,,,,,,,4,,True,
Air Dolomiti customer review,5,2010-01-17,TRS-MUC-TRS on AT7. Crew pleasant kind helpful kept passengers informed. Pilot talked to passengers all the time. Meal small but inventive surprising. Stewardesses smile. It seems that EN keeps its good standard!,False,,,,,,,,,,,,False,
Air Dolomiti customer review,5,2009-11-11,MUC-FLR ATR72-500. I have heard rumours of how noisy this aircraft is but to my great surprise it was just a little louder than a jet and I was even seated just beside the engine. Quite acceptable noise level ins the cabin. Flight stewardesses did a terrific work while we were flying over the Alps.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,1,2009-10-07,MUC-Pisa and FLR-MUC : what a disappointment! Half a glass of liquid to drink miniature packet of snacks awful and the only food served in either direction. The aircon wasn't plugged in whilst on the ground and even in the air was hardly noticeable. One of the worst flights I've had. Boarding and disembarkation a shambles. 15 minute wait in aircraft with no air for bus to terminal.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,4,2009-09-17,MUC BLQ return in business. Exceeded expectations. My heart sank at MUC when I realised it was a turboprop flight and I was expecting a LCC experience. Instead I had a nice breakfast of cold meats and bread rolls on the way out. On the return leg they served a nice dessert but I am not a dessert person. Flights were slightly delayed both times but not significantly so. Check in at BLQ was very efficient and the Marconi lounge has its own security lane which makes the whole process more pleasant.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,5,2009-09-07,MUC-VCE rtn business class. An excellent overall experience. Very good ground facilities in Munich. Impeccable onboard service performed by onle one very efficient and friendly stewardess. Very tasty and imaginative food concept.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,5,2009-08-11,BLQ-MUC return economy class. Nice ground service in MUC newspaper and sweets. Boarding fast and punctual. Flight on time excellent service with quality snacks soft drinks and wine. Excellent legroom clean airplane nice staff. Best regional airline tried recommended!,False,,,,,,,,,,,,False,
Air Dolomiti customer review,5,2009-08-09,Recently I experienced my first flight with Air Dolomiti and first time on an Embraer from Frankfurt to Verona. The boarding was punctual. Embraer is a nice plane and I enjoyed the fact that the seats are 2 by 2 only. The service onboard very professional. It was a flawless flight.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,3,2009-05-31,Economy class from Munich to Florence on ATR 72. Aircraft clean though quite loud when seated next to the engine. After reading reviews on this site I did expect a better service. The flight attendants were smiling and friendly however they did not serve me and my girlfriend with beverages I had to request this specifically and the cookies that were the only food served on this late afternoon flight and disapointing.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,5,2009-03-10,Traveled in business class from VCE-MUC and I'm not sure there was any difference in the seats or service in the front but the food was simple and fantastic. Loved that I could have a cappuccino onboard. The crew was friendly and helpful and the all around experience very positive.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,5,2008-11-21,FRA-TRN in economy. Air Dolomiti is one of the best regional airlines around. excellent legroom and service.,False,,,,,,,,,,,,False,
Air Dolomiti customer review,5,2008-06-16,MUC-FCO: Booked a flight on Air Condor from Munich to Rome for 20 persons. Air Condor cancelled our flight but automatically rebooked us on Air Dolomiti. The flight was on time good snacks and nice flight attendants. I especially liked the way they boarded and deplaned from both the front AND rear of the aircraft.,False,,,,,,,,,,,,False,
