header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""still we did not takeoff""",1,2022-09-27,"Over three hours delay while keeping the passengers inside the aircraft. The cabin was hot, no attention to the passengers and their complaints. We boarded the aircraft at 9:45 and now it is 1:15 still we did not takeoff.",True,Boeing 787-9,Solo Leisure,Economy Class,Bahrain to London,September 2022,1,,,1,1,,False,
"""advanced our flight 8 hours""",1,2022-09-26,"They advanced our flight 8 hours, then when we already arrived in Bahrain, they left us waiting in the terminal in Bahrain  without offering us any possibility to sit anywhere or go out into the city.",True,A321,Couple Leisure,Economy Class,Tel Aviv to Delhi via Bahrain,September 2022,3,3,,1,1,,False,
"""impressed by the cabin staff""",9,2022-09-20,"Gulf Air has only recently started flying out of Manchester so this is the first time I have had the chance to travel on this airline. It was a very good choice and was particularly impressed by the cabin staff who were friendly yet still very professional. Food was decent on both legs and I especially enjoyed ""afternoon tea"" on the Manchester-Bahrain leg. The lounge in Bahrain was superb, even had a golf simulator. Slight disappointment was the entertainment system both in the lack of choice offered and the censorship/editing which was a bit ridiculous on one film I decided to watch. However, at the price I paid compared with other comparable airlines, it was still excellent value.",True,Boeing 787,Solo Leisure,Business Class,Manchester to Manila via Bahrain,September 2022,5,5,"<span class=""star fill"">3</span>",5,5,,True,
"""have been ignored each time""",3,2022-09-10,My flight in July 2021 from Malaga was delayed by 9 hours. The check in desk person gave me an email address to claim my EU compensation. I emailed their customer service to request a claim form and have been ignored each time.,True,,Business,Economy Class,Malaga to Dammam via Bahrain,July 2022,3,3,"<span class=""star fill"">3</span>",3,3,,False,2
"""denied to provide lounge access""",1,2022-09-09,Very poor service. I had to leave to Bahrain from London on 9th September. The daily flight was delayed from 2 hours to more than 5 hours after checking the status for more than a month. Airline denied to provide lounge access after we waited a long time in the Airport.,True,,Solo Leisure,Economy Class,London to Bahrain,September 2022,1,1,,1,1,,False,
"""Overall its value for money""",8,2022-09-03,"The ground service was very smooth in Chennai. I was expecting a huge crowd at the check in counter but i finished my check in within 10 mins. They changed my seat number before boarding, and upgraded my ticket to business class. The service was extremely good from Chennai to Bahrain. We had a transit time of 17 hours to Paris. They picked us from the airport and booked a room in a hotel. Provided lunch and breakfast and then dropped to airport. The flight to Paris was late by 50 mins. The service was comparatively not good. The temperature inside the aircraft was so chill they didn't provide extra blankets as well. The in-flight entertainment is limited. Overall its value for money.",True,,Solo Leisure,Economy Class,Chennai to Paris via Bahrain,August 2022,5,4,"<span class=""star fill"">1</span>",5,4,,True,2
"""173 EUR for 5 kgs extra""",2,2022-08-23,"Hyderabad to Paris via Bahrain. I mean, where do I even begin? First of all, there was the issue of ""excess baggage"" because Gulf Air adds on laptop bag and laptop as cabin luggage. They left me no choice but to pay 173 EUR for 5 kgs extra. The flight was delayed by 1.5 hours and it was so cold in the plane and they didn't even provide us blankets. Many passengers complained but to no avail. No headsets were provided for in-house entertainment. Barely made it my connecting flight to Paris. Even though the service from BAH to CDG was not bad, they lost my bag.",True,,Solo Leisure,Economy Class,Hyderabad to Paris via Bahrain ,August 2022,1,1,"<span class=""star fill"">2</span>",2,1,,False,1
"""I reached 45 minutes before the flight""",1,2022-08-21,I was late because there was an accident on the motorway. I reached 45 minutes before the flight.  I was begging them to let me board the flight. They refused and said can't let me board the next flight as well because the travel agent from whom I purchased the tickets can do it. The travel agent also refused. I asked Gulf Air to charge me some extra money but they didn't help me at all. I called them every day till three months but they had been so rude. One of their colleagues said to me that my ticket was valid till one whole year because of the covid 19 policy and he said that he will do something but never got back to me.,True,,Family Leisure,Economy Class,London to Islamabad via Bahrain,March 2022,,,,1,1,,False,
"""service was great""",8,2022-08-16,The flight was smooth and service was great. I didn’t take the food as I was had enjoyed lounge food prior to boarding. The entertainment system had new movies which I like even though it’s a short flight. I wish boarding was more organized where people boarded based on their rows/zones because it can get chaotic.,True,,Solo Leisure,Economy Class,Dubai to Bahrain,August 2022,5,5,"<span class=""star fill"">5</span>",4,3,,True,
"""trips are almost always smooth""",8,2022-08-16,"Gulf Air is really not a bad airline when traveling regionally (within GCC) for me. They are always on time, the trips are almost always smooth from take off to landing. Service is great and I would definitely fly with them again. The only drawback is the price of the ticket tends to be steep compared to other airlines like Emirates.",True,,Solo Leisure,Economy Class,Bahrain to Dubai,August 2022,5,5,"<span class=""star fill"">5</span>",5,3,,True,
"""worst cabin crew I experienced""",6,2022-08-16,The aircraft were well maintained and new. The crew on the Tbilisi to Bahrain flight were very courteous and professional - the service was excellent and the vegetarian meal was very good. There was a delay of 50 minutes to the flight (not the fault of Gulf Air) but because the transit time was only an hour and fifteen minutes I had to run or I wouldn't have made it to the gate in time. The flight from Bahrain to Bengaluru was 80% empty. This should mean excellent service but that was not the case. The crew on this flight were the worst cabin crew I experienced and not interested in serving passengers. The crew served drinks only once during the entire journey. There was a choice of chicken or veg. Seeing that there were a lot of meals and that most passengers opted for the non-veg option I asked the staff to check if there is an extra vegetarian meal (I wasn't able to eat in Bahrain Airport because of the delay and was rather hungry as I didn't have breakfast that day). She said she will check but she never returned with one nor did she bother to come and tell me none were available. After the lights were turned off the crew migrated to the business class section which so the economy class section was service-less for almost half the journey. The food on the first leg was nice but on the second leg (night flight BAH to BLR on the 13th August arriving early morning on the 14th August) it was below average.,True,A320Neo,Solo Leisure,Economy Class,Tbilisi to Bengaluru via Bahrain,August 2022,4,3,"<span class=""star fill"">1</span>",2,4,,False,
"""quality of food was lamentable""",1,2022-08-12,"A very disappointing experience and Gulf Air has deteriorated greatly since I used it regularly 5 to 10 years ago. Cabin crew were reasonably polite but not particularly helpful and couldn't solve any issue. The quality of food was lamentable. Even though my flight via Singapore was very long and at night, no blankets or pillows were available. Toilets were dirty and cabin crew did not seem at all concerned to keep them clean.  Gulf Air seems to have become on a par with the most basic budget airlines.",True,,Solo Leisure,Economy Class,Dubai to Bangkok via Dubai,May 2022,4,3,"<span class=""star fill"">4</span>",3,3,,False,
"""Seating was comfortable""",5,2022-07-25,"Return flight with Gulf Air, Bus boarding from terminal, entering aircraft was so hot aircon not on. Offered a welcome drink lemon and mint of course was needed in the warmth. Was asked to move seat so husband and wife could sit together, no problems. Wasn't offered pyjamas, skipped over by cabin crew and wasn't asked for my dinner options till just before take-off, again missed by cabin crew. Inflight entertainment wasn't working, had to ask 3 times for it to be fixed. Food onboard was amazing, plentiful, hot, fresh. Seating was comfortable with its massage function.",True,Boeing 787-9,Solo Leisure,Business Class,Bahrain to Bangkok,July 2022,5,3,"<span class=""star fill"">3</span>",5,4,,False,
"""food was average at most""",7,2022-07-24,"For me, Gulf Air is the best option for regional (GCC) flights as the planes take off on time and the service is okay. The food was average at most and the FAs are fairly attentive. I haven’t flown with Gulf Air for long hauls for 11 years so I can’t judge them for that. The seats were comfortable and had good leg space.",True,,Family Leisure,Economy Class,Bahrain to Dubai,May 2022,4,4,"<span class=""star fill"">3</span>",5,3,,True,
"""1 hour flights with Gulf Air are always almost effortless""",7,2022-07-24,1 hour flights with Gulf Air are always almost effortless. The service and food are decent. IFE is good to kill some time but nothing compared to other big regional airlines. I like the new planes as they have big screens for economy and quite comfortable legroom.,True,,Family Leisure,Economy Class,Bahrain to Dubai,May 2022,5,4,"<span class=""star fill"">3</span>",5,3,,True,
"""Bahrain to Chennai was terrible.""",4,2022-07-19,"I have traveled to London to Chennai and the first leg of the travel was bit okay but the second leg from Bahrain to Chennai was terrible. I asked for a non veg meal and they said we dont have and not offered any kind of alternatives. Next time my friend asked for a cup of water where the cabin crew said ""Cant you see we were busy?""",True,,Solo Leisure,Economy Class,London to Chennai via Bahrain,June 2022,2,2,"<span class=""star fill"">3</span>",2,3,,False,2
"""seats were decently comfortable""",5,2022-07-09,"A flight tracking application showed that the entire week’s flights were all late, and mine was 42 mins late. Meal service was miserable, a sandwich roll. IFE movie selection boasted a total of 12 movies. At least the legroom and seats were decently comfortable. The cabin crew worked tirelessly.",True,Boeing 787-9,Solo Leisure,Economy Class,Bangkok to Singapore,July 2022,4,4,"<span class=""star fill"">1</span>",2,3,,False,
"""had not been cleaned"" ",3,2022-07-09,"I was informed two days before my travel that the airline had moved back to Terminal 4 LHR, and the lounge was not opening for another week, i would have expected for a business class passenger alternative arrangement's with another airline would have been made, I was not offered anything.  I was greeted on board and shown to my seat, which had not been cleaned, crumbs over the floor and in the IFE hand set holder, the crew arranged for a cleaner to attend & apologised. Food service a disappointment from how things used to be, from the plating up and display to the quality of food served, the main meal was served directly on to the tray table with a table cloth and a napkin given, for the smaller snack meals were given. ls these were served on a tray the same size as used in economy, no napkins / serviette where given. The sweet trolley was not used. The meal on the Bahrain to Manila sector was no more than what was served in economy. The welcome drink was greatly appreciated, its a good class of champers they serve, I was asked what drink i would like after take off and again i chose the champers, this was the only time i was offered a drink. Where has that middle Eastern hospitality gone? Gulf Air, you have the best seats with privacy in the sky, you were way up there with the others before, don't let it slip any more.",True,Boeing 787,Solo Leisure,Business Class,London to Manila via Bahrain ,July 2022,5,2,"<span class=""star fill"">3</span>",3,3,,True,
"""we were denied complementary room""",1,2022-07-04,"Traveled from London via Bahrain to Mumbai. If we have layovers above 7 hrs and ticket value over 450USD then passenger are entitled for complementary room. We had 8 hr layover at Bahrain but flight got delayed 2.5 hrs and when we reached Bahrain we had only 6 hr layover left and due to which we were denied complementary room. Its like we suffered 3 hr check in line at the London airport then 6.5hr flight took more the 9hr (aircraft time) and now we are be denied of room as well. So Gulf Air do not have rewards for its passengers. Also the staff is very rude and unpolite. Even after requesting they don't serve water and at Bahrain when i requested for the room they said flight got delayed at London, we cant help in any way, not even some food voucher its like its passengers fault that flight got delayed.  Even after requesting they could not even provide 5$ worth of food vouchers.",True,Boeing 787-9,Couple Leisure,Economy Class,London to Mumbai via Bahrain,July 2022,3,1,"<span class=""star fill"">1</span>",1,1,,False,
"""cabin crew were friendly and hard working""",6,2022-05-29,"GF is a ok airline. The cabin crew were friendly and hard working even though on all my sectors (LHR-BAH-BKK and back again) the plane was completely full. The plane inside was quite clean and the food was mostly good out of London and Bahrain, not out of Bangkok though. Drinks were served regularly and they oblige when you ask for one. I don't mind travelling with them again.",True,Boeing 787-9,Solo Leisure,Economy Class,London to Bangkok via Bahrain,May 2022,3,4,"<span class=""star fill"">2</span>",3,5,,True,
"""No pillows were available""",1,2022-05-06,"Not Verified |  Food came so late, drinks too.  No pillows were available. FA explained that they forgot to load them in Bahrain. Toilets were dirty. My food was disgusting, and items missing, like water.",False,Boeing 787-9,Couple Leisure,Economy Class,Bangkok to Bahrain,May 2022,4,1,"<span class=""star fill"">3</span>",5,3,,False,
Gulf Air customer review,2,2022-05-06,"Not Verified |  Flight from Kuwait to Bahrain was smooth. No particular problems to report as it’s only a 1h flight. Now comes the Bahrain to Bangkok leg. Flight was on time but pillows were missing on the seat. Service was a real mess. Food arrived 2 hours into the flight, unorganized FAs, drinks followed an hour after food. It seemed that the FAs didn’t have any training. There were only 4 FAs for the whole economy cabin. Serious lack of organisation. Maybe that’s why the ticket was cheap. Cheap tickets equals cheap service.",False,Boeing 787-9,Couple Leisure,Economy Class,Kuwait to Bangkok via Bahrain,May 2022,3,1,"<span class=""star fill"">2</span>",4,4,,False,
"""The food service needs to improve""",4,2022-04-09,"The food service needs to improve. I was offered a cold veg roll from Dubai to Bahrain with no other choice. And from Bahrain to Dubai some were offered a choice between a chicken or veg shawarma. However, as they ran out of chicken, I was told that the veg roll was the only thing on offer. The flight was quite empty as I had three seats to myself. I think catering could have been more effective.",True,,Solo Leisure,Economy Class,Bahrain to Dubai,April 2022,4,2,"<span class=""star fill"">1</span>",3,4,,False,
"""half a day wasted""",1,2022-04-04,"Not Verified | One of the worst airlines and customer care - I was made spend 3 hrs for phone booking due to their website, and finally some abnormal price was quoted against the actual price shared on the website. Then again, they wanted me to send the price from the website as a screenshot to proceed with booking. My half a day was wasted booking with them. Thank god I decided not to proceed with them. Never book or fly through them.",False,,Family Leisure,Economy Class,Bahrain to Chennai,April 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""I was delayed by their slow system""",1,2022-03-18,"Gulf Air refused me entry into my flight because their system did not update to show that I had bought extra luggage. The time taken to show that I had in fact booked it caused the delay and the lateness.  The price paid for the extra luggage for myself and my mother did not carry over onto the next flight. I spoke to a Gulf Air agent, who told me that they will rectify the situation if I paid a £14 fee for my mother and £150 for myself. I reluctantly agreed do this. I then receive a call from Gulf Air who said that because my mother had initially booked her flight with an agency (lastminute.com), the fees would need to be increased to £314. I reluctantly agreed as I was in a desperate position. I then received an email that informs me that changing my ticket to the night time one was now £300, and not the £150 mentioned; this was despite the fact that I had booked with Gulf Air directly; which contradicts what they had said earlier about the agency. I then call them to ask about this new pricing; an agent answers me very patronisingly and essentially asks ""are you going to pay or not?"".  So in total; I coughed out an additional £968 because I was delayed by their slow system in the first place (£314 for my mum, £300 for me, and combined loss of £354 of baggage). Seems like they can talk how they like with customers with no accountability. Their prices are good, but there's a reason for it.",True,,Business,Business Class,Dubai to London via Bahrain,March 2022,2,3,,1,1,,False,
"""has improved a lot""",8,2022-03-15,"London to Lahore via Bahrain. I have been a frequent flyer on Gulf Air and was assigned front seats on both travel legs. Gulf Air has improved a lot but a few things need some improvement. The drink service is too late as I finished my main meal without any drink and they gave the drinks when all passengers were being served the main meal which I felt was not helpful. Secondly, the IFE lacked variety and had limited choice. Transit was smooth however they changed the aircraft at the last minute and as I result half of my luggage came in the next flight which was in the evening. I had to travel 4 hours from my home the next day to collect it from Airport which was really annoying. The good on BAH-LHE leg needs a lot of improvement and again the drinks were served long after I finished my meal.",True,Boeing 787-9,Solo Leisure,Economy Class,London to Lahore via Bahrain,March 2022,5,4,"<span class=""star fill"">3</span>",3,5,,True,4
"""system showed all seats were reserved""",3,2022-02-26,"Gulf Air's online check-in system showed all seats were reserved except those that a passenger needs to pay for. I paid £20 to reserve a seat but when I boarded the plane it was almost empty. Gulf Air staff told me to contact Customer Services if I wanted a refund, I did and they keep sending me a automated reference number and a message saying we will contact you soon. It has been over a month now and I have had no explanation. The flight experience was poor too.",True,Boeing 787-9,Solo Leisure,Economy Class,London to Karachi via Bahrain,January 2022,3,2,"<span class=""star fill"">2</span>",3,1,,False,
"""Gulf Air were brilliant""",10,2022-02-17,"Gulf Air were brilliant. Check in easy, Crew friendly and polite. Food and drink plentiful and lots of choice. Plane was spotless and flights smooth. Seats were comfy and lie flat was great. Lounge at Bahrain clean and new. Dinner and drinks were very good and had shower to Freshen up. Bar staff in lounge really friendly and great service. BA execs should book a flight and remind themselves of what business class is all about.",True,Boeing 787,Couple Leisure,Business Class,London to Bangkok via Bahrain,February 2022,4,5,"<span class=""star fill"">4</span>",5,5,,True,4
"""no concern for customer convenience""",1,2022-02-09,"I had a booking from Muscat to Cairo via Bahrain. My flight from Muscat was scheduled to arrive at 4.35 pm in Bahrain, and the Bahrain to Cairo leg departs at 5.15 pm. About 48 hours before the travel time, I received a message from Gulf Air informing of the cancellation of the Bahrain to Cairo flight. I was re-booked on an earlier flight that same morning leaving Bahrain at 10.15 a.m, with no change in my Muscat to Bahrain flight. The Gulf Air call center offered to book me on another day, but that was not an option for me. They informed me a refund of my ticket requires 90 working days to process. I had no other choice but to re-book myself with another airline out of Muscat. I checked the status of previous 5.15 pm Gulf Air flights to Cairo, and the majority of these flights were cancelled. It seems Gulf Air sells tickets for flights they do not intend to operate unless fully booked, with no concern for customer convenience. I feel that instead of receiving the service I purchased from Gulf Air, I ended up providing the company with a 3-month interest-free loan equivalent to the value of the ticket I purchased.",True,,Solo Leisure,Economy Class,Muscat to Cairo via Bahrain,February 2022,,,,,1,,False,
"""Overall, the flight was great""",8,2022-01-16,"We travelled with Gulf Air from Heathrow to Bahrain. We also took a connecting flight to Dubai Overall the 7 hour flight to Bahrain was good. We had a long delay in the plane for an hour 1 hour 30, due to some baggage issues, so we had to wait. However, after take off, I decided to purchase Wi-Fi for USD 15 (£12). There was a cheaper option but that was for messages only. I can confidently say the on board WiFi was amazing. I was on FaceTime with my friends for 4 hours. It was fast and worked exceptionally. The food on board was chicken and rice. This was nice and one of the first times I enjoyed plane food. As we flew over Turkey, I decided to get some sleep as the seats were comfortable. Overall, the flight was great.",True,Boeing 787,Family Leisure,Economy Class,London to Dubai via Bahrain,December 2021,5,5,"<span class=""star fill"">4</span>",3,5,,True,5
"""Keep up the good service Gulf Air""",8,2022-01-11,"Not Verified |  I traveled on Gulf Air from London to Dubai via Bahrain on 14 December 2021 on the 21.50 night flight for pre Christmas break, I was very happy with the aircraft, it was wide-bodied and the seating was comfortable and spacious. The service on the plane was excellent and the cabin crew were very polite, they served with a smile the Swahili speaking staff member was the pick of the lot, she was very polite and very professional. Gulf is an excellent airline and with their new airport in Bahrain now will be at par with other richer airlines. Keep up the good service Gulf Air.",False,Boeing 787 Dreamliner ,Family Leisure,Economy Class,London to Dubai via Bahrain,December 2021,4,5,"<span class=""star fill"">3</span>",4,4,,True,
"""my flight has been cancelled""",1,2021-11-16,"I booked my ticket with Gulf Air in October 2021 and paid £3325.39 for two tickets. I was due to fly to Dhaka, Bangladesh from London Heathrow and return on 7 March 2022. Gulf Air sent me a message today, 16 November 2021 that my flight has been cancelled. I checked on-line and found that Gulf Air is still selling tickets for the 8 December 2021 flight and 7 March 2022 but at much higher price. This means that Gulf Air did not cancel flight but they have cancelled my tickets so that they can sell them for higher price.",True,,Family Leisure,Economy Class,London to Dhaka via Bahrain,October 2021,,,,,1,,False,
"""the whole experience was brilliant""",10,2021-10-28,We booked our family holiday to Dubai with Gulf Air mainly because of the price difference compared to Emirates and Etihad. I was a bit apprehensive because of some negative reviews but the whole experience was brilliant from check in at Heathrow to the friendliness of all the staff on board both airplanes. The food was excellent and was even provided on the short flight from Bahrain to Dubai. The experience was identical for the return journey. The only negative was the choice for inflight entertainment. They do not have the selection of movies like Emirates. But overall a good experience. Will definitely use them again.,True,,Family Leisure,Economy Class,London to Dubai via Bahrain,October 2021,5,5,"<span class=""star fill"">3</span>",5,5,,True,
"""told that a GDFRA return permit was required""",1,2021-10-25,"On 28 August my wife and I arrived at Istanbul Airport (IST) to check-in for our Gulf Air flight back to Dubai (DXB). We are both residents of the UAE and checked all the return entry requirements to board the flight. This includes a negative PCR Test, residency VISA and a valid passport. This did not include a GDFRA return permit as we had not visited a red zone country in the last 14 days (or in the last six months for that matter). Moreover whilst my wife holds a Dubai VISA, I myself have an Abu Dhabi residence VISA which means I cannot apply for a GDFRA return permit (as these are only for Dubai VISA holders), but instead can apply for an ICA (Identity and Citizenship Authority) return permit, which is applicable to holders of VISAs issued by all the other Emirates of the UAE, excluding Dubai. We approached the check-in counter at which time we were immediately told that a GDFRA return permit was required for ALL passengers flying to Dubai regardless of VISA. Moreover it was explained to us that all passengers in the previous weeks flying to Dubai had all had GDFRA return permits regardless of VISA (please note that this is impossible due to the aforementioned reason). Despite this situation we indicated that we would attempt to complete the application form online. Even approaching the local merchants to make use of their computers. When this failed the Gulf Air staff indicated that we should speak with the Emirates ticketing office and airline check-in staff (located on the complete opposite side of the airport) as they could explain in better detail the requirements to fly to Dubai. We proceeded to walk with all our luggage and no assistance from Gulf Air to the other side of the airport. However after speaking with the Emirates staff they confirmed our understanding that a GDFRA was not necessary in our circumstance, confirming the initial information in this complaint. Upon return to the Gulf Airline check-in counter we explained to the Counter manager what Emirates had said and we were met with severe hostility. She directed two of her staff to accompany us back to the Emirates check-in counter, telling one of them what we had told her, but in an extremely rude tone indicative of a person who believed that we were lying. My wife even tried to deescalate the situation, but the manager was so incredibly hostile and rude that further communication with her became counter-productive. We therefore proceeded back to the Emirates counter with the Gulf Air Staff, one of whom along the way informed my wife that they did not care for our situation and that we were in fact wasting their time and, as indicated above, reiterated that every passenger going to Dubai in the last few weeks had a GDFRA regardless of the VISA they held. This Gulf Air staff member was so rude he actually stopped assisting my wife with her bag and left us half way. Once back at the Emirates counter the Emirates staff explained to the remaining Gulf Air staff member that had not abandoned us that we did not require a GDFRA, however as the Gulf Air staff was apparently insisting on a document that was impossible to obtain, the Emirates staff themselves attempted to assist us in vain. I want to emphasize this point, that another airline's staff attempted to help us more than the Gulf Air staff with whom we had booked our tickets.",True,,Couple Leisure,Economy Class,Istanbul to Dubai via Bahrain,August 2021,1,1,,1,1,,False,
