header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""really upset about your service""",1,2021-07-10,"How long will it take for the refund? If there are a large number of transactions and numerous refunds are pending it's not customers fault. You must plan to clear the same. Worst service I never experienced. Its been 4 month since I made this ticket cancellation. If you can't refund this amount back to customers, why did you made changes in flight schedules. Earlier your customer care agent told me that the amount will be credited in 14 working days. But till now the cash is not credited in my account. I'm really upset about your service. If you cant provide /manage services close all your services.",True,,Solo Leisure,Economy Class,Dubai to Hyderabad,March 2021,,,,,1,,False,
"""I did not get a refund yet""",1,2021-05-04,"Its been 5 months and I did not get a refund yet. My flight got canceled in January this year. I tried to contact Goibibi they said Airline not provided a refund yet once the airline gives then they can process it. I wasted my lot of time contacting Airline customer service,  many time hang up. I'll never deal with Air India again, worst experience after-sales.",True,,Business,Economy Class,Mumbai to Singapore,January 2021,,,,,1,,False,
"""made me very comfortable""",8,2021-04-06,"My seat was in the front row, flying for the first time I was nervous, but the crew made me very comfortable. They served snacks, snacks wasn't great though. And to my surprise a cabin crew came seeing my nervous face and was comforting me they gave to the meal. I will travel with this low cost carrier of India .",True,Boeing 737-800,Solo Leisure,Economy Class,Kannur to Sharjah,April 2021,4,4,,4,5,,True,
"""until now I have no response""",3,2021-01-15,"My baggage was damaged while I was traveling from Dubai to Mumbai on the 18th Dec. I reported the incident at the Baggage counter and I was given a baggage report stating that I will be contacted within 48HRS for the repair or replacement whichever possible. Until two weeks there was no call, all the numbers mentioned on the Receipt given me were not working or Disconnected. Then after almost two weeks someone from Vilson Enterprises (Authorised Bag Repair Centre) visited and took the bag stating he will see if it is possible to repair the bag and will send a report to Air India.  It's been almost a month and until now I have no response, I have been trying to reach the concern department but the numbers at still Not in service.",True,,Solo Leisure,Economy Class,Dubai to Mumbai,December 2020,2,2,,3,3,,False,
"""Very poor customer service""",3,2020-10-30,"I have travelled in this flight dated on 28-10-2020 from Abu Dhabi to New Delhi via Lucknow. I haven't received my baggage in Delhi Airport and the team very simply states that your baggage may dropped at Lucknow. Today 30-10-2020 they are again saying that your baggage is in Lucknow and will receive upon confirmation by other team, and in next flight schedule from Lucknow to Delhi. Actually my final destination is Chennai. Because of air india express I already INR 4000 paid to indigo for express baggage and my goods will get expire. Also I don't have clothes to wear, purchasing new for survival is additional cost. And if my baggage is delivered to Chennai, to collect it I have to travel 250kms. Again travelling to collect baggage is additional expense. Overall I am losing more than the ticket amount that I have paid to Air India Express. Very poor customer service, they are very careless team. No proper response for the customer queries and simply disconnecting the call.",True,,Family Leisure,Economy Class,Abu Dhabi to Delhi via Lucknow,October 2020,2,2,,1,2,,False,
"""took off and landed on time""",8,2020-03-31,Bikaner to New Delhi. Ticket bought in the morning of the flight as the province was locking down that evening. Check in was fast and efficient. There were no problems with my checked bag being slight overweight. The flight took off and landed on time. The plane was turboprop and looked fairly new. Seating was 2x2 and there was adequate room. Minimal cold refreshments were served on the flight. As expected there was no IFE. In New Delhi the bag came off quickly.,True,,Solo Leisure,Economy Class,Bikaner to New Delhi,March 2020,4,4,,5,5,,True,
"""I expect to be compensated""",1,2020-02-14,"I had 4 of my family members booked with Air India Express to travel from Chennai to Singapore on 13th of Feb on flight IX688. They were travelling from mumbai to Chennai for the flight. On reaching Chennai airport at 2.30am on the 13th they were told that the flight is delayed by 5 hours. They had a connecting flight to catch from Singapore to Perth. On mentioning this the airline just said that ""we can’t help you , you will have to buy a new ticket from Singapore"".  There was no communication sent to the travelers regarding the delay as well. As a result I had to buy 4 new tickets from Chennai to Perth with Malindo. I expect to be compensated with this amount.",True,,Family Leisure,Economy Class,Chennai to Singapore,February 2020,1,1,,1,1,,False,
"""Excellent Service""",10,2020-01-19,"Doha to Mumbai. Excellent Service. Always on timw. Good seat quality and leg space. Best cabin crew in response, service. Very good healthy food. Good laugage handling. Excellent take off and landing. Very good check-in assistance.",True,,Family Leisure,Economy Class,Doha to Mumbai,January 2020,5,5,,5,5,,True,
"""refund system is very bad""",3,2019-11-06,"Sharjah to Cochin. My review is not against flight services, its about finance team. Their refund system is very bad, I have been sending emails for refund since 2 month, and customer service is responding to emails. Unfortunately finance department never replied. I did not receive any single rupee as refund yet.",True,,Family Leisure,Economy Class,Sharjah to Cochin,January 2019,,,,,1,,False,
"""no single entertainment""",3,2019-08-22,"I traveled with my son on 9th from Mangalore to Dubai and there is no single entertainment in the flight, morning 9 am flight departure at 5.20 at evening.  In flight entertainment required and also need to increase the luggage from 20 kg to 30 kg.",True,,Family Leisure,Economy Class,Mangalore to Dubai,August 2019,2,3,,3,2,,True,
"""a pleasant flight""",7,2019-08-06,Not Verified |  Cochin to Abu Dhabi was a pleasant flight with smiling crew.  Snack box provided with water.  Now started to sell alcoholic drinks. Being o time is a plus for this flight. Before years back the aircraft had many common video screens. But nothing now. I suggest to available this facility.,False,,Solo Leisure,Economy Class,Cochin to Abu Dhabi,April 2019,3,4,,4,5,,True,
"""Worst experience I ever had""",2,2019-07-15,"Not Verified |  Dubai to Thiruvananthapuram. Flight delay for 3 hour 30 mins. No A/c in flight for 2 hours, everyone started using magazine for air. Food was worst and gave only snacks (When someone paying 2000AED just to get snacks in flight. No soft drinks or juices gave. N0 Blanket give to the customers. Worst experience I ever had.",False,,Solo Leisure,Economy Class,Dubai to Thiruvananthapuram,July 2019,1,1,,1,1,,False,
"""no one cares to reply""",4,2019-06-26,I booked my return ticket from Dubai to Delhi and at the time of booking the attendant mentioned that i can cancel the ticket within one week. But when I cancelled my ticket I got a confirmation for cancellation but my refund did not come back until 20 days. I called several times to customer care but no one cares to reply via email or anything.,True,,Family Leisure,Economy Class,Delhi to Dubai,May 2019,,,,,3,,False,
"""plain and simple incompetence and laziness""",1,2019-03-20,"This is the worst experience ever endured by me in aviation. The flight has been delayed for more than an hour and a half because of the system crash at the airport which is not Air India's fault but the way they have handled the situation is the ridiculous. None of the flight attendants answered any of the call bells or any of the questions which the passengers have. The Capt made one PA which wasn't followed by any updates. The PA said it would be a delay of 10-15 mins and now it's over an hour and half. Finally caught a flight attendant to inform them about my connection flight to which his response was that the ground staff would deal with it, worst part is that I would be stuck at the airport because of their incompetence for more than 12 hrs which is unacceptable. I don't understand how the printing of load sheet manually takes this long as I fly a 380 aircraft and have had incidents of system crashing and have never taken this long. This is plain and simple incompetence and laziness on their part and nothing else. They are not professional at all and no wonder they would not be surviving for too long. The crew have been nothing but lazy and rude. And no information has been given to us about the status of the departure. When asked a crew about the flying time, they replied I don't know which honestly baffles me.",True,A320,Solo Leisure,Economy Class,Indore to Mumbai,March 2019,1,1,,1,1,,False,
"""staff service was good""",7,2019-03-03,"Delhi to Dubai. Seats were comfortable and had good leg space. The air conditioning and cabin lights were good. The staff service was good. The food provided was a snacks box, but for the price we booked. its justified. Flight took off late by 50 minutes that was a disappointment.",True,Boeing,Couple Leisure,Economy Class,Delhi to Dubai,February 2019,4,4,,4,4,,True,
"""mostly like a horror movie""",2,2019-01-21,"Doha to Kolkata via Mumbai. Air India wasn't my first choice of airline. Usually, when looking for airlines to fly, I'm searching up and down the list of consumer-aviation from Qatar. This trip was mostly like a horror movie. The start - flight was precisely 1 hour late on 11th Jan 19 (AI9002). Was quite patient with the waiting time. Then it all started. Here’s the list of flaws: Poor hygiene in the washroom. No head napkin/hygiene cloth on top of the seat (absolutely unacceptable. Dinner - a nightmare and I must elaborate with complete respect by saying management is least bothered with regards to the quality of food, no expiry date label on the food (how could you do that. It’s simply criminal). Asked the staff and all that they have to say is “It’s our standard”. I replied “ It’s my right to know the manufacturing date and the date of expiration”. Eyebrows up and rolling eyes is all I got. Staff looked helpless as they had no answer and hid themselves behind the curtain and never came out to clarify further. It’s my right to have a great experience leave beside the money paid for the ticket. I do not expect a Qatar Airways service but at least please try and get close to them to make all happy who chooses you. Take customers seriously please. On the contrary the flight from Mumbai to Kolkata was excellent. Professional staff. Good breakfast (again label missing). Honestly this flight made some good service recovery.",True,,Solo Leisure,Economy Class,Doha to Kolkata via Mumbai,January 2019,1,1,"<span class=""star fill"">1</span>",2,1,,False,1
"""the flight is a disgrace""",1,2018-12-28,"Dubai to Mumbai in Air India Express flight no. IX-248. The flight is a disgrace and most unpresentable flight I have ever flown with. Seating was very uncomfortable and the seats were completely worn out. The seats were not having the adequate cushioning as well since they had worn out and led to back ache. The flight condition was also not as per the standard and the floor was having marks of liquid spilled or vomit. I have usually observed that the flights bound to India are not up to the mark and will not be as per expectations, as compared to flights bound for US or London. However, this time has been worst.",True,,Couple Leisure,Economy Class,Dubai to Mumbai,December 2018,1,1,,1,1,,False,
"""a great experience""",7,2018-12-14,Dubai to Kochi return. I had a great experience. Both these days the service rendered by the cabin crew.  Air India express should improve there seats and also  include some variety in the foods which are serving to guest. And also take care about the time management.,True,,Solo Leisure,Economy Class,Dubai to Kochi,December 2018,2,5,"<span class=""star fill"">1</span>",2,3,,True,1
"""I was pleasantly surprised""",7,2018-12-04,"Sharjah to Chandigarh. I was worried that the flight will be awful, dirty seats, constant delays. However, I was pleasantly surprised. Seats were clean Flight was delayed with communication in time. No further delays were done. Flight food was good and refills given (surprisingly), without a frown on face. No checks on hand luggage weight was done repeatedly. I did make sure, I was under limits. Only constructive feedback, I can give is door lock for the toilets was not working.",True,,Solo Leisure,Economy Class,Sharjah to Chandigarh,December 2018,4,5,,4,4,,True,
"""asked my seating preference""",8,2018-11-26,"Kozhikode to Dubai. This is the first time a boarding card issuing person asked my seating preference. And i am very very happy to hear that. I didn't note her name, but a big thank from my heart. I wish everyone does the same to all passenger whether single or with family.",True,,Solo Leisure,Economy Class,Kozhikode to Dubai,November 2018,5,3,,3,3,,True,
"""I don't care way of dealing""",1,2018-11-07,"Dubai to Lucknow. An I don't care way of dealing with customers. The airline doesn't only charge the fare, but also everything you may ever need like water etc. Excess baggage is counted with duty free shopping.",True,,Couple Leisure,Economy Class,Dubai to Lucknow,November 2018,1,2,,1,1,,False,
"""staff with adamant nature""",1,2018-10-15,"Not Verified |  Dubai to Pune. Worst experience especially with ground staff with adamant nature. Cabin baggage were getting weighed at boarding point just few minutes before boarding. Even though more than half flight was empty, passengers were forced to pay 1 kg or 2 kg extra luggage. Whoever resisted were threatened by ground staff to off board. There is no control measures taken at Boarding pass issuing point by airlines as I was having enough scope to transfer my luggage in to check in baggage & passengers are literally black mailed at last moment i.e. few minutes before boarding time, where there's no scope left for passenger to decide.",False,,Family Leisure,Economy Class,Dubai to Pune,September 2018,1,2,,1,2,,False,
"""Overall experience was good""",8,2018-10-03,"Delhi to Dubai. Before my journey I got to know about a lots of negative reviews about the airline. But after travelling thru this airline personally it is not bad, food was good, staff was helping, aircraft from Delhi to Dubai was little bad but aircraft on return was good. Overall experience was good.",True,,Family Leisure,Economy Class,Delhi to Dubai,September 2018,3,4,"<span class=""star fill"">3</span>",4,4,,True,
"""flights are delayed""",4,2018-08-21,Chennai to Trivandrum. Many Air India Express flights are delayed by more than 1 hour and today the same happened. This is frustrating 2hr delay in boarding flight and again 30 minutes delay in getting check in baggage. Please improve your service and value customers time.,True,,Family Leisure,Economy Class,Chennai to Trivandrum,August 2018,3,4,,1,4,,False,
"""first experience is bad""",2,2018-08-17,This is the first time I am travelling from Air India Express from Dubai to New Delhi and my first experience is bad. Firstly the flight is delayed by 2 hrs. All the crew members are talking to the passengers in Hindi. Even though my mother tongue is hindi this is really unprofessional. Flight looks very old.  My seat number is 31F. I will try to choose Air India express as my last option. I guess Air India should get privatised now.,True,,Business,Economy Class,Dubai to Delhi,August 2018,3,2,"<span class=""star fill"">1</span>",4,1,,False,1
"""really was a disappointment""",1,2018-07-22,"Chennai to Singapore. One of the worst flights travelled from ever! First sight experience:broken seats, torn seat covers, broken storage place,looked as if it wasn't cleaned in years!  Ugliest flight! First and last time traveling in this one. Went by the name of Air India and it really was a disappointment!",True,,Couple Leisure,Economy Class,Chennai to Singapore,July 2018,1,2,"<span class=""star fill"">1</span>",3,1,,False,
"""had a horrible experience""",1,2018-07-05,"Not Verified | Dubai to Mumbai. I had a horrible experience travelling on July 4, from Dubai to Mumbai. First of, the flight got delayed by a full 6 hours and reschedule time was notified by email, just 6 hours before departure. This caused inconvenience to me and a lot of other passengers who were traveling ahead. Second, the ground staff was only shouting at passengers at Dubai airport to keep away and no explanation for the delay. In the meantime the flight further delayed by an hour. Apparently the flight did not take off from Mumbai and ground staff refused to check in passengers till it arrived! Finally we boarded after an 8-hour delay with no explanation or apologies from ground staff. They refused my cabin baggage saying the flight is ""overbooked"" a term I heard for first time in my ten years of international travel. After boarding I was shocked at the condition of aircraft. There was torn seats, no security handouts. I missed my onwards flight as well. This airline is pathetic, I would never ever book with again.",False,,Solo Leisure,Economy Class,Dubai to Mumbai,July 2018,1,1,,1,1,,False,
"""Please avoid this airline""",4,2018-05-28,"Dubai to Pune. Airline ticket cost me Rs 5500 only single wa ($80), a very low price. Checkin was on time at Dubai airport, 30kgs baggage allowed + 7 kgs handbag. Snack box water and tea provided in flight. Flight was 60% empty seats as maybe people dont like travelling with this airline. Departure was delayed by 25 minutes from Dubai airport due to traffic congestion. He apologised several times and covered the delay by 20mins on route. Overall we reached 5 minutes late in Pune from our expected time. A/C was turned off inflight in Dubai on ground for 35mins as we sat in our seat and only hot air was blowing. The A/C was turned on as we went in the sky and cooled in next 30mins. Maybe this was to save fuel on ground.  Cabin condition was really poor. Seats were old and uncomfortable. Interiors was bad.  I was afraid to use the toilet. Please avoid this airline. Looks like this airline needs private management and new systems to improve their condition.",True,Boeing 737-800,Couple Leisure,Economy Class,Dubai to Pune,May 2018,2,3,"<span class=""star fill"">1</span>",5,3,,False,1
"""second bad experience""",1,2018-04-24,"Me and my wife was travelling through Air India Express flight number XI-251 from Mumbai to Sharjah 21st April, 2018 (Saturday night). Timing for flight was 23:40 (IST) and landing timing at Sharjah airport was 01:25 (Gulf 4:00). We landed at 8:15 at Sharjah airport, almost 7 hours delay. Me and wife had work on Sunday and could not reach our office on time. In fact we took leave for that day, as we reached home around 10:30 post immigration. We lost a day of pay and included Friday and Saturday holiday also as loss without pay. Air India did not even offer for water to any passenger during whole delay. At first, Air India departed around 12:25 from Mumbai airport which was it self 1 hour delayed at departure. After almost 45-50 minutes fly, flight pilot announced that because of low fuel we have to fly back to Mumbai airport. Post announcement almost after 1:10 hrs fly we were back to Mumbai airport around 2:25 IST. We set in flight almost for an hour and many technicians came to check flight and were searching what was exactly error. By that time we all realised that there was some technical error and not related to fuel. Then 3:30 IST they allowed us transfer pass and again we moved to another gate to catch other flight. Some how they could able to manage another flight by 5:55 IST other flight. And finally, flights departed by 7:00 IST and which reached to Sharjah airport around 8:15 (GST 4:00). Really horrible experience we had ever. This was my second bad experience with Air India Express. I strongly recommend not to approach Air India Express at any cost.",True,Boeing 738,Couple Leisure,Economy Class,Mumbai to Sharjah,April 2018,1,2,,1,1,,False,
"ground staff are so incompetent""",2,2018-04-11,11 passengers were not given boarding passes to board the Mumbai – Doha flight leaving on 07/04/18 at 18.05hrs. They were not allowed to board the flight and were put on a flight to Bangalore leaving at 9pm to catch the 03.45am flight on the following day 08/04/18 to Doha by Qatar Airways. The ground staff are so incompetent. It is a high risk to fly with Air India Express. We all need an explanation why this was done but there is no answer from the phone numbers.,True,,Family Leisure,Economy Class,Mumbai to Doha,April 2018,1,1,,1,1,,False,
"""Worst airline in my life""",1,2018-02-14,Delhi to Dubai. Don’t ever book with Air India Express. Worst airline with worst attention and customer service by crew to ground staff and even customer care. Finally they took my whole money to re schedule or cancellation. Worst airline in my life.,True,,Couple Leisure,Economy Class,Delhi to Dubai,January 2018,1,1,,1,1,,False,
Air India Express customer review,1,2018-01-17,I was travelling from Madurai to Singapore with my Wife and three kids (Twin infants and toddler). The crew offered no help. Me and my wife were struggling to keep the hand luggage inside the cabin.  Luckily one of the passenger after watching all this helped us to keep our luggage inside the cabin. Such a poor experience with Air India express. I dont understand why they have such a helpless and inhumane crew members.,True,,Family Leisure,Economy Class,Madurai to Singapore,January 2018,2,1,,1,1,,False,
"""air conditioning wasn't working""",2,2018-01-05,"Singapore to Chennai. Worst flight, No leg space, worst seats. Nothing is proper. Any other budget airline is still better than Air India Express. This aircraft should have been retired long ago. The seat cushion wasn't any more, windows and seats all were broken, air conditioning wasn't working.",True,,Family Leisure,Economy Class,Singapore to Chennai,January 2018,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""Never fly Air India Express""",1,2017-12-22,"I had the worst experience from Sharjah to Trivandrum with Air India Express IX-536 on 21/12/2017. My flight was scheduled to be at 20.40 hrs from Sharjah but the departure was at 6.30 am next morning. But had a delay of 9 hours and 40 minutes. They keep on rescheduling and keep on sending text messages and we're made to wait for flight. Overall I would say. This flight not at all suitable for emergency and we'll planned trips. Never fly with Air India Express, you're never sure to arrive on time. This is completely unrespectful and not honest at all.",True,Boeing 737-800,Solo Leisure,First Class,Sharjah to Trivandrum,December 2017,1,1,,1,1,,False,
"""entire cabin wasn't in good condition""",3,2017-12-17,"Check in was extremely chaotic at both Mumbai to Sharjah. I was only checked in 1hr before departure in spite of arriving 2.5 hrs early at BOM. Air India handles Air India express check in at BOM and they were not helpful at all, more like clueless on how to handle the check in. Was hoping to at least fly on one of the newer planes. Unfortunately, on both sectors (BOM-SHJ & return), I flew on the older ones. Bringing positives in view first: Cabin Crew on both flights surprisingly stood out. All 4 or them were helpful in every way. Always received a ""Your Welcome"" when I thanked them. Another plus was the small snack box, consisting of juice, few snacks & a water bottle. Tea and coffee service was also done with refills provided, which was really nice. The crew were more than willing to offer one more snack box if requested. The seat was alright. However, coming to the negatives, the entire cabin wasn't in good condition. It gave a very old feeling. The washrooms did not have any lighting inside and it was dark if you had to use it. Overall, I would not recommend to fly with this airline as, they need to improve all areas from start to end to better the passenger experience. The crew are the only people who stand out.",True,Boeing 737-800,Solo Leisure,Economy Class,Mumbai to Sharjah,May 2017,3,4,,1,4,,False,
"""Worst airline ever""",1,2017-11-14,✅ Verified Review |  Singapore to Chennai. Worst airline ever. Old plane bad seats. Extremely rude staff. Never go for thsi airline price go for expensive one u will regret when u fly from this airline. I will never fly again. Told me to turn off phone even when its on flight mode.,False,,Solo Leisure,Economy Class,Singapore to Chennai,November 2017,1,1,"<span class=""star fill"">1</span>",1,2,,False,
"""Their flight delays very often""",1,2017-10-28,✅ Verified Review |  Sharjah to Mumbai. Air India Express is less concerned about customer importance. Their flight delays very often. Never had any issue with other airlines but this one is very risky. They keep on rescheduling and keep on sending text messages and we're made to wait for flight. Overall I would say. This flight not at all suitable for emergency and we'll planned trips.,False,,Business,Economy Class,Sharjah to Mumbai,October 2017,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""young and efficient crew""",10,2017-01-05,✅ Verified Review |  My trip from Dubai to Mumbai was excellent. The flight was on time got my luggage in Mumbai on time. They had a young and efficient crew. The snacks provided were fresh and water was provided free (this is a budget airline). Dubai to Mumbai flight alcohol was served at a very reasonable cost. Return flight no Alcohol served don't know why? My return flight was delayed because of bad weather condition. I was notified on time which helped me spend 3 hours more with my family. The journey was pleasant and safe helping me have a enjoyable holiday.,False,Boeing 737,Solo Leisure,Economy Class,BOM to DXB,January 2017,5,5,,5,5,,True,
"""the worst experience""",1,2016-12-03,"✅ Verified Review |  This was the worst experience from Calicut to Cochin with Air India Express. However, our flight of 45 min from Calicut to Cochin had a delay of 3 hours for no explicite reason except technical aspects, and we missed our 2 next flights with different airlines. Despite explaining the situation to 5 different people, nothing was done to help us, no refund or help to find new flights.  Never fly with Air India Express, you're never sure to arrive on time. This is completely unrespectful and not honest at all.",False,,Couple Leisure,Economy Class,CCJ to COK,November 2016,1,1,,1,1,,False,
"""regret this decision forever""",4,2016-11-07,"✅ Verified Review |  We travelled on Ar India Express for the first time on the trip from Delhi to Dubai return in September this year. I will regret this decision forever. To start with, the airconditioning was not working when we boarded the plane. That made it difficult to sit even for 10 minutes inside the plane. We shuddered at the thought of spending the 3.5  hour flight sweating. Thankfully the airconditioning started once we were airborne and reached a satisfactory level in about half an hour. We were seated in the row just before the emergency exits. The pushback buttons had been crudely taken out of our seats to prevent us from pushing the seats back. There was an inflight audio entertainment system in each seat but was not functional. One could see broken edges of seat arms, window sealings etc. all over the plane. The inflight staff did not have a groomed look, the meals provided were just passable. It was the same story on the return flight. Taken a vow to never fly with Air India Express again. Word of advice: not to be confused with Air India which is definitely a better service.",False,,Family Leisure,Economy Class,DEL to DXB,September 2016,2,2,,3,3,,False,
"""staff ran away""",1,2016-02-06,"I booked my Air India Express flight from Kuala lumpur to Chennai on 3rd Feb 2016 at 11.30 pm and I was informed at 6 pm that flight was late by one hour. Later when I reached airport, they informed the flight is delayed by 4 hours. Since I had connected flight from Chennai to Coimbatore at 6.30 on 4th Feb, I requested for assistance of staff in Kuala Lumpur - they took my data of connecting flights and promised me that alternative connecting flights will be arranged and informed to Officials in Chennai. But flight took only at 5 am on 4th Feb and it landed at 6.30 am in Chennai airport. My connecting flight had already departed the airport. When I required the Air India staff, they ran away as their duty is over and no one was there in the airport. Never seen such an experience in my life. I have to book a new connecting flight and flew to Coimbatore.",False,,Solo Leisure,Economy Class,KUL to MAA,February 2016,1,2,"<span class=""star fill"">1</span>",1,1,,False,
"""the flight was not enjoyable""",2,2015-10-29,"The check-in staff at Trivandrum airport were excellent. However the flight was not enjoyable. The meal was basic. The cost was not actually that much lower than the other airlines. The seats were a dingy red leather. Although the staff appeared to be attentive, they did not look enthused at all. On landing at Abu Dhabi, some passengers decided to get up from their seat before the plane had reached a complete stop. They stood up while the plane was moving and the cabin staff did nothing to get them back into their seat. In my many years of travel, I had never seen this before.",False,Boeing 737,Couple Leisure,Economy Class,Trivandrum to Abu Dhabi,October 2015,3,3,,5,2,,False,
