header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""smiling inflight service""",8,2016-10-15,"✅ Verified Review |  Mumbai to Kathmandu with Nepal Airlines. The flight was on time, great food but could be improved. Smiling inflight service, pilots are great. There is no entertainment but overall for a 2.5 hour flight it is comfortable and looking forward to flying again with Nepal Airlines.",False,A320,Business,Economy Class,BOM to KTM,September 2016,4,5,"<span class=""star fill"">2</span>",5,4,,True,
"""a less than decent experience""",4,2016-08-18,"Delhi to Kathmandu with Nepal Airlines. Tried this airline again after a very long time. I thought after introduction of their brand new A320 they would providing smooth customer service on their new routes. I was wrong. The staff took about half an hour to check us in, which is ridiculous. Inflight, there are no IFE systems, which was expected, but there were overhead moniters that came out of the overhead compartments, albeit only showing flight status and route duration. The food served was absolutely tasteless. Peas, mashed potatoes, paneer sticks, apple pie (terrible) and drinks were served. Even though I flew economy, my friend flying in their business class complained of the same food dilemma. The airlines magazine was decent. The aircraft interior was very good being a brand new aircraft. The seat was semi-comfortable. All over, it was a less than decent experience and I wouldn't fly with them again. I'd rather choose Air India, Jet or Himalayan Airlines on the DEL-BOM route.",False,A320-200,Solo Leisure,Economy Class,DEL to KTM,August 2016,4,1,"<span class=""star fill"">1</span>",2,4,,False,
"""food served was not upto standard""",8,2016-07-23,"✅ Verified Review | Boeing 757, ""Karnali"" from Bangalore to Kathmandu with Nepal Airlines. The staff at the Bangalore were OK. The check in was smooth. The flight was delayed by about 45 min. The plane Boeing 757 operated by our national carrier Nepal Airlines is probably 24 years old. It looked old, and the cabin was reflecting it's age. There were nothing for entertainment except for newspaper, not even the airline magazine. The food served was not upto the standard specially considering it was an international route. The flight though was very smooth and landing was good.",False,Boeing 757,Solo Leisure,Economy Class,BLR to KTM,March 2016,4,4,"<span class=""star fill"">1</span>",4,5,,True,
"""staff nice and polite""",9,2016-07-03,✅ Verified Review | Bangalore to Kathmandu with Nepal Airlines. Food service was good. Staff nice and polite. There was no inflight entertainment but flight was on time. Aircraft was clean. Food better than Air India and Jet Airways.,False,A320,Solo Leisure,Economy Class,BLR to KTM,June 2016,5,5,"<span class=""star fill"">1</span>",5,5,,True,1
"""journey was quite good""",7,2016-03-18,"Kathmandu to Bengaluru with Nepal Airlines. Despite unavailability of in-flight entertainment, the journey was quite good. Friendly staff, no delays, hot food and beverages and satisfactory ground crew makes Nepal Airlines value for money flight. Cabin neat and clean equipped with enough leg space.",False,A320,Solo Leisure,Economy Class,KTM to BLR,August 2015,3,5,,3,4,,True,
"""service was okay""",8,2015-12-26,"Bangalore to Kathmandu. The ground staff was not friendly but inflight, the crew and service was okay. The food and the drink was excellent with the good cabin crew hospitality. There was no entertainment for the 3 hours flight. I didn't like the attitude of the ground service.",False,A320,Solo Leisure,Economy Class,Bangalore to Kathmandu,December 2015,4,5,"<span class=""star fill"">2</span>",1,5,,True,
"""impressive hot lunch""",8,2015-12-19,"Hadn't flown Nepal Airlines in years. Very impressed. Friendly check-in, on-time departure, comfortable seats with winged headrests on the new A320. Legroom was better than on the Jet Airways Boeing 737 of the outbound flight. Impressive hot lunch served on a 1 hour 10 minute flight (better than what Jet Airways serves on the same route).",False,A320,Business,Economy Class,DEL to KTM,December 2015,4,4,"<span class=""star fill"">3</span>",4,5,,True,
"""cabin crew were friendly""",6,2015-09-06,"Bangkok to Kathmandu, I loved the Nepal Airlines A320 aircraft. The cabin service was efficent and good, and cabin crew were friendly. The food was good, and the seats are comfortable even though legroom is not adequate.",False,A320,Family Leisure,Economy Class,Bangkok to Kathmandu,September 2015,3,4,,3,4,,True,
Nepal Airlines customer review,6,2015-08-06,"New plane but limited legroom between seats. Flight departs right on time. For 1hr 30 mins flight refreshing tissues, full meal/drinks served quick and with efficiency. Cabin crew were mostly friendly but the options of meal given was Veg or Non veg which is not up to the standard of any national flag carrier, the least they could do was mention the food being served.",False,Airbus 320-200,Business,Economy Class,Delhi to Kathmandu,August 2015,2,3,"<span class=""star fill"">2</span>",3,4,,True,
Nepal Airlines customer review,4,2015-07-24,"Nice and clean aircraft, staff were friendly. There was limited leg room between the seats.",False,A320-200,Family Leisure,Economy Class,Kathmandu to Bangkok,June 2015,2,3,"<span class=""star fill"">2</span>",2,3,,True,
