header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""Good inflight service""",10,2022-10-17,Not Verified |  Good inflight service and best service mind from cabin crew. Cabin is clean not found defect equipment onboard. Ground staff quick response on solving any problems from passenger.,False,,Family Leisure,Economy Class,Bangkok to Chiang Mai,October 2022,5,5,,5,5,,True,
"""crew on board are very nice and friendly""",10,2022-10-13,"We flew Thai Smile airline again. This time from Bangkok to Chiang Mai. Check-in and boarding is smooth. Ground service is very good. Crew on board are very nice and friendly. We enjoy Hot drinks (Coffee & tea), snack (toddy palm pie) which is very tasty and a small bottle of water. The flight is delayed for 10 minutes due to bad weather (thunderstorm). Overall the flight and service are excellent.",True,A320-200,Couple Leisure,Economy Class,Bangkok to Chiang Mai,October 2022,5,5,,5,5,,True,
"""considerate and pragmatic Purser""",10,2022-10-06,"I encountered some difficulty with the seat that was assigned by the check in staff but the considerate and pragmatic Purser on that flight managed to solve my difficulty. Thus, I arrived at the destination feeling safer and with more comfort.",True,A320-200,Solo Leisure,Economy Class,Bangkok to Krabi,October 2022,5,5,,5,5,,True,
"""Excellent in flight""",10,2022-09-29,"Excellent in flight, brilliant crews, yummy food and beverages, also clean seat. Attentive staff who were well trained. I recommend to fly this airline even though a short flight. Please make the reservation in advance, you will find the very good deal or lower than budget airlines.",False,A320,Solo Leisure,Economy Class,Bangkok to Chiang Mai,September 2022,5,5,,5,5,,True,5
""" a very enjoyable experience""",7,2022-09-26,"Thai Smile Airways  have copied the European-style ghastly business class, that's just an economy seat with the middle seat blocked. At least Thai Smile instead of calling it 'business class', branded it 'Thai Smile Plus' - Premium Economy. My flights from Bangkok to Chiang Rai and from Chiang Mai to Bangkok however were pleasant enough to give it a thumbs up. There was a separate check-in desk for premium economy passengers, and my boarding passes gave me access to the Royal Silk Lounges. Priority boarding was not announced, instead, a small placard was held up high for those in Premium Economy to board first. And boarding on both flights was very smoothly handled and the outbound flight actually departed 15 minutes early. Interestingly, at Bangkok Airport, the runway from the air jetty was incredibly close, so much so that we taxied for just one minute and then took off. On board, the cabin crew, in their bright orange attire, greeted me politely with a 'sawadee ka' greeting, and despite their face masks, I could see a smile. The premium cabin with just 12 seats was in the usual Thai Airways colours. The seat pitch was an inch or so more than economy, and for an hours flight, it was fine. Before departure, a flight crew member took the meal order from each passenger, with a choice of two items - rice or noodles. On the outbound flight, I chose the chicken with rice, which came piping hot, so much so that the vegetables were in fact overcooked! On the return flight, it was noodles with shrimp. Small potions, but tasted delicious. No alcohol is served on domestic flights. Both flights were uneventful, on time, with nothing to complain about, and were a very enjoyable experience.",True,A320,Business,Premium Economy,Bangkok to Chiang Rai,September 2022,3,4,,3,4,,True,
"""a very safe and pleasant flight""",10,2022-09-25,"Thai Smile as always before, was a pleasure to fly with. I can only recommend this airline to everybody. On time, if it lies in their hands! Reliable airplanes. Perfect Covid measures. All together a very safe and pleasant flight. And calculating the 20Kg luggage included, a very reasonable option.",True,A320,Solo Leisure,Economy Class,Bangkok to Ubon Ratchathani,September 2022,4,5,,4,5,,True,
"""Good airline and service""",10,2022-09-23,"Not Verified |  Good airline and service, clean, comfort, standard and punctual. I’ll choose this airline for the next time again and will suggest to others as well.",False,A340,Business,Economy Class,Bangkok to Khon Kaen,September 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""Good safety and clean aircraft""",9,2022-09-20,Appreciated for Good service and Politeness of all ground staff and cabin crew. Good arrangement for passenger who need to transfer to next flight during flight delay circumstance due to heavy rain before take off. Good safety and clean aircraft,True,,Solo Leisure,Economy Class,Chiangmai to Bangkok,September 2022,5,5,,5,5,,True,
"""very good service""",9,2022-09-19,"Flight Bangkok-Khon Kaen. Lovely staff, smiling, bright, very good service, clean plane. The flight was on time, no delay, when landing, it landed very softly. Impressed. Will definitely use the service again.บินไฟล์กรุงเทพ-ขอนแก่น พนักงานน่ารัก ยิ้มแย้ม แจ่มใส บริการดีมากๆ เครื่องบินสะอาด ไฟล์ทบินตรงเวลา ไม่ดีเลย์ ตอนบินลง ก็ลงนิ่มมากค่ะ ประทับใจ จะกลับมาใช้บริการอีกแน่ๆ ค่ะ",True,,Business,Economy Class,Bangkok to Khon Kaen,September 2022,5,5,,5,5,,True,
"""all went very smoothly""",10,2022-09-13,"First time flying Thai Smile and all went very smoothly. Flight was on time, and we landed a bit early. A nice light meal was served on board. Deplaning was fast and transportation from the plane on the bus was quick. Flight attendants were efficient and nice.",True,,Couple Leisure,Economy Class,Hanoi to Bangkok,September 2022,5,5,,5,5,,True,
"""very friendly and helpful""",10,2022-09-12,"Always a pleasant experience from the on-line booking process to arriving at my destination. Reasonable fares including small discount for senior citizens, which is greatly appreciated. Check-in, ground staff & flight crews very friendly and helpful.",True,A320,Solo Leisure,Economy Class,Bangkok to Khon Kaen,September 2022,5,5,,5,5,,True,
"""Excellent Inflight service""",8,2022-09-07,Excellent Inflight service. Wide leg room. Clean cabin. Flight 10-minutes early. Cabin crew gave attention to passenger - no rush feeling. So-so inflight food.,True,A320-200,Business,First Class,Bangkok to Hat Yai,September 2022,5,5,"<span class=""star fill"">1</span>",5,5,,True,
"""service on the plane is quite complete""",9,2022-08-30,Everything was on time and quite comfortable. But in the lounge there will be a lot of users that make me feel uncomfortable. But the service on the plane is quite complete and worth the price.,True,,Solo Leisure,Economy Class,Bangkok to Hanoi,August 2022,4,5,,5,5,,True,
"""The service is excellent""",8,2022-08-26,"Bangkok to Chiang Mai. Very good and reliable airline. The service is excellent. My flight was enjoyable. Overall, I like it. I will fly Thai smile again in the future.",True,,Business,Economy Class,Bangkok to Chiang Mai,August 2022,4,5,,4,4,,True,
"""I will never fly this airline again""",1,2022-08-23,"The crew did not serve any drinks, soft or alcohol. When I asked for a glass of wine they said they don't have any. Only beer, but that too after the meal! I said usually drinks are served before or with the meal and she replied ""it is company policy"". When I protested they reluctantly brought a beer. This is unacceptable from a full service airline charging 40% more than low cost airlines flying the same route such as AirAsia, SpiceJet etc. Have never seen this before on an international flight including Thai Airlines. I will never fly this airline again. Forget about beer and wine - they did not even serve any soft drinks or juices at any point.",True,A320-200,Business,Economy Class,Bangkok to Kolkata,August 2022,4,1,"<span class=""star fill"">1</span>",4,1,,False,1
"""worst airline in terms of customer service""",1,2022-08-21,Thai Smile is the worst airline in terms of customer service. I landed in Phenom Penh for vacation and after waiting for 30min I had to go to lost and found desk just to know my luggage along with other passengers who flew from Bangkok is missing. Their was no one from airline to help or compensate customers. Reaching their customer care is a next level challenge all together. The airport authorities sitting at lost and found counter will never respond or reach out to confirm the status. God bless people who travel via Thai Smile airline who makes sure their customers never leave smiling.,True,,Couple Leisure,Economy Class,Hyderabad to Phenom Penh via Bangkok,August 2022,3,3,"<span class=""star fill"">1</span>",1,1,,False,1
"""I liked the ground handling""",8,2022-08-19,"I liked the ground handling for this airline. I was expecting an on-time departure, but the flight departed and arrived late. One thing that is going good for them is the legroom situation and the meals they provide for a short 1 hour flight. Boarding was chaotic, but I don't mind. In-flight entertainment is limited to a few monitors showing some Thai Smile commercials. This was understandable as it was a short domestic flight. I would fly with them again if the fare is reasonable, but another full-service domestic/regional carrier that flies the same route but with more benefits might be a better option. Its just that the flight time for this route fits my schedule for Thai Smile.",True,A320,Couple Leisure,Economy Class,Bangkok to Chiang Rai,August 2022,4,4,"<span class=""star fill"">3</span>",4,4,,True,
"""not clear whether it's just poor service""",1,2022-08-08,"Not Verified |  while generally a very good budget airline, the check in and ticketing procedure out of Suvarnibhumi is appalling - it's not clear whether it's just poor service or a deliberate strategy to extract more money from passengers",False,,Family Leisure,Economy Class,Bangkok to Phuket,August 2022,2,5,"<span class=""star fill"">1</span>",1,1,,False,
"""the worst experience""",1,2022-08-07,"Probably the worst experience for a so called premium airlines. No gold card lane, no access to lounge, (while told otherwise), and no counting for miles. So please, stop using star alliance branding to fool your customers into flying with you.",True,,Business,Economy Class,Bangkok to Ho chi Minh City,August 2022,3,3,"<span class=""star fill"">1</span>",1,2,,False,1
"""waiting for the luggage more than 3 hours""",1,2022-07-26,"The stupid service waiting for the luggage more than 3 hours, and still not have any staff come out to solve and give the reason. This is terrible service, since we have to fly again at next day 9am, waste our time for take rest.",True,,Couple Leisure,Economy Class,Chiang Rai to Bangkok,July 2022,5,5,,1,1,,False,
"""Thai Smiles however does not respond at all""",3,2022-07-25,Not Verified |  We flew a code shared flight from Austrian Airlines. It was operated by Thai Smiles. The flight itself was okay. We came from Amsterdam (via Vienna and Bangkok) and discovered at arrival in SGN that one of our bags was damaged. We got to the baggage desk and had to fill in a form. They took photo's. After returning from holiday I wrote an email to Austrian Airlines who pointed me to Thai Smiles. Thai Smiles however does not respond at all.,False,A320,Family Leisure,Economy Class,Bangkok to Ho Chi Minh City,June 2022,3,3,"<span class=""star fill"">1</span>",4,3,,False,1
"""The airplane was clean""",9,2022-07-22,"It was easy to book the ticket and change flight online. The counter check in was convenient. The flight was on time. The airplane was clean. Appropriate price, cozy, not too crowded. The air hostesses were very polite.",True,,Business,Economy Class,Hatyai to Bangkok,July 2022,5,5,"<span class=""star fill"">5</span>",5,4,,True,
"""The service is excellent""",10,2022-07-18,"I made a reservation in April 2022, but there was a reason to postpone the ticket to July, causing me to pay 500 baht for the tax, but I don't have any problems with this because I understand the airline system. The service is excellent, including the ability to load 20 kg of luggage. When I got off the plane, I received a small snack from the airline that impressed me. On the way back, I was surprised because I was seated in a premium seat (I still don't know why I got the premium seat). Before getting off the plane, I got a box of late night food which impressed me. Thank you very much for giving me the experience of boarding this plane and all the staff are very good and attentive to customers. I will always remember this experience and will return to use the airline in the future.",True,,Solo Leisure,Premium Economy,Surat Thani to Bangkok,July 2022,5,4,"<span class=""star fill"">4</span>",5,4,,True,
"""lack of professionalism""",1,2022-07-17,"Flight TG337 from Bangkok to Chennai. Since the beginning, before the take off, I discovered that my monitor and audio didn’t work properly. I asked the hostess for assistance, she told me that I had to wait 1 minute. Than she sit down for the take off that happened many minutes later. After take off nothing happened, I asked again and she said 1 minute again. After a few minutes I asked and she said 10 minutes. After 10-20 minutes nothing happened, then I decided to move to the empty seat in front of me. After a few time I was told that I had to come back because I didn’t pay for the extra space of the seat (that was the one beside the emergency exit). I explained that my video and audio were not working and I was told told they were fixed. Then I moved back to my original seat and the systems were not working at all! Then I moved again to the place close to the emergency exit, I had dinner, and I was told more times that I had to come back to my place. I was treated as I was trying to get an upgrade without paying but actually I was the one who payed for a service that was not working properly. I asked to double check again because I wanted to be sure that I was moving seat for the last time and they confirmed. Then I moved one more time, at first the system was ok then it started again to jump the audio and video making impossible to watch the movie. I’m very disappointed by the total lack of professionalism and politeness that I expect from hostess and mainly from a crew supervisor. At the end of the flight I was tired, frustrated and I could not watch the movie due to the frequent interruption by the crew and system not working. I’m a frequent traveler for both business and tourism reasons and this is the first time I get so disappointed from a so weak and rude service. I won’t travel Thai anymore and I’ll suggest my company and everybody I’ll speak with to avoid such a bad service.",True,,Business,Economy Class,Bangkok to Chennai,July 2022,1,1,"<span class=""star fill"">1</span>",2,1,,False,1
"""a positive environment""",10,2022-07-17,"Absolute best experience I’ve had flying. ThaiSmile was a positive environment, staff were very helpful, and we were even given a full meal even though the flight was less than 2 hours. They said the goal was to have us smiling the whole trip — they definitely succeeded.",True,,Couple Leisure,Economy Class,Hanoi to Phuket via Bangkok,July 2022,4,5,,5,5,,True,
"""reliable with reasonable fares""",9,2022-07-16,Bangkok to Hat Yai. The most safe and reliable with reasonable fares low-cost airline in Thailand. Low incidence of delay or cancellation. It should be better if airline lounge is available at Suvarnabhumi airport.,True,A320,Family Leisure,Economy Class,Bangkok to Hat Yai ,July 2022,5,5,,5,5,,True,
"""So not impressed""",6,2022-07-15,"The staff service was alright but what’s not alright was that my luggage was broken and all I got in return was an offer of 500 Baht (less than 15 USD) or let them fix my luggage which would take around 3-4 weeks. Honestly, it would cost me more than 500 Baht to fix the luggage and in case if it cannot be fixed I couldn’t even buy the new luggage with the given money. =The ticket is more expensive than other airline but the responsibility is not as high as the ticket price! If this is how they handle your luggage, think about how they will handle other important stuff. Highly not recommended. So not impressed.",True,,Solo Leisure,Economy Class,Bangkok to Chiang Rai,July 2022,4,5,"<span class=""star fill"">3</span>",5,3,,False,
"""No food service in-flight""",7,2022-07-10,"Good ground service. Baggage fee included. No food service in-flight. Just snack box to-go after landing. Require food service because Thailand pandemic is end now, not an excuse for no providing food and drink service.",True,A320,Solo Leisure,Economy Class,Bangkok to Udon Thani,April 2022,5,4,"<span class=""star fill"">4</span>",4,3,,True,
"""Punctual and reliability""",10,2022-07-07,Very good service. Punctual and reliability. Staffs are well trained and also friendly to all passengers. Food and service are good. I generally use Thai smile for works every week or two depending on Covid situation especially for meeting on one day trip from my hometown to Bangkok. It is so convenient.,True,,Business,Economy Class,Khon Kaen to Bangkok,July 2022,5,5,,5,5,,True,
"""most reliable domestic airline""",9,2022-07-04,It is the most reliable domestic airline in Thailand. They take a good care of their gold member and offer valuable benefit. I fly with them often. Their cabin crew & pilot are competitive.,True,A320,Business,Economy Class,Bangkok to Phuket,July 2022,4,5,"<span class=""star fill"">3</span>",4,4,,True,2
"""a pleasant experience""",9,2022-07-01,Clean cabin. Efficient and courteous crew. Excellent service both on ground as well as in-flight. The atmosphere was very welcoming. Overall a pleasant experience.,True,,Couple Leisure,Economy Class,Mumbai to Bangkok ,June 2022,4,5,"<span class=""star fill"">4</span>",4,4,,True,4
"""Amazing service""",10,2022-06-20,"Amazing service, from check in to boarding to landing. It was amazing. My daughter also forgot her tablet on the airplane and we received it back within two days! Which is amazing!",True,,Family Leisure,Economy Class,Bangkok to Phuket,June 2022,4,4,,5,5,,True,
"""excellent service by ground staff and flight crew/cabin staff""",10,2022-06-12,"This was my 3rd flight by Thai Smile Airways. Their ease of booking at airports, excellent service by ground staff and flight crew/cabin staff make Thai Smile my first choice when flying within Thailand. Return flight from Chiang Rai to Bangkok will be by Thai Smile on 16th June.",True,,Solo Leisure,Premium Economy,Bangkok to Chiang Rai,June 2022,5,5,,5,5,,True,
"""flights with Thai Smile were not satisfactory""",6,2022-06-09,"The flights with Thai Smile were not satisfactory. Being a Thai Airways company, I expected the same kind of service, which I didn’t see. The food on the first flight was okay, on the second we were handed a take away bag with a sweet, leaving the airplane. That did not really make any sense to me. Would have been nice to get something to drink during the flight. No screens on board and the announcements were barely audible. Also, both flights were delayed, which was quite annoying.",True,,Solo Leisure,Economy Class,Ho Chi Minh to Chiang Mai via Bangkok,June 2022,2,3,"<span class=""star fill"">1</span>",5,3,,False,1
"""received low cost airline treatment""",1,2022-05-31,Not Verified |  Paid full service price and received low cost airline treatment. The airline staff commanded that all my carry-on be weighed. Altogether they were 12kg and can fit overhead compartment. I understand they exceed 7kg limit but other passengers of the same size of carry-on were allowed so this is unfair treatment.,False,,Solo Leisure,Economy Class,Phuket to Bangkok,May 2022,3,2,,1,1,,False,
"""afraid missing next flight""",5,2022-05-28,"It is more like LCC. Free luggage, small snack given. Allow to select seats after blocking many seats, saw it all vacant finally, why?  Self service to get water no serving. Delay, saw history of operation, delay every day, unable to plan with 2 hours transit, afraid missing next flight. Ask me to get the luggage at my final destination but pass immigration when I transit, but luggage arrived international side, so we had to walk to another terminal to get our luggage.",True,A320-200,Solo Leisure,Economy Class,Hanoi to Phuket via Bangkok,May 2022,1,4,"<span class=""star fill"">1</span>",1,3,,False,
"""Clean cabin and seat""",8,2022-05-23,"Clean cabin and seat with strictly on flight time table, feel safe when flying with them and comfortable on everything. Ground and air cabin crew operation is standard.",True,A320-200,Solo Leisure,Economy Class,Bangkok to Khon Kaen,May 2022,4,4,"<span class=""star fill"">2</span>",4,4,,True,
"""Good service and polite""",8,2022-05-20,Good. It would be better if the flight time is more punctual. My flight is a little delayed. Anyway the staff are really nice. Good service and polite.,True,,Business,Economy Class,Bangkok to Phuket,May 2022,4,5,,4,4,,True,
"""Excellent service quality2",10,2022-05-18,Excellent service quality. Professional people from ticketing to call centre to handling flight changes and flight cancellation to ground staff to cabin crews as well as cabin cleanliness. On time. Recommend.,True,,Business,Economy Class,Hat Yai to Bangkok,May 2022,5,5,,5,5,,True,
"""flight experience is very pleasant""",10,2022-05-18,"The overall flight experience is very pleasant. The seats are clean, comfortable, and spacious. The flight crews are very hospitable and efficient. The safety measures are well-practiced. The disembarkment procedure is clear and efficient.",True,A320-200,Family Leisure,Economy Class,Krabi to Bangkok,May 2022,5,5,,5,5,,True,
"""the crew were nice and helpful""",9,2022-05-17,"Although no service on flight due to Covid the crew were nice and helpful. Captain landing at SVB was smooth and not a bus gate, wonderful flight will fly with Thai Smile again.",True,A320-200,Business,Economy Class,Chiang Rai to Bangkok,May 2022,4,4,,4,4,,True,
"""I recommend to try other airlines""",6,2022-05-15,Overall was fine except flight delayed observed very often for this particular flight. As it’s almost the last leg of the operating aircraft. Noticed delays as a consequence from previous legs always. I recommend to try other airlines.,True,A320,Solo Leisure,Economy Class,Bangkok to Chiang Mai,May 2022,3,3,"<span class=""star fill"">1</span>",3,3,,False,
"""Good flight, on time""",9,2022-05-15,"Good flight, on time. But check-in was very slow because not all passengers had their documents in order. A small snack was served, it was tasty. However blanket was not available and the cabin was somewhat chilly.",True,,Solo Leisure,Economy Class,Vientiane to Bangkok,May 2022,5,5,,5,5,,True,
"""Excellent service""",10,2022-05-05,Excellent service with COVID-19 situation. The best width seat in economy class airlines. Flight attendants wear plastic cover and hand gloves with great service.,True,A320-200,Couple Leisure,Economy Class,Chiang Mai to Bangkok ,May 2022,5,5,,5,5,,True,
"""efficient and helpful crew""",9,2022-04-19,The process of check in to boarding was good. Aircrafts are neat and clean. Managed by efficient and helpful crew. Keep up the good work.,True,A320 200,Business,Economy Class,Kolkata to Bangkok,April 2022,5,5,,5,5,,True,
"""Great domestic airline""",10,2022-04-17,"Great domestic airline, staff is responsive, Covid-19 measures are in place and all is fantastic. We love the experience using this airline.",True,A320-200,Couple Leisure,Economy Class,Bangkok to Phuket,April 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""It was a good experience""",9,2022-04-16,"Everything as it should be. No delays, very pleasant and helpful staff, aircraft quite new and in a fine condition. Check-in fast and unproblematic. It was a good experience.",True,A320,Solo Leisure,Economy Class,Udon Thani to Bangkok,April 2022,4,5,,4,5,,True,
"""Cordial staff with smiles""",10,2022-04-09,Well organized and very systematic boarding and unboarding. Cordial staff with smiles. Simple internet booking and special discount for senior citizens that touch the heart.,True,A330,Solo Leisure,Economy Class,Chiang Mai to Bangkok,April 2022,5,5,,5,5,,True,
"""check-in is a disaster""",4,2022-03-17,"The check-in is a disaster. Due to the fact, that I have 3hours connection time in Bangkok, my luggage wasn’t checked through as it would leave me enough time to do this myself in Bangkok. My connection was with Thai Airways and the poster at check-in states “connecting you with Star Alliance”.",True,,Solo Leisure,Economy Class,Phuket to Bangkok ,March 2022,3,3,,1,2,,False,
"""poor passenger announcement service from both pilot and crew""",5,2022-03-10,New aircraft but poor passenger announcement service from both pilot and crew. Especially when flying the PA system in the aircraft was made in very low volume. I couldn't hear any information of the flight from pilot at all. No food and drink serve in flight during COVID19. They prepared only a little piece of snack and drink for passengers before disembarking at the destination airport.,True,A320,Solo Leisure,Economy Class,Bangkok to Trang,March 2022,3,2,"<span class=""star fill"">1</span>",3,3,,False,1
"""cancellations to be dealt with more efficiently""",8,2022-03-08,Check in at airport counter to be reviewed and expedited. Refund on cancellations to be dealt with more efficiently due to airline cancelling flights on the given date.,True,,Solo Leisure,Economy Class,Mumbai to Bangkok,March 2022,5,5,,3,5,,True,
"""Very comfortable and great service!""",10,2022-03-07,Not Verified |  Managed to get a promo. Excellent value including 20k luggage. Would definitely with this airline again. Very comfortable and great service! Highly recommended.,False,,Couple Leisure,Economy Class,Phuket to Bangkok,March 2022,5,5,,5,5,,True,
"""whole experience was so good""",10,2022-03-05,"Not Verified |  My flight back from Bangkok Suvarnabhumi to Ubon Ratchathani on 28 February with ThaiSmile was possibly the best flight I have had – a near-new A320-200, more leg room than I have had before in Economy Class, helpful and happy cabin crew carrying out flight procedures. Masks on the flight and no meals, but a lovely little parcel of Danish pastry and water for all as we disembarked. The whole experience was so good!",False,A320-200,Solo Leisure,Economy Class,Bangkok to Ubon Ratchathani,February 2022,5,5,,5,5,,True,
"""disappointed that the window was dirty""",7,2022-01-24,"Not Verified |  Flight was comfortable, but I’m a bit disappointed that the window was dirty and I cleaned it up. As you know, one of the pleasures of travel is the view from the airplane windows, so I expect Thai Smile Airways to be thorough when cleaning up.",False,,Solo Leisure,Economy Class,Bangkok to Udon Thani,January 2022,4,4,,4,5,,True,
"""service is up to standard""",9,2022-01-19,"Not Verified |  Very good service but check-in took some time, departed and arrived on time. Flight attendants are quite friendly, seat is quite comfortable. Overall service is up to standard.",False,A320,Family Leisure,Economy Class,Bangkok to Udonthani,January 2022,5,5,,4,5,,True,
"""Highly recommend Thai Smile""",10,2022-01-16,Great airline. Love the music and cabin staff are lovely. From check in to landing it was a pleasure from start to finish. Highly recommend Thai Smile.,True,,Solo Leisure,Economy Class,Bangkok to Chiang Mai,January 2022,4,5,,5,5,,True,
"""online check-in system too difficult""",4,2022-01-07,Uncomfortable to enter aircraft you must ride the bus. And in the waiting room it was very bad smell because the engine pollution from bus came inside waiting room. And online check-in system too difficult it just 24 hours before departure it would be better if 72 or 48 hours.,True,,Family Leisure,Economy Class,Bangkok to Chiang Mai,January 2022,4,4,"<span class=""star fill"">2</span>",4,2,,False,
"""Meal was not good enough""",9,2022-01-04,"Meal was not good enough. Only, water bottle (small) and 1 piece of bake (basic). However, due to Covid situation, seat should allocate properly. Beside that, cabin crew services, cleanliness and others was good.",True,,Solo Leisure,Economy Class,Bangkok to Chiang Mai,December 2021,4,5,"<span class=""star fill"">1</span>",5,4,,True,1
"""Airline personnel were very professional and helpful""",8,2021-12-17,"Not Verified |  We found it easy to book directly with Thai Smile website. We needed to book some overweight bags and that was easy to do by buying tickets in category Smile Plus. Cost about $100 usd (3200 Baht) for a one-way ticket). There were 3 flights from BKK to Udon Thani each day, which was convenient. The airport was not very busy and the Thai Smile check in counters were well staffed and the wait time was very short. Airline personnel were very professional and helpful. Safety measures were enforced and we felt safe flying. Our tickets included a meal that we did not eat on board, but the crew packed it up so we could take it with us, that is a nice touch. One final consideration is there is a fee for canceling or changing a ticket if your plans change. Some airlines allow changes with no fees.",False,,Couple Leisure,Premium Economy,Bangkok to Udon Thani,December 2021,4,5,,5,4,,True,
"""prices are reasonable""",10,2021-12-16,"Easy internet booking, quick check-in, check-in and on-time flight. The reception is perfect and the prices are reasonable. Good flexibility in the event of a flight modification.  Reservation par internet facile, enregistrement rapide, check in et vol a l’heure. L’accueil est parfait et les tarifs sont raisonnables. Bonne souplesse en cas de modification de vol.",True,,Couple Leisure,Economy Class,Bangkok to Khon Kaen,December 2021,5,5,,5,5,,True,
"""Was an excellent trip""",10,2021-09-24,"Was an excellent trip. Boarded on time, departed on time, arrived 5 min early. No food & beverage service in flight but small snack provided to you when you deboard the plane.",True,A320,Solo Leisure,Economy Class,Phuket to Bangkok,September 2021,5,5,,5,5,,True,
"""Boarding done smoothly""",10,2021-09-23,"Not Verified | Flight on time, both at departure and arrival. Boarding done smoothly. At arrival, passengers were advised to leave the plane according to their seat numbers, that was very orderly and efficient.",False,,Couple Leisure,Economy Class,Chiang Mai to Bangkok,September 2021,4,5,,4,5,,True,
"""Very cheap and reasonable fee""",10,2021-06-23,"Very cheap and reasonable fee. Very comfortable, convenient also free to sit if that seat available and not much crowd each row.",True,,Solo Leisure,Economy Class,Hat Yai to Bangkok,June 2021,4,5,,5,5,,True,
"""good support on cabin crew""",10,2021-05-25,Not Verified |  Bangkok to Hat Yai. The cabin are very clean. Very good support on ground staff. Good meal and good support on cabin crew. The seats are comfortable.,False,A320,Business,Economy Class,Bangkok to Hat Yai,May 2021,5,5,,5,5,,True,
