header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""charged for each boarding pass""",1,2017-08-19,✅ Verified Review |  Santa Marta to Colombia. Worst airline ever. They charged me $10 USD for each boarding pass they printed off for me at the airport. They dont allow any baggage to be checked in except if you pay and the fee is extra expensive. My aunt's ticket was also cancelled at the last minute and I have not received my refund yet.,False,,Family Leisure,Economy Class,Santa Marta to Colombia,August 2017,1,1,,1,1,,False,
"""worst I have experienced""",1,2017-07-15,"✅ Verified Review |  Quito to Bogota. This airline company is the worst I have experienced.  They cancelled my flight in January 2017 and promised me a full refund. Now, after 6 months and many emails to/from their customer service, I have not received my money. They are trying to run me tired by playing stupid and asking me to send the same information again and again. I strongly advise not to fly with VivaColombia.",False,,Solo Leisure,Economy Class,Quito to Bogota,January 2017,,,,1,1,,False,
"""I had a horrible experience""",1,2017-05-05,✅ Verified Review |  Cartagena to Medellin. After booking and paying for my ticket online I never recieved a confirmation or a receipt by email. The flight information was also wrong on the website arrival time was 11:45 pm but was written 11:45 am. There was no gate number provided either and the flight number was wrong as well. I had to come so early to the airport to recieve my receipt and yet they still charged me for a boarding pass print. With all the miscommunication and misinformations I am very unsatisfied with the service and employee and management handling the situation.  And as I am writing this the flight is delayed causing even more inconveniences. I had a horrible experience with VivaColombia as many others on the flight did as well.,False,,Solo Leisure,Economy Class,Cartagena to Medelline,May 2017,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""company policies are borderline""",1,2017-03-25,"✅ Verified Review |  Medellín to Lima via Bogota. VivaColombia's attitude towards customers is in sane. I have never been treated in such a rude and unfair fashion. This happened a couple of times. Of course not all employees are terrible but the line was crossed too many times plus the company policies are borderline. The money I intended to save was outweighed big time by hidden costs, unacceptable policies and expenses regarding canceled/delayed flights and negative feelings. The seats offered the most narrow space ever: if you are taller than 1,85 cm you will suffer.",False,,Solo Leisure,Economy Class,Medellín to Lima via Bogota,March 2017,1,2,"<span class=""star fill"">1</span>",1,1,,False,
"""will never fly them again""",1,2017-03-06,"✅ Verified Review |  Medellin to Bogota. VivaColombia is the worst airline I have flown and that is a reflection of their customer service, rules, and the overall experience. The people that represent this company are very rude and routinely say things like ""you can visit our website if you have questions about our policies"", instead of explaining it to you. They are a budget airline however in the end you pay more for an experience so bad it's actually difficult to put into words. Imagine paying for a boarding my pass unless you have a physical printout of it? They have changed the specifications of the size of luggage you are allowed to bring for carry on just so they can force you to pay for it. I have flown this airline three times and I will never fly them again.",False,,Family Leisure,Economy Class,Medellin to Bogota,March 2017,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""no staff to give information""",1,2016-12-28,"✅ Verified Review | Medellin to Santa Marta. Don't fly with Viva Colombia. About 3 hours delay, permitted hand luggage size is small (only a little backpack is allowed) and it's expensive to add luggage. In Medellin there was no staff to give information about the delays. No staff at San Marta. Better book LAN, it's a bit more expensive but is worth it.",False,,Business,Economy Class,MDE to SMR,December 2016,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""avoid flying VivaColombia""",1,2016-12-27,"Quito to Bogota. It was the first time flying with Viva Colombia, December 17 2016 and It will be the last, guaranteed. It is the most ridiculous service I've encountered in all my long years as a traveler. Tried using their website to purchase the tickets, unable to get through, bought the ticket via phone, all seemed OK, only to receive an email two days later indicating the tickets already paid for have been cancelled. I'm still waiting for the refund to my CC, no explanation why. Had to buy new tickets. They will charge you for just about everything, right from printing the boarding pass ($16,00 US) to assigning seats (plane was not even half full), to a bottle of water or a snack. The flight was delayed almost one hour forcing us to miss the connection flight with another airline. The customer service at the airport, on the phone, through e-mail was just pathetic, not helpful at all. No offer of any compensation. Forced to purchase new tickets for the next day. Curious enough, while in Bucaramanga, we decided to purchase a flight ticket for a relative, and the story repeated itself again, initial purchase OK, confirmation OK, only to find out two weeks later it has been cancelled and it will be a while trying to get the refund, meanwhile, initiating a new purchase. Pleaase avoid flying with VivaColombia, the ""savings"" they offer, in the long run are not worth the hassle.",False,,Couple Leisure,Economy Class,UIO to BOG,December 2016,3,1,,1,1,,False,
"""I will never fly with them again""",1,2016-09-11,"The flight itself was not bad, for the price I cannot fault, however the customer service is the worst I've ever experienced. I flew from bogota to Santa Marta arriving @ 8:50 when I got back to my hotel I realised I had left my passport on board. I got a taxi straight back to the airport unfortunately the plane had left. I asked one of the desk staff to make sure once the plane landed in Bogota to get one of the crew members to check my seat as I knew 100% that I left it in the pocket seat in front of mine. She told me it wasn't her responsibility and that I'd have to ring myself. I explained to her on google translate because I don't speak Spanish and pleaded with her to ring on my behalf, it was just a simple phone call for her to make but she refused and waved me away. I rang VivaColombia myself but as predicted nobody spoke English so I went back to the desk and pleaded with her to ring, she eventually agreed to get someone to check the plane once she had time. The plane went back and forth from bogota to Santa Marta 4 times, each time I asked one of the VivaColombia staff to check the plane but nobody did, at 7pm that night after spending 9 hours in the airport one of the staff eventually approached me and said they searched the plane but found no passport nor did any of the staff report that it got handed to them. I was fuming, one simple phone call when I first reported it and I believe I would have got my passport back but nobody cared one bit. Over the next few days I emailed the airline numerous times to see what they were doing to try and retrieve the passport but I kept getting generic emails back saying it is not viva Colombia's responsibility for any lost property. They did nothing to help find it. I had to get an 18 hour bus drive to bogota from Santa Marta and go to the Airport myself and check with the police, the lost and found, immigration and security and inquire myself because it wasn't VivaColombia responsibility to take five minutes out of their day to Call into the above offices which are all right next to each other in the airport, instead they emailed to come and check myself giving no consideration that I was hundreds of miles away. Unfortunately police or immigration didn't have the passport either so I had to get an emergency travel card and fly back to Ireland to try and get a new passport leaving my girlfriend behind in Colombia by herself, in total it cost me $3800 to get it all sorted. I know losing the passport was completely my own fault however I feel with just a small bit of consideration from the airline and some costumer service I would have got my passport back and all this could have been avoided. As long as I live I will never fly with them again and I urge anybody who reads this to do the same, it's all well and good when everything goes smoothly but if anything happens to go wrong you are completely on your own. Spend the extra few dollars on a more reputable company because there is a reason why they are so low cost, it's not in their budget to help customers who are in trouble",False,,Couple Leisure,Economy Class,BOG to SMR,September 2016,3,1,"<span class=""star fill"">1</span>",1,3,,False,1
"""shouldn't be expect luxury""",10,2016-08-25,"✅ Verified Review | Bogota to Monteria with VivaColombia. I am a foreigner living in Colombia, and I have flown about 15 times with VivaColombia (Bogota-Cali, Bogota-Cucuta, Bogota-Cartagena, Bogota-Santa Marta, Bogota-Lima, Bogota-Monteria). Since it's a low-cost airline, you shouldn't be expecting luxury. For instance, you can't check-in luggage without paying for it, same thing for food and drinks on the plane. But, most domestic flights are 30-45 minutes so who cares if you don't get a free coffee? In a nutshell, if you're a budget traveler or you want to go somewhere for a few days - then this is the best airline for you.",False,A320,Solo Leisure,Economy Class,BOG to MTR,August 2016,4,4,,4,5,,True,
"""slow and unhelpful staff"" ",2,2016-08-07,"Quito to Panama via Bogota with VivaColombia. This airline is a perfect example of what happens when staff are not encouraged or allowed to think independently. Whilst dealing with a paperwork issue we waited 5 hours before seeing a representative at the airport desk. During this time we witnessed more staff members than customers casually chatting behind the desk. When we would ask for information about what was going on we would be told one thing, only to be told something different half an hour later. Communication is not this companies strong point. Honestly the flights are not bad for a low cost carrier, just be prepared for slow check ins, slow and unhelpful staff and make sure you stay within the limits for everything including paperwork into other countries and weight on baggage.",False,,Couple Leisure,Economy Class,UIO to PTY via BOG,July 2016,3,3,,2,3,,True,
"""client service is terrible""",1,2016-04-17,"I would advise anyone that is thinking about using this airline to not do so. I flew Miami to Medellín round trip and it was very inexpensive. I thought it would be okay to try it, the service was terrible and the airplane uncomfortable and very hot to say the least. I flew to Colombia with an instrument, my guitar, paid a fee to take it as carry on and that's it. When returning home to Miami, the Viva Colombia Airline crew denied me taking the guitar and said I need to send it through with the bags. Of course, anyone that knows a Taylor Guitar is around $1,300 USD and it would insane to send it with a bunch of bags. I attempted to speak to the front desk staff who said no, spoke to her supervisor who did not even care or was a bit concerned about my problem. She said it was protocol to not take instruments as carry ons and that Viva Colombia in the States shouldn't have allowed me to bring it in. She apologized on behalf of their staff and just walked off. I called the person above her who was even more nonchalant about the situation, she could not have cared less.  The client service is terrible. First and last time I ever fly Viva Colombia, as a Colombian it's embarrassing to know they carry our name.",False,,Solo Leisure,Economy Class,MIA to MDE,April 2016,1,1,,1,1,,False,
"""the lowest class of airline""",2,2016-04-16,"✅ Verified Review |  Lima to Bogota, and Viva Colombia is a low cost airline like no other that I have had the misfortune of travelling with. Taxes are not included in the ticket. You pay this at the counter in cash (Dollars only). To add to insult, an eticket or boarding pass on your phone is not accepted, it needs to be printed. As expected the staff will refuse to help you with this. They rudely suggested we have an hour to pay them, find the money, or find a way to print it ourselves or not be allowed on the flight we paid for. They can print the pass for you at an extra $15. If you did not check the correct number of bags online that's an extra $15. So it comes to $30. Again, as mentioned lets not forget the taxes you need to pay in cash at the counter. So that makes it $45 extra. All in all, it then becomes the same price as flying on a national carrier. On the flight itself, it's first come first serve in terms of seating as with most low cost carriers. However, being a late night flight, one would expect the lights to be dimmed or turned off at some point, so some people could rest a little. This was not the case at anypoint, hence few were able to sleep. In terms of the Emergency exit, they only allowed one person to sit next to each one. In my humble opinion, that defeats the point of safety. If people are far away from the exit, it takes longer to escape in the unlikely event of an emergency. In terms of Emergency, at no point was their ever any briefing given by the cabin crew. I give this an overall very negative review and easily say it the lowest class of airline I've ever travelled with.",False,A320,Couple Leisure,Economy Class,LIM to BOG,April 2016,1,1,,1,1,,False,
"""terrible customer service""",1,2016-01-07,"Bogota to Matecaña, and VivaColombia has terrible customer service. My flight was delayed then cancelled with minimal communication from staff in Spanish and zero communication in English. Eventually we were placed in multiple charter jets approximately 5 hours after our scheduled departure time. Once at our destination, our luggage did not arrive. Filled out forms and were told luggage would be delivered next day. Two days later I went back to the airport to check and my suitcase had been sitting behind the counter the whole time.",False,,Solo Leisure,Economy Class,BOG to PEI,January 2016,1,1,,1,1,,False,
"""price of the ticket""",7,2016-01-04,"Medellin to Barranquilla. VivaColombia is an airline if you want travel for business or a short time. The experience on ground is not very well, the staff is not very friendly. The best of this airline is the price of the ticket. Need be more nice with the people and the internet service is confused. I dont need that, I only want to book the travel.",False,A320,Solo Leisure,Economy Class,MDE to BAQ,July 2015,4,4,,3,5,,True,
