header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""company is always on time""",8,2019-07-24,"This is the only option to fly from Rome to Minsk as direct flight. The good thing is that you don't need to worry about any extra cost: the economy fare has everything you need, from free seat allocation to checked-in luggage plus hand luggage. Meal is also free of charge even if it can be improved or having some more variety. Staff is professional and kind and the planes are clean. One good benefit is that the company is always on time. Overall it is a very good company, they must just improve the food quality and variety. The website must be improved, specifically the possibility to make change of your reservation. The magazine on board must be in English as well.",True,Embraer 195,Solo Leisure,Economy Class,Rome to Minsk,July 2019,4,4,,4,4,,,True
"""does its job pretty well""",7,2019-06-02,"Moscow to Saint Petersburg via Minsk. Belavia is not a particularly fancy airline in terms of additional services or features, but it does its job pretty well. All flights were on time, crew very polite, online check-in worked as expected. The planes were not particularly new, but well maintained. The seat comfort could be better, but for short flights it is sufficient.",True,Boeing 737-300,Business,Economy Class,Moscow to Saint Petersburg via Minsk,May 2019,3,5,"<span class=""star fill"">1</span>",4,5,,,True
"""didn't expect such nice service""",9,2019-02-11,"Tel Aviv to Minsk. Aircraft refurbished inside with light blue seats, quite comfortable. Full service airline with low cost rates. A hot meal is served with a variety of beverages and smiles. I didn't expect such nice service. Crew was visible and happy to assist.",True,Boeing 737-800,Solo Leisure,Economy Class,Tel Aviv to Minsk,February 2019,4,4,,4,5,,,True
"""airline is simple, but it works""",7,2019-02-02,"Flew Belavia from Kiev to Moscow via Minsk. I read a review saying that they wanted to charge 200 dollars if you dont have the boarding pass, and made sure I had mine, but then at the airport they even printed a new one and said the boarding pass was free. I can´t be sure its always like that, but that is what they told me. Ryanair would not print you a new boarding pass, so I guess boarding pass is free. The airline is simple, but it works. Its better than extreme low cost like Ryanair in my opinion, luggage is included, etc. 2 flights for 93 euros and this service seems good to me.",True,,Solo Leisure,Economy Class,Kiev to Moscow via Minsk,January 2019,3,4,,3,5,,,True
"""the worst airline""",2,2018-07-25,"Paris to Minsk. This is probably the worst airline I've ever used. The seats are ok, but other than that everything is an absolute nonsense. I've never seen this rude staff ever in my life! Worst nightmare it could be. Customer service is real awful, can't even describe it with words, the flight can make you feel like crying.",True,,Solo Leisure,Economy Class,Paris to Minsk,July 2018,4,3,"<span class=""star fill"">1</span>",1,1,,1,False
"""horrible customer service""",1,2018-07-06,"A flight attendant needed to check my carry on bag because the plane ran out of overhead space. He then assured me that my bag would either be at the gate or at baggage claim. It was at neither so I filed a lost bag claim with Warsaw's airport. The airline did absolutely nothing to keep me updated on the status of my bag. I have to call and email them every day just to ask if they are looking for it and it seems they are not. They continue to say ""there is no update on your bag."" It has now been five days and I do not know if my bag is in Minsk or in Warsaw and when I will get it back. That is horrible customer service plain and simple. I have had my luggage lost before and it was found and delivered to me within 48 hours. The fact that it has been nearly a week and my bag has not even been located is absolutely ridiculous. I do not recommend Belavia. Customers should spend their money with a more respectable company with better customer service.",True,,Solo Leisure,Economy Class,Minsk to Warsaw,June 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Awful experience""",1,2018-05-02,"Minsk to Astana. Awful experience. Flight attendants gave me the impression I was being discriminated for not speaking Russian. The other passengers were allowed to move freely while they kept telling me to go to my seat because of ""turbulence"". When I confronted them eventually they stopped it. Poor food and beverage quality. Old airplane. But the worst thing was the service. They didn't even give me an immigration card.",True,,Solo Leisure,Economy Class,Minsk to Astana,April 2018,1,1,,1,1,,,False
"""clean with adequate leg room""",8,2017-10-29,"✅ Verified Review | After having visited Minsk for three days I choosed to book Belavia back to Prague. Check in procedure was smooth, waiting area at the gate quite small but with a nice adjacent cafe. Bus transfer to the aircraft. It was not the most modern B737 but perfectly clean with adequate leg room. The crew distributed sweets before take off, then to my great surprice a nice snack comprising a sandwich with sausages and cheese was served. Tea directly from the can or coffee was served. Quite a surprise nowadays, when nothing is offered free of charge on major European carriers for such a short trip 1hr 20 min. The captain gave inflight info over the loudspeaker system. We landed on time in Prague and I will not hesitate to book Belavia again.",False,Boeing 737-500,Solo Leisure,Economy Class,Minsk to Prague,October 2017,4,4,,4,5,,,True
"""better airlines than this one""",1,2017-10-21,"✅ Verified Review |  Minsk to Kaliningrad. Our flight was delayed for a few hours because of ""weather conditions at the destination airport"".  I checked the arrivals in our destination airport and figured that there were other airlines landing at the same time with no issues. Only our flight was delayed, because (as I guess) they put a small plane that cannot tolerate any deviations in weather. The Belavia manager at the airport was absolutely unhelpful and even didn't try to solve this situation. In conclusion I really advise to never fly with Belavia. There are way better airlines than this one.",False,,Couple Leisure,Economy Class,Minsk to Kaliningrad,October 2017,2,3,"<span class=""star fill"">1</span>",1,1,,1,False
"""I will choose Belavia again""",9,2017-10-03,"✅ Verified Review |  Brussels Charleroi to Minsk. It was my first time to fly Belavia.  The flight was OK, the crew was very friendly and helpful (although English is still a problem), I had more than enough space on my seat (I am 1.95M) and my knees did not even touch the back of the seat in front of me. Return flight, same story. Nice and friendly crew. We got some sweets, something to drink (water or juice) and a small lunch (chicken or pork), coffee, tea or water as you wish. There was no in-flight entertainment, but I did not miss it.  In short, very neat and complete care. I will choose Belavia again, for my next flight to Minsk.",False,Embraer 175,Solo Leisure,Economy Class,Brussels Charleroi to Minsk,September 2017,4,4,,3,5,,,True
"""working to improve its position""",6,2017-08-16,"✅ Verified Review |  Amsterdam to Minsk return with Belavia.  A renewed fleet and improved service seems to be the goal, but for now, beware of the inconsistencies. As of 2017, Belavia serves hot meals on all flights more than 1.5 hours. On flight to Minsk, meal of chicken, veggies and bulgur was healthy and good; on return flight, not the case at all - 95% potatoes with congealed cheese and bacon (?) with a dry muffin. So: cross fingers and hope for the best. Aircraft are very old or very new; seat comfort varies quite a bit. However, both flights were on time and staff efficient if a bit duteous, though as another reviewer has stated, the standard working presumption seems to be that everyone speaks Russian. Online check-in didn't work for unknown reason, but kiosk check-in at Amsterdam and Minsk was easy and allowed plenty of seat options. Bus-boarding in Minsk is annoying given what appear to be empty air-bridges, but it is what it is. In short, Belavia is working to improve its position and image, but inconsistency in execution remains. However, they seem to be on the right track, which is more than can be said for some of the other flagship carriers in Europe. Interesting to see where Belavia goes with the new 5-day visa-free entry in Belarus (which is hassle-less).",False,Embraer 90 / Boeing 737-300,Solo Leisure,Economy Class,Amsterdam to Minsk,August 2017,3,3,"<span class=""star fill"">1</span>",3,3,,1,True
"""great flying experience""",10,2017-08-10,✅ Verified Review | Great flying experience from Tel Aviv to Minsk with Belavia. The plane looked new and clean. The food was tasty. The staff inviting. The flights took off on time. I enjoy the flight a lot and would recommend it without hesitation. I suggest you take the negative reviews with a grain of salt.,False,Boeing 737-800,Couple Leisure,Economy Class,Tel Aviv to Minsk,July 2017,5,5,,5,5,,,True
"""worst flying experiences ever""",1,2016-12-23,"✅ Verified Review |  Astana to Amsterdam via Minsk. Flying Belavia was probably one of my worst flying experiences ever. Unfortunately I had no other choice as all flights out of Astana to Europe where fully booked. The two aircraft I travelled with were very old B737-500s. Especially the first one was outdated and probably over 30 years old and retrofitted somewhere in the 90s or so by adding an entertainment system for music only, which was broken. But nobody uses this type of IFE any more as everyone has either a phone of MP3 for personal entertainment and music. The aircraft still had ash-trays installed in the arm rests. Seats on my first flight from Astana to Minsk where terrible resulting in neck pain. Seats on the flight from Minsk to Amsterdam where soft and had good head rests, but the seat back was so thick and pitch so small that knee and leg space was very limited. Check-in staff was friendly and boarding was quick. Some of the crew members were very friendly, others were grumpy old Belarussian men. Crew assumes everyone is Belarussian, which is not very thoughtful. Drinks are fine, but the food was absolute horror. They said it was beef but I was unable to identify what kind of stuff I got. In general I would say to avoid this airline, unless Minsk is your final destination as I don't think that there are many alternatives from Western Europe except for (as far as I know) Lufthansa via Frankfurt and Austrian via Vienna.",False,Boeing 737-500,Business,Economy Class,TSE to AMS via MSQ,December 2016,1,1,"<span class=""star fill"">1</span>",3,2,,,False
"""very tight seat layout""",5,2016-10-18,"✅ Verified Review |  Minsk to Moscow Domodedovo. I'm a frequent traveller from Kiev to Moscow via Minsk - 4 times a month. Belavia was quite agile to adjust its schedule and offer more or less comfortable connection flights for business travellers. The fleet they operate is mostly B737 classic (+Tu-154 for those who miss Soviet times) - old and non-comfortable. Almost no difference between business and economy. Very tight seat layout (also in business). Airport service in Minsk is on average, lounge offers some local food. Cabin crew is usually polite and attentive. What really works is punctuality - most of the flights were on time, disregarding summer or winter time.",False,Boeing 737 Classic,Business,Business Class,MSQ to DME,October 2016,1,4,,3,3,,,False
"""service onboard was awful""",1,2016-07-26,✅ Verified Review |  Moscow to Minsk with Belavia was awful! The flight was delayed for unknown reasons almost 3 hours. The type of aircraft was changed. The plane was supposed to be a Boeing but it was a terrible and extremely old Tupolev. Service onboard the aircraft was awful. Flight attendants make a bad impression.,False,,Family Leisure,Economy Class,DME to MSQ,July 2016,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""onboard service is non-existent""",2,2016-06-05,"✅ Verified Review |  Flew from Minsk to Kiev Borispol. As a frequent traveler on Belavia, I do around 5-10 flights monthly with them. My overall opinion is that they are the most primitive legacy airline I've ever used. Even downhill from low cost. All the aircraft's are ancient and have no standard seat layout. Legroom is tight. Another negative point: the onboard service is non-existent and is limited to 1 glass of water (still or carbonated - that's the choice). If you opt to buy food or drink, don't bother: they do not exist on sale. It is also a bad idea to buy so-called business class ticket. You will be seated into economy and given same glass of water. The only reasons I use them are that the schedule exactly fits my needs, there is almost no choice on routes I fly, all my flights are up to 75 minutes, and they are always on time.",False,Boeing 737-300,Business,Economy Class,MSQ to KBV,May 2016,1,2,,2,2,,,False
"""food good and service too""",10,2016-05-13,Great flight from Minsk to Tel Aviv with Belavia. The food onboard was good and service too. The plane was very clean. Only complaint is the age of the plane but this is not a big problem. I flew back from Tel Aviv to Minsk too and all aspects of the flight were very good - would recommend.,False,Boeing 737-300,Solo Leisure,Economy Class,MSQ to TLV,August 2015,5,5,"<span class=""star fill"">5</span>",5,3,,3,True
"""very nice flight""",10,2016-01-05,"Milan to Minsk on Belavia, and very nice flight indeed. Check in was quick. Our flight was on time both departure and arrival. The plane was new and seats very comfortable. We were offered complimentary tea and pain-au-chocolat. Cabin crew was very helpful and attentive. A huge improvement with respect to the old Belavia service.",False,ERJ195,Family Leisure,Economy Class,MXP to MSQ,December 2015,5,5,,5,5,,,True
Belavia customer review,6,2015-08-23,Belavia is one of the carrier 2 operators on this route. For 5kg of excess baggage I was not charged. Was a very old 737-500 with the smell of fuel and unwashed socks in the cabin. No leg room and uncomfortable seats. Crew talking and seemed very strict with no smiles.,False,Boeing 737-500,Business,Economy Class,Ashgabat to Minsk,August 2015,2,3,,4,3,,,False
Belavia customer review,1,2015-07-07,"Flight from Warsaw to Minsk was on time and uneventful. Transit at Minsk was impossible because the airport has no facilities to process transit passengers. All passengers with connecting flights were herded into a hot, stuffy room for an hour, until the man in a green uniform who had the key to the door to the main Minsk terminal decided to appear. By that time, most connecting flights had departed, including my flight to Kiev. Belavia staff tried hard, spoke little English, said I would have to sleep in the airport as my passport was ineligible for a transit visa on arrival, and travel on the morning flight to Kyiv 14 hours later. Nothing offered, not even a bottle of water for the inconvenience. To be fair it was the fact that Minsk airport does not work for transit passengers that was the issue, but Belavia must be aware of this and should not sell connecting flights. I am sure Belavia is fine for point to point travel, but it (and Minsk airport) is unable to cope with connecting flights.",False,,Business,Economy Class,Warsaw to Kiev via Minsk,July 2015,2,2,,1,1,,,False
Belavia customer review,10,2014-08-11,Amsterdam - Minsk 23/07/2014 Minsk - Amsterdam 30/07/2014. Brand new Embraer 195 that was delivered in May 2014. Good seat pitch config 2-2. Flight packed but air hostess made everyone feel comfortable. Given a sandwich and a selection of soft drinks. Good value for money comfortable and enjoyable experience overall. Would even suggest it rivals Lufthansa and Austrian Airlines that fly to Minsk in terms of overall experience.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,10,2014-01-31,I have been using Belavia airlines for almost nine years and I have never had any problems. Good service good flights always on time and most importantly staff were very kind and helpful. Representative at the airport always helping with a smile! I am recommending them for a safe and pleasant trip.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,8,2013-07-08,I have flown several times with Belavia from Moscow and London to Minsk and have been impressed on every occasion. They might not be cheap from London to Minsk but they are very competitive from Moscow to Minsk. Even better if you fly on their brand new Embraer aircraft which are going to replace the aged Boeing 737s. The staff are very courteous and efficient on every flight sweets are given before take-off and usually before landing food isn't fantastic but neither is easyJet's or BA's. I have flown with Western European airlines into Minsk and the prices are sometimes cheaper if there is a sale on otherwise Belavia offers good value for money Vs. time and hassle avoided from London Gatwick. From Moscow (DME) Belavia code-share with S7 so you will always fly Belavia from DME to MSQ.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,9,2013-06-21,I have flown Belavia to Prague several times. I'm pretty much satisfied. Organized check-in nice service onboard food is normal (not very tasty though). Newer airplanes are better (like smaller CRJ) some Boeings do look old and they are. Seats are comfortable enough. Captain updates you on fight conditions and timings several times during the flight and it's nice. Landings were pretty smooth.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,5,2013-01-11,MSQ-KGD-MSQ economy. Flights were around the New Year and usual for this route CRJ 100/200 were replaced with larger aircraft. Minsk-Kaliningrad with Tu154m. Cabin looked newer than expected and more comfortable although the cabin design was the lowest priority apparently. The crew were polite and very helpful the inflight service decent for the 50 min flight including cold drinks coffee tea and a small chocolate. Return flight was a packed and extremely shabby B737-300 with no leg room the crew very much inferior to the previous one - rude and inattentive. The web-site and on-line check in are functional the international airport Minsk 2 is horrible with no attempts from the staff to make things easier but this is not a major problem because it is empty.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,9,2012-12-31,From Amsterdam to Minsk and back. Fly this flight every second week now for a year experienced only once a small delay of half an hour. The planes are good in wintertime they use a smaller new plane. Staff are friendly and helpful. Food is not too good. They fly only 5 times per week and in the middle of the day.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,1,2012-09-04,24-08-2012 Tel Aviv to Minsk on Boeing 737-300. Aircraft is very old and passenger cabin was in awful condition. One toilet was closed with 3 red tapes and a second was dirty. Meals was good for this type of airline. 2-09-2012 Minsk to Tel Aviv on another Boeing 737-300. Aircraft was old but a passenger cabin in much better condition. Toilets clean. Service more quick and efficient.,False,,,Economy Class,,,,,,,1,,,False
Belavia customer review,10,2011-08-28,Everyone given boiled sweets as they boarded. Business class (from London Gatwick to Tel Aviv via Minsk - same price as British Airways or El Al economy). I was also offered a fruit juice or tea/coffee and given a thick blanket and decent-sized pillow. Every business class passenger had 3 seats to themselves and was allowed to lie across all 3. Dinner served on both flights with great portions! Meals served on white fabric tablecloth with fabric napkin and stainless steel cutlery and porcelain dishes. Both flight meals delicious. Service great. Staff spoke poor English on second flight but good detailed announcements and safety demonstrations in English on both flights. On second flight captain gave detailed info on flight route and stats as the flight progressed. First plane an ex-Xiamen Boeing 737-500 in excellent condition with radios at each seat where the ash-trays used to be. Second plane a 737-300. Transfer at Minsk fine as weather delayed the first flight a bus was chartered just for me (the only LGW-TLV passenger) to take me from the transfer desk to the next flight where I was allowed to the front of the queue as a business class passenger.,False,,,Business Class,,,,,,,4,,,True
Belavia customer review,,2011-07-29,Terrible would never recommend this flight to anyone - it is not worth the low price. Stockholm to Tehran (return). Awful food no online check in there was no passport control in Minsk - a lady came and took everyone's passports! The worst thing was the return flight - some people had 30kg luggage allowance on their ticket some had 20kg. We checked in Iran and in Minsk they told us that the rule has changed and now there is no more 30kg allowance and every one must pay or else not allowed to fly! They treated us very rudely.,False,,,Economy Class,,,,,,,1,,,False
Belavia customer review,8,2011-04-10,AMS - MSQ return. Most flights with small 50 seat Bombardier plane. When the demand is higher you can except a slightly run down Boeing. Flight is on time airplanes clean most of the time staff mostly friendly problems I encountered were easily solved.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,8,2010-01-06,WAW to MSQ. I was surprised to find my Belavia flight more comfortable than my LOT and United flights. My flight was delayed an hour but this was fine by me. The staff were nice and the food was OK.,False,,,Economy Class,,,,,,,4,,,True
Belavia customer review,8,2009-09-21,Warsaw - Minsk in Business. Good if slightly old-fashioned russian-style meal served on this 50 minute flight. Only alcohol availiable was congac a nice variety from Georgia. Friendly crew who seemed genuinely happy to serve. A nice experience.,False,,,,,,,,,,,,,False
Belavia customer review,8,2009-03-26,FRA-MSQ-LGW. Outbound from FRA a Tupolev 154 in quite good condition compared to Iranian 154s but still a very old type. Food service OK hot meal but nothing remarkable. Return to UK by ex-Continental 737-500 very nice flight in an empty row good meal and multiple drinks services.,False,,,,,,,,,,,,,False
Belavia customer review,6,2009-03-10,PRG-MSQ-PRG. The service was good and crew friendly. The food average but tasty aircraft B737-500 but a little tired. Both flights on time. Nothing special but no complains. Codeshared flight with Czech Airlines.,False,,,,,,,,,,,,,False
Belavia customer review,,2008-10-06,London to Minsk to London. Service ok but nothing special. Food not very good. However if you want to go direct to Minsk from the UK this is your only choice. Not bad but could do with some competition. Expensive for the distance.,False,,,,,,,,,,,,,False
