header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""for the price I paid, they impressed me""",9,2022-06-06,"Manado to Jakarta Soekarno-Hatta onboard ID6281. Ground staff at both Manado and Jakarta were all friendly, communicative, and very courteous. At first, they announced that the flight will be delayed for 30 minutes, but we ended up waiting for only 10. Upon boarding the ex-Batik Air Malaysia plane, I was greeted by a somehow-cold cabin crew and a pretty hot cabin. Then, I figured out that my plane had no in-flight entertainment screens at all. I was about to be disappointed but it turned out that they offered Wi-Fi-based in-flight entertainment through the Tripper app, which was very sublime with never-seen-before options. The absence of the music selection was covered by e-magazines, vlogs, and podcast selections alongside TV shows, games, movies, and many more. Some lags still happened, but this was miles better than their old IFE system (I'm referring to the old ones installed in older A320s and 737s, not their newer PK-LU* A320s). The seat was good enough for a long flight like this. As the flight progressed, the cabin crews became even friendlier, communicative, and attentive, although they were not as friendly as on my previous Batik Air flight. They could have been friendlier by explaining the food that I had - which I assume was a delicious, nicely presented grilled chicken with sautéed beans and carrots and a chocolate muffin. Overall, for the price I paid, they impressed me in several aspects including their new Wi-Fi based in-flight entertainment, but they obviously still have several rooms for improvement.",True,Boeing 737-800,Family Leisure,Economy Class,Manado to Jakarta Soekarno-Hatta,May 2022,4,4,"<span class=""star fill"">5</span>",5,4,,True,4
"""not flying again with you guys""",1,2022-05-06,"Batik air has been the worst airline for me. The rule as per the Batik Air website states that you need to carry a certificate of fitness from the doctor in case you are pregnant for more than 28 weeks. Also double confirmed from customer care about the rules. However, to my surprise, when reached at the airport counter, the check in staff doesn't want to listen and started to point out at a board on her desk. When I asked that, if I am supposed to check the rules coming to airport every day, she said yes. Later when I called the customer care and asked again, the answer was same and handed over the phone to her supervisor to make him understand but still the staff, as mentioned earlier, made their own rule of getting check up done by airport doctor. The doctor just checked BP and oxygen level which assured him that my wife is fit to fly.  Certainly, not flying again with you guys.",True,,Family Leisure,Economy Class,Denpasar to Jakarta,May 2022,3,1,,1,1,,False,
"""Terrible customer service""",1,2022-03-14,"Not Verified |  I have flown 3 return trips with this airline this month. One trip was a business meeting in Jakarta, my 8am outbound was moved to 10amwhilst I was in the air the return was brought forward 2hrs from 16.30 to 14.30. Terrible customer service. When I tried to bring flight 6 forward to return early they attempted to charge me full price to downgrade from business to economy.",False,,Business,Business Class,Denpasar to Jakarta,March 2022,1,4,"<span class=""star fill"">1</span>",1,1,,False,1
"""underhand business practices""",1,2020-06-05,Sent many emails trying to cancel our flights as the trip was cancelled due to the pandemic. Batik Air ignored them all and even refused to acknowledge we did not take the flight or provide us with a no show letter for our insurance company. I am shocked by the appalling underhand business practices they use.,True,,Family Leisure,Economy Class,Bali to Komodo,April 2020,,,,,1,,False,
"""trying to get a refund""",1,2020-05-05,"Not Verified |  I was due to fly on 15th April 2020 with Batik Air, on the 13th March 2020 I received an email advising they cancelled the flights (note this was before the Australian COVID-19 Restriction were put in place). I have been trying to get a refund from the airline for nearly 2 months, they've disconnected their customer service line in Australia and every email I send is met with a generic response saying refunds may take up to 30 days (despite the fact it has been 52 days so far and I have yet to receive anything).",False,,Couple Leisure,Economy Class,Perth to Denpasar,May 2020,,,,,1,,False,
"""better options available""",1,2020-04-01,"I booked a roundtrip flight from Taipei to Jakarta. A few weeks after booking I received two emails stating the flights were canceled (no explanation why). I figured they would automatically refund my fare so I waited a bit, they did not refund my fare. I emailed their customer service twice and never received a response so I called the phone number listed on the Batik Air website, that phone number took me to Malindo Air who then gave me the phone number to Batik Air. Once I was able to speak with a customer service representative, I was told since I was canceling the flight I'd only receive a 90% refund. After explaining to her that the flight was canceled by the airline and that I felt I should not be penalized for a flight I didn't cancel, she told me it was company policy and I would only receive a 90% refund. Okay, silly, but I was over it, I just wanted some sort of a refund. She said the refund would be processed in 15-30 working days. She then told me I needed to provide the full credit card number I used for the original booking, even though she had it. I had an issue with this request for obvious security reasons, but complied and gave her the number. After providing my credit card number, I figured all was good and settled - wrong. I was then told I'd receive an email I needed to send them a copy of my Passport. Why I asked? She said it was company policy. One more questionable security violation, in my mind. Why do I need to provide them with the information they already have to refund an airline fare for a flight they canceled? Short story long, avoid Batik Air at all costs, there are better options available.",True,,Solo Leisure,Economy Class,Taipei to Jakarta,March 2020,1,1,,1,1,,False,
"""flight attendant is nice""",8,2020-03-07,"Makassar to Surabaya. Extremely long queue on Check-in Counter. The check-in counter staff working slow. Great boarding time, on time. The flight attendant is nice. The meal is good",True,A320-200,Solo Leisure,Economy Class,Makassar to Surabaya,October 2019,3,4,"<span class=""star fill"">4</span>",1,3,,True,
"""Seat was very comfortable""",8,2020-02-21,Denpasar to Jakarta. At gate was driven to the aircraft by van. Hand luggage taken onto the air by staff. Shown to my seat 2F by cabin crew. Seat was very comfortable and was asked if I would like juice or water. Once airborne the cabin crew handed out hot towels and headsets. Food was delicious served with bread roll entree dessert which were all delicious. Entertainment had a good variety also. Looking forward to flying them again.,True,Boeing 737-900ER,Solo Leisure,Business Class,Denpasar to Jakarta,February 2020,4,5,"<span class=""star fill"">3</span>",5,5,,True,
"""Would fly with Batik again""",10,2020-02-18,"Sorong to Jakarta. I flew Batik Air from Jakarta to Sorong return. I had a great flight, Batik was on time in both directions, they were not pedantic about the luggage weight. They allow 20kg and I was over by 3kg (due to all the diving gear I was taking), and it wasn't questioned at all. I was very grateful for that, sometimes the airlines can be uncompromising in this area. I haven't anything negative to say about them. Would fly with Batik again.",True,,Couple Leisure,Economy Class,Sorong to Jakarta,February 2020,5,5,,5,5,,True,
"""Disappointing and very expensive flight""",6,2020-01-25,"Disappointing and very expensive flight with Batik this time. Not sure what is happening on the Perth to Bali route, but extra competition has recently come in with CitiLink starting the route with Airbus A320. Very surprised when my flight cost me close to $600AU for this time of year. Flight from Perth to Bali was fine, usual standard of service that I'm generally quite happy with. Return flight however was total opposite. People were very late, people were juggled about in their seats. Basically crew were triple checking everything. As an ex pilot, I think that something was amiss with the weight and balance of the aircraft on that flight. Flight took off over 30 minutes late, lots of ground staff checking things. Strangest thing, a fairly healthy and young man was moved out of the exit row, because he was having some pain with a tattoo that had been recently done. Cabin crew moved a young woman into that seat, who quite honestly, would never have been able to remove that window if an emergency had occurred. Same on the other side, the men took zero notice of the briefing, but still the cabin crew just let it happen. Lastly, just a bit of a heads up for travellers, take into consideration what you expect to take as carry on. I'm all for the airlines charging a lot extra for this service. People take it too far. On my flight I'm surprised the overhead above me did not drop open. Have some consideration people! As for Batik cabin crew, you need to be more conscientious about how you move your passengers around.",True,Boeing 737-900ER,Solo Leisure,Economy Class,Bali to Perth,January 2020,2,2,"<span class=""star fill"">3</span>",3,2,,False,
"""still recommend the airline""",8,2020-01-04,"Jakarta to Lombok and Bali to Jakarta with Batik Air. Both flights are punctual and good. Both flights served with good food and friendly staff. Although the Entertainment needs to be improved with more content since the aircraft I’ve flown on both flights are operated by the plane with older IFE with limited Entertainment choices. But Luckily, I Played my games in my computer instead. Batik Air needs to improved more to compete with Garuda Indonesia and other full service carrier to be called as a real full service carrier. But I still recommend the airline.",True,A320 / Boeing 737-900ER,Family Leisure,Economy Class,Jakarta to Lombok,December 2019,4,4,"<span class=""star fill"">2</span>",4,4,,True,
"""a big step up from Lion""",7,2019-12-14,Manokwari to Surabaya via Makassar. Checking in was chaotic with staff happily serving all those that jumped the queue and went straight to the front till I loudly protested them doing so twice. Flight left 20 minutes late due to check in not completed on time. Once on board things improved with decent entertainment and courteous crew. However headsets had to be purchased for money and the girl serving my row gave us a random meal while passengers in other rows could choose from two. Meal on the first leg if the flight was good though. On the 2nd leg it was just 2 cakes. Despite departing Makassar on time we somehow reached Surabaya half an hour late. Overall Batik is certainly a big step up from Lion but the crew needs more training.,True,,Solo Leisure,Economy Class,Manokwari to Surabaya via Makassar,December 2019,3,3,"<span class=""star fill"">4</span>",1,4,,True,
"""attendants can't help me""",5,2019-12-05,"Jakarta to Denpasar. It's started from self check in, it was not very good. I can't print the boarding pass, and need to wait in long queue just to print the boarding pass. Inside the plane, i can't find the empty slot for my cabin baggage. All slot are full, the flight attendants can't help me so much. And i think, they didn't care with that. They just said to put under my seat, which i took that option and make my entire flight uncomfortable because lack of leg space. Despite all of that, their entertainment in flight is good, sensitive touchscreen and full of movie content.",True,Boeing 737-900ER,Business,Economy Class,Jakarta to Denpasar,December 2019,2,2,"<span class=""star fill"">4</span>",3,3,,False,
"""it was a good experience""",7,2019-10-29,"Kupang to Jakarta. The check-in and boarding process was smooth and fast. The crew were kind and helpful. For in flight entertainment, the IFE was responsive although limited choice of new movie. The food was okay. The flight departed and arrived ahead of schedule which was good. Overall, it was a good experience.",True,A320,Solo Leisure,Economy Class,Kupang to Jakarta,September 2019,3,4,"<span class=""star fill"">4</span>",4,4,,True,
"""have to pay for this hand carry""",1,2019-10-28,"Jakarta to Surabaya. The service from Batik Air is very bad, I always travel using the same hand carry luggage for the past 7 years, I have taken Citilink, Garuda and others. There have never been any problems. This time I was questioned, even though the size of the suitcase could still be put in the place they provided, but it still forced me to go back down to the check-in place to put this in as luggage. I have to pay for this hand carry as excess baggage with a very expensive amount. Staff cannot provide solid reasons, why this suitcase can be oversized while this suitcase is enough for hand carry. Pelayanan dari batik air sangat buruk, saya selalu travel menggunakan hand carry luggage yang sama selama 7 tahun belakangan ini, saya naik citilink, garuda dan lain nya tidak pernah ada masalah. Kali ini saya di permasalahkan, padahal size koper masih bisa di masukkan di tempat yang mereka sediakan, tetapi tetap memaksa saya untuk kembali turun ke tempat check in untuk memasukkan ini sebagai bagasi. Saya harus membayar handcarry ini sebagai bagasi berlebih dengan jumlah yang sangat mahal. Pelayan sangat disrespectful terhadap customer dan tidak bisa memberikan alasan yang solid, kenapa koper ini bisa kebesaran sementara koper ini cukup untuk hand carry",True,,Business,Economy Class,Jakarta to Surabaya,July 2019,2,1,,2,1,,False,
"""was a pleasant experience""",8,2019-10-27,"Jakarta to Singapore ID7155. The check in and boarding process was fast and the staff was kind and nice. The flight departed and arrived on time. The cabin crew was efficient and polite. The food for this flight was sandwich and muffin served in a box. Both food was quite good in taste. The in-flight entertainment for this flight was rather new and different from the previous domestic flight that I have with them. This IFE was better compared to their old one and it was responsive. The movie was somehow updated with some new selection. Overall, it was a pleasant experience with Batik Air.",True,A320,Solo Leisure,Economy Class,Jakarta to Singapore ,October 2019,4,4,"<span class=""star fill"">4</span>",5,5,,True,
"""flight attendant are nice""",7,2019-08-01,"Makassar to Jakarta in 2018. Great airline, clean cabin. The flight attendant are nice. But the check-in queue is very long, took a lot of time. The food taste good. Long wait for baggage.",True,,Solo Leisure,Economy Class,Makassar to Jakarta,October 2018,4,4,"<span class=""star fill"">4</span>",3,4,,True,
"""flight attendant are nice""",7,2019-07-31,"Surabaya to Makassar. Finally, a flight for home, and i choose this airline, Great ground staff. Clean cabin. The flight attendant are nice. Crowded flight. Great take off, and good landing. no delay.",True,A320-200,Solo Leisure,Economy Class,Surabaya to Makassar,July 2019,4,5,"<span class=""star fill"">4</span>",5,4,,True,
"""No Entertainment and no meal""",1,2019-06-27,"The fare was almost double the budget carriers. It advertises an inclusive meal and onboard video entertainment. The trip from Jambi to Jakarta was expected, however the meal was simply a bread roll snack. Not unexpected on the short leg. The next leg however was late, almost 50 minutes and obviously a replacement due to the change of gate. The aircraft appeared older and the onboard entertainment system not working. The meal was simply a bread roll, however this time it had what appeared to be a small sausage inside it. Hardly a meal! Late, No Entertainment system and no meal.",True,Boeing 737,Solo Leisure,Economy Class,Jambi to Bali via Jakarta,June 2019,2,2,"<span class=""star fill"">1</span>",3,1,,False,1
"""never fly with them again""",1,2019-06-09,"Worst airline that I ever had to fly with. I was connecting from Dubai to Denpasar via Jakarta. There was a one hour connecting time and my flight got delayed but I did arrive at the check in desk 28 minutes before the flight. They won't let me check in because the counter closes 30 minutes before departure. Then they won't refund my ticket, and they won't admit it was their mistake. I asked to speak to the staff and was denied, I asked to speak to a manager and was denied. I felt scammed by an airline. The reason this whole ordeal happened is that on their website, they claim that you can do an online check in for your flight, which was the premise on which I bought a flight with an hour connecting time. However, I tried to do the online check in but kept getting a system error. I tried to do so 2 days before my flight, 1 day before my flight, and 11 hours before my flight and kept getting the same error. I finally discovered why I had this problem. This is an airline with two online check in websites, both are legitimate and active, one works and the other does not. If you type batik air online check in on google, you will arrive at this website (https://www.batikair.com/en/Checkin), which does not work. The one that actually works is (https://checkin.batikair.com/dx/IDCI/#/check-in/start?locale=en-US) In conclusion, do not fly with this airline unless you have absolutely no other choice. It's a scam. And in case they miss up, as with the above, they won't admit it and you will lose every single penny you paid them. Will never fly with them again.",True,,Solo Leisure,Economy Class,Jakarta to Denpasar,May 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""my airline of choice""",7,2019-05-29,"Another good flight with Batik. I go backwards and forwards between Perth and Denpasar quite often, and Batik is still my airline of choice for this route. In both instances, flights were on time. Was allocated an exit row on both legs (thank you) so was very comfortable, even though on the way home the aircraft was full. Cabin crew very helpful and attentive, especially on the way home, given that the flight was more or less a 'red eye'. Seats are a little uncomfortable in the lumbar area, could probably do with some extra padding, but can be ignored for a flight of this duration. Seat back in front of me was a little bit on the dirty side, nothing too bad. A lot of passengers seem to miss the fact though that this is not the airlines responsibility; it is down to the ground handlers who clean the aircraft during turnaround and down time. Still a nice baggage allowance with Batik as well. I sincerely hope that they continue to maintain their operations on this route. Will be more than happy to fly Batik Air again.",True,Boeing 737-900ER,Solo Leisure,Economy Class,Perth to Denpasar,May 2019,4,4,"<span class=""star fill"">3</span>",3,4,,True,
"""Take alternatives if possible""",1,2019-04-11,"Not Verified |  Labuan Bajo to Jakarta. Cancellation with no prior notice and terrible support. At checkin we were told the flight is canceled and we can go the following day. Only we had a connecting flight from Jakarta. Only solution they came up with was to give us a refund (not even total, because it is their policy not to refund fees!) and have us book a garuda flight ourselves, which was obviously more expensive due to short notice. Stupid procedures and very unreliable. In a previous flight they have lost our luggage for a couple of days of uncertainty. Take alternatives if possible!",False,,Couple Leisure,Economy Class,Labuan Bajo to Jakarta,April 2019,,,,1,1,,False,
"""our flight was canceled""",1,2019-02-14,Lombok to Jakarta. Terrible airline but can’t say as I didn't actually fly them. This is because our flight was canceled without notice. After significant hassle we were put on Lion Air (which was not a favorable experience). I asked ground crew if they notified passengers of cancellation and they said “some of them”. Horrible service. Never fly with them.,True,,Couple Leisure,Economy Class,Lombok to Jakarta,February 2019,,,,1,1,,False,
"""experience has been above average""",10,2019-01-31,"Surabaya to Jakarta. We arrived at the airport extremely early, but didn't have to wait for check-in to open since Batik air had a counter for all flights, check-in went smoothly and quick. The departure domestic terminal at Juanda was average but had the basic essentials like a clean toilet and plenty of restaurants, we soon boarded our A320 aircraft with really friendly and warm staff, got to my seat, which was a window seat. I was honestly surprised that our aircraft had an IFE on this short flight. We departed on time and meal service soon started, a complimentary meal/snack was served. On this flight, we got a Banana bread and water. The IFE on this flight was really good and up to date, had plenty of movies, however, remember to bring your own ear-phones since they are not provided on this flight. The crew on this flight were really nice and friendly, they kept checking on the cabin and offering water. We landed on time. Overall my experience with Batik air has been above average, I would not hesitate to book with them again, probably my favorite airline in Indonesia, hopefully, they keep expanding and one day become an international airline.",True,A320-200,Family Leisure,Economy Class,Surabaya to Jakarta,December 2018,5,5,"<span class=""star fill"">4</span>",4,5,,True,
"""Warm and hospitality""",8,2019-01-24,"Yogyakarta to Jakarta. This airline gives good service, while checking-in all staff were helpful and friendly. Warm and hospitality starting from the ground next to the air and back to the ground. Passenger service assistance staff will always guide us.",True,Boeing 738,Solo Leisure,Business Class,Yogyakarta to Jakarta,January 2019,4,5,"<span class=""star fill"">4</span>",5,5,,True,
"""customer service is a disaster""",1,2019-01-10,"Booked domestic flights from Jakarta to Sorong and back at Batik Air online through their website. Because of a family emergency, I had to cancel the flights at short notice. Several attempts at the specified e-mail addresses or also via the Singapore call center failed: 1 e-mail address was obviously no longer valid, there was no answer to another, another call was sent to me in a batic mailbox. Air call center in Singapore referenced. In my telephone attempts (not exactly cheap from Switzerland and because of time shift cumbersome) I either reached a non-competent person or stuck in the queue. Overall, the customer service at Batik Air, at least as far as communication is concerned, is a disaster. Anyway, I will not try to book with this airline.  DE: Hatte bei Batic Air online über ihre Webseite für Januar 2019 Inlandflüge von Jakarta nach Sorong und retour gebucht. Wegen eines familiären Notfalls musste ich die Flüge kurzfristig stornieren. Mehrere Versuche über die angegebenen E-Mail-Adressen oder auch via Call-Center Singapur schlugen fehl: 1 E-Mail-Adresse war offensichtlich nicht mehr gültig, auf eine andere gab es keine Antwort, bei einer weiteren wurde mir Anruf in einem Batic-Air-Call-Center in Singapur verwiesen. Bei meinen telefonischen Versuchen (nicht gerade billig von der Schweiz aus und wegen Zeitverschiebung umständlich) gelangte ich entweder an eine nicht zuständige Person oder blieb in der Warteschlange stecken. Insgesamt ist der Kundenservice bei Batic Air, zumindest was die Kommunikation angeht, eine Katastrophe. Ich werde jedenfalls keinen Versuch mehr machen, bei dieser Fluggesellschaft zu buchen.",True,,Solo Leisure,Economy Class,Jakarta to Sorong,January 2019,,,,1,1,,False,
"""Batik is very good value""",8,2019-01-06,"Jakarta to Jayapura. Comfortable flight with decent food and a good selection of movies. The only minor problem was that headsets were not provided and had to be purchased from crew for 25.000 Rp. With the fare very similar to no-frills Lion Air, part of the same group, Batik is very good value.",True,,Solo Leisure,Economy Class,Jakarta to Jayapura,November 2018,3,3,"<span class=""star fill"">3</span>",3,4,,True,
"""recommend the Business class""",8,2019-01-05,"Makassar to Jakarta. The flight is fine, the staff is very friendly and the food is ok. Flying with Batik is a hit or miss because on my flight the IFE is said to be out of service, and the power outlet wasn't working. So it's a pretty boring flight. But for the Business class, it's on the cheaper side so I can recommend the Business class.",True,A320,Family Leisure,Business Class,Makassar to Jakarta,January 2019,4,4,"<span class=""star fill"">2</span>",4,4,,True,
"""Don't fly Batik Air""",3,2018-12-29,"Pekanbaru to Jakarta. Don't fly Batik Air. Starting from the ground service it is the worst. Actually we got no choice as we ran out seat of Garuda Indonesia . The boarding process is the worst out there , there were no specific boarding call for business class passenger, passenger with kids etc . The plane is quite a new A320. At least we took off on time but landed a bit off schedule due to traffic congestion at Jakarta . The service was quite friendly , it offers you a snack box consisting of a pizza bread and a muffin which is surprisingly , quite tasty. There were no hot drinks or soft drinks service as they told us bad weather, however during most of the flight, the weather is pretty fine except when we were about to land in Jakarta.  Back to the seat , to my surprise again, the aircraft is equipped with Inflight Entertainment. However the selection is really bad though the screen is very responsive. The seat is also hard unlike Garuda Indonesia which the seat is so much better than Batik. Pricing wise, the ticket is also an overpriced $160 Sing dollar. With that amount of money, I could have flown Silk Air to some parts of Indonesia otherwise. Please think twice before you book a Batik Air flight.",True,A320-200,Family Leisure,Economy Class,Pekanbaru to Jakarta,December 2018,2,4,"<span class=""star fill"">1</span>",2,2,,False,
"""still good value""",8,2018-11-19,"Jakarta to Jayapura via Makassar. Comfortable seats and good selection of movies, though no free headsets provided. Food quite basic, with only a glass of water for drink. Overall, still good value.",True,,Solo Leisure,Economy Class, Jakarta to Jayapura via Makassar,November 2018,4,3,"<span class=""star fill"">4</span>",4,4,,True,
"""still hope that they can improve""",6,2018-11-05,"Jakarta to Surabaya. I travelled with Batik Air for more than 10 times for business trip and this one supposed to be a premium version of the sister, Lion Air. It's not as good as you think it will be. Let's say from 10 flights with Batik Air, 2-3 were delayed, and 1-2 flights without in-flight entertainment. The seat is quite comfortable, bread & water is good enough and cabin crew service is okay. I personally feeling okay to take this for domestic flights but still hope that they can improve the flight experience.",True,A320-200,Business,Economy Class,Jakarta to Surabaya,October 2018,3,4,"<span class=""star fill"">4</span>",3,4,,True,1
"""you will be disappointed""",4,2018-10-02,"Jakarta to Singapore in business class.  The planes are new. Pilots seem reasonable competent, but service and food? Not even close. To fly from Sorong to Singapore, all on Batik, it will have taken me more than 30 hours. Plane was late in Sorong by more than one hour and then the ground staff couldn’t figure out how to speed up the passenger loading so we were another 45 minutes. We didn’t make up time in the air or in Makassar so were late to Jakarta and I missed the connection. To be fair the staff picked me up at the plane and made an effort to catch the flight, but we only had 7 minutes so it was wasted effort. We ended up at the customer service. While pleasant, no one spoke English, which was not really their fault but given they serve international customers, I would have thought English speaking was a requirement. After two hours I finally got my luggage and a car to take me to a local transit hotel, the Ibis. There are two at the airport, the Budget and Styles. They put me in styles. I would give the hotel less than 1 star. I left and paid for my own room at Ibis styles. Really, for business class, they use a very low quality hotel? They don’t even put their crew there. They were at styles! I was picked up at the hotel on time in they hotel car, as mentioned, part of Lion Group, they wanted to take me to terminal 3, which was the wrong terminal and then dropped me off at the wrong side of the terminal. Again, not a huge deal for a budget carrier, but if you think you are going to compete with Garuda, not even close. I will avoid Batik if there are other better airline options. Fortunately, today is Tuesday and my next flight is not till Saturday. I have not done a review of an airline before, but I knew little about the airline. I feel that I experienced quite a number of facets about the airline and it is clear what they can and cannot do. If you have to be somewhere or have tight connections, or expect major airline quality, you will be disappointed. If you expect Budget plus, then you will be satisfied.",True,A320,Business,Business Class,Jakarta to Singapore,October 2018,3,3,"<span class=""star fill"">1</span>",1,3,,False,1
"""No frills in business class""",4,2018-10-02,Not Verified |  Bali to Perth. No frills in business class apart from more leg room and wider seat. No choice of meals or drink. Economy passengers using overhead lockers for their luggage and would stand in business class going to the lockers and while waiting to use the front toilet most annoying for crew to get meal service. Why pay for this class when you get the same in economy. No lounge access in Bali.,False,Boeing 737 900,Couple Leisure,Business Class,Bali to Perth,September 2018,4,3,"<span class=""star fill"">3</span>",2,2,,False,
"""Delay after delay""",2,2018-09-09,"Not Verified |  Manado to Jakarta. Delay after delay, plane left two hours before time so we had to wait 6 hours, we already booked a hotel but couldn't use it because of our delay. On our way back the plane was one hour delayed, we missed our transfer to Istanbul. We had to pay for other tickets and had also to stay two more days in Jakarta instead of going home. We made a lot of costs, I sent a lot of mails to Batik air but don't get an answer.",False,Boeing 737,Family Leisure,Economy Class,Manado to Jakarta,August 2018,3,2,"<span class=""star fill"">1</span>",1,1,,False,1
