header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""Very friendly service""",9,2019-05-24,"Rome to Zagreb via Split. Very friendly service, aircraft and seats clean and comfortable. Usually using this airline, business meals for such short flights (45 mins both sectors FCO SPU and SPU ZAG). Friendly atmosphere, quick boarding and flights on time. Generous baggage policy.",True,Dash 8 Q-400,Solo Leisure,Business Class,Rome to Zagreb via Split,May 2019,5,5,"<span class=""star fill"">2</span>",4,5,,True,1
"""on time and quite comfortable""",9,2019-05-12,"It was my first time with Croatia Airlines and I was completely satisfied. For a little company everything was proper on time and quite comfortable. I do not expect miracles on a short budget line, but there are unpleasant surprises - this time they were gone.",True,A319,Solo Leisure,Economy Class,Copenhagen to Split via Zagreb,December 2018,4,5,,4,4,,True,
"""very satisfied with the flights""",9,2019-03-27,This was my first time that I used Croatia Airlines to fly from Brussels to Zagreb (round trip). I was very satisfied with the flights. The crew were perfect and the planes where clean and the service good. I love to fly with DASH 8 Q400. I recommend Croatia Airliens.,True,DASH 8 Q400 and A319,Solo Leisure,Economy Class,Brussel to Zagreb,January 2019,5,5,,5,5,,True,
"""please do not use them""",2,2018-12-01,"Paris to Zagreb. I had a very bad experience with Croatia Airlines. My luggage was lost, alongside several other passengers on the same flight. Croatia Airlines just did not care. Over the next 5 days, I repeatedly contacted customer service and registered a claim, no response. With very few belongings, I repurchased basic necessities. After 5 days, I finally went to the airport and contacted baggage claim. After a 9hr wait, my luggage was flown to Zagreb and I was able to leave Zagreb, it ruined my entire trip. Several months later, after submitting a claim that only included a fraction of what I purchased for hygiene, Croatia Airlines again ignored all of my follow-up emails. The service was terrible, the cost was high and thus, I will never fly Croatia Airlines again. There are much better airlines, for your own sake, please do not use them.",True,,Solo Leisure,Economy Class,Paris to Zagreb,September 2018,2,3,"<span class=""star fill"">2</span>",1,1,,False,
"""usual delays are present""",7,2018-11-24,"Frankfurt to Dubrovnik. My second time flying with Croatia Airlines. As usual delays are present, but would not mind that. On the reservation we was informed that we will fly A320 instead we flew with DHC 8. Crew were polite and nice, we got some nice snacks and drinks. Overall, could be better but they try hard.",True,DHC- Dash 8,Solo Leisure,Economy Class,Frankfurt to Dubrovnik,November 2018,5,5,"<span class=""star fill"">1</span>",5,5,,True,1
"""compensation is due""",3,2018-10-24,"Gatwick to Split. The flight was more than four hours delayed - with no explanation delivered at any point - and the compensation claim process has so far yielded nothing but a case number and automated responses. Croatia Airlines’ automated customer care number simply hangs up at some point - no matter how you click your way trough it (if anyone has a magic number up their sleeve, I’d be glad to have it!). Even though compensation is due under EU law, the airline has made absolutely no effort to comply. I’m averaging three e-mails per week - all left unanswered. In short: a one hour delay with no information was followed by another hour delay at the gate (with no explanation) and another two hours in the plane - again, with no explanation. The most substantial snippet of information we got from the pilot: “We might be here for three minutes - we might be here for another 90 minutes “. Even though the staff were friendly, at no point were we offered drinks or food. We had to make our way to the back of the plane as ask for something which was still limited to a glass of water. They noticed I was pregnant, because I was shifted from the exit seat, but that didn’t really prompt the possibility of receiving anything else but that precious glass of H2O. I am not blaming the staff, I am blaming the airline. Just be wary when booking and aware that there is virtually no real customer service to be expected.",True,,Solo Leisure,Economy Class,Gatwick to Split,August 2018,2,2,,1,2,,False,
Croatia Airlines customer review,5,2018-09-23,"Frankfurt to Dubrovnik. Nothing exceptional, just a typical European carrier with not much on board their airplane. The Pros: Friendly staff, Clean airplane, Snack and drinks. The Cons: Really tight fit even with slim seats (I am 5’10 and there was less than 2’’ spare space), No real Business (just empty middle seat), no entertainment, no Internet. Could not get emergency row seat assigned. Since nobody else did, Row was empty. Asked staff if I could move there and they agreed.",True,A319,Business,Economy Class,Frankfurt to Dubrovnik,September 2018,2,4,"<span class=""star fill"">1</span>",3,2,,False,
"""avoid flying with them""",1,2018-08-27,"Zagreb to Lisbon operated by SmartLinx Airlines. No information about the change of the operating airline, not even when boarding the aircraft at the gate. Flight itself nothing special, only with less legroom due to the high-density configuration of SmartLinx A320. From Lisbon to Zagreb operated by Croatia Airlines A319 immediately after our boarding has been completed the captain informed us that there is a small technical error and we will have to wait to fix it. And then it started: It turned into extremely long wait inside the aircraft before departure. In such a long delay (4 hours) the company is obliged to provide more than just a glass of water. We should be transferred back to the terminal and offered vouchers for food. Instead of that, after more than 3-hour seating in the aircraft the snack was distributed and then an hour after that we finally departed, however now without any snack during the flight since it was already distributed before take-off. So, it turned out that we spent more than seven hour in the Croatia Airlines airplane just with a tiny snack. Such things can happen; however, that should be properly handled. Croatia Airlines did it unprofessionally, totally unacceptable and also against EU regulations. On a positive side: both cabin crews were really nice, however unable to do anything since the general attitude of the company when dealing with an unexpected situation is way below professional standards in the industry. Will definitely avoid flying with them.",True,A320/A319,Couple Leisure,Economy Class,Zagreb to Lisbon,August 2018,3,4,,3,1,,False,
"""so far from serious company""",1,2018-08-12,"Munich to Sarajevo via Zagreb. Upon my arrived to the Sarajevo Airport I noticed my luggage was damaged. After reporting this to the luggage claim desk and signing the official claim (after their inspection), I wrote to the Croatia Airlines and sent all required documentation. Their answer was they need the invoice from the moment I bought my bag. No kidding, there were serious.  They are circus, so far from serious company.",True,,Solo Leisure,Economy Class,Munich to Sarajevo via Zagreb,July 2018,1,1,,1,1,,False,
"""Cabin staff unprofessional""",2,2018-07-30,"Lisbon to Zagreb. Cabin staff unprofessional and ignoring simple passenger requests. I filled a form to become member of Frequent flyer program and got no feedback until present. Very poor meals onboard. The flight was late, behind schedule. My luggage was broken and Croatia Airlines ignored my claim. They do not treat baggage claims seriously nor respectfully.",True,,Solo Leisure,Economy Class,Lisbon to Zagreb,June 2018,2,1,"<span class=""star fill"">1</span>",2,1,,False,1
"""Staff smart and friendly""",9,2018-07-08,"Not Verified |  Gatwick to Split. Check in was one of the fastest we have encountered, desk opened early. Our flight to Split was comfortable. Enough leg room. Plane clean, one of the cleanest we have been on in economy. 18 year old A320. Staff smart and friendly. Small enjoyable snack given plus drinks, all included in price. Plus benefit of reduction for being a senior/pensioner, though downside you cannot book emergency exit seats for extra leg room. However flight only couple of hours long so not necessary. Return flight, again check in process prompt. Staff friendly enough but once snack served they stayed chatting at back of plane. This was our first time flying with Croatian but it will not be the last.",False,A320,Couple Leisure,Economy Class,Gatwick to Split,June 2018,4,5,,5,5,,True,
"""car is better and faster""",1,2017-09-10,"✅ Verified Review |  Zagreb to Prague. Terrible airline. Massive delays (3 hours and more) on all flights. No feedback on info line, no compensation at the airport.  There are much better possibilities instead of this airline, even car is better and faster than this joke called Croatia Airlines.",False,,Business,Economy Class,Zagreb to Prague,September 2017,1,2,,1,1,,False,
"""cannot rate flight very positively""",5,2017-06-07,"✅ Verified Review |  Zagreb to Frankfurt. Despite the fact that Croatia Airlines extended a special courtesy to me as an airline memorabilia collector, for which I am quite grateful, I cannot rate the flight itself very positively. Business class check-in was polite and quick, and the flight attendants onboard were courteous and efficient, but who would guess that they charge business class passengers for alcoholic beverages? Certainly the onboard menu magazine indicated that miniatures ( in my case Havana Club rum ) cost $5, but I never imagined that these prices also applied to business class. This is certainly the first time that I have ever been charged for a drink when flying in a premium cabin. I will know better next time. The cold breakfast served was satisfactory. Lamentably, the front lavatory lacked soap and towels, and the sink and toilet were badly stained and unpleasant. The seating was typical European business class with economy class seats with the middle seat open. The flight arrived in Frankfurt on-time, and I wish I could rate the overall experience more positively.",False,A320,Solo Leisure,Business Class,Zagreb to Frankfurt,June 2017,3,4,,5,3,,True,
"""better experience than budget""",7,2017-03-12,"✅ Verified Review | London Heathrow to Zagreb. I fly often between UK and Croatia where I keep my boat. Croatia Airlines tries hard to be a ""proper"" airline not a budget flyer and generally succeeds. The staff are polite, pleasant, friendly and work hard to provide good service. The plane is always clean and the inflight magazine is informative and well written in Croatian and English. It's a better experience than budget and often not much more expensive. It would be helpful if they could fly direct to Zadar and have more winter flights. In my experience they are reliable and on time. The website has improved recently and online check in works well. These are short flights and the catering reflects that. A pleasant Croatia snack delivered with a smile and wine if you want it.",False,A319,Solo Leisure,Economy Class,London Heathrow to Zagreb,March 2017,4,4,,4,4,,True,
"""will fly with them again""",7,2016-12-01,"Paris CDG to Zagreb and Zagreb to Sarajevo round trip. Paris trip was good, eu-standard, no excitements, no disappointments. Professional staff, o.k. food/beverages, clean aircraft. Just what you need for a short flight: to be on time, to have enough space for a nap, decent cup of coffee and good apple juice. Sarajevo flight is super short, so only things I care about are that flight is on time, that seat is comfortable and that I get my coffee (on the early morning flight). Cabin crew is professional. All told, Croatia Airlines has a plus in my book, will fly with them again and I recommend it to others.",False,,Business,Economy Class,CDG to ZAG,April 2016,3,4,"<span class=""star fill"">3</span>",4,3,,True,
"""planes are always clean""",8,2016-10-01,"✅ Verified Review |  Nice little European airline. Planes are always clean, staff friendly, food as expected on short haul, inter-EU flights. Seats are slim, leather and comfortable, same through the airplane, with middle seat empty in business class (as is the standard in the region). Great and efficient customer service over the phone or by email. They have their own little FlyOnLine club, where if you purchase five tickets online through them - you get the sixth for free (of the same class/type as the other five) which is great if you travel a lot. Overall, among the better local services within the EU.",False,A319,Business,Business Class,LHR to ZAG,September 2016,4,4,,4,4,,True,
"""basic standard service with no frills""",7,2016-09-30,"✅ Verified Review |  Croatia Airlines is a small regional European airline based in Zagreb. I flew from Zagreb to Zurich to connect with my Swiss Airlines flight back to Singapore. The aircraft was a turboprop Dash-8. For the 1 hour flight to Zurich, flight attendants came around to serve crackers and beverages. Overall, the flight was more or less similar to other European airlines flying intra-European routes - basic standard service with no frills.",False,Dash 8,Solo Leisure,Economy Class,ZAG to ZRH,August 2016,3,3,,3,4,,True,
"""crew cheerful and friendly""",8,2016-09-29,"✅ Verified Review |  Copenhagen to Pula via Zagreb. Croatia Airlines is a nice airline that I've flown many times when visiting relatives in Croatia. The crew is cheerful and friendly, and even if it was some time ago they served a cold meal the snacks they serve are ok for the short flights they offer. The age is however starting to show on the aircraft but still OK. I still recommend Croatia Airlines, mainly for the crew. The cake and sparkling wine available for purchase for someones birthday and special occasions is great.",False,Fokker 100 / Q400 / A319,Solo Leisure,Economy Class,CPH to PUY via ZAG,September 2016,3,4,"<span class=""star fill"">2</span>",3,3,,True,
"""generous with the free drinks""",6,2016-06-04,"✅ Verified Review |  Flew London Heathrow to Zagreb with Croatia Airlines. The flight was delayed due to late arrival of the plane at Heathrow. However, their boarding process was quite efficient. The ground staff were well organized. The plane seemed to be showing its age but still clean enough. It was a 2 hour flight so no meal, they had only snacks but the olives and cheese were pretty good. They were also generous with the free drinks. Zagreb is small airport so we had to use bus to reach the arrival gates. It was good value for the money.",False,A319,Couple Leisure,Economy Class,LHR to ZAG,May 2016,3,4,,4,4,,True,
"""comfortable seats""",10,2016-03-02,"Croatia Airlines is a good middle-sized airline. I was flying from Heathrow to Zadar via Zagreb, slight delay because of heavy rain. The gate was directly across main departure hall, which is an excellent position. Flight was smooth, staff were friendly and polite. Catering was so so, but nothing worse or better than any other airlines. I had a transfer in Zagreb but the time between the two flights was more than 5 hours so I decided to take my baggage and to check-in for second flight. Check in lady was rude, but that's up to the airport, not the airline. Second flight was delayed, but we were notified on time so I had checked in later anyway. Flight was short (40 min), only drink service with cookies. Overall experience: Good airline with new aircraft with comfortable seats and excellent staff.",False,"A320, Dash 8 Q400",Solo Leisure,Economy Class,LHR to ZAD via ZAG,July 2015,5,5,"<span class=""star fill"">3</span>",3,5,,True,
"""catering less than poor""",4,2016-02-09,"Zagreb to Sarajevo with Croatia Airlines. A short flight, catering on board was less than poor with just water and crackers. If you want juices you have to purchase them.  The ticket for 50 min flight was extremely expensive, 130€ one way",False,Dash8 Q400,Couple Leisure,Economy Class,ZAJ to SJJ,February 2016,5,1,,1,1,,False,
"""very pleasant flight""",10,2015-11-14,"Rome to Split return with Croatia Airlines. Both flights in October 2015. Flight out of Rome was delayed for about 45-mins. As I don't speak Italian I had no idea why. On both flights the cabin crew worked hard to serve pretzels and juice. Really not needed for a 55-min flight! On the return we must have been ahead of time because we seemed to fly across Italy diagonally - beautiful views. Then we appeared to take a fairly low level tour up the west coast with houses and beaches right below us, before turning into Rome. A very pleasant flight.",False,Bombadier / A319,Solo Leisure,Economy Class,Rome to Split,October 2015,5,5,,5,5,,True,
"""not impressed""",1,2015-10-20,"My flight was cancelled so I tried to book a replacement flight with Croatian airlines. When I asked if there were any flights to Brussels leaving the same day I was told there were, and when I asked if I could book a ticket I was told the flight had left. When I asked if there was another I was told there was but it was full. When I asked if there was any flight I could take the same day I was told there was one via Germany, but I would have to pay €750 (with taxes) for a business class ticket. I had to be at work the next day so I took it. The ticket was economy class. Not impressed.",False,,Solo Leisure,Economy Class,Zagreb to Brussels,July 2015,1,4,,3,1,,False,
"""check in was rude, unhelpful""",4,2015-09-22,"The Croatia Airlines staff during check in was rude, unhelpful, and refused, without explanation to print out the boarding passes for each part of the flight. Forcing us to run around  trying to get boarding passes before boarding actually starts. Overall, experience with staff at the check in left me under impression that I'm unavoidable annoyance to the lady who was checking me in. Very unpleasant experience. Flight itself was average, typical boring flight.",False,,Couple Leisure,Economy Class,Zagreb to Paris,September 2015,3,4,,1,3,,False,
"""not happy""",3,2015-09-01,"Not happy. Have just paid 75 € for excess baggage. I believe the costs are too high in comparison to BA and many other credible airline companies. Croatia Airlines failed to offer a possibility of paying excess baggage online and reduce the costs, did not offer a possibility of upgrading into a higher flying class to avoid the charges. Additionally, they do not offer online check in and they could only issue me two boarding passes while I have to get the last one in Vienna to London, even though they're aware that there is a very limited amount of time between the two fights. I'll do my best to avoid Croatia Airlines in future.",False,,Solo Leisure,Economy Class,"Split to London via Zagreb, Vienna",September 2015,2,2,"<span class=""star fill"">1</span>",1,1,,False,1
Croatia Airlines customer review,7,2015-08-24,"30 min delay. Polite and attentive staff. It seems that generally flights of this airline that are scheduled for the afternoon, tend to be a bit delayed. Basic meal offered during this short flight, with an option to top it up with purchased food and drinks. Flight about 70% full. Generally smooth service and no particular problems.",False,A319,Solo Leisure,Economy Class,Athens to Dubrovnik,August 2015,5,4,"<span class=""star fill"">4</span>",5,4,,True,
Croatia Airlines customer review,1,2015-07-20,"Still waiting to board a flight that was supposed to leave an hour ago. All we have been told by the attendants is ""we are still waiting for more information, we can't tell you anything"". We will now miss the last ferry to Hvar and have nowhere to stay when we get to Split.",False,,Couple Leisure,Economy Class,Vienna to Split,July 2015,1,1,,1,1,,False,
Croatia Airlines customer review,4,2015-07-08,"Booked over with Austrian, this morning flight was operated by Croatia Airlines. After take off, the flight attendant was walking with bottle of water and few plastic cups offering water. That was the only service available. No coffee, and when requested by one passenger the reply was that it was only for Business class passengers. After handing out water the flight attendant was nowhere to be seen until start of descent. Considering that the ticket for this return flight was more than 400 €, this service was terrible. They are not a low cost airline. In comparison, return flight operated by Austrian served coffee, bag of cookies as well as a small bottle of water.",False,Bombardier Dash8,Business,Economy Class,Zagreb to Vienna,December 2014,3,2,"<span class=""star fill"">1</span>",3,3,,False,
Croatia Airlines customer review,8,2015-06-26,"Booking was easy, free seat selection and 23kg luggage included. Needed to register sports equipment and it was done by phone. Mobile check-in done using Miles&More app as Croatia Airlines uses Lufthansa check-in BCN. Croatia Airlines flies from non-Schengen gates E so nothing to do there as only one cafeteria, a small Duty-Free stand with very limited choices. Boarding on time, FAs welcoming us on board. Seat pitch is around 32 inches. Inflight magazine has lots of photos and articles to help pass time onboard. Small complimentary snack and drinks service and then later offered items from BOB program. Prices for BOB were triple than in the supermarket. We landed on time, customs cleared in 2', luggage delivered in 7'.",False,A319,Solo Leisure,Economy Class,Barcelona to Zagreb,June 2015,4,4,"<span class=""star fill"">2</span>",5,5,,True,
Croatia Airlines customer review,7,2015-04-12,Clean cabins. On time departures. Flew VIE-ZAG and ZAG-DBV. Food service is something that maybe improved. (On international sector a Pack of crisps + water / on domestic sector a glass of water served). Cabin staff are pleasant. Overall a pleasant experience and recommended.,False,,,Economy Class,,,4,4,,,4,,True,
Croatia Airlines customer review,5,2014-12-31,I had the flight Paris-Zagreb-Paris in December. I have mixed emotions about Croatia airlines. Positive sides: both flights arrived on time nice clean aircraft's and very friendly cabin crew. Negative: the boarding was disorganized food service is unacceptable consisting of olives cheese/crackers for one way and disgusting sandwich for back flight and the check-in staff in Paris was not friendly at all. In terms of the food I think that the air company should go to the low cost model allowing passengers to buy the normal high quality food and drinks on board. I do not understand serving food which is inedible. This ruins the image of the company.,False,,,Economy Class,,,4,4,,,3,,True,
Croatia Airlines customer review,10,2014-10-31,October 19 to Zagreb from Amsterdam economy class and return October 24 Zagreb to Amsterdam. This was first time on Croatian. Planes are new comfortable enough for economy class and they run on time. Both flights were packed. Flight staff are remarkably friendly and attentive. They appear happy with their job and communicate that to the passengers. Served snacks and sandwiches and drinks efficiently for the 1.5 hour flight. Croatian Airline office in Zagreb was anxious to help and very friendly. The flights were loaded efficiently and the bags delivered promptly.,False,,,Economy Class,,,4,5,"<span class=""star fill"">3</span>",,5,,True,
Croatia Airlines customer review,1,2014-09-17,My Business Class flight from RJK to LHR was business in name and cost only. Despite the online reservation system clearly indicating that the central seat on the A319 is left vacant consistent with my experience of other Star Alliance partners an upgraded passenger was put in the seat next to me and the response from the airline was only that they do not guarantee the extra space. This is an extremely misleading reservation system and doesn't help when your partner has booked the aisle seat thinking they are next to you. The only communication from the cabin crew regarding the move was to ask me whether I would mind moving to let him have the window seat! The airport had no business facilities there was no sparkling wine the food was extremely poor I was not even able to get a second piece of butter for my bread and my baggage with its priority tag was one of the last to arrive at LHR after a 45 minute wait. Considering the large price gap I am left wondering what exactly that money paid for as I am certain that a slice of ham and bowl of cereal cannot cost over 100 GBP themselves?,False,,,Business Class,,,3,2,"<span class=""star fill"">1</span>",,1,,False,
Croatia Airlines customer review,,2014-07-15,I had an awful experience on this airline and Lufthansa codeshare flight from FRA to DBV. Firstly the flight was delayed 1 hour in FRA. However what happened next was a true nightmare. As we descended into Dubrovnik the captain informed us due to a problem at the airport we were to divert to Split. After landing at Split and spending 1 hour on the ground we took off for what we thought was Dubrovnik. However after attempting to land the captain turned the flight around and proceeded to Zagreb (only one announcement and no information as to why). We landed at Zagreb at which point the captain and crew left the plane and the passengers with no information. We were given no food and only one glass of water during this entire ordeal. A new crew came on board about 30 min later and several passengers demanded to leave the flight. We finally took off for DBV and landed 7 hours behind schedule. I fully understand that weather issues/operational issues arise but to not give information to passengers and create a sense of panic with the passengers is completely unacceptable.,False,,,Economy Class,,,1,1,,,1,,False,
Croatia Airlines customer review,7,2014-06-05,LGW-SPU onboard older Aircraft A319 with Recaro seating. Inflight catering (sandwich) and beverages provided but no inflight entertainment. Good luggage allowance of 23kg. Overall - okay flight with courteous Croatian Flight Crew but small plane with limited legroom. Would fly them again at this reasonable price.,False,,,Economy Class,,,3,4,,,4,,True,
Croatia Airlines customer review,,2014-03-21,Old aircraft missing armrests and smelly carpets. I fly very regularly between Greece and Croatia and unfortunately this airline is often the only option without routing half way around Europe. The staff are rude and the food terrible. Once I asked why my baggage was not being marked with priority sticker being a star alliance gold member with several airlines and was surprised when the check-in staff didn't know what Star alliance was. 500EUR round ticket Athens/Dubrovnik sometimes costing a lot more if booked less than 2 weeks to travel date. Truly disappointing that this airlines is a star alliance member.,False,,,Economy Class,,,1,1,"<span class=""star fill"">1</span>",,1,,False,
Croatia Airlines customer review,8,2014-03-03,Flew Rome to Dubrovnik off peak (which involved 2 stops) last year and I thought they provided great service. We had 3 flights (Rome-Zagreb-Split-Dubrovnik) and they were all on time which made everything perfect. They provided good assistance when we had to go through Customs in Zagreb giving us priority as we needed to take off soon (crew even fought a bit with airport staff to get our passports reviewed faster). Also were very attentive with us as airport staff barely spoke English. Planes were modern and very clean. They provided some snacks but all flights were really short. Will fly them again if I have the chance!,False,,,Economy Class,,,4,5,"<span class=""star fill"">2</span>",,4,,True,
Croatia Airlines customer review,10,2013-10-28,Frankfurt-Split-Frankfurt. Old (ashtrays) but very comfortable A320 with the best legroom I've had and soft seats. Only one third full adding to the comfort. Nice sandwich and whisked to Split in only 1 hr and 20 mins. Return flight same quality despite full flight. Quick boarding and departing thanks to small Split Airport. Crew not very friendly. All in all: good value for money (150 euro rtn) would definitely fly again.,False,,,Economy Class,,,5,3,"<span class=""star fill"">2</span>",,5,,True,
Croatia Airlines customer review,10,2013-10-23,My flight from Barcelona to Zagreb got cancelled. But within 2 hours we were in a 5 star hotel all expenses paid and they really tried to make it all as painless as can be. For a 3 star airline - 5 star service!,False,,,Economy Class,,,5,5,,,5,,True,
Croatia Airlines customer review,5,2013-09-29,Booked cheap flight Gatwick-Split. Outward journey good. Seats comfortable with sufficient legroom. Flight time under 2hours. Food - the worst we have been served. Cabin service - fine. Return journey - half an hour late. The worst seating. Really uncomfortable and very little padding overall. Food as outward journey-awful. They would be better not to serve food just drink. Happy we only paid an economy fare.,False,,,Economy Class,,,1,3,"<span class=""star fill"">1</span>",,4,,False,
Croatia Airlines customer review,8,2013-09-22,We travelled on 4th September 2013 from LHR to RJK returning on 11th September. Both flights airbus 319 recaro seats comfortable enough for a 2hr flight. Aircraft clean stewardesses friendly light snack and drinks given flights. On time pleasant experience.,False,,,Economy Class,,,4,4,,,4,,True,
