header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""the worst flying experience""",2,2022-10-26,Not Verified |  We got stuck in a Hurricane (Fiona) in Corner Brook Newfoundland. Was sent an email saying we couldn’t return due to cancellations until a week later than our scheduled flight. We ended up having to book a flight 4 days later than scheduled. In order to get on that flight Flair charged us an extra $600 dollars to return. We already paid for our ticket but had to pay again. We tried to get a refund once home but was told it wasn’t going to happen. What kind of Airline treats their customers this way? On top of that amount they tried their best to get another 200 from us. We couldn’t use their site that stated you could book for free if you had a flex ticket because it was down too. We needed to get home to go back to work. We also had a flex ticket. We also paid for premium seats for extra leg room for my husband which we did have but they forgot to mention the seats are only small across so he was very uncomfortable all the way because his hips were wider than the seat. This was literally the worst flying experience we have ever had. I would have expected to be reimbursed since none of this was our fault and they should stand behind their customer satisfaction. I will have nothing but bad things to say about Flair until I get my money back. Two Very Unsatisfied Customers,False,,Couple Leisure,Economy Class,Deerlake to Kitchener,October 2022,2,2,"<span class=""star fill"">2</span>",2,2,,2,False
"""just as good as Air Canada""",10,2022-10-23,Not Verified | Affordable price! Boarding and everything else was just as good as Air Canada. I will go with Flair every time. If you're worried about flights be cancelled (rare occurrence as far as I'm concerned) just get flight delay / cancellation insurance on a credit card. Remember that people who take the time to write a review usually have a poor experience. I've had one terrible experience with air Canada,False,,Couple Leisure,Economy Class,Kitchener to Calgary,August 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""The worst airline""",2,2022-10-23,"Not Verified |  The worst airline. It was delayed about 5 hours so i had to wait 5 hours in Montreal, which has no shop & good restaurants. My trip was really great but this delayed flight made my trip so sad. Never recommend. 2 point for the price. But you should choose another airline.",False,,Solo Leisure,Economy Class,Montreal to Toronto,October 2022,1,1,"<span class=""star fill"">1</span>",1,2,,1,False
"""So sick of this airline""",2,2022-10-20,"So sick of this airline! Definitely not recommended to travel if u wanna travel hassle free. I have reached them more than 10 times, few times before travelling and about 10 times after travelling via emails, phone calls and no help. Its been more than a month that i have been trying to get my own money back that was over charged. My flight was booked for aug 12, i checked in for a baggage while doing web check in, a day before. Flair system was down and after i enter my credit card, it didn't take me to the confirmation page saying my payment was processed, therefore after half an hour wait, i entered my credit card again and added bag. And then it still didn't took me to the confirmation page.  Then, I reached on aug 11 through online chat and then called at customer service, they advised system is down and they cant see the payments or baggage being added and it can be take care of after if i am overcharged. Then at the airport i was advised that they will enter weight under one baggage so i can claim over charged baggage later. Then i sent my bank statement showing i was charged twice.  Then i have been told by flair that I cant get my own money that was over charged? I tried reaching customer service over the phone but no help since refund department is only through emails. I have attached my bank statements of being over charged and i don't get any response from flair refunds. While call centre tells me they can see all the emails i sent and they can see how i have been trying to reach flair before i flew for being overcharged. I feel like my time i have spend on this issue is more than the baggage price.",True,,Family Leisure,Economy Class,Winnipeg to Kitchener,August 2022,2,4,,1,1,,,False
"""flight and route had been cancelled""",1,2022-10-19,"Not Verified |  Arrived at the Checkpoint and Flair had cancelled the route and my flight without letting me know. I drove the prior day to the airport area, found a place to stay the night before, arrived at 7:30am to check in. The flight and the route had been cancelled. The only assistance at the counter was “Sorry, didn’t you get the email?”. I did not receive an email. There were several other potential passengers who had the exact scenario. I was out the flight, added charges, the gas to drive the day before and accommodations.",False,,Solo Leisure,Economy Class,Victoria to Kelowna ,October 2022,,,,1,1,,,False
"""Will never fly with them again""",2,2022-10-17,"Not Verified |  Purchasing experience was good. Then ce check in time. Checking in from Edmonton to Vancouver was ok, had to try a few times on the app to get it through. Plane was ok. Tight seats and expensive snacks. The real headache was the online check in from Vancouver to Edmonton. Tried several times with no success. Tells me my seats are in two very different rows when my purchase agreement shows I paid for seats 5e and 5f. Can't contact anyone via chat. Can't contact anyone on the phone. Horrible Custer service. Will never fly with them again.",False,,Couple Leisure,Economy Class,Edmonton to Vancouver,October 2022,3,5,,1,2,,,False
"""told that my ticket had expired""",1,2022-10-14,"Not Verified |  I originally booked a trip from Montreal to Vancouver on July 5th to return on July 8th. I had to cancel because I caught Covid a week before my departure date. I was fortunate to receive a credit for the ticket. I rebooked to fly for thanksgiving. I received confirmation that I had a trip booked from October 8th to the 11th. I also had to pay a difference of 60$ more for the tickets (meanwhile tickets were almost half the price on the site). When I reached the airport I was told that they could not find a boarding ticket for Montreal to Vancouver, however, they could see one for Vancouver to Montreal. I should them my email and they said they did not understand why they could not find the ticket. I was told to call customer service because they could not do anything. I waited on hold for 2hrs and 2mins before I was able to talk to someone­. I was told that my ticket had expired. I booked the ticket on September 25th, 2022. They approved a refund (not including the 60$) without any hassle when they wouldn`t give me one in July when I had Covid, which makes me realize they messed up on their end. The customer service at the desk was not polite and was actually smiling while my daughter was crying and after I just explained that my son was expecting us for Thanksgiving. My son was the one who suggested I try this airline meanwhile I will warn people about this company! It`s almost like it is a complete scam.",False,FB 201,Family Leisure,Economy Class,Montreal to Vancouver,October 2022,1,1,,1,1,,,False
"""my first and last time""",1,2022-10-13,Horrible. Price is affordable and cheap but that does not justify the horrible service. It’s my first and last time booking a flight with this airline- I’ve purchased cheap flights before but the experience had never as horrible as with them. Online check in does not work at all and the website is full of glitches (it had no record of my paid baggages and they’re asking me to pay again + my boarding pass was incorrect and I had to go early to the airport to get it printed out right). I called twice. I asked for assistance and agents over the phone will literally hang up on you while putting you on hold.,True,,Solo Leisure,Economy Class,Vancouver to Montreal,October 2022,1,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""entire experience was just terrible""",1,2022-10-12,"Confusing instruction and frustrating customer service. We were not told by any emails stating that we HAVE to checkin 24 hours prior the departing time to get a lower price carryon fee. When we checked in online, the option of adding carryon bag disappeared and we were forced to add carry on in airport which was $59+tax. Funny how these fees are higher than the flight ticket itself. We would be happier if the customer service was more helpful. Unfortunately, the customer service agents were very disrespectful and impatient with us. We could literally felt that they did not want to talk to us and simply wanted to take the money. The entire experience was just terrible. First time and last time with flair, never again.",True,,Solo Leisure,Economy Class,Vancouver to Calgary,October 2022,1,1,,1,1,,,False
"""Staff extremely rude and disrespectful""",1,2022-10-11,"Not Verified | If there had been a zero star I wouldn't even give you that. Staff at Edmonton international Airport is extremely rude and disrespectful so is the customer service over the phone. Your staff didn't give me the boarding passes that I had paid for. Your staff closed the counter an hour and 15 minutes before the flight departure time and started checking in for the next flight. Kicked us out of the check-in line and didn't even let us speak to the person at the counter. Your customer service on the phone is exactly the same, rude and disrespectful and has no idea how to work with customers that have paid already. On top of everything you system goes down and we are unable to download our boarding passes. Pathetic airline.",False,,Family Leisure,Economy Class,Edmonton to Vancouver,October 2022,1,1,,1,1,,,False
"""Do not fly with Flair""",1,2022-10-10,"Terrible Airline. Do not fly with Flair. The ticket agents deemed our identification unacceptable at the Winnipeg Airport. However we had used the same ID when leaving our home in Calgary flying to Winnipeg. But, they would not let us fly home. We are stranded here and cannot go home to get other ID. I only had enough meds to last my trip now stuck without my medications, can't pick up my dog from the kennel on time, And have no way to my passport from home. I can't believe after paying for our flight home that they would not let us board even though we had two pieces of ID showing our birthdate and names.",True,,Family Leisure,Economy Class,Winnipeg to Calgary,October 2022,1,1,,1,1,,,False
"""We wasted 12h at the airports""",1,2022-10-08,"Not Verified |  My worst experience in any airlines and among the top worst experience with customer service. The flight got pushed back by 2 hours the night before (9:25am flight) but we had planned our itinerary ahead so we were at the airport by 7am. We got notified not once, not two, not three but 4 times in a row that our flight was delayed. +2h then +1h each other times until it got just cancelled 5 hours and 56mins before the initial flight schedule. We then wasted hours to get our luggages reimbursed since the employee at the counter told us to call a number (a wait of up to an hour) who then told us to go at the arrival luggage drop off who told us to go back to the employee at the counter who called a supervisor in the meantime who called higher in the hierarchy of Flair Airlines who told him that the employees were clearly not updated to the last info and that it would take time (as in days) for everyone to receive the proper information. This is not a joke. We wasted 12h at the airports, in emails and on the phone and we are not even done. We finally booked a flight with another airline and we'll never buy a ticket from Flair Airlines again.",False,,Couple Leisure,Economy Class,Calgary to Montreal,October 2022,1,1,,1,2,,,False
"""Do not book with Flair""",1,2022-10-08,"Worst airline ever. First off - could not check in online through the website or the app the night before. after chatting with an agent they informed me they would leave a note on my profile saying there was a technical difficulty and I wouldn’t have to pay the check in fee when I got to the airport the next morning. They also told me to show up 2-3 hours early. When I showed up 2 hours early, there was no one at the customer service counter to help me for at least 45 minutes, and when they went to check me in, they informed me that my flight had been cancelled on Monday. My flight was scheduled for Friday. At no point over the course of those four days had I received any form of communication letting me know that my flight had been cancelled. Turns out, they had done the same thing to over half a dozen other individuals who were scheduled for the same flight They then informed me that I could “call customer service for a refund” but couldn’t rebook me for a new flight as there wasn’t one for another 4-5 days. This is the poorest customer service I’ve ever experienced and worst experience I’ve ever had with an airline. Do not book with Flair, they will screw you over and not even give so much as an apology",True,,Solo Leisure,Economy Class,Victoria to Kelowna ,October 2022,1,,,1,1,,,False
"""not recommend this airline""",1,2022-10-03,"My bag was lost on a flight from Edmonton to Kelowna. Absolutely nothing has been done to find it, the baggage department does not have a phone number and the multiple emails sent over days have not been answered. Would not recommend this airline to anyone. Months later with little to no communication my bag was never recovered. Flair said they would pay out $2100 and said it would take 2-8 weeks, this came to pass with no sign of money.",True,,Couple Leisure,Economy Class,Edmonton to Kelowna,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""my experience was very good all along""",8,2022-10-03,"First time flying with Flair. I read the reviews before and I was worried but my experience was very good all along. Good service at the airport counter, no extra fees, on time, good service on board, and it costs way less. Was travelling with my baby and it all went smoothly. Their entertainment system is accessible only on your own device via their wifi and works pretty well. Less choice of movie than other airline but I still found pretty interesting stuff. Seat wasn’t super comfortable, but I’m tall so I always say that after taking the plane. To me it was as good as an experience than any other airline I used in the past.",True,,Family Leisure,Economy Class,Vancouver to Montreal,October 2022,3,5,"<span class=""star fill"">4</span>",5,5,,5,True
"""Delayed our flight by 12 hours, no email, nothing""",1,2022-10-01,"Delayed our flight by 12 hours, no email, nothing, I got a text at 4.30 am saying it was almost time for my flight instead. The last flight we took we paid for seats and someone was sitting in the seats and they said they could do nothing about it “the flight was full” which it was not. This airline is cheap but they are also the poorest run company and have no respect for their customers.",True,,Couple Leisure,Economy Class,Abbotsford to Edmonton,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""They don't have enough flights""",1,2022-09-29,"San Francisco to Edmonton. Flair cancelled my flight the night before the morning departure and they failed to offer any alternative other than refund. My original itinerary was suppose to fly out Thursday and Return Sunday morning. But they rebooked me on a flight out Sunday morning and same flight back Sunday morning. What's the point? The rep on the phone is so nonchalant with my issue. Basically just no there's nothing we can do. You can hear from his tone of voice, he isn't even trying at all and can't wait to get me off of the phone. At least Swoop would rebook you with WestJet but Flair can't even do this at the least. They don't have enough flights and they will not rebook you with another airline either. I would recommend Air Canada over this garbage airline.",True,,Solo Leisure,Economy Class,San Francisco to Edmonton,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""waiting for my bags for the past 2 hours""",1,2022-09-29,Not Verified | Calgary to Toronto. I have been waiting for my bags for the past 2 hours this is honestly the worst airline in the world there is no effort put in to the work and I will not travel again. If you wanna get home on time I suggest you go with other airlines,False,,Family Leisure,Economy Class,Calgary to Toronto,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""use safety as reason to avoid compensating""",1,2022-09-27,Not Verified |  We were supposed to depart at 9:00 AM on a Monday but the flight was pushed 2 times until 2:00 am the next day Tuesday. However even the 2:00 am flight did not depart until 4:00 am . In total the flight was delayed 17 hours. We got stuck at the airport the whole night waiting for the aircraft to arrive. We were also charged a penalty of changing our flight departure time from pm to am hoping to arrive in Toronto early. Yes we arrived early but early the following day. Lobbied for compensation but they conveniently reasoned that they do not compensate if the delayed was due to safety. They always use safety as reason to avoid compensating passengers.,False,,Family Leisure,Economy Class,Winnipeg to Toronto,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""had to pay $61 for our carry on bag""",3,2022-09-27,I can’t really recommend this airline unless you are desperate. We had to pay $61 for our carry on bag and as we boarded the plane we were told that our personal item (a bag) was too large to be a personal item and we would have to pay another $61. We take these items on a regular basis on other airlines with no charge so we were not pleased and ended up paying more than we would have paid with a real airline. Be careful when you book with Flair or you may end up paying more than you think you will have to pay. There’s very little leg room so if your tall you won’t be happy.,True,Boeing 737,Couple Leisure,Economy Class,Edmonton to Vancouver,September 2022,2,3,,2,2,,,False
"""I may have lucked out on this trip""",5,2022-09-20,"Not Verified |  On the first day, we were delayed due to staffing but not by too long, I was travelling with my son on my own and I have never had so much help from staff before with him (He lapped it all up). When boarding we ran into an issue with the phone app boarding passes but soon figured out took an additional 5 mins it was shortly after the app launched so I can see why they would have bugs here and there. Now onto the fun part when flying back I went to check in the night before but couldn't, kept saying that there was a change to my flight so it wouldn't let me check in. after talking to support (which was no help) and getting my husband to talk to them on my behalf  He was at home in another province) he got nowhere. So I showed up early to the airport willing but not happy that I would have to pay extra to check-in. I got there and the girl let me know they were having a problem with their website and waiving all check-in fees. once we got the boarding pass we got on the plane (again late but it was do to airport staff and not the flair airline staff) and when I got to our seats I noticed we were not in the right seats we were placed in an emergency exit seat which is a no-no if you have a child younger than 12. I let the staff know that these were not the seats I paid for. I was moved to the front of the plane for my inconvenience and to make sure that my son was safe. All and all I think I may have lucked out on this trip I am going to try again and see what happens.",False,,Family Leisure,Economy Class,Kitchener to Halifax,June 2022,2,4,"<span class=""star fill"">1</span>",4,3,,1,True
"""wasn't able to get a boarding pass""",1,2022-09-20,"Not Verified |  I got to the airport at 6 am this morning for my flight at 730 am I checked in the night prior and was unable to open their attachment with my boarding pass on it. I went up to the front desk to get them to print it off and she refused said the gate is already closed. The flight wasn't leaving for almost 2 hours. I have to be in Montreal for work and she said nothing she could do. I chatted online with their ""support"" all her kept repeating was my flight was off at 730, it was 645 am I don't know if he clued in the time change from where he was but it hadn't even left yet. I paid for a flight, checked in and still was told wasn't able to get a boarding pass. I wrote a email they said well you missed your flight so there's nothing they could do.",False,,Business,Economy Class,Edmonton to Montreal,September 2022,1,,,1,1,,,False
"""good value for the money""",9,2022-09-12,"Not Verified |  The service was good. There was no delay in flights while the staff were friendly and courteous. The seats could not be reclined back, so I am not sure why the pilot asked to put the seat back in an upright position. Passengers get little or poor sleep since the seats cannot be reclined. Overall, it was a good value for the money.",False,,Family Leisure,Economy Class,Calgary to Kitchener,September 2022,2,5,,5,5,,,True
"""they have poor customer service""",1,2022-09-12,"Not Verified |  Please don't ever book this flight. This is extremely disappointing airline since they have poor customer service, we would have to pay extra if we checking on the airport, their portal for boarding pass doesn't work plus there is no guarantee to be seated next to your family, as they select random people as per boarding pass. Not just that they have the audacity on top of that to ask for money in order to have a special seat next to your loved ones.",False,,Couple Leisure,Economy Class,,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""very rudely treated by the ground staff""",1,2022-09-10,"Vancouver to Toronto. For some reason the airline wouldn't allow everyone in our family to check in on-line. On calling the airline we were told to go to the airport 3 hours before the flight and they would waive the checking in at airport fee. On arrival at the check in desk 3 hours before, we were told that that there was no record of one of our party who couldn't check in even though we had the flight itinerary with all the passengers showing. We had also paid extra for seats which had extra legroom. After being very rudely treated by the ground staff, and waiting for nearly 2 hours, they eventually found the details of the passenger that was missing and issued boarding passes but not for the seats that we had booked and paid extra. They also charged us for using the check in desks and said we would have to call Flair Airlines for refunds. We are still chasing them for the refund as I write this review. Terrible airline!",True,Boing 737,Family Leisure,Economy Class,Vancouver to Toronto,September 2022,1,2,,1,2,,,False
"""We will never fly Flair again""",2,2022-09-10,"We will never fly Flair again. The cost is only marginally cheaper after paying for all the ""extras"" like checked luggage and a seat. No free food offered on a 5 hour flight. Best we got was water with ice. They canceled our original flight and we had to reschedule for a later flight. Unfortunately, their system still reminded us several times to check in for the first flight that no longer existed. Our return flight was scheduled for 9:40am but when we attempted to check-in, we were informed that it had been postponed to 3pm. No e-mail or notification was sent. And again, we got reminders to check in for the 9:40am flight. No in-flight entertainment aside from wifi to watch old movies or play terrible games on your cell phone or tablet. Solitaire was available for an extra fee.",True,Boeing 737,Couple Leisure,Economy Class,Ottawa to Vancouver,August 2022,3,1,"<span class=""star fill"">1</span>",2,1,,1,False
"""a don't care attitude""",1,2022-09-10,"Terrible company, bought ticket for a boarding time at 3pm, and this company changed it to 6am in the morning without notice. Also left us no other option to make any last minute change, you can either accept or refund it. Our whole vacation plan got ruined. Customer service is rude and give us a don't care attitude. A luggage will cost $130. And you need to pay money to drink water. No on board service what so ever.",True,Boeing 737 MAX,Family Leisure,Economy Class,Toronto to Calgary ,August 2022,2,1,,1,2,,,False
"""You get what you pay for""",2,2022-09-09,"Not Verified | Calgary to Montreal. You get what you pay for. If you are a budget traveler and absolutely have to travel, Flair Airlines will get you from point A to B just that you might be delayed a few days here and there. The customer service is total garbage and the self service options are limited. I had to cancel part of my journey and they issued credits which is fine but the credits cannot be used online. This is a low cost carrier and they really don't care about customer experience just like most other airlines out there. I would only recommend you book with them if there are no other options available and you are not on a tight schedule.",False,,Business,Economy Class,Calgary to Montreal,September 2022,2,1,"<span class=""star fill"">1</span>",1,2,,,False
"""no compassion for any situation""",1,2022-09-01,"Not Verified |  I have booked 2 one way tickets to Toronto from Vancouver for October 24th. For 2 passengers it had cost my only $138. These tickets were purchased on August 25th and today is August 31st. I had contact flair airline to change my flight time (same flight date) but just to arrive 6 hours prior. Flair had informed me I would have to pay a charge of $29 each passenger to change these which I believe is very reasonable however the flight difference would cost me an additional $250 on top of the $138 already paid and then the changing penalties, It’s pretty ridiculous, and intentional, absolutely no compassion for any situation.",False,,Couple Leisure,Economy Class,Vancouver to Toronto,August 2022,,,,1,1,,,False
"""very poor customer service""",2,2022-08-29,"Not Verified | Kitchener to Halifax. You get what you pay for. They do offer cheaper flights, but is possibly the worst airline I have ever flown with. This year is my first year flying with them (3 different trips). My most recent experience is this past weekend. I went to Halifax over the weekend. My return trip on Sunday was at 3:45 pm to Kitchener airport. When I got to the airport to check-in, they informed me the flight was cancelled - because the plane wasn't safe to fly. No notice at all about the cancellation. The only available flight for that day was 9:30 at night to Toronto Pearson, we had no choice but to take the flight. We waited in the Airport for 8 additional hours, and then had to take an uber to Kitchener/Waterloo airport to pick up my car. In March I booked a weekend trip to Florida with a bunch of the girls for a girls weekend away, 2 weeks before the flight, they cancelled due to weather conditions? Trying to book a new flight without as much notice, cost me more than double than the original amount paid. They automatically book you on the next available flight which was for this trip on the Monday, the day we were supposed to be returning. Are you kidding? Flying is not cheap. So if you book, be prepared for very poor customer service. Swoop is another cheaper airline, and they are so much better. Even their airport in Hamilton has a little shopping and restaurants. Kitchener has nothing. Good Luck",False,,Family Leisure,Economy Class,Kitchener to Halifax,August 2022,4,3,,1,2,,,False
"""Flair Airlines is not worth the risk""",1,2022-08-27,"Not Verified |  We saw the bad reviews of Flair, but decided to risk it. What a mistake! I am writing this review instead of getting ready to drive to the airport, because Flair rescheduled my flight by almost a week, 9 hours before the flight, pushing our family trip with my four kids into the school year, which can't happen. A Flair rep on the chat line just hung up on my wife, who was not being particularly unreasonable. This was after she spent literally hours last night struggling to correct the luggage having disappeared from the tickets. Everything is a mess now. We have reservations at multiple hotels, multiple rental cars, family events and outings planned with relatives. My brothers-in-law took vacation time to spend time with us. My kids are waking up and about to hear. My wife is crying. Do yourself a favour and learn the easy way that Flair Airlines is not worth the risk.",False,,Family Leisure,Economy Class,Waterloo to Edmonton,August 2022,,,,1,1,,,False
"""Worst experience so far""",1,2022-08-27,"Not Verified |  Me and my family's return flight was delayed by 48 hours (1 day before boarding). No reimbursement to hotel, uber, food provided. We stayed in hotel for 48 hours, and before boarding return flight, we received a message of flight delay by 45 mins. We waited, again it got delayed by 30 mins, we boarded the plane and plane took off 30 mins late even after. In total, there were several unexpected delays out of the blue with no reimbursement to what so ever! Worst experience so far I've faced. Do you think we all should fly flair airlines again? I guess NOT!",False,,Family Leisure,Economy Class,Vancouver to Calgary,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Extremely disappointing experience""",1,2022-08-24,"Not Verified |  Extremely disappointing experience. My flight which was booked months in advance, cancelled a day before departure for a reason that was not a surprise. The plane didn't arrive in time from the manufacturer. I spoke to someone who was very rude on the phone who said i should get a reimbursement and compensation. Only for me to be told I can only get an amount of $600 altogether in return even though i had to book a last minute ticket of $1150 to make the destination for my cancelled flight thanks to the late cancellation. I dealt with people who were either rude or couldn't even be bothered to spell my name right in all my exchanges. It was a horrible experience with this airline.",False,,Couple Leisure,Economy Class,Montréal to Calgary,July 2022,,,,,1,,,False
