header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""can't be on time if they tried""",2,2020-01-05,Not Verified |  Fredericton to Ottawa. Porter isn't much different than any other airline in size or quantity but they can't be on time if they tried. I have flown Porter 5 times now and every single flight has always been delayed.,False,,Business,Economy Class,Fredericton to Ottawa,January 2020,1,2,,2,2,,False,
"""rebooked me on a different flight""",1,2019-12-31,"Not Verified |  Ottawa to Newark via Toronto. Received an alert two days prior to the flight that due to weather flight would be delayed or cancelled and that I could rebook free of charge. They only gave options for the same day of the original flight. Thus, I booked after the storm would have passed. Less than 12 hrs before the rebooked flight Porter cancelled my flight and then rebooked me on a different flight that would have missed my connection, landing me back in NYC seven hours later than planned and with a layover of five hrs. Tried to call customer service only to be disconnected after hr and a half wait with no call back. Called back only for another hour expected wait time.  Ended up booking AirCanada same route, same time with zero hassle or delay.",False,,Solo Leisure,Economy Class,Ottawa to Newark via Toronto,December 2019,,,,,1,,False,
"""experience has deteriorated""",3,2019-12-28,Not Verified | Toronto to Ottawa. I have flown with Porter Airlines over ten times three years ago. I gave it five stars back then but haven't flown with it since until this month. I found the service quality and overall experience has deteriorated to a huge extent. What attracted me previously no longer exists. They start charging even an everyday backpack. I wonder if they are going to charge passengers who use the underwater tunnel or ferry to get onto the Toronto city airport in the future.,False,,Business,Economy Class,Toronto to Ottawa,December 2019,4,4,,1,1,,False,
"""my bags were too big for carry on""",2,2019-12-09,"Not Verified |  Halifax to Toronto via Ottawa. Charged me $80 because my bags were too big for the carry on. Even after going through checkin fine they charge me before I board. I already paid for a cabin and carry-on, they force me to check in my bag.",False,,Solo Leisure,Economy Class,Halifax to Toronto via Ottawa,December 2019,3,3,,1,1,,False,
"""Enjoyed flying with Porter""",6,2019-11-25,"Ottawa to Toronto. Enjoyed flying with Porter to Toronto City Airport. This is a great experience landing on Toronto islands and getting to the city by walking down a tunnel for a couple of minutes. Porter is a small Canadian airline connecting eastern Canadian cities and having a couple of US cities in their destinations too. As far as my single experience with Porter, it was a nice one.",True,Dash 8-400,Business,Economy Class,Ottawa to Toronto,December 2018,3,3,,2,4,,True,
"""customer service is non-existent""",1,2019-11-22,"Newark to Toronto.  The booking page repeatedly showed that my booking for an urgent flight was unsuccessful after several attempts. However, they charged my card without any acknowledgement nor confirmation. I was only able to find out the charge 4 days later and they refused to refund me for errors caused by their system glitch. Call centre is useless and customer service is non-existent - they’d do nothing but read off their scripted procedure.",True,,Solo Leisure,Economy Class,Newark to Toronto,November 2019,1,1,,3,3,,False,
"""will never use this airline again""",1,2019-11-16,"Not Verified |  Since I never received a Boarding Pass due to no one being at the counter to fly back to Montreal, it can not be a verified review unless I use the one on 8 November, 2019 which had the same issues except I didn't miss my flight. You see Porter Airlines on has someone at the counter for 1 hr prior to the flight and that is the only way you can receive your boarding pass, which is a ridiculous practice and I can not imagine that this policy serves them well. On November 10, 2019 I arrived at Dulles Airport 55 minutes prior to my departure time due to a traffic incident. I go to the counter to find it empty and no one to give me a boarding pass, I called their customer service no. to be received by a very rude person stating that I should have been there one hour ahead of my flight, which I would have if not stuck on the 95 in Washington DC, I was 5 minutes short. You can not use a kiosk to get your boarding pass and you can not get a mobile boarding pass. I had to buy another flight on another airline in a different airport to get back home. In Montreal I was 2 hrs early for my flight and again no one was at the counter, and even though I was early I had to stand there waiting for someone to come to work at Porter to get a boarding pass, so instead of getting through security and customs a bit early I was rushed and running to my gate. I will never use this airline again.",False,,Solo Leisure,Economy Class,Washington DC to Montreal ,November 2019,1,1,,1,1,,False,
"""I haven’t received anything""",1,2019-11-05,"Montreal to Boston via Toronto in August 2019. There was a delay from Montréal so we missed the flight to Boston because we had a stop in Toronto. As soon as we arrived to Toronto they were professional and suggested a hotel room in order to take the flight the day after, but we have to pay the taxi and we will be refunded. I did so and I sent them all the bills. I’m still waiting, I haven’t received anything and their response in the email is always the same : we are sorry.",True,,Solo Leisure,Economy Class,Montreal to Boston via Toronto,August 2019,4,4,,1,1,,False,
"""personable and relatable""",10,2019-11-01,"Not Verified |  Toronto to Montreal. I have a hearing disability and after a miscommunication and missed flight (which happens often for me, no fault of anyone's) the extent that the staff went to after understanding my hearing disability was incredible. An agent collected me from the restaurant and brought me to the boarding gate, was personable and relatable, most importantly authentic. I truly felt appreciated. Even as I was sat in my seat I was offered water, Jessica and Bianca (I believe) treated me like I mattered and I have never found that elsewhere. I'm so grateful to get home later than I hoped but have this experience in exchange. Customer service that other airlines simply don't have.",False,,Solo Leisure,Economy Class,Toronto to Montreal,October 2019,5,5,,5,5,,True,
"""Air Canada from now on""",2,2019-10-24,"Not Verified | Timmins to Ottawa via Toronto. Having flown a week before with Porter under the basic airfare, I assumed the same bag containing the same things would be acceptable for my return flight. I was told when checking in that I would need to pay an extra 50$ for my bag as it was over the capacity for a personal item. I explained the situation and was told I would have to pay the 50$ to take my bag as they must not have checked my bag thoroughly enough leaving Ottawa. It's important to note I have been flying with Porter for over 3 years, flying approximately 10 times a year, with the same bag and this has been the first time it has been an issue. Luckily Air Canada still offers a personal item and a carry on for a cheaper rate. As such I will be flying Air Canada from now on.",False,,Solo Leisure,Economy Class,Timmins to Ottawa via Toronto,October 2019,2,4,,1,2,,False,
"""very rude ground staff""",2,2019-10-20,Not Verified | Halifax to Toronto via Montreal. Brutal baggage fees on this airline and very rude ground staff. Charged me $51 dollars for a small backpack that fit no problem in the overhead bin. I don’t pay that much to check a bag to go to Europe. Thank goodness there is a choice as I will never fly this airline again. They simply don’t care about their customers which seems like a bizarre way to run a business.,False,,Solo Leisure,Economy Class,Halifax to Toronto via Montreal,October 2019,1,3,,1,2,,False,
"""Lovely flight""",10,2019-10-14,"Newark to Toronto. Lovely flight, friendly flight attendants. I particularly like the leather seats and cabin ambience. The free beer and snacks were unexpected. I have to say, after completing a ‘red-eye’ from Oregon earlier that morning I was pleasantly surprised. Thank you, Porter.",True,Q400,Solo Leisure,Economy Class,Newark to Toronto,October 2019,4,5,"<span class=""star fill"">1</span>",5,5,,True,1
"""charged us 50$ for one bag""",1,2019-10-13,Windsor to Toronto. Terrible customer service. Worst experience. They charged us 50$ for one bag because we couldn’t fit it into our other bags.,True,,Couple Leisure,Economy Class,Windsor to Toronto,October 2019,1,1,,1,1,,False,
"""1h 15m for my luggage""",1,2019-10-02,Halifax to Montreal. Waited 1 hour and 15 minutes for my luggage. The porter representatives told me they wait for all their flights to come in before realeasing the checked in luggage. Spoke to a representative on their Facebook chat and they seem to not care about their service and did not respond not even a sorry for the inconvenience. Not normal to see the Air Canada flight come in 30 minutes after I landed and they got their luggage within 10 minutes! I will never fly this airline again never! For the same price I’ll book AC next time for my upcoming trips!,True,DHC8 Dash 8-400,Business,Economy Class,Halifax to Montreal,September 2019,2,2,,1,1,,False,
"""want to acknowledge the fantastic care we received""",10,2019-09-25,"Not Verified |  Flew Ottawa to Halifax. My wife and I want to acknowledge the fantastic care we received from an employee of Porter Airlines, who helped us so much at a very difficult moment at the airport in Halifax. The other agents also took great care to change our tickets that could suit my medical condition after I suffered from an unbearable migraine while landing onto Halifax airport. Thank you.",False,,Couple Leisure,Economy Class,Ottawa to Halifax,September 2019,4,5,,5,4,,True,
"""charged us a cancellation fee""",1,2019-09-07,"Ottawa to Saint John. We purchased tickets, costing over $1300 and due to a medical emergency we had to cancel our vacation. Porter Airlines did not refund our money, charged us a cancellation fee and gave us a credit that is basically unusable. Do not fly Porter Airlines",True,,Family Leisure,Economy Class,Ottawa to Saint John,August 2019,,,,,1,,False,
"""charge you small carry on luggage""",1,2019-08-16,Montréal to Toronto. The customer service is rude and they lied about the size of carry-on luggage so they can charge you more money. They charge you small carry on luggage as long as the luggages have wheels. In the end you will pay more than any other airlines.,True,,Couple Leisure,Economy Class,Montréal to Toronto,August 2019,2,2,"<span class=""star fill"">2</span>",2,2,,False,2
"""never recommend this airline""",1,2019-07-20,Windsor to Toronto. Worst customer service when checking in bags. The website lies about the size of the carry on bags. The staff that take care of check ins are very arrogant and rude as if they are paying out of their pocket for your flight. I will never recommend this airline.,True,,Family Leisure,Economy Class,Windsor to Toronto,July 2019,1,1,,1,1,,False,
"""disappointed and frustrated""",3,2019-06-13,"A colleague and I took a plane from Sault Ste. Marie, Ontario to Billy Bishop Airport in Toronto. We boarded the plane at 5:40 pm. Estimated time of arrival was 7:00 pm. We first realized something was up when the plane began descending and shortly after it ascended. This happened several times. No one informed us as to what was happening until a short time later. An announcement was made that they were having difficulty landing and that they were low on fuel and had to take us to Hamilton Airport. We finally landed in Hamilton at approximately 8:10 pm. We were informed that a shuttle bus would take us to Billy Bishop Airport. Slowly people were getting discouraged and began taking cabs back to Toronto. At 9:40 pm. I approached an individual who said he was overseeing the ""incident"" and then announced to me that the shuttle bus would be another hour. There were only a handful of people left at that time. We gave up waiting. We were tired and hungry. No offer of coffee or anything of that nature. Many were disappointed and frustrated. Some had tickets for the Raptors game. They basically dropped us at the airport and left us in the lurch. So much for customer service.",True,,Business,Economy Class,Sault Ste. Marie to Toronto,June 2019,3,4,,4,2,,False,
"""an otherwise great experience""",4,2019-06-13,"Toronto to Montreal. I had an otherwise great experience with Porter. The flight attendants, customer service people, etc. were very polite. However, I booked a basic trip and I booked this through cheapoair. Little to my knowledge, a proper carry on is not included and I was charged a fee when I arrived to the gate which I couldn't help but pay (I can't leave my carry on behind obviously). I would have been completely fine with that - I understand that airlines are increasing fees, it is part of the state of the economy. However, I was not made aware of this  on cheapoair's website. A customer service agent (when I made a complaint) told me that Porter's website and cheapoair both warn you but when I tried to book the same basic fare on Porter website in fact it did warn me and very specifically (no carry on etc.). Cheapoair just said ""only a 20 ib personal item"" - well my carry on was extremely small and less than 20 pounds. Honestly, I wouldn't mind any of this but when I complained about it with Porter and I sent them the screenshots and the difference between the warnings on Cheapoair and Porter, they did nothing. That alone means that I will likely never fly porter again.",True,,Solo Leisure,Economy Class,Toronto to Montreal,May 2019,4,5,"<span class=""star fill"">4</span>",5,1,,False,2
"""baggage fee was applicable""",1,2019-05-26,"Toronto to Boston. On the first leg of the journey, the gate agent indicated he would call ahead to hold the plane due to a long line at security. He apparently did not as five passengers did not make the flight. On the return flight, the gate agent indicated a carry on baggage fee was applicable which I disputed. Once through security, two managers followed me and then had my name called not for passport check but to ransom carry on baggage fee. Very poor customer service",True,,Business,Economy Class,Toronto to Boston,May 2019,3,3,,2,2,,False,
"""on board service was great""",2,2019-05-25,"The on board service was great - smiling flight attendants. However, we dealt with an unforeseen circumstance on the day that we were flying. My wife and I were at the boarding gate waiting for our flight. She was very unwell and I had to bring her to the emergency. As much as I understand that we had booked on a special fare, we were at the boarding gate and my wife was unwell. To add fuel to the fire, I realized that my cellphone accidentally fell off my pocket and it was in the car rental that I returned at the airport. It was too late for me to board that flight. The Porter Airlines employee at the check in desk showed no empathy or compassion  about the circumstance and instead just reiterated about the change fee policy in a grouchy tone! I understand that we were on a special fare. However, it did not cost the airline anything to put us on to the next flight where there were lots of seats available given the fact that the reservation was directly booked through the Porter Airlines website. The airline employee chose to stick to the company policy and not show any compassion to a valuable customer and generate that goodwill. Porter has two lost customers due to this!",True,,Couple Leisure,Economy Class,Thunder Bay to Toronto City,May 2019,3,5,,1,2,,False,
"""I chose to book basic""",2,2019-05-24,"Halifax to Ottawa. There was a $10 difference in standard vs basic and I chose to book basic. They charged me $39 not $25 for my golf bag and then told me instead of my 2 carry ons I was not allowed a carry on, only a personal item. I asked if a back pack could be my personal item and the guy gave me dimensions - when asked if an average sized back pack can be a personal item he said I don't know the size of an average backpack.",True,,Business,Economy Class,Halifax to Ottawa,May 2019,3,3,,1,2,,False,
"""worst staff attitude""",2,2019-05-20,"The worst staff attitude ever. I was on my way from US to Montreal via Toronto and forgot my portable charger in the NY to Toronto flight with 2 credit cards on the backside of it. As soon as I was at security check for my connecting flight to Montreal, I realised it and informed the porter desk in the lounge. They called the aircraft staff and got to know that they found the stuff. Since I had a flight in next 15 minutes, they told me to jump on the flight and that they would send my stuff in the next flight which was just after 30 mins of this flight. They asked me to speak with the portal staff in Montreal. I contacted their staff at the Montreal airport and they said we did not get any message about any such suff left. I said pls check my file and that they would put the note on my file as they assured me at the Toronto airport. The lady did not even bother to check this and asked me to wait for 30 mins till the next flight arrives. I waited for almost 40 mins and then asked the lady again so she said she is going to check on the flight which just arrived. She comes after another 10 mins and does not even bother to inform me as to whether she found it or not. I go to her again and she carelessly says that they havent sent anything in this flight. I told her that I have my 2 credit cards in it and no cash left. She suggested me to contact the manager in the departure area. When I went there, the manager contacted the staff at Toronto airport and he was continually asking me to whom I got in touch with at the Toronto airport. I said I did not ask the name. He said that he is not able to know whom I contacted and that they dont know whether they found my stuff? I said that I am sure that they had found it and they were going to send that in the next flight. Finally, they just gave me a recipe of lost stuff and asked me to wait for a call.",True,,Solo Leisure,Economy Class,Newark to Toronto via Montreal,May 2019,3,1,,1,1,,False,
"""they offered me no compensation at all""",1,2019-05-08,"Out of all the many times I've flown and traveled, I must say Porter Airlines is by far the worst way to travel. During the Easter weekend after purchasing a one way nonstop flight from Toronto to Thunder Bay for almost $500, a week in advance, my flight was at the very last minute changed to a 6 hours flight that made a stop in Sue Saint Marie. Considering my driver was stuck waiting for 4 hours and I was not alerted about the flight change until boarding the plane, they offered me no compensation at all and told me that the case is closed and I should be happy that they were able to get to the people to Sue Saint Marie in time for Easter. So they forced me to be late so others could be on time even though I paid to be on time, a one way nonstop flight which I did not get. So if you're looking to get what you paid for, not get ripped off, and get good customer service, I would suggest you pick a different airline as they cant not provide any of the above. Worst customer service ever. Worst flight ever.",True,,Solo Leisure,Economy Class,Toronto to Thunder Bay,April 2019,2,3,,1,1,,False,
"""were very helpful today""",7,2019-05-06,"Montreal to Thunder Bay via Toronto. Todd and Sandra were very helpful today and I wanted to point their efforts out. Flight was delayed/cancelled after boarding due to a mistake of a loading dock staff’s part. Todd was pleasant & calm in booking me & my travelling partners on a new flight. Sandra was a joy to deal with too. Thanks in part to them, our delayed experience was pleasant.",True,,Solo Leisure,Economy Class,Montreal to Thunder Bay via Toronto,May 2019,4,4,,5,4,,True,
"""insisted I have to check it in""",1,2019-04-29,Not Verified |  Chicago to Toronto with Porter Airlines. I paid premium for my flight and the agent charged me $39 for a carry on bag. She insisted I have to check it in. I fly with this on all airlines.,False,,Business,Premium Economy,Chicago to Toronto,April 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""do not communicate delays""",3,2019-04-13,"Toronto to Newark. If you want to depart at 6, get a ticket for 4. It is not only impossible for this airline to leave on time, they do not communicate delays. Of course, no one expects much from airlines, but the level of sheer disrespect to customers by Porter is out of control. If you’re returning to Toronto in the evening, that delay might cause you to be rerouted with no compensation. Horrible customer service, avoid if possible.It is surely a first world complaint, but few things cause me as much annoyance as porter airlines.",True,,Business,Economy Class,Toronto to Newark,April 2019,3,3,"<span class=""star fill"">1</span>",1,1,,False,1
"""appalling Basic Economy Structure""",6,2019-02-26,I have traveled Porter many times from their inception. I have seen them grow and have participated in my of their growing pains. I was also very thrilled with the level of service I received and was impressed by the friendliness of the Air Hostesses. The ground staff - though not always pleasant were never rude. The reason for my review this time is the appalling Basic Economy Structure I was surprised with. They charge you $39.40 or something when you try to check in. This should have been made clear when I first booked the ticket and should not have been a surprise item. This was particularly painful because I had the onward journey with Air Canada and the return with Porter. With the new facelift of the terminal Porter niceties are gone - like free coffee and cookies etc. Now a breakfast sandwich costs $15.99. I am all for paying for convenience but this in my opinion is a ripoff. I am happy to note the rest of the service remains the same.,True,Q400,Solo Leisure,Economy Class,Toronto to Boston,February 2019,4,5,,3,3,,True,
"""extra fees for carry on""",1,2019-02-24,"Montreal to Toronto. Not happy with the service. Porter airlines advertises cheap prices but then surprise you with extra fees for carry on bags. Don’t fool yourselves, it’s not actually as cheap as they say. Air Canada is way better and better service. This is my first and last time flying with Porter.",True,,Solo Leisure,Economy Class,Montreal to Toronto,February 2019,2,2,"<span class=""star fill"">1</span>",2,1,,False,1
"""over the 9kg limit for carry on""",4,2019-02-20,"Not Verified |  Porter has fallen from the level of service and quality it once had. YOW lounge permanently closed. Cheapest fares (basic) now do not include a carry-on, and their definition of ""personal item"" is very narrow. I paid for the carry-on allowed fare, and was told that my bag was over the 9kg limit for carry on. These are not practices of a premium or comfort airline. These are practices I haven't encountered since I flew super discount airlines in Southeast Asia. Flight was delayed almost two hours because crew was late. Upon landing at YTZ, we had to wait 15 minutes because another plane was at our gate. Then it was another 15 minutes to wait for carry on luggage to be released because they were short staffed that night. So much for ""flying refined""...",False,,Business,Economy Class,Ottawa to Toronto,February 2019,4,4,,2,3,,False,
"""over $44 for my baggage fee""",3,2019-02-16,"Toronto to Montreal. They have completely changed over the last five years I will never use them again. They rip you off on your baggage fee if you don’t book it online. However they don’t tell you that!! When you arrive at the airport you cannot book your baggage charge on a separate booking station you have to wait for over one hour to speak to aN airline associate. I had to wait over one hour in the line up because their was only one person serving hundreds of people flying out yesterday. Then when I got to the line up she charged me over $44 for my baggage fee! On the way down I flew with westjet who charged me $30 On top of everything else, I had to ask this associate four times to give me a receipt and to return my photo Id. They use to be the best airline, Use air Canada or west jet in the future",True,,Business,Economy Class,Toronto to Montreal,February 2019,3,3,,1,1,,False,
