header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""an additional 60 eur for checked in luggage""",2,2022-08-11,Round ticket booked through Air Serbia in collaboration with Tarom. Since Tarom is an unique airline that includes their checked in bags(23kg) fees in the ticket price I only had to pay the extra fee for my return flight from Belgrade. At Belgrade airport they made me pay an additional 60 eur for checked in luggage which it didn't made sense since it was already paid online and it showed in my ticket (see pics).,True,,Solo Leisure,Economy Class,Belgrade to Bucharest,August 2022,2,3,,3,1,,False,
"""tried to refund me only the taxes""",1,2022-07-29,"Terrible experience. I wanted to change my flight a few days before my original date and they tried to refund me only the taxes which is around 2000 dinars (18euros), and not a dinar more of my original ticket. They didn't want to offer me to pay more for another date, which I specifically wanted to do and I know is possible because I have done it in the past. So instead of paying the difference between two tickets (my original and new date), that difference is around 4000 dinars, they wanted to charge me another 18000 dinars for the new ticket and only refund 2000 dinars from the previous one. Again, I didn't do the check-in for the first flight yet, I didn't confirm it, Never flying with them ever again.",True,,Solo Leisure,Economy Class,Bari to Belgrade,July 2022,,,,,1,,False,
"""giving me a standby ticket""",1,2022-07-29,"I bought my ticket from Belgrade to Istanbul a month ago. When i came to check in the girl informed me that the flight is overbooked and she is giving me a standby ticket, and only at the gate i will get to know if im flying or not! I've told her that i have another flight from Istanbul to my final destination, and i cant miss it (the ticket was not a connected one. It was from another company) she said she will input it in a note for the priority to get the place. No apologies, no sorry face. I was just told to go to the gate immediately. Obviously she didn't want to deal with the problem and wanted to get rid of me asap. To add that i came very early for check in and was the first. i approached staff at the gate and explained the situation and demanded to be put on this flight. And again i asked why did it happen as ticket was bought a month ago and fully paid. After i raised my concern and asked to speak to a manager they found a free space and confirmed my seat. And how surprised i was when i saw at least 20 free seats after the gate was closed! To conclude the trip, the flight attendants were not pleasant either. They just cared about giving out the drinks as soon as possible before we land.",True,,Solo Leisure,Economy Class,Beograd to Istanbul,July 2022,3,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""Crew was very friendly""",8,2022-07-11,"Got a very good offer to upgrade and as it allowed me to use the priority screening and having locker space for sure on a busy weekend, I went for it. Was worth the money. Crew was very friendly. Two warm meal options. Actively suggested drinks. Food was good and portion more than enough. Crew topped up water glass automatically. Travelled with hand luggage only. Happy to fly again business. Last Eco flight was 3 years ago and that was good as well. Only negative thing is that I had to go to counter for check-in. Business no issue, if Economy a bit of a hassle. Staff was nice.",True,A319,Solo Leisure,Business Class,Zürich to Belgrade,July 2022,4,5,,4,5,,True,
"""worst airline I have ever used""",2,2022-07-10,"Air Serbia lost my luggage when I arrived in Bucharest on July 1. As of today, no one contact me regarding the status of my baggage. I attempted to call them and no one is picking up the phone. The baggage loss and found department (Romanian Airport Service) at the airport can not be reached because no one is picking up the phone. Not only did no one pick up the phone but worst of all, they also are not responding to email. This is the worst airline I have ever used. it is not worth the trouble.",True,,Solo Leisure,Economy Class,Podgorica to Bucharest via Belgrade,July 2022,1,2,,1,2,,False,
"""disappointing experience""",4,2022-06-06,"2/2 flights delayed by at least an hour with no explanation, no staff around to ask questions or give an estimated departure time. Overall disappointing experience even though staff were present were courteous.",True,,Solo Leisure,Economy Class,Tirana to Lyon via Belgrade,June 2022,3,4,,1,2,,False,
"""seats were good for a 2-hour flight""",10,2022-04-20,"I went to Zurich and back from Belgrade on 25.12.2021. and back on 31.12.2021. The cabin was clean, the staff was nice, the toilets were clean and the seats were good for a 2-hour flight. The flights were on time. Economy standard tarrif was about 130 euros return which was super cheap.",True,A319,Solo Leisure,Economy Class,Belgrade to Zurich,December 2021,5,5,,5,5,,True,
"""They really went out of their way""",10,2022-03-17,"I was flying from Moscow during these hard times, and the Russian Authorities made it complicated for the airline to depart. The plane was about 5hrs late and everybody missed their connection. Air Serbia gave us a hotel, restaurant access and a packed breakfast for those leaving early. They really went out of their way.",True,,Solo Leisure,Economy Class,Moscow to Paris via Belgrade,March 2022,5,5,,5,5,,True,
Air Serbia customer review,2,2022-02-09,"This company need serious customer service education. Lack of information, shady answers and waiting time longer then 20 days to answer is something that you need to calculate if you are willing to purchase tickets with this company! They took all my personal documents for ticket refund and they told me they are able to refund 60 bucks for ticket value of 1300$. Air Serbia put me on hold for 20 days for decision. They asked me for additional documents 3 times and got everything they asked for. Unfortunately they decided to offer $60. Airplane was 20 years old, they are using aircrafts which Etihad got rid of. Air crew were nice and food was solid. Conclusion: don’t expect any money back from this airline!",True,,Solo Leisure,Economy Class,New York to Belgrade,December 2021,2,4,"<span class=""star fill"">1</span>",2,2,,False,1
"""worst customer service""",1,2022-01-18,"Not Verified | Berlin to Belgrade. Terrible! The worst customer service! They stole my money and no one is even trying to help me solve it. They canceled my flight and when I go to their office, they say: ""Try call center"". When I try the call center they say: ""Write an email"" and when I write 15-20 emails, no one is replying. I am Serbian and I am very very disappointed and embarrassed that they represent my country. They should be ashamed and give the job to someone who really wants to work and make this mess better.",False,,Solo Leisure,Economy Class,Berlin to Belgrade,December 2021,4,3,"<span class=""star fill"">1</span>",1,3,,False,1
"""twice the flights were cancelled""",1,2022-01-13,"Air Serbia show flights which have already been cancelled. This allows people to pay for them only to later receive emails offering vouchers. Twice I booked with Air Serbia, twice the flights were cancelled, twice they were still shown as available allowing potential passengers to pay for them.",True,,Business,Business Class,Zurich to Sofia via Belgrade,January 2022,,,,,1,,False,
"""The worst experience ever""",1,2022-01-11,"The worst experience ever. Unprofessional and takes no responsibility whatsoever. From Paris airport Charles de Gaulle trying to get to Greece didn't let me get on my plane the day I was trying to get to my father's funeral. After a quick early check-in, we had a great delay on the passport control where I repeatedly asked to let us pass to get to my gate and ground attendants insisted we won't miss our flights that the airline companies are informed for the delay. I got to the gate just at the moment they closed, with my two year old child that was crying after all the wait. The ground attendant a really unkind and ironic young woman didn't let me pass. I was begging to let me go to my family in this tragic day she was cold with no feelings and telling me that the company will lose money if she let me pass. Her phone rings and a member for the plane asked if they are more passengers left. And she says no, three didn't come I looked on her screen because I was next to her and I see my name with yellow lining like the two other persons too. I shout that I am here so she let me pass but hangs up rapidly. Her colleague was upset and tell hers to let me pass and she says no. I asked her name so I can make a report but she hide her badge telling me she won't give it to me. I contact the airline call center tells me to sent an email with details and never responded. It's been five days.",True,,Family Leisure,Economy Class,Paris to Thessaloniki via Belgrade,January 2022,,,,1,1,,False,
"""horrible customer service""",1,2022-01-05,"Because of the airline horrible customer service i am left stranded in NY, having to purchase a ticket with another airline to be able to make it to Serbia. My connection was in NY, and I was erroneously informed at check-in to pickup my luggage in NY, which was not the case since the luggage went directly into the plane to Belgrade. I reached out to the customer service and informed them i will make it to the flight, even though will be close, however they decided not to work with me. I wanted to extend my appreciation to the TSA personnel in NY, who were willing to let me through expeditiously through security , and to let Air Serbia know that I will not fly with them again.",True,A330-200,Solo Leisure,Economy Class,New York to Belgrade,January 2022,,,,1,1,,False,
"""I´m very disappointed""",1,2021-09-24,"Not Verified |  Paid for a ticket and now I´m left without a ticket and money - I´m very disappointed! I bought an online ticket directly from Air Serbia´s website and the payment was successfully made, reservation code was issued without a problem, but they had some internal system problem issuing the electronic ticket. I´ve called support center and they´ve told me that they didn’t receive the payment and for that reason they can’t help me, even I had a printed reservation that indicated that the payment was made successfully. I called my bank and they confirmed that the funds are with the recipient and the refund must be initiated by them (in this case Air Serbia). Air Serbia wasn’t answering my mails and communicating by phone they confirmed that shortly I should receive the refund, refusing to confirm the same by mail and continuing forwarding me to resolve the problem with my bank. In other words, they´re not interested to solve the problem and trying to avoid extra labor. Finally, I´ve paid for something that I don´t possess, without a ticket for my flight and without my money back… I´m very disappointed with unprofessionalism that employees and Air Serbia in generally possesses.  I think Air Serbia doesn’t care about losing clients, at least that’s the impression that I have. I was trying to buy a ticket from Barcelona to Belgrade, but without success and help from the company, and without my money back. This time I will travel with Wizz Air.",False,,Couple Leisure,Economy Class,Barcelona to Belgrade,August 2021,,,,,2,,False,
"""Would not fly again with this airline""",1,2021-08-10,"After booking my round ticket with Air Serbia months in advance, they did not notify me that one of my transit flights had been canceled. I flew from Tirana to Atlanta and had a stop at JFK. When preparing to board my next flight at JFK, I learned that that flight did not even exist. I was left outside of the airport with my luggage and able to contact air Serbia. After contacting them, all they could do was put me on a flight the next day without even apologizing for their mistake (I bought the ticket through them, so they are the ones responsible to notify me about flight chances) and they did not care where would I spent the night. I filled a claim, asking for at least a refund of my hotel expenses for that night. After more than one month I have still not heard anything from them. Sent a couple of reminders to let me know the current situation of my claim, and never received a reply back. Would not fly again with this airline, as I have heard I am not the first one experiences these kind of problems.",True,,Solo Leisure,Economy Class,Tirana to New York via Belgrade,June 2021,4,4,"<span class=""star fill"">1</span>",2,1,,False,1
"""must land in Moscow only!""",8,2021-07-07,"Everything regarding the flight went well and on time, no issues whatsoever. The issues aboard the plane arose due to  undisciplined passengers who kept their (obligatory) masks under their chin as soon as the crew were not looking directly at them to warn them to put it on. Unfortunately, the only penalty for such behavior that the crew have at their disposal is to mark the passenger's name and the airline should ban them from flying with them for the next 5 years. Air Serbia has no warning on their website that Serbian citizens, who are currently allowed to travel to Russia for tourism purposes, must land in Moscow only! I bought a ticket to land in Sankt Petersburg and when the Russian Embassy in Belgrade explicitly told me I must land in Moscow (because I am not in any way a resident of Russia, but just a tourist), Air Serbia charged me the price of another full ticket for this change. They defended it by ""availability"", but I just think it is not acceptable. I know it is hard to keep up with government policies but it is their job and they should have a warning on their website that warns non-Russian residents that they are buying a ticket to the wrong airport.",True,,Couple Leisure,Economy Class,Belgrade to Moscow,June 2021,5,5,,5,4,,True,
"""Do not give this airline your money""",1,2021-06-12,Air Serbia has made it impossible for Covid infected passengers to change the tickets if they get Covid. The change fee is more than the actual ticket cost. I unfortunately got very sick with Covid and notified the airline and travel agency day before my travel. When I got better and got doctor clearance to travel I called both travel agency and Air Serbia and was told the tickets will be $3000 which is more than the initial tickets I paid for and more than the actual ticket price for those dates on Air Serbia website. This is praying on the honesty and plight of Covid sick passengers. In the day of Covid no airline is this cruel to their passengers. Do not give this airline your money.,True,,Family Leisure,Economy Class,New York to Belgrade,June 2021,,,,,1,,False,
"""improving its income in this lousy way""",4,2021-01-30,"Before departure (Zurich - Belgrade in Economy Class) I received an offer from Air Serbia by email - to upgrade to Business Class. I decided to accept the offer, but only for the return flight (Belgrade -  Zurich) because I wanted to do some shopping in Belgrade and there would be no room for this in just one suitcase. It cost me € 95, which was just debited from my Mastercard. At the check-in in Belgrade - surprise: I have no right to 2 suitcases, only one! In response to my complaint that Business Class ALWAYS includes an allowance for 2 suitcases, I was told that I was entitled to all Business Class amenities - except for the number of suitcases. But this ""little thing"" is not to be found in the upgrade offer mail from Air Serbia !!! This argument was also ignored by the Air Serbia officer. In the end I had to pay another 6 € for the ""excess"" 11kg heavy bag! I suspect that this is not a coincidence, but that Air Serbia is purposely improving its income in this lousy way.  Vor dem Abflug (Zürich -> Belgrad in Economy Klasse) habe ich von Air Serbia per Mail ein Angebot erhalten - zu Business Class zu upgraden. Ich entschied mich, das Angebot zu akzeptieren, jedoch nur für den Rückflug (Belgrad -> Zürich) weil ich einiges in Belgrad einkaufen wollte und dies hätte in nur einem Koffer keinen Platz mehr. Es kostete mich 95€, die grad von meiner Mastercard abgebucht wurden. Bei dem Checkin in Belgrad - Überraschung: ich habe kein Anrecht auf 2 Koffer, nur auf einen! Auf meine Reklamation, dass Business Class IMMER Allowance auf 2 Koffer beinhaltet, wurde mir erklärt dass auf alle Annehmlichkeiten der Business Class ich Anrecht habe - bis auf Koffer-Anzahl. Diese ""Kleinigkeit"" aber ist in der Upgrade-Angebot-mail von Air Serbia nicht zu finden!!! Auch dieser Argument wurde von Air Serbia Beamtin ignoriert. Am Ende musste ich für das ""überschüssige"" 11kG schweren Gepäckstück weitere 65€ zahlen! Ich vermute dass dies kein Zufall ist, sondern dass Air Serbia gezielt auf diese miese Art ihre Einkünfte ausbessert.",True,A319,Solo Leisure,Business Class,Belgrade to  Zurich,January 2021,3,5,"<span class=""star fill"">2</span>",2,2,,False,
"""I could not wish anything more from an airline""",10,2021-01-09,"This is not the first time I flew Air Serbia, but it was the first flying business class. One thing that none of the people complaining about broken wheels (I had those broken by Lufthansa and never saw a refund either!) are saying is that Air Serbia seems to be one of the very few airlines in the world respecting the safety distancing rules that airlines are supposed to obey but do not! All the middle seats on our flight, both in the Economy and Business class were blocked. After flying Air Serbia in December I had to fly Turkish, AeroMexico, Avianca and Viva Colombia and none of them had this policy - we flew as packed as ever. So, hat down to Air Serbia for going this extra mile and flying half empty planes in order to make passengers safer during the pandemic. Every other aspect of our trip was just fine: there was a wonderful lounge with free food in Belgrade, which we used before the flight, the big meal on the flight, we flew safely and comfortably, the crew was very kind and polite, our luggage made it, and the touchdown at Istanbul was like landing on cotton. I could not wish anything more from an airline. Thank you and keep up the good work.",True,,Couple Leisure,Business Class,Belgrade to İstanbul,December 2020,5,5,,5,5,,True,
"""refusing any kind of compensation""",1,2020-12-30,"This is the second time our luggage has been damaged. First time a wheel has been broken and I thought “ok, it happens” but this time two of three luggages have been destroyed. I know they rough with the luggage and all but I wish I could see how did they manage this kind of damage. To top it all off they are refusing any kind of compensation.",True,,Family Leisure,Economy Class,Belgrade to Amsterdam,December 2020,2,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""won't even give me a credit back""",1,2020-12-09,Not Verified |  I purchased 6 tickets to fly with my family on 24 December 2020 to Belgrade from JFK. Tickets are for me and my husband and our 4 children. However because of such a high cases of Covid in Belgrade we decided that it’s unsafe for our children and us to travel at this time and also per our governers advisory of Washington DC. I reached out to Air Serbia and of course they don’t care even tho I travel with Air Serbia two time a year to go back home and they won't even give me a credit back to purchase another ticket. They want me to pay penalty for each ticket before changing which is $250 per ticket.,False,,Family Leisure,Economy Class,New York to Belgrade,February 2020,,,,,1,,False,
"""do yourself a favour and choose any other airline""",1,2020-11-11,"I have been a regular flyer for the last few years and Air Serbia is without doubt the most incompetent airline I have ever flown with. The staff do not know what they are doing, they repeatedly ask you ""We see you are flying hand luggage only"" despite having paid for hold luggage. They have no idea about what citizens need a visa for said country. Their website is beyond awful, once you have made a booking it says error so you think that you need to try again, in fact the booking has been successful and you now have two bookings. In addition to all of this, their flight prices are the most extortionate I have ever seen, do yourself a favour and choose any other airline to this one.",True,,Solo Leisure,Economy Class,Belgrade to Istanbul,July 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,
"""Not respecting single Covid-19 rule""",1,2020-10-29,"Belgrade to Berlin with Air Serbia. Not respecting single Covid-19 rule, no sanitizers, employees not wearing masks! Using small planes that are super crowded and no space for legs, seats are super small. It is worse than flying with a low-cost airline!",True,,Solo Leisure,Economy Class,Belgrade to Berlin,October 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""only refunded me for airport taxes""",1,2020-07-07,"Not Verified | I bought a ticket for 18.06. however as I was prevented from traveling (corona virus) I had to postpone the flight for 02.07. I called the call center and they said I had to pay 90e because of the price difference. In the meantime, I had to reschedule the flight for 09.07. and again to pay another 50EUR. Due to the impossibility of traveling, I wanted to postpone the flight again, but since I no longer knew for which date I wanted to leave the ticket open and use it until the end of this year, which they did not allow, and I had to choose another date and pay 50EUR again. In the end, I did not want to pay for the postponement of the ticket again, and I asked for a refund. I paid 300EUR for the ticket and they only refunded me 55EUR for airport taxes. I couldn’t get the rest of the money because the flight was operational. Btw they don't reply to e-mails and the call center can hardly be reached.",False,,Solo Leisure,Economy Class,Belgrade to Dusseldorf ,February 2020,,,,,1,,False,
"""Bad customer support""",3,2020-05-27,Not Verified |  The only way you can fly to Belgrade from Sweden. Old planes. Bad customer support. I have emailed and called several times for two weeks but they simply don't answer. Cabin crew with bad attitude,False,,Solo Leisure,Economy Class,Stockholm to Belgrade,May 2020,3,2,,1,2,,False,
"""have not received any amount""",1,2020-05-05,"Not Verified |  We purchased two tickets Ljubljana to Athens on 2 Mar 2020 in EUR 140 and within 24 hours because of Covid-19 cases in Ljubljana, requested for the refund as per their 100% refund policy. On 5 Mar they wrote us they will only refund only 66 EUR within 7-30 days, but as on 5 May 2020 we have not received any amount. What type of airline is Air Serbia?  We repeatedly requested the airline to refund, every time they said 7-30 days, you will get the refund but as on date not received any amount.",False,,Couple Leisure,Economy Class,Ljubljana to Athens via Belgrade,March 2020,,,,,1,,False,
"""Not professional""",2,2020-03-26,Tirana to Lubljana via Belgrade. I had my flight 22 March. I asked at the beginning to anticipate but no way. Cause of coronavirus and was told to. Me only taxes can be reimbursed. For sure I said ok at least the taxes. I also asked later for a bonus with the same company cause of the situation covid but was told. To. At the beginning I try to talk to them but after 30 min in phone waiting international call I tried by email. And by email they told was not possible the bonus. Still have to wait for the money of the airport taxes. Not professional when my  friends from other companies had the money back. Or bonus.,True,,Solo Leisure,Economy Class,Tirana to Lubljana via Belgrade,March 2020,,,,,1,,False,
"""dismissed all these claims""",2,2020-03-22,"Our flight JU 802 to Istanbul on 30.12.2019 has been delayed by more than three hours. I missed my shuttle bus to Istanbul Sabiha airport and had to take the taxi in order not to miss my flight from SAW on New Year's eve (100km distance). We arrived at 19:00 local time instead of 15:55. Scheduled departure 12:20. The aircraft (YU-API) arrived one hour late from Milan. On departure we were notified that the catering truck has broken down. Then boarding started at 13:00. At 14:00 we were informed the crew duty hours have expired. We departed only around 15:00. Time at gate on arrival at IST was 19:00. Then we discovered that Air Serbia has been transporting hundreds of Lufthansa bags from Frankfurt which was the real reason of the delay. Passengers were unable to get their luggage cause the baggage carousel (meant for A320) has been blocked by Lufthansa bags coming from a wide-body from Munich (flight waited in Belgrade). It is horrible that Air Serbia gives priorities on New year's holidays to bags from Lufthansa than to their own passengers. Our bags arrived last. Finally i received my luggage at 19:30 and had one hour to arrive at an airport 100km away (6 hours planned for that trip). The taxi  cost me 55 Eur. (60.61 USD). Also, although the delay exceeded 2 hours, we weren't offered any refreshments whatsoever. Air Serbia dismissed all these claims saying they were late 'only' 2h20 minutes on departure and they won't compensate any expenses incured. Disgraceful.",True,A319,Solo Leisure,Economy Class,Belgrade to Istanbul,December 2019,2,3,"<span class=""star fill"">1</span>",2,2,,False,1
"""I do not recommend this airline""",1,2020-03-04,"Zurich to Beirut via Belgrade. This Airline is very unprofessional. My flights were cancelled exactly 15 days before departure so the airline would not pay indemnities. They offered to contact them via phone. My calls were never answered and I had to pay an expensive price for all the calls. My online claim was never responded to and I did not get any alternatives to my ticket. Although the airline indicate that refund is made within 7 working days, I have been waiting for two weeks with no refund. I do not recommend this airline.",True,,Solo Leisure,Economy Class,Zurich to Beirut via Belgrade,March 2020,,,,,1,,False,
"""No customer support""",1,2020-02-04,"Amsterdam to Belgrade. Lost one of my bags. 39 days past the statutory 60 day deadline for solving the claim and its I still not resolved, 99 days and counting. No customer support and false promises.",True,,Business,Economy Class,Amsterdam to Belgrade,October 2019,4,4,,1,3,,False,
"""Worst airline I have ever used""",1,2020-01-30,"Not Verified |  Would give the airline zero if it was possible. I flew with them from Helsinki to Ljubljana via Belgrade. First problem was that about a week after booking the flight they have moved the second flight for almost 2 hours (longer layover in Belgrade). The same thing happened again three days before departure, they moved the second flight again for another hour and a half. At the end we were delayed for 2 hours without any explanation. When I finally reached my destination in the plane probably 30 years older than me with no space for legs or carry-on luggage, I learned that my luggage was destroyed. The handle used for rolling the suitcase was broken, there were big tears in the material and also a big dent. All together the baggage is now not usable and I cannot get it repaired. Following the instructions and filling out the damage claim at the destination airport I submitted a claim to Air Serbia. They replied that they are not liable and that their decision regarding my claim was final. Worst airline I have ever used and will never fly with them again.",False,,Solo Leisure,Economy Class,Helsinki to Ljubljana via Belgrade,December 2019,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""will try to avoid this airline""",4,2020-01-25,"Belgrade to Kiev. My experience with Air Serbia did not start well, whilst I was booking my ticket online I was asked me for my Visa details for Ukraine, despite the fact that i'm a British citizen and don't need a Visa. The online form would not allow me to skip this information so I ended up having to call customer service. To be fair to Air Serbia it was not difficult to get through to an agent and the phone call was charged at a normal rate. Once I was connected to an operator we cleared up the issue, and then the lady said ""Oh by the way, I can see you have not paid for any luggage"". I told her with some indignation that I had paid for an extra suitcase and eventually she found this to be correct. Between then and my flight I also received numerous emails telling me that I had not paid for luggage Once I arrived at the airport the idiocy continued on Air Serbia's part, I was once again asked for my Visa and the check in person had to call someone to ask them if I needed Visa. Eventually someone confirmed I did not. Then they said again ""Did you know that you haven''t paid for extra luggage?!"" Speechless Once on the plane everything was fine, I will try to avoid this airline in future, they are also exorbitantly expensive on many routes",True,A319,Solo Leisure,Economy Class,Belgrade to Kiev,November 2019,4,4,,2,1,,False,
"""I wouldn't use Air Serbia""",1,2020-01-16,"Not Verified |  Belgrade to Zurich. Employees are rude, non-caring and just don't care for passengers. Instead of helping passengers with their questions and problems, they brush them off and keep doing what they were doing before someone even asked them for help, that is, nothing! Even though I'm a Serbian myself, I experienced first-hand their hospitality and their non-willingness to help many times! Tonight it was enough, as far as I'm concerned I wouldn't use Air Serbia! There are many more airlines that are much better than them. Not to mention, cheaper.",False,,Business,Economy Class,Belgrade to Zurich,January 2020,1,1,,1,1,,False,1
