header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""overall must do better""",5,2022-05-06,"They are low-cost, no IFE (take a good book to read),no free food , but reliable and honest, with transparent pricing and their inclusion of 22kg luggage in the ticket price makes them a deal cheaper than lots of other low-cost carriers. Until my last trip the worst I could say was that the music they play over the PA during boarding was loud and irritating, especially as they seem to be only prepared to pay royalties for one song played ad nauseam. However on my last trip the mighty have fallen. Departure of the flight was delayed by a whole hour, not much of which was made up during the flight. The only explanation was ""operational reasons"" which could mean anything from an unfavourable conjunction of the Planets upwards. On the return again delayed, albeit by only 40 minutes, which was never even mentioned at the Airport or on the aircraft I was disappointed and hope, in future, they will buck their ideas up and I was just unfortunate with this trip but overall must do better.",True,Boeing 737-800,Solo Leisure,Economy Class,Manchester to Budapest,May 2022,3,4,,1,5,,True,
"""Dreadful uncommunicative airline""",1,2022-04-14,Not Verified |  Dreadful uncommunicative airline. We have needlessly spent hours at Birmingham airport today as they failed to communicate a long delay. We only have a short time In Barcelona and this airline has ruined it. It appeared on the notice board about the delay long before they had the decency to notify us. Never again.,False,,Couple Leisure,Economy Class,Birmingham to Barcelona,April 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""how pleased we were with our recent flight""",10,2022-03-11,I feel the need to say how pleased we were with our recent flight too Antalya from Bristol on 25/2/2022. The crew going out to Antalya from Bristol was absolutely amazing. . As for disembarking from the flight the control they had by ensuring each row left the plane in order was to me amazing. Normally you are all trying to get out of your seats at the same time. The return flight from Antalya was a Wonderful experience too. I can only say it was the first time us using Jet2 but it definitely will not be our last. Well done for a first class service from a very grateful customer.,True,,Couple Leisure,Economy Class,Bristol to Antalya,February 2022,5,5,,5,5,,True,
"""Cabin crew are very rude and disrespectful""",1,2021-12-28,"Flight delay for 6 hours, they made us wait for 1 hour and put us on plane under the rain! Cabin crew are very rude and disrespectful. My daughter didn't have a pushchair when we landed in Amsterdam! Lost! How could such a thing happen? My daughter does not have a pushchair at the moment on holiday. I never recommend this airline!",True,,Family Leisure,Economy Class,Birmingham to Amsterdam,December 2021,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""very impressed by the comfort""",10,2021-09-28,"Not Verified |  First time we have flown with this airline. We were very impressed by the comfort, meals and service offered during the flight. We needed the assistance of Lynn the resort rep and she was excellent and most helpful, she even phoned us later on in the evening to check everything was ok.",False,,Couple Leisure,Economy Class,Edinburgh to Kos,September 2021,5,5,,5,5,,True,5
""" Customer service rep was excellent ambassador for the airline""",10,2021-07-25,"Not Verified |  I tested positive for covid 2 days before my honeymoon and on the day of my wedding got the result, whilst ringing round cancelling receptions, photographers, I had to ring Jet2, they were brilliant and although did not have to have refunded my honeymoon amount in full. Would you get that with Ryanair, I think not. Customer service rep was excellent ambassador for the airline.",False,,Couple Leisure,Economy Class,Manchester to Tenerife ,July 2021,5,5,,5,5,,True,
"""Sold me a flight that doesn’t exist""",1,2021-07-23,"Sold me a flight that doesn’t exist! Nasty shock at Dubrovnik Airport to find the flight sold to me by Jet2 and confirmed does not operate. Customer service? You must be joking! Stranded, out of pocket, no answer when I called. Good luck to you and your family if you risk your holiday with this outfit.",True,,Business,Economy Class,Dubrovnik to Stansted,July 2021,,,,1,1,,False,
"""drag their heels about the main refund""",1,2021-07-07,"Not Verified |  I booked a holiday to Crete with Jet2. This was originally booked pre-covid and has bounced around for nearly two years. Aware that this was an amber list destination I booked and paid for £980 worth of covid tests. As per Government regulations. One week before we were due to fly, Jet2 cancelled the holiday. Reason given? Its on the amber list. It was on the amber list when it was booked. So, that means that they never intended to let us fly, despite taking nearly £5k. They were waiting to see if it turned green. Taking money with no intention of carrying out the service/work as it then stands is Fraud.  If the criteria was only fly if green, why take the booking? Will they refund the £980 wasted on tests, which have of course, come back negative two hours before we were due to board?. A whole family basically told to F off and spend two weeks hanging about the house. While they drag their heels about the main refund as it makes interest for them in some corporate account.",False,,Family Leisure,Economy Class,Glasgow to Heraklion,July 2021,,,,,1,,False,
"""tried to take them to the small claims court""",1,2021-05-03,Not Verified |  This review is about a Jet2 Holiday (if you can call it that) back in March 2020. When we arrived at the terminal there was only 1 flight on the departure board .......ours. We flew to Faro to be told that pretty much everything in our resort and parts of our hotel were already locked down so why did their people based in Faro not think to mention this to their bosses in Manchester before we flew out? We had to fly back 2 days later and Jet2 charged us for the flight and 2 nights which should never have taken place in the first place. I tried to take them to the small claims court to get our money back but they wanted to escalate the case meaning that if we had lost we could have had to shell out big money. My advice to anyone in this position is to use a no win no fee lawyer 90% of something is better than 100% of nothing. Anyway one year on and we have 5 foreign holidays booked and none of them with Jet2. In my opinion in most cases their prices are beaten hands down by Easyjet and Tui anyway.,False,,Couple Leisure,Economy Class,Manchester to Faro,June 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""ground service was amazing""",9,2020-09-19,"The ground service was amazing, who helped me a lot before my flight. During the flight, flight attendants were so helpful. The same was at the arrival destination, there were a number of ground attendants on the airport to show us the way. Thank you for the lovely flight!",True,,Solo Leisure,Economy Class,Heraklion to Birmingham,September 2020,3,5,,5,5,,True,
"""lack of safety measures on the plane""",2,2020-09-01,"I have recently used Jet2 on my way from Rome to Birmingham and I was shocked about the lack of safety measures on the plane. As a doctor in medical microbiology I can say that it was a joke what I saw during the flight. Passengers were wearing all sorts of masks in all possible ways. Some masks looked like they chewed them, before they put them on their faces - Nobody checked our passenger locator form - Temperature was checked only for some passengers - Passengers were boarding in big groups, crowding next to each other without keeping any distance - There was service during the flight several times. The crew didn’t use any hand gel when passing debit cards, money, serving food and drinks - People were carelessly walking to the toilet and to chat with friends - After landing people were crowding in the aisle, passing bags to each other, some of them had their masks on their necks, staff didn't react at all, there were no measures implemented regarding how passengers should leave the plane. I flew with other airlines in the last few weeks including Alitalia which amazed me with their policies and all safety measures they implemented but what I saw during my flight with Jet2 was completely unacceptable.",True,,Family Leisure,Economy Class,Rome to Birmingham,August 2020,3,1,,1,3,,False,
"""money refunded within 10 days""",10,2020-06-26,Not Verified |  Congratulations to Jet2 on how they have dealt with customers during the pandemic. Had a flight to Malaga booked for June 2020 and obviously this was a non starter.  They sent an email with options 1. Move the flight 2. Take a credit 3. Do nothing and money will be refunded. For a number of reasons option 3 worked best for us. Jet2 had the money refunded within 10 days.  Big Thumbs up.,False,,Family Leisure,Economy Class,Manchester to Malaga,June 2020,,,,,5,,True,
"""would not do this without charges""",1,2020-06-13,"Not Verified |  I believe Jet2’s handling of bookings during the Coronavirus pandemic has been appalling. I am a man in my 60’s who has underlying health issues, and I am currently shielding on advice from my GP. I asked Jet2 to cancel my booking for September as it is probably best I do not travel this year. I did not ask for a deposit refund just that they change the booking to the same dates next year. They would not do this without charges that would virtually wipe out the deposit. Our friends, who travel to the same destination at the same time, use Tui. They had no problem having their deposit transferred to be used any time up to October next year. Unfortunately I Could not get a booking with Tui for the dates we wanted for next year, so I had no choice but to book with Jet2 again.",False,,Couple Leisure,Economy Class,,September 2020,,,,,1,,False,
"""landed in Newcastle earlier than planned""",9,2020-03-24,"Not Verified |  We were locked down in Tenerife until March 20 and couldn’t wait to get home. Jet2 e mailed me to say our flight would go ahead as normal on 20th, and it did. Arriving at a busy Tenerife airport to check in was stressful given so many people were milling around the airport. Jet2 staff met us and checked us outside of the airport building, taking our suitcases away for us. The plane left on time and landed in Newcastle earlier than planned. The service was first class from everyone.",False,,Couple Leisure,Economy Class,Tenerife South to Newcastle,March 2020,5,5,"<span class=""star fill"">1</span>",5,4,,True,1
Jet2.com customer review,10,2020-03-24,Not Verified |  Antalya to Edinburgh. Flew on this route 10/03/20. Check in at AYT quick and efficient. This is where Jet2 excel themselves. The onboard crew operating this flight were outstanding. Polite friendly and very efficient. All worked very hard and were not intrusive with all the onboard sales. Credit to the airline.,False,Boeing 737-800,Solo Leisure,Economy Class,Antalya to Edinburgh,March 2020,4,5,,5,5,,True,
"""Zero contact or updates from Jet2""",1,2020-03-21,"Not Verified |  I had booked to fly Jet2 for a family holiday, and with the coronavirus, we increasingly knew that restrictions on movement meant it was increasingly likely our flights would not go ahead as planned. Zero contact or updates from Jet2. I logged into my account to manage my booking and low and behold find out my flights have been cancelled. No email, no phone call, nothing. Had I not logged in I would not have known. I then called their 'customer services' to request a refund. The lady I spoke with tried to encourage me to rebook (what a joke, Jet2 have no idea when the route will be open for business). She then told me I would receive a refund which was £100 less than what I paid. Only by insisting she go through my booking details and then advising her of what I paid for did she agree to refund the full, actual amount I paid. Time will tell in the next few days if I actually get the full refund, fortunately I am covered by my credit card. I wouldn't book these cowboys again. They had a great opportunity to provide great service, yet failed at each hurdle. Never again.",False,,Family Leisure,Economy Class,Edinburgh to Fuerteventura,March 2020,1,1,,1,1,,False,
"""lots of Jet2 representatives""",10,2020-03-19,"Not Verified |  Arrecife to Stansted. My daughter became subject to the current difficulties and was due to travel back to the Uk yesterday 17th March. She received an email that informed her that her flight from Lanzarote would operate as usual. At the airport there were lots of Jet2 representatives guiding her and many worried travellers, Jet2 were outstanding. My grateful thanks on behalf of my daughter.",False,,Solo Leisure,Economy Class,Arrecife to Stansted,March 2020,,,,5,5,,True,
"""Cabin staff were pleasant""",8,2020-03-10,"Not Verified |  Departed Edinburgh twenty minutes late, arrived in Gran Canaria on time. Boarding in Edinburgh was very orderly, called out in groups C,B and A/ We were in group A, in row 4, so were among the last to board, not a problem as there was plenty of space available for our carry-on bags. Seats would be fine for a three hour flight but for four hours thirty gets a bit hard and with no recline available rather uncmfortable. Staff both ground and on-board were pleasant, helpful and cheerful. We didn't partake of any drinks or food on this outward trip. On the homeward trip boarding was an absolute shambles, not helped in any way by the boarding announcements being inaudible even standing two metres away from the member of staff making the announcements! Sheer chaos ensued but we all got on the aircraft just as fast as we had in Edinburgh. Something to be said for chaos theory. On this return flight we had ordered a meal and, sorry to say  the meal was for both of us, truly awful, lukewarm and tasteless. I know Jet2 can do better as we have eaten on their flights previously so I shall put this down to bad luck or, more likely, bad choice on our part. The flight left half an hour late but exactly four hours from wheels off the ground to wheels on the ground we were back in Edinburgh. The flight crew on this homebound journey kept us well informed about timing, routing and weather. Cabin staff were pleasant and not too over-bearing in their selling roles. Edinburgh airport was the usual shambles for baggage delivery, but that is not the airline's fault.",False,Boeing 737-800,Couple Leisure,Economy Class,Edinburgh to Gran Canaria,February 2020,3,5,,4,4,,True,
"""the crew on board were extremely nice""",7,2020-02-16,"Not Verified |  Had a return flight from Rome to Manchester. The seats were very nice, covered in leather and had a lot of legroom. The seat was comfortable and the crew on board were extremely nice. However, the window blind could not be shut so I had the sun in my face the whole time. It was slightly distracting but I could live with it.",False,Boeing 737-800,Family Leisure,Economy Class,Rome Fiumicino to Manchester,February 2020,5,5,"<span class=""star fill"">3</span>",4,5,,True,2
"""always run out of sandwiches""",6,2020-02-16,Not Verified |  Alicante to Leeds Bradford. Flown on many occasions with this airline. Do not sit between rows 12 and 19 as they always run out of sandwiches and toasties. This has happened on every occasion we have been unfortunate to sit in these locations.,False,,Couple Leisure,Economy Class,Alicante to Leeds Bradford,February 2020,3,3,,4,2,,True,
"""attendants were very friendly""",5,2020-01-15,"Not Verified |  East Midlands to Budapest. The check in was rather slow, especially for an unsocial hour. We arrived at the airport 2 hours prior to boarding, and finally got to security after 45 mins of queuing and checking in, which took us to round 7am. Staff at the gate were friendly, although couldn't manage to get people to queue up orderly. Once we were on the aircraft, I noticed the seats had not be cleaned properly, as I found crumbs and wrappers between the lining, although they were pretty comfortable. The flight attendants were very friendly and there was a wide choice of drinks and snacks from the in flight menu.",False,Boeing 737-800,Family Leisure,Economy Class,East Midlands to Budapest,September 2019,3,3,,3,3,,False,
"""has to revise its policy""",1,2020-01-07,"I hold an HKSAR passport and my husband holds an Italian passport and we were travelling back to Rome from Manchester. Upon checking in, we were both asked to show the passports. As soon as I gave mine to one of the ground crew, he asked us to stand aside and wait. When he returned with my passport, he gave the pretext of the passport as non-UK one so they had to perform the normal procedure. I got furious because my husband's passport isn't UK as well but they didn't ask for his. My husband and I have been flying so many budget airlines like Ryanair and easyJet so many times and both our passports are checked together. The check performed by Jet2 was purely done on me and it was because I'm not European. Either Jet2 has to revise its policy or they'll lose customers, me included.",True,,Couple Leisure,Economy Class,Manchester to Rome,January 2020,1,1,,1,2,,False,
"""unwilling to refund deposit""",2,2020-01-01,Not Verified |  Stansted to Thessaloniki. Booked holiday through Jet2. Received email to say flight from Stansted brought forward from 2pm to 6am which caused problems for my wife and I. Needed to cancel the holiday but Jet2 unwilling to refund deposit - apparently within ABTA guidelines as being acceptable change.,False,,Couple Leisure,Economy Class,Stansted to Thessaloniki,December 2019,,,,,4,,False,
"""Service was great""",10,2019-12-10,"Barcelona to Manchester with Jet2.com. First time to fly with this airline and it won’t be our last. Service was great. Nothing was to much trouble from the time we checked in. I really believe you get what you pay for, that little extra money for the flight was worth it.",False,,Couple Leisure,Economy Class,Barcelona to Manchester,November 2019,4,5,,5,5,,True,
"""look at different companies""",8,2019-12-08,"Tenerife to Stansted. We have no issues with the flight or crew on the flight both were brilliant. However, we did find one of the reps at the hotel (Hard Rock Tenerife) on Saturday 7th December who, was handling the luggage transfers I found not in keeping with good. Customer Service. I thought we had booked the whole package via Jet 2 but, it appeared that I had booked through Expedia so not able to use this service even though flying with Jet2.com. Her colleague was helpful and friendly and explained the situation but the rep was quite rude, not verbally but, when looking on the paperwork and seeing I had booked through Expedia she quickly walked over to her colleague who was on the phone to the office and pointed at the fact it was booked through Expedia and pulled a face.  We were planning on bringing our family back sometime next year but will now look at different companies.",True,,Couple Leisure,Economy Class,Tenerife to Stansted ,December 2019,5,4,,2,3,,True,
"""What a shambolic organisation""",1,2019-12-06,"Not Verified |  I am a member of Myjet2 after several good flights with this company. I attempted to reserve 2 return seats from Edinburgh to Funchal in March 2020, following receipt of a “special offer” from Myjet2. After several attempts to book flights for my wife and I, I received on each occasion a message advising me that “an unexpected error had occurred”. Eventually after several unanswered emails, I called Jet2 Customer Services and was advised that following a change to regulations at the start of the year, my email address had been blocked for future bookings, and that I should change my email address. I asked why, if this was the case, why I was constantly receiving emails from Jet2 promoting their services. The lady had no answer for this! In addition, if this was the case, why did Jet2 not advise me of this situation? I am now in the position whereby, despite wishing to take advantage of Myjet2 offers, I am unable to book flights. What a shambolic organisation this is. Any response from their so called “Customer Services” operations seems to take forever, if at all.",False,,Couple Leisure,Economy Class,Edinburgh to Funchal,March 2019,2,2,"<span class=""star fill"">1</span>",2,3,,True,1
"""There are some good aspects""",5,2019-11-10,"Not Verified |  Birmingham to Palma. There are some good aspects to this airline. Their check in is well staffed and staff usually pleasant. The aircraft are standard 737s but have large overhead lockers. We normally select extra legroom seats, but on this occasion finished up in the centre of the aircraft as we booked a little late. The seats are hard and non reclining and how anyone finds them OK I don't know - they are typical low cost airline.. Our flight was marred by a male stag party who were obnoxious throughout. They were not well dealt with by the cabin staff, who are admittedly in a difficult situation. They were happily not present on the return leg. One issue bemuses me - I am aware of the red colour used in the airlines' corporate logo, but I can see no convincing reason why that should be echoed in the internal lighting - its an airliner not a sex shop.",False,Boeing 737,Couple Leisure,Economy Class,Birmingham to Palma,May 2019,2,3,,5,4,,True,
"""can't fault them""",9,2019-10-28,"Not Verified |  I cannot believe some of the reviews on here. We have flown with Jet2 on a flight only basis also the last time on a package to Menorca, can't fault them. Service excellent, plane good and the amount of staff to see you through check in etc was brilliant and very helpful. Recently returned from Turkey with TUI hotel very good, however TUI changed our flight to a Smartlynx flight that was rubbish, it was so cramped, I am 5 foot and was so glad had an aisle seat, the 2 TUI staff on board were not the best for customer service, would I go with TUI again, no would I fly with Jet2 again, yes. In fact flying with them again in November.",False,,Couple Leisure,Economy Class,East Midlands to Menorca,August 2019,4,5,,5,4,,True,3
"""clean, seats comfortable""",10,2019-10-27,"Not Verified | Palma to London Stansted. Great flights with Jet2.com for our holiday to Mallorca. The planes were on time, clean, seats comfortable with good leg room for economy. The attendants taking your boarding cards at the gate were very friendly, particularly the young man in Mallorca on the return flight. A good range of snacks and drinks but not forced into you. Our return flight on Fri 25th Oct landed during strong winds but the captain did an excellent job landing the plane smoothly.",False,,Couple Leisure,Economy Class,Palma to Stansted,October 2019,5,4,,5,5,,True,
"""planes were spotless""",10,2019-10-18,"Not Verified |  I travelled with Jet2.com for the first time late September 2019. It was Stansted to Tenerife and was the nicest airline I've ever travelled with. The staff were happy to see us and were genuinely interested in our trip and what we were going to do there. Its such a breath of fresh air for us as customers to see staff smiling, joking and enjoying their jobs. The planes were spotless and staff again lovely and welcoming. I will most definately book again and have done for 2020 to Cyprus. Keep smiling Jet2.com your amazing and doing a great job!",False,,Couple Leisure,Economy Class,London Stansted to Tenerife ,September 2019,4,5,,5,5,,True,
"""no transfer came""",1,2019-10-14,"Me and my family (which included an 11 and a 16 year old) were due to be picked up from our hotel, the San Antonio Hotel and Spa in Bugibba, Malta, at between 7.45 – 8.15am, for a transfer to Malta airport and then our return flight home at 11am. We waited in the hotel reception between those times and no transfer came! At 8.17, I rang your Jet2 customer service helpline and was told that the transfer was often late and should ring again if it hadn’t arrived by 8.30. I rang again at 8.35 and was told that the representative I spoke to would look into the issue and call me back. As I hadn’t received a call back by 8.55, and our flight was due to take off in just over 2 hours time, I rang Jet2 again! Once again, I was told one of their reps would look into where the transport to the airport was as a matter of urgency and call me straight back! Finally, I got a call back saying that there had been some sort of clerical error on your part and we would have to make our own way to the airport! I was told to book a taxi and that I would be reimbursed for this expense once we arrived at the airport. I informed the representative that I didn’t have enough money for a taxi as we had spent all our remaining euros, it being our last night on holiday. The Jet2 rep was not very understanding, and when I asked to speak to a supervisor, I was put on hold for two minutes then cut off! During the next 20 minutes, both me and my wife tried getting back in touch with Jet2 but were either kept on hold or cut off again, twice! I finally managed to get through but the customer services representative we spoke to was very rude and patronising to my wife, suggesting that I run around the resort and find a cash point to withdraw money for a taxi! When my wife asked to speak to a manager to complain about her attitude, she was cut off. By now, I had managed to withdraw some cash and the hotel had booked me a taxi. We got to Malta airport, after great stress and upset, worrying about what would happen if we missed our flight, at 10.10am (50 minutes before the scheduled take off!). The stress and anxiety we endured when trying to get to the airport put a massive dampener on what had been a nice holiday! On return to the UK, I contacted Jet2 to tell them of the poor service we had received from their customer services team, and after several email exchanges, during which Jet 2 admitted fault for the whole incident as their transfer operator had forgotten to pick us up, I was offered a derisory amount of compensation (approximately 0.015% of what we had paid for a holiday that had cost us over £6,200 with Jet2) , I escalated the issue to their CEO, Stephen Heapy. The response from his Customer Services Escalation Executive was to agree that while the level of service we had received was below their required standards and the admission that they were at fault, they would not be taking this matter any further! I feel obliged to share my experience as I would hate for anybody else to go through the stress and trauma we endured for those few hours, without and help or support from Jet ! And their follow up lack of empathy when trying to resolve the issue.",True,,Family Leisure,Economy Class,Malta to Stansted,August 2019,3,4,,2,1,,False,
"""Worst experience""",1,2019-09-17,"Birmingham to Faro. Worst experience me and my partner have ever experienced. My partner is 31 weeks pregnant and we were off to Faro with our 2 year old for her first holiday. Our flight was delayed by 2.30 hours so we were at the airport for 7+ hours to then be told because my partners fit to fly letter is 8 days old rather than 7 we cant go -  on your website it does say it should be within 7 days, but due to weekends and how the community midwife works by us we got it 8 days before as it states on jet2.com it should be under 16 days old from signing date so because we went for 7 days her letter would only be 15 days old on returning. Extremely stressful as we should of been asked at checkin 7 hours earlier and we could of gone hospital to try and get a emergency one. So we reschedule the flight for the next day after spending all night worrying about all this we managed to get a new note. So we get to Faro and are told our transfer to hotel we paid for the day before isn't available even though 2 airports Birmingham and east midlands said it would be there so we had to  pay 80€ taxi. We get to the hotel at 8pm and the guy at the desk said weve gave your rooms away because we didn't think you were coming it had only been 20 hours from when we should of originally arrived - jet2 should of informed them.",True,,Family Leisure,Economy Class,Birmingham to Faro,September 2019,2,4,,2,2,,False,
"""made our experience one of the best""",10,2019-08-09,"Not Verified |  Alicante to Edinburgh. The cabin crew Ellie and Rebecca were amazing. I was a single mother travelling with 3 children aged 1, 8 and 11 and they made the flight so easy and nothing was too much bother for them. My 8 year old daughter got to be cabin crew for a while and she loved it. Ellie was part of our cabin crew going on holiday and see her on the flight home was just amazing. They made our experience one of the best.",False,,Family Leisure,Economy Class,Alicante to Edinburgh,July 2019,5,5,,5,5,,True,
"""just total indifference""",3,2019-07-29,"Venice to Manchester. After having a frustrating experience in Venice airport which was total chaos we eventually boarded jet 2 plane. We were hungry. The staff did not get to our row(24) until we were getting ready to land, we were told no sandwiches were available. They also gave us a voucher for perfume, which we intended to use, but that never happened either. There was no apology, just total indifference. The staff were too slow.",True,,Couple Leisure,Economy Class,Venice to Manchester,July 2019,3,1,,2,2,,False,
"""Terrible service""",1,2019-06-28,Stansted to Paphos. 4 hours delay and locked in the plane on a morning flight and ended up losing a day of holidays due to Jet2.com They kept blaming the aviation authorities for not letting us fly with no real explanation on why we are being delayed. Crew staff didn't even offer water to the passengers as a refreshment. Terrible service.,True,Boeing 737-300/800,Solo Leisure,Economy Class,Stansted to Paphos,June 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""not happy with this service""",1,2019-06-27,"Not Verified |  It has been 9 days for the IT department to fix the issue with my booking reference which is only numbers and why would they use numbers for reference when the system doesn't pick up. Every time I called was given a different answer, ""IT department will get back to us within 1 or 2 hours"", or "" They will fix it by tomorrow"". I am not happy with this service, the seats are taken, the luggage price increased and you expect me to pay a higher price for everything when you have an issue with your system. Poor service, definitely don't recommend them, horrible experience with customer support as they are so rude in order to fix the issue and my flight is in a few days still can't book anything.",False,,Couple Leisure,Economy Class,London to Zante,September 2018,,,,,1,,False,
