header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""legroom was more than I expected""",7,2022-10-31,"On-line check-in failed. Had to check in at airport. Long line at check in, which is typical for a LCC. Seat pitch left me with one inch of legroom, which was more than I expected. Seats did not tilt. Flight was delayed by almost an hour. After take off many people ran to the front of the plane. Was not expecting this. All seats had in-seat power, which was nice and unexpected.",True,Boeing 737-800,Business,Economy Class,Toronto to Sanford Orlando,October 2022,5,4,,3,4,,True,
"""Checkin system seats everyone in the back""",2,2022-10-30,"Checkin system seats everyone in the back. Upon boarding, the flight is delayed because they have to shuffle passengers to the front of the plane because of a weight imbalance. Safety first right. Just a coincidence how all the front seats are more $$ to sit in then the back and people don’t wana pay to sit in the front so the system seats 90% passengers in the back. So we spend 10 minutes shuffling passengers from the back free seats to the front paid seats then the flight is delayed due to a “airport” issue. Go figure. Profits over safety is the underlying moto for all “low cost” airlines.",True,,Solo Leisure,Economy Class,Edmonton to Kelowna,October 2022,3,1,"<span class=""star fill"">1</span>",1,4,,False,1
"""Great customer service""",10,2022-10-30,My first time traveling with Swoop and the service was amazing. Great customer service and a wonderful pilot who displayed such grace and respect. Thank you for such excellence and looking forward to Travel with you soon.,True,,Business,Economy Class,Toronto to Kingston ,October 2022,5,5,,5,4,,True,5
"""it will cost you more than booking with a reputable airline""",1,2022-10-29,"I am gobsmacked by what happened to us. We booked Swoop to go from Victoria to Toronto October 27, 2022. We were planning to go to Kingston for a reunion and return by Air Canada October 20 as that was the flight available so I could get back to work the following day. Our booking involved a rental car, a hotel and a return flight. The outgoing Swoop flight had been changed to two hours later than the original flight, we endured 90 minutes of line ups, stressing us about missing the flight, only to find out the incoming plane would not land due to wind so went to Vancouver instead. No other airline had this problem. They kept us on hold until for another 3 hours whereupon they canceled the flight and rebooked us for the next day. Unfortunately, that would get us to Kingston too late to get to much of what we were going for so we decided to cancel the trip as it seemed we would be spending most of it on a plane. We were able to cancel with Air Canada for the return, the hotel, and the car rental without much problem and get refunds or credits, but not with Swoop the cause of the problem! Furthermore we were unable to contact Swoop at all to cancel, so I had to physically return to the check in at the airport the next day to cancel with the check in agent. Stunningly, Swoop would offer no compensation, unlike all the other providers who had no part in causing this problem! I think that aside from extremely poor business practices this is a sign of a company in financial trouble that is soon to declare bankruptcy as they clearly do not care about PR. My advice is do not book with Swoop - it will cost you more than booking with a reputable airline.",True,,Business,Economy Class,Victoria to Toronto ,October 2022,1,1,,1,1,,False,
"""My experience was great""",10,2022-10-21,"Not Verified | I read the reviews and they were most negative. Travelled from Toronto to Halifax. My experience was great, the flight was on time, customer service was great, tickets were very reasonable even with paying for seats and baggage. Will travel again.",False,,Solo Leisure,Economy Class,Toronto to Halifax,October 2022,4,5,,5,5,,True,
"""I will not book with Swoop again""",1,2022-10-20,"Paid for ""Modifly"" as they were the only airline flying out of Hamilton to Vegas we wanted to try them for the convenience of the Hamilton airport. Unfortunately 2 days before the trip 2 of the 3 people in our party came down with Covid and as I was also exposed we decided not to go. When I went online to change our flight date we were unable to use the online system despite numerous tries, it kept showing an error code every time we tried to confirm at new date. There is nothing on the web site giving a phone number to call but we found one online which I called and got a message stating they would could not answer but gave an email address or the option to contact on Facebook, twitter. The email bounced back so I messaged on Facebook, to date I have not received a reply. I should be noted that you have to make the change a minimum of 24 hours before the flight and we are now past that time. I did not object to all of the extra charges we used most of them and find I think as long as they are not hidden there should be no objection. I will not book with Swoop again.",True,,Business,Economy Class,Hamilton to Las Vegas,October 2022,,,,,1,,False,
"""Hidden fees everywhere""",1,2022-10-20,Don't use swoop. Hidden fees everywhere than they do not allow any cancelations without a compete loss of all money. We paid 911$ for a round trip to Vegas. Due to unforeseen obstacles we were unable to make it. We then tried to cancel and they wouldn't cancel or refund anything. Complete waste of 911$ for nothing. I will not ever use swoop or West jet again. As they are the parent company who allows this type of business to operate,True,,Couple Leisure,Economy Class,Toronto to Las Vegas,October 2022,1,1,,1,1,,False,
"""No customer service""",1,2022-10-18,"Not Verified |  Absolute excuse for an airline. No customer service and the most horrendous attitude of all.  My boyfriend had a serious medical condition and I wanted to change the date of flight. Because I missed ""72hrs"" window (literally 10 mins left for the window to be closed) it kicked me out of the website and no matter how many times I called and asked no one got back to me because it was a weekend. This terrible airline tricks you with cheap tickets and you're stuck with absolutely no options. They even wanted to charge us for personal item!",False,,Couple Leisure,Economy Class,Toronto to Halifax,October 2022,2,3,,1,1,,False,
"""They have zero customer service""",1,2022-10-17,"Had my flight cancelled at Halifax airport. Within 12 hours, they rescheduled four times claiming operational and safety issues. We were supposed to fly out Saturday evening and the flight we were on eventually flew out Monday. We rebooked with another airline that got us home Sunday evening because we had to get back. There is no compensation for the return flight. No compensation for the extra night at a hotel. No compensation for meals or taxi fares. By far, this is the worst carrier I have ever flown with and I have traveled with dozens of airlines. Further more the taxi vouchers they provided to us in Halifax to get to our hotel were not accepted by the cab drivers because they said Swoop does not compensate them, so we had to pay taxi fares with our money. They have zero customer service as you cannot talk to a live agent. It is all done by electronic recordings sending you back in circles. When we flew with another airline, we noticed the departure flights screen for Swoop at the airport had two other flight cancellations. I thought how many times do they do this on a daily basis. This company is a scam. They are quick to take your money and send you travel ads but when you want to contact them, they don't exist.  Spend the extra $100 on a ticket and book with reputable airlines. In the end it will save you money, time and all the hassles and headaches of of having to re-plan your travel plans on your own because they do not help you find alternate arrangements. You are left at the airport having to fend for yourself.",True,Boeing 737,Couple Leisure,Economy Class,Halifax to Hamilton,August 2022,2,2,,1,1,,False,
"""Changes of this magnitude are totally unacceptable""",1,2022-10-14,"Not Verified |  Never again. Do not fly with Swoop, the money you save in airfare will be used up in inconvenience, lost accommodations and car rentals. They changed our flight from 8am to 9.20pm arriving in Hamilton after the rental car counter was closed. That means an extra night in Hamilton even though our hotel in Niagara on the Lake is already paid for. Changes of this magnitude are totally unacceptable and not deserving of continued loyalty. I would give them all zeros if I could.",False,,Couple Leisure,Economy Class,Winnipeg to Hamilton,October 2022,1,1,,1,1,,False,
"""all I see is an airline that doesn’t stick to what they are offering""",1,2022-10-12,"I have flown Swoop a couple of times but never without an issue. I had an upcoming flight booked to San Diego this month and Swoop cancelled my flight all together. They just decided they were no longer flying there. I have another flight booked to go to Ottawa in November and I just got notification today that they changed my ticket to completely different days. It’s my sisters birthday and I was planning on being there for it - now my flight doesn’t come in till the next day so I will now only be there for just over 52 hours because of the the flight changes. Swoop is fine if you don’t care to make plans and you’re a willy nilly kind of traveller. It’s ridiculous how they advertise great deals on flights but they never stick to their schedules. You will end up spending more money like my daughter did when her return flight was cancelled a few days before her departure and she’d scrambled to get another flight that cost her way more money in the end than she would’ve spent going with a more trustworthy airline. I do not know how they stay in business. I was very happy to see the flights I could get out of Edmonton when they started, but now all I see is an airline that doesn’t stick to what they are offering and in the end you will only be disappointed. And you cannot speak to a customer service agent ever! So Frustrating!",True,,Solo Leisure,Economy Class,Edmonton to Ottawa,July 2022,2,2,,1,1,,False,
"""I would never fly Swoop again""",1,2022-10-12,"Not Verified |  I would never fly Swoop again. They will change your flights to completely different times and dates with only 2 weeks notice at best, and they won't compensate you in any way. Sometimes they change your flights the day before. They explain that it is a schedule change, not a cancellation, and therefore you're not entitles to any compensation. They won't book you onto WestJet or any of their affiliates, so don't count on that. If you get anything back it's in Swoop credits only, so you have to deal with that nightmare all over again. Friends had their flight delayed 9 hours with 3 hours notice and got compensated, after 3 weeks of arguing, in credits they'll never use. Also their apps and system constantly crash. We were stranded at the airport once because they changed our flight last minute and we couldn't load the new boarding pass. Of course their check in terminals were closed because they bumped our flight up an hour and now we were 'late', so we were considered to be the ones in the wrong even though they changed our flight.",False,,Couple Leisure,Economy Class,Kelowna to Toronto,October 2022,1,1,,1,1,,False,
"""Will never be flying Swoop again""",1,2022-10-07,Not Verified |  Worst airline customer service I have ever seen. My flight was cancelled (after already being rescheduled once by a whole day which made me incur hotel more costs for another night) which left me scrambling to purchase another flight to get home. I requested a refund or credit at minimum and was told that I was not eligible for either well over a month later. Will never be flying Swoop again.,False,,Solo Leisure,Economy Class,Kelowna to Edmonton ,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""She was so helpful and kind""",10,2022-10-04,My family flew with swoop for the first time from Edmonton to Halifax and today we are flying back to Edmonton from Halifax. The lady at the counter who checked us in was the sweetest person ever! She was so helpful and kind. Our flight seemed to have bigger seats and more legroom than WestJet (who we typically flew with). There are no bells and whistles on this flight but that doesn’t matter to us!,True,,Family Leisure,Economy Class,Halifax to Edmonton,October 2022,2,5,,5,5,,True,
"""Terrible customer service""",1,2022-09-27,"Terrible customer service, you can't actually speak to a human, their auto-bot replies come weeks after you make an inquiry & after going back & forth for 8 weeks I'm not entitled to any cost reimbursement for our trip despite paying for the additional medical or baggage insurance. Also our return flight was delayed. I was traveling for business while my family was tagging along for a vacation. I thought this would be low cost option however by the time you pay for all the fees (don't forget to pay for your seat selection so your aren't separated from your child - as stated right on their booking website?!?!) and ALL baggage - carry on included, it works out to be the same or more than flying with a real airline. Lesson learned however it meant getting the times required so I figured lesson learned. Next I paid for Swoop's extra baggage & cancellation insurance (provided by CHUBB Insurance Brokers) just in case. Prior to leaving our one family member fell ill and was subsequently diagnosed with lung cancer. To accommodate specialist appointments our travel dates changed and the affected family member was no longer going to join the trip - I couldn't simply modify the booking but was advised by the customer service department for the CHUBB Insurance (Swoop's bot directed me here) to rebook the flights for the new dates & submit for reimbursement to their claims department after we returned. However, you cannot simply book for only those going but rather for the entire party even when 1 passenger is no longer going on the trip. At flight check in time, we had to advise the boarding desk of the 1 passenger not joining (should be a simple task) however take off was still delayed both ways as the check in desk didn't inform the flight crew so they were trying to track down the missing passenger. All on board purchases were very expensive & must be paid for by credit card. The plane itself was very small & seats felt cheap & uncomfortable. The onboard wifi was choppy and kept cutting out and the cabin crew were very rude. On return departure a ground crew member was complaining loud enough that us other passengers could hear how annoyed they were at having to help a passenger onto the plane that was in a wheelchair! I have flown other budget airlines before and found their service & planes much better. So since nothing (flight change fee, new flights for all 4 passengers even though only 3 were traveling, additional insurance) was reimbursed even though I paid extra for this optional insurance, I am now out $3348.17 plus the costs of the multiple physician notes the insurance adjusters kept requiring (had to send in 4 different notes over the course of the 8 week claim battle). This company and it's optional insurance is a joke. Way to take people's money for nothing. I am hoping to save someone else their hard earned money.",True,Boeing 737-800,Family Leisure,Economy Class,Hamilton to Halifax,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""not entitled a refund or compensation""",1,2022-09-22,"Not Verified |  My husband and I booked a trip to Winnipeg to see our son. When flying with Swoop to Winnipeg, the flight was good and the accommodation was excellent. When it was time to return home, received an email from them that our return flight was canceled. I tried to get a hold of someone to see what would happen next. This was not to be. I request for a refund as the next available flight was not convenient for us. When I finally was able to get home, I sent a request for a refund and compensation for another night of accommodation, difference in flight cost and the Uber ride we had to use to get our car that was in Hamilton. I have just received an email stating that they are sorry and that it was not their intention but it was out of their control. ( resources) and I am not entitled a refund or compensation. This Company is offering a service, taking your money then not providing the service. I want my money you owe me SWOOP",False,,Couple Leisure,Economy Class,Hamilton to Winnipeg,July 2022,2,2,,1,1,,False,
"""no service at all in my case""",1,2022-09-19,"Worst service ever - actually no service at all in my case. I had to fly from Edmonton to Ottawa. Got my breakfast close to gate for departure. Did hear any advertising for starting this boarding, end of boarding, no ""last call"". On the same time I did hear the advertising of another air companies . Finally came to the gat#68 at 10:35 a.m The the supervisor didnt give me to get in. The flight has departed at 10:51 a.m. Supervisor didn't try to do nothing to let me walk in. So, the low cost came on account of service.",True,,Business,Economy Class,Edmonton to Ottawa,September 2022,,,,1,1,,False,
"""Do not fly with Swoop""",1,2022-09-12,"Do not fly with Swoop, Horrible and unreliable personnel and flights. July 2nd father with 3 teenagers travelling from Pearson to Las Vegas for a 6 day trip including a surprise birthday party being held on July 3rd. July 2nd 7:00 am- receive the itinerary and receipt via email (paid for 3 carry on bags ($186.00), 4 modifly ($40), 4 selected seats $108.00)- Total $334.00 departure time is 2:55 pm (airline recommends arriving 3 hours before) 12:09 pm-receive an email of flight delay. Now departing at 3:30. Board the plane along with the other passengers at approx 3 pm. 4:04 pm-receive an email of flight delay. Now departing at 4:15 pm 4:16 pm - receive an email of flight delay. Now departing at 5:15 pm - 5:02 pm-receive an email of flight cancellation! The best is that they use the reason ""unplanned maintenance"" which apparently gives the airline the right to refuse any claims for compensation. All passengers were told that the airline would pay for a hotel if needed. My family got into a taxi and returned home, stopping for a bite to eat as we were all quite hungry after being in an airport for 7 hours! I Was not able to get another direct flight until after the weekend on West Jet thus missing the family birthday gathering and shortening our vacation by 2 days. Swoop refused to reimburse the extra costs paid for the flight that was cancelled nor any reimbursement for expenses incurred as a result of 3 delays and 1 cancellation! July 11th filed a request for reimbursement-no response September, filed a 2nd request and received a reply denying any reimbursement. No verbal communication nor is there a phone number for customer service!",True,,Family Leisure,Economy Class,Toronto to Las Vegas,July 2022,1,3,,1,2,,False,
"""Terrible customer service""",1,2022-09-12,Terrible customer service. Impossible to speak to a person when you have a problem. Flight was rescheduled and changed several times. They changed the flight to Sept 12th when I went to check in on Sept 10th for my original flight departing at 9pm in Sept 11th. The email and website says new flight is Sept 12th at 2:26pm. On Sept 11th I go to check in for flight and find 5 emails saying they miscommunicated the date of the flight starting from 2am the morning of Sept 11th. It actually leaves on Sept 11th at 2:46pm. It was impossible to make it to the airport on such short notice. After trying to contact them for 5 hours so I finally booked a new flight. They are are refusing to comp the new booking even when they miscommunicated the new departure date. Horrible.,True,,Solo Leisure,Economy Class,Edmonton to Abbotsford,September 2022,,,,1,1,,False,
"""Last time I fly with Swoop""",1,2022-09-11,"Last time I fly with Swoop. The potential saving are minuscule compared to the potentially awful situation you may end up as a result of this company's absolute lack of customer service or the staff's care for others. As a result of this I am now stranded in Edmonton (instead of being in Ottawa). Going into the details would be lengthy and wouldn't paint a accurate picture anyway, but I will say that as I was instructed to go buy a new highly priced ticket at their counter, there were other people trying to resolve unrelated issues with Swoop. Seems like every time I've interacted with Swoop people have Major issues with it, this time it's me, and I must say, the way they handle things is enough for me to give up the Swoop savings. PS. I also learnt in the process today that they are not part of Star Alliance, which essentially means they can do what they want and not care about any quality, which from the looks of it is exactly the method they've adapted.",True,,Solo Leisure,Economy Class,Edmonton to Ottawa,September 2022,1,1,,1,1,,False,
"""customer service is non existent""",3,2022-09-06,"Not Verified |  I needed to cancel my ticket within the first 24 hours and wanted to discuss my options with an agent. I spent an hour working with the bot trying to figure it out. So, frustrated I went to look for a phone number. No number on the site, and I had to Google it. The number rang forever, and finally got a machine that said not available to take calls. Sent an email, and was told 72 hour wait .. to cancel a ticket that has to be cancelled within 24 hours. Finally I bit the bullet and logged into my unused FB account in order to send a message. Because it took more than 24 hours. I was told No refunds, you either fly, or we will still take your money. You can't change flights for a fee or cancel for a fee. The customer service is non existent.",False,,Couple Leisure,Economy Class,Charlottetown to Toronto,September 2022,,,,,1,,False,
"""Last flight with Swoop for us""",1,2022-09-02,Always delayed. Last flight with Swoop for us. It’s a bargain that will cost you time so just do yourself a favour and fly any other airline. It’s not worth the headache.,True,Boeing 737,Family Leisure,Economy Class,Edmonton to Las Vegas,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,
"""Steer clear of this airline""",1,2022-09-01,"Not Verified |  If booking with this airline, make sure you've got everything in order! Even in the midst of covid they dont do anything for their customers.  Sorry, nothing I can do is what you'll hear, they'll take your money and no even that sorry or a cheeky thank you. The story is with my booking for last December. Still deep in covid. Change of plans means fend for yourself. A week before the flight I try to call and cancel. I'd gladly pay a cancelation charge but there was no option. I hear ""I cannot cancel the flight, there's nothing I can do"" This is after trying literally for HOURS. Over the course of 3 days. They must have only 1 guy I their call center. Their no refunds or cancelation policy has to change. Tried to cancel a week before, I get NOTHING, they take my money and nothing. Steer clear of this airline.",False,,Family Leisure,Economy Class,Kelowna to Toronto,October 2021,,,,,3,,False,
"""We were stranded in Kelowna""",1,2022-08-31,"Not Verified | Our flight from Kelowna to Toronto was cancelled. No offer for another flight, could not get a hold of anyone to speak to. We were stranded in Kelowna and it cost my husband and I an additional $1600 and a layover to get back home the following day. This is an absolute disgrace and they should not even be allowed to fly. I will never fly Swoop or will I ever recommend Swoop to anyone",False,,Couple Leisure,Economy Class,Kelowna to Toronto,August 2022,1,1,,1,1,,False,
"""expect a worse case scenario""",1,2022-08-20,"This has been the worst experience with an airline I’ve ever had. I purchased tickets through Swoop for my families vacation. We are travelling from Victoria to Toronto and chose Swoop because the airfare seemed to be a good price. However, once you purchase your ticket you find out that a carry on bag is not included, we were travelling with a family of 3 and had to pay an additional $300 approx. to bring a carry on! Not checked bag. This defeated the point of purchasing with Swoop. They cancelled our flight less than 24 hours before take off due to unscheduled maintenance. the only options were to select a Westjet flight that didn’t leave anywhere near the same time. Our original flight was scheduled to leave at 9:50AM and arrive in Toronto at 5:30 PM… the earliest flight offered was leaving Victoria at 6:40 PM, arriving in Toronto the next day at 6:00 Am. Our original flight was direct, the replacement had a stop with 3 hour layover. Arriving to our destination a day later caused us to have to reschedule our car rental, our hotel which we are out of pocket $ We have one less day for our family holiday and the inconvenience to have to reschedule the entire week with our extended family. My time is valuable and I had scheduled my time off work where now I have lost wages for a day I could have been working. To add to it, you can’t get ahold of any customer service agents. They have a messenger service which response was that an agent would get back to me in 72 hours. I will never support this business again and anyone who books with Swoop should expect a worse case scenario. I wish I would have read the reviews first.",True,,Family Leisure,Economy Class,Victoria to Toronto,August 2022,,,,,1,,False,
"""expensive airline for an economy airline""",8,2022-08-18,"Swoop is an expensive airline for an economy airline. All of the extras soon add up. Despite this I am not leaving a bad review. I enjoyed my flight home. Much better than the flight out on a 737 Max. We had paid for extra leg room on both flights but the 737-800 had way more leg room than the Max. The flight attendants on both routes were fantastic but I have to say that on the return flight they were magnificent. So helpful and friendly they were a credit to their profession. The choice of food for a 4 hour flight could have been much better but we were prepared and had eaten before our flight. We did get some snacks that were expensive, but again we were prepared for that. The seats were more comfortable on the 737-800 than the Max. We will fly Swoop again but won’t pay for the carry on bags as we were told they would have been free. We will try to get our money back for the carry on bags but if we don’t it’s the cost of a lesson learned.",True,Boeing 737-800,Couple Leisure,Economy Class,Abbotsford to Toronto,August 2022,3,4,,4,3,,True,
