header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
Rex Airlines customer review,10,2022-08-12,Not Verified |  My flight was cancelled on jetstar and they couldn't get me home for 4 days. Rex got me on a flight the next day for 1/3 price of jetstar. I am forever grateful.  Free drink and snack and less hassle / more friendly than other companies. The staff are friendly and the service is excellent. I have not had any issues with this airline.,False,,Couple Leisure,Economy Class,Brisbane to Melbourne via Sydney,July 2022,5,5,,5,5,,True,
"""true blue hospitality on board""",10,2022-08-12,"REX does bring its heart back into the country. I have completed 7 flights with REX all on board the 737, and I their level of service leaves the other two major airlines for dead. The staff are genuine, engaging, and take the time to talk to you, regardless of class. I have flown majority in Economy. The great true blue hospitality on board, great fares, included bags is why I keep going back. I have only flown them between Melbourne to Sydney or Sydney to Brisbane (or reverse). I just wish they connected Sydney to Adelaide.",True,Boeing 737,Solo Leisure,Business Class,Brisbane to Sydney,August 2022,4,5,"<span class=""star fill"">4</span>",5,5,,True,4
"""Best ground and cabin service""",9,2022-07-08,Best ground and cabin service I have experienced in many years of flying. Staff are friendly and great communicators. I flew in difficult conditions from Sydney to Brisbane - pouring rain and Sydney flooding and returned in high winds and the closure of all but one runway. The staff can’t control the weather but they are efficient and effective. They are very well trained and behaved like real people and not automatons! I will choose REX over the others now. I wonder if the others are just too big to be good at what they do? Well done to all REX staff,True,,Solo Leisure,Economy Class,Brisbane to Sydney,July 2022,4,5,"<span class=""star fill"">4</span>",5,4,,True,4
"""extremely impressed""",10,2022-07-06,"Sydney to Melbourne. This was the first time my family have flown Rex and we are extremely impressed. Booking online was easy and bag check in was a breeze so quick and easy. The flight on time and smooth flight, the plane was clean and comfortable but the stand out was the team obviously Rex has a great culture of customer service “Good old customer service” so refreshing, they really care. We will definitely be flying Rex in the future. Some price as the discount airlines but real customer service",True,,Family Leisure,Economy Class,Sydney to Melbourne,July 2022,5,5,,5,5,,True,
"""Great service all round""",9,2022-06-29,"My return trip to Melbourne was excellent, both ways. The staff are genuinely friendly and helpful. No delays on the trip to Melbourne but there was on the trip to Brisbane. There was a technical malfunction with getting food onto the plane. Passengers were kept informed. It was great to see all staff hands on deck doing their best to get the trolleys loaded. One woman had three kids who were clearly becoming rowdy and impatient. Staff got her to the front of the queue and boarded after those needing assistance. Great service all round.",True,,Solo Leisure,Economy Class,Brisbane to Melbourne,June 2022,4,5,,5,4,,True,
"""staff were happy, obliging and friendly""",10,2022-06-23,"Rex Airlines were excellent to deal with the whole way through. From the first booking, cancelled due to covid, then using the credit to rebook this time. There were no flight time changes or flight cancellations from them. The staff at the counter showed us how to process the check in- our first time with Rex. All the staff were happy, obliging and friendly from check in, to in flight. We will definitely use them again tripping between Melbourne and the GC. It was a pleasant surprise. Thanks Rex.",True,,Couple Leisure,Economy Class,Melbourne to Gold Coast,June 2022,5,5,,5,5,,True,5
"""it just keeps getting better and better""",10,2022-06-17,"Not Verified |  Just want to congratulate all of the staff from the gate to the crew on ZL309, Brisbane-Sydney, 9th June. You made a very stressful morning at Brisbane Domestic so much better. Each time I fly with you it just keeps getting better and better! You are showing the others how flying should be done.",False,,Business,Business Class,Brisbane to Sydney,June 2022,5,5,,5,5,,True,
"""I’ll never fly with them again"" ",1,2022-06-01,I boarded my flight in the morning 9.30 am for Regional Express heading to Melbourne. Plane was full we were on the runaway and the Pilot announced an issue with the engine. We had to wait on board for half n hour and then they announced we all had to get off the aircraft. We were waiting 2hrs and then told we have to keep waiting and then we had to get another flight with another airline (at our own cost) or wait till 8.30 at night for the next flight. Im still waiting for my refund 7 weeks later. They were rude and unhelpful and I’ll never fly with them again!,True,,Solo Leisure,Economy Class,Brisbane to Melbourne,April 2022,2,2,,2,1,,False,
"""an amazing first experience""",9,2022-05-30,Not Verified |  I just wanted to give REX the biggest of compliments. Not only was it easy to book a last minute flight (no fault to my own. Virgin cancelled my flight and would only put me on a flight tomorrow morning) but your customer service and being upgraded because of my terrible experience with flying recently was greatly and amazingly appreciated! Your check in staff started this with moving my seat to front on economy while your staff at the gate upgraded to me to business class. I can only say thank you from the bottom of my heart for an amazing first experience with Rex. You will now always be a choice in my flights moving forward! Thank you to Justin (I believe was the cabin staff lead) not only did he provide an amazing experience but all your cabin staff were friendly and amazing!,False,,Solo Leisure,Business Class,Sydney to Brisbane,May 2022,5,5,,5,4,,True,4
"""friendly service of staff""",10,2022-05-01,"We have recently started flying with Rex Airlines. We have been pleasantly surprised by the friendly service of staff, on time departures and our luggage was waiting on the carousel when we arrived to collect it.",True,,Couple Leisure,Economy Class,Melbourne to Sydney,April 2022,5,5,,5,5,,True,
"""the best customer service""",10,2022-04-18,"Rex Airlines is super warm and friendly. Felt treated like a VIP, staff helping you when you arrive at the airport, you will be approached by a real human rather than a cold machine. In Melbourne on the 29 March, the staff member was ready to help - the best customer service, checked my suitcase in for me and told me where to go every step of the way, great for a first time traveller with Rex. Very impressed, cabin clean, tidy and covid safe, Great experience with Rex. Will travel with them again.",True,Boeing 747,Solo Leisure,Economy Class,Melbourne to Sydney,March 2022,5,5,,5,5,,True,5
"""recommend to fly with this airline""",10,2022-04-13,"Not Verified |  I had such a great service that I had to write a few words. What a pleasure to fly with REX, the service was great. The service I received on this flight and the care from the crew was more than special, not had such fantastic service like REX provided on this flight. I recommend to fly with this airline, you will not be disappointed.",False,,Solo Leisure,Economy Class,Sydney to Brisbane,April 2022,5,5,,5,5,,True,
"""made the entire process so much simpler""",10,2022-02-24,"I found them to be extremely helpful and professional. When I first arrived at Melbourne airport to check-in I was looking for my booking reference to find my flight and check in and a lovely staff member helped me check-in via my name instead. She made the entire process so much simpler. All the staff have been so helpful and helped make my trip a much easier, less-stressful experience. The flight attendants and pilots on both flights were also great.",True,,Solo Leisure,Economy Class,Melbourne to Brisbane,February 2022,4,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""recommend using this airline""",10,2022-02-24,"We were upgraded to Business Class which was a lovely surprise. The staff were exceptional, food and drinks were top class and served with smiles and lots of laughter. As my sister and I needed wheelchairs the staff made sure we were treated like royalty. We will never forget the kindness that was shown to us.  I highly recommend using this airline for your next flight and discover service beyond anything you have experienced before.",True,,Family Leisure,Business Class,Melbourne to Orange via Sydney,January 2022,5,5,,5,5,,True,
"""delighted with my first flight""",10,2022-02-18,My first time flying with Rex I was absolutely delighted with my first flight on Rex Airlines! It sure won’t be the last. The efficient and courteous customer service was greatly appreciated. Also being given a complimentary upgrade to business class on the Melbourne to Sydney leg was a treat.,True,,Couple Leisure,Economy Class,Melbourne to Port Macquarie via Sydney,February 2022,5,5,,5,5,,True,
"""genuine interest in their passengers""",10,2022-02-17,"As we fly interstate on a regular basis and have only recently encountered Rex Airlines, this service has taken a means of getting from one destination to another level. We have had the pleasure of flying both Business and Economy so can give feed back on the fabulous and unique service across the aircraft. The Cabin Crew are attentive, enthusiastic, warm and friendly and display a genuine interest in their passengers. Business Class was above and beyond. The service was exceptional, all beverages were generously replenished. The food was delicious and might I say the best we have consumed on any airline. . Economy Class we felt very welcomed. The complimentary drinks and snacks consisted of quality produce.  We are extremely pleased that Rex has extended their routes allowing us the pleasure of supporting them. Rex has definitely set the bar high here in Australia and we look forward to seeing the smiling friendly faces of crew and ground staff on our frequent trips. Offering a fare price point for domestic travel may enable us to enjoy a luxury upgrade on a more regular basis.",True,Boeing 737,Couple Leisure,Business Class,Gold Coast to Melbourne,December 2021,5,5,,5,5,,True,5
"""Fantastic experience - very refreshing and smooth""",10,2022-02-01,"Fantastic experience - very refreshing and smooth, website was easy to use, check-in at Sydney was a delight (kiosk worked perfectly) ground staff were relaxed and friendly. Business class seats were comfy with nice Meze plate for a snack - and delicious caramel for desert. Boutique style, crew were again relaxed and having fun with passengers, inexperience but soo friendly - lots of offers for wine refill had to decline in the end! Very well meaning. Free wifi and streaming. Only critique was Meal was presented okay, but would fly Rex over Qantas or Virgin any day simply due to friendly and relaxed atmosphere and staff. Great value for money and a joy to fly!",True,Boeing 737-800,Couple Leisure,Business Class,Sydney to Gold Coast,January 2022,5,5,"<span class=""star fill"">3</span>",5,5,,True,5
"""What a fabulous airline""",10,2022-01-20,"What a fabulous airline, the plane was spotless and fresh and the crew were amazing! The service was second to none. Will definitely make them my first choice next time we fly.",True,,Couple Leisure,Economy Class,Sydney to Brisbane,January 2022,5,5,,5,5,,True,
