header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""they remain silent""",3,2015-11-26,Air Moldova are hiding behind 'flight cancelled for safety reasons' to avoid delay compensation for a faulty engine leading to a 3 day delay which requires compensation to be paid under UK law. Despite numerous emails they remain silent on this matter.,False,A320,Solo Leisure,Economy Class,Stansted to Chisinau,June 2015,2,2,"<span class=""star fill"">1</span>",2,1,,False,
"""my ticket cost very little""",8,2015-09-27,"I flew Air Moldova from Chisinau to Vienna. Flight left and landed on-time. Onboard service consisted of 2 large and tasty sandwiches, accompanied by drinks (including alcoholic, which are rare on some European airlines). The seats were comfortable, plane was clean and the cabin crew were kind and helpful. My ticket cost very little.",False,Embraer 190,Solo Leisure,Economy Class,Chisinau to Vienna,September 2015,4,5,,4,4,,True,
Air Moldova customer review,5,2015-07-23,"After a 3 day delay my replacement flight was still late departing and arriving. In flight meal was a sandwich cheese and salami, no options, a small alcoholic drink and good range of juices and tea/coffee. Seating was cramped - made worse than Ryanair as seats recline, it then depends on how considerate passengers are in front of you.",False,A320,Solo Leisure,Economy Class,Stansted to Chisinau,July 2015,2,2,,4,3,,False,
Air Moldova customer review,4,2015-07-06,I checked in quickly and was airside for my 08.20 departure on Saturday. The boards then showed a 70 min delay and some while after showed gate opening in 905mins and then 835mins. I found an Air Moldova staff member and was taken landside and explained to that the flight was tech and rescheduled for 21.30. Given meal vouchers and rooms at Radisson but at 15.00 told flight was cancelled. Recovered my bag by 16.30. I am now rebooked for Tuesday. Have to say staff were polite and helpful but in the dark and they were not pleased with late cancellation as rerouting customers late in the day via Heathrow was going to be a problem. Wait and see what Tuesday brings.,False,A320,Solo Leisure,Economy Class,STN to KIV,July 2015,1,1,,2,1,,False,
Air Moldova customer review,1,2015-06-12,"On June 9 2015 my wife and I were returning after a Business trip in Chisinau on flight 9U 895. We had purchased a direct flight from Chisinau to Barcelona. Once boarded we we were told that the flight was going to make a stopover in Lisbon. A surprise because at check in no one had informed us. The captain of the plane did not inform us and apologized over the intercom that the plane had to make a stopover in Lisbon. During the trip from Chisinau to Lisbon the crew gave us a sandwich for lunch and a drink. The stopover in Lisbon was nearly two hours, the crew did not give us anything to drink. On the way from Lisbon to Barcelona the crew did not give us anything to eat, and they did not have any still drinking water. We arrived in Barcelona with a 4 hour delay and we had to wait an hour to collect our bags.",False,,Couple Leisure,Economy Class,KIV-LIS,June 2015,3,1,"<span class=""star fill"">1</span>",,1,,False,
Air Moldova customer review,10,2014-12-04,I very recently flew from Frankfurt to Chisinau and I was once again extremely pleased with all aspects of the flight! My flight was operated by an Airbus A320 and was fully packed with passengers. The seats were very comfortable a warm breakfast was served excellent both in quantity and quality! The aircraft however lacked in-flight entertainment. Flight attendants seem to have significantly improved their command of the English language and are also very kind and helpful! The plane took off and landed on-time. The Captain of the flight kept us informed about flight conditions several times throughout the journey. Finally I would definitely recommend flying Air Moldova.,False,,,Economy Class,,,5,4,"<span class=""star fill"">1</span>",,4,,True,
Air Moldova customer review,2,2014-09-14,Moscow - Chisinau - Rome and back. I chose Air Moldova because of the low price and very good connections. Unfortunately all flights were delayed (from 30 minutes to 2 hours) with no apparent explanation or apologies. The connection in Chisinau was about 1 hour 20 minutes both times but due to delays we had to practically run to get on the next plane. The Chisinau Airport was fine though much better for short transit that some of the other world airports. The airplanes are really old (I could see duct tape in several places) seats are very tightly packed and also falling apart - I could not recline my seat because the button fell inside the armrest. Inflight meal consisted of a cheese bun which was okay but not sufficient at all. I have to say that wine was served which was quite good and certainly a plus. Crew seemed surly and disinterested although this varied from flight to flight. The biggest problem is on the way back my luggage did not arrive to Moscow. Would I fly Air Moldova again? Maybe if the price is really low (it usually is) but I will keep everything in my cabin luggage.,False,,,Economy Class,,,1,3,"<span class=""star fill"">1</span>",,3,,False,
Air Moldova customer review,7,2014-08-28,KIV-OTP on an old but presentable Em120. Flight was on time with good service (sandwich) for the short 1 hour flight. Steward was very friendly speaking good English. We were lucky that day only the flights with Em120 and Em190 were on time. Flights with A320 had 5 to 7 hours delays.,False,,,Economy Class,,,3,4,,,3,,True,
Air Moldova customer review,5,2014-06-16,STN-KIV-STN by Airbus 320. Flight was over two hours late leaving Stansted around 20 minutes late leaving Chisinau. Check in was fine. The really bad aspect of the flights was the lack of leg room. Absolutely awful. The inflight 'meal' was a cheese stuffed pastry. Not nice. Staff were fairly friendly but hadn't yet caught up with real customer service. If you over about 1.60 metres tall you will never walk again.,False,,,Economy Class,,,1,3,"<span class=""star fill"">1</span>",,3,,False,
Air Moldova customer review,9,2014-05-24,FRA-KIV-OTP with Air Moldova. The first leg was operated by an Embraer 190 aircraft. Flight attendants were attentive throughout both flights. On the first leg the meal included a choice between chicken or beef which was fantastic. On the second flight a warm chocolate croissant was offered for the 45-minute hop. Second leg was an Embraer 120 aircraft which made the second leg of my trip entertaining. I was impressed by the quality of both flights will fly them again!,False,,,Economy Class,,,,,,,5,,True,
Air Moldova customer review,10,2013-08-28,KBP-KIV. The check-in at Air Moldova was very quick as there was no line. Baggage weight allowances were very strict since we were flying on a small 30 seater Embraer 120 Brasilia. Onboard we were offered complimentary drinks and croissants and even though the plane was small the seats were very reasonable. The flight was kind of shaky but it made the plane ride down to Chisinau very fun. We promptly received our baggage after clearing customs. In conclusion Air Moldova is a fantastic airline!,False,,,Economy Class,,,,,,,4,,True,
Air Moldova customer review,8,2013-04-03,LGW-KIV on Embraer 190. Departed on time and arrived a little early. FA's were polite and efficient. Catering was a sandwich and a choice of Hot drinks Soft drinks and Moldovan Wine. No IFE but not a problem on a 3hr flight. Only strange aspects were the very stocked duty free trolley coming through the plane but with absolutely no price lists or catalogues so I had no idea what they were selling and that the cockpit messages to staff were in Romanian which surprised me as most airlines now do them in English. Just one quick note be prepared to be locked in the airport for a while. My luggage actually came through first but when I cleared customs and headed for the exit I could see my friends waiting for me but the doors taking me landside were locked after much rattling around 10 mins later a staff member came and pressed the button to let us out! I would gladly fly with them again and the direct flight makes this the best option on this route.,False,,,Economy Class,,,,,,,4,,True,
Air Moldova customer review,8,2011-08-08,KIV-FRA-KIV. The plane was an Embraer 190 in spotless condition. Tasty hot meals both ways and a good selection of alcoholic and non-alcoholic beverages. Flights departed and landed on time. Connecting luggage arrived safely. Gate staff friendly and courteous. Onboard flight attendants looked a bit tired and could smile more.,False,,,Economy Class,,,,,,,1,,True,
Air Moldova customer review,8,2011-06-17,Was scheduled to fly IST-KIV on June 12. Learned 5 days before the flight that the service on that day was cancelled. Was offered a seat on the next day's flight transfer from/to airport and free hotel accommodation. A big thanks to the Air Moldova representative in Istanbul Sinan who was super helpful in arranging the details of my overnight stay in Istanbul. He accompanied me to the hotel met me at the airport the next day and was extremely friendly throughout my dealings with Air Moldova. Onboard the service consisted of a cold meal and a selection of alcoholic and non-alcoholic drinks. FAs could learn to smile more. Plane a new spotless Embraer 190 with comfortable pitch and leather seats.,False,,,Economy Class,,,,,,,4,,True,
Air Moldova customer review,5,2011-03-16,VIE to KIV. The experience was quite odd like going back into the Soviet days as they were using a Yak-40 on the flight. Staff friendly and relatively professional although it felt almost like a charter flight. The meal was quite good and flight was on time. The cabin layout was really bizarre with something looking like a couch near the front of the plane and little leg room in my seat. The fact that they didn't de-ice the plane (it was snowing hard at takeoff) freaked me out a bit too. Not sure if they're still using the Yak-40 but if you happen to get on this one it's certainly a unique experience if you're up for it.,False,,,Economy Class,,,,,,,4,,True,
Air Moldova customer review,8,2011-01-19,OTP-KIV-IST return. OTP-KIV canceled due to fog instead put on the TK service to IST. For the IST-KIV on well maintained Embraer 190 with friendly and professional FAs. KIV-OTP delayed 1.5 hours but they kept passengers informed. Boarding was a bit chaotic as they could not figure which plane should depart first. They used a fairly old but clean A320-200 and staff were nice. For the price paid attentive service and helpful staff.,False,,,Business Class,,,,,,,4,,True,
Air Moldova customer review,8,2011-01-09,Business class Moscow to Chisinau. I was the only business class passenger. Good condition A320. Flight was on time FA was smart pretty smiling and hospitable. Cabin service was fine - a full breakfast served and service was attentive. I was pleasantly surprised.,False,,,Business Class,,,,,,,4,,True,
Air Moldova customer review,4,2010-09-01,OTP-KIV return on new Embraer 190. The flight was quick and the little snack was more than ok. Flight Attendants were only interested in some passengers and didn't really care at all for the others. I felt sort of unsafe as no particular attention was brought to passengers calling on cellphone or using electronic devices during take off and landing! My return trip was with the small Embraer 120 for KIV-OTP flight. This very old little plane of 30 seats only was comfy and I felt safe. The single cabin crew who was working was smiling kind and hospitality was great. We left and arrived on time.,False,,,,,,,,,,,,False,
Air Moldova customer review,2,2008-09-21,OTP-KIV Embraer 120 Economy Class. The airplane is old and uncomfortable. Whilst waiting in Bucharest had to approach the information desk and ask for explanations with regard to the late opening of the check-in counter. In fact with 20 minutes before scheduled departure the check-in hadn't opened. No announcements or apologies from the airline staff. Tarom-operated flights on this route are a better alternative. The only good thing about this flight was the responsive attitude of the FA on board. Otherwise Air Moldova needs to get its grip together if they want to retain customers.,False,,,,,,,,,,,,False,
Air Moldova customer review,3,2008-03-12,Flew Air Moldova on the Chisinau - London Stansted route. Check-in efficient and quick boarding. The Airbus 320 was in good condition and crew very welcoming. Once on-board offered a cold meal and one round of drinks. Air Moldova makes a technical stop in Paris to drop-off and pick-up passengers on this route. Given that total flight time to London including the stop in Paris is over 5 hours I think it does make sense to serve a hot meal and at least another round of drinks. I guess this was the only disappointment with Air Moldova.,False,,,,,,,,,,,,False,
Air Moldova customer review,,2007-08-27,Route FRA-KIV-FRA. First flight was an unmarked MD operated by SkyWings. Service and food were average at best. Return flight turned into quite a nightmare mostly for passengers who had a connection flight from Frankfurt to another city. The flight was scheduled at 0805 first postponed to 0900 then to 1000 and finally to 1230. In the end our flight took off at 1340 nearly eight hours late. There was hardly a word of excuse except a roll and a bottle of water handed to each passenger in the departure area.,False,,,,,,,,,,,,False,
Air Moldova customer review,,2007-08-14,FRA-KIV-FRA. This route is now run by an old MD-82 leased from Sky Wings (Greece). This plane has no markings and my seat had no tray table. Parking is at the furthest stand from the terminal so you will have a very long ride to/from Terminal 2. FRA-KIV meal was OK as was the service. KIV-FRA breakfast was great. No in-flight entertainment either way.,False,,,,,,,,,,,,False,
Air Moldova customer review,,2006-09-21,I'd give it a solid average rating. It seems you can never get a uniform service though; sometimes you can buy a bottle of wine other times you are told wine is not sold or available or wine is served with the meal and sometimes there is none. The flight attendants are perfunctorily friendly something expected from a former communist mentality (customer service-wise). Air Moldova offers the cheapest airfare I have found and the only direct flight from Frankfurt.,False,,,,,,,,,,,,False,
Air Moldova customer review,,2005-11-20,KIV-FRA-KIV. The airline currently uses A320-200 former Ansett Australia airplanes. Service was average. Food pretty simple and included sliced ham and cheese a bun and salad tea or coffee and dessert. Service average but the good part is the Moldovan red wine they serve on board! Flight attendants friendly but disappeared soon after the empty food trays were collected. Air Moldova is the only non-stop option between Chisinau and Frankurt and in terms of price much cheaper compared to other Air Moldova routes.,False,,,,,,,,,,,,False,
Air Moldova customer review,,2005-10-01,I used to regularly fly Air Moldova and could see a huge improvement for the last years. The service on flights to Western Europe was always rather very good. Even if in the beginning nothing was different from a regular Aeroflot plane commodities (Tupolev 134) the air hostesses were very attentive and tried their best (speaking English as well as Russian and Romanian). Recently they got Airbus 320 and the flight is a real pleasure. Air Moldova has added lately their entertainment TV program in flight. That is also a change to the horrible comedy Russian shows they used to air before.,False,,,,,,,,,,,,False,
