header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""Absolute JOKE of a company""",1,2022-10-11,"Not Verified | Didn't even make it to the flight because their system had an error that made it so our flight leaving was after our flight coming home. Spent $700 on the tickets and was told there is nothing they can do, I have to rebook on my own dime. Absolute JOKE of a company.",False,,Couple Leisure,Economy Class,Tampa to North Carolina,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Poor service all around""",1,2022-10-11,Not Verified |  We were getting ready to leave Vegas when we were starting to take off they stopped on the runway for about 45 minutes. Everyone was getting hot and crabby and some were having a hard time breathing including my sister and I. They finally said that there was an issue with the screen and we will have to go back to the gates. We went back and continued to wait for another hour in an unbelievably hot plane. People were yelling and asking for air because it was so hard to breathe. At this point we were having full blown panic attack and they refused us water until my sister almost passed out and demanded it. This could’ve ended very badly. Such a poor airline and the people working didn’t care. I’m disgusted. If we got off the plane the next flight was 5 days after and we couldn’t have our bags. Poor service all around.,False,,Family Leisure,Economy Class,Las Vegas to Billings,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""customer service is the worst""",2,2022-10-10,"Not Verified |  This is not my first encounter with Allegiant keeping my money. Last January 15 2021 flight 998 I came down with Covid and was unable to fly. I contacted Allegiant and held on the phone to talk to an agent for 5 1/2 hours for them to tell me they would not refund me I needed to give them 7 days notice how ridiculous I was sick. They keep $130.00 This year my friend and I planned a trip to Florida Thursday September 29- October 6 well we know what happened next Hurricane Ian. Allegiant notified us on Monday September 26, 9:04 pm our flight was canceled. We understand due to circumstance. I booked the reservation in a credit card that is a closed account. My husband went in and corrected the account number for the refund of $764.00 . Allegiant refund terms indicates it will be refunded with in 72 hours. It is now October 10 and no refund. I am currently waiting on hold to talk to an agent my hold time is 90 minutes? We will no longer flying with Allegiant. Their customer service is the worst, making people wait for hours on the phone. Keeping peoples money is still a crime.",False,,Solo Leisure,Economy Class,Grand Rapids to Punta Gorda,September 2022,,,,2,1,,False,
"""Worst customer service experience""",1,2022-10-08,"Had a flight out of Peoria to Denver on 10-7 of 2022 at 4:30 p.m. I showed up 2 hours early just like I was supposed to. Sat in the airport until 4:00 p.m. when they boarded us on a plane. Sat on the plane for an hour at the gate until they finally told us that one of the four flight attendants wasn't feeling well and they were going to deport the plane. Went back into the airport and sat for another hour until they finally came across the PA and told us the flight was canceled. Went home and got on the phone with Allegiant Air and sat on hold for another 2 hours until 9:30 p.m. to get my credit back, but when the lady finally got on the phone all she told me is there was an issue with the third party company that gives back the money and I could expect a call back in 6 to 8 weeks. Worst customer service experience of my 53 years. Do NOT book flights with these people. Pay the extra money and stick with American Airlines.",True,,Family Leisure,Economy Class,Peoria to Denver,October 2022,3,,,1,1,,False,
"""never fly with these guys again""",1,2022-10-08,"Not Verified |  Great airline if you have no plans and nowhere to be by a certain time! If you do, book 3 days ahead so you can get there by the time you need to be. But otherwise great for if you’re into casually taking a flight for no reason at all, and enjoy spending 7 extra hours in an airport. Complete insanity, will never fly with these guys again.",False,,Business,Economy Class,Bellingham to Las Vegas,October 2022,1,3,"<span class=""star fill"">1</span>",2,1,,False,
"""Worst customer service""",2,2022-10-07,"Paid extra to sit in front. Really a budget airline but once you start adding the “options” the price can easily reach the price of the major air carriers. Still, they service some markets otherwise not readily available. No Wi-Fi, no entertainment, no food or beverage. Not certain the savings are worth it. Forget about customer service! Several ways to reach out to them on their website but consistently get “chat is unavailable”, “voicemail box is full”, “can’t take your call”, etc! Finally got through on phone and over 2 hr wait! Unbelievable. Maybe they should add $5 per passenger and improve their customer service. Great airline if you know what you’re getting (or not getting) AND everything goes off without a hitch, BUT if you need help, forget about it. Worst customer service I’ve ever experienced with any company.",True,,Couple Leisure,Economy Class,Fargo to Phoenix,August 2022,3,3,,5,3,,False,
"""What a racket to take advantage of 80yr man""",2,2022-10-06,Not Verified | Nashville to Pittsburgh. My father booked a flight in May to fly 9/30/22 when he called to do his 24hrs check in system said canceled. He called and was on hold 1hr 45min on 9/29. He is 80yrs old - so he booked another flight triple price - now they say he is double booked and wants to give him a voucher for the first flight. He is 80 he wants his money back for the 2nd triple price flight because of there system. What a racket to take advantage of 80yr man.,False,,Couple Leisure,Economy Class,Nashville to Pittsburgh,September 2022,2,4,,1,1,,False,
"""staff very hard to understand and rude""",3,2022-10-05,Not Verified | Jacksonville to Pittsburgh. I have flown Allegiant Air many times. This is the first time I had to cancel an Itinerary. I paid extra for something called Trip Flex. When I called to cancel I was connected using a terrible VOIP phone system with staff from another country that were very hard to understand and rude. I was told I would receive a credit good for travel until August of 2023 but not even a partial refund. I had included a rental car in my purchase. Not only did I have to pay for the entire flight but also for the rental car. The real surprise was when I was told I would be charged an additional $121.00 to cancel the reservations. This added insult to it all a credit but a fee to get the credit.,False,,Family Leisure,Economy Class,Jacksonville to Pittsburgh,October 2022,1,1,,1,1,,False,
"""I can no longer use the promo code""",2,2022-10-01,"Booked a flight and used a promo code I found on line. Forgot to use a voucher I had that was about to expire, so I canceled the flight 20 minutes later to rebook the same flight to apply my voucher. The agent told me I can no longer use the promo code since I ""already used it"". But I didn't use it. Waited on hold for a supervisor to say ""sorry that's just the way it works, we can't help you"". This flight was being used to help hurricane Ian refugees. That didn't mean anything to them either.",True,,Family Leisure,Economy Class,Punta Gorda to Nashville,October 2022,,,,,1,,False,
"""4hrs and still on hold""",1,2022-09-27,"Not Verified |  4hrs and still on hold. I don't care what's going on, this is completely unacceptable! Every flight I've ever been on with Allegiant has been delayed, postponed, or canceled. Once they even stranded my wife and I in Minneapolis by canceling the flight and using the planes to go to Allegiant field after a football game. Just left us there! Even if if costs more, use a different airline.",False,,Business,Economy Class,,September 2022,,,,,1,,False,
"""Allegiant Air has the worst seats""",1,2022-09-26,This is the first time flying Allegiant Air for me. After this round trip I can safely say I will never be flying Allegiant again. I can not and will never recommend Allegiant Air. Both my flights were delayed. My flight to Las Vegas was delayed by almost 2 hours. Completely ruining my plans for Thursday night. Then when leaving Las Vegas on Sunday my flight was delayed again by more then an hour. And now they need to do maintenance on the plane. I'm currently writing this stuck on the plane while they're doing maintenance. Why have everyone board the plane then do maintenance. Absolutely terrible planning. Plane was supposed to be leaving at 6.00pm. It's currently after 8.00pm and we're all still sitting on the plane with no estimated take off time. These seats are the most uncomfortable seats I've ever sat in. A concrete park bench is more comfortable. I've flown with other airlines and so far Allegiant Air has the worst seats. United seats are like recliners in comparison. Worst experience of my life and I've had a colonoscopy. Just pay the few extra dollars and fly with any other airline.,True,,Solo Leisure,Economy Class,Las Vegas NV to Bozeman MT,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""unprofessional and unsettling"" ",1,2022-09-23,"Not Verified |  Our flight was cancelled, which is totally fine—that happens! However, how they handled it was terrible for the following reasons: The gate workers were blatantly laughing about the situation in front of us. Extremely unprofessional and unsettling. When I asked questions to the gate workers, they gave sassy answers and were, in my opinion, disrespectful. They were untruthful several times. The most flagrant was when the flight was cancelled at around 10pm they said we would receive an email in the morning about when the flight would leave. We had no idea what time the flight was leaving until we looked it up for ourselves in the app. I woke up at 4am waiting for the email but it never came. 4) They lowered our compensation for no reason. Allegiant was generous and gifted each traveler a certain amount of money for future flights. Then as soon as we left, Allegiant lowered the money we received by $50 and did not provide a reason for why. Ridiculous. Flight details: Provo to Mesa original depart time: 8:14pm original depart date: September 22, 2022 The complaints only apply to the gate workers on 9/22, but the gate workers the next day were fantastic",False,,Couple Leisure,Economy Class,Provo to Mesa,September 2022,2,5,,1,1,,False,
"""great experience""",10,2022-09-19,"Great airline. Polite staff, comfortable flight, great experience. Allegiant was great especially for a budget airline! Food was decent but definitely average airplane food. 10/10 would fly again.",True,,Family Leisure,Economy Class,Des Moines to Nasville,September 2022,3,5,,5,5,,True,
"""the most horrible experience""",1,2022-09-16,"Not Verified |  It was the most horrible experience of my life. I am a retired Hispanic female. When I arrived to the Allegiant counter, I opened my app and had a notification that I was unable to check in through the app. I showed the notification to the female at the counter. The ""supervisor"" behind her informed me I had to go to the website and try again. Did I mention I'm retired. My tech skills are lacking. When I asked the supervisor if she could help me she said loudly ""your bag looks too large and if it doesn't fit in that box I need 50 dollars!"" I was traveling with my daughter who paid for a checked bag and a carry on. She only had a checked bag so we were good so I thought. With a large line behind me the two customer service females offered little to no assistance. I could have just fallen to the floor crying. I felt humiliated and ashamed for my poor tech skills. I thought about it all night. They were bullies. When my daughter and I arrived to the gate it was as if the females notified the female at the gate because I was targeted once again. She interrogated my daughter about my carry on.  I feel like I'll never get over this. It was the most horrible experience of my life.",False,,Solo Leisure,Economy Class,Savannah to Akron,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""staff was extremely rude to me""",1,2022-09-14,"Not Verified | Pasco to Los Angeles. On 07/24 I had a flight from Pasco to Los Angeles at 2:48 pm. At 1:15 I started the check-in online, tried to pay my luggage $21, twice and it showed a sign that said ""Unable to complete advanced Check-in"" Please see an allegiant airport check-in agent for assistance. I have the screenshot of it on my phone. I get to the airport at 1:30 and there is a huge line to do the check-in. By the time it's my turn, the girl at the counter wants to charge me $50 for my luggage and $5 for printing my ticket. I explained to her that I tried to print it and pay for my luggage and it told me to come to the counter. She said I needed to do it 1 hour before the flight, I show her the screenshot that I tried to do more than 1 hour before and that is not my fault that by the time I get here you have 50 minutes of waiting in line to get to the counter. She said right now she couldn't do anything. The staff was extremely rude to me and told me that I was wasting her time, that she needed to continue with the next customer, and started calling the next person while I wasn't even checked in. She said if I want to complain, call this phone number, 702 505 8888. She said ""you either leave the luggage here or you pay"". I paid out of desperation to get on that plane. I called that number 4 times, more than 2 hours of waiting time. When I finally can talk with someone, after waiting in line for 90 minutes, the person told me there is nothing they can do once I paid for my luggage at the counter, next time call them and they will add the luggage to my card if I'm having trouble. How do they expect me to communicate with you if you have 2 hours of waiting time during peak hours when my flight is leaving in less than 1? Nothing makes any sense. How am I supposed to be in the counter more than 1 hour before the flight if you have more than 1 hour of line? How am I supposed to call and ask for help if you have 2 hours of waiting time on the phone line? This is beyond ridiculous. I know I took a low-budget airline and for that, I had to pay for my luggage, I'm not trying to pay, I just want to have the extra money that I paid back. I put my card twice to pay for $21 dollar luggage, and they charged me $50. I tried to print/download my boarding pass, they charged me $5. I would like to have a refund of my $34. Since I haven't received an answer for more than 6 weeks, I contacted them by chat and they kept sending me their policy of non-refundable page, and get me disconnected twice.",False,,Solo Leisure,Economy Class,Pasco to Los Angeles,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""never be flying with this airline again""",1,2022-09-12,"I had a flight 3 months ago GR MI to Nashville TN. they delayed the flight a lot during the day and kept doing so until about 11pm and as everyone is commenting over the intercom that we are going to Nashville over and over again -  they so casually cancel it. So unprofessional, so careless, and disrespectful. Just cancel it after the delays hours before because you obviously knew you weren't going to do the flight. Things were promised after, 72 hours after,  but to no ones surprise things haven't happened the way promised. 200 dollar vouchers promised per flight, I had 2 under my card info and I have reach out countless of times through phone, email, chat and course no answers.  I received one over a month after ... and still waiting on the other 200 dollar voucher. I had to travel to Nashville regardless for work related things and so my friends and I rented a car, thinking great the money to help will be there but no. They have 0 concern.  I will never be flying with this airline again. who cares if its cheap .. later on ends up costing you more anyways and also they just are a joke.",True,,Solo Leisure,Economy Class,Grand Rapids to Nashville,July 2022,2,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""The woman became very rude""",1,2022-09-01,"When they just boarded, they left her squished with both boys, & her service dog in row 18, instead of moving her like like she was told. She's a Bernese mountain dog who is 125lbs that they have smooshed in there. The woman at the ticket counter was beyond rude to all of us regarding my sister's service dog. She flipped out, because supposedly they didn't get some email from her ""48hrs prior to boarding."" Although they could see everything in the computer, minus this 1 form that she obviously knows to carry with her anyways. The woman rudely asked her, well did you send in everything like it asks? Email, & all? She said yes. The woman became very rude, & said she had to call customer service to help her, & to step aside so she could help others until she got in touch with them. Mind you this whole time it's making the line stare at us, as she shuffled us from counter to counter. Then she asked for  papers as she has to send a copy to someone. While waiting for the papers she asked her why she had the service dog. What tasks she needs R for. She explained stage 4 breast cancer, she helps me with x,y, and z. She looked at her funny, so she repeated it to her, & it wasn't because she didn't hear her. She legit looked at her, with this look of disbelief, & she repeated as this lady just stared at her. She then proceeded to tell the other person on the phone well the dog is huge, & she's just laying on the ground. Then she says to the woman on the phone, well all of her paperwork is in a plastic sleeve, I don't know why it's like that.  She's just shredding her about how she needs to be at Portland airport 48 hrs in advance to register R, for the trip back in 8 days, & the email she just sent went through without issues, so she didn't know why we had issues. Oh, & she couldn't do it while she is there when she gets off the plane. I said well if it's only an email she needs to be sent 48hrs in advance, can we have the email that you just used so it will be easier on her? She said no. She had to go to the airport in person 48hrs prior, or R could be denied! I said why can't she have an Allegiant email that works to be sure the paperwork is sent in? I explained that she's literally 1 hour 1 WAY to the airport. I explained that she physically cannot do that (as this was already very clearly insanely overwhelming), especially if all they need is an email. She then says ma'am are you flying today? I said no, I'm her sister, as well as one of her caregivers, & I really want to know why you're making her jump through extra hoops, when you just said it just needs an email. Well she put in the memo/notes of her return flight that's already booked through them that she HAS to come in person 48 hrs in advance, or the dog will be denied. She then said to me, well if you're not flying I've got a whole other line of people to help, & so have a good day. Oh yeah, & to top it off, their bag was between 41lbs, & 42lbs, & she made her take out 2lbs. Another person weighed his, it was over, and that was ok though.",True,,Family Leisure,Economy Class,Grand Rapids to Portland,September 2022,2,3,,1,1,,False,
"""overall a great experience""",10,2022-08-29,"From the check in counter to the flight attendants the customer service was great! The woman at check in (sorry I didn't get her name) was wonderful, knowledgeable and kind! The seating was a bit tight, but overall a great experience!",True,,Solo Leisure,Economy Class,Asheville to Ft Lauderdale,August 2022,2,4,,5,4,,True,
"""business travel with this airline is risky at best""",1,2022-08-29,"This particular flight was delayed for over 3 hours and when the plane finally arrived and the passengers unloaded - only then did they tell us our flight was cancelled - they did send a 200.00 apology but that does not do much when your family is waiting and days of plans need to be cancelled/rescheduled. The telephone agent that I waited 45 minutes for after the cancellation because I had a rental car and could not do that online, was rude- very rude! I understand she was probably having a rough day dealing with upset people but I had a rough day too and was not rude to her. I have had so may bad experiences with them lately and I have multiple friends/family that have experienced the same it is just a shame. This used to be a decent way to travel with direct flights and lower cost but the underlying 'costs' are just too much. Any business travel with this airline is risky at best.",True,,Family Leisure,Economy Class,Grand Rapids to Nashville,July 2022,1,1,,1,1,,False,
"""Do not book their bundle""",3,2022-08-22,"Not Verified |  Flight got cancelled a month in advance, no problem, call customer service, very sweet rep helped me greatly getting me a new booking and no additional costs. Just called again, hour and a half hold time, needing to adjust my car rental included in my bundle, rudest rep ever. I had to wait an hour for someone to be stuck up with me. I could barely hear her first off, she would randomly place me on hold as i had the speaker to my ear to understand her, so that was so kind of her to allow the hold music to blare into my ear with no warning. I had a question about costs on the rental with the bundle and what exactly im “saving”, instead she mouthed off “IF YOU READ THE EMAIL IN THE RED, IT TELLS YOU THE TOTAL COST ISNT INCLUDED, FEES ARE PAID AT THE RENTAL COMPANY”. I understand, i was needing a breakdown of why its still $550 plus $200 in fees at the rental company. When if i just book through the company it would be $530 altogether. Do not book their bundle, you aren't saving anything. You’re just going to get stuck with a rude representative telling you your dumb for not reading the red. When i did. I wasn’t hostile towards her, i understand the rude people these reps get over the phone, but there was absolutely no reason for her to have this tone with me and treat me as if i were stupid.",False,,Couple Leisure,Economy Class,Tulsa to Denver,November 2021,3,4,"<span class=""star fill"">3</span>",4,3,,False,
"""how unreasonably rude this woman was""",2,2022-08-19,Not Verified |  For some reason one of the Allegiant employees was going around the waiting area demanding to see everyone’s boarding passes then very rudely demanding to see how much baggage they were carrying on to the plane. I understand there are limitations in place and specific allowances for baggage so that was not the issue here. The issue was how unreasonably rude this woman was. When confronted by her I showed her that our family of four had the approved amount of luggage and that the extra piece was a medical device thus not part of baggage allowance. She was extremely rude about it. There was no reason to be as we were complying with her requests. She moved on and continued to be rude to the other waiting passengers. I mean you don’t expect much from a low budget airline like this but basic respect and courtesy.,False,,Family Leisure,Economy Class,Oakland to Bellingham,August 2022,1,2,,1,3,,False,
"""Worst flight experience ever""",1,2022-08-18,"Not Verified |  Worst flight experience ever. Plane sat on the tarmac for almost an hour longer than it should because the stewardess felt the need to go down every single row and confirm that each passenger was in their assigned seats for a flight that wasn’t even fully booked. Empty window seat next to you? Too bad, you must sit in your assigned seat anyway. Then they did a front to back passenger head count, only they spent so long checking the seats that multiple passengers had gone to the bathroom. So they had to start over every time someone left. Even the pilot asked over the intercom if we were cleared to leave yet. Absolute disaster. No airline I have ever flown has obsessed over passenger head counts and assigned seats to the point that they delayed their own departure flight. The flight attendants either have a power complex or there is needlessly strict policy tried to their take off.",False,,Couple Leisure,Economy Class,Knox to Denver,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""very bad customer service""",1,2022-08-14,"Very bad service, very bad customer service. Rude staff that will not assist you if you need help (Des Moines Iowa Airport). It is not just once but every time we have used Allegiant Air. I don't understand how you loose a luggage on a direct flight. Delayed flights, every time. Disappointment.",True,,Family Leisure,Economy Class, Fort Lauderdale to Des Moines,August 2022,1,2,"<span class=""star fill"">1</span>",1,2,,False,1
"""overcharging for check-in bag""",1,2022-08-13,"I have never been treated so horribly in my life. Two of the tickets and check-in crew were rude and disrespectful. The manager and staff at terminal 1 of the Las Vegas airport were mean, rude and disrespectful to me. I wonder how they sleep at night knowing how horribly they treat her passengers in addition to overcharging for check-in bag.",True,,Family Leisure,Economy Class,Las Vegas to Fresno,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""a rude tone and ending downright nasty""",1,2022-08-12,"Not Verified |  Rude employees. Was told one thing in Florida, but the opposite happened once we landed in New York. How dare I question an employee where my bags were?! This individual interrupted me 3 times, never actually listened to my question. She just kept repeating herself, starting with a rude tone and ending downright nasty. It's an economy airline, and I've flown many times. I can deal with the tiny, cramped seats; the high cost of any in-flight food or beverage - including water!; the complete lack of onboard entertainment or Wi-Fi. The absolute least I expect from this airline is respectful employees, and they did not deliver.",False,,Family Leisure,Economy Class,,August 2022,1,3,"<span class=""star fill"">1</span>",1,1,,False,1
