header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""were the cheapest airline""",4,2020-01-01,"Perth to Nairobi via Mauritius in June/July 2019. Their check-in baggage allowance of 23kgs is a hit below the belt to say the least. In-flight entertainment needs a serious upgrade  as movies and TV shows were outdated. Cabin crew were friendly, but most of them mainly spoke in French. They were the cheapest airline at that time of the year, and they offered 2 free nights at Hennessy Park Hotel during transit, because they have limited flights to Nairobi.",True,,Solo Leisure,Economy Class,Perth to Nairobi via Mauritius,July 2019,2,2,"<span class=""star fill"">1</span>",4,2,,,False
"""It was a very nice flight""",9,2020-01-01,"Mauritius to Paris. The legroom was huge for an economy seat. The seat was very comfortable and the crew was super nice. The entertainment was great, a lot of movies, series, music. The meal wasn’t that good but it was okay, and the ground crew wasn’t very present for us, and boarding was a little messy. It was a very nice flight.",True,A330neo / A350-900,Solo Leisure,Economy Class,Mauritius to Paris,December 2019,5,4,"<span class=""star fill"">5</span>",3,4,,3,True
"""the flight was pleasant""",9,2019-12-19,"Not Verified |  Paris to Mauritius. The plane was new, clean and comfortable. The entertainment was good, but insufficient charging ports for electronic devices. The meals (dinner and breakfast) were good and plentiful, much better than our previous flight on Air Canada. The flight crew were friendly and helpful, and the flight which was eleven hours, was pleasant.",False,A350,Family Leisure,Economy Class,Paris to Mauritius,December 2019,4,5,"<span class=""star fill"">5</span>",4,4,,4,True
"""friendly, welcoming and helpful""",7,2019-10-22,"Mauritius to Paris CDG. Check in process was slow with long queues, even though I was using the priority check in queue, only two desks were open to handle 4 Air Mauritius departures, in total the wait was around 40 minutes to check in, however when I finally got to the check in desk the process was efficient. The lounge experience is detailed separately. At the departure gate, the process was chaotic. There were 9 gate staff standing around but only two actually doing any work. The staff were unfriendly and didn’t want to engage with the passengers. They gave the impression that they didn’t want to be there doing the job and did not come up to the Air Mauritius standard for customer service. This lowers the overall rating given. The gate staff began releasing passengers before the crew were ready to receive them. I was the first passenger to the aircraft and had to wait on the air bridge for 5 minutes while the cabin crew finished their cabin preparations. Once on board, the cabin crew were what I had become accustomed to with Air Mauritius, they were friendly, welcoming and helpful and are a credit to the airline. This A340-300 was one of the refitted aircraft and the cabin was very nice. This aircraft now has lie flat beds in business and the interior is now similar to the A350, minus WiFi. Seats are comfortable. Food and beverage service was good and the food was surprisingly delicious. The departure time was 22:30 so it was late to eat a main meal, but non the less it was good. Breakfast was served 90 minutes prior to landing and was adequate. It’s difficult to make airline breakfasts anything special. I didn’t use the IFE but there did appear to be a good selection of films to watch.",True,A340-300,Business,Business Class,Mauritius to Paris CDG,October 2019,5,5,"<span class=""star fill"">5</span>",2,4,,,True
"""this is highly recommended""",9,2019-10-20,"Paris CDG to Mauritius. My first flight with Air Mauritius and generally speaking I was impressed. The aircraft was an A350 so the aircraft is relatively new, which is always nice. The business cabin was roomy and comfortable. Food and beverage service was good as was the quality of the food. Unfortunately WiFi which is complimentary for Business class passengers, was out of service, which was disappointing. Seats are lie-flat bed type and are comfortable with enough space. Inflight entertainment was ok, there was a good selection of films etc. The boarding process at CDG was chaotic and very badly organised. At MRU, ground services were excellent and speedy. Generally speaking very impressed with the Air Mauritius Business Class experience and this is highly recommended.",True,A350,Business,Business Class,Paris CDG to Mauritius,October 2019,4,5,"<span class=""star fill"">4</span>",4,4,,1,True
"""Very good overall""",9,2019-10-08,"Not Verified |  Mauritius to London Heathrow with Air Mauritius. Efficient check in once computer problems solved. Flight ok, seat uncomfortable as with all economy class. No regular water supply despite dehydration risk. Very good overall, will definitely use again with knowledge gained. Much much better than BA. Like the service, like the staff, need to expand film choices out and back. Music could be better.",False,A300,Couple Leisure,Economy Class,Mauritius to London Heathrow,October 2019,2,5,"<span class=""star fill"">4</span>",4,5,,,True
"""we tried to be compensated""",2,2019-07-14,"London to Mauritius in March 2019. Flight was cancelled last minute and we took off only the next day. We lost a full day and when we tried to be compensated, no answer it took 4 months before they came back to me saying I'm sorry we can do anything but next time you can have access to the salon. I was business class so I always have access to the salon and priority check in and I won't go back there. Food was average, comfort below average. The only positive was the service on board.",True,,Couple Leisure,Business Class,London to Mauritius,March 2019,1,3,"<span class=""star fill"">1</span>",1,1,,,False
"""I was pleasantly surprised""",7,2019-05-28,"On May 20th me and my partner flew from Amsterdam to Mauritius on board one of the A340s of Air Mauritius (Economy class). I’ve read some bad reviews about the airline and its aging A340s, but I was pleasently surprised actually. The flight departed on time, and the loadfactor was around 70-80 percent. The legroom was sufficient, and the seats were comfortable with a nice headrest en decent recline. Even when the person in front of me reclined the seat I didn’t feel cramped. The only downside was the lack of IFE, as around half of the PTVs on board weren’t working. The cabin crew was very friendly and professional. Both meals were tasty (dinner and breakfast), but were a bit small. As I slept most of the flight I’m not sure how the service between the meals was. Conclusion; I was surprised by the quality of the flight, and it will be even better when the A340s are finally upgraded (set the be done later in 2019).",True,A340-300,Couple Leisure,Economy Class,Amsterdam to Mauritius,May 2019,4,4,"<span class=""star fill"">1</span>",3,3,,,True
"""very good cabin service""",9,2019-04-03,"Cape Town to Mauritius return. Both flights very good in terms of cabin service, friendly engaging and polite crews, food OK (ex CPT) to good (ex MRU), plentiful drinks rounds, seat space, VOD quality (although very small screens). Both flights on time, quick baggage retrieval on arrival and a breeze through immigration + customs in both CPT and MRU. Would definitely fly Air Mauritius again and glad to have paid a little additional fare for non-stop flights rather than transferring via JNB.",True,,Solo Leisure,Economy Class,Cape Town to Mauritius,March 2019,4,5,"<span class=""star fill"">4</span>",4,4,,,True
"""A340 was looking very dated""",2,2019-03-27,"Kuala Lumpur to Mauritius via Singapore. This is a 'trying' airline. They try, but they don't quite get it right. I had 4 flights with Air Mauritius. 1 was cancelled without notifying me and then rebooked for a departure a day later, another delayed by 3 hours and the aircraft substituted with a smaller plane. As a result of the plane substitution, all pre-arranged seating allocations were scrubbed and worse seats allocated instead. The inflight entertainment didn't work and to top it off, my partner and I were asked by the purser to move so a 10 year old boy could sit in a very slightly different configured seat with his mother to the one that they had been allocated. No other passengers were asked to move. Ground crew and on board crew carried out their jobs in a perfunctory and robotic manner, going through the motions, but not really caring at all. The inflight fish curry meal was good. The web site provides limited and misleading (or no relevant information at all) particularly in relation to updated seating maps and airline lounge arrangements.. When I called the Service Centre I was told that when I arrived in transit from Australia into Kular Lumpur on an Air Mauritius code share I would have to collect my baggage and recheck it in. This was incorrect, as was the information I was told as to which airline lounge to use. All first world problems I suppose... and perhaps not the biggest of issues for an airline from the third world. Service was passable and safety good, but nothing more and cannot be recommended. One of my flights was on an A340 which was looking very dated, particularly from an inflight entertainment (tiny screen) and seat comfort perspective (rigid, won and uncomfortable). I would definitely avoid that type of aircraft on a long route.",True,A330-200,Couple Leisure,Business Class,Kuala Lumpur to Mauritius via Singapore,March 2019,2,1,"<span class=""star fill"">2</span>",1,2,,2,False
"""postponed twice without explanation""",2,2019-03-12,"Shame on you Air Mauritius: flight MU0843 (Mauritius to Cape Town) postponed twice without any explanation (technical issue means everything and anything) nor possibility to take another flight for South Africa the same day. Spent the night in a nightclub going motel and forced to cancel all my meetings for today. When we ask for partial refund of the tickets we get the following answer ""it’s not company policy"". Be careful people before booking with Air Mauritius",True,A340,Family Leisure,Economy Class,Mauritius to Cape Town,March 2019,3,2,"<span class=""star fill"">1</span>",1,2,,1,False
"""The worst flight""",2,2019-02-18,"London to Mauritius. The worst flight, we was flying as family. Seats was so small, 38C, D E. Aircraft was so old, it had ashtrays there? My husband was moved to other seat after we told staff about his DVT, but they only acted after we decided to get off from this plain. Seat was so small I actually ended up standing for half of the flight because if person in from of me reclined his chair and I couldn’t seat move my knees was trapped.  It’s was so cold too, other people was cold too not just us. I hope air Mauritius will scrap this aircraft as soon as possible.",True,,Family Leisure,Economy Class,London to Mauritius,February 2019,1,1,"<span class=""star fill"">1</span>",5,1,,,False
"""the worst experience""",1,2019-02-13,"Singapore to Reunion via Mauritius. I've flown with Air Mauritius for more then 30 times but this was the worst experience. First there was no connecting flight from Singapore to Reunion, I was told to book a hotel in Mauritius and stay over night. Bad experience, the flight was delayed for 30mins, then an announcement was made that more information will be announced at 11am. My flight scheduled for 10am was cancelled but only at 1pm the announcement was made. How can one spend so much more money in Mauritius than the flight ticket itself.",True,A330,Business,Economy Class,Singapore to Reunion via Mauritius,January 2019,3,3,,1,1,,,False
"""pleased we had chosen the A350""",9,2019-02-06,"Not Verified |  Mauritius to Paris. We had flown the outward journey from Amsterdam on a KLM Boeing 787 and I had wanted the opportunity to fly in the A350 to have a personal comparison of the two aircraft. My wife and I were really pleased we had chosen the A350 for our return journey; it is more comfortable, stable, roomier and significantly quieter then the 787. I slept for five hours during the overnight journey from Mauritius having failed to sleep at all during the outward 787 journey, also overnight. So, thumbs up for the A350. The service throughout the return journey was excellent, from the staff at check-in to the lounge staff and the on-board staff. Food was excellent, the fish dish served at dinner every bit as good as any of the several fish meals I had enjoyed on the island. Well done Air Mauritius and well done the A350.",False,A350,Couple Leisure,Business Class,Mauritius to Paris,January 2019,4,5,,5,4,,,True
"""Second time no souvenirs""",6,2019-02-04,"Johannesburg to mauritius on the A350-900 ,all were good except that my 7 years old daughter was not on the list for souvenirs as other kids on board were. My main concern is my return flight Jan 18 2019 on the A319. I’m a 90kgs guy and my nightmare started once the flight took off with the front passenger who decided its time to rest so she leaned her seat backwards. I was squeezed, even the magazines I couldn’t read as the space was very tight. Arrived the time for lunch,the hostess served her and didn’t inform her she need to put her seat back to its normal position, I’m the one you did it by tapping on her arm to please move forward so I can eat properly. She wasn’t very happy by me asking but I couldn’t care more as I paid to travel. I saw the hostess distributing a small backpack bag to the kids then again nothing for my daughter and I asked this time,what the criteria to qualify to receive? Was told my daughter wasn’t on the list. Second time no souvenirs. Was told they would post them to us but didn’t mention which year. Until today Sunday feb 03 there is no updates from Air Mauritius about it.",True,A350-900 / A319,Family Leisure,Economy Class,Mauritius to Johannesburg,January 2019,1,3,"<span class=""star fill"">3</span>",3,3,,3,True
"""customer service is really poor""",1,2019-01-16,"Mauritius to Rodrigues. Horrible service! I sent numerous emails, I phoned the recovery department so many times regarding my flight which happened 3 weeks ago (which was delayed by almost 5 hours). And nobody even had the decency to answer one of these calls / emails! In my opinion the department does not even exist, even the manager is MIA. The only option I have is to call call-centre agents who are not even capable of directing me to the right person, they just pass me through to another department. One of the agents even told me that it's easier for me to go directly to the office in the capital to talk to someone from the department. I wonder why they have phones to begin with. The customer service is really poor! They'll definitely be there to take your money, for the rest, not so much. You definitely won't get anywhere close to what you paid for. Stay away!",True,,Couple Leisure,Economy Class,Mauritius to Rodrigues,December 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""would not hesitate to fly Air Mauritius again""",7,2019-01-12,"My wife and I have just travelled London Heathrow to Mauritius and return via Virgin holidays. Having read a number of reviews criticising the airline, I was a little apprehensive about our flight. No need to have worried. As an economy class passenger, I found the service as good as any airline I have flown with. The food was acceptable, the service from the crew was as good as any. The aircraft was old and the seat size was small. The ground service was again as good as any airline. In conclusion I would not hesitate to fly Air Maritius again.",True,A340,Couple Leisure,Economy Class,Mauritius to London Heathrow,January 2019,3,5,"<span class=""star fill"">2</span>",4,4,,,True
"""very disappointing""",1,2019-01-10,"I was apprehensive to begin with when booking Air Mauritius but decided to give it a shot. Unfortunately, my concerns were proved right. We flew them from Perth to Johannesburg, with a 3 day stopover in Mauritius. Upon arrival in Perth, we discovered that the inbound flight was cancelled which meant an overnight stay in Perth. The replacement flight was due to leave at 8.30am the following morning. Upon arrival to the airport we discovered this had changed to 9.30am. 20mins after boarding was due to start, the flight crew stroll into the airport lounge, none of them worrying or rushing to get going, the end result being a further 90min delay to an already 20hr delay. Upon boarding the plane, we sat down in seats that had an entertainment system from the 90s, not even worth having there. On board service consisted of a snack and drink, followed by lunch and a drink shortly after. We did not hear from the cabin crew again for another 5hrs (prepare to be thirsty). Even when pressing the button for flight crew service, nobody came to my seat to assist, with flight crew even walking straight past the service light on the panel above the seats. The end result of this experience was a planned weekend in Mauritius turning into a single day. Very, very disappointing.",True,A340-300,Couple Leisure,Economy Class,Perth to Johannesburg via Mauritius,December 2018,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""What a let down!""",2,2019-01-05,"Mauritius to Johannesburg. Not only did the airline staff let us know that the flight 15 min later, 2 hours later and we are still waiting for our flight without explanation. As someone traveling with a baby and had to be at the airport at 5am I find the service absolutely ridiculous. What a let down!",True,,Family Leisure,Economy Class,Mauritius to Johannesburg,January 2019,1,,,1,1,,,False
"""staff very courteous and patient""",8,2018-12-08,Not Verified |  Mumbai to Mauritius was delayed due to late arrival of the incoming aircraft from Mauritius. During check in we were advised that the departure was rescheduled due to the late arrival of the aircraft to Mumbai. We were also informed that because of this Refreshments would be served at Cafe Indiana from 05:00 hrs onwards. The ground staff were very courteous and patient and displayed professionalism while dealing with the passengers. I could see them interacting with the other passengers and again at around 07:45 hrs they made an announcement that those passengers who wanted more coffee/ tea and refreshments could approach the counter.  Enjoyed the flight.,False,A340,Solo Leisure,Economy Class,Mumbai to Mauritius,December 2018,2,5,"<span class=""star fill"">3</span>",5,5,,,True
"""food was appalling""",2,2018-10-23,"Mauritius to Johannesburg. The food was appalling, disgusting and it tasted like left overs from couple of days before. Canned food taste much better. Even the staff was speechless when I showed them how bad the food quality was. The only option they had for me was some Pretzels. I can only have Muslim meal and I was Not the only one with the Muslim meal option who complained on that flight. Too much for a coincidence to me. Purchased my ticket to travel by SAA but unfortunately ended up in the disappointing Air Mauritius. What a shame",True,,Couple Leisure,Economy Class,Mauritius to Johannesburg,October 2018,2,2,"<span class=""star fill"">1</span>",2,1,,1,False
"""communication is appalling""",3,2018-07-19,"The attitude of the cabin crew has improved. The quality of films has improved as well but the screen is abysmal so one cannot really see the film. Or for some passengers around me, their screens were not working at all. But what is disgusting with this airline is if there are delays and communication. The communication of the on ground staff is appalling - first they do not know how to handle angry passengers, they do not know how to keep the passengers updated and the airline does not have a CRM (all complaints fileId directly with the airline will go into a black hole - not even an acknowledgement of receipt). It is an unpredictable airline - if you manage to get onboard, service is ok but if something goes wrong such as cancellations (which happen very often) or long delays, then only God can help you. The only choice we have on this route (direct flight) is British Airways and therefore, if you have the choice, it is preferable to avoid Air Mauritius.",True,,Solo Leisure,Economy Class,Mauritius to london,June 2018,1,4,"<span class=""star fill"">2</span>",1,1,,,False
"""providing caring service""",10,2018-07-08,Paris to Mauritius. Amazing experience compared to my flight from Toronto to Paris. Smooth flight with a very soft landing. Amazing on board staff providing caring service. Food was excellent and breakfast superb. I am very proud to see the effort which is put by the staff to make the trip for passengers remarkable. Thank you for ensuring excellent customer service provided to travellers.,True,A350,Family Leisure,Economy Class,Paris to Mauritius,July 2018,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""service onboard was below standards""",1,2018-06-30,"Mauritius to Singapore. Flight was cancelled 3 hours before departure. No update was given to know what was the way forward - especially since a connection was involved. When you call Air Mauritius, the people were rude, and could not help at all. It took 7 hours of timeless wait on the phone, without someone to even lodge a decent complaint to finally get redirect to another flight combination, with inconvenient timing. They do not even get the emails right. No compensation for the delay - no apologies for the inconvenience. No miles, no upgrade, nothing. It's as if we need to be grateful that they actually redirected us, for a ticket which we have paid for! The service on board was below standards compared to the price, but I never knew that the on ground customer service was so lousy as well.",True,,Business,Economy Class,Mauritius to Singapore,May 2018,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""cabin service was outstanding""",9,2018-06-12,"Mauritius to Chennai. Since the plane was overbooked, I was upgraded to business class. My first notion on the journey was that it would be a hectic journey as I has to travel overnight. But the attendants onboard the aircraft made sure to keep me as comfortable as possible. The seats were excellent, cabin service was outstanding. Staff was well trained, polite and professional. I would recommend flying in the business class on this airline.",True,A340-300,Family Leisure,Business Class,Mauritius to Chennai,October 2017,5,5,"<span class=""star fill"">3</span>",4,4,,,True
