header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""improve your carry-on policy""",1,2019-05-29,Tokyo to Osaka. Peach Aviation have to improve your carry-on policy. I can understand if you have security issues that large objects would be an obstruction to go on full flights as carry-on but my object was a fragile guitar and the flight was half full. There was plenty of overhead locker space. Instead of telling the customer the size rules Peach Aviation would be more customer friendly in an agreement on negotiating a reasonable carry-on solution for guitars like most European airlines do.,True,A320,Solo Leisure,Economy Class,Tokyo to Osaka,May 2019,1,,,1,1,,False,
"""generally good management""",8,2019-04-15,"Osaka to Hong Kong. I have flown with Peach for 3 times on the same route (Hong Kong Osaka). Comparing with other LCC my other Hong Kong friends use, I would say Peach provides comparable prices nd services. Of the 3 times I flew with Peach, 2 returning flights from Osaka were delayed for an hour, both due to airspace control of mainland China. Since many passengers carried several bags as handcarry items, Peach limited the number to 2 handcarry items per passengers, and there appeared to be less chaos in the overhead compartment now. Though poor backpackers like me prefers grabbing a bottle of green tea from the vending machine before boarding, drinks can be purchased on flight with cash (Japanese yen). Seat pitch is just as ridiculous as the other LCC. For the price of approximately one bento, you can upgrade to the exit rows, so your knees won't be poking the back of the previous passenger :) You cannot change seats while onboard the flight. The airline loses some revenue with this stubborness, but this certainly ensures order when the seats were already so crowded. I also appreciate that Peach has its announcements in Cantonese too, as its crew speaks mainly Japanese and English. Being a poor backpacker, I will still choose Peach over other LCCs, with generally good management and similar price points.",True,,Solo Leisure,Economy Class,Osaka to Hong Kong,April 2019,3,4,,5,5,,True,
"""worst customer service""",3,2019-04-11,"Osaka to Tokyo. Travelling Peach Airlines was terrible - not the flight - just the check in. In 30 years of flying airlines around the world, I have never been so humiliated and embarrassed because of the terrible way I was treated at Peach Aviation check in. Flight MM315 at 14:30 - Osaka to Tokyo. I only had 8 kg check in luggage and had paid for 20 kg. However the completely inflexible check in staff made me go to the side and tie my pillow in a little back pack, a small back pack and trolly together to make it one item as she said I paid for one item - I had paid for 20 kg and the weight of my check-in luggage was just 8 KG. Then she started on my hand luggage and made me take everything out of my front waist band and put it in my pockets like my wallet and passport - then my phone and camera had to go in my pockets - all in all to make my hand luggage 7 kg. What is the difference if it is in my purse, hand luggage or pocket as it all goes on board with me. After I went through all that humiliation and embarrassment and experienced the worst customer service I have ever experienced at Check In I walk around the corner and there is another Peach vulture employee there wanting to weigh my hand luggage - so that is twice I went through it Peach Aviation rude and horrible check in.  I will never fly Peach Aviation ever again.",True,,Business,Economy Class,Osaka to Tokyo,April 2019,2,3,,1,2,,False,
"""Completely uncomfortable""",1,2019-04-10,"Fukuoka to Tokyo. Completely uncomfortable and full stupidity of the crew. Seat are so small I couldn't fit and I'm 190cm / 6ft 2. Could not sleep, could not work, could not eat. I asked to move to an exit row seat since there were 3 empty ones 3 rows before, but no. The stupidity of the flight attendants and their alienation to rules are stronger than common sense. I had to seat for 2 hours with my back completely twisted and my knees bothering my left neighbors.",True,,Solo Leisure,Economy Class,Fukuoka to Tokyo,April 2019,1,1,"<span class=""star fill"">1</span>",1,2,,False,1
"""double pay to check in""",1,2019-03-01,"New Chitose to Osaka. Went to add snow board baggage on the website, only had check in bags so I paid for all my bags. Get to the counter at the airport to be told that the snowboard bag could only be paid at the counter and that they weren’t going to put the money I already spent on the bag towards the snowboard which on their website doesn’t state anything about this. (maybe in the fine print), so I had to double pay to check in my snowboard bag. To add to this weight was only 20kgs when did that ever be a thing with sport equipment. To top it fly was late, stay away from budget airlines - ends up costing more then business class with a reputable airline.",True,,Couple Leisure,Economy Class,New Chitose to Osaka,February 2019,1,1,,1,2,,False,
"""Gave me a lot of attitude""",1,2019-02-14,"Okinawa to Taipei. I checked in at the counter and they charged me for extra luggage. I paid, then the check in staff tells me that I will not be able to board the flight due to a technicality. I asked for a refund on my luggage. I was told to contact the airline. I did. They argued with me. Gave me a lot of attitude. Finally the informed me that they would issue a refund for the luggage charge in the next 4 months. They told me that they are unable to confirm my refund by email.",True,,Solo Leisure,Economy Class,Okinawa to Taipei,February 2019,,,,1,1,,False,
"""decreased the carry on weight""",1,2018-11-06,"Tokyo to Shanghai. They decreased the carry on weight from 10kgs to 7kgs and then raised the checked baggage rates by 300% to 6,800 yen per bag. I had booked the flight several months in advance but with these retroactive charges, I could have flown a normal airline in the daytime instead of an inconvenient red-eye. Also, this is the only airline that boards window seat passengers first which results in chaos. These folks don't have a clue.",True,,Couple Leisure,Economy Class,Tokyo to Shanghai,November 2018,3,1,,1,1,,False,
"""the best low-cost airline""",10,2018-10-20,"Seoul to Tokyo. This is the best low-cost airline I have flown. They have a free allowance of a personal item and bag on board as long as it is under 10kg. In reality you can take 2 bags with total weight under 10kg. Although from 28.10 this changes to 7kg. Flight was on time. Planes are new and clean. Japanese staff are the most polite and kind in the world. Seat pitch is low, but that's because most passengers are small, but the seats recline. If you are a big person, I don't recommend flying with them, otherwise they are the best in terms of value for money.",True,,Business,Economy Class,Seoul to Tokyo,October 2018,3,5,,4,5,,True,
"""is beyond disappointing""",1,2018-04-21,"Osaka to Hong Kong. This airline is beyond disappointing. I would recommend paying the extra bit to fly with a better airline, as at the end of the day, you really are not saving anything. When booking your flight, make sure you understand what is included. I had to pay 3750 Yen to check one luggage in at the airport. (Checked luggage allowance is zero). During the flight I was offered a bottle of water. I took a sip and the flight attendant came back and took it away. She said that my flight purchase does not include any drinks or snacks, and I don’t have to option to purchase it. Conclusion, a four hour flight with no water or snacks and no option to purchase any. If I could give it a negative rating, I would, because it’s not even worth a fraction of a star.",True,,Solo Leisure,Economy Class,Osaka to Hong Kong,April 2018,1,1,,1,1,,False,
"""happy flying with Peach""",8,2018-03-29,"Outbound flight from Hong Kong to Osaka MM068 scheduled at 1:25am. Arrived at KIX on time. Inbound flight from Osaka to Hong Kong MM067 scheduled at 9pm, delayed for 50 minutes. I took the same inbound flight in July 2017 and it was delayed for the same amount of time too, so I was prepared for possible delay this time. I had the Peach homepage opened with my mobile phone, so I could eat my bento in peace while waiting to board the plane and being able to check real-time updates of flight information. After touching ground in Hong Kong, I got the taxi calling numbers ready, so I could book one while waiting for my luggage. I also bought travel insurance before my trip, so I know that I would be compensated in case flights were delayed or cancelled. Given how I was prepared for all possible situations, I was happy flying with Peach as a LLC. Compared to my Peach flight in July 2017, I found that the announcements on board improved. E.g. Passengers were told about coming turbulence and advised to use the toilet before the turbulence. Pre-recorded announcements were made in both English and Cantonese. I was happy that Peach did not allow passengers to change seats, for security and safety reasons given many mainland Chinese tourists were on board. Both inbound and outbound flights were fully booked, seats were cramped as expected. Some passengers sneezed and coughed freely in the crowded cabin, so it might worth upgrading your seat to get some extra space and avoid getting the flu. I noticed that the Japanese passengers put on a mask once they got on board.",True,,Solo Leisure,Economy Class,Hong Kong to Osaka,March 2018,4,5,,5,5,,True,
"""the aircraft was clean and new""",10,2018-03-14,"Flew Peach Aviation from Bangkok to Okinawa. Check in on both outward and return legs was very efficient and the aircraft was clean and new. Seat pitch, as expected for an LCC, was rather tight. Service from both aircrew and cabin crew was excellent: safety was emphasised throughout. This flight has no inflight entertainment. Food sold for purchase on board was very tasty. The return flight was on time: the outbound flight had a two hour delay but this was not caused by Peach as the aircraft was in Bangkok ready for departure on time. Air Traffic Control in China closed their airspace due to overload on the last day of return from Lunar New Year. The pilot came personally to the boarding area to explain the issue and inform that he had obtained a new route via Philippines air space, saving a greater delay. A free meal on board was provided.",True,A320,Couple Leisure,Economy Class,Bangkok to Okinawa,February 2018,4,5,,4,4,,True,
"""This is the worst airline""",2,2018-02-02,"Bangkok to Okinawa. Our flight was delayed 11 hours from departure time. We slept on the floor. Only got one bottle of water and one rice ball. No other support from the airline. We have tried to contact them through email, live chat, AI and facebook but couldn’t reach them .We need the official letter to claim the travel insurance. This is the worst airline!",True,,Solo Leisure,Economy Class,Bangkok to Okinawa,December 2017,2,4,,4,3,,False,
"""one of the worst airlines""",1,2017-12-24,"Kansai to Hong Kong. Peach delayed our flight for 2 hours. When that time was reached they delayed it again for another 2 hours. The agent says they did not know when the plane would arrive to Kansai because something was broken. If they did not know when the plane was going to depart I could have taken another airline and flown out to my meeting. Now I have no choice but to take this flight miss my meeting which has cost me. I will never travel this airline again because they do not want you to go to another airline. They had chances to tell us and they chose to say it was only a 2 hour delay when they did not even know when or if the plane was going to arrive at Kansai airport. We received no food vouchers or compensation as well. Overall one of the worst airlines and I would never recommend or tell people to travel. Many of their planes have broken items, other planes are delayed as well for broken parts.",True,,Business,Economy Class,Kansai to Hong Kong,December 2017,1,1,,1,1,,False,
"""perfectly reasonable service, cabin and price""",9,2017-08-08,"✅ Verified Review | Flew Seoul to Okinawa last week for summer vacation with friends. For the short hop to Japan, Peach is perfectly reasonable in terms of service, cabin and price. As it's an LCC, there is an inherent understanding that you will be getting a simple experience. Yes, Okinawa terminal is a separate building by bus that is extremely bare bones. It is a part of the cargo area you must reach by bus from Domestic Terminal. As such, don't go there too early before your flight (there are only two airlines and flights staggered throughout the day, so it is never clogged). There is no shopping or cafe. Just a gate, some seats and a bathroom. As there were no irregular operations, there was no real ground service. I always do expect some delay with departure as they set the turn around time for flights very tight. The plane was clean. I always pre book an exit row so that I can check in late at the airport and not worry about where I sit. I would happily fly Peach again.",False,A320,Solo Leisure,Economy Class,Seoul to Okinawa,August 2017,4,5,,4,5,,True,
"""experience was deplorable""",1,2017-08-07,"✅ Verified Review | Yes Peach is a budget airline but this experience from Osaka to Shanghai was still deplorable. First they check in only a flight at a time, so don't bother being there too early as you will just wait. Then check in itself is nightmare as staff apply carry on rules more strict than their published rules. Anyway, the main issue is they have no supervisor, no feedback collection or contacting system.",False,,Family Leisure,Economy Class,Osaka to Shanghai,August 2017,1,1,,1,2,,False,
"""unacceptable from staff""",2,2017-07-02,"✅ Verified Review | Unacceptable behavior from Peach ground and cabin staff who despite the flight from Hong Kong to Okinawa not being fully booked assigned us different seats. Once boarded, we realized that my fiancée had two free seats next to her and asked if I could be seated next to her. The staff prohibited us to be seating next to each other and showed no flexibility whatsoever despite no one sitting in that row.",False,,Couple Leisure,Economy Class,Hong Kong to Okinawa,June 2017,1,1,,1,3,,False,
"""a pleasant flight on Peach""",7,2017-06-22,"✅ Verified Review |  Kansai to Fukuoka all turned out to go quite smooth for me this time round. I'm guessing it's a hit or miss for everyone and this was a hit for me. Peach Aviation is a low cost carrier, and for the price I've paid it was definitely worth the value for the money. The  check in was very quick and efficient. Peach uses a self check in concept which means there's only booths available for you. You can check in earlier as long as you scan the bar code at the machine which produces a receipt which is actually your boarding pass. It takes quite a while to get to the aircraft at the Kansai Airport but overall the check in process was smooth and efficient. The flight was a short and nice one. The seats were comfortable with decent leg room. My only problem was that the sound of the engine was a little too loud but otherwise it's a pleasant flight on Peach. No delays and no cancellation.",False,A320,Solo Leisure,Economy Class,Kansai to Fukuoka,June 2017,4,4,,4,4,,True,
"""no follow-up service""",2,2017-06-02,"✅ Verified Review | Worst ever flight, never again. Just a few hours before taking-off for the flight from Shanghai to Tokyo, I was informed that my Peach flight was cancelled. Cancellation is not too rare during travel, but there was no follow-up service, nobody took care of us at all except of a note in the worst ever copying quality. We had to run in the airport near midnight to find out available flight, because we scheduled to join a travel group in Tokyo the next day. The result was that we paid five time of the price for the one-way tickets to be able to reach Tokyo. The next day after we arrived Japan I sent email to contact the company, because we was told we have to apply for refund within a limited time, also I had to get confirmation for booked return ticket, no response until I asked my travel guide to call there directly. Six days later when I left Japan, I still had not received my refund, but I had a chance to experience my return travel to see what the Peach like. This company used an independent boarding building in Osaka airport, there was a long way to reach the check-in gate through display desks of duty-free store without a directional sign, a long way to reach boarding gate, and a distance to reach the flight in the middle of airport. Inflight, I found that there was no entertainment equipment on the sear, I could feel the knees of the traveller behind me through the soft chair back, I heard some travellers shouting because of luggage issues. We were able to calm down when we finally returned to Shanghai. Even until now, I still can hardly believe how a business with such a quality of service could exist, I lost my money and my vacation fun.",False,,Couple Leisure,Economy Class,Shanghai to Toyko,May 2017,2,3,,2,1,,False,
"""No flights were cancelled""",10,2017-05-03,"✅ Verified Review | Due to all the negative reviews, I was a bit nervous booking with Peach but booked anyway seeing as they were so much cheaper than any other airlines. In case you are uncertain about this company, here is a snap shot of our experience with Peach. My wife and I recently returned from a trip to Asia and booked three flights with them a couple months in advance: Osaka - Taipei, Taipei - Tokyo, and Tokyo - Seoul. No flights were cancelled and all left on time. Most of the reviews were accurate about being a bit cramped, one flight we couldn't sit beside each other and they didn't serve food or drinks without additional cost. At the same time paying that little for flights and seeing they are only 1-2hrs, it was a big deal for us. If you want to pay 2 to 3 times more for a flight go ahead but if you want a cheap flight from Japan to surround countries/cities, we highly recommend Peach.",False,,Couple Leisure,Economy Class,Osaka to Taipei,April 2017,4,4,,5,5,,True,
"""one of the worst I have seen""",1,2017-04-09,"✅ Verified Review |  Osaka to Shanghai. They canceled our flight two times, without provide any acommodation or food. Last time they just gave us the chance of refund money, and the worst thing is the money will be in two months! Finally we had to buy tickets two times more expensive in another company, plus 5 days lost on our holiday. Customer sevice is one of the worst I have seen.",False,,Couple Leisure,Economy Class,Osaka to Shanghai,April 2017,,,,1,1,,False,
"""definitely fly with Peach again""",9,2017-02-20,"✅ Verified Review |  Taipei to Kansai return. I was a bit worried about flying with this airline after reading some bad reviews, but everything went very smoothly. The staff were professional and friendly, the airplane seats surprisingly comfortable (but very tight on legroom), and the tickets were good value for money. I would definitely fly with Peach again.",False,A320-200,Solo Leisure,Economy Class,Taipei to Kansai,February 2017,5,5,,5,5,,True,
"""no information or customer service""",1,2017-02-02,"✅ Verified Review |  Peach is the worst airline we have travelled on. We had a flight scheduled from Naha to Osaka (Kansai) and then a booking with a separate airline from Osaka (Kansai) to Shanghai. When we arrived at Naha airport they announced that our flight would be over 3 hours delayed. This would cause us to miss our connecting flight. We contacted their contact center who informed us because the tickets were purchased separately there was nothing they could do. As a result we had to sleep overnight in Osaka (Kansai) airport since no hotel rooms were available and there were no flights leaving Osaka for Shanghai that night. We received no refund, no information or customer service. We received exceptional service and kindness during our visit to Japan from local restaurants, hotels and shops etc. However our experience with Peach is the worst we have had with any airline anywhere.",False,,Couple Leisure,Economy Class,Naha to Kansai,January 2017,2,2,,1,1,,False,
"""extremely short flight and worth the money""",9,2017-01-11,"✅ Verified Review |  Weekend getaway to Osaka. Extremely short flight and worth the money with cabin cleanliness and excellent crews. Our 8.40 pm flight departed late (usually does as it did in the past), so a front row seat prebooking is recommended. The airport is empty at this time upon arrival, but a front seat ensures no queue. We landed at 10.45 and made it to our bus at 11 with time to go to the bathroom, use the ATM and get some water. Any further behind and you wait another hour for the bus. On our return flight to Incheon, complimentary exit row seats were orovided at the check in counter (kiosk didn't complete check in) without even asking.",False,A320,Couple Leisure,Economy Class,ICN to KIX,October 2016,4,5,,4,5,,True,
"""Peach is not a reliable airline""",1,2016-12-21,"✅ Verified Review |  Flight from Shanghai to Tokyo Haneda was cancelled by Peach only a couple of hours before departure. There was no information provided on further procedure until 2.5 hours before the planned departure, when Peach check-in counter finally opened. There is no way to contact Peach via phone, so you had to wait till then to get any information. Peach staff told the passengers that the flight was cancelled due to weather related issues and that there will be no rebooking or any assistance. Questions raised by some passengers why all the other flights of the departure and destination airport are perfectly in time were ignored. Everything they were able to say in an increasingly rude tone was basically: ""we can't help you, leave us alone"". They handed over a sheet of paper with information on how to get a money refund (of course flight only, no other expenses related to cancelation) or how to book an other Peach flight (next one in 24 hours). Since the information that Peach will not provide any other flight came very late (flight departure was 1:25 AM, and counter opened only about two hours before) there was only one flight to Tokyo left on the same day. Ironically by ANA, the mother of Peach Aviation. Needless to say that the around 500 USD they would have charged was way too much for everyone and all people had to book flights for the next day, which where still around double the price of the Peach refund. So far my experience with Peach. As a European I have quite some experience with low-cost carriers like Ryanair or EasyJet. I am perfectly aware that there is a difference to regular airlines regarding service and so on. That's the deal and that's how they can provide cheaper prices. Still the super short notice of the cancelation, the obvious lying about the reasons (even the staff admitted at some point that weather is not the reason but terms and conditions of Peach allow them to cancel for no reason, so it doesn't make a difference), and the total refusal to give any assistance on booking a new flight or compensate for the additional costs, was rather shocking for an airline from Japan (remember, this is the country where train staff is apologizing to every single passenger when a train runs late for a couple of minutes). Conclusion: In my experience Peach is not a reliable airline, and as reliability is the most important thing for an airline, I cannot recommend them at all.",False,,Solo Leisure,Economy Class,PVG to HND,November 2016,,,,1,1,,False,
"""onboard crew were lovely""",10,2016-12-04,"✅ Verified Review |  Osaka to Seoul. Check in staff were extremely unenthusiastic and so were the security staff, the departure lounge is small but just the right size and perfectly easy to navigate, wouldn't arrive extra early as you'd be bored. The A320 aircraft was well kept and not too in your face which budget cabins can be guilty of, the onboard crew were lovely. Would definitely use them again, much better than JetStar but not quite as good as Air Asia!",False,A320,Couple Leisure,Economy Class,KIX to ICN,November 2016,4,5,,2,5,,True,
"""staff were despicably bad""",1,2016-11-20,"✅ Verified Review | Okinawa to Tokyo Narita with Peach. Please don’t fly with this airline - I learned that when it goes wrong, it goes really wrong. My flight MM504 departure experienced mid air difficulties and we were forced to return to Okinawa. Very limited information on board (only in Japanese) and this led to many people with anxiety and stress. After our emergency landing in Okinawa, we were left with no information, no care, and no follow up at all. The flight was simply designated as “cancelled”. We received no assistance or explanation or help at all. Ground staff were despicably bad. None of them mastered a conversational level of English (for a tourist route like that) and no one cared at all. Even for a low-cost carrier it was shameful, dishonest and by far the worst I have ever seen. Unlike any other airline I have flown with, including many Japanese airlines, I normally am surprised by the efforts of the staff who will do everything it takes to get passengers to their destination. The Peach staff I spoke to were unknowledgeable about their own flights and schedule, unable to express themselves in English and simply unable to deal with simple requests / questions. I assumed, booking with a low-cost airline was a step down from the usual, but I was simply baffled on how bad and unprofessional the ground staff acted. Finally, when I found someone to rebook my flight, I was told by this staff member all flights were booked. Even if I wanted to fly Peach within 10 days, it was not possible, so I would have to book something else with another airline. I had to book a flight to Tokyo myself in the proper terminal. Missing my flight resulted in extra costs, which Peach will not reimburse me for. Do not accept “peach points”. I won’t need them as I will never fly with them again. Contacting the airline online or via email is even worse than in real life (how is that even possible in 2016?) Think no English speaking staff, long waits and recorded messages only in Japanese. I think this is deliberate to discourage complaints.",False,,Solo Leisure,Economy Class,OKA to NRT,October 2016,2,1,,1,1,,False,
"""very tight and cramped""",3,2016-11-07,"Osaka to Hong Kong. We bought two tickets together, but we could not get two seats together when we tried several times at the auto-check-in machine. We were early enough so it wasn't possible that there were no more pair seats remaining. We asked a young Peach staff, he said you have to pay extra to guarantee seats together. We were amazed by this. We spoke to the duty manager, a nice lady, and she confirmed that auto-checkin assigns seats randomly. We told her we had bought tickets together and were now checking in together and we had never come across this situation before. She of course apologised, but confirmed that unfortunately we would have to pay extra for guaranteeing sitting together. Inside the aircraft was very tight and cramped.",False,,Couple Leisure,Economy Class,KIX to HKG,July 2016,1,3,,2,3,,False,
"""will not fly Peach again""",4,2016-09-22,"✅ Verified Review |  Osaka to Okinawa. Never again I hope. Even at Osaka airport their gates are far away and seem remote and isolated. The flight crew were pleasant enough; there is the low amount of amenities and attention I've come to expect from an LCC. I never had any doubts about the safety of the flight, the plane seemed in new condition, and the crew very professional. But at arriving at Naha, Okinawa (on time), I became very frustrated with Peach. Once again, I soon found out, we were deposited into a far away terminal, but this one was even more remote than at Osaka; it felt like I was in a hot warehouse. After claiming my bag (of course I had to pay to check my 1 bag; at least Jeju Air lets you check a bag for free, and doesn't make you sweat and wait in some forgotten place), there was a long line to get outside. I had no idea what the line was for, why we were waiting, and why the line of people was not moving. There were no Peach employees anywhere to be seen. After about 10 minutes in line, I thought I saw a Peach employee walking by, going into an office door, so I attempted to call out to her - I am fairly certain she heard me, and made eye contact with me, but went through the door anyway and closed it behind her. A few more minutes passed, and I was able to find out from an employee of a rental car company that we were waiting in line for a shuttle bus to take us to the main terminal. I then noticed that there were indeed buses coming, but so infrequently, that it took at least 30 minutes of standing in the Peach warehouse (apparently no A/C, for it was Hot in there) before I (and most other passengers) were able to board their shuttle to the proper terminal, a 5 minute ride, packed full, still hot. I went on their website today, to make a complaint, and I could find nowhere any contact information for them (only ways to book a flight, take your $, and kiss you goodbye.) I will not fly Peach again.",False,A320,Solo Leisure,Economy Class,KIX to OKA,September 2016,3,4,,2,4,,False,
"""impossible to contact Peach Airlines""",1,2016-08-01,"Tokyo to Sapporo with Peach. Never again. Due to heavy snow in Sapporo the plane had to return back to Tokyo. The passengers were informed that we could transfer at no extra cost to the next available Peach flight. The only problem was that the next available Peach flight to Sapporo was in 3 days which did not fit my travel plans. No other compensation was given. In order to get a refund it was necessary to submit a refund application form on line within 10 days. I tried several times to fill in the form on line but it was rejected each time. I therefore did the following in order to try to solve the problem. - I called Peach Contact Center a number of times Nobody answered the phone - in spite of waiting more than 30 minutes each time. - I tried to find a mail address for Peach Airlines in order to make contact No mail address available - I went in person to Peach Airlines at Narita to get a mail address I could contact They could nor find such an address either. Nor could they contact Peach Contact Center for me. In short - it is impossible to contact Peach Airlines. Reading other customers' reviews I now realise this is a common complaint. I have still not got my refund, and will of course not use or recommend this airlines.",False,,Solo Leisure,Economy Class,NRT to CTS,February 2016,3,3,,3,1,,False,
"""meets all the expectations""",10,2016-06-30,"Flew from Osaka to Hong Kong with Peach Aviation. Peach meets all the expectations of a low cost carrier and exceeds some of them. Check in was very simple and straightforward. It only took a few minutes and was totally automated. Staff on board were friendly and efficient and the food and drink was reasonably priced. Seats were comfortable. For short haul flights like this the lack of inflight entertainment isnt really a problem, just bring a good book or your ipad and youre all set. Overall, I highly recommend Peach and will use them again next time I go to Hong Kong",False,,Solo Leisure,Economy Class,ITM to HKG,June 2016,4,5,,5,5,,True,
"""basics provided more than enough""",9,2016-06-16,"✅ Verified Review | Fukuoka to Okinawa with Peach. Smooth Check-in and bag drop, the shuttle to the LCC Airline terminal was frequent and efficient. The flight was short so I found that the basics that the aircraft provided were more than enough. Japan's first LCC was incredibly lovely and would fly with them again for my flights within Japan and to and from Korea",False,,Solo Leisure,Economy Class,FUK to OKA,May 2016,4,5,,5,5,,True,
