header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""they tax you 28€ per bag twice""",1,2022-09-20,Worst flight company ever. Flight was delayed. Small carry on bags with the exact size they mention when buying the ticket is not  respected as they oblige you to try to fit your bag in a much smaller box and even if it misses by 0.5 cm they tax you 28€ per bag twice on both your roundtrip flight,True,,Couple Leisure,Economy Class,Paris to Nice,September 2022,2,2,,1,1,,False,
"""Will never fly with them again""",1,2022-09-18,"Not Verified |  Do not book with this airline, after waiting over 8 hours at Rhodes airport, with no information no staff no offer of water, our return flight was cancelled, had to find our own accommodation at 3.30 am and pay for it and the taxi, flight rescheduled for the following day at 4.30 pm. Once again waited around as flight delayed, no information, finally board flight, had to wait an hour and a half for take off on the plane, finally take off, told plane has not restocked with drinks etc. Finally land then had to wait nearly two hours for our luggage to be released. Applied for compensation for my cancelled flight and expenses which has been rejected as it was cancelled for extreme circumstances - ie Gatwick would not give them a landing slot the previous evening. So having spent over £400, in extra expenses due to EasyJet they have paid any compensation, I’m sure they must have to be compensated by Gatwick for having to keep their pilot and staff for longer. Will never fly with them again. Do not use them.",False,,Couple Leisure,Economy Class,Rhodes to Gatwick,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Worst airline I used so far""",1,2022-09-18,"At first, the ground crew manager came up to the passengers asking for volunteers to change to another flight (they would fly to Santiago de Compostela instead, and have a bus waiting for them to take them to Porto, and all they offered was a 500€ compensation, which is much less than what they should actually have to pay every passenger if no one took the offer and they had to refuse entry to passengers) as they mismanaged and overbooked this flight (even though they kept insisting on that it was an aircraft issue and they had to use a smaller one, while the people at the check in desks said clearly that it was overbooked). After that, the boarding process took ages, as some people had their passes invalidated due to the mentioned overbooking issue, meaning their seats (mine included) were unavailable. What's funny about this is that even people in rows as low as 10-15 or so had their seats invalidated. Anyway the boarding process took well over an hour for the lucky ones, all the while the ground crew was being extremely rude to people that didn't yet fully understand the issue, instead of explaining what they were trying to do to solve the issue (we passengers do not care how your worthless service screwed up the bookings, do not belittle us for not understanding what stupid excuses you make). Now for the unlucky ones that had their seats invalidated, we were put to the side while they tried to figure out what to do, all the while the ground crew kept insisting for us to take the 500€ and go on another flight or whatever, which I find extremely distasteful, knowing that all of us should be compensated much better had we been refused entry. Some people that were put to the side still accepted the offer, which in the end did make room for everyone else on the flight, after of course another hour or so of waiting. Now with all that said, I wouldn't have minded the issue as much if it weren't for the rudeness of the ground crew, the almost 2 hours of keeping us in the dark about what was going to happen to us, and the persistence of the ground crew manager to have us go to another flight, if you really wanted that to happen offer something better than just 500€, you know very well the compensation the airline would have to give us had we been refused entry. To add insult to injury, when at last the flight took off, we weren't offered anything at all in flight, not one measly bottle of water or a bag of chips or a small cup of coffee, nothing, absolutely worst customer service ever. As a bonus, the cabin crew hit my leg with the food/beverage cart while I was sleeping, admittedly I had my leg on the corridor, which I hadn't done on purpose or willingly, but instead of waking me up to move my leg, they just hit it and all I got was a ""Oh sorry sir"", then the attendant moved on like nothing happened. It only hurt for a bit, it's not like I want monetary compensation or anything for that, but yeah a cup of coffee could have made it up for almost everything. Worst airline I used so far, don't recommend it, I certainly won't be using it ever again.",True,,Solo Leisure,Economy Class,Gatwick to Porto,September 2022,2,1,,1,1,,False,
"""militant fund raising exercise""",1,2022-09-16,"Not Verified |  My paid cabin bag was 1cm too long but several cm below the height and depth limits. However the ground staff would not let me bring it on the plane and it was sent to the hold with a 30 euro excess. On the plane the luggage racks were half empty. This militant fund raising exercise is ridiculous. I had bright the exact Same bag on the incoming leg a few days earlier. Oh, and both flights were over two hours late.",False,A320,Solo Leisure,Economy Class,Toulouse to London,September 2022,3,3,"<span class=""star fill"">1</span>",1,3,,False,1
"""I had to pay for the hold luggage""",1,2022-09-07,"I purchased 2 tickets and paid for ""Standard Plus"" . The speedy boarding and hold luggage was included. This was shown on our boarding passes When I arrived at the gate the employee of easyjet insisted that I had to pay for the hold luggage. I showed him the boarding pass showing that I had paid for speedy boarding etc. He said that was irrelevant as his records showed that I needed to pay. As I had to board the flight I paid for this. Following this I found proof of the previous payment and showed him, but he said it was ""too late now and I need to apply for the refund.""",True,,Couple Leisure,Economy Class,Amsterdam to Gatwick,August 2022,4,4,,1,1,,False,
"""definitely avoid them""",1,2022-09-02,"The flight was delayed for 2.5hrs, causing us to miss our bus (which had a 90mins buffer for the original arrival time), we then had to book alternative travel, which cost as much as the flight ticket. Instead of 27e and being home before midnight, we spent 180e+ and were home at 02:30 am. Contacting easyJet to get some sort of reimbursement is a nightmare, apparently getting reimbursement for a delayed flight isn't possible, the reason given, because it was delayed. The delay according to EasyJet was extraordinary circumstances, according to our pilot these circumstances were EasyJet running an overfull schedule that Gatwick could not service, and EasyJet not having staff to service these flights. The impression I'm given by easyJet's communication then is that it's my own fault for having incurred additional costs on arrival because I choose to fly with EasyJet. I used to love EasyJet before the pandemic, but now I, unfortunately, must advise anyone who considers them to definitely avoid them.",True,A319,Couple Leisure,Economy Class,Gatwick to Cologne,August 2022,2,1,,1,2,,False,
"""Customer service is non existent""",1,2022-09-01,"Not Verified |  Flight was delayed for two hours, when we finally got off the ground I was tired and hoping to sleep through the 1.5hr flight. However, all 5 air hostesses were sat right behind us gossiping loudly. After about 15 minutes I turned around and asked if they could keep the noise down a little, as I was tired and trying to nap after the delayed flight. In response I was met with hostilities, one of the hostesses telling me I'm not in a hotel and shouldn't feel so entitled. I couldn't believe it, and they continued to say nasty things about me and my partner for the rest of the flight. Even when we were leaving the plane they decided to make snarky jokes about my partner to her face. Absolutely no consideration for their customers and even happy to insult their customers in front of them. Customer service is non existent with this company, but if you'd like to be verbally abused throughout the duration of your flight and pay for the privilege, go right ahead. Myself, never ever again, absolutely disgusting.",False,,Couple Leisure,Economy Class,Bristol to Amsterdam,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""a very unpleasant experience""",1,2022-08-31,"I would like to report on a very unpleasant experience with a baggage inspector and in this context I would like to claim back the illegally collected fine of 29€. The whole thing happened on August 17th, 2022 at around 6:20 p.m. at Gate A38 of BER Airport, where I and my travel companion should have boarded flight EJU5539 to Paris Orly at 5:35 p.m. So the flight was already delayed. Shortly before passing the counter, a very unfriendly baggage inspector waved me out. He said my hand luggage was too big. It was a business case (see picture attached), which I have been using for years with EasyJet. On the baggage measurement system, it also fitted perfectly in terms of height and width. It only exceeded the thickness by a minimum of approx. 0.5 cm (which the baggage inspector had to indicate with a pen).  When I then took the suitcase to repack something for my travel companion, the employee yelled at me where I wanted to go. He threatened me it's too late, I have to pay or the luggage will stay here. After I still managed to take out a few things and the case continued to protrude slightly over the limit, I tried to explain to the employee that this is just air in the case and that the exact dimensions can be maintained by pressing lightly. The employee then slapped my hands and yelled ""hands off"" and threatened again that the suitcase had to stay here. Under this pressure, I paid in order not to miss the flight. I suspect that the employee deliberately wanted to play off his position of power. Unfortunately there is no way to counteract this. The customer service in particular treats the customers here like dirt. Either you get an email with an answer with copy & paste FAQ's or on Instagram it is claimed that unfortunately nothing can be done. (Where there is a will, there is a way? ) Hiermit möchte ich von einer sehr unangenehmen Erfahrung mit einem Gepäckkontrolleur berichten und in diesem Zusammenhang die widerrechtlich eingezogene Strafgebühr von 29€ (siehe Kontoauszug) zurückfordern. Das ganze spielte sich den 17.08.22 um ca. 18:20 am Gate A38 des Flughafen BER ab, an welchem ich mit meiner Reisebegleitung bereits um 17:35 auf den Flug EJU5539 nach Paris Orly hätte boarden sollen. Der Flug war also schon verspätet. Kurz vor passieren des Schalters winkte mich dann ein sehr unfreundlicher Gepäckkontrolleur heraus. Er meinte mein Handgepäckstück sei zu groß. Dabei handelte es sich um einen Business Koffer (siehe Bild im Anhang), mit dem ich schon seit Jahren problemlos mit EasyJet reiste. Auf der Gepäckmessanlage passte er von Höhe und Breite dementsprechend auch perfekt rein. Lediglich die Dicke überschritt er minimal um ca. 0,5 cm (was der Gepäckkontrolleur mit einem Kugelschreiber andeuten musste). Als ich dann den Koffer nahm, um etwas zu meiner Reisebegleitung umzupacken schrie mich der Mitarbeiter an wo ich hinwollte. Er drohte mir es ist zu spät, ich muss zahlen oder das Gepäck bliebe hier. Nachdem ich es dennoch schaffte ein paar Sachen herauszunehmen und der Koffer weiterhin minimal über die Begrenzung ragte, versuchte ich dem Mitarbeiter zu verdeutlichen, dass dies nur Luft im Koffer ist und durch leichtes andrücken exakt die Maße eingehalten werden. Daraufhin schlug der Mitarbeiter auf meine Hände und schrie ,,Hände weg"" und drohte erneut, dass der Koffer hierbleiben müsse. Unter diesem Druck zahlte ich, um den Flug nicht zu verpassen. Ich vermute, dass der Mitarbeiter bewusst seine Machtposition ausspielen wollte. Leider gibt es keine Möglichkeit dagegen vorzugehen. Insbesondere der Kundenservice behandelt die Kunden hier wie Dreck. Entweder man bekommt als Mail eine Antwort mit Copy&Paste FAQ's oder auf Instagram wird behauptet man könne da leider nichts tun. (Wo ein Wille, da ein Weg?)",True,A319,Couple Leisure,Economy Class,Berlin to Paris,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""no space to put bag overhead""",2,2022-08-19,"I paid extra for hand luggage bag and front seat. Still no space to put bag overhead. When asked the crew, he was useless and as discourteous as he could. Just pointed me to plane asking to look for space.",True,A320,Solo Leisure,Economy Class,Lisbon to Madrid,August 2022,3,1,,1,1,,False,
"""luggage missing for 8 days now""",2,2022-08-17,"Not Verified |  Once and never again. Totally unfriendly check-in, luggage missing for 8 days now, no reaction from easyJet, no one can be reached personally, just standardized mails and tape announcements. Calls itself a digital airline, but can't even find a piece of luggage that has been digitally recorded in the system",False,,Family Leisure,Economy Class,Berlin Brandenburg to Bastia,August 2022,3,4,,1,3,,False,
"""waiting for the money to be transferred""",1,2022-08-11,Our return trip in May 2022 was cancelled while we were at the airport. I applied for a refund. Refund was approved. Still waiting for the money to be transferred into my account,True,,Couple Leisure,Economy Class,Belfast to Birmingham,May 2022,,,,,1,,False,
"""EasyJet have no customer service""",1,2022-07-29,"EasyJet have no customer service.  I was at the airport early. I had already checked in and all I needed to do was a baggage drop. I was good for time and then EasyJet staff were calling for people to come forward first for the Faroe islands and then for Copenhagen, which allowed them to skip the line and go ahead of me and other passengers. I subsequently missed my flight to Tel Aviv and now have booked with KLM for that evening. EasyJet customer service has been a disgrace to deal with and I wish that after 2 calls to your call centre and emails I was given zero customer support.",True,,Solo Leisure,Economy Class,Amsterdam to Tel Aviv,July 2022,1,1,,1,1,,False,
"""I won’t use them ever again!""",1,2022-07-28,"Not Verified |  Shockingly bad! Just avoid this airline if you care about peace of mind. Their customer service is useless. The only training they have been given is to tell lies, waste people’s time and give meaningless and insincere apologies. I won’t use them ever again!",False,,Solo Leisure,Economy Class,Gatwick to Berlin,March 2022,1,1,,1,1,,False,
"""Absolutely the worst""",1,2022-07-18,"Venice to Paris. Absolutely the worst. They canceled our flight with less than 24 hour notice, and then had NO one at their counter to offer any assistance. We were told to manage our own booking using their app, which they didn't have another flight for 3 days. Their ""claims"" department is a joke, no one will return any messages regarding our request for compensation.",True,,Family Leisure,Economy Class,Venice to Paris,July 2022,1,1,,1,1,,False,
"""never use this company again""",1,2022-07-15,Take very good care at online check-in. I had purchased cabin baggage when I bought my ticket. At check in I opted for a seat change. I did not add cabin baggage because I had already bought it. Upon confirmation I found to my shock that my cabin baggage had disappeared. It was no longer possible to change that. Customer service was useless. I was forced to buy hold luggage at an additional GBP 28.49 because cabin baggage was no longer available. This is the worst airline scam I have ever fallen prey to and I will never use this company again.,True,,Solo Leisure,Economy Class,London to Berlin,July 2022,,,,1,1,,False,
"""the Worst airline by far""",1,2022-07-10,Easyjet is the Worst airline by far that I have flown. Standing in line here at Tivat airport in Montenegro for 1.5 hours waiting for boarding as the monitors say boarding on time at 1:30pm. At 2:15pm the terminals are still saying on time departure at 1:30! Not a single easy jet rep around to even ask a question. Even easyjet's website says departure at 1:30pm and on time even though it is already 2:15pm. Pathetic is an understatement! Lat time I am flying with these guys.,True,,Couple Leisure,Economy Class,Tivat to Gatwick,July 2022,,,,1,1,,False,
"""Very uncomfortable seats""",2,2022-07-08,"Last time i fly with them. Very uncomfortable seats. Even with extra legroom which i booked. Plane crew even didn't let me to stay with my coat in my legs they said everything must be in the locker, no bag nothing. They are saving on everything.  Why did i pay for extra legroom i dont know.",True,A380,Family Leisure,Economy Class,Geneva to Tel aviv,July 2022,1,2,"<span class=""star fill"">1</span>",1,2,,False,
"""forced to pay £24 to check my bag in""",1,2022-07-07,The cabin bag I regularly use on EasyJet flights just didn’t quite fit in the cage. In my opinion the dimensions of the cage were out of tolerance. I asked for a tape measure to check but was told none was available. I was forced to pay £24 to check my bag in and threatened that the flight would leave without me if I didn’t hurry up.,True,,Solo Leisure,Economy Class,Bristol to Dalaman,July 2022,,,,1,1,,False,
"""No communication with customers""",2,2022-07-05,"Milano to Mallorca. The flight was delayed with 2 hours. We were supposed to leave Milano for 20:30 but we took off only at 22:30. The flight was shorter than 1500 km with two hours of delay for European regulation the airline company should have offered us drinks and snacks and kept us up to date with the reason of the delay but nothing of this happens. Our understanding is the airport was missing staff. When we asked to the hostess in charge for drinks and food she answered we left Milano at 22 when it was obvious to everyone it was wrong. EasyJet is always running late, is getting worst. No communication with customers, they rarely respect European regulation on delay - disappointed.",True,,Solo Leisure,Economy Class,Milano to Mallorca,July 2022,2,1,"<span class=""star fill"">1</span>",1,2,,False,1
"""No information, no help""",1,2022-06-28,"Berlin to Rijeka. Flight was suppose to be at 1840, it said on boarding gates C17, that it was delayed to 2020, at 2020 they told us the flight was cancelled without anything else, somehow we got to know the flight pilots maxed their hours. Unbelievable, how can this even happen they have planning people? Somebody forgot a bag at the gates cause the personal kept yelling go go go, he needed 3h to get the bag, which was just 1 floor higher. Insane. No information, no help. Never fly easyJet again.",True,,Solo Leisure,Economy Class,Berlin to Rijeka,June 2022,1,1,,1,1,,False,1
"""EasyJet you have earned my money only once""",1,2022-06-22,"Worst budget airline that I had ever flown with, irresponsible and rude ground staff, being told I was late to arrive at the boarding gate and denied my boarding, in fact no boarding gate information showed on information board except flight delayed, no English announcement calling immediate boarding and expected those foreign passengers to understand Portuguese. However if compared most of the incidents of flight cancelling seem common for easyJet, I would say at least I still got flight flew back to the destination. Well EasyJet you have earned my money only once, you definitely would not be my option again if choose to fly.",True,,Solo Leisure,Economy Class,Madrid to Lisbon,June 2022,1,1,,1,1,,False,
"""Truly awful experience""",1,2022-06-20,"Not Verified |  After being delayed by over 2 hours, they were too late and diverted to Nice, dumping everyone in France as opposed to Geneva, Switzerland. Told by cabin crew that we would be bussed to GVA, but only one bus for all passengers on a full flight. Told that there were no more busses and 'find your own way' - at 02.30 and at least a 2 hour drive from Geneva! No taxis available nor hotels. Truly awful experience - I bet the flight crew got hotel rooms. Absolutely no support for over 100 passengers stranded.",False,A320,Solo Leisure,Economy Class,London Gatwick to Geneva,June 2022,4,3,,1,3,,False,
"""no cabin crew to operate it""",1,2022-06-19,"While waiting for our return flight, 10 min before embarking, the announcement said that the plane was here but there was no cabin crew to operate it and it was unknown when of if one would be available.",True,,Solo Leisure,Economy Class,Geneva to Brussels,June 2022,1,1,,1,1,,False,
"""I cannot praise easyJet enough""",10,2022-06-16,"Not Verified |  Sadly I have recently had to cancel my and my husbands flights in September due to me having an ongoing serious illness. Although the T's & C's state a voucher would be offered, I explained that even though you have a year to book your next flight that unlike a heart attack or surgery I will not be in a position to do this week into next year. Although it took me 2 emails and one phone call hanging on for 25 minutes without reply, the 2nd call was answered within 10 minutes and the extremely helpful young man whom I spoke to was very very helpful and discussed this with his managers and they agreed to grant me a refund due to exceptional circumstances, I cannot praise Easyjet enough for their prompt action which has taken a huge amount of weight off my mind. We have always found them an exceptionally good airline to fly with and not experienced any delays. Our last flight was in April just before my diagnosis and it was completely problem free and even landed early both on arrival and return. I would always recommend them above any other budget airline Easyjet you have a big thumbs up and thank you from me.",False,,Couple Leisure,Economy Class,London Luton to St Helier Jersey,April 2022,5,5,,5,5,,True,
