header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""refused to refund my money""",2,2017-09-11,"✅ Verified Review |  Paris to Pointe a Pitre. I booked a flight Premium Class flight through Opodo and I am due to flight out with Air Caraibes near the end of September 2017. I recently contacted my travel agent who mentioned that Air Caraibes had cancelled my return flight from Pointe a Pitre to Paris Orly and rebooked me for another flight 1 day later. I explained to Opodo that I booked this ticket 9 months ago and I also booked a connecting flight from Paris Orly to London on the same day that my flight has been now changed to which means that I will miss my Connection. Opodo mentioned that they could not do anything and I would have to speak with Air Caraibes. I transferred to Air Caraibes and the staff did not even give me a chance to speak, she was very rude and told me to go speak to Opodo and did not want to listen, I was speaking to her for about 1 minute. This service was very disgusting as I had booked 2 premium class tickets and I was expecting some sort of understand. I called back Opodo and explained what had happened and they didnt really care, I have asked Opodo to give me a full refund as my return flight has been changed for a different day and they are unable to give me an alternative flight for the day I booked to leave. It was even more upsetting as I check Skyscanner and found many other carriers offering flights however Opodo mentioned that the airline does not have alliance with these carriers. That said they still refused to refund my money. I asked Opodo to find me an alternative flight to leave 1 day earlier so I can make my connecting flight however I have not yet heard back from them and it has been 4 days now.",False,,Couple Leisure,Premium Economy,Paris to Pointe a Pitre,September 2017,,,,1,1,,,False
"""Service onboard was very good""",8,2017-07-16,✅ Verified Review |  Air Caraibes direct flight from Paris Orly to Pointe-à-Pitre. Lounge access in Orly but not a great selection of food. The lounge was calm and not too crowded. Good service on board with a 2-2-2 configuration. As I was travelling on my own I opted for one of the aisle seats in the middle. That way I had direct access to the aisle and nobody will need to step over me to get to the aisle. The food served was good and the cabin spacious. The return flight was delayed but it didn't worry me too much as I had no connecting flight to catch. However the lounge in Pointe-à-Pitre was quite basic with not much to eat. Nevertheless the ambiance was calm and relaxing. Service onboard was again very good and the food delicious.,False,,Solo Leisure,Business Class,Paris Orly to Pointe-à-Pitre,April 2017,4,5,"<span class=""star fill"">4</span>",3,4,,,True
"""rude customer service""",2,2017-01-29,✅ Verified Review |  St Martin to Paris Orly via Pointe-à-Pitre with Air Caraibes. Seats are very narrow and legroom very limited. On the outbound flight to Paris my individual screen along with numerous others in the Economy cabin were not functioning and despite advising the crew nothing was done. Both out and inbound flights to and from Paris were delayed and very disorganized boarding process didn't help. Poor seat cleanliness and rude customer service.,False,A330-300,Solo Leisure,Economy Class,SFG to ORY via PTP,December 2016,1,1,"<span class=""star fill"">1</span>",2,2,,,False
"""a very bad experience.""",1,2017-01-25,"✅ Verified Review |  Paris Orly to Punta Cana (Dominican Republic) with Air Caraibes, and a very bad experience. 36 hours of delay. Very old and dirty plane, and no inflight entertainment screen. The cabin crew were extremely unpleasant, and Air Caraibes Customer service never answer to me. You have a number of your seat but when you arrive in the cabin crew just say ""you can sit where you want""! Crazy, and it was unconfortable travel",False,B767-300 ER,Couple Leisure,Economy Class,Paris to Punta Cana,December 2016,1,1,,1,1,,,False
Air Caraibes customer review,9,2013-11-04,Flew from Paris to Cayenne on October 2013 in business class. Overall good experience nice lounge in Paris Orly South fast track to go quickly from customs and police. Good seating on board with a 2x2x2 configuration. Not a full flat but a 160 degrees recline seat but very comfortable. Very good food and excellent champagne. But the most interesting is the price: 1600 euros Air France is much more expensive comparing with Air Caraibes.,False,,,Business Class,,,,,,,,,,True
Air Caraibes customer review,7,2013-08-27,Flew July from Cayenne French Guiana to Paris in Premium Economy during an overnight 8 hours flight. Food ok seat premium economy standard seat. Very friendly service my wife's IFE was not working crew were nice and asked another passenger if he would move as he was not using the IFE.,False,,,Economy Class,,,,,,,,,,True
Air Caraibes customer review,8,2013-03-05,Travelled from Orly via Pointe-à-Pitre to St Barth. Newish 330 across the Atlantic with comfortable and fresh Business section - nearly flat with large screens. Friendly service with OK meal service. Helpful transfer process in Pointe-à-Pitre and then small plane across to St Barth. Competitive pricing translated into great value.,False,,,Business Class,,,4,4,"<span class=""star fill"">4</span>",,5,,,True
Air Caraibes customer review,8,2012-06-19,I flew on TX from ORY to FDF have to admit I was quite impressed. The PA in 3 languages including Creole meal was great with Caribbean touch and 2 options in Eco PTV on board (larger than AF COI very high density) cheaper than other competitors. Colourful friendly cabin crew and on time performance was great. Very professional.,False,,,Economy Class,,,,,,,4,,,True
Air Caraibes customer review,9,2012-06-04,I was really surprised with this flight between Cayenne (French Guiana) and Paris in business class. There is a new business class on the A330-300 angle lie seat with a recline of 160° 18 seats with a configuration 2x2x2 outbound 8.5 hrs flight to Paris. Very good staff during this night flight I called to get some water and the attendant was there within 2 minutes. You can really sleep well in this new seat inbound 9 hours flight very good food wine champagne with attentive service - really worth the money. Only 1300 euros for a return ticket.,False,,,Business Class,,,,,,,4,,,True
Air Caraibes customer review,4,2012-02-13,ORY-PTP return in Business Class. On the outward flight from Paris we were first told we would have to fly via Fort de France eventually they got us a seat on the initial flight. It was a leased aircraft of Hi Fly. The cabin was filthy plastic spoons on the floor the seat with bread crumbs dust and grease everywhere. The seat was at most an Economy + seat. The entertainment was of no use an economy tray with inedible food. No curtains to separate cabins and galley. Not to speak of the condition of the toilet. I feel it is not correct to not provide excuse and compensation to passengers if the delivered product differs so much from the purchased one.,False,,,Business Class,,,,,,,4,,,False
Air Caraibes customer review,1,2009-04-18,We just had the most miserable experience with Air Caraibes and will never fly them again. On the trip from St. Maarten to Gaudeloupe via St. Barths they flew is to St. Barths then upon arrival we were told we had to return to St. Martin (Grande Case) and fly to Guadeloupe. No instructions as to how to make the transfer. On our flight from Guadeloupe to St. Barths we were flown first to St. Maarten again with no indication that we were not going directly to St. Barths until we boarded the plane. Then waited 3 hours in St. Maarten with no advice from the gate agents who would not even answer questions before being rushed onto a WinAir flight to St. Barths with 10 minutes notice.,False,,,,,,,,,,,,,False
Air Caraibes customer review,,2005-11-20,Air Caraibes is a very good and competitive airline. Better than Corsair which is frequently delayed. Air Caraibes A330 offers space and the quality of service is high.,False,,,,,,,,,,,,,False
Air Caraibes customer review,,2005-06-03,St Martin to St Barts 22nd May. Total confusion and chaos at boarding. Although booked on Air Caraibes we travelled on St Barth Commuter no idea why!. Luckily luggage did arrive with us. St Barts to St Martin 29th May. It took half an hour for Air Caraibes to check in 5 passengers. We stood and waited in a boiling hot check in queue which just grew longer and longer. Some passengers were told to go away and come back later as they refused to check them in early for their flights. The check-in staff are rude with a couldn't care less attitude. There was only one man on the desk who clearly didn't know and didn't care what he was doing there were three other staff in the office behind the check-in desk doing nothing but eating and drinking. This was low season I hate to think what it is like in high season!,False,,,,,,,,,,,,,False
Air Caraibes customer review,,2005-04-11,I would not recommend travel on Air Caraibes. They cancelled our return flight from St. Barths to St. Maarten in February with no prior notice leaving us standing at the gate. The airline offered no alternative transport and refused to refund the unused portion of our tickets on the spot. The counter staff told us we had to apply for a refund through our travel agent. It has been 45 days since we submitted the refund request via our travel agent and Air Caraibes has still not refunded the fares. While the ground personnel in St. Maarten were professional and polite the agents in St. Barths provided no assistance when our luggage did not arrive with us on our inbound flight (a frequent island occurence) did not answer the phone when called to inquire about the luggage the next morning and kept patrons waiting at the counter for 5 to 10 minutes while chatting amongst themselves in their office a few feet away. They were surly and seemingly annoyed by the presence of customers -- an odd attitude on an island dependent on tourism.,False,,,,,,,,,,,,,False
