header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""allow normal size sports equipment""",10,2022-07-08,I’m glad Air Asia allowed my tennis racquets in the checking luggage without extra charges both ways Bangalore - Bhubaneswar. AirAsia’s policy to allow normal size sports equipment without extra charges is highly appreciated.,True,,Business,Economy Class,Bhubaneswar to Bangalore,July 2022,3,3,,5,5,,True,
"""Will never choose it again""",1,2022-06-26,Not Verified |  Absolutely worse service. No customer care agent available to speak. My flight got cancelled because of some technical reasons by AirAsia India and i will get the refund amount after deducting 1000 rs from the total amount i paid. Regret to choose AirAsia India. Will never choose it again nor will refer it to anyone.,False,,Solo Leisure,Economy Class,Pune to Kolkata,June 2022,,,,,1,,False,
"""we will not travel with you any more""",1,2022-06-25,"I have taken flight with my family from Srinagar to Pune I5 737. Flight details was there will be 35 minutes halt at Delhi airport and Pune passenger will not be allowed to off board. When flight landed at Delhi air hostess announced that Pune passengers need to contact ground staff. We were total 8 Pune passengers which include kid of 2.5 yrs and senior citizens also. Ground staff told us that we have to off board and take another flight of AirAsia which will take off at 22.50 and handed us another ticket. The Srinagar flight landed at 22.20 then they take us from bus to exit and asked us to go from internal transfer with again all handbag checking. At ticket scanning the new tickets which they handed from that 2 tickets were not scanning and throwing some error in their system. So we have to wait there for 10 minute to get the clearance. After that ground staff was asking us to run till gate number 49 to get into another flight. With us as mention having senior citizens and also a kid, literally we had to run with all our hand bags. At gate 49 AirAsia person was saying to us that previous flight do not have that much of capacity. This is the worst management I have seen till now they are not aware about their flight capacity and asking passengers to take another flight in mid of journey. Thank you Air Asia for this pathetic experience and we will not travel with you any more.",True,,Family Leisure,Economy Class,Pune to Srinagar,June 2022,1,1,,1,1,,False,
"""very serious concern about baggage""",1,2022-05-28,"I strongly recommend not to use AirAsia India. I have to raise a very serious concern about baggage. On 21st May we two families landed Srinagar at 1:30 pm, out of our 6 bags 1 bag was missing on the belt, upon asking they said bag was left behind for scanning it will come in next flight, after several follow up they delivered the bag to , me at hotel but the bag lock was tampered, bag got damaged for which I have sent email to nodal officer but the reply I got from them was asking age of the bag, invoice of the bag, that means they can do this by compensating by age of the bag which I have used only 3rd time.",True,,Family Leisure,Economy Class,Pune to Srinagar via Delhi,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""for the first time and now I really regret my decision""",1,2022-05-27,"I booked a flight from Delhi to Bangalore on 1/6/2022. I booked this ticket on 24/05/2022. Since I stay far away from the airport I choose the 9.30am flight. But on 27/05/2022 I got a message from AirAsia stating that they have cancelled my flight and they have re-accommodated me to another flight which is from Delhi to Visakhapatnam and Visakhapatnam to Bangalore but the problem was with the flight timing which is at 6.00am. If I need to get this flight I have to be at the airport by 4.00 am, which is impossible for me based on my location. I booked a premium ticket so I tried to change the date but I have to admit that I choose the wrong date in panic. Then I tried to cancel the ticket but the AirAsia agent told me that they can't refund the amount. It is their mistake for cancelling the flight and they won't refund for it. I usually prefer Indigo, I have never faced such problems but for a change I went with AirAsia for the first time and now I really regret my decision. I will never ever choose AirAsia again in my life time. This is opinion.",True,,Business,Premium Economy,Delhi to Banglore,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Very disappointed with AirAsia India""",1,2022-05-15,"I had worst experience with Air Asia airlines today with flight from Delhi to Jaipur. At check-in unnecessary harassment to my 14year old, first with ID, not convinced with Aadhar card. I had to rush to give money he asked to pay as compensation, as my child's boarding had started. I had no option but to give money. Allowed luggage is 25kg, which I clarified twice before doing online check in, this guy says only 15kg. Now again pay money for extra luggage.  Very disappointed with AirAsia India.",True,,Solo Leisure,Economy Class,Delhi to Jaipur,May 2022,,,,1,1,,False,
"!""I am done with AirAsia India""",1,2022-04-15,"I want to highlight 2 pathetic experiences of AirAsia India here; One is the latest one wherein my younger sister was forced to miss her flight when no assistance was provided to her and she was held back by the staff till 2.30 when she had reached the airport at 2.05 PM. No one had helped her by escorting her through the security check. My sister is 18 years old and was travelling to Srinagar, AirForce Station to my sister, I purposely booked AirAsia, because I being a Tata employee prefer Tata products and services and also my sister being travelling for the first time alone, I took the leap of faith in AirAsia. However, rather than getting assistance she was stopped and held back by the staff of AirAsia itself which led to waste her time and missing her flight. When tried to negotiate with the staff they offered her to pay them 8000/- INR for the upcoming flight. I tried to speak to one of the executives over the phone and she rudely responded saying that drop an email, I can't help. I am done with AirAsia India and would definitely make sure for everyone around me.",True,,Solo Leisure,Economy Class,Delhi to Srinagar,April 2022,1,,,1,1,,False,
"""The crew were friendly and welcoming""",9,2022-03-21,"I had booked this flight a long time back in February so the fares were much cheaper. The web check-in process was smooth and it is observed that if one selects the default seats, they are free of cost however if one selects any other seat then a small fee needs to be paid. The bag drop was in terminal 1 of Mumbai airport which was done in a jiffy. Boarding started well ahead of time and the leather seats were good however for a taller person they might be slightly cramped. I was pleasantly surprised to know that I was entitled to a corporate meal as that was booked during the time of booking and so a small veg roll with some mango juice was provided on the flight which was quite good. The crew were friendly and welcoming during boarding / de-boarding. All in all a satisfactory flight.",True,A320,Couple Leisure,Economy Class,Mumbai to Bengaluru,March 2022,3,4,,4,5,,True,
"""This has been a terrible experience""",1,2022-02-15,"I booked an air ticket from the Air Asia website and paid with my MasterCard. A transaction fee was also deducted. When the flight was rescheduled, I opted for a refund. It was confirmed in the WhatsApp chat. The refund was processed on 12 Nov 2021. But the money was not received on my Card. I contacted them repeatedly regarding this issue, but every time I was informed that the money was paid from your end. I repeatedly had long queries at my bank. The bank checked everything and said no money was issued to my MasterCard. I have been contacting them for more than 2 months at least 10 times. No effort was made by them to refund. Only empty words. This has been a terrible experience for me.",True,,Family Leisure,Economy Class,New Delhi to Bagdogra,November 2021,,,,,1,,False,
"""a very nice and unexpected touch""",9,2022-02-06,"We had booked tickets to Bangalore back in January where the fares were pretty reasonable. It was observed that during the online check in, once can do the process 12-14 days before the flight and also the default seat selection was free of charge which is well appreciated as other LCCs usually need the passenger to purchase the seat. The baggage drop was smooth process and the boarding also started on time and was greeted upon boarding by a crew member. The seats were comfortable enough however on longer flights this could be an issue where the seats might be cramped for someone on the taller side. The flight itself was uneventful however before landing, the crew distributed small perfume bottles which was a very nice and unexpected touch because in this era where airlines try to look for every opportunity to charge passengers, this gesture of providing free Titan perfumes was much appreciated. I would consider flying Air Asia India next time for the right price.",True,A320,Couple Leisure,Economy Class,Kolkata to Bengaluru,February 2022,3,4,,5,5,,True,
"""service offered were horrible""",1,2022-01-12,Worst experience from AirAsia India as the service offered were horrible and non professional. They cancelled the direct flight a day before our journey and reschedule a long connection flight for travel without our consent which made us sit in the airport waiting area for 10 hours without any customer service from the airline.,True,,Couple Leisure,Economy Class,Delhi to Kochi via Bengaluru,January 2022,1,3,,2,1,,False,
"""the worst airline you can board""",1,2021-12-11,"Possibly the worst airline you can board. The staff is terrible and seems unpaid as rude behaviour reflects upfront. They will cool down the cabin temperature to below 18 degrees and then start renting out thin blankets for 400-500 rs. They change the gate frequently and wont send you any message. When you confront them, they will simply shrug their shoulders.  No words to define how low they can go to harass customers. Experience it on your own to know more. Do not opt for this airline. It may save you couple hundred bucks but will give you nightmares of life time.",True,,Business,Economy Class,Delhi to Banglore,December 2021,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""charge you for every ounce of luggage""",1,2021-10-24,Terrible airline. Please don't waste your money by choosing to fly with them. They will charge you for every ounce of luggage including laptops. Do not recommend them ever,True,,Solo Leisure,Economy Class,Kolkata to Mumbai,October 2021,1,1,,1,1,,False,
"""the refund amount is low""",1,2021-10-12,Not Verified |  I recently booked flight tickets for me and my family to fly from Hyderabad to Bangalore. But due to the bad weather condition in Bangalore and due to the heavy rains I decided to off my journey and when I decided to cancel all of my tickets the airline showed me a refund amount of not even 10% of the amount I paid. I can say that it is the worst airline ever. I not even showed up and I am cancelling it far more than 24 hours but still the refund amount is low where I felt very bad.,False,,Family Leisure,Economy Class,Hyderabad to Bangalore,October 2021,,,,,1,,False,
"""never recommend AirAsia India""",1,2021-10-11,It was a early morning flight and I was unable to do web checkin. I approach to the AirAsia desk and staff was totally unprofessional. She just ignored and start attending the other customers. After waiting for a while she just walked out from the window. I will never recommend AirAsia India. Horrible ground staff.,True,,Business,Economy Class,Bangalore to Kolkota via Odisha,October 2021,5,5,,1,1,,False,
"""seat pitch is something that needs to be kept in mind""",8,2021-08-30,"After a long time, I had decided to fly back to Bangalore on Air Asia on this afternoon flight as the timing was convenient for the arrival. A point to note is that the check in for the flight has opened almost 2 weeks before the departure of the flight as opposed to the usual 48 hours which is present on the other flights. Also another point to note is that the default seat selection which is provided by Air Asia seems to be free of cost, however if we try to change our seating rows, then a charge of Rs 250 needs to be provided for the window / aisle seats. As me and my wife were travelling together, I had decided to go with the default seat selection so as to avoid the extra seat fares. During the check-in the staff was proactive enough to accommodate me and my wife in a separate line which was faster than the usual long queues present. Also the crew wanted us to provide a feedback on the check-in process and how it could be improved and this was a pretty fun thing that was done. Boarding started well on time and one thing to note is that, if you are a person on the taller side, the seats could be a bit cramped. I have flown on other low cost carriers and Air Asia seems by far the most cramped when it comes to seat pitch. On short haul flights they are fine however on flights of more than 2 hours it could get uncomfortable. Also during boarding, I did not see the crew welcoming everyone on board which is something that was surprising considering how well the staff at the check in counters were. Flight landed well ahead of schedule and baggage was also retrieved quickly. For the money that was paid, the service provided was nice. However seat pitch is something that needs to be kept in mind.",True,A320,Couple Leisure,Economy Class,Kolkata to Bengaluru,August 2021,3,3,,5,4,,True,
"""wait in Pune airport for 7 hrs""",1,2021-08-26,"We booked our flights for 21st sep 2021 from BBI>DEL,& on 28th sep 2021 from DEL>BBI (direct flights ,no stop-over) in advance on 13th August 2021 so that we did not suffer by anything. Today we received a notification that our direct flight is going to be connecting now from BBI>PNQ>DEL (with almost 7 hour of halt in PNQ). Now my elderly parents have to wait in Pune airport for 7 hrs which making me furious. You are not able to give me earlier or later (+- 2,day flexibility) flight because you do not have any direct flight so its none of my problem. I purchase for some service and I deserve the same.",True,,Family Leisure,Economy Class,Delhi to Bhubaneswar,August 2021,,,,,1,,False,
"""overall flight went well""",8,2021-04-29,"Not Verified |  The AirAsia airline was pretty good. My height is 183cm even then I felt comfortable with the leg space. The airhostess were very polite and helpful they changed the seats too, those are willing to change there seat can change and he arranged the passengers who are sitting in middle seats to window or side corner seats and it was in budget. Tthe ground staff were also good but not so good in politeness But overall flight went well.",False,A320,Solo Leisure,Economy Class,Hyderabad to Srinagar ,April 2021,3,5,,4,5,,True,
"""insisted on redistributing the luggage""",1,2021-04-05,There were 3 passengers (including a kid of 2 years) and 3 cabin bags. Total weight of 3 bags was less than 21 kgs. It was just that one bag was 8kg and others very light. So it should not have been an issue. But airline staff insisted on redistributing the luggage among bags. I see no point in doing that.,True,,Family Leisure,Economy Class,Bangalore to New Delhi,April 2021,2,2,,1,2,,False,
"""received my refund after 6 weeks""",1,2021-04-02,"Not Verified |  Made an online booking since the fares were cheaper than others. To be fair to them the flight crew were helpful and attentive on the outward journey. The return flight was cancellede. We were promised a refund. After a month of waiting, started communicating via e mails. Absolutely no response. Calls and mails received but no refund. After much follow up and constantly asking received my refund after 6 weeks.",False,,Couple Leisure,Economy Class,Bangalore to Jaipur via Hyderabad,February 2021,3,4,,3,3,,False,
"""Wonderful and attentive crew members""",10,2021-03-06,Extremely wonderful. Definitely worth flying with again. Wonderful and attentive crew members. Cheerful and always with a ready to help attitude. Keep up the good work.,True,,Solo Leisure,Economy Class,Bangalore to Cochin,March 2021,5,5,"<span class=""star fill"">5</span>",4,5,,True,
"""share the pleasant experience I had""",9,2021-02-26,"Not Verified |  I would like to share the pleasant experience I had, flying the Air Asia from Bangalore to Jaipur via Hyderabad on 19th Feb'21. It was my 15th Yr wedding anniversary and I wanted to make it special for my wife. So, I checked with the cabin crew if they could do something special for the occasion and they immediately obliged and made a special announcement wishing myself and my wife and the entire cabin crew came and wished us and sang for us which was amazing. They surprised my wife with the gift I had bought for her and made me propose in the flight which was romantic and nice. The cabin crew members Bindu and team where really amazing and they did a fantastic job. Like to thank them and the captain for making our day special and something to remember forever.",False,I5 1576,Family Leisure,Economy Class,BENGALURU to JAIPUR via HYDERABAD,February 2021,4,5,,4,4,,True,
"""Kudos to the entire team!""",10,2020-11-13,Kudos to the entire team! I had a morning flight from Bagdogra to Kolkata. It was a short flight but I must say I had one of the best experience so far. Smooth and Comfortable! A special mention of in-flight attendants Anjita and Deepika they definitely deserve praise especially in time of COVID. The safety was well taken care of. They were extremely hospitable and at the same time professional. Keep up the good work!,True,,Solo Leisure,Economy Class,Bagdogra to Kolkata,November 2020,4,5,,4,4,,True,
"""I cancelled the ticket""",1,2020-07-28,They are not responsible and do not care about their customers. They haven't approved a cancellation of my ticket since 2 months now. Also there is absolutely no one taking the responsibility. The flight timings were changed and I cancelled the ticket due to that. I have no idea what is it gonna take for them to respond to their customer.,True,,Solo Leisure,Economy Class,Indore to Bangalore,May 2020,,,,,1,,False,
"""applied for cancellation""",1,2020-04-13,Pune to Jaipur. I paid for a flight I didn't even get on due to lockdown.  I applied for cancellation right away but so far got nothing in return for that flight. And since the day I applied for cancellation I kept contacting the flight but they kept wasting my time for a month and still I got nothing.,True,,Solo Leisure,Economy Class,Pune to Jaipur,April 2020,,,,,1,,False,
"""staff didn’t let board""",1,2020-03-28,"Mumbai to Delhi. Reaching 30 minute before departure time, the staff didn’t let board. I got stuck in roadside traffic on the western expressway. I requested a lot with the available staff but he didn’t listen my request and denied. I complained on AirAsia India feedback but they just close my case without any investigation or taken any steps.",True,,Business,Economy Class,Mumbai to Delhi,March 2020,,,,1,1,,False,
"""refund in the form of credit points """,1,2020-03-24,"Not Verified |  AirAsia India is not customer-oriented air carrier. In Covid-19 spread issue, they are allowing to cancel tickets but refund will be in the form of credit points which can be used later. And allowing to reschedule the itinerary with payment of ticket difference amount.",False,,Business,Economy Class,Hyderabad to Bhubaneswar,October 2019,,,,,1,,False,
"""no telephone service outside India""",1,2020-03-20,"Not Verified |  Melbourne to Amritsar via Kuala Lumpur. This is one of the worst airlines out there in terms of getting into contact with. They have no telephone service in countries outside India so it is impossible to get into contact with them when you need help. Their AVA service on their website is completely useless. For the low price, which is technically not because with all the add ons such as seat prices and bag prices  all add up to be normal prices of flights with other airlines.",False,,Family Leisure,Economy Class,Melbourne to Amritsar via Kuala Lumpur,February 2020,,,,,1,,False,
"""cabin bag bigger than permitted size""",1,2020-03-17,"Delhi to Bangalore via Hyderabad. We had extra luggage of 6 kgs and we were ready to pay for it, but the lady responsible for our check in was determined to make us pay extra (first she told for 1kg extra luggage we will have to pay 580, which should be 400, we were 2 people and the total check in baggage was exact 30 kg - one 18 and other one 12 - she said if we pay her 1100 extra, then only she will be able to allow both luggage, then she said that the cabin bag is bigger than permitted size and we will have to pay extra.  It was a very bad experience for me since I had to move a lot of things right over there in order to balance the weights.",True,,Family Leisure,Economy Class,Delhi to Bangalore via Hyderabad,March 2020,4,3,,1,2,,False,
"""cancellation charges will apply""",1,2020-03-15,"Not Verified |  I booked my flight from Chennai to Delhi in February, travel date March 21st. 4 tickets including 2 kids. Because of coronavirus I asked to cancel my ticket. But they told me cancellation charges will apply. This critical situation also they not waive the cancel charges. Return flight I booked with IndiGo, they waive the cancel charges and refund full amount.",False,,Family Leisure,Economy Class,Chennai to Delhi,March 2020,,,,,1,,False,
"""I was pleasantly surprised""",10,2020-03-11,"Not Verified |  I was pleasantly surprised with the quality Of AirAsia India. In fact the cabin crew was really 5star in service, especial thanks to Manthan the cabin crew purser on our flight from Pune to Jaipur on 9th March.",False,A320-200,Family Leisure,Economy Class,Pune to Jaipur,March 2020,5,5,,5,5,,True,
"""even changed the seat""",1,2020-02-17,Mumbai to Srinagar via Delhi. Selected the flight due to least trouble of not changing the plane at Delhi and paid extra fare for seat selection. It was good till we landed at Delhi. There I was handed a new boarding pass and was made to run from one plane to another boarding gate undergoing the security once again. The airline had changed the flight and even changed the seat as per their choice without a word of sorry.,True,A320,Family Leisure,Economy Class,Mumbai to Srinagar via Delhi,February 2020,1,4,,1,2,,False,
"""the flight was quite nice""",9,2020-02-08,"Bengaluru to Mumbai on Air Asia India was taken this early morning and the check in process was smooth enough at Bangalore where after getting the boarding passes printed out at the kiosks. As my check in baggage weight exceeded the 15kg free allowance as I had extra luggage packed, I was made to pay around 375 Rs for every extra kg and the staff there were generous enough to waive off 1 kg extra in exchange for a South Indian breakfast on the flight which was reasonable enough. The boarding started on time and there was some nice funky boarding music being played and the seats were comfortable enough although on longer duration trips, it could be uncomfortable. The flight departed on time and even though the flight was full, the crew were very nice and after takeoff I even got the South Indian breakfast which consisted of an idli, medu vada with sambhaar and upma. The meal was decent enough although if one has to purchase this directly in-flight, it was quite pricey at around 350 INR and maybe the quantity does not justify the price. But then again, low cost carriers aren't exactly known for being generous when it comes to inflight food and beverages. Landing was on time and retrieval of the baggage was also swift. I would say that the flight was quite nice and even though low cost carriers try to maximize revenue through ancillary services (meals / excess baggage) they provide the best functional experience when it comes to taking you from point A to point B. And Air Asia does that pretty well. I cannot think of any area which was lacking on this flight. Keep it up.",True,A320 Neo,Solo Leisure,Economy Class,Bengaluru to Mumbai,February 2020,3,5,,5,5,,True,
"""Need to learn a lot""",5,2020-01-25,Delhi to Chennai. Not on time departure. Senior crew member doesnt know how to respect the passenger. Went on to an argument with the crew for money exchange. I was not handled properly. Didnt get a message either for the delay I had to rush and come later found the flight was delayed. Staffs in Airport were awesome. Corporate meal info was not mentioned on the ticket. Need to learn a lot from Indigo.,True,,Solo Leisure,Economy Class,Delhi to Chennai,January 2020,5,3,,4,3,,False,
"""Made me pay more for luggage""",3,2020-01-01,Chandigarh to Delhi. Worst experience ever. Made me pay more for luggage than I did for the flight. Also flight was late and nobody from the staff was at the gate to answer any questions. Not traveling from this ever again.,True,,Solo Leisure,Economy Class,Chandigarh to Delhi,December 2019,,,,1,1,,False,
"""delayed for 2 hours initially""",1,2019-12-22,"Delhi to Ranchi . Worst service, it got delayed for 2 hours initially then for 1 hour and after that they stopped informing about how much more delay will be. It was super frustrating for everyone, we pay money for comfort and service and it is worst in all cases and also asking for another ticket or refund they did not answer to that and made it even worse for us.",True,,Solo Leisure,Economy Class,Delhi to Ranchi ,December 2019,,,,1,1,,False,
"""charge for rescheduling""",1,2019-12-07,Bengaluru to Mumbai. I  booked AirAsia India flight for 18th Dec 2019. I wanted to reschedule it. When I called airline to ask for cancellation first they told they can not reschedule it.  They are taking 2000 rs penalty charge for rescheduling. This is an unreasonable demand.,True,,Couple Leisure,Economy Class,Bengaluru to Mumbai,December 2019,,,,,1,,False,
"""rescheduled the flight""",1,2019-11-14,"Was supposed to fly from Bangalore to Kochi on 12th November 2019. As per the timing on the ticket which I booked in May was 9.35 AM. I reached the airport early at 6 AM. I proceeded to check in counter, and was shocked to find out that the the flight took of at around 5.20 AM. But in the ticket the time clearly shows 9.35 AM. If you had rescheduled the flight it's your (AirAsia) responsibility to inform the passenger or issue a ticket with the right Timing. Before booking I checked the timings with 2 travel agencies and on make my trip and all mentioned a flight at 9.35AM I never got a message not a phone call about any change in time.",True,A320,Solo Leisure,Economy Class,Bangalore to Kochi,November 2019,,,,1,1,,False,
"""want the refund of prebooked meal""",4,2019-11-06,Pune to Bangalore. I had ordered a meal (non-veg) by prebooking it. However I was not served the meal which I had ordered. I want the refund of the prebooked meal. I am disappointed with the service that the airline provided.,True,,Family Leisure,Economy Class,Pune to Bangalore,October 2019,2,1,,2,2,,False,
"""Rs 4000 for 2kgs extra hand luggage""",1,2019-11-05,"Mumbai to Bengaluru. The staff at check in told me about the extra hand luggage, but did not inform me about the exact cost that could be charged during boarding. For check in, they charged me even for 1kg extra. Zero tolerance. At the time of boarding they demanded Rs 4000 for 2kgs extra hand luggage. They said that they would not let me take the flight without paying 4k. Untrained and manner ess staff.",True,,Solo Leisure,Economy Class,Mumbai to Bengaluru,November 2019,2,2,,1,1,,False,
"""Extremely poor services""",1,2019-11-05,Ranchi to New Delhi. Extremely poor services. Flight delayed with no information. No staff ready to talk at the airport and behaving as a layman. Extremely poor. Feared of missing my next flight from Delhi as it would put me in a heavy economic and social loss.,True,,Solo Leisure,Economy Class,Ranchi to New Delhi,November 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Very frustrating experience""",1,2019-10-27,Jaipur to Kuala Lumpur. Very frustrating experience. Really felt humiliated by the behavior of staff. First he told me to arrange luggage according to the pnr. We had 2 bookings. And there was total check in baggage allowance of 120 kg. But 2 of our members were not present so total 80kg baggage allowance was allowed. Thats okay I can understand this. Then next the guy told us to make 20kg according to the pnrs. He was not ready to consider both bookings simultaneously. . One of our group member doesn't have last name so booking was like First name and staff there was not ready to allow us to board. One of their staff was talking in a very rude way. Then we moved to airline's next boarding pass check station. The guy there also stopped us and kept us waiting for 5 mins for the same issue (first name and last name). He told us to wait so that he can confirm at the check-in desk.,True,,Family Leisure,Economy Class,Jaipur to Kuala Lumpur,October 2019,3,4,,1,2,,False,
"""crew were very proactive and good""",6,2019-10-08,AirAsia India from Bengaluru to Delhi. The original time of departure was 00.05 hours however there was a delay of 15 minutes which was communicated in advance. The boarding pass print and check in of the baggage was performed at the designated points. Boarding was slightly delayed and as a result of which we ended up being delayed by over 20 minutes. The seats inside the Airbus were comfortable enough although it could be uncomfortable for longer flights. Seat pitch was comfortable at 30 inches and for someone who is 5'10 it was okay. The crew were very proactive and good. I observed that the crew even provided infant seat belts and snack items. We landed at Delhi around 20-25 minutes behind schedule and the baggage collecting took some time on the coveyor belt. Overall I'd say that if you get this flight for a good price and for a reasonable distance it is okay.,True,A320,Solo Leisure,Economy Class,Bengaluru to Delhi,October 2019,3,4,,4,3,,True,
