header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""yet to receive our promised refund""",1,2020-10-08,"We booked flights to Vanuatu in February 2020 and scheduled to leave in May, but COVID came and the flight was canceled. We followed ALL of the proper instructions, canceled our flights and were promised a refund. Fiji Airways has not reached out since that cancelation (I've had to initiate all inquiries, which may suggest they are hoping that customers forget about the money lost/awaiting refund. It is now 5+ months since the cancelation and we have yet to receive our promised refund. If it can be avoided, I will definitely choose not to fly with Fiji Airways if this is how it chooses to treat its customers.",True,,Couple Leisure,Economy Class,Los Angeles to Port Vila via Nadi,March 2020,,,,,1,,,False
"""gave me the amount in credits""",1,2020-04-17,Nadi to Auckland booked for 31 March. 2 of my flights got cancelled because of the corona virus situation.  I  explained to Fiji Airways that I cannot fly into and out Fiji anymore because borders are closed and in the future I cannot support the trip anymore but they don't want to refund tickets. They just gave me the amount in credits (the route I booked with them).,True,,Solo Leisure,Economy Class,Nadi to Auckland,March 2020,,,,,1,,,False
"""was once proud of this airline""",1,2020-04-01,"Sydney to Labasa via Nadi. I had connecting Flight to Labasa from Sydney, which meant I had to check out x2 and check in x3. Fiji Airways informed me that my luggage will be transferred and I can pick them up in Labasa when I landed. I had 23kg check-in and 7 kg carry-on. However, this did not happen as I was told that I had to check my luggage out each time and check them in making it impossible to buy some water or even go to the toilet at the airports considering I had to check in at 4:15 am. I was due to return on the 31st of March but due to COVID we had to change to earlier date flight which was then 22nd March. The airline demanded that we pay quite a bit extra to have the flight secured. Lucky for me that my husband checked my flight back time on line and saw that it was cancelled. We did not receive any email or phone call from Fiji Airways for cancelling our flight. When my husband rang customer service at Fiji Airlines he was told that my flight had been rebooked for same day but at 1030 am from Nadi to Sydney. How stupid can anyone be when my flight was from Labasa lending at Nadi at 1:30 pm and I had to catch a flight to Sydney at 1030 am with the same airline company. When my husband pointed that out then my flight was changed to Virgin at 1800hrs. Not only Fiji Airways caused all this problem and hassle but also booked me on a cheaper Virgin flight back to Sydney with horrible, salty and tasteless food with no bread and dessert (at least I could have eaten that) but also kept the difference of the price. I am ashamed to say that I was once proud of this airline where I am originally from.",True,Boeing 737,Couple Leisure,Economy Class,Sydney to Labasa via Nadi,March 2020,1,2,"<span class=""star fill"">1</span>",1,1,,,False
"""cancelled our departing flight""",1,2020-03-22,"Not Verified |  Myself and my partner booked return tickets about 9 months ago. They rescheduled the flights about 4 months ago giving us stopover in Fiji and making our connecting flight the day before, they also did it on our return flight just a few days ago. Not only did they only allow us a 25 minute connecting time between flights on our return. They then gave us a departing flight for the week after and didn't change the connecting flight. So we were again expected to time travel a week back. They have now cancelled our departing flight out of Tokyo Narita and we had to purchase last minute tickets on Qantas. When we arrived at the airport we noticed our Qantas flight was a joint flight with Fiji airways and the plane wasn't even half full. They are the most horrible company to deal with.",False,,Couple Leisure,Economy Class,Sydney to Tokyo via Nadi,March 2020,1,1,,1,1,,,False
"""they hung up on me""",1,2020-03-20,"Melbourne to Nadi. Please look at all your paperwork and the fine print, I have had to postpone my wedding due to this COVID-19, the change is by 2 months from May 2020 to July 2020 Fiji Airways are now telling us to change the flight it will be an extra charge per person over $100. When I asked the operator to speak with a supervisor she kept telling me they not available I advised her I was able to hold as I needed to confirm the cost and if there's anything they could do to help us given our situation and help our guests. Instead, they hung up on me. I would not recommend this company based on their customer service",True,,Couple Leisure,Economy Class,Melbourne to Nadi,March 2020,1,1,,1,1,,,False
"""has been a nightmare""",1,2020-03-08,Los Angeles to Nadi. Never book with Fiji Airways. Their gate agent in Los Angelas denied me boarding and stranded me at LAX (en route from Toronto to Auckland) and did not cancel my flight so that I could rebook using the remaining flight credit. The reason I was denied boarding was that I was unable to prove that I had onward travel from New Zealand booked before the boarding closed. She left my status as a 'no-show' despite the fact that I was at the gate. This caused me to have to book a new flight at full price for the next date. I have been dealing with Fiji Airways call centre staff for over a month trying to get a refund on only the unused portion of my ticket (Los Angeles to Auckland) and they have consistently promised to update me via email or phone call and have never followed up once. They have told me to email addresses which don't even exist anymore as my emails bounced to both of those addresses. Trying to get anywhere with Fiji Airways has been a nightmare and I would recommend avoiding this airline at all costs.,True,,Solo Leisure,Economy Class,Los Angeles to Nadi,January 2020,1,1,,1,1,,,False
"""flight attendants were useless""",3,2020-02-06,"Nadi to Melbourne. Fiji Airways is really poor, would not recommend. We selected our seat online and upon checkin we were asked to go to the bassinet seats as we have a 1 year old. They advised us no one else would be sitting in the seat next to us. Well they decided to sit someone (who could clearly not fit in one seat) so took up more than their fare share of my seat. The flight attendants were useless and couldn’t find a solution. Food below average. Services: TV and headset very aged.",True,,Family Leisure,Economy Class,Nadi to Melbourne,February 2020,1,1,"<span class=""star fill"">1</span>",1,2,,,False
"""truly have good attitude""",2,2020-01-22,"One cabin crew in my section really lacked finesse. When I pressed the call button to inform him of my broken entertainment screen he came and barked ""You want something?"" When I asked to read the newspaper, the same crew told me I have to wait as he is reading it, which he was not, it was folded in his hands but I still said okay I will wait, hours passed and he never brought the newspaper, it was only when a younger crew went through the cabin with water did he realise I had asked for the newspaper and brought it to me without having to ask. Other crew members were extremely friendly and helpful. They were very accommodating and thoroughly enjoyed their job. Especially the two ladies in my section, they have very infectious smiles that can brighten anyone's mood, they truly have good attitude. The food on this leg was better than the going leg. Check-in agent at Singapore was very rude to me.",True,A330-200,Family Leisure,Economy Class,Singapore to Nadi,January 2020,1,3,"<span class=""star fill"">1</span>",1,2,,,False
"""poor amenities offered""",5,2020-01-21,"Nadi to Singapore. Took FJ1361 on 29th of December after my flight on the 28th got canceled due to a cyclone. It is understandable it was a weather related cancellation but what is not understandable is they planned a supplementary flight approximately 12 hours before the scheduled time of flight but they did not have crew to operate the flight. As a result of this our flight was delayed by 2 hours and we missed our connection from Singapore and I was forced to pay $1,300 to buy a new ticket in Singapore. The crew were friendly and tried their best to ensure we make our connection but alas the 2 hour delay led us to missing our flight. The quantity of food was poor, we had to ask for second serves, the entertainment was poor. Their team leader for economy was very friendly, helpful and patient, there was this other female senior cabin crew working economy who was just as good. The friendliness of the crew is the only saving grace here. The lavatory was basic, had no lotion, no moist towels, no toothbrush etc. I am extremely disappointed with the poor amenities offered on Nadi - Singapore flights.",True,A330-200,Family Leisure,Economy Class,Nadi to Singapore,December 2019,3,5,"<span class=""star fill"">1</span>",1,2,,,True
"""handled issue extremely poorly",4,2020-01-16,"Suva to Nadi. We had originally booked a return ticket but the first part was cancelled due to the cyclone. E mail but no follow up, compensation or chance to rebook. All their lines said busy. Anyway this was a short uneventful flight, on Fiji time in that it was late but being under half hour didn’t matter. Check in was the most basic experienced and boarding was via steps from the back. Would not recommend as they handled the cyclone issue extremely poorly,",True,,Couple Leisure,Economy Class,Suva to Nadi,December 2019,2,2,,2,1,,,False
"""cancelled because of cyclone""",4,2019-12-30,"Nadi to Singapore. Flight got cancelled because of cyclone, which is understandable. However no news from the airlines for the next 36h on a new flight. No compensation or accommodation because it was outside of their control. Called in more than 5 times was put on hold only to be hung up after waiting patiently for 1.5h. No customer service. Plane food was average at best. Only one meat option and they only offered chicken.  Seats have decent leg room but are cushions are thin. In-air entertainment is ok but screens on the plane are tiny and quality is terrible.",True,,Couple Leisure,Economy Class,Nadi to Singapore,December 2019,3,4,"<span class=""star fill"">2</span>",3,3,,,False
"""you get what you pay for""",4,2019-11-28,"Auckland to Tokyo via Nadi. Average airline. Chairs are worn, little food options, entertainment was dated and not a lot of options and also for one of my flights my chair was actually broken so I had to lean back the entire flight except for landing and meals where I had to sit away from chair so it would stay up. Cabin crew were lovely, however I left behind something in my seat, contacted airline  and item was ""not found"". Overall you get what you pay for, want a cheap trip a to b then great value for money.",True,A330,Couple Leisure,Economy Class,Auckland to Tokyo via Nadi,November 2019,1,3,"<span class=""star fill"">1</span>",2,4,,,False
"""Super helpful people""",9,2019-11-21,"Nadi to Sydney. A bit of delay but apart from that one of the best services we've experienced. Super helpful people, surprisingly good food as for the economy class and great communication. This plane doesn't come with in-seat entertainment.",True,Boeing 737-800,Family Leisure,Economy Class,Nadi to Sydney,November 2019,5,5,,5,5,,,True
"""they asked for the ticket""",1,2019-10-16,"Nadi to Christchurch. At the check-in they asked for the ticket out of New Zealand. It was a ticket from Auckland to Santiago. The agency from I've bought the ticket didn't sent the ""booking reference"" of the flight, but I had the booking  proof and receipt of payment. Fiji Airways refuse to check me in because I didn't have the booking reference. They didn't even offer to help or suggest any solution, just saying I had 20min until they close the check-in. It was night time in Europe, and after 20min and more than 60 Euros on the phone I got the mighty booking reference.",True,,Couple Leisure,Economy Class,Nadi to Christchurch,October 2019,3,3,"<span class=""star fill"">2</span>",1,1,,,False
"""Would recommend this airline""",10,2019-09-15,Not Verified |  Auckland to Fiji via Los Angeles with Fiji Airways. Would recommend this airline. I lost my phone and the cabin crew went through the area and found it and were able to open the seat to retrieve it with engineers help. I really thank you or I would be lost in L.A.,False,,Solo Leisure,Economy Class,Auckland to Fiji via Los Angeles,September 2019,4,5,"<span class=""star fill"">5</span>",5,5,,,True
"""They cancelled my flight""",1,2019-09-11,"Sydney to Nadi. They cancelled my flight, and even after constant phone calls they only confirmed alternative accomodation the day before we flew. They refused compensation and when you complain they don't respond. Its a shame that there in flight experience isn't too bad - it is simply their reservations staff are understaffed or incompetent. The CEO in the inflight magazine encourages people to email feedback and yet they have not replied. They may be cheap but we discovered after our holiday they are well known for late cancellations.",True,A330,Family Leisure,Economy Class,Sydney to Nadi,August 2019,3,4,"<span class=""star fill"">1</span>",1,1,,,True
"""flight was overbooked""",2,2019-09-01,"Melbourne to Nadi. Booked my flight 1st April to fly on 19th August, get an email 3 days before we fly that our flight was overbooked and changed to fly out the next day. By then our accomodation has all been locked in and for any changes via booking.com will be a fee of the whole booking. I called the airline, emailed them and all they could do is say sorry, there was nothing they could do. Then coming back from Nadi to Melbourne, we had trouble checking in, we were told the flight was overbooked and that they opened a seat for us to accommodate getting both of us on the flight. The seats were separate to each other. I later found out when sitting next to a young couple with a 9-month year old, that I took their baby's seat where he was meant to sleep in and that one of the flight attendants said that they overbooked flights because a lot of the time people don't show up and that a lot of the airlines do it too. The flight attendants are lovely but the airline needs to get its act together and stop messing people around with their booking.",True,,Couple Leisure,Economy Class,Melbourne to Nadi,August 2019,1,3,"<span class=""star fill"">3</span>",3,3,,,False
"""canceled both my flights""",1,2019-08-21,"I recently booked my travel to Fiji from NZ and without notice the airline canceled both my flights. My hotel bookings are done and are non refundable. I told them that I have to be back in NZ at any cost on 1st Sept but they have given me the flight back on 4th. The reservations team have no sense of customer service.  They have been passing on my complaint/ concern from the email team to the so called manager who is behind the scenes and is not available to provide any response to me. They asked me to wait for 48 hours for a response and now after continuous follow up, they have asked me to follow up after 48 hours. With less than a week left for my travel, I have got no response for the team. I would never recommend anyone to use this airline.",True,,Couple Leisure,Economy Class,Wellington to Nadi,August 2019,,,,,1,,,False
"""kind to me and my family""",10,2019-07-31,"Los Angeles to Nadi . Getting from Toronto to LAX was very time consuming and almost resulted in us missing our Fiji Airways flight to Nadi. We were quite upset but the wonderful treatment of the Fiji airways staff alleviated the stress. They were so kind to me and my family and seem very genuine. Coming back from Nadi was a breeze with no delays. Fiji Air had a wide variety of drinks, delicious meals and the IFE was substantial in the range of movies, games and music selections offered. Indeed the level of service, professionalism, and attention to passenger needs was indicative of a 5 star airline. These ticket prices are very, very competitive and they are adding A350s to the LAX route in a few months.",True,A330,Family Leisure,Economy Class,Los Angeles to Nadi ,July 2019,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""operated by Miami Air""",3,2019-07-22,"Brisbane to Nadi with Fiji Airways. Hidden fees, expensive, cartoons for entertainment and operated by Miami Air. This was booked as a Qantas flight however this is simply a codeshare so don't expect any decent standards of service. When I arrived at the airport I had to pay extra for a surfboard, Qantas allow surfboards for free. Then got on an old plane for this 3.5 hr flight operated by Miami Air which had one screen every ten rows on which they played a video of Tom and Jerry. They served terrible meals. This was not a budget flight nor was it advertised as a budget airline it was advertised as a Qantas flight. So with the additional surfboard charges it cost $800 for a 3.5 hour flight.",True,,Business,Economy Class,Brisbane to Nadi,April 2019,1,2,"<span class=""star fill"">1</span>",1,1,,,False
"""no individual IFE screens""",5,2019-07-16,"Nadi to Melbourne on one of their Boeing 737-800s. The journey was almost 6 hours and I felt cramped as it is a much smaller aircraft to the A330s they sometimes operate to Sydney and Melbourne. There was no wifi which wasn’t really a significant issue but there were no individual IFE screens, only overheads showing two films of the airline’s choice in intervals of the flight. Cabin service was ok and the meal was dinner, which also wasn’t bad.",True,Boeing 737-800,Family Leisure,Economy Class,Nadi to Melbourne,July 2019,2,3,"<span class=""star fill"">2</span>",3,4,,,True
"""no room to move """,3,2019-06-16,"Apia, Samoa to San Francisco with Fiji Airways. Seats were ridiculous! There was no room to move at all. Approx 2.5 feet between my own seat back and the seat back in front of me. 11 hours in the middle and I could barely walk. The staff were professional, courteous, and helpful. This was my 3rd time to the South Pacific/Asia and it was the most uncomfortable trip of all. We were simply sardines.",True,,Solo Leisure,Economy Class,"Apia, Samoa to San Francisco",June 2019,1,4,"<span class=""star fill"">2</span>",4,2,,2,False
"""disappointed with service at Nausori""",1,2019-02-11,"Suva to Nadi. As a frequent flyer with Fiji Link am disappointed with the level of service at Nausori Airport. I was due to fly FJ24 but due to issues with the aircraft they had to downgrade the aircraft to an ATR42 which meant at least 20 pax had to be offloaded. They were seeking volunteers, I happily volunteered. I was given a hotel which was pathetic but that is another story. The next day, I was told my pickup will be at 5.15 from the hotel. 2 taxis came, took other passengers that were assigned to them and left. I was waiting with two other guys, finally a taxi came I asked the driver about my pickup the driver said he was not aware. He called Fiji Airways and spoke to the rep and her reply was ""I don't know about any Avneel or whoever he is"" much to my shock. Mind you the phone was on speaker and I could hear what she said. The two guys offered me a lift, when I got to the airport the rep responsible for arranging taxi started pushing the blame to the manager from last night rather than apologising. When I requested the check-in staff for a window seat she rudely said ""there is only one seat left"".   I have always had issues at Nausori, never at Nadi or Labasa or other airports I have traveled with Fj.",True,ATR 72-600,Solo Leisure,Economy Class,Suva to Nadi,February 2019,4,5,,1,2,,,False
"""Staff friendly and attentive""",9,2019-02-04,"Los Angeles to Nadi. Great airline! From the moment I stepped on board to the moment I left the arrival gate I felt safe, secure and well taken care of. The seats were very comfortable and had lots of leg room, the inflight entertainment varied from movies to video games which was very fun, and the inflight food was included in the flights cost and was quite delicious, served at very appropriate times, and the portion was filling. Staff were friendly and attentive!",True,,Solo Leisure,Economy Class,Los Angeles to Nadi,February 2019,5,5,"<span class=""star fill"">5</span>",5,5,,,True
"""Our flight got cancelled""",2,2019-01-07,"Labasa to Nadi. Our flight got cancelled on the 5th of Jan from Labasa to Nadi due to bad weather. We made about 30 phone calls to Fiji Link both in Suva and Nadi. Each time a different story was told. Absolutely no help has been provided. We were meant to be back at work today. It's 3 days now. We asked Fiji Link to give us a date when we could travel back to Brisbane so that we can inform work. Fiji link failed to do that as well. No supplimentary flights have been arranged,we have not received a single phone call,text or email to say they are making arrangements to fly us out ASAP. We even went down to the local airport only to find locals travelling out of the Island. How about those who are visitors here and have to return to work and attend to medical appointments?They fail to answer questions and are not supportive at all.",True,,Family Leisure,Economy Class,Labasa to Nadi,December 2018,4,4,"<span class=""star fill"">4</span>",3,3,,3,False
"""Terrible service""",1,2018-12-16,"Terrible service. Flights to and from Singapore cancelled with no notice. Worst customer service I’ve ever seen. No care given to the passenger throughout. Cancelled flights at last minute are the normal thing for this airline. Check online to see how many are cancelled. Warning do not fly with Fiji Airways if you want to have a holiday or business trip that is on time. Terrible, terrible service. Worst ever airline. Old planes also.",True,,Couple Leisure,Economy Class,Singapore to Nadi,December 2018,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""is a delay of 24 hrs""",1,2018-12-16,"Had a flight from Singapore to Nadi and 3,5 hrs before departure get an email that there is a delay of 24hrs. Long time on the phone, line was several time interrupted. No offer how to help staying overnight in Singapore or how to help with the cancellation of the non-refundable hotel on Fiji. For problems caused for the customer Fiji Airways does not care.",True,,Family Leisure,Economy Class,Singapore to Nadi,December 2018,,,,,1,,,False
"""space was pretty cramped""",4,2018-12-08,"Nadi to Adelaide. Ground service very good, very fast check in. Business class lounge was new, nicely decorated and well stocked with food/snacks, drinks and newspapers. Only thing: loud music. Flight: a very tired and old plane, seats very uncomfortable for a 6 hours flight. Seat controls did not work properly. Personal space was pretty cramped; sleeping impossible. Blanket an small pillow were provided. No amenity kit. Service was OK, nothing special, the same for food. Very small portions and service was over within les than 1 hour after take-off. We had expected more reading other reviews. That this flight is a direct one is a plus, however for better seats and service I would not mind a stop.",True,Boeing 737,Couple Leisure,Business Class,Nadi to Adelaide,October 2018,1,3,"<span class=""star fill"">1</span>",3,2,,,False
"""very relaxing way of traveling""",8,2018-12-07,"We flew Brisbane to Honolulu return, stopping over in Fiji for a couple of days on both the outbound and return trips, and were quite happy with the service and comfort. The aircraft comprised B737-800 between Brisbane and Nadi and the slightly smaller B737-700 between Nadi and Honolulu. The Brisbane to Nadi flight was almost full, although we were lucky enough to score an empty seat between us. The Nadi-Honolulu flights stopped over briefly in Apia, Samoa on the way over and in Christmas Island, Kiribati on the way back. The Nadi to Apia leg of the outbound flight to Honolulu was totally full as was the Nadi to Brisbane return flight. However, the Apia to Honolulu and Honolulu to Nadi flights were both less than half full, so we had plenty of room to spread out. All flights departed on time and arrived early. There is not much in the way of in-flight entertainment on these older 737s, with their small retractable overhead screens, but apparently, Fiji Airways will soon be taking delivery of the first of their new 737MAX aircraft to be used on these routes, and these planes will have individual TV screens. We found the service to be quite friendly and relaxed and the food and drinks offered were more than adequate. As they say at the end of their safety briefings, welcome to Fiji time! Our only real criticism was a very hard landing in Brisbane at the end of the trip. However, overall we found this to be a very relaxing way of traveling between Brisbane and Honolulu.",True,Boeing 737-700/800,Couple Leisure,Economy Class,Brisbane to Honolulu via Nadi,November 2018,4,4,"<span class=""star fill"">1</span>",5,4,,,True
"""could not answer any questions""",2,2018-11-28,"We were told there would be a one hour delay for 9 pm departure. At the end of that 1 hour we were told there be another hour delay. At the end of that hour we were told there would be another hour delay because we were changing planes. We received only 1 communication per hour and no explanation until the last announcement. When finally boarding we were told that due to the late nature of our flight that their own booking people would be re-booking all of our connecting flights for us and they would be waiting at the gate in LA with our new flights and boarding passes. That was a lie, it did not happen. All of us ended up having to go through re-booking in LA after exiting customs and security and nobody from Fiji Airways in LA had any idea why we were there. Most of our connecting flights were all missed and we were on our own booking connecting flights with 2 overwhelmed Fiji Air people. At every point where they said they would have things fixed for us, they lied. Their gate staff at Nadi were completely clueless and could not answer any questions!",True,,Solo Leisure,Economy Class,Nadi to Los Angeles,November 2018,3,3,"<span class=""star fill"">3</span>",1,1,,1,False
"""Cabin service was adequate""",7,2018-11-07,Hong Kong to Nadi. Basic but good considering that it was not a very long flight. Inflight entertainment was virtually non-existant because of small drop down screens. Cabin service was adequate and the hostesses were cheerful. The flight was smooth,True,A330-300,Solo Leisure,Economy Class,Hong Kong to Nadi,October 2018,3,4,"<span class=""star fill"">1</span>",3,4,,,True
"""I was not disappointed""",8,2018-10-15,"Nadi to Los Angeles. This was my second time flying on Fiji Airways, the first time being a few hours earlier when I flew from Brisbane to Nadi. This was a relatively long flight (nearly 11 hours) so I expected a different level of service and comfort and I was not disappointed. The  flight crew, including pilots, were polite, courteous and service oriented. We were  greeted with a warm ""Bula"" (hello) and a smile. The staff were great. For business class, I thought the cabin was a bit cramped (2-2-2 configuration) but the seats were comfortable and I was quite comfortable while sleeping. We were given a large pillow, a duvet and a blanket - more than adequate for comfort. I found the food on the flight to be better than average but not outstanding but then again the price point of Fiji Airways is very reasonable and thus this was not unexpected. The amenity kit offered was different in that it featured a hydrating mist in addition to the usual moisturizing cream, ear plus, socks, eye mask, etc. I found that to be a really nice touch and I must say that the scent of the moisturizer was wonderful. When given the chance, I will fly Fiji Airways again.",True,A330,Business,Business Class,Nadi to Los Angeles,October 2018,4,5,"<span class=""star fill"">4</span>",5,5,,,True
Fiji Airways customer review,9,2018-10-15,"This was my first trip on Fiji Airways - I was en route to Los Angeles through Nadi from Brisbane. It was on a Boeing 737 which has always been one of my favorite aircraft to fly. The experience was excellent. We were greeted warmly by the crew with a ""Bula"". The cabin crew were courteous, gracious and warm. I noticed that some of the flight attendants took particular time with children. The seats were quite comfortable, thanks in part to the significant amount of pitch and a wonderful foot rest. The food on the flight was tasty and served with courtesy. Each seat was supplied with a large and comfortable pillow as well as a blanket which made the ride  more comfortable and made taking a nap quite easy. Departing the plane for my next flight was simplified by the cabin crew's excellent directions and instruction. I will definitely fly Fiji Airways again when there is an opportunity.",True,Boeing 737,Business,Business Class,Brisbane to Nadi,October 2018,5,5,"<span class=""star fill"">5</span>",5,5,,,True
