header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""the staff were quite unfriendly and rude""",1,2020-10-20,"Most unpleasant flight ever. Their method of boarding the plane wasn’t very Covid-19 friendly so if you are someone who is concerned I wouldn’t recommend you travel on this airline. Most airlines board back to front to keep crossing paths with others to a minimum. Where as this airline boarding all window seats, then all middle, the all aisle seats together in bit seat order meaning that there were about 40+ people all trying to get ton in each bath and crossing paths. They also wouldn’t let you use the overhead lockers above you which causes you having to walk up and down the aisles to find space and then squeezing past people to get back to your seat. The worst thing about the journey was the staff were quite unfriendly and rude. If you want to ruin a relaxing holiday and come back stressed - 10/10 would recommend,",True,,Couple Leisure,Economy Class,Santorini to Athens,October 2020,1,1,,1,1,,False,
"""find reasons to charge you more""",2,2020-09-17,"I flew with Olympic air from Crete to Athens. They have an inconvenient website which is not very clear of what baggage is allowed. When you go for bag drop the crew, with attitude find all the reasons to charge you more. I will avoid to fly with them from now on.",True,A320-200,Solo Leisure,Economy Class,Heraklion to Athens,September 2020,2,2,,1,1,,False,
"""staff was unaware of such visa""",2,2019-10-28,I and two of my friends had a flight from Santorini to Athens. I had a long term schengen Visa which allowed me to roam the European union before I came to Santorini where my Visa was checked multiple times. Turned out the ground staff was unaware of such visa. Thanks to one person among those who let me in. Then one of the air hostess skipped me for the chocolates and cookies.  Though I don't have any complaints from other air hostess who were friendly and fine.,True,,Solo Leisure,Economy Class,Santorini to Athens,October 2019,5,1,,1,1,,False,
"""Great service and great people""",8,2019-09-22,"The self check in was extremely busy especially because of the congestion at the Athens Airport. However, Aegean/Olympic agents were helpful and move me fast. Flight was on time and the ATR was clean, comfortable; food service and beverages was very generous. I found out that the Athens-Malta leg is run under the Olympic brand and they feed you well. Indeed, they announced Olympic when they went on air, but I was holding a Aegean Ticket. This is when I found out that its a double brand. We arrive on time in Malta. It was an ATR aircraft so I was not expecting any sort of in-flight entertainment and WiFi. Its was a short leg. I would love to fly Aegean/Olympic again. Great service and great people, distinctively Greek.",True,ATR,Solo Leisure,Economy Class,Athens to Malta,August 2019,4,5,,4,5,,False,
"""charge of 70 euros for luggage""",2,2019-08-28,"Heraklion to Athens. My husband and I were very disappointed with the unexpected charge of 70 euros (35 each) for our luggage. We were on our way back to Athens from Heraklion after almost 2 weeks of travelling to different islands with our 2 luggage (where are you supposed to leave them?). Finally, we were returning to Athens to catch our flight home and the attendant at the desk told us we had to pay for the luggage. After trying to explain to her, unsuccessfully, the situation, she kept going in circles. Where’s the courtesy to tourists who are coming to the country to spend their money, sounds like abuse to me. Well, I know I sound bitter, and I am. I don’t think is fair.",True,,Couple Leisure,Economy Class,Heraklion to Athens,August 2019,2,2,,1,1,,False,
"""last minute delays""",1,2019-08-12,Chania to Athens. Be aware of this airline delays. I lost 1 day of my 4 days vacation due to their last minute delays. It's sad that during summer morning flights should be delayed.,True,,Family Leisure,Economy Class,Chania to Athens,August 2019,3,3,,4,2,,False,
"""other flight wouldn’t wait""",2,2019-08-08,"Santorini to Istanbul via Athens. Santorini flight to Athens delayed 2 hrs. The other flight in transit from Athens to Istanbul same airline (Olympic / aegean) wouldn’t wait although only around 30 mins behind schedule.  In result, they gave us another flight 9 hrs later from Athens to Istanbul. And as a result, we couldn’t able to catch our third flight from Istanbul to ASR. We had to deal with the flight to ASR ourselves with Turkish airline. They cannot able to help although they are partners. We had to get the flight on the next day to ASR from Istanbul. All the things planned and hotel are ruined.",True,,Couple Leisure,Economy Class,Santorini to Istanbul via Athens,August 2019,3,4,,1,3,,False,
"""Worst check-in experience""",2,2019-08-08,Athens to Sitia. Passengers are forced by ground staff at ATH to use the self-tagging system of luggage without any efficient help or guidance. Response of indifferent handling agents: “It is the company’s policy”. Worst check-in experience ever. Cabin crew should better get rid of haughty attitude towards passengers and shape up with some professionalism…,True,Dash 8 Q400,Solo Leisure,Economy Class,Athens to Sitia,July 2019,2,2,,1,2,,False,
Olympic Air customer review,10,2019-07-31,"Not Verified |  Athens to Chios. The staff was very nice and polite. How short the flight may be, 45 min. including take off and landing, they were still serving snacks and refreshments. I am a tall person, 1,85, so the seats were a bit small, but that was no problem at all. Because it is a small airplane. When our baggage was delayed last year, it was handled very well, they flew it in the same day on the next flight. Over all it isn't for nothing that it is the best domestic airline!",False,Dash 8 Q400,Family Leisure,Economy Class,Athens to Chios,July 2019,3,5,,3,5,,True,
"""flight itself was fine""",5,2019-06-25,"Rhodes to Athens with Olympic Air. The flight itself was fine. The A320 was clean, with those typical hard-cushioned thinner type seats albeit with good legroom. You also get a free sugar kick via a paper cup of coke, a cookie and a candy in a swift non-dentist-friendly service which is not much, yet already 3x more than what you get on an LCC. Engaged FAs with a certain flair also add to the appeal. The problem was that the flight was delayed for over an hour yet no one considered it a good idea to inform people already queing up at the gate. It was only 5 mins after the original departure time (still on the gate screen) that a ground handling lady showed up to inform passengers that the plane hadn't taken off yet from Athens, so she couldn't really say when we would fly. Why on earth would A3 just let people go airside at what is easily one of the busiest airports per square ft, just to try to find a spot to seat for hours with no info? And even if the airport staff at Rhodes is overwhelmed, why don't you use the app to inform passengers? As I type this, I see that the Sunday flight was also an hour and 15 mins late. Is that a pattern? Bottom line, if you are booking your flights independently, allow plenty of slack for your connecting flights as high season ramps up.",True,A320,Couple Leisure,Economy Class,Rhodes to Athens,June 2019,2,3,"<span class=""star fill"">2</span>",3,5,,True,1
"""Seat space was so limited""",4,2019-02-12,Olympic Air flight from Athens to Rhodes was operated by Aegean. The flight departed on time and reached destination on time. No food or beverages served on 1 hour flight. Seat space was so limited. Very disappointing.,True,A321,Couple Leisure,Economy Class,Athens to Rhodes,July 2018,1,4,,5,3,,False,
"""better service, lower price""",9,2018-11-19,"Direct flight a new service from Athens to Catania and return. It was full of Italian tourists returning home. I asked them why they do not travel with Alitalia. They replied that they got better service, lower price and they do not have to go via fiumicino.",True,,Business,Economy Class,Athens to Catania,June 2018,5,5,"<span class=""star fill"">3</span>",5,5,,True,3
"""there are always problems""",2,2018-09-21,"Kefalonia to Athens. I fly Olympic regularly between Athens and Kefalonia and there are always problems. This trip, the online check in failed. At the airport I had to pay 5 euro for extra leg room and it took them an hour to process the payment. Then I was told the plane was so full my hand baggage had to go in the hold. The plane was not full and there was plenty of space in the overhead storage. Needless to say, the flight was late and on arrival in Athens the baggage took a long time to arrive. Avoid if possible.",True,Boeing 737,Business,Economy Class,Kefalonia to Athens,September 2018,1,3,,1,3,,False,
"""the worst airline""",1,2018-08-28,"Myself and my girlfriend had a flight from Milos to Athens today 27/08/2018 arriving at 2pm to catch another 2 connection flights to Slovenia from Athens. For some reason the aircraft was small for the number of passengers booked in that flight, so they decided to leave us out together with some other passengers, giving 250 euros to compensate this mistake. The problem is we had to buy new flights for tomorrow morning which cost 700 dollars plus the accomodation and transport in Athens, plus I've been trying to contact their customer service for over 3 hours and no one picks the phone. It was definitely the worst airline I have dealt with.",True,,Couple Leisure,Economy Class,Milos to Athens,August 2018,1,1,,1,1,,False,
"""not recommend this airline""",2,2018-08-14,"I had my flight booked in the evening at 23:00 from Chania to Athens. Due to unforseen circumstances my partner had to leave earlier in the morning to a different destination. I was at Chania airport from 11am for that reason and I asked at the Olympic Air desk about availability of earlier flights instead of waiting alone till 11pm at the airport. I found the staff very unhelpful reporting that there are seats left at the 18:00 flight but I have to pay 60 euros extra fee for the change of flight. I was expecting a little bit more understanding, especially since they saw me standing there all day in front of them until 5pm. I value kindness and morality above money, but clearly this is not the case for this company. I would not recommend this airline for that reason.",True,,Solo Leisure,Economy Class,Chania to Athens,August 2018,2,2,,1,1,,False,
"""I would fly again""",10,2018-07-02,"Athens to Catania. Direct excellent flight, everything was on schedule, departure, flight time and arrival at Catania Airport. Service was excellent though not enough space in the aircraft. This is why the airplane was fully booked from Italian tourists. I would fly again. I saved valuable time instead of flying via Rome.",True,,Business,Economy Class,Athens to Catania,June 2018,5,5,,5,5,,True,
"""Cabin crew were friendly""",8,2017-10-03,"✅ Verified Review |  Athens to Tirana. After 4 hour waiting in Athens the smooth boarding process started. Bus transfer to the propeller aircraft. The flight was full and just took 1 hour 20 minutes. Usually on such short intra european flights there is no inclusive meal service. To my surprise, direct after take-off a sandwich was served with free beverages, beer or wine. Thereafter coffee or tea with a small cookie. Like european flights 20 years ago. Cabin crew were friendly and we landed on time in Tirana.",False,DHC-8 400,Solo Leisure,Economy Class,Athens to Tirana,September 2017,3,4,,4,4,,True,
"""it was a pity that the flight was so short""",10,2017-10-01,"✅ Verified Review |  Flew Milos to Athens. I always like to fly Olympic Air (and Aegean) because I love the product these airlines offer, and this flight fulfilled my expectations. First of all the flight time is not even 25 minutes. The cabin was very clean and fresh, we had a great flight attendant who was a shining example for the industry: professional, friendly and caring. She handled (alone!) the fourty-seater, fully booked plane effortlessly. It is amazing that on such a short hop you get a choice of beverages and a snack. Great Job Olympic, it was a pity that the flight was so short.",False,ATR 42-600,Solo Leisure,Economy Class,Milos to Athens,September 2017,4,5,,4,5,,True,
"""Highly recommended""",10,2017-09-04,✅ Verified Review |  Kavala to Athens. Flight departed on time. Smooth boarding. Crew were extremely professional and polite. Snacks and beverages were served. Smooth arrival at Athens International Airport. Baggage delivery was fast. Highly recommended.,False,DH8D,Business,Economy Class,Kavala to Athens,September 2017,5,5,,5,3,,True,
"""friendly services rendered""",9,2017-07-04,"✅ Verified Review | Very good organization and attitude from Olympic Air flight staff. Continous non stop service from Athens to Thessaloniki and wide variety of drinks, foods and beverages. Short flight however all passengers were smiling with the friendly services rendered. Reached destination earlier than the scheduled time. I would travel again.",False,,Solo Leisure,Economy Class,Athens to Thessaloniki,May 2017,5,5,"<span class=""star fill"">3</span>",4,5,,True,
"""Crew very professional""",10,2017-06-07,"✅ Verified Review |  Athens to Belgrade. Flight booked with Aegean Airlines but operated by Olympic Air. Relatively small aircraft for a short route (Athens to Belgrade) and a bit slower than jets, however it was pretty pleasant and the bonus is that there is no middle seats and also the views were great. Some Israeli passenger were pretty worried and a bit aggitated, as some friends were coming from another (connection) flight and they had not showed up, however the crew informed them that that the aircraft would be waiting for them and they would not miss the flight. They were pretty professional and the 3 connecting passengers showed up. The aircraft departed with a minimal delay of 10 minutes and landed almost on time. Althouh they charge for checked luggage and the aircraft is small, the situation was pretty ok. Relatively good size baguette was served, which tasted well, a sweet snack and 2 rounds of drinks. Crew very professional. Buses were used on both airports - this aircraft is not compatible with bridges. to sum up it was a nice and comfortable flight. Totally recommended!",False,Q400,Solo Leisure,Economy Class,Athens to Belgrade,June 2017,4,5,"<span class=""star fill"">4</span>",5,5,,True,
"""experience summed up as marvellous""",10,2017-03-26,"✅ Verified Review |  Heraklion to Athens. After a rather fast bus boarding procedure and a kindly welcome by the cabin crew, the plane took off in time. The breakfast was excellent for a 40 minutes flight: warm criossants, a delicius cappucino with a perfect milk froth, greek yoghurt, local vegetables and a variety of cheeses which came along with chocolates, and several other snacks; not to mention the large options of beverages. The flight experience can be summed up as marvellous!",False,A320,Solo Leisure,Business Class,Heraklion to Athens,March 2017,5,5,"<span class=""star fill"">5</span>",4,5,,True,
"""service is exemplary""",8,2016-09-05,"Connection from Athens to Zante with Olympic Air. Although the flight was marginally delayed we still managed to arrive on time on the island. These internal short hop flights are always full but service is exemplary, plane clean and a pleasure to utilise for Greek island ""hopping!"" Same again in 2017 for my annual visit.",False,,Couple Leisure,Economy Class,ATH to ZTH,August 2016,4,4,,4,3,,True,
"""cabin crew very helpful""",9,2016-09-02,✅ Verified Review |  I flew Olympic Air from Athens to Chios. The cabin crew was very helpful and I was amazed that snacks and drinks were served in such a sort flight (about 25 mins). The pilots were very informative and performed perfect landing despite strong winds. The aircraft was very clean. I would fly with Olympic Air again.,False,Bombardier Dash 8 Q400,Solo Leisure,Economy Class,ATH to JKH,September 2016,4,5,,5,4,,True,
"""crew service was excellent""",8,2015-09-30,"Olympic Air takes most of the flights within the Greece. Even though the flight was very short, around 30 minutes, crew service was excellent. The weather was bad, severe turbulence and the steward was outstanding. He manages to calm us down even though the flight was not very pleasant due to the bad weather. The plane was the one with propellers which was a little loud, but it is fun. Due to the bad weather they did not any snacks or drinks, but we did not care, we just wanted to land in one piece. The view from the plane was marvellous while we were landing, the nature in Greece is wonderful. And overall, we were very satisfied with the service of Olympic Air.",False,,Couple Leisure,Economy Class,Athens to Skiathos,June 2015,3,5,,5,5,,True,
Olympic Air customer review,9,2015-08-10,"We have flown with Olympic Air twice, once was from Athens to Kefaloania, and the 2nd time was from Zakynthos back to Athens. Both were pleasant. The crew, food, drinks, service and view out the window was great. Would fly Olympic Air again.",False,DHC-8-400,Family Leisure,Economy Class,Athens to kefalonia,July 2015,5,5,,3,4,,True,
Olympic Air customer review,8,2015-07-21,"Flight attendants were very polite and helpful. It's aircraft are not very well preserved (the interior of the aircraft). The seats were comfortable but you could see they where a bit worn at their edges, also the windows are very blurry and scratched.",False,Dash 8 Q400,Family Leisure,Economy Class,Athens to Skyros,July 2015,4,5,,4,4,,True,
Olympic Air customer review,8,2015-06-17,"Took a quick 45-min flight from Athens to one of the Greek Isles (Milos) and was pleasantly surprised. A very good price, both to/from flights departed on time, cabin crews were extremely friendly and did a quick beverage service. The flight is by propeller plane (plane itself was dated) and has maybe 20 seats total, and does bus to runway boarding. Overall a very good experience and was the same price, though like 4 hours faster than taking a ferry from Athens so I'd definitely recommend the trip.",False,,Couple Leisure,Economy Class,Athens to Milos,June 2015,4,4,,4,5,,True,
Olympic Air customer review,9,2015-05-29,Traveling from Samos to Lesvos with a transfer at Athens Airport. We went through the airport of Samos pretty fast we had too many bags with us so we needed to pay an extra fee which was 30 euros for each suitcase (didn't care about the weight) which I find a very fair price. Flight attendants were very kind and even for this short flight (25min) to Athens they came around with a drink and a snack. The stopover in Athens was not very useful for us because we transferred to another gate to end up on the same plane we had came from with exactly the same cabin crew. Overall a good experience would recommend it to others.,False,,,Economy Class,,,3,4,,,3,,True,
Olympic Air customer review,4,2015-05-05,ATH-SOF on Q400 (noisy plane). During the 1 hour 5 min flight they offered sandwich refreshments or wine and coffee / tea with a croissant. Food was very bad and tasteless. Staff was professionals and friendly. Flight was on time. Appearance of plane was clean.,False,,,Economy Class,,,3,5,,,2,,True,
Olympic Air customer review,5,2014-09-01,The check-in process for this super quick 30 min flight from Santorini to Athens on a Dash 8 plane was shockingly disorganized! Once we got on board though they actually managed to serve drinks and peanuts which impressed me for such a short flight.,False,,,Economy Class,,,2,4,"<span class=""star fill"">1</span>",,4,,True,
Olympic Air customer review,10,2014-08-11,JMK-ATH A3 377 7 Aug 2014. Flew Mykonos - Athens on a clean Dash 8. Welcomed on board by very polite and smiling cabin crew. Despite the fact the flight time was only 20 minutes a full drink service was offered with napkins ice and peanuts. The 2 Flight Attendants never looked stressed or hassled and full marks to the Purser for her excellent PA announcements made in Greek and very good English. Upon landing again the goodbye and thank you greeting was given with sincere smiles and professionalism. Shall definitely fly Olympic again.,False,,,Economy Class,,,5,5,"<span class=""star fill"">4</span>",,5,,True,
Olympic Air customer review,9,2014-07-01,Flew on the 16th of June Athens to Mykonos. Very short 35 min flight on a dash 8 Q400. Staff were courteous and happy to help (on ground and inflight). Regardless of the short flight drinks and some peanuts were served which was a nice touch considering how short the cruise time was (roughly 5 minutes) before descent started.,False,,,Economy Class,,,4,4,"<span class=""star fill"">1</span>",,4,,True,
Olympic Air customer review,2,2013-09-22,Our flight was scheduled for 1450hrs but we were delayed at security screening due to the long queue and we came from a connecting flight. When we rushed to the boarding gate at 1440hrs we were unable to board. The gate controller wanted to help us but somebody on the other end of her walkie-talkie refused to let us board. The bus driver was waiting to rush us to the plane but in the end everything was in vain. We had to get another pair of tickets for a next day flight and spend the night at the airport as a result. The plane did not even attempt to wait for us but preferred to take the time to offload out luggage. In all experiences flying although not required all airlines planes have always given an unspoken grace period of perhaps 5-10 mins for late passengers some even longer as connecting passengers have to rush through gates. We would not have gone past 5 mins boarding time and Olympic Air refused to wait. We forfeited a booked hotel night stay and had a bad experience with getting another ticket.,False,,,Economy Class,,,3,2,,,3,,False,
Olympic Air customer review,9,2013-08-12,Very quick 40 minute flight from Athens to Mykonos and back. Great helpful staff and they tried to serve a drink each way and a snack but ran out of time. New aircraft and comfortable economy seating.,False,,,Economy Class,,,4,4,,,4,,True,
Olympic Air customer review,9,2013-08-04,Flight from Milos to Athens. Aircraft dash 8-100 old but with a clean cabin. Very good service for a 35 mins flight.,False,,,Economy Class,,,4,5,,,5,,True,
Olympic Air customer review,10,2013-08-04,Flight from Athens to Vienna in business class. Very nice service from the crew and a fantastic breakfast. Aircraft was a new airbus A319.,False,,,Business Class,,,4,4,"<span class=""star fill"">4</span>",,4,,True,
Olympic Air customer review,1,2013-07-24,Flew OA on 21st July Athens - Corfu route. Flight operated by bombardier Q800 aircraft. Before take off cabin was too hot. Airplane is not convenient if you have special needs. Aisle was very thin and the toilet was so small it was hard to move with the door closed. I will avoid this airline.,False,,,Economy Class,,,1,3,"<span class=""star fill"">1</span>",,1,,False,
Olympic Air customer review,8,2013-06-28,From Athens to Santorini. The flying time was so short around 35 mins. But served cookies and hot drinks. The flight departed from Athens on time. Flight announcement was clear and correct.,False,,,Economy Class,,,4,4,,,4,,True,
Olympic Air customer review,9,2013-06-07,SMI-ATH-SMI route (once or twice a month). OA uses small Bombardier airplanes whose seats do not recline. There is enough leg space (I am 185cm) and the seat width is fine. There is no inflight entertainment. The personnel has always been very polite and helpful. The only problem with OA are the outrageously high prices for its domestic flights especially for destinations like SMI where there is no competition.,False,,,Economy Class,,,4,5,,,3,,True,
Olympic Air customer review,10,2013-05-28,I fly with Olympic Athens-Istanbul-Athens twice a month for the last 3 years and I'm very satisfied. They provide nice meals (even on short flights). What I dislike is that they partially switched to the Dash 8 Q 400 turboprops from the A320 for some destinations (Istanbul included sometimes). I'd recommend them.,False,,,Economy Class,,,4,5,"<span class=""star fill"">2</span>",,4,,True,
Olympic Air customer review,8,2013-05-05,Athens-Limnos on a Q400. Check in quick and efficient. Boarding by bus but quite efficient too. The flight left five minutes early and arrived 15 minutes early. It was smooth and the friendly crew worked very hard to get everyone a drink and nuts on this 40-min flight. There was ample leg room. A good experience.,False,,,Economy Class,,,4,5,,,4,,True,
Olympic Air customer review,8,2012-10-08,ATH-BEG-ATH with Q400 both flights were 5-7 minutes late. When I was web-check in I forgot the type of the aircraft and I checked a seat on the sun side. That is a problem because the aircraft has no shades. The service was excellent with very friendly staff but with an unfriendly / noisy aircraft.,False,,,Economy Class,,,3,5,,,5,,True,
Olympic Air customer review,9,2012-09-24,Took a flight from Belgrade to Athens which was fairly empty. Friendly ish crew who brought a seemingly never ending supply of drinks plus a snack comprising a nice-enough sandwich and a delicious chocolate croissant. All on time.,False,,,Economy Class,,,4,4,,,4,,True,
Olympic Air customer review,8,2012-08-29,ATH-LRS-SMI-ATH. Olympic has improved very much over the years: good check-in with friendly agents. Onboard smart cabin crews who provide a good and smiling service. The transfer of our luggage to Paris was perfect I would fly them again.,False,,,Economy Class,,,4,4,"<span class=""star fill"">4</span>",,4,,True,
Olympic Air customer review,10,2012-08-29,I have to admit to being somewhat concerned about booking Olympic Air but Aegean was very expensive in comparison. So I booked 2 tickets to/from Athens to Heraklion. The web-site was easy to navigate and the process simple. We did have one slight schedule change on our outbound flight which didn't affect our plans. We checked-in on-line the day before each flight and printed our boarding cards bag drop was easy to find and our bags were taken quickly. Boarding in Athens a bit late but we made up the time en route. Aircraft in both directions a Q-400 which was bright and clean. We didn't expect anything on-board but were surprised to be served a beverage and a packet of nuts/cookie. Cabin crew were well presented and couldn't do enough. All in all a great experience.,False,,,Economy Class,,,5,5,,,5,,True,
Olympic Air customer review,8,2012-08-24,I have just returned from Zante and I found that both flights were what I'd expect from any other company. Seats were comfortable however there was not much leg room. Flights were on time both inbound and outbound although there was a flight to Manchester with Olympic at the same time as ours to Gatwick which was delayed overnight.,False,,,Economy Class,,,3,3,"<span class=""star fill"">3</span>",,3,,True,
Olympic Air customer review,10,2012-07-16,Flew Mykonos to Athens with Olympic Air in Premium Economy. Check in was polite and efficient. Aircraft was clean inside and out had seat 3A. Pre take off drink was served. Left on time and a filling and tasty snack of pasta salad and a cake was served with a drink by 2 polite and professional cabin crew. A very comfortable flight and we landed on time. Would recommend Olympic Air and would choose them again.,False,,,Economy Class,,,4,5,,,5,,True,
Olympic Air customer review,2,2012-07-15,I am a Gold member in both Greek airlines (Aegean-Olympic Air) traveling over 100 times a year and I have to admit that Olympic Air is below expectations especially in Ground services (Lounges - Luggage priority services). They must: Renovate their Lounges in Athens Airport as soon as possible. Dramatically improve their Luggage priority service. Improve their unacceptable prices and value for money for local flights.,False,,,Economy Class,,,3,2,"<span class=""star fill"">1</span>",,1,,False,
Olympic Air customer review,1,2012-07-02,"After an extreme delay in Milan on Aegean and missing my flight to Mykonos I was rebooked on Olympic Air. I took my new ticket and other Aegean info the Olympic counter to check in as I was told. I had been up all night with no sleep and after handing the agent the new tickets and my passport and my old Aegean ticket he literally threw it back at me and said ""you are flying Aegean not Olympic"" and rolled his eyes. After a deep breath I informed him I had been rebooked and he then asked why I didn't show him the new ticket in a nasty tone. I informed him I handed him the new ticket with my passport and if he took time he would have noticed. I asked him politely why he literally threw the papers at me even if I was flying with Aegean and if that was how he was trained to deal with the public. I also asked him if I needed a manager to check me in. Then after no apology he then checked me in and I was on my way. I go to Greece often and this experience is why I usually try to fly Aegean. The flight itself was a joke. They set up the beverage cart to serve two people (me and one other in front) and then took cart to back to breakdown. But everyone was nice except the ticket agent.",False,,,Economy Class,,,3,1,"<span class=""star fill"">1</span>",,1,,False,
Olympic Air customer review,8,2011-12-09,Flew several legs Athens to Heraklion to Rhodes domestic as well as Athens Tirana international. Even on the short haul flights they had some sort of food and beverage service other than the chaotic embarkation process the flight and attendant experiences were very pleasant.,False,,,Economy Class,,,4,5,,,5,,True,
