header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""friendly and helpful""",9,2020-03-03,"London to Kathmandu via Chengdu. I enjoyed my flight. The staff were friendly and helpful, the food was good.  I think the reason most people give bad reviews is because staff doesn't understand English and sometimes is difficult to communicate with them.",True,,Couple Leisure,Economy Class,London to Kathmandu via Chengdu,October 2019,4,4,,5,5,,,True
"""not a professional airline""",1,2020-02-21,"New York to Beijing. Air China cannot be trusted as a 1st World Airline. I purchased a refundable airline ticket and had issues with my connection to the Air China flight. My entire family was going to the Far East for my daughter's graduation. Our connecting aircraft was cancelled due to a maintenance issue and we missed our flights. When I tried to re-book the next day, I could not reach anyone in their US office. They were closed. Seriously! I had to call their China number to try and get service. I was told that I had to re-purchase the tickets. My ticket was refundable and so I simply cancelled it given I could not re-schedule my family's flights. I am still waiting on that refund. I have sent approximately 15 e-mails to Air China. I did receive one response that advised me that I had to go to their website and formally cancel my flight which I did on the phone with their service agents. I tried that several times but their site didn't work. My advice to anyone traveling to China, do not use Air China. They are not a professional airline and their service is the absolute worst that I have experienced in 30 years of travel. Fly any other airline but do not subject yourself to this company.",True,,Business,Business Class,New York to Beijing,April 2019,1,1,,1,1,,,False
"""Worst airline company""",1,2020-02-11,"Montreal to Beijing. Worst airline company, this is the only Chinese airline which refused to provide full refund for tickets cancelled before Jan 28. The government set up policies about refunding but this firm is just playing word games.",True,,Solo Leisure,Economy Class,Montreal to Beijing,February 2020,,,,,1,,,False
"""don't know how to manage this""",3,2020-02-10,Montreal to Manila via Beiijing. After the first flight from Montreal to Beijing they let us know just before boarding with 5 hours delayed that i can t get inboard because the govt of Philippines ban all the non Filipino transit in china airport. Staff of the airport didnt know what to do with all the banned travellers and they just sent from one counter to another one. We cant go out of the airport as we don t have visa and we dont have flight ticket to go out of the country. After 5 hours we finally talked with a manager who offer to us a ticket for Thailand to be out of the country ... they provided us a hotel for few hours and we left for Bangkok after they make us sigh a waiver. This was a very bad experience and obviously the peoples on the airport didn t know what to do. I paid business class to go Philippines and finally i reach Thailand without possibility to come back on track To my trip. The people on Air China spoke very low english and don't know how to manage this kind of situation.,True,,Solo Leisure,Business Class,Montreal to Manila via Beiijing,February 2020,4,5,"<span class=""star fill"">2</span>",1,1,,,False
"""Not impressed""",6,2020-01-23,"Frankfurt to Bangkok via Beijing, returning from Singapore to Frankfurt via Beijingh. The positive was flat bed seat, the lounge in Beijing is ok, tried Chinese wine for first time. The negatives incude constant announcements interrupting sleep/entertainment. The sleeping and entertainment gear (duvet, pillow, sleepers and headphones) was constantly checked and taken off one hour before landing because ""people steal them"". Some staff were nice others not. I am a vegetarian, and while everyone was getting canape, starter, main, salad, bread, cheese selection and dessert. I was given one dish on most of the trays, no bread no butter. I was hungry in business class on Air China, first time I ever experience that in biz class. There was a lovely vegetarian menu in Business Class but I was not allowed to have it because I asked for vegetarian option during the booking - very puzzling. The entertainment system is 20 years old, the information is inaccurate. Not impressed. From and to Zurich they cannot emit boarding passes, so it was quite stressful to wait at the gate for someone to give us boarding passes specially the inbound. Information is limited and badly translated from Mandarin. Not impressed.",True,,Couple Leisure,Business Class,Zurich to Bangkok via Beijing,January 2020,4,3,"<span class=""star fill"">1</span>",1,4,,,False
"""will never recommend this airline""",1,2020-01-18,Bangkok to London via Bejing. The website doesn't work properly so you are not allowed to checkin online. Rude staff that doesn't speak English. Plane really uncomfortable and unclean. Don't change flight in China because you will find yourself lost with staff unable to speak English and very rude. Also they laugh on your face when you try to ask questions in English. I will never recommend this airline.,True,A330,Couple Leisure,Economy Class,Bangkok to London via Bejing,January 2020,1,1,"<span class=""star fill"">1</span>",1,1,,,False
"""my luggage is not there""",1,2020-01-17,"Not Verified |  London to Manila via Beijing. I went to Manila via Air China and had a connecting flight to Beijing. Upon arrival in Manila, my luggage is not there. I had to fill up a form indicating that my luggage is missing, etc. The following day I received a reference and after that no one even bother to call me or update me about my missing baggage after that. It’s been 6 days already and still I dont receive anything from them. Even their customer service is not helping saying that they dont have contacts to Beijing or Heathrow and all they can do is wait. If only I can go and find it myself in Heathrow, Beijing or Manila airport, I will find it myself.",False,,Solo Leisure,Economy Class,London to Manila via Beijing,January 2020,2,2,"<span class=""star fill"">2</span>",2,2,,1,False
"""food was very average""",9,2020-01-17,"Recently flew Air China in first-class from Beijing to London. The aircraft is quite new and the seats in first class felt comfortable sitting on. Although the seats are not suite like seats, still once you put up the partition wall up between you and the person next to you, there is privacy. The food was very average but the crew was pleasant. There were 3 pax onboard and 3 crew members were serving. There is nothing exciting to write home about Air China’s first class, but I felt comfortable and relaxed throughout the flight and slept over 5 hours undisrupted.",True,Boeing 777-300ER,Couple Leisure,First Class,Beijing to London,December 2019,5,5,,5,5,,,True
"""lost me and my family as customers""",5,2020-01-16,"Bangkok to Washington via Beijing. Two members of my family arrived in IAD without their checked luggage. The CA rep at IAD provided them with a baggage irregularity report which did not have a complete reference number, which meant that each time trying to follow-up with Air China it was a major hassle having to find the case in their system by using bag tag numbers, etc. Sloppy work on the part of the agent at IAD. We were told that the bags would arrive three days later, despite the fact that there were daily flights with both CA and UA on the PEK-IAD route. The bag finally arrived. I put in a claim for compensation for the purchase of essential clothing and toiletries. I submitted all required documentation and a claim for US$530. I was told to email this information to an Air China agent at LAX. After a week, I had received no response. I called Air China and was told that the agent who told me to email her was on holidays. More ineptness. I was told to email the claim to baggage services at IAD. I did so and received a reply stating that each passenger was entitled to the grand sum of US$43! What does CA think can be purchased in terms of essential clothing and toiletries in the middle of winter in Washington DC for US$43? Shameful on the part of Air China. I wrote the and shared my indignation, particularly as my family members are Star Alliance Gold. They just lost me and my family as customers.",True,Boeing 777-300,Family Leisure,Economy Class,Bangkok to Washington via Beijing,January 2020,3,3,"<span class=""star fill"">3</span>",1,4,,,False
"""really very affordable""",8,2020-01-14,"Booked a trip from Singapore to Tokyo via Beijing for my family this December holiday as it is really very affordable, and it turned out great! We got our luggage safe and intact. The flight entertainment was alright - not a lot of new movies but have some that we have not watched so that got us through our flights. The service was alright too. Maybe that is because we can speak and understand mandarin. Food was not good but bearable. Overall, we had a good, value for money experience.",True,A330-300,Family Leisure,Economy Class,Singapore to Tokyo via Beijing,December 2019,4,5,"<span class=""star fill"">3</span>",5,5,,,True
"""has to be the worst airline""",1,2020-01-13,"Sydney to Beijing. This has to be the worst airline in the world! After herding us (pensioners) into a huddle at Sydney airport they left us like that for 6 hours and then tell us the plane is technical and go get a hotel and come back tomorrow (after 2 weeks they gave us AUD200 each). when we did they had cancelled us out of all our flights to Portugal and we had to get Flight Center to re-book us, they hadn't even booked us on the new flight. The staff couldn't give a monkeys about its pax and treated us like animals and were so arrogant. The queue even had a fight as people were so tense and the police were called.",True,Beoeing 777-300er,Couple Leisure,Economy Class,Sydney to Beijing,December 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""worst airline of all time""",1,2020-01-07,"Sydney to Moscow via Beijing. The worst airline of all time! Website and App are horrible, making online check in not possible. For example, on app, you cannot check in if you do not have a Chinese phone number. When you enter a code of a different country, it defaults back to Chinese. For long flights it is so crucial to be able to select a seat before all the good ones are taken. After 2 hours of trying and multiple customer care calls which brought zero result, I have last row middle seats on both of my flights (24+ hours journey time). Unbelievable! Customer care is useless as well: they cannot do anything about not working online check in and are not even able to tell at what time airport check in closes. This is the very least they should be able to advise. On the flight there is very little leg room (even for me with 165 cm highly), the wine they serve is of very poor quality, the meals are rather small. I will never fly with them again!",True,,Solo Leisure,Economy Class,Sydney to Moscow via Beijing,January 2020,1,3,"<span class=""star fill"">3</span>",1,2,,1,False
"""aren’t any WiFi""",8,2019-12-26,"Beijing to Rome. I like Air China, but at this trip I don’t like, because the plane is very old.  Air China’s A330 this plane is very old. A lot of Air China’s aircraft there aren’t any WiFi other Chinese airlines have more airplanes have a WIFI, I don’t know why Air China hasn’t got a WIFI on his aircraft and it was a one of the most important airlines in China.",True,,Family Leisure,Economy Class,Beijing to Rome,August 2019,5,5,"<span class=""star fill"">3</span>",5,4,,,True
"""Rubbish airline""",1,2019-12-24,"Not Verified |  London to Beijing. Rubbish airline, they changed flights 5-6 times and the final change the day before departure. Unable to make change, so they cancel whole booking. They shift the responsibility to the booking agent despite the booking being with them and them making the change.",False,,Business,Economy Class,London to Beijing,December 2019,,,,,1,,,False
"""Staff not helpful and friendly""",1,2019-12-21,Not Verified | Montreal to Bangkok via Beijing. Late (1 hour). Food not good. Staff not helpful and not friendly. Not able to get boarding pass electronically so had to wait 90 minutes in line at Bangkok. Had to wait in line another 90 mins to pass through various levels of security in Beijing. Staff yelled with a scary voice to buckle up when there was only a small wind blow and stopped movies at least 20 times per hour for the same reasons (very annoying) in a 13 hours flight.,False,,Solo Leisure,Economy Class,Montreal to Bangkok via Beijing,November 2019,1,1,"<span class=""star fill"">2</span>",1,1,,1,False
"""Very poor customer service""",1,2019-12-21,Not Verified |  Auckland to Beijing. Very poor customer service. My husband and I were not seated together for a 13 hour flight. When asked if we could be seated together we were refused. I was also flying with a sprained knee and had asked for an isle seat. I was again refused and placed in a middle seat which made it really difficult to to stand up and get in and out. Staff were unwilling to help and really didn’t care,False,,Couple Leisure,Economy Class,Auckland to Beijing,December 2019,1,1,"<span class=""star fill"">2</span>",1,1,,,False
"""crew were cold and abrupt""",3,2019-12-13,"Newark to Mumbai via Beijing. The seats are small. On one flight if you had empty seats next to you , you couldn't move the arm rest to recline. Most of the crew were cold and abrupt. It seemed if I asked for something I was bothering them. You would think the food would be good. It wasn't, no frills. Cheap cold sandwiches, and rice and meat, with seaweed and imitation fish? I was seated next to a male that wanted to flirt it seemed. Since I was very uninterested, he just leaned and leered the whole flight instead. I moved to the 2 empty seats next to me, and a stewardess can over and told me the seats were for the crew, which they didn't use. Halfway through the 13hr flight a couple attempts to use the seats. They saw me alert the flight attendant, and then change their story saying she was sick. She was allowed to stay there, which was rubbish. On my first leg of me trip I had to stand for most of my 13hr flight. The price was good, and you get what you pay for! Next time I will afford better.",True,,Solo Leisure,Economy Class,Newark to Mumbai via Beijing,December 2019,1,2,"<span class=""star fill"">2</span>",3,3,,,False
"""one of the nicer flights""",7,2019-12-12,"Beijing to Phnom Penh return on an A321. The flight pushed back 10 minutes ahead of schedule. This was one of the nicer flights I've experienced on a narrow-body. First a few negatives - This is an old style Business Class seat (2x2) with no seat back monitors - just the overhead drop down TV which was useless, despite headphones supplied. Safety announcements were made by one crew member reading out from her note book (turning the pages swiftly) and the other demonstrating. However, the seat was comfortable with plenty of leg room. The cabin crew were just fantastic. Slippers were opened and handed to each passenger and informed of the flight time and seemed genuinely happy to serve. Hot towels were provided on boarding followed by a welcome fruit cocktail. I was then offered a second drink of Champagne. Drinks menus were handed out but no food menu. It was a choice of Western or Chinese main course and I opted for the Chinese meal. I was then offered a choice of drinks from the bar (a single malt whisky for me), and Chinese White Wine to go with the food. 20 minutes into the flight the bar service began. Dinner was served and the main fish course was very tasty. I was able to taste the wine first before pouring the rest. Again, refills followed. The desert was a strange cake like thing which I was not keen on. Later it was coffee and Cognac, and more refills followed! After the meal, I asked if I could keep the nice red chopsticks. They took the used ones away and returned with an unopened pair plus a souvenir Panda gift. As it was a night flight, the cabin was dimmed, but the crew checked on the passengers if there was anything else we wanted. During the 5 hour flight despite the little recline on the seat, I was able to nod off to about an hour. On the return flight, which also left on time, a Chinese breakfast was served with Dim Sum and Congee - very tasty. Even though the hard product was out of date, the cabin crew were pleasant and engaging.",True,A321,Business,Business Class,Phnom Penh to Beijing,December 2019,3,4,,3,5,,,True
Air China customer review,7,2019-12-12,"London to Beijing return.  Boarding was smooth and on time. I was welcomed and shown to my window seat. These are the old style (2x2x2), with the window seat having no direct aisle access. The small fixed partition between the seats offered a little privacy, but only when full flat. The seat itself was very comfortable and the adjustments were easy to operate. Following a welcome Champagne drink and hot towel, the menus were handed out. The announcements included a clear warning/advise for passenger behaviour on board. The cabin was half full. While taxing, a crew member came to take my dinner order. Although there was a choice of three main courses, I was told they had only one choice for dinner and breakfast left!  For dinner,  small appetisers were served, followed by a seafood starter, salad and hot breads. The main fish course was OK but a little bland. However, a desert trolley came along and I was able to choose what I liked, and settled for cheese/crackers and ice cream. Plenty to eat, but not that great. The wine served was good, and topped up several times, before coffee and cognac. One of the crew came to apologise for the lack of choice in the food, but it was not a major issue. What impressed me was the smiling and attentive attitude of the crew. I have read negative reviews about Air China complaining about the lack of English spoken. But for me, that is the charm of communicating with others who may not be so perfect in other languages. I really enjoyed my flight, especially the friendly cabin crew. A large pillow and thick blanket was provided for sleeping. The IFE was not fantastic, with a very limited number of English movies. The L'Occitane amenity kit was also basic. On the 10 hour flight, I managed about 4 hours sleep. On my return flight, the sound quality of the announcements was poor, and I could hardly understand a word spoken. Yet it didn't deter me from enjoying a relaxing time. Considering Air China's low pricing in Business Class, I would fly them again. Lovely cabin crew and comfortable seat, overcame the minor shortcomings.",True,Boeing 777,Business,Business Class,London to Beijing,December 2019,4,4,"<span class=""star fill"">2</span>",3,5,,,True
"""does not have personal IFE""",5,2019-12-09,"Hong Kong to Beijing. The ground handling and boarding process wasn't the smoothest - the flight was delayed, and Air China tends to operate out of remote terminal boarding gates which require a shuttle ride or extensive walking times. Everything was fine once we were airborne. The staff were attentive and the seats offered a reasonable amount of legroom, even though they seemed narrower than usual. The Air China A321 does not have personal IFE, they still use the archaic communal IFE systems. Food was average at best. Keep your expectations in line with prices paid, and you should be fine.",True,A321,Business,Economy Class,Hong Kong to Beijing,July 2019,3,5,"<span class=""star fill"">1</span>",2,4,,,True
"""Terrible experience""",1,2019-12-07,Not Verified |  Rome to Sydney via Beijing. Terrible experience with the unprofessional behaviour with my child who traveled as an unaccompanied minor. After being told our child would be looked after in the Beijing airport we discovered he was made to sit in an office on an office chair for hours on end with no assistance or food. We had booked a lounge and it was not offered. The level of supervision was atrocious. He was let out with an unknown passenger who offered food and water. We will never deal with this airline again. They continue to deny any lack of duty of care towards the child.,False,,Family Leisure,Economy Class,Rome to Sydney via Beijing,July 2019,3,2,,1,1,,,False
"""Lady at counter extremely unhelpful""",1,2019-12-07,"Shanghai to Singapore via Beijing with Air China. Ridiculous Airline. 1) Flight delayed. Technical issues. Lady at counter extremely unhelpful. I am risking my connection flight from Beijing. 2) My food options not updated so I will go hungry. 3) No checks for business vs economy class. 4) Made everyone wait for 40 minutes before opening boarding gates. Dont rely on the time they provide on the boarding pass. For 11.55 flight, they opened boarding gates at 10.50! 5. Unhygienic toilets. Not cleaned even after asking. 6) Soap missing from toilet.",True,,Business,Business Class,Shanghai to Singapore via Beijing,December 2019,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Stay away from this airline""",1,2019-12-02,"Los Angeles to Tokyo via Beijing. First and foremost, the service received was incredibly poor.  As our flight date came closer, we began double checking our flight information before we realized our seats were not listed on our tickets. This was an issue as I purposely paid extra to choose seats so we could of course sit together. After hours of being on hold trying to reach customer service via phone, it ended up being a waste of time as the line just disconnects. We decided to deal with it in person as we could never get a hold of a customer service rep. via phone. But low and behold, after arriving to our terminal gate, our seats were mixed up and we were seated separately. The rest of the ride is downhill from here. Need I say more, do not take your chances and be persuaded by the ticket prices and flight times. Stay away from this airline and pay more for more popular airlines.",True,,Couple Leisure,Economy Class,Los Angeles to Tokyo via Beijing,December 2019,1,1,,1,1,,,False
"""flight departed and arrived on-time""",6,2019-12-01,"Air China canceled my flight, which was the only nonstop flight between Beijing and Datong, without any particular reason and re-booked me on the same flight the following day, so I had to cut back my itinerary in Datong. I arrived at Beijing Capital Airport very early in the morning (much earlier than recommended by my Beijing hotel concierge) to find that the terminal check-in area was super crowded. Many customers looked very confused about self-check-in as ones were required to print boarding passes at check-in kiosks, and then to repeat the same process to print luggage tags at the bag drop area. I was able to print my boarding pass but the luggage tag machine could not read my passport, and no staff was found for help. After roughly one hour running around, I finally found a special check-in area tucked away on the other side of the terminal where I could check my luggage and rushed to make my flight. In-flight staff were nice, but there was no IFE. Despite all of the above, I still recommend the airlines as my flight departed and arrived on-time. Also, this was not the first time I use Air China, and my experience was that their pilots consistently executed very smooth take-offs and landings.",True,Boeing 737-800,Solo Leisure,Economy Class,Beijing to Datong ,October 2019,4,5,"<span class=""star fill"">1</span>",1,4,,,True
"""Food is substandard""",2,2019-11-30,"Copenhagen to Tokyo via Beijing. Food from the catering services in Beijing is substandard. Entertainment system quite dated and not working well. Lots of mechanical noise in the cabin. Lastly, the selection of refreshments in the business lounge in Beijing is rather poor.",True,A330-200,Solo Leisure,Economy Class,Copenhagen to Tokyo via Beijing,November 2019,3,4,"<span class=""star fill"">2</span>",3,2,,,False
"""no Premium Economy on this flight""",6,2019-11-26,"Beijing to San Francisco. I buy a Premium Economy ticket. On the return flight from Beijing to SFO they print my boarding pass and arriving on board I realize this is coach. I inquire and they say ""no Premium Economy on this flight"", I presume they changed the equipment. I call Air China to obtain a refund of the price difference. Now they say ""You have to call Beijing"". They have my flight coupons and itinerary. What else do they need? This is an example in ""how to make it difficult for a customer to obtain a legitimate refund"" It's a shame as the flight itself was not disastrous. The LA based call center agent finally sorted my case and I received a refund. She called me back several times to keep me informed. I felt this was a good recovery from a rather negatively engaged case.",True,,Business,Premium Economy,Beijing to San Francisco,November 2019,3,4,"<span class=""star fill"">3</span>",4,4,,,False
"""not the worst airline""",5,2019-11-25,"Not Verified |  Vienna to Wenzhou via Beijing. The crew was friendly, especially when you can speak Chinese but in general are very polite and helpful. The food was okay, for me it was a little bit boring and tasteless. The entertainment system onboard isn’t the best. The display gets very warm and doesn't react to all my commands. There is no wifi available. Air China certainly isn’t the best but it also not the worst airline.",False,A330-300,Family Leisure,Economy Class,Vienna to Wenzhou via Beijing,July 2019,2,4,"<span class=""star fill"">3</span>",3,4,,,False
"""Absolutely atrocious""",1,2019-11-24,"Not Verified |  Bangkok to Barcelona via Beijing. Absolutely atrocious and an experience never to be repeated. The quality and standard of service prior to travel was non existent. The quality of the plane and standard on in flight service was very poor. On arrival at Barcelona, I was informed that my Baggage was left in Beijing. 3+ days later my bag was delivered broken.  Total compensation 18 euros. My expenses for the 3 days were greater than 18 euros, and how they think I can replace the bag for 18 euros is beyond me. Never Again. There are plenty of far superior alternatives. Was it cheap? Yes - but cheap usually means cheap and nasty - which it most definitely was.",False,,Solo Leisure,Economy Class,Bangkok to Barcelona via Beijing,October 2019,1,1,"<span class=""star fill"">3</span>",1,1,,1,False
"""not the worst airline""",6,2019-11-24,"Not Verified | Vienna to Beijing. The service is very friendly and kind, especially when you can speak Chinese, but in general, they are always polite and helpful also in the economy class. The food is OK for me it’s too tasteless and boring, my family said that the food was “edible”. The Entertainment system in front of you is not the best, often it doesn’t react to your touch commands. The movie selection was quite decent there are western and Chinese films. On the Airbus 330-300 there is no Wifi. Honestly, I don’t know if there is wifi in other plane types of this airline but on the airbus 330-300 there is no connectivity. All in all, Air China certainly isn’t the best airline, but it is also not the worst airline.",False,A330-300,Family Leisure,Economy Class,Vienna to Beijing,July 2019,2,4,"<span class=""star fill"">3</span>",3,3,,,False
"""onboard experience lacking""",5,2019-11-21,"Sydney to Madrid via Beijing. OK for the price. Their website is very difficult to use, their cabin staff only perfunctory, and the onboard experience lacking. The aircraft were reasonable with seatback screens but the movie choice was very limited and the system slow and hard to navigate, especially with the oddly placed armrest controls. My 777 screen stopped working entirely after 7 hours. The flight attendants did not appear to be happy, warm or welcoming. Their English was passable but their pronunciation poor so cabin announcements are difficult to understand. Beer is available on the drinks round but wine is only available with meals and they like to give you 1/3 of a cup. Asking for a second glass was not received well. The meals were tiny. Taste was good but they sometimes served the same dishes twice per flight. I booked a transit hotel in Beijing both ways, but the process was cumbersome even after I spoke to their call centre. Both ways it took 3 hours to get the transit visa and go through immigration and customs, so be prepared. The Air China service desk is through customs at the door to the terminal. The hotels were quite good but there was nothing nearby either of them. If you have a very cheap fare and do not mind a long break mid trip in PEK then Air China are an option, but other airlines will probably do the job better for not much more money.",True,A330 / Boeing 787 / 777,Solo Leisure,Economy Class,Sydney to Madrid via Beijing,November 2019,3,2,"<span class=""star fill"">1</span>",2,4,,,True
