header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""stuck on plane, no information""",1,2022-10-23,"Not Verified | Terrible experience, avoid this airline whenever possible if you don’t want to ruin your holiday. Delays, unforeseen shaky landing, stuck on plane, no information - all the worst flying experiences you can find it here. Had a flight that was supposed to arrive at 9:20pm, still stuck on the plane after 1.5hrs. It's a Sunday evening flight people need to work tomorrow. Will never take this airline ever again.",False,,Solo Leisure,Economy Class,Budapest to London Gatwick,October 2022,2,2,,1,1,,False,
"""Wouldn’t recommend this airline""",1,2022-10-21,"They have untrained and inadequate staff, extremely rude. They occupy the front cabinets with their luggage which means that the passengers flying on rows 1 and 2 need to store their stuff beyond row 3. Their flights are delayed and they never compensate.  The irony lies on the fact that they are asking for a review after each flight to certify how awful they are and once you are confirming their level of unprofessionalism they are asking to compare our experience with Ryanair. Ryanair is far more professional than this inadequate airline. Wouldn’t recommend this airline not even to an enemy.",True,,Solo Leisure,Economy Class,Gatwick to Athens,October 2022,1,1,,1,1,,False,
"""cancelled flight in June with absolutely zero customer support""",1,2022-10-20,"Not Verified |  You are better off paying more for another provider or even walking to your destination than flying with this shambolic organisation. I would give 0 or even minus if I could. They cancelled flight in June with absolutely zero customer support at the time meaning we had to abort our holiday to Sicily and drive back from Gatwick to Bath as no Hotel was offered and no alternative flights we available. No one at the airport to talk to. Fast forward to October and we still haven’t received our £600 compensation which we needed to cover the cost of our hotel and travel costs to and drop the airport. Despite countless emails that are never replied to. We did receive an email saying it would be paid in 14-20 working days. This date came and went as we expected it too. They make it as difficult as possible to receive your money and are virtually uncontactable. The live chat doesn't work, several times I have joined and received a message saying 'agent has left chat' before it has even begun. I have spent hours trying to connect to someone with no luck. They are happy to charge £1.50 a minute to call their helpline which I refuse to do, as I will never spend another penny with this pathetic excuse for a company. It has been exhausting and has tainted my view on flying aboard, purely because of the level of hassle this has created.",False,,Couple Leisure,Economy Class,London to Sicily,June 2022,1,1,,1,1,,False,
"""don't use Wizz Air""",1,2022-10-18,Not Verified | I'm a frequent flyer (twice a week between UK and EU) and this airline is the worst I've used. They used to be good but not anymore. Almost always late and if you want to get any refunds or reimbursement retrospectively you cant forget - it will take ages. Just a friendly warning - don't use Wizz Air.,False,,Solo Leisure,Economy Class,,October 2022,1,4,"<span class=""star fill"">1</span>",2,1,,False,
"""want to receive the reimbursement""",1,2022-10-17,"Not Verified |  I spent the whole day to go in this trip. Drove more than 150km from Torino to the airport in Milan, I had to leave the car in a parking that cost 15 euro a day, then on the way to the airport I got a message saying that the flight it was postponed from 19:25 to 20:45 and then after a long wait at the airport I got another message informing that the flight it was cancelled. So basically I had to drive all the way home again and could not find another flight and lost a important course that I was going to do. I want to receive the reimbursement.",False,,Couple Leisure,Economy Class,Milan Malpensa to London Gatwick,June 2022,,,,1,1,,False,
"""Wizz has been an awful experience""",1,2022-10-14,"Booking was fairly easy and seemed a reasonable price. We only took hand luggage which worked well. Outbound flight to Podgorica went ok with a small delay and staff seemed fairly friendly. However, on our return flight we got delayed 5 times at the airport before being completely cancelled with no reason given. I had no mobile service and the airport had no wifi available for public use. I therefore asked airport staff for help who said they were unable to help and to contact Wizz directly. I eventually managed to get Wizz on the phone who offered me a refund for my cancelled flight but no further assistance. I therefore had to go around asking people to hotspot their mobile data so I could organise alternate flights, hotels etc. Because Podgorica is a small airport we had to travel to Dubrovnik, Croatia to get home. I have since sent a claim to Wizz, the claim was sent over 30 days ago and their website clearly states ""normally dealt within 7 days, certainly within 30 days"" - well that obviously is not true. I have tried contacting Wizz in other ways but they literally make it impossible with every member of staff saying they are unable to assist and unsure what to do. Overall Wizz has been an awful experience and for the sake of saving £50 each on air fares we're currently over £1000 worse off due to rebooking flights, accommodation, taxis etc. I really would recommend choosing a more reputable airline that at least helps out when flights inevitably get cancelled.",True,A320,Couple Leisure,Economy Class,London Gatwick to Podgorica,September 2022,3,3,"<span class=""star fill"">1</span>",1,1,,False,
"""return flight was a nightmare""",2,2022-10-14,"Cant complain about the outgoing trip, cheap, about what you'd expect, the return flight was a nightmare, The flight got cancelled 3 hours before boarding, we were informed at check-in, didn't get a notification for the airline about the cancellation. Compensation: still ongoing, they gave us credit for their airline, which we explicitly said not to, and got denied accomodation and rebooked flight refund. Their site and claims management is really bad, their site logs you out whenever you go to the claim forum, they dont support password resets (even tho they say they do, my father got locked out of his account and is unable to get in no matter how much he tried to reset the password), unnecessarily convoluted.",True,,Family Leisure,Economy Class,Tel Aviv to London,September 2022,1,2,,1,2,,False,
"""not refunded me yet"" ",1,2022-10-13,If you want to take a risk for the low cost airline go ahead but beware they will cancel at the last moment and you will have to pay double or triple the amount for the next ticket. This happened for me and the best part is that its been 30 days and they have not refunded me yet.,True,,Couple Leisure,Economy Class,Athens to Abu Dhabi,October 2022,,,,,1,,False,
"""doing everything in their power to ensure you can't check-in online""",2,2022-10-11,"Not Verified |  They are doing everything in their power to ensure you can't check-in online (deliberate bugs, no mobile compatibility, error messages etc.) so they can charge you in the airport 90 euro. This is my 3rd flight with them on the span of 2 years and the process is just becoming more harder and impossible online so they can steal money from you. ""Seat selection not available"" while trying to check in and then they ask you to use live-chat which never works because all reps are busy all the time (for 2 years), they force you to call their call centre which is a premium phone number! (2$ a minute!) and charge you 15 euro per each change or transaction (even check in over the phone when the online doesn't work).",False,,Family Leisure,Economy Class,Tel Aviv to Vilnius,September 2022,3,3,,2,2,,False,
"""worst experience ever""",1,2022-10-05,"No service - worst experience ever. I cancelled my flight 3 months prior to departure. Still I am fighting to get my money back. They play ""back-and-forth"" when it comes to requesting a compensation. Unclear communication, unfriendly customer service people, ambiguous and contradictory statements regrading your compensation status, no mail records regarding your conversations with customer service.. The worst ever customer experience I encountered with an airline.",True,,Family Leisure,Economy Class,Vienna to Reykjavik,August 2022,,,,,1,,False,
"""still no compensation from Wizz Air""",1,2022-10-05,"We booked a flight home months before, we knew it was an uncomfortable flight, meaning we should take off at 21:45 and land at 01:55. But, at 7pm i get a text from wizz that we have a 1h delay. After a few minutes another text that said the new take off hour is 1:10, the next day. After i get an email with a 4€ voucher for my trouble, and that’s it. At 23:00pm some flight attendants tell us with an attitude that our plane will land in about 1-2h and we will board. At 00:45 starts the boarding, with the same arrogant and angry attitude from the crew. I have paid extra for my seat and to have my suitcase with me, on the plane i had no place for my luggage and they were very upset when i pointed out i paid good money for that privilege. We take off qnt 1;30 and i get out of the airport at 5:30, and we had work the next day. They were unpolite and not helpful the whole time, considering everyone was exhausted from that long wait. And still no compensation from Wizz Air.",True,,Couple Leisure,Economy Class,Barcelona to Bucharest,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Denied boarding with two young children""",1,2022-10-02,"Not Verified | Denied boarding with two young children, requesting a supporting letter with the passport, although not explaining what exactly they want, simply walking away, suggesting they are short of staff. I have missed my flight, returned home, yet still don't know what letter was I requested, nor knows the Embassy of the country I was traveling to. Simply unacceptable.",False,,Family Leisure,Economy Class,London to Chisinau,October 2022,,,,1,1,,False,
"""This is air travel at its most chaotic""",1,2022-10-01,"Expect delays - expect no information - expect the first delay to be extended by a second delay or more, don’t book priority boarding because there isn’t any and it’s a free for all. This is air travel at its most chaotic.",True,,Couple Leisure,Premium Economy,Larnaca to London Luton,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""no notification of delay""",1,2022-09-25,"I had a flight to Rome at 9.40 am and not only did we leave on time but there was no notification of delay. By 10 am I had already understood (by myself that my flight was delayed) and I had to wait for 10.15 to receive an email informing me of the next departure at 12.00. It is currently 12.08 and I have not yet left but I have not received a second email more or less 10 minutes ago that warned me of a subsequent delay of another 2 hours. At the very least, the company should have provided vouchers to buy lunch and so it was. The vouchers cover a cost of € 4 and in skiathos airport you hardly even buy a coffee for that amount. At the end, I'm still here waiting to leave with a very expensive lunch that I had to buy with my own money, hoping not to receive another email 5 minutes before my flight warning me of another delay!  Avevo un volo per Roma alle ore 9.40 e non solo siamo partiti in orario ma non vi è stata alcuna comunicazione di ritardo. Alle ore 10 avevo ormai capito (da sola che il mio volo fosse in ritardo) e ho dovuto attendere le 10.15 per ricevere una mail che mi avvertisse della successiva partenza alle ore 12.00. Attualmente sono le ore 12.08 e non sono non sono ancora partita ma non ho ricevuto una seconda mail più o meno 10 min fa che mi avvertiva di un successivo ritardo di ulteriori 2 ore. Come minimo la compagnia avrebbe dovuto fornire dei voucher per acquistare il pranzo e così è stato, peccato che i voucher coprono una spesa di 4€ e nell’aeroporto di skiathos per quella cifra non ci si compra quasi neppure un caffè. Terminando sono ancora qui aspettando di partire con un pranzo costosissimo che ho dovuto comprare con i miei soldi sperando di non ricevere un’ulteriore mail 5 min prima del mio volo che mi avverta di un altro ritardo!",True,,Couple Leisure,Economy Class,Skiathos to Rome,September 2022,,,,1,3,,False,
"""I wonder how this airline still operates""",1,2022-09-23,"Not Verified |  I wonder how this airline still operates. Possibly the worst company on planet earth. Cancelled flights, no compensation, no customer service to even know flights’ status. I wish I could rate with a 0.",False,,Business,Economy Class,Athens to Abu Dhabi,August 2022,1,2,"<span class=""star fill"">1</span>",1,1,,False,
"""Still hoping to see my money back""",1,2022-09-22,"I couldn't even fly because they cancel the flight less than 2 days before departure. The real annoying thing is they didn't provide the cash reimbursement which i asked for immediately. Apparently this option is available only until the day of supposed flight and they missed to accomplish it. So after few days I started requesting the 120% refund in Wizz personal account (like money you can spend for future bookings). Well it's almost one month from the date of supposed flight now, and my account is not yet funded. After few days they will be officially in delay. I wanted to book another flight but i have no credit for that! Many phone operators told me different things in the same day. They promised that within one month, one week, or one said even 1 day, the account would have shown my credit, and this was weeks ago but so far nothing. Still hoping to see my money back somehow.",True,,Solo Leisure,Economy Class,Abu Dhabi to Santorini,September 2022,,,,3,1,,False,
"""experience is horrible""",1,2022-09-19,"Try to avoid this airline at all costs. They will delay or cancel your flight with a 99% probability. On top of that, you can not communicate with them. They provide a chat bot that has zero answers, and when you ask for a human agent, there is nobody available ever. (I waited two times, the first for 4hours and the second for 5 hours, and still no human agent was available). Your other option is premium Tel number at 1 point something euro per minute!!! These people are trying to overcharge you with premium chat line charges EVEN FOR THEIR DELAYS. My flight was delayed by 24 hours, then by an additional 4, with zero support. Ground stuff are rude and insulting. Yes, the tickets are cheap. But you will end up paying for hotel stays, meals etc, as well as missing out on your holidays. So overall value for money is truly bad. Seats are good as the plane is new. Staff on the plane are tired and inattentive. Overall experience is horrible",True,A320,Solo Leisure,Economy Class,Athens to Abu Dhabi,September 2022,3,1,,1,1,,False,
"""never fly with this airline again""",1,2022-09-18,Not Verified |  I will never fly with this airline again! Their customer service is appalling. Even though we paid for seats with extra leg room we were reallocated seats when we arrived as they said we could not have the pre-booked seats because they were exit seats and one of us was arthritic. Put right to the back of the plane where we had a stewardess who spent most of her time sitting down texting on her phone and doing her expenses. The steward was more interested in eating a Snickers bar than doing anything else. So really cramped and painful flight and to cap it all the airline is making it impossible to communicate with anyone or thing to get a refund for the seats we paid for. This airline doesn’t our business and hopefully won’t be in business themselves for much longer. Buyer beware!,False,,Family Leisure,Economy Class,Gatwick to Malaga,September 2022,1,1,,1,1,,False,
"""experience was a complete nightmare""",1,2022-09-18,"Not Verified |  Landed in a completely different country.  Latvia instead of Lithuania, offered only a replacement bus then all staff disappeared and the bus took 3 hours to arrive to take us another 3 hours to Vilnius. The whole experience was a complete nightmare and the staff were rude through out it, will never travel with them ever again.",False,,Business,Economy Class,Yerevan to Vilnius,September 2022,1,1,,1,1,,False,
"""They are a nightmare company""",1,2022-09-18,"Wizz Air canceled my flight few hours before departure, leaving me without alternative options, without customer support as they can not be reached through any channels. On top of that I had to purchase ticket 3 times more expensive to get to my destination and wait 30 days for a refund. They are a nightmare company. Stay away!",True,,Couple Leisure,Economy Class,Belgrade to Abu Dhabi,September 2022,,,,1,1,,False,
"""I tried to get money back""",1,2022-09-18,"Not Verified |  My flight was cancelled by the carrier. I tried to get money back, but none of the links on their website function. They simply made another reservation for the same flight, a bit cheaper and reimbursed me for the difference (10% of the original price), and closed the case?? There is no way to contact them, and they even charge you for calling their customer service and outrageously high rate (and let you wait until giving up). From where I'm sitting this is nothing but an organized crime covered by terrible service. No authority seems to care enough to check this company but I wholeheartedly hope they are at least safe to fly with and not as nearly as bad as with serving customers. By the way, one star is minimum, but I'd rather opt for - (minus) 10",False,A320,Couple Leisure,Economy Class,Copenhagen to Sarajevo,September 2022,,,,,1,,False,
"""never flying this horrid airline again""",1,2022-09-18,"Let myself be tricked into flying Wizz due to their attractive prices (at first glance) and limited air traffic options between Stockholm and Budapest. What a mistake… Terrible from start to finish. A flight that was supposed to leave BUD at 7:00 was delayed to 8, then to 9. Information provided was minimal and conflicting with the text messages we received. The plane that ended up taking us to Stockholm had been standing on the ground in BUD since 1am that night, so why we were delayed in the first place remains a mystery. Beyond the delay, another reason for me never to use Wizz again is their appalling additional charges. If you think Ryanair and EasyJet are bad, just consider the fact that Wizz makes you pay for sitting together with your travel companions on the same booking. A romantic trip for two? Don’t take Wizz, because you’ll end up spending your flight time on opposite ends of the plane unless you pay. Absolutely disgusting, never flying this horrid airline again. They seem to maximise their delays to the limits of when compensation is due and do everything in their power to squeeze money out of their customers whilst providing the lowest levels of service possible. Please avoid if you can, they don’t deserve your money.",True,A321-231,Couple Leisure,Economy Class,Budapest to Stockholm Skavsta,September 2022,1,1,"<span class=""star fill"">1</span>",1,2,,False,1
"""delayed just short of 4 hours""",1,2022-09-16,"We flew to Madeira on 9 September our flight was delayed more than 90 minutes, now we are returning and our flight is delayed just short of 4 hours. The airline compensates you with a whole €4 for food and drinks, you cannot even buy a sandwich with that amount of money. Absolutely disgusting we now sit 7 hours in the airport waiting for our flight. Disgusting and not even a message on our app or email with regards to the delay.  If I could give a minus rating I would. When we land in London how do we get transport it is going to cost us £150 to get a taxi from the airport to home. But not a word from the airline.",True,,Couple Leisure,Economy Class,Funchal to Gatwick,September 2022,1,1,,1,1,,False,
"""cancel flight last minute""",1,2022-09-11,"Will never book a flight with Wizz Air. They cancel flight last minute, than you have to rebook a very expensive flight to get back home, all your plans are messed up and money wasted. And good luck with the refund!",True,,Solo Leisure,Economy Class,Tirana to Berlin,September 2022,,,,2,1,,False,
"""120 euro to be checked in at the airport""",1,2022-09-10,"The online system did not allow me to do the check in online, I called customer service who was unable to help me over the phone, for some reason they could not explain to me. The only option I was left with was to go and try to check in at the airport, where by the way, no Wizz Air representative was available! So, I arrived at the airport (with two small children!), only to be told that I have to pay 120 euro to be checked in at the airport, otherwise I will not be able allowed in the plane to return to our home in the UK.  I called the customer care line, who reassured me that I should pay the exorbitant fee, keep the receipt and just request a refund once back in the UK. Which I did and the reply was that ""I should have read your terms and conditions and have completed the online check in, as per your terms and conditions"". I have since read many cases where people have been conned in paying the airport check in fee after they could not check in online, due to a fault in the online check in system! This is not a way to run a business, this is fraud! Wizz Air should be ashamed to treat your customers like this and get away with this! This is complete scam. In 4 months I had no help and support with my claim from the airline. My complained has not been addressed at any point. They do not have a complain practice as my complain has not been escalated.",True,,Family Leisure,Economy Class,Suceava to Luton,May 2022,3,5,,1,1,,False,
"""impossible to get hold of anyone""",1,2022-09-10,"Not Verified |  Cancelled inbound flight 10 hours before take off, no support at airport and impossible to get hold of anyone. Managed to book on a flight 2 days later. 3 months on still waiting for compensation and reimbursement. No communication still and even harder to talk to anyone. The ADR won't do anything until a final decision has been issued, the industry need to have better controls in place for disgraceful companies like this. Do not fly Wizz!",False,,Family Leisure,Economy Class,Cardiff to Heraklion,June 2022,1,2,,1,3,,False,
"""my flight was cancelled""",1,2022-09-08,I had a flight from Rome (where I do not live) to London and I didn't find out until I arrived to the airport three hours in advance that my flight was cancelled. I was then offered nothing but a hotel voucher so that I can 'find my way out of Rome.' I lost so much money buying a last-minute flight out of Rome. I have since contacted Wizz Air multiple times to request a refund and all their twitter team does is provide me broken links. Their customer service in the airport was appalling as well. Do not book with this scamming airline.,True,,Solo Leisure,Economy Class,Rome to London,July 2022,,,,,1,,False,
"""the last time choosing this company""",1,2022-09-07,"I want to mention that I fly with Wizz approximately 2 times a month, and this year was a disaster. Almost all the flights which I’ve been on were delayed, sometimes up to 3 hours. The personnel were not helpful at all, every time lying about the time. Or if you ask questions, about complaining they avoid to answer. I start feeling that they fly between the serious companies, which really respect their customers and do everything for their flights to be on time. Last experience was the last one for me choosing this unprofessional company, which have interest only for taking your money, after that you don’t matter for them. Because a redirected flight, I lost my connection to my final destination, I lost my rental car, and my hotel and I had to book a hotel in the new destination and a new flight for the next day for my final destination and another rental car. Besides that they kept us waiting in the new destination airport (which was not the plan)like sheep, while everyone asked questions about what’s happening. No one knew anything, so I get frustrated. All this coming after another flight with Wizz Air where my flight was delayed 3 hours just the day before. And the last one was when I come back after the long story. At the gate I went with the same backpack which I fly with all the time, but this time I had to pay because my backpack was literally 5cm bigger. It’s every time about money and no respect. I can assure you, that is the last time choosing this company.",True,,Business,Economy Class,Naples to Cluj,September 2022,2,3,"<span class=""star fill"">3</span>",1,4,,False,
"""will never fly Wizz Air again""",1,2022-09-06,"Never again Wizz Air! The airline knew we had a 2.5 hour delay but boarded our flight on time. We then sat on the tarmac in Budapest for 2.5 hours while we waited for the expected delay to pass (all flights to London Gatwick were delayed due to weather or other issues on there end). During the 2.5 hours of sitting on the tarmac, we were right outside of the terminal? I won't even go into the boarding process and their lack of use of the jetway, when the plane was parked right next to the jetway! I will never fly Wizz Air again.",True,,Couple Leisure,Economy Class,Budapest to Gatwick,August 2022,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""the planes both ways were FILTHY""",3,2022-09-05,Not Verified | Cardiff to Alicante. The airline was on time there and back. That's the good part. The bad part is the planes both ways were FILTHY. The floors were covered in trash and the seat trays had dried food on them. Thank goodness I had wet wipes on me to clean the tray and surrounded area. The worst part was the toilet. It wasn't that they weren't tidy and restocked but the actual toilet themselves looked like they has not been cleaned for ages. I would not choose to fly with them again.,False,,Family Leisure,Economy Class,Cardiff to Alicante,September 2022,1,2,,5,1,,False,
"""I would never use this airline again""",1,2022-09-01,Not Verified |  Terrible airline. I would not even give this headline one star. Our flight from Austria to Gatwick Airport cancelled at the last minute. There was no one to let us know what we need to do next. We were with our 2 young kids. And we ended up paying £2230.00 to book another flight with British Airways to come back. Wizz airline is the worst airline with terrible customer service. I would never use this airline again.,False,,Family Leisure,Economy Class,Austria to Gatwick,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Poor customer service""",1,2022-08-31,Vienna to Gatwick. Wizz Air - hate this name. Terrible airline. Flight cancelled after luggage was checked in and without any notification. Poor customer service. Rebooked flight and paid again. Please do not book with this airline.,True,,Family Leisure,Economy Class,Vienna to Gatwick,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""personnel was very insulting""",1,2022-08-31,"Very bad airline. Only one person to manage luggage for the entire flight. Came 3 hours in advance. Was still on the line waiting for luggage to be uploaded 30 minutes after departure. They canceled my boarding just after I put the luggage, the flight went of with my luggage. Denied boarding even if I did everything to go to the boarding gate as fast as possible. The personnel was very insulting. No support from Wizz Air. No one was responding in their call centers (1 euro per minute of call). I had to book another flight through SWISS last minute. Waiting for reimbursement.",True,,Solo Leisure,Economy Class,Paris to Warsaw,August 2022,,,,3,1,,False,
"""impossible to communicate with Wizz Air""",3,2022-08-31,"It is impossible to communicate with Wizz Air. Call centers rates are very high, online agents are always buzzy, the chatbot can't handle specific questions and internet complaint forms are not functioning. I want to inquire about the status of a refund that I haven't received, but is not possible",True,,Solo Leisure,Economy Class,Sofia to Paris,August 2022,,,,,1,,False,
"""left us stranded without any info or help""",1,2022-08-27,"My journey as a family of 2 adults and 2 children was to travel from Bergen to Tenerife through Wizzair and LOT airlines in this sequence. As I didn’t find any available direct flights to Tenerife by the time of booking the tickets in April 2022. First, I booked a flight for 4 passengers from Bergen to Gdansk  with WizzAi, which is canceled by Wizzair after the planned departure time). I have booked one night in a hotel in Gdansk on 25/06/2022. Bought 4 tickets for the whole family with LOT Airlines from Gdansk to Warsaw in order to take another aircraft to Tenerife. Booked another 4 tickets from Warsaw to Tenerife through Wizz Air at the end. On the planned day we went to Bergen Airport. The departure time was at 14.05. We received a sms from Wizz Air  the flight is delayed and the estimated departure will be: 14.40, then another sms at 14.27 that the flight was delayed again and the new departure will be at 16.00, then another sms about a new delay to 16.30. At 14.47 they sent sms that the flight was canceled without mentioning the reason for cancellation. No one from WizzAir was in the airport to inform us what to do and no one called us. We went home with our kids again and tried to contact Wizz Air. After 45 minutes waiting over the phone with a paid phone call, they said that there are no other available flights, and we must send them a claim form to get a refund. I tried on my own to find another solution, and I found a flight at 22.40 to travel to another city in Poland (Katowice) where I could rent a car and drive 4 hours to Warsaw in order to catch the flight from Warsaw to Tenerife on the second day. I called them again to rebook this flight, and they assured me that everything is OK. I got the same confirmation number, I rented a car and paid online from Katowice Airport to drive with my family over the night to Warsaw as we did not find a hotel to accommodate us. We went to Bergen Airport again with our kids. The new boarding was at 22.40 on Saturday 25/06/2022, but they told us that the flight was delayed and then was also canceled without giving any reason. No one from Wizz Air was in the airport, the same as for the first time. Just those from Bergen airport gave us a paper stating our rights and they said that Wizzair will contact us, but no one has contacted us. I called WizzAir again. They couldn't find any other alternative flights, and asked me to send them a claim to get a refund and any other expense that I lost due to the two cancellations. I received a SMS at 06.00 am that the flight was canceled. (7 hours after the scheduled departure time). As a result of that , we could not travel to Poland and we missed the hotel accommodation, the flight from Gdansk to Warsaw, the car rental fee in Katowice and on top of that we missed the flight from Warsaw to Tenerife. I searched again and again and I found another route with another airline and of course the price was doubled. The original price was around 9000 Norwegian krone. The only available tickets that I found cost over 20000 NOK. I had to book it. WizzAir left us stranded without any info or help.",True,,Family Leisure,Economy Class,Bergen to Gdansk,June 2022,,,,1,1,,False,
