header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""overall this was a nightmare""",4,2021-11-16,"Understaffed and poor internal communications - lost essential baggage for a short business trip. I recently made a business trip to Cape Town for a conference. One of my bags therefore contained marketing material (rollup banners). I checked these bags in in Maputo, they were treated as normal hold baggage. I was advised that I needed to collect the bags in person at Johannesburg airport and re-check them in for the leg to Cape Town. Upon arrival at Johannesburg, the bag containing the banners did not appear - either at the carousel or the fragile/oversized baggage counter. When I attempted to make a baggage claim, the SA Airlink baggage claim desk was unstaffed. I therefore had to pass through customs and look for another desk. The transit desk was also unstaffed. I reached the main ticket office, which was fully staffed, however the staff there would not assist me, and sent me to a check in counter. The staff at the check in counter tried to phone their colleagues in the baggage team, however there was no answer. As my connecting flight was due to board, the staff member advised me to rush through security in order to reach the boarding gate. She promised to try to find the bag. I asked her for my claim number, however she stated that I should send an email to report my claim. I asked her why she herself could not send an email, at which point she stated that she could not help me further, since she did not have a computer. As I boarded the flight I asked the gate staff if my bag had been found but she was not interested and just wanted to get people on board. Upon arrival in Cape Town, again I tried to contact SA Airlink staff to discover if the bag had been found, however there were no SA Airlink staff in the whole airport. Upon arrival at my hotel I received a call that the bag had been found in Johannesburg, and was probably at Cape Town airport. However there were no staff there to confirm. I was given a number to call early the next morning. I called it multiple times, however it never answered. Late in the morning I got through to a number in Johannesburg, where a staff member admitted that they were having difficulty contacting the Cape Town airport branch and promised to call me back. On this day, I had to attend the conference at which I needed to display the banners. I ended up having to get alternative (inferior quality) banners printed up in Cape Town, in order to use at the conference. SA Airlink only confirmed that the banners had been found, at the end of the day, when it was too late to be of use. Despite the fact that some of the HQ staff I spoke to were pleasant and seemed to be trying to help, overall this was a nightmare. Two things became clear: a) SA Airlink save money by not having a full complement of staff at the airports - this means that there is no one to assist the passenger in case of problems b) The ground staff appear to be very unhappy and disgruntled, if you have any problem at all they just ""don't want to hear about it"". The aircraft itself was clean and the onboard snacks were OK, and the flights left nearly on time. So really this airline's weak point is lack of ground staff, poor attitude of ground staff, and poor internal communications.",True,,Business,Economy Class,Maputo to Cape Town via Johannesburg,November 2021,3,3,"<span class=""star fill"">1</span>",1,2,,False,1
"""really nice flight""",9,2021-09-02,"Johannesburg to Cape Town. What a really nice flight. Very comfortable seats, on time and very pleasant crew. As a South African taxpayer, I'm so glad I'm not having to pay twice for the same trip as is the way with state owned airlines here. Keep up the good work Airlink.",True,E190,Family Leisure,Economy Class,Johannesburg to Cape Town,September 2021,5,4,,4,4,,True,
"""Worst service today""",1,2021-09-01,"Not Verified |  Worst service today, booked flight for a unaccompanied minor (10 years old), arrived at OR Tambo 2hours before checkin, had all the necessary documentation but was delayed by the airline staff to fill health questionnaires, my brother was then checked in but left by the flight and they did not bother to communicate as to what transpired instead they are saying we arrived late and should have been at the airport 3hours before.",False,,Family Leisure,Economy Class,Johannesburg to Harare,September 2021,,,,1,1,,False,
"""a relaxing pleasant experience""",9,2021-08-24,"What a lovely experience! I hope I can use Airlink all the time. Everything from reservation, online check in, bag drop, boarding, punctuality and the friendly professional service on board made the whole journey a relaxing pleasant experience. The covid-19 protocol was very good - ensuring social distancing. The seats are very comfortable and my husband who sat next to me had enough leg room. The only downside [for me with limited financial means] was the price of the ticket, but it was such a treat to use Airlink that I will start saving just to be able to use them again.",True,,Couple Leisure,Economy Class,Cape Town to Skukuza,August 2021,5,5,,5,3,,True,
"""forced them to buy new tickets""",1,2021-07-29,"I had to change my children’s ticket because of changing COVID gov changed regulations and then when they were due to fly I had to change the tickets again as riots broke out in South Africa. South African Airlink profited from the above by forcing us to pay for new tickets.  Then when an international airline had a late arrival and my children missed the Aairlink domestic flight, Airlink forced them to buy new tickets.",True,,Family Leisure,Economy Class,Johannesburg to Pietermaritzburg,July 2021,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Avoid at all costs""",1,2021-07-24,"Avoid at all costs. If flying with Airlink, this airline does not communicate with its customers so beware of gate changes, and boarding time changes. They have terrible customer service and rude / unprofessional employees at their gates and flights. Speaking to their ""marketing and customer relations officer"" was like speaking to a machine reading hidden policies.",True,,Couple Leisure,Economy Class,Cape Town to Hoedspruit,July 2021,1,1,,1,1,,False,
"""I would like to compliment Airlink""",9,2021-07-21,"Not Verified |  I would like to compliment Airlink on their service and professional reservations assistance for our flights to Skukuza from CT and back from Hoedspruit. They assisted with a cancellation in a professional and efficient manner as well as my daughter had to cancel a flight last minute due to Durban looting and riots. Their COVID Protocols as well as service, reliability, no delays etc. were great especially in a time when airlines have become unreliable due to the economic climate.",False,,Family Leisure,Economy Class,Cape Town to Skukuza,July 2021,4,4,,5,4,,True,
"""a pleasure dealing with him""",10,2020-10-06,Not Verified |  Had a flight booked for April 2020 and then Covid-19 lockdowns prevented us all from travelling. Seven months later Musi helped us change dates and Airport for later this year. He was so helpful and professional and organised. It was a pleasure dealing with him. Thank you for taking care of your customers through this tough time. We look forward to flying and supporting and will both be booking another two one way tickets - so will be continuing our support. Wishing you and the staff all the best until the international tourists return. Thank you and well done.,False,,Couple Leisure,Economy Class,Cape Town to HDS ,November 2019,,,,,4,,True,
"""Very pleasant experience""",9,2020-01-15,Johannesburg to Walvis Bay. Very pleasant experience with good service and comfort on board. Seats in business class are very comfortable and allow a lot of legroom in the first two rows. Boarding process in Johannesburg was a bit chaotic due to the ground staff and no bus being available.,True,E190,Solo Leisure,Business Class,Johannesburg to Walvis Bay,December 2019,5,5,,1,5,,True,
"""professional and experienced""",8,2019-11-14,"Not Verified | Johannesburg to Gaborone. There is a noticeable difference with this airline, more attention is given to safety and communicating to clients. Very efficient, the aircraft was stunning and we arrived early. Overall the team seemed more professional and experienced.",False,,Business,Economy Class,Johannesburg to Gaborone,November 2019,5,5,,5,5,,True,
"""supposedly faulty passport""",1,2019-07-19,"Maun to Cape Town. Never use this airline. Denied boarding because of a supposedly faulty passport. Forced to buy connecting ticket out of Cape Town, forced to leave my family and not join them on vacation. On arrival in Cape Town authorities did not find an issue with passport. The price for a ticket was already high and now the additional flight out of Cape Town that I did not use cost me another 700 dollars",True,,Family Leisure,Economy Class,Maun to Cape Town,July 2019,1,2,,1,1,,False,
"""nice fleet of planes2",10,2019-04-18,"Every time I flew with Airlink (From Pietermaritzburg), everything was fantastic. Their boarding procedure, legroom, seat width are good. They have a nice fleet of planes, currently: the Embraer E190/170, Embraer 135, Avro RJ85 and Jetstream J41 (Avoid). The Avro RJ85 is comfortable but slightly cramped (I'm 1.8m tall). The Embraer E190 is fairly new and very spacious. They serve a snack and free beverages on these short flights.The only downside is that they are relatively expensive when compared to low cost carriers.",True,E190,Business,Economy Class,Pietermaritzburg to Johannesburg,May 2018,5,5,,5,4,,True,
"""aircraft was clean and comfortable""",9,2016-11-20,Durban to George with Airlink. The Embraer aircraft was clean and comfortable. The air hostess was friendly. On the 1 hour 45 minute flight we were served a chicken wrap which was good. Even on our 45 minute flight from George to Cape Town we were served a cheese sandwich. However Airlink are fussy with luggage. They only permit 20 kilos; not 23 like on larger aircraft. Fortunately South African weighed our bags in Durban and made no comments. However in George Airlink do the check in and were charged excess luggage fees. But for 7 kilos over we paid only 15 US dollars. Our flights left and arrived on time. Fares on this airline though are relatively expensive.,False,,Couple Leisure,Economy Class,DUR to GRJ,November 2016,4,5,,4,4,,True,
"""professional and all smiles""",7,2016-10-08,"Kasane to Johanesburg. Boarding with 15 minutes late due to late inbound. It was a full flight,once boarded and after we had taken off, the flight attendant came through with the trolley and offered a chicken sandwich. The sandwich was tasty. We hit quite a bit of turbulence once through it the flight attendant continued the service. The flight attendant was quite professional and all smiles.",False,,Couple Leisure,Economy Class,BBK to JNB,October 2016,3,4,,5,4,,True,
"""luggage had not been loaded""",1,2016-10-06,"✅ Verified Review |  This was my first time flying Airlink. The flight was fine and food, seats and service were all quite good. However we (along with 11 other people ) were quite shocked when we reached Madagascar to learn that our luggage had not been loaded onto the plane. We had given our luggage in at JNB terminal 4 hours before the flight. We were also told that Airlink has no responsibility to get you your luggage in Madagascar after your arrival, necessitating a second trip to the airport on a subsequent day. For an airline to lose 12 people's luggage (out of 80 passengers) on a non-stop flight is unacceptable. We were told by someone else who regularly flies on this flight (she lives in Madagascar) that her luggage has also been lost on prior flights. A more minor but still very annoying practice of this airline is not to carry the visa form that must be filled out before entering Madagascar. The Air France flight that arrived at about the same time had these forms for its passengers.",False,,Couple Leisure,Business Class,JNB to TNR,September 2016,4,4,,1,1,,False,
"""attendants were efficient""",9,2016-04-05,Johannesburg to Bulawayo in Zimbabwe on SA Airlink. Seats were comfortable and a meal was served flight together with drinks on this 1 hour 20 minute flight. Flight attendants were efficient and pleasant. This was a very nice trip.,False,Avro RJ85,Business,Economy Class,JNB to BUQ,March 2016,5,5,,4,5,,True,
"""satisfied flying with Airlink""",7,2016-01-17,"Airlink from Kimberley to Cape Town, a 1h30 flight. Leather black seats with enough legroom and nice cabin interior. The were lack of space meant I had to put my tripod and a great part of my hand luggage with the cabin crew luggage. The plane itself only has luggage compartments on the one side. We were served drinks and a choice of beef or chicken sandwiches. It was a pity they chose cheap instant coffee as the genuine substitute. We departed ahead of schedule and arrived 22 minutes ahead at Cape Town. We had only one crew member who served well. All in all, when you pay near nothing (R850 is about USD $65) and get so much - a meal, drinks, good seats and ground crew you have to be mad not to realise the value. It goes without question that this is just a very ordinary route with nothing special going for it, yet it has enough to lure me in. I was satisfied flying with Airlink.",False,ERJ 135,Solo Leisure,Economy Class,KIM to CPT,January 2016,4,4,,3,5,,True,
