header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""poor customer service""",1,2020-04-16,I was so appalled by the poor customer service. I have never been spoken to as rudely as my a Thai Lion Air representative on the phone. I My flight from Bangkok to Bali was rescheduled twice by airline. I rang up. Waited 50mins. I understand Covid-19 led to cancellation. What I don’t accept is having to wait 60 working days for a refund. Told this is normal and I should be happy. Staff clearly don’t care. Asked to speak to manager told no! I’ve never known such arrogance and rudeness. Please stay away.,True,,Couple Leisure,Economy Class,Bangkok to Bali,March 2020,,,,,1,,False,
"""They did refund my money""",1,2020-04-08,"Not Verified |  I had a flight with my partner with Thai Lion Air from Bali to Bangkok on March 20th 2020 which cost 160 euros and we needed to get to Thailand to fly home on April 7, all this in the middle of the covid 19 crisis. Some days before I got check the flight status and it says unknown. I proceed to email Lion Air , as well as text them on Facebook and Twitter, as I didn´t have a phone to call. It is now April 8 and they have only now replied. When I got to the airport I found out that the last flight they would be operating to Thailand had been the day before, and they had given me no information. The staff was extremely rude and unhelpful to me, the customer service is terrible. They did refund my money right away in cash.",False,,Couple Leisure,Economy Class,Bali to Bangkok,March 2020,,,,1,1,,False,
"""Worst experience flying""",1,2020-03-16,"Not Verified |  Bangkok to Colombo. Worst experience flying of my life. They are a complete scam. They made us wait in line at check-in for over an hour and I was at the airport 2 hours early, then, when I get to the counter the have me paid for my checked bag which I anticipated a good $70-80 but they said now I was too late SO, $177 later I checked my bag. Awful. They had no customer service representative for us to talk to (there was a group of us). I don't care how much more I have to pay, I will never fly Thai Lion again.",False,,Solo Leisure,Economy Class,Bangkok to Colombo,March 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""the most horrible airline""",2,2020-03-06,"We’ve been traveling around Thailand for nearly 2 weeks - from Chiang Mai, Bangkok, Koh Sumai, Krabi and now heading to Bali, Indonesia for our honeymoon. And I had to take some time at the airport to leave this review because Thai Lion is by far the most horrible airline we’ve ever flown, period. They have no app and their website is complete crap. Always down. So accessing flight details or making changes is a nightmare, which makes the luggage bullet below even more frustrating. We had our flight cancelled and rescheduled 3 times within 48 - 24 hours from our flight which really cut into our plans in Bali. No explanation, simply an email sent. So we basically had to wake up at 3:00am to make our rescheduled flight, which still gets us there LATER than anticipated because of the layover. - We get to the airline and they dropped our luggage from our original tickets and would not let us check in without paying for luggage again. My husband (being the typical man, though he’s fairly good at this stuff) didn’t have a receipt so we had to repay for luggage. When you pay for luggage, you have to run to a separate counter and come BACK to the check-in area because they can’t process payments at the check-in area. What?! What century are you living in? Because we have a transfer in Bangkok, we have to pick up our own luggage from baggage claim and re-check it into our next flight.  The hassle just keeps getting worse! We finally get on the plane and notice my husband and I’s seats have been separated by an entire row. Which isn’t a huge deal, but just a cherry on top of all the chaos.  We finally get on and the plane is dirty. Still trash from the last flight. Another cherry on top. We almost missed our triple delayed flight to Bali all because of the incompetence of Thai Lion. And we weren’t even the most unlucky ones. Some people got dropped completely during the flight changes and were left stranded at the airport! Just don’t do it. Do yourself the favor and pay a little more for a separate airline - avoid the frustration, hassle, and risk. Wish we head know beforehand because we definitely would have.",True,,Couple Leisure,Economy Class,Krabi to Bangkok,March 2020,2,2,"<span class=""star fill"">1</span>",1,2,,False,1
"""I had to pay for the flight twice""",1,2020-03-05,"Not Verified |  After payment, I received a popup window telling me my booking failed and I need to try again. I then tried to contact the airline via phone and email for a booking confirmation. On the phone I was in the waiting line forever until I gave up and on my email I only received an answer over a week later, what was the day of my departure. Never have I received a bookig confirmation and then they write me 2 hours before schedueled flight time, that I am booked for the flight and can proceed check-in! Not knowing if I had a flight ticket, I booked a couple of days before my departure date with a different airline. I tried to resolve the matter with Lion Air, but their customer service is absolutely useless, replies weren't read, templates sent out, long periods between responses. I then requested a chargeback from my credit card provider what got turned down in the end. So I had to pay for the flight twice. Only to save a few Baht I would think twice now. Maybe a bigger provider is the better option.",False,,Couple Leisure,Economy Class,Treng to Bangkok,December 2019,1,1,,1,1,,False,
"""The worst company""",1,2020-02-12,Phuket to Bangkok. I booked a round trip on trip.com from Bangkok to Phuket including a baggage 12 kg. When I return they said that the baggage wasn’t included to the return fight on 11 February. They demand 950 baht / 29 euro. The worst company. Avoid them.,True,,Solo Leisure,Economy Class,Phuket to Bangkok,February 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""customer service is the worst""",2,2020-02-07,"Not Verified |  Tokyo Narita to Bali. Be sure to pay for baggage when purchasing ticket. We did not, and tried using their website a day in advance of our flight. No luck with the website, we went to the airport in Bali 5 hours ahead of our flight to get our bags prepaid. That failed as well ... there office was closed. Once the counter opened we were hustled into paying 430 US dollars for two suitcases, the heaviest weighed in at 12 kilos. No supervisor to be found. Ruined the ending of what was a great trip. Thai lion Air customer service is the worst.",False,,Couple Leisure,Economy Class,Tokyo Narita to Bali ,December 2019,3,3,,4,1,,False,
"""Not bad at all""",6,2020-01-22,"Krabi to Hanoi via Bangkok. Not bad at all. After reading reviews I was surprised. Paying for hold baggage was a pain and took a few phone calls but I managed. Paying at check-in is hugely expensive, which is common for budget airlines. Prepaying is much cheaper. Check in was fast and courteous. Boarding was no less manic than any other airline in Thailand. Flight was short and fine. As expected for an economy short flight. Bit of a Ryanair experience to be fair.",True,,Couple Leisure,Economy Class,Krabi to Hanoi via Bangkok,January 2020,3,3,,4,3,,True,
"""a terrible airline to travel with""",1,2020-01-19,"Kathmandu to Bangkok. This is a terrible airline to travel with. Please beware. This is the second time I am flying with Thai Lion Air and both times the flight was delayed. This time, it was delayed over 26 hours, and the boarding crew kept telling us that the plane was delayed for 2 hours, but we waited 11 hours at the airport. In the end the flight was cancelled and they put us up in a terrible hotel which did not even have hot water for a shower. They told us that we were going to leave in the morning, but in the end the flight was scheduled to leave at 2.15 pm and even then, the flight was delayed again. This is a terrible experience and I would not recommend anyone to fly with Thai Lion Air.",True,,Business,Economy Class,Kathmandu to Bangkok,January 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""the trip was really good""",7,2020-01-16,"Denpasar to Bangkok. Our flight was perfect, check in was 5 minutes, departed on time, crew were polite, arrived on time. Plane was not super comfortable but was fine with sufficient leg space. Considering the flight cost us 100 dollars the trip was really good.",True,,Couple Leisure,Economy Class,Denpasar to Bangkok,January 2020,3,5,,5,5,,True,
"""cheap way to fly around Asia""",5,2020-01-15,"Bangkok to Krabi. A cheap way to fly around Asia, knowing that, I don’t think you will be too disappointed with the no leg room, no customer service, excessive charges on carry on and checked baggage. So make sure you have your carry on weighed before you head to airport.  Then if you check any bag it’s very very expensive.  Somehow I made changes (twice) to my ticket. And after the whole transaction went through, they said they didn’t accept US credit cards! In shock. But the hotel clerk went into the site where I bought the ticket and twice was able to input my cc information. Just be aware, it’s Thailand, low cost carrier.",True,Boeing 737-900,Solo Leisure,Economy Class,Bangkok to Krabi,January 2020,2,2,,4,2,,True,
"""Ridiculous policy on carry-on""",2,2020-01-03,"Not Verified |  Bangkok to Chiang Mai. Ridiculous policy on carry-on bags. If your bag weighs more than 7k you have to take items out of your bag and hold them. I ended up walking with my backpack, neck pillow, toiletry bag, running shoes and make up bag. It was so inconvenient that I just put my stuff back in my bag, but there was another scale at the gate before boarding so we had to go through the process again. When we got on the plane we stowed the carry on bags and just put all the extra items up in the overhead compartments, completely defeating the purpose of lightening our bags. Once seated my partner and I took out our lunches that we’d packed, only to be told that in fact, outside food isn’t allowed on the plane,there were no signs or announcements outlining this policy. We had to sneak bites of our food during the flight. When we landed the airline operated shuttle bus was broken and we had to stand in the isles (holding all of our items that had been pulled from our bags) for 25 minutes. Overall it was a pretty funny experience! Weird policies (attempt to make more money by charging baggage fees and making people buy food on the plane?) and one inconvenience after another!",False,,Couple Leisure,Economy Class,Bangkok to Chiang Mai,January 2020,2,2,,2,2,,False,
"""had to pay for my bag twice""",1,2020-01-03,"Bangkok to Phuket. Flight was 25min late and changed time of my flight (still through thai lion) had to pay for my bag twice even though was still through same airline. (2 flights one from Chiang mai to Bangkok then Bangkok to Phuket) both same airline. I checked in online 24hrs before and paid for baggage but when I arrived to check, they told me it wasn’t paid for. The lady in Chiang Mai was able to find my reservation for checked bag but when I had to go to baggage claim go through airport again to go through same airline (made no sense) they couldn’t find my reservation for my bag so I spent 30min dealing with that and still had to pay again. Horrible experience.",True,,Couple Leisure,Economy Class,Bangkok to Phuket,January 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""they have lots of issues"" ",8,2020-01-02,"Bangkok to Osaka. Again, confusion over check-in times. Email sent 24 hours before said open 4 hours before, web-site said 3 hours and screens at the airport showed a check-in row number more than 5 hours before. Approached the check-in desk, which then had almost no queues, to be told that check-in opened at 2 am - 3.5 hours before the flight. All this information is completely contradictory and confusing. Returned to the check-in desk at 2 am and checked in very quickly - no waiting at all. Seat numbers had been changed (again) from those booked and paid for (due to aircraft change) but staff very helpful in moving us to more appropriate seats. Why don’t they communicate with customers when pre-selected and paid for seats are changed? This would at least give customers the option of trying to amend their booking to choose different seats, or automatically refund the price paid. I lost money by buying 25kg of luggage when my bag actually weighed less than 22kg. It’s crazy to expect customers to be able to predict their bag weight to the nearest kilogram, so inevitably people presumably end up buying more than they need. An enlightened approach to customer service is needed here. How about automatically refunding unused pre-paid luggage, considering the lucrative revenue stream they must generate from charging people at check-in who have underpaid? Fast and smooth through immigration and security. The long bus journey to aircraft via Gate 1 - groan. On time departure and arrival, uneventful flight. (The flight was re-timed several months before departure from 04:30 departure to 05:20. This was communicated effectively by email but was annoying nonetheless). Overall, considering this and the previously-reviewed outward flight, I might use this airline again if the price was right. However, they have lots of issues with their website, booking system, communications and policies generally that - even for a budget airline - leave areas where improvements could be made. There is room in the market for a low-cost operator to also show that they care about their customers - a lot of initiatives are not expensive. The check-in staff who helped me with my seats today got close and made a good impression, but the company itself has much more to do.",True,,Couple Leisure,Economy Class,Bangkok to Osaka,January 2020,4,4,,5,4,,True,
"""Crew was courteous""",8,2019-12-30,"Bangkok to Jakarta. No online check in possible, but the airport check in was smooth. Staff extremely lenient about grossly oversized hand luggage carried by many. Flight departed on time and arrived 15 minutes early. I was given an emergency row seat but could also find several empty rows on board, making for a comfy journey. Crew was courteous, only customs forms were not provided.",True,,Solo Leisure,Economy Class,Bangkok to Jakarta,December 2019,5,4,,4,3,,True,
"""satisfactory for a budget airline""",7,2019-12-30,"Osaka to Bangkok with Thai Lion Air. Original ticket booking was difficult, taking several attempts before the payment went through. Have to book baggage per exact kilogram, which is difficult to accurately predict months before the flight. Inevitably you end up buying more weight than you need and therefore overpaying. It would be better to have weight bands (e.g. 15 to 20kg, 20 to 25kg etc) like Air Asia and others do. Website said check in open 3 hours before departure. Email sent day before said 4 hours. Actually opened 2.5 hours before. Email suggested checking-in online, but website said this was “not possible for international flights.” Email was received 24 hours before flight and mentioned booking meals “up to 48 hours” before departure. So confusing and difficult to plan arrival time and other arrangements at the airport. Extremely slow check-in, with many passengers having baggage and other problems. Strict application of 7kg hand luggage policy. Payment for excess baggage in cash (JPY) only. Not a problem for me because I had pre-paid my baggage when I bought the ticket. Seat numbers changed even though seats had been selected and paid for when flight ticket purchased. Booked and paid for Row 12, reminder email said Row 3 and boarding pass said Row 20. Apparently this was connected to a change of aircraft in 3+3 seat formation (Boeing 737-800) - not what I had expected or was shown when I booked. I will request a refund for the fee I paid for the original seats. Flight on time. Smooth boarding etc. Plenty of empty seats so had three seats for two people. Free pastry and cup of water unexpectedly provided. Seats, service and other on-board issues satisfactory for a budget airline. Extremely quick out of DMK - no queues at passport control, short wait for luggage, no wait for taxi.",True,Boeing 737-800,Couple Leisure,Economy Class,Osaka to Bangkok ,December 2019,4,3,,2,4,,True,
"""Seats felt cramped""",6,2019-12-28,"Hanoi to Bangkok. Check in was reasonably fast and hassle-free, but the plane both left and arrived half an hour late. Seats felt cramped and the aircraft overcrowded. Crew looked tired. But it got us there.",True,,Solo Leisure,Economy Class,Hanoi to Bangkok,December 2019,2,3,,4,3,,True,
"""waiting to refund my money""",1,2019-11-27,Denpasar to Bangkok.I received my fragile item in many pieces at Bangkok airport and they didn’t want accept their responsibility. They forgot to served our meals (me and my 12 years old son) so we bought inside the airplane and I am waiting to refund my money for the food back.,True,,Family Leisure,Economy Class,Bangkok to Bali,October 2019,1,2,,1,1,,False,
"""flight no longer exists""",1,2019-11-24,"Don't book tickets here as they have the poorest airline customer service I've ever experience. We booked tickets from Bangkok to Phuket 2 months prior and they confirmed the flight. We arrived in the said airport and surprisingly flight no longer exists as the flight we booked was under summer promo (or whatever they called it) and why the heck did they confirm it in the first place? They claimed that they sent an update about our flight 4 days before our departure (which we didn't receive) and they didn't even bother that there was no acknowledgement from the passengers about this changes. The only thing they can offer was a ""full refund"" and book another ticket with another airline if you really wanted to be in Phuket to follow your itinerary (which will cost you double from original price). They won't be bothered if your running behind from your itinerary, they won't give you any assistance or even small compensation for the inconvenience they caused.",True,,Couple Leisure,Economy Class,Bangkok to Phuket,November 2019,1,1,,1,1,,False,
"""definitely fly with them again""",10,2019-11-17,Kathmandu to Bangkok. Absolutely perfect. Check-in staff were great. The plane was new and we even received a very good inflight snack and bottle of water - I have never received this with any other low-cost airline. We pre-ordered an inflight meal which not only was reasonably priced but also very tasty. I previously read that the airline was keen on over-sized cabin luggage but was astonished at the luggage that people tried to get away with in the cabin - this is unfair on other passengers who are compliant and then made to put their (compliant) luggage under their seat in front of then whilst overladen passengers get away with putting their luggage in the cabins above (and have foot-room as well). We did have a delay but this was due to the re-surfacing of KTM runway and the congested skies above the airport as a consequence. Luggage arrived on the belt at DMK before we did! The price of the ticket was exceptionally good (but may be due to DMK to KTM being a new route). I had no problem adding three lots of hold baggage post-booking using my UK credit card (I didn't even make my original booking with Thai Lionair but with an online travel agent). I would definitely fly with them again.,True,,Family Leisure,Economy Class,Kathmandu to Bangkok,November 2019,5,5,,5,5,,True,
"""no updates at all""",1,2019-11-16,"Flying with Thai Lion Air is definitely the worst traveling experience in my entire life so far. I have no I idea how their business still survives to this day. I bought my ticket through Traveloka - a third party. I also purchased check in luggage in advance, together with the ticket although their charge for this was surprisingly expensive for a domestic flight from a low-cost airline. About 1 month prior to my departure date, I was informed that my flight had been rescheduled, which was totally no problem to me. However, on my departure date, I gave myself 2 hours in Don Mueang Airport. I kept looking at the screen and couldn't find any info about my flight number, which row to check in and so on. It was like the flight number SL 524 never existed. I checked my mobile app and e-mail again and again, no updates at all. Then I asked the ground staff, they looked at the confirmation and told me to keep queuing and waiting. I was supposed to depart at 4.00pm. Finally, my turn to check in at the counter came, it was about 3.00pm then. The check in staff of Thai Lion Air looked at me like I am an idiot. She took my passport away and came back about 5 minutes later. She told me that ""Madame, you flight time changed, Madame, 3.30pm, hurry up. No check in luggage now, cannot load. All carry-on Madame"". I was totally shocked, literally. She only gave me my passport and boarding pass and kept urging 'Hurry up, hurry up'. She didn't even give me the last minute passenger tag or something like that to let other departments prioritize my following steps before I could board my flight. And of course, no one from this airline accompanied my next steps. Only the hurry up yelling lady! I rushed to the security counter like never before. The nightmare continued, the departure time was coming so close and the security staff asked me to open my suitcase to check - skincare products, sunscreen and many other things. That was why I pre-purchased check-in luggage. Then I had a bunch of my stuff all thrown away at the security counter, continued running like hell to the gate. I was the last person to get on the plane as flight attendants whispering to each other ""Vietnamese"". How funny it was to be treated this way. Notified flight time change 30 minutes in advance, paid for check-in luggage, had a bunch of stuff thrown away then had to carry every single thing onto the aeroplane and even being sarcastically mocked for my nationality. And none of these was my fault. That day was a disaster. From the ground staff at Don Mueang Airport to the check in staff from Thai Lion Air, all showed absolutely fantastic responsibility and support! The tips with this airlines is very simple - don't fly with them. Their prices can be cheap, but if you go with them, be prepared for the nightmare ahead!",True,,Solo Leisure,Economy Class,Bangkok to Chiang Mai ,November 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""baggage wasn’t ‘in their system""",1,2019-11-09,"Denpasar to Bangkok. Thai Lion scammed me using the same baggage trick that others online have described. I pre-booked checked baggage but the woman said it wasn’t ‘in their system’. even after showing evidence with an e-ticket specifying 15kg paid, Thai Lion Air still tried to get me to pay $220 extra for baggage on a flight that cost $160. I booked another flight with Jetstar instead for half the price, refusing to pay any more money into this scam airline. This happened in Denpasar airport. Thai Lion Air are scammers and should be shut down.",True,,Solo Leisure,Economy Class,Denpasar to Bangkok,November 2019,1,1,,1,1,,False,
"""Absolutely terrible airline""",1,2019-11-09,"Bangkok to Surat Thani. This is a terrible airline. The A/C didn’t work for the first 30 minutes or last 20 minutes (only worked for 30 minutes) of the flight. The temperature in Bangkok was 86 degrees Fahrenheit, so being stuck inside a packed plane with no moving air made it extremely hot, humid and stuffy. Passengers were using magazines to fan themselves and myself was dripping in sweat. It is ridiculous that a airline can think this is okay for customers. They clearly don’t care about their customers. There was also gum stuck to the handle. So gross to think they don’t even clean their planes either. Absolutely terrible airline. Avoid this airline if possible.",True,,Solo Leisure,Economy Class,Bangkok to Surat Thani,November 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""new depths of poor service""",1,2019-11-07,"Denpassar to Chiang Mai via Bangkok. I know not to expect silver service when booking a budget airline, but this airline is truly plumbing new depths of poor service and hidden money grabbing ploys. The staff are arrogant, unfriendly and a disgrace. The legroom on my 5 hour flight was not even suitable for a short domestic hop, let alone an international flight. The money saved in tickets is not worth the hassle and discomfort.",True,Boeing 737-900,Couple Leisure,Economy Class,Denpassar to Chiang Mai via Bangkok,November 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""very much below expectation""",2,2019-10-27,"Bali to Bangkok. Overall very much below expectations. On a Bangkok to Bali: delayed departure of 1h. It happens. But then on Bali Airport tarmac, we had to wait 20 minutes for the bus to arrive and take us to the Terminal. On the way back: smooth until you wait 30 minutes for the luggage at the belt. For both cases: no communication whatsoever which is far worst. Staff are nice and smiling. But also having fun, chatting, eating out in the open. Having fun at work is great of course, but not when it goes against service quality. I will avoid this airline in the future.",True,,Business,Economy Class,Bali to Bangkok,October 2019,2,2,,1,2,,False,
"""Staff are very friendly and polite""",10,2019-10-14,"Hat Yai to Don Muang with Thai Lion Air. Staff are very friendly and polite, staff member took me to my seat and put my carry on bag in the over head bin for me. The seat is comfortable. The airplane take off and landing was smooth. The flight departed and arrived on time. The fare is very reasonable, better than the bus and the train if you book in advance. Before buying ticket the travel agent let me know ahead one small carry on luggage is free. The other luggage will be charged.",True,Boeing 737-900ER,Solo Leisure,Economy Class,Hat Yai to Don Muang,September 2019,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""extremely unpleasant journey""",1,2019-10-09,"Bangkok to Surat Thani. If you want to enjoy having an extremely unpleasant journey, I recommend you to take Thai Lion Air. This airline seems to want making money with every little thing they can. Watch out if the weight your luggage might be a bit more than you paid in advance (If you had the luck and prepaid for it at all). The fees for overweight luggage are extremely high. Thus ending up paying more than the original ticket price is not uncommon. When I took this airline from Bangkok to Surat Thani, most of the people seemed to pack everything they could into their hand luggage for not having to pay these fees. For quite a few passengers, there was hardly any space left. This is not only uncomfortably and shows a lack of customer care but is a safety risk as well. My flight was delayed because of bad weather conditions but even though the screens showed a delay, the staff wasn't informed about it at all when we asked them. Apart from that, I wonder why people who can hardly speak any English at all can qualify to work at an airline like this. Nevertheless, they have a strict no food policy and the seats are narrow and cannot recline. There are plenty of much more pleasant airlines going to their destinations too. It's your choice.",True,Boeing 737-800,Business,Economy Class,Bangkok to Surat Thani,February 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""unprofessional and unfriendly staff""",1,2019-10-08,"Not Verified |  Phuket to Bangkok. I have nothing good to say about them. Was only told that flight was canceled upon arrival at the air. Got booked onto another flight 8hrs later. Very expensive luggage charges, no leg room and very unprofessional and unfriendly staff. Was traveling with my family and had a really rough time.",False,,Family Leisure,Economy Class,Phuket to Bangkok,October 2019,1,1,,1,1,,False,
"""I took my phone out to film""",1,2019-09-13,"Not Verified |  Denpasar to Bangkok. I traveled only with pound sterling and a visa and MasterCard. Onboard the flight for food and drink I was told Thai bhat, US dollars or no drink. I didn’t have any of those currencies. I explained that I still needed to drink and asked if I could have some tap water or staff water the response was no. After an hour of begging for water I was  given a shot size cup of boiling hot water. After a further 2 hours I decided enough was enough so went up again and asked if one of the staff would mind allowing me one of the staff drinks just a 500ml bottle of water the response again was no. I couldn’t believe it so I took my phone out to film what was happening to me.  The cabin crew member grabbed my phone and made me delete the footage of him. In return for the commotion and deleting the photo, I was given a second thimble full of water.",False,,Solo Leisure,Economy Class,Denpasar to Bangkok,September 2019,1,1,,1,1,,False,
