header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""did exactly what was said on the tin""",7,2018-04-11,"I flew Business class on the nifty 76 seat E170 jet out of London City routed to Dusseldorf. The cabin interior looked a bit tired inside, the jet being 10 years old and prior to this the aircraft served with other airlines. Whilst Eastern Airways won’t be in the league with the legacy carriers, I found the flight comfortable and the crew courteous and attentive. Overall no complaints with the fight, we were delayed outbound and the pilot made up some time en route. Eastern did exactly what was said on the tin and that was getting me from A to B as comfortably and safely as possible.",True,E170,Business,Business Class,London City to Düsseldorf ,April 2018,4,4,,3,3,,True,
"""excellent airline""",8,2018-03-28,"Due to my work I was required to travel to London, however as no airline offered cheap prices on such short notice, I decided to travel with BA CityFlyer from Rotterdam to London City. Traveling to Rotterdam The Haque Airport is pretty doable by public transport from Rotterdam Central Station or The Hague Central Station by bus and/or underground. Once arrived, I went straight to check-in my luggage which was fast and efficient as there was literally no queuing time. After passing the usual struggle at security I had a hour left before boarding starts. Due to work in progress on Rotterdam's terminal, there wasn't much to do (wifi was fast and constant though with lots of seating areas). Boarding was done in a nice and efficient way, however what do you expect of only boarding approximately thirty people? The cabin was comfortable. Plenty of legroom, leather seats and a good view in front of the wing, however I'd like to note that it would have been better if they actually replaced their magazine and safety card by a new one as the current one was in a very very poor state. Departed on time, it was a pretty short and straight leg with the pilot informing us several times with departure, arrival and weather information and 15 minutes into flight, the flight attendants served us a pretty limited service for British Airways terms (might had to do with a short flight of only 55 minutes), which included a drink of choice and a biscuit or chips. Once arrived with a not so smooth landing, the plane was quickly parked and deboarding started within a few minutes. Walk to customs (in peak, this is terrible) and baggage drop-off was just a few minutes. BA CityFlyer is an excellent airline providing you with plenty of legroom and friendly staff, however I still found it very pricey and catering could have been improved.",True,E170,Business,Economy Class,Rotterdam to London City,March 2018,4,4,,4,3,,True,
"""still complimentary catering""",10,2018-03-20,Edinburgh to London City. BA CityFlyer still offers the sort of premium service you used to be able to expect of BA. As I was flying from Edinburgh I was able to access the excellent lounge at the airport thanks to my frequent flyer status (BA Gold). The lounge is spacious and has plenty of sockets to charge up your devices and desks in order to work. On-board the aircraft is configured 2-2 seating and the legroom is much better than the mainline BA flights into Heathrow and Gatwick. There's still complimentary catering in economy on flights to London City and this (for me) meant a beer and some crisps. I occasionally travel business class (Club Europe) on this route and the catering offered there is more substantial than that offered from Heathrow/Gatwick. All in all it's just a much better experience. Once landed it's less than 10 minutes from the aircraft door to the platform of the DLR. It's the best way to travel if you need to be in Edinburgh for a day of business.,True,E190,Business,Economy Class,Edinburgh to London City,March 2018,5,5,,5,5,,True,
"""is an excellent option""",8,2018-02-04,"Enjoyable and trouble-free travel on BA City Flyer. I've found that by making sure one has as much time as possible between flights for layovers this takes the stress out of flying these days with high aircraft utilisation the norm. I've noticed that so many complaints seem to be over problems caused by missed connections due to delays caused by air traffic issues or bad weather, or both. The Golden Rule is simple! - never trust the short transfer and connection times between flights listed on airline web sites or suggested by some travel agents - its just not worth the hassle these days, even if that means staying overnight at an airport hotel for your next flight, especially if that is long-haul or vv. Anyway, I allowed many hours between my flights through London City (a delightful little airport) and was also able to fit in a business meeting at the airport. BA City Flyer flights on the smaller EMB190 jet are excellent. Cabin crew were very attentive with my only complaint being that cheese dishes were all that were available - when are airlines going to realise many of us cannot east cheese (or chocolate) due to the subsequent increased risk of migraine attacks. My GP knows this and has for years, why don't the airlines? BA City Flyer is an excellent option and business class fares can often be 'cheap and chips'.",True,EMB190,Business,Business Class,Geneva to London City,January 2018,5,5,,4,5,,True,
"""excellent flight experience""",8,2017-10-17,"✅ Verified Review |  Amsterdam to London City with BA CityFlyer on the Embraer E190SR. Check-in went well, however could have been quicker to drop of my baggage as two of the handling staff were apparently busy chatting with each other. Once at the gate, I chose to give my hand luggage to them to check into their hold as aircraft was full and as compensation, I was told that I could use their priority lane. Flight departed on time and arrived on time. During the flight cabin crew worked efficiently, however catering was quite poor compared to competitors on this line. Seating was spacious and comfortable. Landing was performed well in gusty conditions. Luggage in hold took it time to be on our belt, could have been faster. After all an excellent flight experience and money well spent.",False,E190SR,Business,Economy Class,Amsterdam to London City,October 2017,4,4,,3,4,,True,
"""excellent flight with BA Cityflyer""",9,2017-09-24,"✅ Verified Review |  Manchester to London City. Terminal 3 at Manchester was a nightmare, fast track was slow. The lounge was quiet and the lunch offering consisted of soup, sandwiches and cheese, crackers and crisps, together with the usual alcoholic and non-alcoholic beverages including champagne on request. There is a view of the runway and taxi way which can be a pleasant distraction. Boarding was called and we made our way to the gate where our Embraer was waiting for us. After about 10 minutes we boarded and made our way down the jet bridge and eventually reached our long legroom seats in row 2 on the right hand side. Hot towels and menus were handed out prior to take off, followed after take off by drinks and meal requests. We both had champagne and the bbq'd salmon and salad, chicken salad was the alternative, accompanied by black forest gateau, all served together on one tray. Our cabin crew attendant was very attentive and although she helped her colleague to serve economy, still managed to provide us with excellent service on this relatively short flight. We landed facing west and quickly disembarked and was in the car park waiting for our car in a matter of minutes. An excellent flight with BA Cityflyer.",False,E190,Solo Leisure,Business Class,Manchester to London City,September 2017,3,5,,3,4,,True,
"""E190 are ideal for European flights""",10,2017-05-11,"✅ Verified Review |  My wife and I flew Berlin Tegel to London City with BA CityFlyer on an almost full Embraer 190. These aircraft are ideal for European flights, 2x2 seating and plenty of leg room. BA CityFlyer at the moment still serve food and drinks which I believe will stop later in the year. London City Airport is great, off the plane and on Docklands Light Railway in 5 minutes.",False,Embraer 190,Couple Leisure,Economy Class,TXL to LCY,May 2017,5,5,,5,5,,True,
"""uneventful set of flights""",8,2017-04-18,"✅ Verified Review |  Edinburgh to Berlin via London City with BA Citiflyer. It was overall an uneventful set of flights. The in-flight service was fine with passengers receiving a drink and their choice of popcorn, crisps or biscuits. The frequency of flights between Edinburgh and London are great but the long layover at London City is unfortunate as there are no lounges to access.",False,Embraer 190,Solo Leisure,Economy Class,Edinburgh to Berlin via London City,April 2017,4,5,,5,4,,True,
"""superior service to BA""",9,2017-03-25,"✅ Verified Review | Edinburgh to London City and first time flying BA City Flyer and enjoyed the service. Check in quick and polite, security busy but quick too, I had an hour in the Galleries lounge which was okay for a coffee. Boarding via A8 and steps on to a nice looking clean E170 - Seat 1A very nice crew pretty chatty and funny actually. Departed on time one airborne a coffee and snack offered which apparantly BA proper can no longer afford on the EDI-LHR service. It's my first time on BA CityFlyer my first time on this type of aircraft and my first use of London City. Landed a few minutes early, bags off quickly a great service. I find BA's franchises or subsidiary operated services such as Comair in South Africa or BA Cityflyer normally operate a superior service to BA.",False,E170,Business,Economy Class,Edinburgh to London City,March 2017,5,5,,4,4,,True,
"""still give drinks and a snack""",10,2017-02-24,"✅ Verified Review |  Amsterdam to London City. I was not originally on this flight, I was due to go to Southampton with KLM but the flight along with many others was cancelled because of the weather. The wait at the KLM transfer desk was running at over an hour so I gave up and went to BA. Very good price for a flight to LCY three hours later. Unlike their big brother (British Airways), BA CityFlyer still give drinks including alcohol and a snack on this short trip. Left an hour late due to weather. Crew fine.",False,Embraer E190,Solo Leisure,Economy Class,AMS to LCY,February 2017,5,5,,5,5,,True,
"""a seamless and professional experience""",10,2017-02-21,"✅ Verified Review |  
From the booking process to arrival into Dublin this was a seamless and professional experience. Check-in was friendly and efficient and boarding was managed in a professional and logical manner. The flight had a short delay but they was explained and communication was superb. A drink and snack was on offer and my bag was delivered promptly from in Dublin. I found the cabin crew to be friendly and hardworking and very well turned out. I was comfortable and enjoyed the service and would use them again for sure!",False,,Business,Economy Class,London City to Dublin,February 2017,5,5,,5,4,,True,
"""a disappointing experience""",5,2017-01-28,"✅ Verified Review |  Zurich to London City Airport. No real business class experience. The gate for this short haul flight was very unusually at Terminal E, some additional 15 minutes away from the main terminal. Luckily I had only little hand baggage and had checked in on-line before, otherwise I would have missed the flight. Boarding was rather chaotic, no special lane for business class. The seats were okay, but narrow and cramped. As it was an early morning flight we got hot breakfast, with was disappointing in quantity and quality: the fruit salad looked tired, no muesli nor yoghurt. A disappointing experience, but rather typical for flights to City Airport.",False,Embraer,Business,Business Class,Zurich to London City,January 2017,2,3,,2,2,,False,
"""cabin was clean and tidy""",10,2016-12-16,"✅ Verified Review |  London City to Berlin Tegel. This is the first time flying with BA CityFlyer for about 10 years as they gave up the route to Riga. This was only short hop to Berlin but the service both on the ground and in the cabin was first class. The food was tasty, cabin was clean and tidy. The announcements were clear and concise. On arrival at Tegel, we were parked away from the terminal and buses to take us to the terminal were waiting as we landed and once in the terminal the bags were with us in minutes.",False,E190,Business,Business Class,LCY to TXL,December 2016,5,5,,5,5,,True,
"""great experience with BA CityFlyer""",8,2016-08-16,"Great experience with BA CityFlyer from Mykonos to London City. Seat configuration 2 x 2, comfy seats, almost similar to a premium product. No inflight entertainment but with a relatively short flight at just under 4 hours that's okay. Would be nice to have a hot meal in economy in the evening, dinner was a chicken and potato salad. LCY a breeze to get through immigration, took less than 2 minutes and bag collection 20 and was on my way. Would highly recommend and hope BA operate more flights from here in the future.",False,,Solo Leisure,Economy Class,JMK to LCY,August 2016,4,4,,4,4,,True,
"""we left and arrived on time""",10,2016-07-30,"✅ Verified Review |  My wife and I flew Glasgow to London City on an Embraer 170. The flight was full and we left and arrived on time. These regional jets are ideaL for this type of journey, 2x2 seating with good leg room. London City is a breeze, out of airport onto the DLR, central London in 15 minutes.",False,Embraer 170,Couple Leisure,Economy Class,GLA to LCY,July 2016,5,5,,5,5,,True,
"""left and arrived on time""",10,2016-06-14,My wife and I flew from Dublin to London City Airport in an Embraer 170. The flight was full and left and arrived on time. Drink and a packet of crisps given out. We handed over our cabin bag because of the full load and ended up waiting over 20 minutes at City Airport for it. Still got Victoria Station in half an hour.,False,Embraer 170,Couple Leisure,Economy Class,DUB to LCY,June 2016,5,5,,4,5,,True,
"""impressed with the meal service""",9,2016-05-21,"✅ Verified Review |  Madrid to Amsterdam via London City Airport. Very good flights with BA Cityflyer. Legroom and comfort on the Embraer were good, and I was impressed with the meal service from Madrid to London. A choice of meal tray with cold salad and desert was offered, and on every flight a second drink was offered. Crew was young but very professional and polite. Transfer at LCY was not great, we had to leave the airport and re-enter in just 45 minutes.",False,Embraer 190,Couple Leisure,Economy Class,MAD to AMS via LCY,May 2016,4,5,,2,5,,True,
"""flight was very slick""",9,2016-04-07,"BA City Flyer is a slick operation out of London City, using the BA brand but often exceeding the general BA quality. My flight to Amsterdam was only 40 minutes long but they still managed to serve a hot breakfast to every passenger, including economy class. The business class breakfast was better than BA's usual standard (which is by no means bad). The operation of the flight was very slick, leaving dead on time despite starting boarding late and having to deal with getting a disabled passenger up the stairs into the plane. Landing in Schipol was a little early which was useful given how slow Schipol has become.",False,E190,Business,Business Class,LCY to AMS,April 2016,4,5,,5,5,,True,
"""crew were friendly and efficient""",8,2016-03-27,"London City to Glasgow, and a excellent flight overall. On time, easily dispatched from LCY, so much better than LHR. Plane was clean and comfortable and seemed pretty new. Crew were friendly and efficient. We arrived 10 minutes early and bags available quickly at Glasgow. All in, an excellent experience.",False,E190,Solo Leisure,Economy Class,LCY to GLA,March 2016,5,5,,4,4,,True,
"""E190 jets are comfortable""",8,2016-02-22,"Edinburgh to Amsterdam via London City, crew were friendly. Sadly the breakfast cut off had been passed so no hot BA breakfast, though I was able to grab some fruit and muesli in the Executive Lounge before boarding. LCY to AMS I was served the best meal I've experienced onboard : balsamic chicken with puy salad and figs. It did feel like a bit of a rush on such a short flight, but its hardly worth complaining. The E190 jets are comfortable. Same seats in business and economy, and large windows. So much better than the Airbus planes normally on British Airways flights. One downside is there is no BA lounge at LCY to wait in when transiting, so you have to make do with one of the cafes or the waiting areas.",False,E190,Solo Leisure,Business Class,EDI to AMS via LCY,February 2016,5,5,,3,5,,True,
"""stress free experience""",10,2016-01-09,"BA Cityflyer from London City to Madrid. Stress free experience from online check-in to arrival. No departure or arrival delays, 15 minutes early landing at Madrid Barajas. Comfy seats, good complimentary sandwich and several drinks runs: we had a couple of wines each, bottled water and coffee. Very competent mixed British / Spanish cabin crew had a smile and a friendly word.",False,Embraer 195,Couple Leisure,Economy Class,LCY to MAD,January 2016,5,5,,5,5,,True,
BA CityFlyer customer review,10,2015-10-11,"This was one of my best flights, crew well dressed, engaging and went that extra mile for customer service. The aircraft is small, but you pay for the conscience of less than an hour from home to departure out of LCY. The food was tasty.",False,Embraer 170,Solo Leisure,Business Class,LCY to GVA,October 2015,5,5,,5,5,,True,
BA CityFlyer customer review,10,2015-06-22,"EDI-LCY on Embraer 190 operated by BA City Flyer in Economy – short domestic hop back to London City Airport. Flight departed on time but could not land at City due to high winds. Pilot tried twice but had to abort the landing and finally diverted to London Southend. During the whole time good information from the flight deck about what was going on. Once the plane landed in Southend, crew was well prepared giving out information during the disembarkation process about the options. Basically, passengers could use a coach to be organized by BA to LCY or people could opt to take public transport to London and have the costs reimbursed later. We opted for the Greater Anglia service to Liverpool Street Station which runs regularly and worked well for us. As for the regular service on board, full bar service and snacks were offered. FA’s were friendly. Service in Edinburgh was hassle free. We had no checked luggage and check in kiosks worked fine with no lines. Terraces Lounge in EDI was quite spacious and comfortable with some food and a nice selection of drinks. Excellent for a regional airport. Especially given the fact that the situation was weather related and clearly not BA’s fault, I felt that BA did everything possible to make the experience as hassle free as possible. Situations like these, when not everything goes as planned, tell a good airline apart from the rest.  While the actual reclaiming process over BA’s website took longer and was less straightforward than expected, it finally worked and the difficulties involved were related BA’s procedures and information regarding requirements posted on the website. However, the agents worked with us to finish the claim and were actually helpful during the process . (Oneworld Sapphire)",False,Embraer 190,Family Leisure,Economy Class,EDI to LCY,May 2015,5,5,,5,5,,True,
BA CityFlyer customer review,10,2015-06-12,"LCY-FRA on E190. Great aircraft for these short flights, 2x2 seating, plenty of room for carry on bags plus a beer and a snack. What's not to like. Flight on time.",False,E190,Business,Economy Class,LCY-FRA,,5,5,,,5,,True,
BA CityFlyer customer review,9,2014-10-12,RTM-LCY. The lunchtime flight departed Rotterdam precisely on time. The aircraft has 2x2 seating with sufficient underseat space for hand luggage and a table big enough to work on with a laptop. Although small the Embraer 170 aircraft newly deployed on this route feels agile spacious and comfortable. Despite rough weather on the approach into LCY the flight arrived ahead of schedule. Service on board was highly professional with all passengers receiving complimentary drinks and snacks. The RTM-LCY service is a great way to avoid the crowds and queues of Heathrow and Schiphol.,False,,,Economy Class,,,5,5,,,4,,True,
BA CityFlyer customer review,8,2014-09-09,"EDI-LCY on 31/08/14 and LCY-EDI on 03/09/14. The flights both ways on Embraer 190s were excellent but BA's customer service at LCY was less than impressive. There had been issues with low visibility at LCY on the morning of 03/09. After checking in at one of the machines I was walking past the BA customer service desk and noticed that two employees were sitting chatting to each other. I approached them and once they'd actually stopped chatting I asked if there was likely to be a delay to BA8716. Them: ""What makes you think it might be delayed?"" Me: ""Well there were lots of inbound delays earlier today"". Them: ""Not got a clue"". No I'm not making that up. As it turned out BA8716 left bang on time and I have no complaint on that score but being told that customer service ""haven't a clue"" about the departure time of a flight due out in a little over an hour really isn't good enough.",False,,,Economy Class,,,5,4,,,4,,True,
BA CityFlyer customer review,10,2014-09-01,"Used BA frequently to Frankfurt the last 6 months. Really friendly staff. Seats or OK given that I’m 6'7"". Price is OK and it is value for money. Also travelling in an out of LCY rather than Heathrow is a bonus. No M25!",False,,,Economy Class,,,4,5,,,4,,True,
BA CityFlyer customer review,10,2014-06-04,AMS-LCY on EMB190. These aircraft's are great for European flights 2x2 seating plenty of leg room. Good service beer and snack on 40 minute flight. London City is a breeze at Victoria station within 30 minutes of landing.,False,,,Economy Class,,,5,5,,,5,,True,
BA CityFlyer customer review,10,2014-06-01,LCY-GLA/EDI-LCY - UK Domestic (there is one class only on UK Domestic flights). LCY is a favourite airport but having to tag your own bag before getting to the check in desk is annoying. Great smiling crews on both legs but the EDI crew were particularly very happy and jovial not bad considering it was a Sunday lunchtime flight down. Love the Embraer jets for the 2-2 seating which makes for a comfortable journey. On time departures and arrivals on both flights. Seating good and space adequate. Drinks and snacks ok but for the lunch time return it would have been nicer to have had a wrap or sandwich instead of just a small packet of crisps or cookies - although the Lilly O'Brien's chocolate shortbread was rather decadent! Well done BA!,False,,,Economy Class,,,5,5,,,5,,True,
BA CityFlyer customer review,8,2014-05-28,RTM-LCY. Short 40-minute flight in Saab 2000 turboprop operated by Eastern Airways. 1+2 seating with good seat pitch. Boarded by bus. In-flight service was to BA standard: full meal tray for Club pax drinks and snacks for Economy. No cabin separation. Limited bin space for bags but enough under-seat space. Only discernible non-BA feature was ban on mobiles throughout flight. Good value.,False,,,Economy Class,,,5,5,,,4,,True,
BA CityFlyer customer review,6,2014-01-14,AGP to LCY one-way. I occasionally upgrade to Business Class to get lounge access and - most important for me - more space. The E190 which BA Cityflyer operates on this route has good seat pitch and comfortable seats but the 2x2 arrangement means that you'll be sitting next to someone on a busy flight which mine was (I was travelling alone). I have no complaints about the service and the food though I'd mention that I was the third person to be served the meal and the last person to have a choice. The lounge at Malaga is spacious and plenty to drink but little food. and the Wi-Fi didn't work. Not a bad experience overall but the lack of space in Business was a major disappointment and I won't be using again if travelling alone.,False,,,Business Class,,,3,5,,,3,,False,
BA CityFlyer customer review,7,2013-10-25,Flew on new BA route to Granada from LCY on 6 Sep. Appalling organisation at the check-in area. Total chaos. Stood in bag drop queue for solid 30 minutes. Slow security resulted in nearly missing flight despite being at airport well over an hour before departure.. Pouring with rain - no air bridge - we boarded plane to be told by pilot that the airport system to calculate weight of bags had failed and he was doing it manually. He was a bit concerned as we near our maximum weight. Hardly reassuring. Plane eventually took off 50 minutes late and faced strong head winds through France resulting in an hour's delay vs hour landing time. Crew made up for it by offering excellent service. Flight back much better - still an hour late but less people and totally relaxing. Inflight catering much better than LGW.,False,,,Economy Class,,,5,4,,,4,,True,
BA CityFlyer customer review,9,2013-10-25,FRA-LCY-FRA on excellent BA Cityflyer - what a pleasant experience! flights in Business/Club Europe fairly lightly booked and very good value if one chooses carefully. Meals wine and close to on-time performance out of Docklands (which is such a classy little airport in downtown London) made for such a better experience than slogging through Heathrow. I enjoy the smaller Embraer aircraft and sense of personal service on BA Cityflyer.,False,,,Business Class,,,4,5,,,5,,True,
BA CityFlyer customer review,,2013-09-16,Flew economy from London City to Mahon Menorca on 6th Sept. Flight was overbooked so some people got bumped off and flight was delayed 1 hr 30 mins whilst they tried to sort it all out. Had to stand in very crowded gate area whilst this was going on. Staff attitude was appalling and they told a different story re overbooking to the one the pilot gave on the plane - so who was telling the truth? On arrival in Mahon discovered our luggage had never been put on the plane. Luggage was then supposed to arrive the following day but this was cancelled and it was then moved to yet another flight and didn't arrive in Mahon until late Sunday night. However still wasn't delivered to our hotel until Monday night at 8.30pm. First trip with BA since early 90s and vowed then not to use BA again as the flight was so bad surly unhelpful crew etc. We fly at least 3 or more times a year and find that Middle East airlines and Virgin are far far better in terms of customer service.,False,,,Economy Class,,,3,1,,,1,,False,
