header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""ridiculous and unprofessional""",1,2022-10-03,"Calgary to Victoria. We had booked a flight in May 2022 for October 2022 at 7:50pm. We had also received SEVERAL confirmation emails the days leading up to our flight that all said 7:50pm. When we showed up to the desk just before 6:00pm (almost 2 hours before our flight) to find another 20 people also waiting and the employee at the desk said “the flight just left” 2 HOURS EARLY. The worst part was he didn’t give us any answers as to why, because it must of been empty. And then he said he was leaving. So we waited at the desk for 3 hours to hear from someone with some answers and to why that happened and how and what they’ll do to get us all home. Nothing. The best answer we got was “contact customer service” which I have been on hold for hours with. I’m convinced no one works for this airline, it’s a scam and it’s a coverup for some other type of business. This is ridiculous and unprofessional. I will NEVER fly with them again and will make sure everyone I know will never fly with them again.",True,,Couple Leisure,Economy Class,Calgary to Victoria,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""cancelled by email 1.5 hrs before takeoff""",1,2022-10-03,"I thought I would try this flight to Halifax. outbound, no issues. inbound, whole different ballgame. Flight cancelled by email, 1.5 hrs before takeoff, as we were clearing security! Arrived to find we had no flight - email stated ""due to bad weather"". Zero bad weather, coast to coast. Lynx staff then told me pilot, on a Sunday afternoon, ""suddenly got sick"". Apparently that's means there's no other pilots? we were rescheduled 3 days later so we had to buy tickets on Swoop to Edmonton, and then take a taxi to Calgary to be able to get back to work, as all other flights fully booked, stranded 3000kms from home. This was my first, and will utterly be my last flight with Lynx. How do you rate a return flight, that doesn't return?",True,,Family Leisure,Economy Class,Halifax to Calgary ,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""puzzling and unacceptable behaviour""",1,2022-09-30,"Not Verified | We live far outside of any major city center, we booked Lynx to fly us to Calgary for our friends birthday in Banff. We drove 3 hours to the airport arrived 40 minutes before our flight due to issues with our vehicle. The women at the front desk refused to allow us boarding passes, we remained calm the entire time while she was incredible rude and would not allow us to get a word in and kept cutting us off, to the point she caused my partner to cry and she had to step away. They would not allow us boarding passes even with just our personal items. We called customer service and they informed us that they are not liable for their staff treatment off it's customers or whether or not we get on the plane if we do not arrive 2 hours before a domestic flight. It was honestly the most puzzling and unacceptable behaviour from a business and from all employees involved, I don't usually write reviews but my experience without even seeing the plane today honestly made me search out and find somewhere I could share the story. Just spend the extra money to get one of the other budget airlines with empathy",False,,Couple Leisure,Economy Class,Winnipeg to Calgary,September 2022,2,,,1,1,,False,
"""it is amazingly good""",10,2022-09-28,"Flew Lynx first time. And surprisingly it is amazingly good. The flight was super clean, staff was great and the flight was right on time which unusual with the low cost airlines. Reading the other reviews, I think it is not fair to judge them based on the luggage. If you want a quick backpack trip, there is no better airlines so far. The only recommendation I would give is if Lynx reduces the add on luggage cost, it would be ideal. Looking at this as a whole package, it would not make sense to pay 90$ for the flight and 60$ for the luggage. No food and beverages are sold on the flight, it would be nice if there is an option to buy it. Sometimes passengers might get hungry suddenly, specially kids.",True,,Solo Leisure,Economy Class,Halifax to Toronto,September 2022,5,5,,5,5,,True,
"""Don’t waste your time nor your money""",1,2022-09-26,This is the worst airline ever. Don’t waste your time nor your money because this airline will disappoint you. I flew on more than 10 Airlines and definitely this is the worst. I booked for my mom to visit me in Edmonton for a family emergency. They delayed her flight twice and then they ended up closing the boarding counter earlier than the timeframe they mentioned in their ticket. She arrived almost 2 hours early to find no staff there to talk to. Many other people faced the same situation and the other airline staff were there to assure them but not them. My mom's diabetes had raised from the tension and more serious consequences will happen due to their action.,True,,Solo Leisure,Economy Class,Toronto to Edmonton,September 2022,1,1,,1,1,,False,
"""Would definitely recommend this airline""",10,2022-09-26,Would definitely recommend this airline. We arrived in Calgary on time and back to Toronto. The staff were friendly and flight crew were fantastic. We were somewhat nervous because of the issues with luggage but we had no issues. The price you could not beat. We will definitely fly with this airline again. Thanks for the great experience.,True,,Couple Leisure,Economy Class,Toronto to Calgary ,September 2022,5,5,,5,5,,True,
"""seats were clean and comfortable""",10,2022-09-26,Great flight! Will fly again and recommend. Our return flight was mildly delayed but they worked very hard to make up for lost time. Staff were great and seats were clean and comfortable.,True,Boeing 747,Family Leisure,Economy Class,Calgary to Winnipeg,September 2022,5,5,,5,5,,True,
"""will certainly be flying with them again""",10,2022-09-25,Not Verified |  We flew out from St Johns just prior to the Atlantic Canada “Fiona” storm. Being a little nervous if flying anyway this made me more so. I cannot say enough good things about the crew on this flight. They were excellent. They checked on me several times and even sat down and had a chat with me.  Keep up the great work and thanks so much. This is my second time with Lynx and I cannot say enough good about them. I will certainly be flying with them again.,False,,Solo Leisure,Economy Class,St Johns to Edmonton,September 2022,5,5,,5,5,,True,
"""did not lose my luggage""",10,2022-09-25,"Lynx Air took off on time, arrived on time, and did not lose my luggage. What more could any traveller ask.",True,,Couple Leisure,Economy Class,Calgary to Hamilton,September 2022,4,5,,5,5,,True,
"""Great new airline""",10,2022-09-24,My flights were on time. We left early morning from Calgary arrived in Toronto 15 minutes early. Staff were friendly. Return trip was also on time ~ again early departure and arrived 10 minutes early. Great new airline wanted to give a shout out. The price was great too. Thanks Lynx. You’ll see me again.,True,,Solo Leisure,Economy Class,"Calgary, AB to Toronto, ON",September 2022,5,5,,5,5,,True,
"""Everything was excellent""",10,2022-09-19,"Everything was excellent. Plane was clean and cabin crew friendly and helpful. A heartfelt thank you to Jay and Dominique for helping me with my flight from St. John's to Toronto. I'm a nervous flyer and was extremely nervous with the storm (hurricane) in St. John's when we were departing on Sept 11. They were both so good with me. So caring and patient, even sitting to talk to me and assure me that there were no problems with the flying conditions, and checking in on me often. I've never experienced flight crew so attentive and caring.",True,Boeing 737 Max 8,Couple Leisure,Economy Class,St. John's to Toronto,September 2022,5,5,,5,5,,True,
"""my experience with Lynx was outstanding""",10,2022-09-18,"For a budget airline, my experience with Lynx was outstanding. With no first class or in flight tvs, I felt as though the seats were more spacious when compared to economy on competing airlines. I fly quite frequently, at this price point it will be my first choice flying domestic from now on. Two Flight Attendants really stood out to me: Meg and Robyn on flight Y9504 YHZ-YYC. Their kindness, friendliness, and outgoing personalities made me feel both welcomed and safe. They went above and beyond to accommodate my needs and answered all of my questions. Great staff and exceptional service. I will definitely be flying with Lynx again soon!",True,Boeing 737 Max 8,Solo Leisure,Economy Class,Halifax to Toronto via Calgary,September 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,
"""never felt so humiliated""",1,2022-09-18,"Not Verified |  Lynx Air has held on to my Wheelchair for 2 days now. I am Physically Challenged, I cannot walk or stand. I flew Lynx Air from Toronto to Halifax 09/15/2022 and they refused to allow me fly with my motorized wheelchair; say its against their Airline policy. They held on to my Chair in Toronto; I am back to Halifax 2days now without my mobility aid. I have never felt so humiliated, dehumanized; I am distraught.",False,,Solo Leisure,Economy Class,Toronto to Vancouver,September 2022,1,1,,1,1,,False,
"""We will be flying Lynx again""",10,2022-09-16,Not Verified |  Excellent service for a new airline! My husband and I didn’t realize that we were not able to get off the plane at Toronto so didn’t bring any real food. The cabin crew over heard and made sure we were watered and fed! We were able to walk around the plane before the new passengers boarded. The cabin crew were extremely professional and friendly. We will be flying Lynx again!,False,,Couple Leisure,Economy Class,Calgary to St. John’s via Toronto,August 2022,5,5,,5,5,,True,
"""Don’t get this flight please""",3,2022-09-16,I came from Toronto to Vancouver and I have had a oversized bag and also I paid $200 roughly for it. They didn’t give me receipt and they told me we will email you and they didn’t do that so my bag is lost and when I arrived to Vancouver I didn’t get it and reported in oversized luggage station and the person told me you will get your bag next day or next two days for sure. Right now after 4 days nobody care about it and doesn’t answer me clearly I don’t know what should I do (I have had expensive things in my bag). I had suggestion this flight to all my friends and my family before and I regret. Don’t get this flight please.,True,,Family Leisure,Economy Class,Toronto to Vancouver,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""they do not issue refunds""",1,2022-09-15,The worst. Tried to cancel after 28 of booking ticket and they do not issue refunds. They give you a voucher. I can't use the voucher as they don't fly to where I live. Horrible customer service.,True,,Business,Economy Class,Kelowna to Vancouver,September 2022,,,,,1,,False,
"""Really disappointing""",1,2022-09-13,"Not Verified |  I travelled 2nd august 2022 from Toronto to Vancouver they left our luggage behind in Toronto airport. I was flying back to Toronto on 16th august and told them to deliver my luggage to Toronto. Its been more then month, no update, their customer service is really bad - tried to call them every 2nd day they have no information about anything. Really disappointing and horrible experience.",False,,Solo Leisure,Economy Class,Toronto to Vancouver,August 2022,1,3,"<span class=""star fill"">1</span>",1,1,,False,1
"""Customer service is very bad""",1,2022-09-13,"Vancouver to Toronto. They are marketing lower price and then they are charging you 100$ extra for carry on bag for the round trip. So in the end, it is the same with other bigger airplane companies. Customer service is very bad.",True,,Couple Leisure,Economy Class,Vancouver to Toronto,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""ould fly with them again""",10,2022-09-04,"Brilliant, no issues at all. After reading reviews I was a little nervous but I can honestly say after flying out with another airline a few days before and taking this carrier back - they were hands down better than the national carrier. Check in desks opened a little over 3 hours before, 3 desks and signage so easy to find. Couldn't use the electronic monitors but that's OK because we'd already checked in online. Very nice staff, checked in our 1 bag and off it went. In bound plane was a few mins late but boarding started 10 mins early. Pushed off early. Good flight times, very happy friendly cabin crew. No in-flight entertainment or food avaliable for purchase but we knew this so didn't care. They even made an announcement warning you prior to boarding to give you time to purchase. *they did offer bottled water twice on the flight. We had a spare seat on our row and there were loads of seats empty and people moved around to be comfortable. Arrived slightly early in Vancouver. Disembarked easily, probably due to less annoyingly sized cabin bags and people sneaking on more than they're allowed. Bag took 10mins to come on carousel. Easy as. Would fly with them again! Very happy.",True,Boeing 737 Max 8,Couple Leisure,Economy Class,Winnipeg to Vancouver,September 2022,4,5,,5,5,,True,
"""$62 to check a small bag"" ",2,2022-09-03,"Not Verified |  Described as a discount airline, but it costs $62 to check a small bag and $33 for a carry on, one way. So Calgary to Vancouver return costs $200 just for the small bags. Flights were changed many times, by over 24 hours and even last minute. This required staying at a hotel and extra night and since my hotel was full, staying at multiple hotels. There is no compensation for these changes or even a perk like ""free bag"". It's a roll of the dice to fly with this airline that only calls itself discount because it has some cheap flights at times. At the end of the day, Canada does not have any cheap airlines and the service at all of them is quite poor. Air staff were rude. After having my ticket checked at the gate (where you get on the plane), I packed it away. On the plane, I was asked by a staff member where I was sitting. I told them the seat number and she said she didn't believe me and wouldn't let me sit unless I could prove I had a ticket m. As if I somehow snuck onto the plane. She sighed and got angry that I put it away instead of keeping it in my hand.it was obvious she was in a bad mood and was looking for an excuse to flex. Only on Lynx do you get randomly checked for a ticket while on the plane. It felt more spacious than other flights I had been on.",False,,Solo Leisure,Economy Class,Calgary to Vancouver,September 2022,3,1,,4,1,,False,
"""the booths were all closed""",1,2022-08-27,"Straight up pathetic. Flight was delayed Hours before I even got to the airport. Then when I arrived at the “new time” (over 3 hours later then scheduled) I could not get a boarding pass as the booths were all closed. The customer service phone number was closed, and the online check in was blanked out. I’m going to miss the wedding I was going to attend, wasted my day getting to the airport, and $60 in Uber trips. What a joke of a company.",True,,Solo Leisure,Economy Class,Vancouver to Calgary,August 2022,,,,1,1,,False,
"""flight was delayed 5 times""",1,2022-08-27,"Not Verified |  Horrible airline, flown them 3 times. First time my flight was cancelled and the nearest alternative flight was in 5 days. The next time my flight was delayed 5 times each delay 30 min - 1 hr. And the last time it was delayed twice but could be more as I am waiting right now and they never even notified the passengers of the delay. Terrible airline deserves to be shut down. Plane was also dirty with garbage in the seats 2/3 times I flew.",False,Boeing 737 Max,Solo Leisure,Economy Class,Calgary to Vancouver,July 2022,3,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""definitely travel Lynx Air again""",8,2022-08-26,I flew Calgary/Halifax return with a touchdown in Hamilton. The crew was great. I thought the seats were comfortable with lots of legroom. I was prepared for the lack of food/drink and entertainment by bringing by own on board. I will definitely travel Lynx Air again. My only negative would be that it would have been nice to be offered water more often.,True,Boeing 737 Max8,Solo Leisure,Economy Class,Calgary to Halifax ,August 2022,5,5,,5,5,,True,
"""definitely fly Lynx air again""",8,2022-08-25,"Our routes are Toronto-Edmonton and Calgary - Toronto. There was no issue with both flights. Our original returned flight was cancelled months before via email and they gave us 2 different time alternatives, we changed it accordingly. The flight itself is OK, with the price we are paying ($500 CAD for 2 people with 1 checked-in luggage for both route), we do not have any complaint. The chair is not adjustable, but it is a budget airline, so understandable. They offered us a glass of water on our returned flight. There was slight delay in our returned flight, but nothing crazy (20-30 mins delay). We also have no issue with our checked in luggage. We get our luggage in less than 30 minutes after we deplaned (the airport was not busy that time, so maybe that's why) Overall, will definitely fly Lynx air again if they have a promotion.",True,,Couple Leisure,Economy Class,Toronto to Edmonton,August 2022,3,4,,4,5,,True,
"""return flight home was just as pleasant""",10,2022-08-25,My return flight home was just as pleasant as my flight heading out on vacation. Plane took off on time. Flight attendants were pleasant. You know there are no snacks so you bring your own. They offer water only. Make sure your phone is charged as they tell you upfront there are no charging ports & no wifi on board. Great savings on the cost of my flight! I will definitely fly with Lynx again! Thank you,True,,Solo Leisure,Economy Class,Calgary to Halifax,August 2022,5,5,,5,5,,True,
"""definitely fly with Lynx Air again""",7,2022-08-24,"First time flying with Lynx Air. Had a 50% seat sale which was the deciding factor to fly Calgary to Winnipeg return. I would definitely fly with Lynx Air again! Comfortable seats, pleasant staff. The check-in staff at the check-in counters bent over backwards to accommodate. Returning flight, I had some food items in carry-on. Upon discussing if this should go into my carry-on staff member stated it would be required to place in my checked luggage. He allowed me to take my checked bag behind the counter so that the contents of my luggage was not on display to all passengers. Really appreciated. Loaves of bread and glass container of oils intact upon inspection post flight. Return flight left exactly at scheduled departure time. Flight to Winnipeg was an hour late and staff made passengers aware as to the reasons. I'm happy I tried out this new airlines. Yes it is bare essentials flight (no in flight snacks, served just water, seats do not decline and no entertainment) I would fly again. Savings of 50% was great!! And received a 35% discount card to be used for next flight.",True,,Solo Leisure,Economy Class,Calgary to Winnipeg,August 2022,5,5,"<span class=""star fill"">1</span>",5,5,,True,3
"""I will use them again""",7,2022-08-23,"My wife and I recently flew to Halifax and back after a week. I was worried about the chaos coming from Air Canada so I chose a them. The price was extremely reasonable. Walked right up to the counter to a smiling face in Pearson and watched the frustrated travellers at the Air Canada huge line. The plane left not time with no hiccups. It is a no frills airline so expect that. The seats are a little cramped but it was durable for a short 2hr flight. I don't think I""d take a long flight with them. The staff were polite and courteous. There was a weather delay on the way back that was obviously out of their control but they kept us updated frequently. I will use them again like I said if I have a short flight/similar flight.",True,,Couple Leisure,Economy Class,Halifax to Toronto,August 2022,3,4,,5,4,,True,
"""They cancelled my return ticket""",1,2022-08-16,They cancelled my return ticket without notification and blamed it all on a system glitch. The customer service person hung up on me when I tried to talk to him! Is this how you treat your passenger? Cancel someone’s ticket and sell it to another passenger?,True,Boeing 737,Solo Leisure,Economy Class,Calgary to Toronto,August 2022,2,2,"<span class=""star fill"">1</span>",2,1,,False,
"""refund on the checked bag fee""",3,2022-08-15,"NO refund issued! When I made the reservation 4 months ago, I paid $81 for a checked bag. Recently, we were concerned with the nightmare stories we've been hearing about Toronto airport and lost baggage, so my wife and I managed to travel just with carry-on bags. I called the airline for a refund on the checked bag fee, and after sitting on hold for 1/2 hour, the service rep told me that fees like that 'are non-refundable'. Not happy!",True,,Couple Leisure,Economy Class,Toronto to Winnipeg,August 2022,3,1,"<span class=""star fill"">1</span>",2,4,,True,1
"""only 50% was refunded""",1,2022-08-14,"Worst airline, decide wisely! My husband tried to save few penny and bought tickets from Lynx Air and about a week before our departure the flight got rescheduled by the airline and second time rescheduling happened just 2 days before our departure. The whole timing and everything was changed, it was frustrating. When we tried to cancel our flight I was given 2 options, to get a travel coupon or a full refund, I claimed for full refund and only 50% was refunded. We tried to contact Lynx Air so many times but all our calls went unanswered and never received a word back.",True,,Couple Leisure,Economy Class,Calgary to Toronto via Winnipeg,July 2022,,,,1,1,,False,
"""I was very happy with my flight""",10,2022-08-12,"Flight left on time. These are brand new airplanes.  Flight attendants were fabulous. They even helped a couple families travelling with babies by cuddling & bouncing them while walking up & down the isle. You know ahead of time there are no snacks so you bring something with you. Price was very good compared to other airlines that I checked at time of booking. I paid for a carry on only so can’t comment on checked luggage experience. I was very concerned after reading a lot of bad reviews, however, I was very happy with my flight. I will fly with them again. My return flight is Aug 22nd hoping for another great experience Thank you!",True,,Solo Leisure,Economy Class,Halifax to Calgary,August 2022,5,5,"<span class=""star fill"">2</span>",5,5,,True,2
"""rather curt with the customers""",7,2022-08-12,"This was my first flight with Lynx, and in some ways it exceeded my expectations; the online check-in and check-in at the airport were smooth, and the seat was as comfortable as I’ve come to expect on domestic flights from the other airlines. However, the following areas were not so pleasant:  They changed the departure time, making in 90 minutes earlier than original, and did not notify me by email or text. I only found this when I was checking in for the flight. Fortunately, we were able to modify our plans to travel to the airport with family, but if I had already booked an airport shuttle, this could have been a problem. They should let you know much earlier than that by the usual means when they change the departure time. They also changed the departure gate at the last minute at Toronto airport. In the final analysis, the flight came in late, and we departed over an hour later than the newly scheduled time anyway. One of the ground staff at the gate was very curt in how she dealt with the people lining up to get on the flight. We all know the drill - handicapped and elderly and those with children go first. However, my wife is 70 years old, had recently suffered a head injury and concussion, and was somewhat wobbly on her feet. She didn’t ‘look’ infirm; I.e. she didn’t have a cane or wheelchair, but as I was trying to explain her condition to this staff person and ask if we could board early, she wouldn’t even hear me out, but was barking orders at us and others to get out of the way for those with children. I protested, but moved out of the way. Later, she again barked at us to come and she allowed us to board early. We appreciated it, but her manner in both cases was not suitable for someone dealing with the passengers. The other gate staff, a couple of young women, were very pleasant to speak with.  The flight attendant (male) was rather curt with the customers as we were boarding. He kept calling out “All backpack and personal items WILL be put under the seat in front of you.” He repeated this frequently as people boarded, never varying the wording. Felt like he was barking orders to the crowd. My wife and I were both in aisle seats, and the space under the seat in front of us was narrower than the width of a seat. Thus, our backpacks wouldn’t fit in them. He made my wife jam her backpack into the space anyway. Fortunately, the centre seat beside me was empty, and I could put mine there, because there was no way it was going to fit under the seat in front of me without being damaged. Meanwhile, there were empty spaces in the luggage bins right above our heads. I would suggest: The flight staff should phrase such directives as a request, like, “Please place your backpacks under the seat in front of you.”. That way it comes across as a request, not a barked order. A little common sense: If the space underneath is too narrow, place the item in the obviously empty spaces above rather than jamming it under and risking damaging the bag and its contents. This cast a negative pall over what was otherwise a positive experience.",True,,Couple Leisure,Economy Class,Toronto to Winnipeg,August 2022,4,1,"<span class=""star fill"">1</span>",3,5,,True,1
"""literally stranded a mother and child""",1,2022-08-09,"Me and my sister in law, partner and 5 year old nephew flew from Toronto to St John’s Newfoundland no problem. On our return we were refused boarding because my sister in law had her expired license with her new paper drivers license as she waited for her new one in the mail. Due to covid you have to renew your drivers license online so she printed her copy and receipt. She was refused boarding in st. John’s as they wouldn’t accept it as ID. She even had the same information for her healthcard plus bank cards to verify her identity and the lady refused her. Then after an hour of me a white women yelling at her my black partner said one thing to her and she asked for security. After over an hour and a half she refused my sister in law but told me I could take her child if I wanted. We don’t share a last name, she never gave me permission to take her child. For all she knows I could me a new friend who just bought all our tickets together. After all that the airline wouldn’t cover anything and security tried to stick her and her son in a shelter. Turns out the shelter doesn’t take people out of province and she doesn’t have a credit card for a hotel. They literally stranded a mother and child after letting us fly with them to this province but refusing to let them come home. The cheap flight does not justify the indignity that happen out of uneducation staff",True,,Family Leisure,Economy Class,St. John’s to Toronto ,August 2022,1,2,,1,1,,False,
"""no communication, no email, nothing""",1,2022-08-05,"Not Verified |  We had a Calgary-Hamilton flight. Luckily we checked the night before as it was cancelled - no communication, no email, nothing. So we had to scramble and make alternate arrangements. And the best part is they re-booked the flight for 9 days later! We cancelled our return flight and got our money back (fool me once) after 2 calls (2 hour wait each time, first person didn’t process the refund, shocker!). Luckily as that flight got cancelled also.",False,,Couple Leisure,Economy Class,Calgary to Hamilton,July 2022,,,,,1,,False,
"""I had a very good experience""",10,2022-08-05,I had a very good experience with Lynx Air. I don't know why most of the reviews are so negative and for me the airlines deserve positive review as i have a very positive experience. The staff at Toronto Pearson airport was so polite kind and accommodating. I did the check in for less than 15 mins. It was fast and prior to my flight they email me about rescheduling the flight. Just needed to check the email regularly and u wont have a problem.,True,,Family Leisure,Economy Class,Toronto to Calgary,August 2022,4,4,,5,5,,True,
