header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""no alternative flights are offered""",1,2022-07-24,Booked round trip flights from Amsterdam to Riga for a group of 17. Flights were booked 5 months in advance. 1 month before the flight Transavia informs me by e-mail that the flights are cancelled. Called them and was told by agents no alternative flights are offered. The only option is a refund. Alternative flights to Riga are currently 300 euros more expensive than what we paid at the time of booking. This means the actions of transavia resulted in 5000 (17*300) euro damage for us. Never again!,True,,Solo Leisure,Economy Class,Amsterdam to Riga,July 2022,,,,1,1,,1,False
"""horrible customer service""",1,2022-07-19,"If you want horrible customer service and mediocre flights this is the airline for you. They can cancel or change your flight and provide no compensation; we had our original flight at 8:25pm and got moved to a 2pm flight which ruined our whole plan - when we contacted to change the flight at least to the next day they said it was not available, when we ask to book us on an available KLM flight (Transavia is owned by KLM-Airfrance) our phone was cut and our email + form were just ignored (14 days and counting). The customer service will either pick up your call and pretend to not hear you. The funny thing is they put us on a KLM plane on our flight here (not communicated at all and last minute; I wonder how they could suddenly book that). There is no way to sugarcoat it, it is a horrible airline that is extremely overpriced for the service you get.",True,,Couple Leisure,Economy Class,Rotterdam to Barcelona,July 2022,1,1,,1,1,,,False
"""almost everything went very well""",9,2022-07-13,"When I first booked Transavia (France) I was very scared because of bad reviews I had read. To my surprise almost everything went very well. There was no problem with putting my 10kg luggage in a hold for free. Flight attendants were very nice. I had a lot of space for legs and my stuff (my height is 161 cm, my boyfriend's height is 180 cm he could fit comfortably as well). The only inconvenience we had was a 45 minutes delay, because we had to wait for a free slot to be able to take-off. However, the pilot managed to land quicker than planned so the delay was even shorter. In general I enjoyed my flight and I would decide to book Transavia France again.",True,,Couple Leisure,Economy Class,Berlin to Nantes,April 2022,4,5,,5,4,,,True
"""I will never book with this company again""",1,2022-07-06,"No ethics or decency. I had to cancel my flight 2 hours after booking because of family logistics and book a flight from Nantes airport instead of Paris. They would not refund the 277€, exchange the flight or even re-instate the original flight. It was an honest mistake and I have paid dearly for it. I will never book with this company again and urge others not to also. A company that has no decency should be boycotted because these companies abuse our trust and take our hard earned money for absolutely nothing. That’s not the way this world should be. Profiting off of peoples mistakes or misfortunes. To me that was a lot of money. I would rather drive 18 hours than fly with one of these unethical companies ever again.",True,,Solo Leisure,Economy Class,Paris to Faro,July 2022,,,,,1,,,False
"""the worst airline experience I’ve ever had""",1,2022-06-26,Not Verified |  This airline has provided me with the worst airline experience I’ve ever had. I travel a fair amount and have had my share of bad luck but this company wins the prize for biggest let down ever! Booked a flight directly on the website because I know that’s the best thing to do in case there’s an issue. Not so with this airline. After the slowest check-in experience I’ve ever had I finally find myself at the front of the line. I had everything that is needed for a normal airline to check in “the online and app check in was down which should have been my first red flag”. When I get to the counter the girl tells me I’m not booked on this flight. How can this be! I had everything I needed to prove that I was. The flight was 10.15am. Turns out Transavia changed my booking at 8.25am the same morning of my flight because they could not accommodate their overbooking. My new flight was 3 days later! I don’t think I need to say anymore. I could go on and on about how their customer service is the most lacklustre I’ve ever seen but I think by now you get the point.,False,,Solo Leisure,Economy Class,Funchal to Budapest via Paris,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Never again Transavia""",1,2022-06-18,"Not Verified |  Two days before departure we got a message 'sorry your flight is cancelled'. They do not offer any more information. You have to look for other flights so we had to book by another company, paying by ourselves. We had to fly to another destination, first take the train from Sevilla to Malaga (over 2 hours), staying 1 night in Malaga, afterwards with a flight to Antwerp and afterwards by taxi to Eindhoven. (our car was parked at the airport) Taxi drive over 200€. Never again Transavia, that's for sure.",False,Boeing 737-800,Couple Leisure,Economy Class,Sevilla to Eindhoven,June 2022,,,,1,1,,,False
"""no cleaning of the plane has been done""",2,2022-05-14,"Flight started with severely disorganized and chaotic boarding process. We had paid extra for priority boarding only to hear at the gate that no priority boarding is supposed to happen on this flight (at least we were pushed to the head of the queue afterwards, but WTH?) The boarding itself apparently was started before the plane has even landed after its previous flight. As a result, the entire passenger queue, already after passing the passes control, has been waiting for another 20 minutes standing and waiting while the plane was being unloaded. Obviously, no cleaning of the plane has been done - we have found some used napkins on our seats. Speaking of the seats, those were extremely uncomfortable. They did have an average leg space for a low-cost, I'll give them that, but they had no proper head support and did not provide proper back support either. The armrests could only have been raised halfway, so you had a choice to either feel them at your sides or at your shoulders (normally we would just push the armrest between our seats up and fly without). I've even witnessed one of our fellow passengers standing up at the aisle for a while to read and rest from these seats. Now I'm writing this from home with severe back pain that I've experienced for the first time in my life after this flight and I blame the seats. For the reference, the specific plane was PH-HZX. Curiously enough, the first flight (AMS-SVQ) didn't have these issues - the only thing I can whine about was the long queuing time at the airport, but I expected nothing better during the holiday season anyway. In any case, now my stance towards the airline is never again, unless I'm really forced to.",True,Boeing 737-800,Couple Leisure,Economy Class,Seville to Amsterdam,May 2022,1,3,,1,2,,,False
"""flying with you annually for the past 7 years. Never again""",1,2022-05-12,"I have never been so offended by a service provider as this airline. First off, does this company even exist, as far as customer service is concerned, apart from over the phone? There is certainly no customer service at their counter at Schiphol airport. I was just told to get in touch by phone. A ticket I had purchased with them allows me to rebook my flight any number of times during a period of one year. The flight was initially booked for December 2021 but had to be rebooked when the Netherlands went into hard lockdown. I could not rebook the flight for the desired date of December 2022 as the airline had no flight schedule in place for the winter 2022 season. I was therefore forced to rebook the ticket to an unwanted date (March 2022). Come March 2022, their schedule was still not out so I had to rebook to another unwanted date (April 2022), so as not to lose the ticket, incurring extra charges on both occasions, all for no purpose. As the (unwanted) flight date drew near, and, with a winter 2022 schedule still not out and no more available dates left to book past April 2022, I contacted the airline to ask for a voucher/credit but was denied one, resulting in the ticket being forfeited. A customer forfeiting a ticket because of administrative issues i.e. being forced to book unwanted dates only to forfeit the ticket? I have a right to a booking, to hold on to that booking, and to rebook my flight to the desired date. None of those rights have been respected. International flights can be booked a year in advance, apparently not in this instance. What do you call it when an airline forces you to book unwanted dates and incur extra charges only to forfeit your ticket. I have a term for it. Let the reader judge. What makes it worse is their agents’ unprofessionalism and/or deliberate evasion of the subject matter. When I asked them for a voucher and pointed out there were no more dates to rebook their responses, included, for example: ""I understand your situation, however, as per company policies we won't be able to offer you a voucher. Our winter season flight will be out towards the end of April. However, once (they mean “since”) the flight is booked for tomorrow, if you do not want to lose the ticket, please change the route and date of your ticket. You can try and change it for October, so you do not have to change it again before the winter season flights are out.” This is just one example of the astonishing drivel I have received as a response. How can I change the flight for October if there are no flights in October, the subject matter being the Dubai-Amsterdam leg? How can I even “change it again (in April I assume) before the winter season flights are out” when there are no more flights dates left to rebook to? And even if there were, just to incur unnecessary costs? Is this deliberate evasion of the topic or lack of knowledge or what? Not only am I unnecessarily out of pocket, I’m without recourse, having contacted every relevant body. Thank you Transavia. I’ve been flying with you annually for the past 7 years. Never again.",True,,Solo Leisure,Economy Class,Dubai to Amsterdam,April 2022,2,4,,3,1,,,False
"""definitely fly again with Transavia""",7,2022-04-27,"Typical lcc. Booking process is very convenient. Changing reservations is no problem, even when using the telephone hotline. There is no waiting time, and they are very helpful and friendly! Departure was only slightly delayed, cabin staff was very friendly. The atmosphere was relaxing and professional. The food is not too expensive and of acceptable quality. Will definitely fly again with Transavia!",True,Boeing 737,Solo Leisure,Economy Class,Amsterdam to Innsbruck,April 2022,5,5,"<span class=""star fill"">1</span>",5,5,,1,True
"""intend to survive being non-ethical""",3,2022-04-24,"It was going to be my first flight with this airline, and I was looking forward having this experience, as they belong to AF/KL group and have many flights in Europe. A couple of weeks after buying my non-refundable ticket, they canceled the flight. They offered a new flight, that was not suitable to me, as well a the refund option, that I chose. They inform they would refund within 2 weeks. The following weeks, they went on sending the same information about flight cancelation, and I could check my reservation had not been cancelled. They did not refund me. Suddenly i received an email remembering check-in policies. Therefore I called their ""service center"", that was quick to answer. They indeed then cancelled my reservation, and said I would receive a refund within 2 weeks. Immediately after my call, I received an email from Transavia stating that I had decided to cancel a non-refundable reservation, and therefore would not be allowed to refund. I called again, and they said they kind-of fixed it. Then I received an email, informing of a refund on process. So far, no money; I understand that airline suffers from financial troubles. However, I wonder how they intend to survive being non-ethical. They are cutting the branch where they are sitting. Air travel is a matter of trust. We trust that we are dealing with safe and honest service provider. If they fail in being fair with us, it is the whole image which is damaged.",True,,Couple Leisure,Economy Class,Marseille to Rennes,April 2022,,,,,3,,,False
"""I will avoid this airline in the future""",2,2022-04-19,"The airline is fine if there is not a problem, if you don’t mind many needless indignities and discomforts, but it’s a terrible airline if anything goes wrong. Just experienced a two hour delay due to a late arriving aircraft and there was no communication from the airline, nothing on the airport screens, and no information available through the app or flight tracking sites. Even the delayed incoming flight could not be found. When arriving at Orly, the buses us into a non-Schengen gate, where we all had to go through passport control despite this being a Schengen area flight. Bags also took a long time to be delivered. The crew is nice, but the seats are cramped and the cabin was filthy. The fare we paid was the same as Air France on the same route, even though it’s sold on the same website, belies the complete lack of services. I will avoid this airline in the future.",True,Boeing 737-800,Business,Economy Class,Athens to Paris Orly,April 2022,1,4,,1,1,,,False
"""this shows their lack of professionalism""",3,2022-03-20,"Not Verified |  On the day 12th of January 2022, we had a flight from Amsterdam to Reykjavik at 16:45 - Flight HV 6887. This flight was canceled due the weather conditions in Iceland. In order to enter Iceland, we had to do an antigen test prior 72h the entry to the country. Our country of origin was Spain, where we paid €40 for two antigen tests, then we spent two days in Amsterdam and everything was planned in order to have the test still valid to travel to Iceland. Obviously we never took into consideration that our flight was going to be canceled and since that happened, we asked to a lady at Transavia’s counter if we had to repeat the test and her answer was “no, your test will still be valid”. The next day, when we managed to get to Schiphol Airport, we went again to ask at the Transavia’s counter to make sure if we had to do the test, and this time the answer was “yes, otherwise you might not be able to enter in Iceland”. So we repeated the test, which cost us €116. I emailed them that the fact that we had to repeat the test wasn’t our fault and if there was any chance to get a refund, and I didn’t get an answer in more than two months, the first email I sent was on the 13th of January, then again on the 21st of January (no answer from them) and again out the 15th of March, when I’ve been told that they couldn’t do anything because the flight was canceled due the weather conditions. What upsets me the most is the fact that two of their operators gave me two different answers, I’ve never got any apologies from them about this whole situation and they took more than two months to give me an answer. The final answer I’ve got was after five days that I’ve sent them the second reminder. They don’t seem to care much about their customers and it seems that they’re not really trained to deal with a situation like the one I had, this shows their lack of professionalism and it’s the reason why I will never travel with them again.",False,,Couple Leisure,Economy Class,Amsterdam to Keflavik,January 2022,2,1,"<span class=""star fill"">2</span>",2,3,,,False
"""they didn't have the time to let her in""",1,2022-03-13,"Not Verified |  My mother went to the airport 3 hours before the departure of her flight, and she did her check-in on time.  She waited in the lounge for the departure, she showed up at the gate at 15min before the departure. The flight crew forbids her to enter the flight stating that the gate was closed, they also told her she can take the next flight without having to pay. They had time to go take the luggage out of the plane, but they didn't have the time to let her in!  There weren't any LAST CALL for the flight at the airport. On the gate, they said they asked for her at the lounge. I tried to call the customer service, the woman said that is written on the boarding pass that passengers should show up at the gate at least 30min before the flight, when it actually says that the boarding starts 30min before the flight.",False,,Solo Leisure,Economy Class,Beirut to Paris,March 2022,,,,1,1,,,False
"""impossible to communicate with them""",1,2021-12-20,"Please stay away from this airline. It is impossible to communicate with them. Messages are not answered, phones are not working. We booked the flight for 28/12 but when we checked their schedule, this flight is not scheduled anymore apparently being cancelled. Nobody notified us and it is impossible to confirm or not confirm cancellation.",True,,Family Leisure,Economy Class,Porto to Funchal,December 2021,,,,,2,,,False
"""This company does not value customers""",1,2021-12-17,"Transavia treated us terribly. From the ticket agent who rudely declared we couldn’t fly (because she couldn’t communicate the document they needed) to the mechanical issues that forced us to deplane after boarding to the way that they crammed us into a bus and forced us to stand together like sardines for an hour on the tarmac, this was one of the worst airline experiences of my entire life. This company does not value customers. I don’t care how cheap they are, I’ll never fly with them again.",True,,Solo Leisure,Economy Class,Paris to Lisbon,December 2021,3,1,,1,1,,,False
"""did nothing to enforce covid regulations""",2,2021-12-09,"Not Verified | Dirty old aircraft, extremely uncomfortable despite having an entire row to myself due to the seat design. Cabin crew friendly enough but did nothing to enforce covid regulations. I was seated opposite a customer with her unmasked nose on display and it remained like that for the rest of the flight. She wasn't the only one and cabin crew said nothing to anyone. They spent most of the flight hiding behind a curtain. The aircraft was also disgustingly dirty and had obviously been in this state for some time. Transavia also refuse to take cash which means you need to have a card they accept to buy any of their low quality, overpriced refreshments. They also made some weird announcement about people not being able to take pictures or video onboard. Obviously an attempt to cover up their lack of cleanliness and safety.",False,Boeing 737-700,Solo Leisure,Economy Class,Faro to Amsterdam,December 2021,1,2,,2,1,,,False
"""Lost baggage and then no help""",2,2021-11-10,"Lost baggage and then no help. First time flyer with Transavia and wouldn’t again. The flight itself was fine, nice plane although maybes a little dirty and lovely flight staff. If something goes wrong though you’re on your own. My checked suitcase didn’t leave the airport with us and it took 7 days before they found it. Now an unclaimed large suitcase sitting in an airport for 7 days just wouldn’t happen. I assume that they don’t make any effort and wait for someone else to ask if the luggage is one of their passengers. Once found now on my 3rd week and back home, we’re no where near getting our belongings back. I’m being told to wait with no approximate timescale such as days, weeks, months before they can get it back to me. I’m not even sure I’ll get it back. And as others have said, claiming expenses for essentials while you’re on holiday with none of your belongings is met with misplaced emails that miraculously appear after a lengthy phone call. Then you get a response asking for more information. Come on Transavia, mistakes happen which aren’t in your control but you don’t need to do much to make your customers feel cared for. Can someone please just help.",True,,Family Leisure,Economy Class,Paris Orly to Malaga,October 2021,4,4,,1,1,,,False
"""delays in both flights""",1,2021-09-12,"Transavia managed to have delays in both flights, dirty cabin and extremely long waiting times for luggage. For the price you pay it's ridiculous service.",True,,Couple Leisure,Economy Class,Tenerife to Amsterdam,September 2021,2,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""they won’t let us board""",1,2021-09-01,"I arrived at 5am, an hour and 15 min before gate closing. We mentioned this to the staff who seemed on oblivious. 50 minutes in line only to be told they won’t let us board. We did not need to deposit bags just pick up our boarding pass. This is now 10 to 6. The monitor showed they are still boarding and terminal one in Schiphol isn’t big. No one gave us warnings even tho they claimed they did.  Meanwhile the screens still say boarding. We walk over to customer service, they were telling us we can’t board we can clearly see calls for boarding than final call. Easy could have made. Worst case scenario we won’t get it and I still have to buy a second ticket. Which we did but not by them cuz they said they they didn’t have any but we found tickets tickets cheaper on another site for way cheaper. I paid 330 euro one way. This cost me 200 for me and my gf. It also wasted our day of our life The counter ladies were seven more rude. Not attempting to help us and even laughing at us and talking down at us like children. While Transavia is a budget airline I never felt this frustrated at the lack of effort and empathy to help it’s clients.",True,,Couple Leisure,Economy Class,Amsterdam to Corfu,September 2021,,,,1,1,,,False
"""avoid this airline in future""",2,2021-08-06,"This is the worst airline I’ve ever flown. No mask enforcement. Over 1 hour 30 mins late departure. No apology, no explanation at check in. There were two agents checking boarding passes at the gate with a scanner. There was no checking of EU covid passport details. The Faro flight was combined with the Seville flight and all passengers had to checked manually. Appalling service. Have never experienced such a farce on any other low cost airline. I will actively avoid this airline in future.",True,Boeing 737,Solo Leisure,Economy Class,Amsterdam to Seville,August 2021,2,3,,1,3,,,False
"""Chose this airline because it is only direct flight to Amsterdam""",1,2021-07-09,"Chose this airline because it is only direct flight to Amsterdam. Little did we know they are notorious to tell you once you are onboard, you are going to fly to another island to pick up more passengers (making up excuses that another flight on that island had a long inspection). So now we are traveling for two hours longer. Two take offs two landings, sitting on the plane while they pack up the flight to a max, then refuel). I guess it’s too expensive for them to fly two half empty planes, do they are going to make you pay for it. Unbelievable! Glad we don’t have a connection in Amsterdam.",True,,Family Leisure,Premium Economy,Santorini to Amsterdam,July 2021,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""not wearing their masks properly""",1,2021-07-07,Not Verified |  Passengers and crew not wearing their masks properly. Crew removed mask to shout in the middle of the airplane. Unacceptable behavior. Avoid at all cost.,False,,Couple Leisure,Economy Class,Porto to Amsterdam,July 2021,1,1,,2,2,,,False
"""there were so many other passengers not wearing their masks properly""",4,2021-07-06,"This is the third time I have flown Transavia since Covid entered our world. Twice (round trip Paris-Crete) and recently from Paris to Tivat (Montenegro). Each time despite making repeated announcements in various languages about how mask wearing is mandatory, the stewards/esses walk by the people with masks around their necks or their noses out and don't say a word. The photos below are the men across from me at the start of the flight and towards the end. As you can see no change over a 2.5 hour journey. And these photos are the ones I managed to take discretely - there were so many other passengers not wearing their masks properly.",True,,Family Leisure,Economy Class,Paris Orly to Tivat,July 2021,2,1,,3,3,,,False
"""I would recommend this airline""",8,2021-06-23,First time flying Transavia. Flight departed on time and we landed 30 mins earlier so that was great. Boarding went really fast. Flight was quite full but not fully booked. The seats were comfortable but there wasn’t a lot of legroom. There was catering on board. Staff was really friendly. I would recommend this airline. I paid €65 without luggage for this flight.,True,Boeing 737-800,Family Leisure,Economy Class,Pisa to Amsterdam,June 2021,4,5,"<span class=""star fill"">1</span>",4,3,,,True
"""was denied a service I had paid for""",1,2021-05-22,"I arrived at checkin at 08.30 with the flight departing at 9.15. The employee receiving me at the waiting line informed me that he can't let me proceed to the check-in desk because it is closed. I objected letting him know that it is 45 minutes before the flight and that there is still time to board the plain. I later found out at the Transavia website that the formal SLA is 40 minutes, so he had no right to deny me entrance on that excuse. I convinced him to let me proceed to the desk. While waiting in front of the desk for a decision there was a lot of back and forth between the employee appearing to be in charge next to the desk and the boarding gate. They finally reached the decision to let me in as I was on time. Upon inspecting my PCR test (as an email on my phone), the employee at the desk clicked on a link directing him to the Dutch government website instead of the attached PDF containing the PCR test. In this confusion his instinctive response was to tell me that Transavia doesn't accept this test, although he wasn't looking at the actual PCR certificate but a government web page. I complained saying that I had used Transavia's services 3 months ago with a PCR test from the same authority. Without any sign of self-doubt or hesitation he informed the person in charge that my PCR was invalid.  I was directed to the help desk and talked to the employee there. She asked how much I paid for my certificate and where I had received it. She then proceeded to acknowledge that my PCR was valid and we went together back to the checkin desk. After, informing the staff that they had bounced me off for no reason 10 minutes ago and that they should have let me in, they reverted back to the argument that I had arrived too late anyway. Of course at that point it was indeed too late. So, I guess from my point of view I arrived 5 min before the checkin formally closes with a valid PCR certificate and was denied a service I had paid for. The worst part is that nobody seemed to bother too much about it let alone utter an apology. They were behaving like it is another day at the office and that it sucks for me but rules are rules. Bouncing off people like that might be ok if we are talking about trains or buses because you can catch the next one. I would expect airline employees to be a little more considerate especially during those times.",True,,Solo Leisure,Economy Class,Amsterdam to Thessaloniki,May 2021,,,,1,1,,,False
"""Never again Transavia""",1,2021-05-19,"Not Verified |  Truly dramatic service and conditions. Never again Transavia. Despite Corona, which prevented us from traveling to an area (Italy) in October 2020, Transavia refused to change or cancel the flight without charge. This while that is simply a European obligation. So rebooked with costs anyway. Unfortunately still corona, April 2021. Again, Transavia says that it is not possible to change a basic ticket. Moreover, changes are not even possible on the site, because additional taxes have come from costs that have to be paid again first. The lady rattles on, I cannot intervene, without listening that due to corona the airlines have to give vouchers or money back.",False,,Family Leisure,Economy Class,Amsterdam to Naples,April 2021,,,,,1,,,False
"""has the worst customer service""",1,2021-01-05,"This airline has the worst customer service I have ever encountered. They are absurd, inefficient, and so hypocritical.  I do not recommend them unless you're really desperate and their fare is really competitive. Otherwise, please do yourself a huge favor and fly with literally anyone else.",True,,Solo Leisure,Economy Class,Paris to Beirut,January 2021,1,2,"<span class=""star fill"">1</span>",1,2,,1,False
"""Terrible overall customer service""",1,2020-11-05,"July 1, 2020 we were supposed to arrive in Paris, however we were unable to travel into Europe by Europe rules due to pandemic. Paris also had a 2 week quarantine rule. I reached out to the airline multiple times before and after (it's now been 4 months after). It was impossible for us to get onto the Paris - Athens flight due to European rules. We had 5 total flights for our month long trip and all of our flights have been refunded except Transavia. I want our $522 refunded, they would only refund the $66 taxes. When we finally do get to travel we will even pay more to travel a different airline. Terrible overall customer service - we didn't get to take flight at all.",True,,Family Leisure,Economy Class,Paris to Athens,July 2020,,,,,1,,,False
"""Worst customer service""",1,2020-10-16,"Worst customer service. I requested a refund for canceled tickets and i told them that the original account is closed. They said get us a paper that its closed so we can transfer to a new one, i did and then they transfered to the closed account anyways. They then asked for another paper and when i got it, they said we cant help we already transfered the money. First of all, no money has reached the closed account and now they want to do the same thing to me with another canceled flight. They have literally been the worst customer service i ever dealt with. I recommend everyone stay away from Transavia because they don't care about your money, they will rob you and then reply to your emails by ignoring you and ignoring everything you were talking about.",True,,Solo Leisure,Economy Class,Beirut to Amsterdam,January 2020,,,,,3,,,False
"""doesn’t allow for online check-in""",6,2020-09-28,"The flight left before the scheduled time and arrived well ahead, which is always great. The aircraft was very clean and staff was nice. But Transavia doesn’t allow for online check-in, which, given the circumstances, makes even less sense than normal. Also, lines for the Paris flights were mixed.",True,,Solo Leisure,Economy Class,Lisbon to Amsterdam,September 2020,4,4,,2,4,,,False
"""Worst user experience""",1,2020-09-02,"Worst user experience through their website and customer service of all airlines I've ever used. After they changed my flight time, I messaged them a thousand times. After no response, I called them and confirmed my flight change. However, my booking details have not changed and I'm supposed to fly in 3 days. Unacceptable customer service and the current circumstances are not an excuse anymore: other airlines have treated me professionally and with respect.",True,,Solo Leisure,Business Class,Amsterdam to Athens,June 2020,2,2,,1,2,,,False
"""Disgrace and very rude""",2,2020-08-25,"I'm calling the airline just now, had to wait 45 minutes, asked about the PCR test, operator acts as if he never heard about it. I say  you sell trips to Greece , so you must know what are the conditions, and he hangs up the phone. For weeks on end, there are waiting lines for 50-60 minutes, and they never fix it. Disgrace and very rude. Customer unfriendly.",True,,Solo Leisure,Economy Class,Amsterdam to Rhodes,August 2020,1,4,,1,1,,,False
