header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""they have improved everything""",9,2022-07-06,"First flight with Norwegian after their suspended their flights due to financial problems. Have to say that they have improved everything. Service was good. FAs were very polite and friendly. Also very good and clear announcements from the cockpit. According to their prices Norwegian is not anymore a low cost carrier, but everything is much better than before. Recommend.",True,,Solo Leisure,Economy Class,Helsinki to Pristina,July 2022,4,5,"<span class=""star fill"">4</span>",4,3,,True,4
"""Overall the experience was good""",6,2022-07-04,"This is a follow up on my review from yesterday. After the technical delay some people insisted on getting off the plane causing a further delay,2 hours total. The flight itself was smooth, service and food was good. Overall the experience was good under difficult circumstances. Big picture the technical difficulties were spotted and solved on the ground and relatively quickly",True,,Solo Leisure,Economy Class,Cooenhagen to Krakow,July 2022,4,4,,4,3,,True,
"""most uncomfortable I’ve been on a plane""",4,2022-07-03,"Sitting in sweltering heat with mechanics working in the cockpit. The most uncomfortable I’ve been on a plane. The booking process sucked via gotogate, price jumped after I clicked on it, no email confirmation. I was jetlagged and entered the wrong email the one time they didn’t ask to confirm. Sorted out by a 30 minute phone call with a helpful agent. Boarding etc was painless although very hot on the plane. Headed to the runway but then told by the pilot there were technical problems. Lets see where this leads. Everyone on the plane is sweating.15 minutes and counting. Let’s see what happens next",True,,Solo Leisure,Economy Class,Copenhagen to Krakow,July 2022,2,4,,3,3,,False,
"""Agency tells us to call Norwegian and Norwegian tells us to call the agency""",1,2022-06-04,"This company is a joke. They cancelled our flight which was in the morning at midnight and offered a flight for the day after (which ruined all plans and left us sleepless thinking what to do). It was a weekend plan and the changed flight didn't work for all of us, we already paid the non-refundable hotel and return ticket. They have staff to cancel flights and send notifications at night while they don't keep anyone to provide customer support during the night. I can't think of an airline company which doesn't provide customer service at night, as there may be urgent problems. They also don't provide support on cancellations if the flights are booked through an agency. They tell you the agency should contact them, not the passengers (the agency tells us to reach out to Norwegian Airlines since we are checked in). I really don't understand the difference between the passenger or the agency reaching out to them. We have booking reference from Norwegian (basically the ticket itself) and all the information related to our flight. Cancelling the flight at last minute and ruining our long weekend plan were their fault but we had to file everything and call different places. Yet our problem is not resolved. Agency tells us to call Norwegian and Norwegian tells us to call the agency.",True,,Couple Leisure,Economy Class,Oslo to Tallin,June 2022,2,1,,1,1,,False,
"""they don't offer to return the money""",1,2022-06-04,"My parents trip was cancelled due to COVID. Instead of getting the money back we got cashpoints. A few months after, Norwegian airlines closed the route to Argentina, therefore leaving me without the possibility to use the points for its original purpose. On top of that, Norwegian don't offer any route that doesn't go through Norway. So basically, I had a trip from Argentina to London worth £1000, and now I need to use those points (which will expire at the end of this year) to travel to Norway. Not only they don't offer to return the money, but also they don't even agree on postponing the validity of their own cashpoints (which literally doesn't mean any economic set back to the company).",True,,Family Leisure,Economy Class,Buenos Aires to London,July 2021,,,,,1,,False,
"""impossible to contact""",1,2022-04-15,"Stockholm to Amsterdam. I booked a flight with Norwegian Airlines, and then rescheduled the flight for an additional fee/balance of ticket prices. That flight was then cancelled, so I requested a refund (because rescheduling was ""broken"" on their app). They only refunded me the fee I paid to reschedule the flight. It is impossible to contact them. I tried going through the claim form only to be told to call the number. I have called the number numerous times, only to be put on hold indefinitely. I have tried emailing only for it to bounce back. I have tried to email them FEEDBACK, and even their website is broken. I have been scammed of 110 euros. DO NOT book Norweigan airlines. They will just send you in circles.",True,,Solo Leisure,Economy Class,Stockholm to Amsterdam,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""its impossible to reach them directly""",1,2022-03-31,"My flight was cancelled by this airline due to COVID. Their system automatically selected that I use cash points instead of a refund. Later to find out this airline cancelled all international flights to and from the US. I live in the US which make these points useless if I ever go to Europe. I tried to call them by phone; however, since they cancelled all their hubs within the US they closed down shop and its impossible to reach them directly. You can reach them by submitting a ticket but that is ineffective and they use their policy as a means of not paying you back for something out of your control. This company is terrible. All I wanted was either to get my money back or provide some sort of credit to a company within the US I could use but they do not look out for their customers.",True,,Couple Leisure,Economy Class,JFK Airport to Amsterdam,September 2021,,,,,2,,False,
"""not going to use Norwegian again""",3,2022-02-23,"In Iceland, Norwegian told me that I had not to see after my luggage in Oslo, but that it would be transported to the final destination. In Oslo,  I learned that this information is wrong. So I had to fetch my luggage, and check it in again. I was among the first to get my luggage, still I was not able to make it in time to the check-in counter, but was 1 minute late and denied boarding. I had to wait until the evening to get another plane. This was a business trip, so it was tightly planned, and Norwegian scheduled the flights, but they miscalculated their own flights.  I am not going to use Norwegian again if I can avoid it.",True,,Business,Economy Class,Reykjavík to Kristiansand via Oslo,October 2021,2,2,,1,2,,False,
"""They refused to refund me""",1,2022-02-03,"Norwegian Air sold me a ticket i May 2022 for a flight from the US to London, then cancelled it. They said they would give me points for a later flight, then months later they cancelled all flights from the US to Europe, making my points virtually useless unless I travelled to Europe to use them there. Contacting their customer support is very difficult in the US now, since they no longer operate here and the customer service line is international, which caused me to incur even more costs. They refused to refund me, extend my points, help me find a cheap way to Europe to use the points.",True,,Solo Leisure,Economy Class,Los Angeles to London ,September 2021,,,,,1,,False,
"""very good for low cost airline""",9,2022-01-05,"Both flights were with same B737-800, going to RVN was on time, on the return flight we had 40 minutes delay due to airport closure. Boarding was done with zone system; stuff were easy going not creating problems with passengers carrying larger carry-ons. In flight service on menu buy items. Overall very good for low cost airline. Ticket cost considerably lower than Finnair’s",True,Boeing 737-800,Family Leisure,Economy Class,Helsinki to Rovaniemi,December 2021,4,3,,5,5,,True,
"""their customer service is awful""",1,2021-11-29,"Not Verified |  As I started to read through these reviews I felt more and more angry as the same issues were happening with me. Had flights scheduled in October 2020 which got cancelled due to the pandemic. We were automatically given Cashpoints which we did not want. Now they no longer fly to/from the United States so I asked for a refund so I can actually use the tickets I purchased. I have now gotten their boiler plate email response twice, like others have attached photos of. This is ridiculous and their customer service is awful. Like others have said, they have stolen our money and have no plans for us to fly with them.",False,,Couple Leisure,Economy Class,Orlando to Paris,December 2020,1,1,,1,1,,False,
"""Can’t fault anything""",9,2021-09-01,"Flew Copenhagen – Stockholm 31/8-2021 on a Boeing 373. First time in life, that used Norwegian. Eventless flight, almost boring. However, this is an indirect indicator that everything functioned well. No stress in any process. Easy to book, pay and fly. Check-in easy and several options are given. Took less than a Minute at airport check-in counter to get my Boarding Pass. Generous hand-luggage allowance. No rigid luggage weighing and checks. Smooth boarding and dis-embarking via jet-bridge in both airports. Aircraft clean and staff alert, operational, and kind. Only half load. Departure early, and aircraft arrived 15 minutes ahead of scheduled time. Catering onboard was effective, though consumption is pricey. Announcements clear and timely. WiFi onboard working - apart from a single glitch. The ticket was inexpensive, less than 60 USD. Can’t fault anything, as good as it gets for LCCs, actually it felt like travelling with a fully recognised legacy carrier.",True,Boeing 737,Solo Leisure,Economy Class,Copenhagen to Stockholm,August 2021,4,4,,5,5,,True,4
"""9 months of being lied to over a promised cash refund""",1,2021-03-24,"Not Verified |  Flight was cancelled due to Coronavirus. After 9 months of being lied to over a promised cash refund, which they had stated would be paid to me, they filed all these transatlantic flights under a liquidation and offered 1% cash refunds on them. Utter frauds and liars on the numerous times I was in contact with them too. They led over 30,000 passengers on the same path, in the full knowledge they would not refund them and file for liquidation.",False,,Couple Leisure,Economy Class,London to Chicago,April 2020,1,1,,1,1,,False,
"""they gave me cash points""",1,2021-01-20,"I had a flight cancelled during the pandemic and requested a refund and they gave me cash points instead. Now I have been informed they are no longer doing long haul flight. which now makes my cash points useless due to living in the US. Now they refuse to give refunds saying that I agreed when I was given the cash points I gave up the right to a refund. The fact is they turned my requested refund to cash points without my approval. Now I know why, they never intended for any of the US flights to be refunded based on what I am reading on other reviews.",True,,Couple Leisure,Economy Class,London to Tampa,May 2020,1,1,,1,1,,False,
"""I highly recommend""",10,2020-11-09,Oslo to Trondheim. Amazing airline that I highly recommend. Low cost so follow their rules and everything will be fine. The best low cost airline with amazing staff.,True,,Business,Economy Class,Oslo to Trondheim,November 2020,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""Do not book Norwegian Air""",2,2020-10-06,"Not Verified |  This airline does not care about its customers. My family and I were supposed to take the flight from LAX to Barcelona in May of the Covid19 crisis of 2020. Even though our flight was cancelled by the airline we were not given a refund for our almost $2,000 worth of tickets. We were only provided ""cash points"" even though a refund was requested to be used on a future flight. Let me tell you, there are absolutely no flights scheduled from LAX to Barcelona for the foreseeable future. Do not book Norwegian Air!",False,,Family Leisure,Economy Class,Los Angeles to Barcelona,May 2020,,,,,1,,False,
"""Cash Points were not being given""",1,2020-09-09,"My flight with Norwegian was booked for 22 May, but I had to cancel it due to Covid-19. Originally they told me I would be given 'Cash Points' for use against a future flight. After months of pursuing them for my Cash Points (their on-line claim system did not work) I finally received an email saying that Cash Points were not being given on internal flights, so no refund would be made apart from taxes. I had other internal flights in Norway booked with SAS. I also had to cancel these. Full credit voucher given within 24 hours for use in next two year. Norwegian - take some lessons in customer care.",True,,Couple Leisure,Economy Class,Oslo to Longyearbyn,May 2020,,,,,1,,False,
"""called to look into a refund or credit""",1,2020-08-15,"My husband and I booked a trip to Paris for March 2020 that got canceled due to COVID-19. The original booking was made the year before months in advance on a credit card. By the time the trip arrived, we had paid off this card and canceled it on good terms. Once we received the email from Norwegian that our flight was canceled, we called to look into a refund or credit. Not only did it take two weeks to get someone on the phone, but by the time we did, a credit was not an option for them. We explained we used a credit card we no longer had; the customer service agent said, ""We can't even confirm that was your card in the first place.""  She later said, "" the best we can do is push out the trip as late as August."" Okay, and my response was, and if COVID-19 is still blocking travel, then what? Sure enough, travel ban still in place, and I took her advice and tried re-booking it in this weird musical chairs nonsense and could not get through. Now the time has passed, and my husband and I are out almost two thousand dollars. Would it have killed them to extend a flight voucher for a later date?",True,,Couple Leisure,Economy Class,Los Angeles to Paris,March 2020,,,,,1,,False,
"""full refund received""",10,2020-08-10,"Not Verified | We booked way back but guessed it would be cancelled due to covid. 4th July recieved notification of cancelled flight 5th July, completed the on line form for a full refund, 7th July full refund received. I can only guess that those complaining tried to obtain the refund by phone.  If they survive, I will have no hesitation in booking for Miami next year. Other airlines need to see how Norwegian deal with things and follow.",False,Boeing 787,Couple Leisure,Economy Class,Gatwick to Miami,August 2020,,,,,5,,True,
"""waiting for full refund",1,2020-08-05,Still waiting for full refund a full 4 months after they cancelled in April due to coronavirus. Customer relations department does not respond to any requests for information or updates.,True,,Couple Leisure,Economy Class,New York to Paris,December 2019,,,,,1,,False,
"""Norwegian changed our return ticket""",1,2020-07-27,"Not Verified |  Norwegian changed our return ticket 1 day after arriving on Crete and removed 3 days of holiday. From 10 to 7 days holiday and even though there were several other flights we could have taken the same day as we were supposed to go they just didn't care and just presented us with a gun-to-the-head policy, where we either could choose to stay in Crete or go back 3 days earlier. The kids who had their first real holiday in years are devastated. And just for the record - I had already contacted Norwegian several times before to be sure there were no issues with our tickets in these corona times.",False,,Family Leisure,Economy Class,Chania to Copenhagen,July 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""it is taking too long""",1,2020-05-19,"I bought a premium flex ticket so should have no reason not to get a full refund for a cancelled flight. I was expecting to fly on July 8, 2020 but cancelled due to Covid. I am still not getting refunded and called 3 times already and filed a claim with the airline but still not receiving my refund. They keep telling me to wait but it is taking too long.",True,,Solo Leisure,Premium Economy,Los Angeles to Barcelona,March 2020,,,,,1,,False,
"""waiting almost 7 weeks""",1,2020-05-06,Norwegian cancelled my ticket because of covid-19 what is fully acceptable. I ask for full refund they writed me that it will take around 2-3 weeks to get my money back. After 3 weeks they sent me the same email to fill the same form to apply for money refund. I'm waiting almost 7 weeks. I call the service they told me just wait or choose a new flight instead.,True,,Solo Leisure,Economy Class,Gatwick to New York JFK ,March 2020,,,,,1,,False,
"""website is as clear as mud""",1,2020-04-30,"Norwegian's website is as clear as mud. They  make it very difficult to find answers or contact them directly. I spent about an hour trying to figure out how to cancel my flight in June due to the pandemic. You'd think this process would be clear and featured given the current state of affairs. I found something that mentioned you have to cancel the flight, then apply for a refund. It was not specific. I cancelled the flight and then could not figure out how to file a claim. Come to find out, I had to wait to see if they canceled the flight. Now I have no recourse in getting my money back, even if they do cancel the flight.",True,,Solo Leisure,Economy Class,Paris to Chicago,April 2020,,,,,1,,False,
"""cash points instead of a refund""",1,2020-04-25,"Gatwick to New York in June 2020. I would like to cancel my trip due to COVID-19, but Norwegian is offering cash points instead of a refund. Even without the pandemic I wasn't sure how long it would be until I got the chance to travel internationally again, but now with the virus my next flight is even more up in the air and I'd hate for $300 worth of cash points to just be sitting in my account for years. Calling is to no avail and there isn't an email that I can find for me to contact. This is very inconvenient for me and my family.",True,,Couple Leisure,Economy Class,Gatwick to New York,April 2020,,,,,1,,False,
"""offering travel credits""",1,2020-04-17,"I called the booking site ""FlyFar"" today and allegedly the agents have been requesting refunds from Norwegian since last month. They are offering travel credits to fly by Dec. 31st 2020, when we do not even know when COVID-19 will end to make sure it is safe for us to fly. They refuse to process flights for those us who have been extremely inconvenienced by this COVID-19.",True,,Solo Leisure,Economy Class,New York to Rome,April 2020,,,,,1,,False,
"""I found the process confusing""",1,2020-03-23,"Oakland to Oslo in October 2019. The flight was booked for a price of $803.51 round trip total for myself and my companion. For each leg, we were provided an opportunity to ""Bid for an upgrade."" For each leg, I intended to bid 10% additional (about $40 in each case) but I found the process confusing. I was shocked to find that I was billed a total of $1834.50 for the trip, which is a 128% increase in the fare as opposed to my intended 10% increase. I contacted Norwegian Air and was refused any adjustment. In the end, this confusing upgrade process and refusal to provide a reasonable settlement appears to be a corporate strategy to enhance the bottom line with no regard for customer satisfaction.",True,,Couple Leisure,Premium Economy,Oakland to Oslo,October 2019,4,4,"<span class=""star fill"">4</span>",3,1,,False,3
"""crew was nice, helpful and very friendly""",8,2020-03-19,"Dubai to Oslo. The check in went smoothly, the gate was remote though. We waited almost an hour, cause they waited an answer if they could bring transit passengers to Norway, which closed the country for foreigners that day. The plane was almost fully booked, but some free seats here and there. We sat in the second last row, and had a free middle seat. We sat pretty comfortable, the seat is not that narrow as i have experienced on other LCCs. The crew was nice, helpful and very friendly. I tried the free wifi only, it worked part of the way, pretty slow.We could have bought more speed for 5 eur, but i prefer reading books. We landed 20 minutes after schedule",True,Boeing 737-800,Family Leisure,Economy Class,Dubai to Oslo,March 2020,4,5,,4,5,,True,2
"""matter related to Coronavirus""",2,2020-03-12,"Not Verified |  No meaningful customer service, no reasonable accommodations for matter related to Coronavirus. Took hours to get anyone on phone (hung up on rather than connected 4 times), agent knew nothing, website unclear This is a discount operation in every meaningful way related to interfacing with the airline.",False,Boeing 787,Solo Leisure,Economy Class,Boston to Barcelona via London,March 2020,,,,,1,,False,
"""absolutely terrible experience""",1,2020-03-09,"London Gatwick to Oslo. Terrible, absolutely terrible experience. Flight got cancelled while already ín the plane (with at that point already an hour delay). We got off loaded and basically not provided with any clear information for the next 5 hours. Currently, the replacement flight keeps being pushed. I’m lucky if I get out of here today at all. Staff is extremely unhelpful and unfriendly. Oh, and I got a voucher of 7,5£ to cover 8 hrs of waiting. 7,5£ in Uk will get me 1 water. I will never fly with you again.",True,,Business,Economy Class,London Gatwick to Oslo,March 2020,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""crew seemed to be stressed""",6,2020-03-01,"Not Verified |  Malaga to HelsinkiThe ground handling at Malaga was polite and fast. The flight was on time. No word from the cockpit since airborne. The cabin crew seemed to be stressed, even it was their first flight of day. My leather seat was torn and partially broken. First flight with Norwegian without any wifi or IFE.",False,Boeing 738,Solo Leisure,Economy Class,Malaga to Helsinki,February 2020,1,3,,4,3,,True,
"""staff were useless in giving information""",1,2020-02-24,"Not Verified |  Everything was going well until a sand storm hit the Canary Islands. We were half way there and had to return to Gatwick. Norwegian staff were useless in giving information. They put us up at the Gatwick Hilton for the night and said that they would contact us with any updates. They did not do this. They gave us a phone number to call, waste of time because nobody answers the phone. They said that they would email us with updates, even that didn't happen. We have lost 1 day of our holiday and their attitude is tough luck. Other planes are flying out to the Canary Islands today. But Norwegian are not. They have not even offered another flight on another airline. Totally unhappy.",False,,Couple Leisure,Economy Class,London Gatwick to Gran Canaria,February 2020,1,1,,1,1,,False,
"""One of the worst airlines I have flown with""",1,2020-02-23,"Not Verified |  One of the worst airlines I have flown with. It was my first trip to Europe and I was ecstatic, that is until I had to deal with this airline. Their airline tickets were cheap but don’t be fooled, they will get their money from you one way or another. They weigh your carry on bags and personal items before you can board the plane. I was over the 10kg or 22lbs allowed and they charged $120 to check the bag (one way). They do not feed nor give complimentary drinks including water! You might as well pay for the air you are breathing. Other airlines charge a bit more for their plane tickets but at least you’re treated like a living human! How do they expect you to be on a 10hr flight without any food or water. I’ve learned my experience and will never fly Norwegian again.",False,,Solo Leisure,Economy Class,Los Angeles to London,February 2020,2,2,,1,1,,False,1
"""Thank you Norwegian Air""",9,2020-02-23,"Not Verified |  New York JFK to Gatwick. Original flight booked with Norwegian Air was cancelled so we lost the price of our nonrefundable American airline tickets to JFK. We scheduled a later Norwegian flight and paid for two more airline American Airline tickets to JFK. Not happy that the original flight was cancelled but Norwegian did step up and reimburse us for the two original nonrefundable tickets to JFK. Was pleasantly surprised that Norwegian Air did this. Our flight from JFK to Gatwick was no frills but the plane was nice and it was a great value. Yes, we would fly Norwegian Air again. Thank you Norwegian Air.",False,Boeing 787,Couple Leisure,Economy Class,New York JFK to Gatwick,October 2019,5,4,,3,5,,True,
"""was only 1.5 kg overweight""",1,2020-02-21,"Terrible airline, I’m not going to use it again. I was flying from Madrid to Los Angeles, we boarded and we had a 1.5 Hours delay. It’s around a 12 hour flight. They don’t serve free food or water. You have to buy it. The cabin was so cold. We ordered some food - my food was disgusting and expensive. The flight tickets were not cheap and in addition, there is no free baggage. I was carrying hand luggage and was only 1.5 kg overweight (allowed 10 kg) and they made me pay 90 euros for that.",True,,Solo Leisure,Economy Class,Madrid to Los Angeles,February 2020,1,2,"<span class=""star fill"">3</span>",1,1,,False,
"""I was very pleased with Norwegian""",9,2020-02-18,"Rio de Janeiro to Gatwick. I have flown to Brazil every year since 30 years ago when I moved to England. I have always flown British Airways. I understand why long haul flights are and can be so expensive, nonetheless I try to get the best price possible for a direct flight. I couldn't believe my luck to find out that a prestigious airline was providing a direct flight from the closest airport to me (1 hour away), and less than half of the cost for a round trip. The staff were very polite, friendly and smiley. I told them I was a nervous flier and 30 minutes or so after the take off one of the staff came and offered me to change seats to a less crowded part of the plane.  The flight was very pleasant, calm and faster than expected. The entertainment was as good as the airlines I had flown for so many years. I didn't like the coffee but I never drink any coffee that is not a good Brazilian quality, produced and packed in Brazil. The food was not to my taste.  The flight back from Rio was as good, and we arrived 22 minutes ahead schedule. I was very pleased with Norwegian and I will fly with them whenever I need to if they keep providing their services from Gatwick. Thank you. A happy customer.",True,Boeing 787,Family Leisure,Economy Class,Rio de Janeiro to Gatwick,February 2020,4,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""flight was delayed by 4 hours""",1,2020-02-18,Copenhagen to Gatwick. Our flight was delayed by 4 hours. The only communication I received was 2 text messages with approximate departure time. When arrived to the airport there was no a single representative of the airline to explain what was happening with the flight. In the text message they sent they asked to arrive to the airport at the original time and go straight to gate C36. You have to go through passport control and there is no way out. In that area there was no one to talk to passengers and explain what was going on. The flight kept being delayed and the only way to know it was to go online and see that there were new times. There was no information at the airport on the screen. They offered meal voucher but there was no one giving those vouchers out. They kept claiming via chat on Facebook this was due to the weather but other flights were going to either Heathrow or Gatwick.,True,,Solo Leisure,Economy Class,Copenhagen to Gatwick,February 2020,3,2,,2,3,,False,
"""arrived 15 minutes ahead of time""",6,2020-02-13,"Norwegian flight from Copenhagen to Helsinki on 07feb operated by Jet Time. Departed five minutes ahead of schedule and arrived 15 minutes ahead of time. Due to the shortage of planes Norwegian has wetleased a number of planes from other companies. Because of this issue this flight was operated by Danish charter airline Jet Time with a not entirely new Boeing 737-700. The plane was a little worn but fine for the short one and a half hour flight, The Jet Time cabin crew seemed to be a little less trained than Norwegians regular crew but they were smiling and helpful if people had questions. In general I would much prefer flying Jet Time rather than facing a cancellation due to the shortage of planes. However if you expect modern planes, decent legroom and wifi you should probably not choose a flight operated by Jet Time.",True,Boeing 737-700,Solo Leisure,Economy Class,Copenhagen to Helsinki,February 2020,2,3,"<span class=""star fill"">2</span>",3,3,,True,1
"""My roller bag was overweight""",1,2020-02-05,"Berlin to Oslo. My roller bag was overweight so could not be a carry on and I had to check it at a cost of 90 euros per leg. I have never had a good experience with their ticket counter, they are short with me and seem to be bothered by my mere presence. I would never recommend this airline.",True,,Solo Leisure,Economy Class,Berlin to Oslo,February 2020,3,2,"<span class=""star fill"">3</span>",1,2,,False,
"""staff were rude and unhelpful""",2,2020-02-05,"Not Verified |  Denver to London Gatwick. Stranded at 1am after an 8.40pm flight got cancelled. The staff delayed and delayed us with little information or compensation other than a meal ticket. When they finally cancelled on us, 700+ people had to find somewhere to sleep at 1am and they didn't fly us until the next evening. The staff were rude and unhelpful. Their contact center is useless, forget ever getting any compensation, and no tickets under any circumstances are refundable because this business doesn't support it's customers. Do not fly with them, no matter how good their prices are, once you finally board (and they're often late) the experience is less than satisfactory, TV screen didn't work, uncomfortable seats, terrible food, grumpy staff.",False,,Couple Leisure,Economy Class,Denver to London Gatwick,April 2019,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""You have been warned""",1,2020-01-28,"Los Angeles to Barcelona. No, and if you do, do not say you were not warned. They have changed since they started having financial problems. They will get more money from you than you originally planned. It's their new thing. I read all the notices. I weighed my bags. They still got me for $880 in addition to the amount I booked for two tickets. They added upgrades without my approval. I was not given upgrades I had, even with an email proof. They were rude. They handled everything horribly. There were painfully long delays that were caused by the airline's incompetence. I'm really good at traveling on economy airlines. I don't need food and water. I don't need a lot of room. But I expect to be treated with respect, and I do not expect to be scammed. And forget about working things out with their customer service department after the fact. They have nothing to gain from refunding you diddly. If you are flying to Barcelona, take TAP - same price but they are a real airline. You have been warned.",True,Boeing 787,Family Leisure,Economy Class,Los Angeles to Barcelona,December 2019,1,1,"<span class=""star fill"">4</span>",1,1,,False,
