header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""doesn’t care about customer satisfaction""",1,2022-09-15,It is a shame that companies like this are still allowed to operate. The flight was announced with delay and there is nothing you can do. They mention to you one hour delay so that you don’t freak out but at the end you don’t know when you are flying. On top of that you as very rude staff that really doesn’t care about customer satisfaction. If you ask to be booked on an earlier flight even with another airline they laugh at you. Never again and I advise all visitors to India to avoid them. They lie to you with a smile and they keep you sitting on the side until you break up,True,,Business,Economy Class,Ahmedabad to Delhi,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""gave me such a bad experience""",1,2022-08-26,I travelled in August. Firstly the temperature inside the flight was not good. Sometimes they were increasing the temperature so much that I felt suffocation at times. Sometimes it became so cold inside. Secondly on landing we were inside for about 30 minutes because they did not pen the door. Overall a 3 hour flight gave me such a bad experience. Never travel through spicejet.,True,,Solo Leisure,Economy Class,Chennai to Delhi,August 2022,2,2,"<span class=""star fill"">1</span>",2,1,,False,1
"""a very satisfying experience""",10,2022-08-24,"Very smooth flying experience. Both on ground staff and inflight crew seemed capable, efficient, friendly and pleasantly helpful.  The quality of service was excellent. The toilet was clean. The meal provided was fresh. No hassle and no delays at any point before, during or after the flight. I did not have to wait more than a couple minutes for my luggage after landing. Overall, I had a very satisfying experience.",True,,Solo Leisure,Economy Class,Bengaluru to Gwalior,August 2022,5,5,,5,5,,True,
"""I was forced to pay extra for 3 kg""",1,2022-08-21,Not Verified |  Yesterday I travelled in SpiceJet flight sg8391 from Patna to Delhi with Infant. Two days before boarding the flight I contacted SpiceJet customer care to ask about luggage. Allowed weight for infant because it was not mentioned in the ticket. SpiceJet is basically playing with their terms and conditions and incorrectly charging the customer. I was told to go to the link https://corporate.spicejet.com/tnc.aspx point number 14 where it says that passenger travelling with infant are allowed to query 7 kg extra but the lady on the boarding counter clearly that the terms and condition of SpiceJet has been updated and their customer care is not aware about it. The terms and condition now is that mother travelling alone will be allowed 7 kg extra. It seems but they are making their own policy standing on the counter and she told me if I don't pay this amount she will put my luggage back outside the counter. I was forced to pay extra for 3 kg although I was in weight limits what was told to me by customer care of SpiceJet and whatever it was told to me on the board accountable was completely incorrect and not mentioned anywhere in the terms and condition of SpiceJet. It seems that the employees of SpiceJet just play with the customers by making their own terms and conditions on basis of their assumptions. The manager of of boarding counter was very rude she was not even interested to speak to us. They clearly said that if I am paying money extra for just take the luggage away from here.,False,,Family Leisure,Economy Class,Patna to New Delhi,August 2022,4,1,"<span class=""star fill"">1</span>",1,1,,False,
"""fare was very low"" ",7,2022-08-16,"I paid 1,400 INR extra to upgrade to priority premium at the check in counter. For the equivalent of 20 USD I got a sandwich, an OK instant coffee and the pleasure of boarding first and sitting in the first row (the seat was a standard seat). The flight left on time and the cabin crew were friendly. The fare was very low so no complaints.",True,,Solo Leisure,Economy Class,Bengaluru to Pune,August 2022,3,5,,3,4,,True,
"""no support to file my claim""",1,2022-08-09,"A 2 hour direct flight changed to 10 hour break journey and no support provided. I was travelling with my senior citizen mother and was quite troubled to rebook another flight after my flight has to be cancelled. Also no support to file my claim, for which i have insurance and i just needed 'no show confirmation' from airlines, but they never provided, only excuses",True,,Family Leisure,Economy Class,Bangalore to Jharsuguda,July 2022,,,,,1,,False,
"""SpiceJet refused to board us""",1,2022-08-03,"As we arrived at the gate on time for our Dubai - Mumbai flight, SpiceJet refused to board us for no apparent reason. I deduce that this company practices overbooking. Not happy to have made us miss this flight, this action has simply deprived us of holidays, my family and I, since we also missed our 2nd connection for Thailand and by the same, the organized trip that we had planned and paid for . All because of the SpiceJet representative in Dubai. Shame on him and this unprofessional company  Alors que nous sommes arrivés à la porte d’embarquement à l’heure pour notre vol Dubai - Mumbai, SpiceJet a refusé de nous embarquer sans raison apparente. J’en déduis que cette compagnie pratique le surbooking. Non content de nous avoir fait loupé ce vol, cet agissement vient simplement de nous priver de vacances, ma famille et moi, puisque nous avons aussi raté notre 2eme correspondance pour la Thailande et par la même, le voyage organisé que nous avions prévu et payé. Tout ça à cause du représentant de SpiceJet à Dubai. Honte à lui et à cette compagnie peu professionnelle",True,,Family Leisure,Economy Class,Dubai to Mumbai,August 2022,,,,1,1,,False,
"""my flight has been cancelled""",1,2022-07-30,I booked a flight one month prior to my departure. Four days before the actual commencement date i get to know that my flight has been cancelled and Rescheduled for the next day. When i called the customer helpline they refused to provide me any help other than refunding the amount or scheduling the flight for the next day. When i asked them to transfer my ticket to the nearby airport they even refused to do that. They were asking to pay the balance amount for the other flights even though when the fault was from their side.,True,,Family Leisure,Economy Class,Jabalpur to Delhi,July 2022,,,,2,1,,False,
"""Below average flight"" ",3,2022-07-06,"Below average flight. Recently I travelled in SpiceJet on 06/July/2022. I have travelled twice with this SpiceJet but I made a mistake giving this airline a second chance. Every time SpiceJet flight is 40-50 min late so as to avoid the 60 min mark so as to evade any penalty. After deboarding, the luggage took forever to come and due to it (delayed flight+ delayed luggage) I missed my connecting train for which I had paid a hefty amount in tatkaal tickets. It's mandatary to pay and choose a seat before web-check in.",True,,Couple Leisure,Economy Class,Patna to Pune,July 2022,3,2,"<span class=""star fill"">1</span>",1,3,,False,1
"""the worst flying experience""",1,2022-07-04,"Not Verified |  This is the worst flying experience I ever had with this Spicejet. Rude staff, worst Flight, they do not provide food. I paid 18000 rupees to travel from Hyderabad to Kishangarh. Overall I recommend no one to choose this flight.",False,,Family Leisure,Economy Class,Hyderabad to Kishangarh,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""each time the flight is delayed""",1,2022-06-20,Most pathetic airline. I was travelling 2nd time and each time the flight is delayed. No help and support for delayed on airport. We were just waiting for hours to depart on the flight.,True,,Couple Leisure,Economy Class,Leh to Delhi,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""SpiceJet turned out to be the nightmare""",1,2022-06-11,"I booked my flight tickets with this airline and that decision to choose SpiceJet turned out to be the nightmare! First and foremost, the airline added a stop (Jabalpur) at the last moment without seeking any consent from the traveller. I booked my flight for 8th June 2022, non-stop from Mumbai to Chennai. Had to postpone my journey as my wife is pregnant and she couldn’t take a 5 hours since SpiceJet added a stop thereby routing my journey from Mumbai to Jabalpur to Chennai and making a 2 hours direct journey to a 5 hours journey. Left with no other option, I had to shift my journey date to 9th June. Reached airport and there started another another round of drama. Ill mannered, rude and arrogant ground staff at the counter made me stand for 30 mins and then she finally came up with a form which stated that if any things goes wrong with my pregnant wife’s health, the airline will not be responsible for anything including any expense incurred in health. Me, my wife and my 3 year old son- we all were allotted a different seat numbers. Even after requesting multiple time, that lady refused to give us sequential seating arrangement. At last, I had to request my fellow passengers to change the seats (they were kind enough to accept my request). Highly unprofessional, rude and arrogant cabin crew. I am a frequent traveler but I haven’t faced such incident in my past.",True,,Family Leisure,Economy Class,Mumbai to Chennai,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""There is absolutely no empathy for the customer""",1,2022-06-10,"SpiceJet has horrible service and reschedules the flight without thinking about the convenience of its customers. I had booked an early morning direct flight from Hyderabad to Delhi which takes about 2.5/3 hours as I had whole day program in Jabalpur. It rerouted the flight through Delhi with a stopover at Delhi for 8 hours making me miss the whole of the day program. Now a couple of hours before the flight time which was to start at 5 pm, it has further delayed the flight by 5 hours making me miss the evening program also. This has happened with Delhi to Jabalpur flight in January 2019 as well when they postponed the flight by 7 hours. Why would anyone book a early morning unless one has some work during the day. SpiceJet has ruined the whole program I had, morning as well as evening, not only at Jabalpur but also at my base location because I had not planned any work due to upcoming travel. There is absolutely no empathy for the customer. They should have tried to book the passengers in other flights or planned something else.",True,,Family Leisure,Economy Class,Delhi to Jabalpur,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Very bad experience""",1,2022-06-08,"Very bad experience with SpiceJet today. No water provided to the passengers, AC was not working  and it was very hot. Even after landing the plane crews and captain left the plane they were not present to listen the complains also.",True,,Solo Leisure,Economy Class,Belagavi to Mumbai,June 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""I want to praise the services""",8,2022-06-01,"I want to praise the services offered by SpiceJet and praise the cabin crew staff on the flight. The entire staff team was so helpful, and nature was so humble. The attentiveness and politeness were thoroughly professional. I highly appreciate your staff and their professional behavior.",True,,Solo Leisure,Economy Class,Bengaluru to New Delhi,May 2022,5,5,,5,5,,True,
"""There was utter confusion and no clarity""",1,2022-05-30,"SG 953 on 19/5/2022 Delhi Terminal 1 to Shirdi International Terminal. The flight was scheduled to land at Shirdi at 4.50pm. Instead, the flight landed at Mumbai at 5.30pm. Announcement was made just before landing at Mumbai. Reason given was storm at Shirdi when actually there was no storm and 3 different flights from Chennai, Tirupati and Vizag (including one ATR) landed around the same time. This was confirmed from local authority at Shirdi. Passengers were in the aircraft for more than 3 hours in Mumbai, during this period there were only 2 announcements, 1st announcement after 1 hour of landing in Mumbai that flight will be taken to Nashik as it could not land in Shirdi after dark. 2nd announcement after 3.5 hours was that passengers were given 3 options: Option 1: stay at Mumbai for the night and go to Shirdi next day. Option 2: Go to Shirdi by bus. Option 3: Go back to Delhi and fly to Shirdi next day. There was utter confusion and no clarity. Passengers lost their patience and naturally got furious. We were deboarded in Mumbai airport around 9.00pm. It took one hour to collect the checked-in luggage as different ground crew announced different conveyor belt Nos (No 1,4,14 and finally 13). Ground staff signed and put stamp on the boarding pass of the passengers after writing full refund of the to ticket charges. On requesting for refund through mail, SpiceJet authorities refuse to refund citing the reason for rescheduling of flight (mail from SpiceJet attached). This is totally misleading information and mismanagement by SpiceJet treating their customers as fools and commodity. SMS/Mail from SpiceJet was about cancellation of the flight which was not correct. The loss of time, mental stress, fatigue and poor communication and misinformation by the Pilot can not be compensated in terms of money. I had already blacklisted SpiceJet earlier because of their poor service.. No wonder SpiceJet is on the verge of collapse and shutting down looking at their quality of staff, meals, aircraft and service. A complete failure of structure, process and outcome indicators.",True,Boeing 747,Business,Economy Class,Delhi to Shirdi,May 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Worst experience""",1,2022-05-28,"I have booked flight from Mumbai to Kanpur and after checking they call me that your flight is delayed 4 hrs. Staff also not helpful, they just say take your refund and take flight for another day. This is what SpiceJet do. Worst experience, will never travel with this flight",True,,Solo Leisure,Economy Class,Mumbai to Kanpur,June 2021,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Spicejet couldn't care less""",2,2022-05-25,"Pathetic service. The ETA was 11:50 a.m. and at 13:55 p.m., the flight is yet to take off. Apparently the systems have had a ransomware attack, which is why they couldn't take off on time. My recent experience with SpiceJet in the last few months have all been delayed. While I waited with the other passengers at the boarding gate, multiple Indigo flights left. Spicejet couldn't care less.",True,,Solo Leisure,Economy Class,Hyderabad to Pondicherry,May 2022,3,3,"<span class=""star fill"">2</span>",3,3,,False,2
"""Worst experience every time""",1,2022-05-25,"Worst experience every time. No time sense. Keeps getting delayed or cancelled. Not recommended. Staff, very rude and irresponsible. Do not help you out when the mistake is on their side.",True,,Business,Economy Class,Bengaluru to New Delhi,May 2022,1,1,,1,1,,False,
"""worst customer service""",2,2022-05-23,"Not Verified |  Spicejet has worst customer service anyone can imagine. I made an advance booking for May 29 2022, but eventually had to get cancelled due to medical reasons. They asked me to forward documents and said they would waive off charges. Eventually the only solution they could offer me was an E voucher that too valid for 180 days. I kept requesting them if not refund then at least give me validity extension cause I won't be able to travel for another 10 months. But all request and mails to higher departments had no effect on them. They stuck to same solutions. I would urge people not to book in advance with them as they have the most stringent rules for the passengers.",False,,Couple Leisure,Economy Class,Srinagar to Mumbai,May 2022,,,,,1,,False,
"""Beware of taking this airline""",1,2022-05-21,"At the time of writing this, the 6.40 am flight is yet to depart and the ETD is given as 15.00 hrs. Delhi has no bad weather, yet the reason given is bad weather. One of the worst airlines to travel. Beware of taking this airline.",True,,Solo Leisure,Economy Class,Delhi to Jabalpur,May 2022,,,,1,1,,False,
"""delayed both ways by many hours""",2,2022-05-20,Not Verified |  Flight was delayed both ways by many hours. Poor service for the same price as other airlines like IndiGo. No wifi or other amenities to compensate for terrible service.,False,,Family Leisure,Economy Class,Jabalpur to Delhi,May 2022,1,4,,2,1,,False,
"""Avoid this flight""",1,2022-05-20,I travelled with same carry on with indigo and had no issues but SpiceJet charged me 3000 Rs. Almost 100% of ticket price. I am never taking this flight. The guy at the Jaipur counter  did not listen to my explanation. Avoid this flight. Unless you want to get surprised by extra cost.,True,,Solo Leisure,Economy Class,Jaipur to Delhi,May 2022,1,3,"<span class=""star fill"">1</span>",1,1,,False,1
"""Staff members are well mannered""",10,2022-05-05,Very good service and I always prefer SpiceJet. Staff members are well mannered and service is very prompt. Time is also being maintained and reaching the destination on time.,True,,Couple Leisure,Economy Class,Chennai to Patna,May 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""Very disappointed with SpiceJet""",1,2022-05-03,"Its a Low cost carrier but that does not mean you literally stuff your passenger inside the aircraft. There was no leg space. We (me and my wife) had to sit for 2 hours in the same position. On top of this, we were assigned the last seat (36th row) and the seats weren’t recliner. No space behind. Buses provide best and comfortable seats these days. Very disappointed with SpiceJet. I wish I never get to travel with this carrier in my future.",True,,Solo Leisure,Economy Class,Delhi to Bagdogra,May 2022,1,3,,3,1,,False,
"""extremely disappointed with the experience""",1,2022-04-30,Not Verified |  I am extremely disappointed with the experience I am having with SpiceJet. First the flight was rescheduled 5 times between yesterday and today morning. It started at 8:15 am from Dubai instead of 22:40 PM yesterday. Wait time at airport was extremely long for the flight to take off. To my surprise I did not receive my bag at the airport for such a short flight and no transit in between I have an important function to attend tomorrow and there is perishable stuff in the suitcase. SpiceJet service and handling has spoiled my entire trip and left me in very difficult situation. I just called their customer care number. Wait time was close to 1 hour for an agent to pick and there was no definite response when my luggage will be loaded and when I will receive. Looks like airlines support staff is clueless.,False,,Family Leisure,Economy Class,Dubai to Delhi,April 2022,2,2,,1,1,,False,
"""Unable to get my baggage from the flight""",1,2022-04-30,Not Verified |  Unable to get my baggage from the flight. It’s been 3 days and I have no updates on what is happening. No one is picking the call and if someone picks they don’t have any information on what’s happening. Such a ridiculous service and pathetic customer care. How can they be such irresponsible towards their work.,False,,Solo Leisure,Economy Class,Dubai to Mumbai,April 2022,1,1,,1,1,,False,
"""Good service and support""",9,2022-04-27,Good service and support received from ground and air crew for my ailing mother’s travel. Even doctor was made available at landing airport without asking.,True,,Family Leisure,Economy Class,Ahmedabad to Amritsar,April 2022,3,5,,5,5,,True,
"""A good experience""",7,2022-04-14,"A good experience with Spicejet. Its a LCC so not to expect much, but on time arrival, clean aircraft and was as per expectation, Have a wifi enabled IFE system which can be used in personal mobile/tab/laptop devices.",True,,Solo Leisure,Economy Class,Delhi to Darbhanga,March 2022,3,4,"<span class=""star fill"">3</span>",4,4,,True,
"""never had such a bad experience""",1,2022-04-11,"I have never had such a bad experience with any Airline. I am a 6 month pregnant woman and on 10nd April their staff was just utterly ignorant. Me and my husband were trying to check in our luggage, my husband was in longer queue and I stood on the new counter, the lady who was checking in told me that I should wait while other guys check in, I am not in a condition to stand for long so I told her I am pregnant and first in queue, she made weird faces and tried to ignore that's where my husband had to intervene. There were no courtesy whatsoever. Second, while we were on flight, the hostess didn't give me any instruction even though I told her I was pregnant. I paid for the food and beverage for both me and my husband, and our name wasn't there on the list, there was a long hassle to prove that we paid for the same. Although the Airhostess offered us the same later but proving that you have paid wasn't really a 5* experience.",True,,Couple Leisure,Economy Class,Goa to Delhi,April 2022,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""fabulous experience we had""",10,2022-03-21,"My wife and I travelled on 18 March Goa to Mumbai on SG 476. We were surprised at their super service and fabulous experience we had. The flight was earlier than the original schedule, check in staff at Goa desk were excellent and professional. On board the flight attendants were super, courteous and helpful. Upon request our seats were also adjusted to the front row of the aircraft. Special shout out to the flight hostess- Manjali who was awesome. We wish Spice Jet all the best.",True,,Couple Leisure,Economy Class,Goa to Mumbai,March 2022,5,5,,5,5,,True,
"""Experienced excellent customer service""",10,2022-03-20,"I am a frequent flyer and normally find service on a flight average. But, this time to my surprise the service on this flight was excellent. The crew was ensuring each ones comfort and the feeling having a ""Truly Happy to serve"" vibes were there. It was more than just a duty. It was genuine. Experienced excellent customer service after a long time.",True,,Solo Leisure,Economy Class,Dubai to Mangalore,March 2022,5,5,,4,5,,True,
"""Staff were courteous""",8,2022-03-11,"Flown on this route yesterday SpiceJet is a LCC so expectation was not so high and overall experience was good. Check in at airport was not needed as I was travelling with only hand baggage so web checking soft copy was ok to travel. Boarding started on time and also took off before time. Cabin was ok, legroom was ok wrt LCC, not too cramped, looks fresh and clean. They also offers complimentary IFE through WIFI, can be used on personal mobile/tab/laptop. Staff were courteous, reached Darbhanga on time. Overall good experience wrt a LCC.",True,Boeing 737,Business,Economy Class,Delhi to Darbhanga,March 2022,3,4,"<span class=""star fill"">4</span>",4,4,,True,
"""cabin crew were professional""",9,2022-03-10,I was delighted to fly with SpiceJet as my recent experience with them was fantastic. The cabin crew were professional and kept their cool throughout the journey. Their hospitality was commendable.,True,,Family Leisure,Economy Class,Dubai to Madurai,March 2022,5,5,,5,5,,True,
"""The worst experience ever""",1,2022-03-09,The worst experience ever. These guys know how to loot the money from customers. Never in my life have I paid for my laptop bag. And they charge for duty free weight. The ticket was of 6k inr and they charge me 5k for my laptop bag which was only 5kg. And the worst part is they ask for money at the last spot where we have to board the flight. So that the passenger is not left with any other option.,True,,Solo Leisure,Economy Class,Dubai to Amritsar,March 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""hospitality service given""",8,2022-03-01,Seats are comparable if compare to other budget airlines. Cabin crews are friendly and hospitality service given with smiles. Very happy and enjoy experience.,True,,Family Leisure,Economy Class,Madurai to Dubai via Dubai,February 2022,5,5,,5,5,,True,
"""Thank you so much for your support and cooperation SpiceJet""",10,2022-02-22,"SpiceJet has one of the best customer care executives. I had to catch a plane from Goa to New Delhi. However, by mistake I booked my flight from New Delhi to Goa. I had lost all my hopes of retrieving my money but their employee helped me greatly. Even though it was a commercial line, she kept guiding me for around 40 minutes. Not only did she help me save around Rs. 17,000, she advised me step by step throughout the call on how to carry out the process. I'm deeply indebted to her from the bottom of my heart and really congratulate them for having such a caring and helpful agent. Thank you so much for your support and cooperation SpiceJet.",True,,Family Leisure,Economy Class,Goa to Delhi,February 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""won’t recommend to anyone""",1,2022-02-21,The worst flight I have ever experienced. They count your luggage at per person instead of weight. No service at all. The crew doesn’t provide proper snacks if you pay for it at time of booking the flight. At the time of snacks they gives you 2 biscuits and a 10 rupees juice. When we demanded tea or coffee they make lame excuses. They charge extra for luggage without checking their weight. Worst flight ever. I am not travelling Spicejet ever again and won’t recommend to anyone.,True,,Family Leisure,Economy Class,Delhi to Surat,February 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Horrible experience and wouldn’t recommend""",1,2022-02-06,"Not Verified |  The worst international flight experience! We paid for priority check in and Spice Max but we literally had to beg for all the services we were entitled to, in fact their staff asked us to get into the regular queues and wait saying there are no priority services, we literally had to fight for it. Also this airline makes you pay extra for what you shop from duty free! They weigh your cabin baggage again after check in before you enter the flight and ask you to pay. Horrible experience and wouldn’t recommend it to anyone!",False,,Couple Leisure,Premium Economy,Dubai to Cochin,February 2022,1,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""literally the worst situation""",1,2022-01-09,"Not Verified | I had a flight scheduled on 8th Jan' 22 from Mum to Sri (SG 944). Due to bad weather conditions in Srinagar, the flight got cancelled which is understandable. The flight was almost full. So instead of getting us on another flight the next day, they told us that all the direct flights for the next day are cancelled and are also full for the upcoming 3 days. They are then providing us indirect flight via Delhi after 2 days. I am still following up with my accomodation issues in Kashmir for change in dates and not sure if i will get a refund for my hotel bookings. Also, they are not adjusting us for direct flights and i have to additionally budget my stay option in Delhi for one night as well. How can an airline be so ignorant to the travellers since we are the reason you guys have business. My cancelled flight was almost full, and they could have simply scheduled another flight for the next day. But they are now giving us indirect flights at the charge of direct flights which is generally higher. The staff was lying to the crowd that the direct flights are cancelled and giving us indirect flights. And at the same time, they were taking a few passengers to the side and booking them on direct flights. I was one of them but they later told me that the direct flight just got fully booked but don't tell the rest of the passengers that the flights are operating. This is literally the worst situation any airline has put me through.",False,,Couple Leisure,Economy Class,Mumbai to Srinagar,January 2022,1,3,,1,1,,False,
"""worst flight I have ever seen""",1,2021-12-11,One of the worst flight I have ever seen. This service is very bad. I traveled 3rd time in this flight with SpiceJet. Every time flight is late and having bad experience. Consider this the choose another flight,True,,Family Leisure,Economy Class,Delhi to Srinagar,December 2021,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Worst staff and not at all concerned""",1,2021-12-06,Not Verified |  Worst staff and not at all concerned. I had travelled all the way from Solapur to Mumbai to catch my early morning flight to Jabalpur and after standing there in the check-in line for 2 hours they say your flight has been rescheduled to the evening after 12 hours and no communication was made to me for this rescheduling. In fact I was getting upgrading and priority services messages but no message for flight been delayed. The staff at Mumbai airport didn't even bother to convey this very well. Pathetic airline. I wouldn't suggest it to anyone.,False,,Solo Leisure,Economy Class,Mumbai to Jabalpur ,December 2021,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Too many flight delays, cancellations""",1,2021-12-01,"Not Verified |  Flight SG3024. The flight was scheduled to start at 3.15 pm. They preponed it to 3 pm. They have this weird rule that you have to web check in 1 hour before the flight and they don't have the facility to check in physically at the terminal. My father-in law who was the passenger who was returning from Pune to Hyderabad was a senior citizen and was returning back after attending the death ritual of a relative had a harrowing time with arrogant staff who were not willing to help him. They said they will refund the airfare but fingers crossed. Show me the money and then I will believe. Some thing is wrong with SpiceJet. Lots of problems. Too many flight delays, cancellations. We should avoid this Airline.",False,,Solo Leisure,Economy Class,Pune to Hyderabad,December 2021,1,1,,1,1,,False,
