header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""flight staff friendly""",9,2022-10-11,"All the services we used were excellent, the flight staff friendly and the trips on time. If i make a criticism we were not satisfied with not being able to buy a seat close for me it is my fiancé as we traveled a pet on board. this thing hurt us a little bit because pet management would have been better if we could have bought nearby seats. Instead due to a system problem and since we were obliged to check in at the airport to bring the dog with us, it was not possible to buy any seats.",True,,Couple Leisure,Economy Class,Torino to Santorini,August 2022,4,5,,4,4,,True,
"""very little legroom""",8,2022-10-06,"Good flight, no problem. Luckily the flight was 45 minutes late, as our boat between Cyclades and Athens had delayed its schedule and was 30 minutes late. Without this delay you would have missed the flight. However, very little legroom. As ""Priority"" passengers, we would have liked to be treated differently from other passengers: a seat close to the exits to leave quickly on arrival, or a seat at the level of the emergency exits to have more legroom (we are very large), or the luggage that comes out first. Please think about it to better consider those who travel frequently with Volotea.  Bon vol, aucun problème. Heureusement le vol avait 45 minutes de retard, car notre bateau entre les Cyclades et Athenes avait retardé son horaire et avait 30 minutes de retard. Sans ce retard vous aurions raté le vol. Par contre très peu de place pour les jambes. En tant que ""Priority"" nous aurions aimé être traité différemment des autres passagers: un siège proche des sorties pour partir vite à l'arrivée, ou un siège au niveau des sorties de secours pour avoir plus d'espace aux jambes (nous sommes très grands), ou les bagages qui sortent en premiers... Merci d'y penser pour mieux considérer ceux qui voyagent fréquemment avec Volotea.",True,,Couple Leisure,Economy Class,Athens to Bordeaux,September 2022,3,5,,4,4,,True,3
"""Everything went well""",8,2022-09-28,"I traveled with Volotea in August, with a trip to Zakynthos and back to Venice. Everything went well, punctual departure and quiet trip. I will go back to Volotea for any other trips.",True,,Couple Leisure,Economy Class,Venice to To via Zakynthos,August 2022,3,4,"<span class=""star fill"">4</span>",4,4,,True,1
"""very good quality versus price""",10,2022-09-25,"Not Verified | Verona to Ibiza. Perfect flight, perfect take-off and landing without a thing or anything else. Unfortunately the flight was delayed by an hour due to staff strikes in Ibiza but the captain kept us informed every 15 minutes apologizing. I will continue to fly with Volotea - very good quality versus price!",False,,Couple Leisure,Economy Class,Verona to Ibiza,August 2022,4,5,"<span class=""star fill"">4</span>",5,5,,True,5
"""Kind and helpful on-board staff""",10,2022-09-23,The flight left on time from Venice and arrived on time. Kind and helpful on-board staff. The return trip was also ok and on time. The aircraft was clean and welcoming. A great trip to a special destination such as Lourdes!,True,A320,Couple Leisure,Economy Class,Venice to Lourdes,August 2022,5,5,,4,5,,True,
"""Great experience""",10,2022-09-22,The whole process was excellent. Buying tickets online is quick and I got the boarding passes well in advance. I could choose seats for free. The flights were punctual. Both the ground and the flight staff were very kind. The plane with spacious seats. Great experience indeed. And the flight was very cheap!,True,,Family Leisure,Economy Class,Ibiza to Asturias,August 2022,5,5,,5,5,,True,
""" I have no complaints""",8,2022-09-19,"I made the round trip Asturias to Málaga. I am a member of Volotea and I have a series of discounts. It is very easy to travel with this company, established in Asturias, both when searching for flights and when checking-in. The ground crew is very friendly and the cabin crew. We went in emergency exit seats and the space is very wide.  I have no complaints.",True,,Couple Leisure,Economy Class,Málaga to Asturias,August 2022,5,5,,5,5,,True,
"""Pleasant flight with no delays""",8,2022-09-18,Pleasant flight with no delays. Standard service on board. As a low cost airline you have to print your boarding pass at home and pay for meals on the plane. Aircraft was comfortable and not very old. Prices for this route with this airline are affordable My experience with this flight was very satisfactory. I recommend this airline..,True,A319,Couple Leisure,Economy Class,Asturias to Fuerteventura,April 2022,4,5,"<span class=""star fill"">2</span>",4,5,,True,3
"""not enough space between these seats""",1,2022-09-17,"On both ways, we had the last seat on the planes 26A, 26B, 26C, and 26D. These seats do not have any window and there is not enough space between these seats and the front seat. We had a baby with us who was sitting on the legs of his mother. That was scary because the free space between the baby and the front seat was less than a hand palm. We didn't have an extra scale for the back seats. There was only one scale at the front of the Airplane. My husband forgot his Polo Ralf Lauren hat which he placed on his seat. He realized it immediately when we were on the bus on the way from the plane to the arrivals. Because it was late and with the baby, it was difficult to go back to get it, so I called the next morning the lost and found department of Volotea in order to inform me how I can get the hat. The answer was that nothing was delivered to them and to call again the next day which I did but again the answer was negative. No hat has been found.",True,,Family Leisure,Economy Class,Athens to Mykonos ,September 2022,1,1,,1,2,,False,
"""The worst experience ever""",1,2022-09-15,"The worst experience ever. Absolutely unclear policy makes you pay more and more for everything. Ok we paid 180 for priority boarding so it was not low-cost a all. At the end while making check-in on-line, message appeared that we have to do checkin at the airport because of hand luggage which can not travel on the board. It was not possible to checkin without buying the seat, even though in the terms of conditions is written that should be possible within 4 days before flight. So we arrived to the airport according to the instructions and they told us that there is no more seats in the airplane. Ok, overbooking is legal, but to force people to do check-in at the airport and then decline the seat is not. In addition it was not possible to contact them in any way. Super expensive and super shitty",True,,Couple Leisure,Economy Class,Santorini to Bari,September 2022,3,3,,2,1,,False,
"""Worst company I have flown with""",1,2022-09-15,"Worst company I have flown with. Just avoid it at any cost. It’s a lot better to pay more for another company. Once they cancelled a flight a week before our journey to Santorini Greece September 2021 and they didn’t refund anything. Just like that and the mails said that we will give you refund etc and nothing ever happened. But we said okay it was just bad luck or a coincidence. And also there were no other flights the days we wanted so it was a dead end. Now we have booked priority in order to have our carry on with us. We saw the tickets and they told us we cannot have our carry on with us. We show them that it says here we are allowed to have 10kg bag per person and everything that is written in the ticket and they just answered us that these are general information, but they say for my journey the times the airplane door etc everything. We show them the confirmation mail that says we have priority etc and they told us in our system it doesn’t say so. And we just paid again for what we had already paid.",True,,Family Leisure,Economy Class,Thessaloniki to Mykonos,September 2022,3,3,"<span class=""star fill"">1</span>",1,1,,False,1
"""check-in to cost an extra 30€ per person""",1,2022-09-10,"They will rip you off left and right for nothing! No way is it acceptable for check-in to cost an extra 30€ per person! Unbelievable, basically paid for air.",True,,Couple Leisure,Economy Class,Mykonos to Athens,September 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""cabin luggage policy is disappointing""",7,2022-09-09,"Volotea is a nice low-cost company, prices are low and attractive. Planes are generally on time and quite clean. On board personnel is nice but on flights inside France they often don't speak French very well. The new cabin luggage policy is disappointing, all is done so that customer pay more and more.",True,,Solo Leisure,Economy Class,Toulouse to Strasbourg,December 2021,3,4,,4,4,,True,
"""be more friendly with the passengers""",9,2022-09-09,"Some ladies of the staff from the land of the airport of Oviedo had to be more friendly with the passengers, I had to suffer the bad ones. walking along the landing strip doesn't seem good to me, sometimes it's cold and it llueve, the same thing happens when the plane is the last day of the day. Until now I am very satisfied with the timetable and timetables of Volotea, on the other hand to the Megavolotea plus partners, I believe that they would allow us to withdraw the departure boarding cards and immediate departure and not have to wait 4 days before departure you have to pay a supplement for choosing seats and then they allow us to withdraw the cards ... in the whole it is refunded.  Algunas señoritas del personal de tierra del aeropuerto de Oviedo deberían de ser más amables con los pasajeros, he tenido que sufrir los malos.modos de alguna de ellas, por otra parte embarcar a las 630 a.m. andando por la pista de aterrizaje no me parece bien, a veces hace frío y llueve, lo mismo si el avión es el último del día....nos dejan en la pista. Hasta ahora estoy muy satisfecho con la puntualidad y horarios de Volotea, por otra parte a los socios Megavolotea plus, creo que nos deberían de permitir sacar las tarjetas de embarque de ida y vuelta de inmediato y no tener que esperar 4 días antes de la salida del vuelo o tener que pagar un suplemento por elegir asientos y así nos permiten sacar las tarjetas.....no todo es recaudar.",True,Boeing 737,Couple Leisure,Economy Class,Asturias to Malaga,June 2022,3,4,,3,5,,True,
"""Avoid at any cost""",1,2022-09-06,Avoid at any cost. Charge plenty of additional fees at check-in that you will not be able to avoid as webpage is not working properly. Better alternatives are available for the same route.,True,,Couple Leisure,Economy Class,Athens to Santorini,September 2022,2,2,,1,1,,False,
"""They are refusing to reimburse us""",1,2022-09-06,"Not Verified |  Volotea was delayed leaving our departure island and we almost missed our international connection. During the transfer they also lost our luggage. They are refusing to reimburse us due to not talking to someone at the airport. The airport at which we had 20 minutes to make it to our international flight home. To recap: Volotea was delayed, almost making us miss our connection. Next, Volotea loses our bags. Then, Volotea refuses to reimburse us anything for our lost bags because we didn't have the time to file a claim at the airport.",False,,Couple Leisure,Economy Class,Santorini to Athens,June 2022,2,1,"<span class=""star fill"">1</span>",1,1,,False,
"""Do not recommend""",1,2022-09-03,"Broken luggage (airport's fault). Broken website (login doesn't work, links don't work, online forms don't work). Broken phone customer service (I called the greek number, they answer in French). Broken email customer service (automated reply is not working properly with no info, they reply after a week by saying they can't assist me). Do not recommend.",True,,Solo Leisure,Economy Class,Zakynthos to Thessaloniki,August 2022,2,1,,2,1,,False,
"""flights are always overbooked""",1,2022-08-29,"Not Verified | Barcelona to Lille. This was my third time flying with Volotea, and the only reason I decided to fly with them again after my previous experiences was because it was the only airline covering the route I needed. The first time I flew with Volotea everything went well. However, the second time I was not able to check in online previous to my flight. I went to the check in counter and they told me the flight was overbooked, so I got a ticket with no seat number, and they asked me to go to the boarding gate, along with 4 other people, and check if there were any available seats at the plane, giving us no guarantee at all that we would be able to fly. This time (third time), I tried to check in online 4 days before my flight (when online check in opens), and I tried several times. I always got a message saying that online check in was not available for my flight, and that I had to go to the check in desk in order to get my seat number. I called Volotea's customer support, and I contacted them on WhatsApp as well. They told me I had randomly been chosen to check in at the airport, as the webpage was overloaded (apparently it is always overloaded, as I am never able to check in online whenever I have booked flights with them). I told them about my previous experience, and said I wanted to check in online before going to the airport, but they told me they could not help me, and they said I had to go to the airport 2 hours in advance. I also asked them if the flight was overbooked, and they said they could not give me that information. I went to the airport 2h30min in advance before my flight to make sure I got a seat, being one of the first passengers to queue at the check in desks. The crew was very rude and they told me the flight was overbooked (again!), and that I did not have an allocated seat, so I had to go to the boarding gate with my standby ticket and see if there was a free seat for me. I complained and said it was not possible for me to check in online before the flight, customer support had told me I would get my allocated seat once I got to the airport 2 hours in advance, and even though I went even earlier, I did not get a seat nor a solution. I insisted I wanted to get a seat, but the people at the counter told me to either take the standby ticket or leave, as they would not give me a seat at the plane. At the boarding gate, I found out it was 4 of us again waiting to see whether or not we would be able to fly. We finally got a seat, and there were even several empty seats at the plane. I do not understand whether they do this systematically on purpose to make people suffer, or whether their flights are always overbooked. In that case, as many other (more serious) companies do, they should ask for volunteers who want to take a later flight or travel on another day, but I do not think it is normal for a company to decline the online check in for several passengers (they decide who), and even though I tried to do everything that I could to get my seat in advance, nothing worked, as I was already on their overbooking list. I have a Megavolotea membership, for which I pay yearly, but I do not really get the point of having a ""loyalty programme"" if they do not know how to treat their clients. I am very disappointed and would not recommend anybody to travel with Volotea. I travel a lot, and this is really the worst airline I have ever flown with.",False,,Solo Leisure,Economy Class,Barcelona to Lille,August 2022,2,1,,1,1,,False,
"""cabin staff are not composed""",5,2022-08-29,"Compared to every other airline I have used-even low cost ones-this one is the least good one. You pay for priority, but there's no priority, everyone just boards. You pay for food-but the first flight they gave us a kitkat and the second time nothing. The cabin staff are not composed, disciplined and focused. One of the flights had a slight delayed boarding. There were some positives though: Flights were smooth and on the second one even though we had delayed boarding, we arrived earlier than we were supposed to. Plane was clean. There was air WiFi service for their site with free media",True,,Couple Leisure,Economy Class,Zakynthos to Thessaloniki,August 2022,4,1,"<span class=""star fill"">4</span>",1,3,,False,4
"""Worst customer service""",1,2022-08-27,This airline is worse than any airline I have ever used. Worst customer service. They charge for everything. 60 euros for not checking in online and 50 euros for each bag. Just outrageous. I am completely disgusted by this airline. I would never do myself such disservice by throwing away my money.  Zero communication topped with robbery. Airline is not reliable. The plane was significantly delayed.,True,,Family Leisure,Economy Class,Athens to Santorini,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""provide no after sales service""",1,2022-08-27,"Not Verified |  Terrible company. I was forced due to a family medical emergency to cancel my flight. Volotea remained steadfastly uncontactable with circular website links and useless Chatbot's in the help centre. I was unable to contact anyone to cancel my flight. I even tried to alert Aegean Air, the carrier Volotea used for the flight but they would not help stating I had to contact Volotea who remained uncontactable. No email, no phone number, nothing. They will take your money fast enough but provide no after sales service whatsoever.",False,,Couple Leisure,Economy Class,Athens to Rome,August 2022,,,,,1,,False,
"""This was so far the worst experience""",1,2022-08-24,"This was so far the worst experience my husband and I had with an airline! We were on our honeymoon and customer service ruined the whole trip vibes. Due to their overbooking nonsense law, we were informed on the spot while checking in that one of us might not get a seat on the plane. I was put on the waiting list. We called customer service and all what they said was: ""we cannot do anything for you"". Imagine being on your honeymoon and just not get a seat on the plane. It was a 2 hours flight during lunch time and no food was served.",True,,Couple Leisure,Economy Class,Naples to Santorini,August 2022,2,2,,1,1,,False,
"""never fly with them again"" ",1,2022-08-21,"The company forces people to pay extra money to acquire their boarding passes during Check In. They claim if do online check in 48 hrs hours its free, the app and website were malfunctioning and I wasn't able. 2 hours before flight the check in Gate was full of people complaining for the same issue. When I complained to the personel of the airline they told me they haven't been paid and work overtime too. The flight was horrible. I will never fly with them again.",True,,Couple Leisure,Economy Class,Athens to Heraklion,August 2022,3,2,,1,1,,False,
"""worst company I have experienced""",1,2022-08-15,Not Verified |  Volotea is definitely the worst company I have experienced. They do not respect any certain policies and they will make your online check in an awful experience! They will continuously want you to not only pay for priority but also to choose a seat otherwise there will not give you the opportunity to check-in online and instead you will need to pay much more money in the airport! You will need to pay at least 50-70 euros additional anyway and there is no way out.,False,,Business,Economy Class,Thessaloniki to Zakynthos,August 2022,1,1,,1,1,,False,
"""disposing of your time and plans as they wish""",1,2022-08-02,"Not Verified |  Brest to Nice. At the moment of buying my ticket online, Volotea automatically (and silently) booked me a yearly subscription for this so-called ""Megavolotea"" service without any clear indication that I had to pay an extra fee additionally from my concrete flight. As avid scammers that they are, they don't highlight this fact clearly for you to realize on time and they also don't generate any cost breakdown nor any receipt for you with a global total of your transaction after you pay. You only realize that you were tricked until days later, when they book 49.99Eur from your account and then you may realize what goes on (because they don't actually send you any message about this, you have to check your banking history and start to wonder): they concealed that they deceivingly hooked a trial for a yearly subscription on your name at the moment of booking your flight so you cannot cancel it on time. Added to this, two hours before my fight departed, I find out at the check-in stand that my seat was given to someone else deliberately and that the flight is full (I had already paid for my seat several days before!). Other 5 people in that plane were in the same situation as me. I had tried to check-in online several hours before but I couldn't get my boarding pass for some reason: probably they already knew what they had done but decided to give me no notice in advance but wait that I was waiting at the airport. I had to cross the fingers that there was a non-present passenger to be able to take my flight. This is the kind of treatment after I had to pay for their special ""Megavolotea"" plan. How is it legal that they can decide to steal at any point the seat that you already paid them? you then have to bear alone the risk of being forced to travel on another day, on another plane, or to remain in a given city for an unknown time lapse? All because they want to make more money at your expenses, disposing of your time and plans as they wish. Sneaky scammers with no respect for their clients, only caring about profit. Never again!",False,,Business,Economy Class,Brest to Nice,July 2022,2,3,,1,1,,False,
"""asked us to pay an extra €50 per luggage""",1,2022-08-01,"The worst experience ever, we bought our tickets and have included a carry on luggage of 10kg for each person 4 of us. When arriving at the gate after the flight was delayed for over an hour and a half they asked us to pay an extra €50 per luggage even though We already had paid at the initial purchase saying it had to be checked in and that it was now too late to check in since the counter was now closed. Many passengers was asked to pay pay this amount it was a real scam.",True,A319,Couple Leisure,Economy Class,Mykonos to Athens,August 2022,1,1,,1,1,,False,
"""extremely dissatisfied with this company""",1,2022-08-01,Worst airline you could fly. I had the worst experience of my entire flying experience and I work for an airline! They have no space for your bags in the cabin forget about a carry on a small backpack barely fits. The customer service is nearly non existent and when you do get help they are rude and unhelpful. Honestly didn’t help with a single issue I had and was extremely rude. I spoke over the phone with someone who was rude and then left me on hold for over 30min as a punishment they would pick up I heard someone in the background and was put on hold again. I think on their end the phone beeps after being on hold to long so she would pick up and just put me n Hold again and never ended up helping me. The customer service at bag check in was rude and didn’t help either. I am extremely dissatisfied with this company will go out of my way to tell people not to take them that’s how trash they are.  Save your money and travel literally any other way possible.,True,,Couple Leisure,Economy Class,Santorini to Athena,August 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""worst airline I have ever used""",3,2022-07-23,"Not Verified |  The worst airline I have ever used. Slow at check in (because everyone pays for something extra), they charge extra for boarding pass at airport €30, luggage to cabin-€60. If you want to save money, use another airline.",False,,Couple Leisure,Economy Class,Mykonos to Athens,July 2022,3,4,,2,2,,False,
"""Their customer service is pretty much non-existent""",1,2022-07-15,"I travel a lot and this airline is the worst one I have ever dealt with. If I could go back, I would spend twice as much to go on a different airline. They lost our luggage on literally a 30 minute flight, when we had paid a lot of extra money to check in a suitcase in the first place. Their customer service is pretty much non-existent. It is impossible to reach an actual human and everything on their website gives you errors, including the lost luggage claim form and the luggage tracking reference number. When you call their customer service number, there is an automated message telling you to go to the FAQ on their website then it disconnects. So on top of losing our valuables, we won't even get compensated for their mistake. The most ridiculous scam of a company I have ever dealt with.",True,,Couple Leisure,Premium Economy,Athens to Santorini ,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,
"""never had a problem with them""",10,2022-06-16,"It is a low cost, but I never had a problem with them. Mostly on time, staff were kind and I got a refund and/or voucher when flights were cancelled. Congratulations",True,,Solo Leisure,Economy Class,Alghero to Venice,June 2022,5,5,,5,5,,True,
"""Very satisfied overall""",9,2022-05-22,Tenerife Sur to Asturias. Punctual both on the outbound flight and on the return flight. Comfortable seats (good distance between rows). Friendly check-in staff and flight attendants attentive to the needs of passengers. Very satisfied overall. We will repeat the flight with this company.,True,,Family Leisure,Economy Class,Tenerife Sur to Asturias,January 2022,4,4,"<span class=""star fill"">4</span>",4,5,,True,3
"""does not abide by its own bag policy""",1,2022-05-20,"My husband and I were on our honeymoon returning from Santorini to Athens with the same luggage we carried when we flew into Santorini. When we booked our flights, we paid for extra baggage and weight, just to get to the boarding gate and be told that my carry-on suitcase was too big. (I have a universal standard size carry-on). Although these fees were paid upfront when booking, we had to pay an additional 50 euros to check in a carry-on at the boarding gate. The gate agent was very rude and had no sympathy or tried looking at our reservation to see everything we initially paid for. This company does not abide by its own bag policy and some people were let on the plane with the same size carry-on that I had. It’s very contradicting that I was able to fly into Santorini without being charged for my carryon but returning, hit with a baggage fee. Literally almost everyone boarding the flight ended up paying the extra fees. There has to be some type of commission these gate agents are getting because I’ve never experienced anything like this from all airlines I’ve flown on.",True,,Couple Leisure,Economy Class,Santorini to Athens,May 2022,2,2,"<span class=""star fill"">1</span>",1,1,,False,1
"""the customer service is terrible""",2,2022-05-20,"The policies aren’t respected and neither are the customers flying Volotea. My wife and I flew from Santorini the morning of 20 May 2022. We purchased extra weight for our luggages and everything. The carry on luggage policy completely changed from when we first flew out to Santorini. Also the customer service is terrible. The way that staff at the gate speaks to priority customers is distasteful. Furthermore, if you’re reading this, I strongly recommend not flying this airline and to pass the word. Volotea and Delta Airlines service has given me nothing but problems for my first trip out of the country. My rating is not for the flight service, its for the customer service and breach of policy.",True,,Couple Leisure,Economy Class,Santorini to Athens,May 2022,4,3,,1,1,,False,
"""Will never fly this airline again""",1,2022-05-19,"Will never fly this airline again. Turned what was supposed to be a 2hr travel day into a 13hr one. Had landing gear issues so we turned around and to land in Athens instead of Mykonos for what I have to assumed was reasons of technician and resource availability. What I had a problem with was the complete lack of communication from flight staff about why we had turned around and had to attempt multiple landings before getting on the ground. Flight attendants also proceeded to RUN to the exit windows to look outside, causing unnecessary panic to all of us and again didn’t disclose why they did that. After we were safely back in Athens, no information was given to the airport staff and no one was able to tell us when we would be flying again. Ended up getting our bags and going to the island via a ferry but we’re now having trouble getting our refund with little to no phone numbers allowing us to speak to agents. All this after they charged us €30 for not checking in on their app and wanting to do it at the airport. I guess it’s a budget airline for a reason.",True,,Solo Leisure,Economy Class,Athens to Mykonos,May 2022,1,1,,1,2,,False,
"""Good company, good prices""",9,2022-05-18,"Valencia to Oviedo. Good company, good prices and everything correct. To travel from Valencia to Asturias the best. If you become megavolotea you have good offers and priority boarding. | Buena compañía, a buenos precios y todo correcto. Para viajar de valencia a Asturias la mejor. Si te haces megavolotea tienes buenas ofertas y el embarque prioritario",True,,Solo Leisure,Economy Class,Valencia to Oviedo,May 2022,4,5,"<span class=""star fill"">4</span>",4,5,,True,4
"""friendliness of the company""",9,2022-05-10,"Highlight the friendliness of the company, the good price ratio, mainly on domestic flights and the customer service that for me is very important to talk to people and not machines. It does not charge hand luggage, it allows you to check it in for free and if you are a priority you can take it in the cabin. I recommend it to my friends.",True,,Couple Leisure,Economy Class,Sevilla to Asturias,May 2022,4,4,,5,5,,True,
"""refused to refund our money""",1,2022-05-06,Not Verified |  We booked a flight on Volotea and they canceled and rescheduled it to a date which wouldn’t be possible for us. They then refused to refund our money and only offered a voucher for flying another time which we also can’t use. They give you the run around if you try get your money back.,False,,Couple Leisure,Economy Class,Catania to Naples,May 2022,,,,,1,,False,
"""the refund never went through""",1,2022-05-02,"Volotea cancelled my reservation twice, and I was no longer able to fly with them. I am extremely unlikely to use a flight credit from them, as I am a US citizen. They initially agreed to process a cash refund, considering their agreement states that 2 cancel/reschedules makes me eligible for a cash refund, however, the refund never went through. When I inquired, they kept sending me the same copy/paste response that my refund has been processed in the form of a flight credit.",True,,Couple Leisure,Economy Class,Santorini to Athens,May 2022,,,,,1,,False,
"""Very kind, helpful and attentive staff""",10,2022-05-02,"Very kind, helpful and attentive staff.  The flight lasts only 1h15 between Strasbourg and Nice. Small delays from time to time, but most of the time the flights are on time.",True,A319,Solo Leisure,Economy Class,Nice to Strasbourg,April 2022,4,5,,5,5,,True,
