header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""Seats are torture - so uncomfortable""",4,2022-10-21,"I had a few flights with TAP in September-October 2022. And I will never fly with TAP again. I had to fly from Washington DC to Lisbon and then from Lisbon to Naples on September 15th, 2022 with a few hours stop in Lisbon airport. I had a hotel reservation in Italy beginning September 16th. Each day $400. My ""TAP horror"" began from the very beginning. They canceled my flight and moved it on September 16th. Besides that they did not provide me connection flight on the same day - I had to stay 2 days in Lisbon to be able to fly to Naples on Sunday, September 18th. My husband called customer service and said we have reservations that we cannot reimburse and we did not plan to stay in Lisbon - that would be additional expenses. They said that they cannot do anything about it and we had to pay for our Lisbon hotel ourselves. So, we lost $1,200 just like that. I am not saying that it took a few days from our vacation that we planned to spend in Italy. While talking with customer service on the day when they canceled our flight we were refused to speak to anyone else and were suggest $25 coupon for future use. What can I say? Food is not free - OK, but water? Seats - are torture - I have never felt so uncomfortable during flight before. My back was hurting 3 more days after that and I am not that old for that. A few words about Lisbon airport - I've seen a lot of international airports - Lisbon airport the worst, do not want to waste much time - it only has one cafe. NEVER, again.",True,,Couple Leisure,Economy Class,Washington to Naples via Lisbon,October 2022,2,2,"<span class=""star fill"">3</span>",3,1,,False,
"""forced me to pay 125€ on the spot""",1,2022-10-19,"On my TAP Portugal flight, I was picked out in line and asked to check my carry-on bag. This is my Away carry-on that I have used as a carry-on dozens of times, including internationally. The flight crew picked up my bag (without weighing it on a scale) and deemed it “too heavy”. I assumed my bag would be checked for free, but then they took out the payment machine and forced me to pay 125€ on the spot. My bag was already taken away to be checked, so I could not refute the size. This lack of professionalism and explanation of charges ruined my experience. Despite the budget flight prices, I will not be flying TAP Portugal again and will encourage my friends and family to do the same.",True,,Solo Leisure,Economy Class,Lisbon to New York,October 2022,3,1,,1,2,,False,
"""Star Alliance Gold status is not honored""",2,2022-10-18,"In Faro, Star Alliance Gold status is not honored: at check-in a big mess and bad humored attendant, lounge closed, no priority boarding. Truly unbelievable. First flight was late. Lisbon lounge completely packed. Flight attendant on second flight was unadapted to the job, at a ridiculous level. Food (paid) at absurd prices. No w-fi, no entertainment.",True,A321N/E190,Couple Leisure,Economy Class,Caro to Marseille via Lisbon,October 2022,2,1,,1,3,,False,
"""incredibly unsatisfied""",1,2022-10-12,"The worst customer service ever, incredibly unsatisfied. Hopefully nothing happens with your fly, otherwise you will not find anyone to help you. If you lose your luggage good luck with that. It took them 11 days to answer to me without a real information. Probably the worst company I ever traveled with.",True,,Business,Economy Class,Milan to Chicago via Lisbon,October 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""Terrible follow-up customer service""",1,2022-10-11,Flight was cancelled on the departure day and the next available seat was 2 days later! I had to get a hotel at the last minute at a high rate and missed a food tour that I had already paid for. Terrible follow-up customer service followed by being provided a voucher when I requested a refund. Avoid these folks.,True,,Solo Leisure,Economy Class,Seville to Lisbon,September 2022,1,1,,1,1,,False,
"""flight staff not helpful""",2,2022-10-11,Miami to Lisbon. Very poor service and flight staff not helpful. Seat uncomfortable and no space between passengers. No time to relax and very disorganised. Aircraft not clean and customer service not nice.,True,,Solo Leisure,Economy Class,Miami to Lisbon,September 2022,2,2,"<span class=""star fill"">2</span>",2,2,,False,2
"""found the reason not to return my money"" ",1,2022-10-10,In January 2022 I saw a big sale on TAP Portugal web-site and I decided to buy tickets from Moscow to Madeira via Lisbon. In the February 2022 the airspace between Russia Federation and Portugal closed. In the March I sent a return request and received an approval for that. Since March until October I tried to return my money. Every month I sent letters to TAP Portugal. They answered me and always found the reason not to return my money. I sent my last letter at the end of september and already didn't received my answer. I think that they wouldn't return my money.,True,,Couple Leisure,Economy Class,Moscow to Madeira via Lisbon,July 2022,,,,,1,,False,
"""much stress and inconvenience""",1,2022-10-07,"Absolutely unacceptable and violating EU passenger rights. I had a round trip full price business class ticket from Malaga to New York, connecting in Lisbon. So first flight: Malaga to Lisbon, 3 hour connection then Lisbon New York. After confirming the flight and issuing boarding pass the prior day, TAP AIR PORTUGAL cancelled my first flight, Malaga to Lisbon, at 3pm Sunday night prior to 7 am flight. But did NOT propose any alternative and also did NOT cancel the Lisbon to Newark leg!! How can I get to Lisbon within 10 hours on a Sunday night high season, to take my New York flight? Impossible! No help, no explanation, just one SMS: flight cancelled don't go to the airport. I booked this trip through United Airlines website. TAP Portugal should not be allowed in the star alliance or to collaborate with other world airlines, the service they provide is absolutely despicable. I managed to get re-routed, after 2 hours! 2 hours on the telephone with United client support and escalating to supervisor! Arriving at DIFFERENT AIRPORT and 9 hours late so I had expenses for transport, missed meetings, much stress and inconvenience. Absolutely worst experience, I do not recommend TAP Air Portugal if you have a connecting flight to take or if you care about arriving at your destination.",True,,Business,Business Class,Malaga to Newark via Lisbon,September 2022,1,1,,1,1,,False,
"""do not recommend this airline""",2,2022-10-06,"Not Verified |  This is completely unacceptable. I’m in business class. I paid $2400 on this flight from Paris to New York. First I was charged $200 more at check in because she said my carry on was to big when it was super small. Then we had to wait in a really hot area for the bus to pick us up from the airport to take us to the plane. Next when we boarded the bus it had no AC whatsoever on a ride that felt like forever. They literally kept us closed in on the hot bus until the bus In front of us left. Which was literally 2 feet away. We could have waited outside. Then the icing on the cake. We boarded the plane and they start taking our orders for food. They only had 3 options for the main course on the menu which is fine, but they didn't have enough. I’m sitting in row 8. Why when the lady came to take my order she was out of the other 2 dishes. All she had was roasted octopus left. So I literally paid all this money to not have a meal on this 8 hour flight. I am very upset and I do not recommend this airline to anyone at all at all. The plane is nice and comfortable and the staff is nice but the service sucks big time. This is my first and will definitely be my last time flying this airline.",False,A321neo,Business,Business Class,Paris to New York via Lisbon,October 2022,4,2,"<span class=""star fill"">4</span>",1,1,,False,4
"""definitely not a pleasant experience""",2,2022-10-04,"I never had such a bad experience in my life. It all started in my first flight in September 30th, 2022. I had a booked flight from Porto to Dublin, with a layover in Lisbon. The first flight was scheduled at 6pm. We boarded the flight, no worries, but soon enough we were told they were waiting for a delivery of a piece of equipment that they needed to replace as it was malfunctioning, for our safety of course. An hour passed and we were then asked to leave the plane as the equipment was not going to arrive in time for the flight. We waited for hours at the boarding gate waiting for instructions, as there was another flight leaving soon that had the same route, but it was not certain that many people could board in it. They said they would prioritise those with connecting flights, so I thought I had a chance to have my problem solved. That didn't happen and my flight was delayed more than 24 hours. I was not given any place to stay during that time, and was merely told that ""the hotels close by were booked and that I could book one myself and send them the receipt later"". It was 9:30pm at this time. I am a woman, 22 years old, and obviously was not comfortable to go out there all by myself to find a place to stay at this hour. Thankfully, since I had friends in Porto I was able to solve my issue, and TAP did absolutely nothing about this. I tried contacting them demanding an earlier flight (since I was basically losing a whole day in Dublin due to this) and they had no other options. The next day I went there, the flight from Porto to Lisbon went well, but in the flight from Lisbon to Dublin they had more passengers than what was supposed to and so we had to wait an hour for them to recount the passengers and check each persons boarding pass. My boarding pass had an issue since my seat did not have my name in it, but thankfully nothing happened beyond that. Then we flew and finally arrived at Dublin an hour later than what was scheduled, but thankfully my layover was 2 hours and a half, so there was no issue, and taking into consideration all that had happened before, that was the least of my concerns. Fast forward to my returning flight, October the 3rd. The same problem happened, meaning we had to yet again count all the passengers and the flight was yet again delayed. This time though, my layover was only 1 hour, so I was at risk of missing the next flight (from Lisbon to Porto). Thing is, this flight was delayed, and it only left at 11:50pm (initially it was scheduled to depart at 11:30pm, and since I arrived at 11:30pm it was the perfect time to still be able to make it). Without any explanation whatsoever, my flight was cancelled and rebooked to October 4th, 7am, even though there was a flight that night from Lisbon to Porto. There was absolutely no one at the airport that could help me, everything was closed, no one was there to get me a place to sleep in, and the TAP calling centre obviously could not arrange for a hotel remotely. With that being said, I had to spend the night at the airport, which, needless to say, was absolutely horrible, and definitely not a pleasant experience especially when you are alone, and was something I was not mentally prepared to do. If it had been my decision I would have been prepared, but it was forced on me. TLDR: TAP has absolutely no concern for its customers and has a huge problem with management. I will only fly through TAP in the future if it's the ONLY option available.",True,,Solo Leisure,Economy Class,Porto to Dublin via Lisbon,October 2022,2,4,,1,3,,False,
"""Worst customer support""",2,2022-10-04,Not Verified | Copenhagen to Lisbon. Worst possible customer support. Haven't been able to get help with my booking and account. There is no-one to talk to that have the knowledge to help with my bookings that fails due to using SAS Eurobonds instead of Miles&Go.,False,,Family Leisure,Economy Class,Copenhagen to Lisbon,June 2022,,,,,2,,False,
"""TAP simply stands for Take another Airline""",1,2022-10-03,"Horrible Airline, never to fly with them again. Hundreds of people were in line to check in and only 2 employees were at the counter. You must check in yourself at kiosks and print your own luggage tags. The luggage belt was not working and delayed us from getting to our gate. We were denied boarding, approx. 22 of us and told to go to the TAP counter in the airport. Long story short, they overbooked tickets and once the plane filled up, they refused us to board. Nightmare for the next 6 hours at the airport trying to understand how this is possible, and where was our luggage. Traveled back to the airport the following day and waited 12 hrs for luggage. Had to purchase new tickets to return home, on a different airline of course. Air Transat! Because TAP simply stands for 'Take another Airline'.",True,A321 neo,Family Leisure,Premium Economy,"Lisbon to Toronto, Canada",September 2022,2,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""day was a nightmare at the airport""",2,2022-09-28,"They made a disaster out of my luggage and day. First they forced me to check in bag and ask for 85 euros and refuse to provide me receipt. It was several people surrounding a group of selected passengers forcing this payment. At my surprise I arrive in the plane half empty and space to put luggage. When I landed they lost my luggage. Nobody to talk to and they didn’t care about my situation, they didn’t take any responsibility of what happened. Never again, my day was a nightmare at the airport trying to get my luggage.",True,,Business,Economy Class,Paris to Lisbon,September 2022,2,3,"<span class=""star fill"">1</span>",1,2,,False,
"""Very disappointing""",2,2022-09-24,"Very disappointing first time flying with TAP - flight attendants did a cursory meal service (tea was served with tepid water in a tiny espresso cup, the sad tea bag floating on top with no hope of becoming a drinkable beverage) and then disappeared - no service beyond asking if i wanted more (tepid) water on top of the sad tea bag - it was an early flight (8am departure) but I had hoped for perhaps an offer to taste some port - there was however no alcohol offered at all; bad luck if anyone was looking for a Bloody Mary Immigration was a mess and so all bags should have been on the carousel - but not mine! I took a number to be helped with filing a report and after about an hour with the queue having made no progress, I walked around all the carousels and found my bag! (I did check to make sure that I hadn't mis-read the signs, but I was correct - the bag simply got delivered to the wrong belt!)",True,A321neo,Solo Leisure,Business Class,London to Lisbon,September 2022,4,1,,4,1,,False,
"""never fly with this airline again.""",1,2022-09-22,"After a 5 hour delay and flight cancellation, a new flight the next day that was also heavily delayed. The worst: no information of any kind. Nobody from tap air present, stewards can't give us any kind of info. Horrible! We will never fly with this airline again. Na 5u vertraging en annulatie van vlucht, een nieuwe vlucht de volgende dag die ook enorm veel vertraging op heeft gelopen. Het ergste: geen enkele vorm van informatie. Niemand van tap air aanwezig, stewards kunnen ons geen enkele vorm van info geven. Vreselijk! Wij vliegen nooit meer met deze organisatie",True,,Couple Leisure,Economy Class,Marrakesh to Lisbon,September 2022,2,3,"<span class=""star fill"">1</span>",1,1,,False,1
"""Had a very pleasant flight""",7,2022-09-21,"Not Verified |  Had a very pleasant flight from Frankfurt to Lisbon in business class. Flight left and arrived on time. The flight attendants provided good service, Food was better than average. In business class on these short flights the airline simply blocks off the middle seat so that I and my wife had an open seat between us. Leg room was adequate. My only complaint relates to boarding. Usually, business class passengers board the aircraft first, but that was not the case on our flight.",False,A321,Couple Leisure,Business Class,Frankfurt to Lisbon,September 2022,4,4,,2,4,,True,
