header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""hasn’t paid any compensation yet""",1,2022-10-19,"Not Verified |  We (a family of 4) made a trip to Hamburg in early July and had a stop in Paris. Our first flight had a 2 1/2 hour delay so we couldn’t catch our connection flight. In Paris we spend over 2 hours to find someone feeling responsible for getting us on a new flight. On one of the biggest International Airports in Europe! After a delay of 6 hours we finally arrived in Hamburg, where we recognized that all our 5 Baggage pieces went missing. We immediately made an AHL Report and headed to our Vacation home without any clothes. We made necessity purchases over the 17 day vacation because our baggage still was nowhere to be found. I made a Claim on the Air France Website for those necessity purchases on day 14 of the vacation. After 21 days I made a claim for lost baggage because the baggage still hasn’t arrived. After 28 days 3 of 5 baggages arrived at our home. The remaining 2 haven’t arrived now for over 3 months. The customer Support took forever to just answer and asking simple questions about data that already has been send over and hasn’t paid any compensation yet. They write mails in which they said you have been on a totally wrong flight on a wrong date. For example they wrote we have been on a flight from Paris to Havana on October 11. Somehow they even closed the claim for the missing baggage although 2 pieces are still missing and on the date of the claim 3 pieces have been already missing for over 21 days. Their Website states that after 21 days you’re baggage is supposed to be lost and you are qualified for a compensation.  Never again Air France, worst experience ever.",False,,Family Leisure,Economy Class,Washington to Hamburg via Paris,July 2022,2,3,"<span class=""star fill"">4</span>",1,1,,,False
"""comfortable and the service friendly""",9,2022-10-16,"I had tried to upgrade from economy to premium economy online, but there was no availability. When I was already seating while the plane was about to leave, the flight attendant came to ask if I still wanted to move to premium economy and pay with my miles. This was a pleasant surprise and I enjoyed the extra space on this long night flight. The premium economy seat was comfortable and the service friendly.",True,Boeing 787,Business,Premium Economy,Bogota to Helsinki via Paris,October 2022,4,5,"<span class=""star fill"">5</span>",4,5,,,True
"""regret not having traveled by train""",2,2022-10-12,"An unreliable company, with careless customer service. My flight was permanently further delayed with nonsense announcements, culminating when Air France App claimed at 6h07 pm the flight was scheduled to leave at 5h15pm (see picture)! We finally left with 2h delay (for a 1h flight). No WiFi on board contrary to what was advertised before the flight and even on board. The cabin crew was unapologetic. No way to work or inform business partners at MPL of my scheduled arrival time. In-flight ""business"" meal consisted of nuts, one cookie, and a drink. I don't see the difference with ""economy"". Finally arrived starved, late, having lost my business day. Despite Platinum loyalty status and flying business class, all this was considered not worth any compensation by AF customer service. I regret not having traveled by train.",True,A321,Solo Leisure,Business Class,Paris to Montpellier,October 2022,3,2,,1,1,,1,False
"""The food and wine was extraordinary""",10,2022-10-10,"I was very fortunate to fly business with Air France, first Toronto to Paris, after being bumped by WestJet, and taking a flight a few hours later, which was excellent. Then even better was my flight Paris to Vancouver, with the lovely and very efficient flight attendant. I felt her performance alone deserved attention for how special it was. The food and wine was extraordinary, no request was too much, and I enjoyed getting to try to converse in French. I don’t write a lot of reviews, and I usually travel Star Alliance, but for Air France, I’ll gladly make exceptions going forward! I will see Air France in business again in April, to Paris and Lisbon, I cant wait!",True,Boeing 777-300,Solo Leisure,Business Class,Paris to Vancouver,September 2022,5,5,"<span class=""star fill"">4</span>",5,5,,,True
"""Would fly Air France again""",9,2022-10-08,"Very Smooth flight. Seat space is very comfortable for economy, 81 cm much more than others offer. Good entertaining and nice crew. Free champagne and a nice dinner with several courses free wines and a pre landing snack. Only the snack was bad and only dry bread. Delay one hour but arrived on time. Would fly Air France again.",True,Boeing 777-200,Couple Leisure,Economy Class,New U=York to Paris,October 2022,5,5,"<span class=""star fill"">5</span>",4,5,,,True
"""everything was so uncoordinated""",2,2022-10-03,"New York to Stuttgart via Paris. I had a bad experience, on my flight from New York to Paris. Firstly everything was so uncoordinated, the flight got delayed, even the staff from the plane wasn’t in yet even though the boarding would be in 5 minutes. While we was flying there were many inconveniences. First the AC was so cold that I froze the whole time, secondly we flew at night (0:30) and people wanted to sleep but the lights from the airplane were fully on. It was a longer flight but we didn’t receive much to eat and when they came by with water, tea, coffee they didn’t asked me, just a few passengers.",True,,Couple Leisure,Economy Class,New York to Stuttgart via Paris,October 2022,3,1,"<span class=""star fill"">2</span>",1,1,,3,False
"""the best flight attendants""",9,2022-09-30,"Not Verified | We had the best flight attendants. They were lovely. Very attentive to the passengers, very friendly. We were on flight 338 on September 29 leaving Paris to Seattle at 14:15.",False,,Solo Leisure,Economy Class,Paris to Seattle,September 2022,4,5,"<span class=""star fill"">5</span>",3,5,,5,True
"""call centre obviously doesn't care""",1,2022-09-30,"London to Dubai via Paris. After being unable to make my journey and trying to rebook my ticket the customer service has been utterly terrible. They wouldn't offer a refund, instead offered to rebook and call back once the fees were calculated within 48hrs. This never happened, and when trying to check my flight details on the app and found there was nothing there - I called them back and was told my £825 ticket was cancelled. I have spent many days talking to various people over the phone having no clue, but at the same time scared to summon one of their supervisors who are always 'in a meeting' - it's been a month now. They now refuse to do anything about my tickets, constantly hanging up without offering any resolve, the outsourced call centre obviously doesn't care for the reputation of the Airline. I have never had this bad customer service with any airline regarding cancellations and rebooking/changing of a flight and I've been travelling to medical conferences and meetings for 50+ years. Unless you really have to, I would avoid this airline like the plague (I only took this airline based on my daughter's word and recent travel), they do not care for your custom, they don't even have any Air-France staff at the check-in desks in Heathrow.",True,,Business,Economy Class,London to Dubai via Paris,September 2022,2,2,,1,1,,,False
"""took them over 2 months to refund""",1,2022-09-27,"Flights cancelled at short notice, no rebooking options, no compensation. I had to buy a new ticket and it took them over 2 months to refund the previous one. Aircrafts were fine, service was standard for long haul. 3 pieces of luggage delayed for 75 days, no information from their customer service, hard to reach and rude. Worst experience with an airline, they'll never see me again.",True,Boeing 777,Solo Leisure,Economy Class,Hamburg to Punta Cana via Paris CDG,July 2022,3,2,,1,1,,,False
"""has been improving recently""",10,2022-09-26,"Not Verified |  Air France has been improving recently even if I already enjoyed flying this Airline,. CDG could be a small downside for a few people but I've always loved it, even though everything might take a few more minutes, I have always like it because it's beautiful!",False,A350,Family Leisure,Economy Class,Atlanta to Paris,June 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""the staff were incredibly rude""",1,2022-09-23,"Not Verified |  The airline sold me a ticket, changing in Paris, but left nowhere near enough time to get through security and run across the airport. It was pretty humiliating, and the staff were incredibly rude. When I complained about it, the customer service lady threatened to cancel my return ticket and actually dismissed me with a 'dusting off her hands' motion. They have completely ignored my request for a refund (it left me £233 out of pocket and with a ruined trip. It took all day just to get home).",False,,Solo Leisure,Economy Class,Birmingham to Paris via Budapest,April 2022,1,1,,1,1,,,False
"""still fight them for the proper compensation""",1,2022-09-20,"My original flight had mechanical problems while in flight, so we diverted to Milan and endured hours of delay in getting to our final destination of New York-JFK. It was an awful ordeal. I submitted a delay compensation request back in January, and they finally approved it in September (more than 8 months to process!), but only for one of the two passengers in the reservation. I supplied them with all of the documentation they requested for both passengers. They have been unfriendly and unhelpful in getting to this point, and now after eight months of waiting, they are making me still fight them for the proper compensation amount. All I'm asking is that they follow the standard regulations set forth by the European Union. Nothing more, nothing less.",True,,Couple Leisure,Economy Class,Milan to New York via Paris CDG,January 2022,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""a pleasant flight""",9,2022-09-08,"Not Verified |  Overall, a pleasant flight. The mini croissant served on the E190 was tasty. As for the food on the A350, it was satisfying enough but was not up to my expectations. Flight attendants were smiling.",False,A350/E190,Family Leisure,Economy Class,Singapore to Nuremberg via Paris,September 2022,4,5,"<span class=""star fill"">5</span>",5,5,,2,True
"""Thank you Air France!""",7,2022-09-08,"Excellent service at Bengaluru. Due to the short time in b/w transfers one bag did not arrive. However Air France had already sent a list of missing baggage and they informed us whilst we were at the luggage carousel, this saving us time. They tracked where our baggage was and sent it on the next flight. It arrived safely. Very helpful staff at Bengaluru who helped us when we were tired and stressed. Thank you Air France! Re food though it's a different review as the quality was poor, food passed off as Indian, really wasn't food any Indian would eat!",True,,Couple Leisure,Economy Class,Manchester to Paris via Bangaluru,September 2022,4,3,"<span class=""star fill"">4</span>",3,5,,4,True
"""it took Air France 3 days to ship my bag to me""",2,2022-09-07,"Delayed baggage, and even longer delays (3 days!) in shipping it to me. Air France has scheduled far too short a connection time in Paris for its flights from West Africa (Guinea and Central African Republic), and given the change in terminal and slow security at CDG, I always end up having to run in order to make the final call for my London flight - very stressful. Air France themselves have the same problem - the last time I flew, my bag also missed the connection, and arrived in London three hours after me. That's when things really went downhill. Despite the fact that I live only two hours drive from Heathrow, it took Air France 3 days to ship my bag to me. I can order something on Amazon by midday and have it delivered the same day, but Air France takes 3 days to ship to an address two hours drive away. The final cherry on the cake: arrogant, indifferent customer service. When I called to complain about all of this and asked for a manager, the operator initially refused to let me talk to a manager, saying this was just about a bag. When I insisted, he said all of the managers were in a meeting, but he refused to get a manager to call me back - he said I would have to ring again and try to catch them when they're available! I will instead now vote with my feet, and stop using Air France for my flights to West Africa. Terrible airline.",True,,Business,Economy Class,Conakry to London Heathrow via Paris,September 2022,3,3,"<span class=""star fill"">1</span>",1,1,,,False
"""this airline is really improving""",9,2022-09-05,"Excellent flight from Paris to Montréal, I wouldn't have recommended Air France 6 or 7 years ago, but this airline is really improving. The cabin crew was pleasing and careful, the flight landed earlier than announced and the food was pretty good for an economy class. The only negative point is that Paris CDG is really disorganized, it is probably one of the worst airports I've had experienced with Amsterdam AMS in Europe. I really hope that it will improve within the next years.",True,Boeing 777-300,Solo Leisure,First Class,Montréal to Paris,September 2022,4,5,"<span class=""star fill"">5</span>",4,4,,5,True
"""frustrated by the utter lack of professionalism""",1,2022-08-30,"My flight from Zurich to Paris was an hour late.  My return flight experience was worse: I paid for a Siège Plus (11D) with extra legroom. However, there were no such seats (no emergency exit seats) on the Embraer 170. I now have to spend time filing an online claim for a reimbursement. My baggage was not delivered in Zurich. This is not the first time my bags have been lost by Air France even in a tiny terminal like 2G in Paris.  The bag finally arrived at Zurich airport this morning, one and a half days late. The local transporter never contacted me to schedule delivery. I had to call AF and insist on getting the local transporter's telephone number. I was told the bag was on its way, despite the fact that nobody had called me to check if I was home. I was told it would be with me between 3 and 5 p.m. No bag arrived. I then called the transporter again, who checked and said the driver claimed I was not at home. Hello! I had stayed at home the entire day. I did not even take a shower in case the driver came with my bag at exactly that time. This was a blatant lie by the driver. I then insisted that they make a delivery and I now have another two interval I need to block in the evening. In the best case scenario, I will have spent my entire day waiting at home for a bag. Between AF and the useless local transporter, I have wasted two days. Is this how AF treats its passengers? Is a Flying Blue Gold member impressed by this experience? I am very frustrated by the utter lack of professionalism from start to finish.",True,Embraer 170,Solo Leisure,Economy Class,Paris to Zurich,August 2022,2,5,,1,1,,,False
"""impressed by the Air France flight crew""",10,2022-08-26,"Not Verified |  I must say that I am impressed by the Air France flight crew. I recently flew from NY to Bangalore with a connection in Paris with my wife and 12 month old son.  It was exactly what you would expect it to be. A nightmare! We had everything planned (my wife did I just follow orders) from the flight time, connection, food, sleep etc so that our child could have as smooth as a trip as possible. From NY to Paris we we golden. Smooth as silk. We took off he ate and slept. We landed and had some trouble figuring things out but we managed. Once we got on the plane for our Paris to Bangalore slight the nightmare began. He started screaming at the top of his lungs before the flight took off. Our plan for entertainment was lost during transport (ipad with pre downloaded 5hrs Cocomelon). He was rejecting all toys and foods. The lady behind us asked my wife "" Is he going to be like that the whole flight?"" After some back and forth with the other passenger, ourselves and the flight crew we took off. It was a 10hr flight and he cried for 9 of them. It was an out of body experience. Our son has never been so miserable. I dont know if it was sleep deprivation or his ears were bothering him but he was inconsolable. Our friend behind us, to her credit, along with the other passengers did not add fuel to the fire. The only bright spot was the flight crew. Which is the reason for the review. I have to give credit where credit is due. They were simply amazing. Very empathetic and supportive. Asking us if we needed any support on multiple occasions and it wasn't just one of them it was all of them. Providing us with food and supplies that I didn't even know was available. BTW did you know that there are children's eye covers? I found that interesting and don't know why. Anyway if it wasn't for our air heroes my wife and I would be needing immediate psychiatric therapy. We all know how difficult that is to get now and days. My salute to the air crew that day. You saved us and we are truly grateful. We will remember this day for a long time not only because of the difficulties we had with our son but for the care and help we received from the crew",False,,Family Leisure,Economy Class,New York to Bangalore via Paris,August 2022,5,5,,5,5,,,True
"""The refund was never made""",1,2022-08-25,"This was a booking with KLM for two passengers made and paid by myself but one passenger cancelled. I was promised a refund against a fee. The refund was never made. I asked various Air France employees if there was anything I could do to solve the situation.  It seems to me that niceties in the cabin are cheap to get, and anyway, those are paid for. When real issues arise, Air France is incapable of solving them, and, indeed, does not care to do so.",True,,Business,Economy Class,Trondheim to London via Amsterdam,April 2022,,,,1,1,,,False
"""such a wonderful experience""",10,2022-08-19,"Not Verified |  I would like to say that the airline and cabin crew were absolutely brilliant. They were very attentive and in hand if we needed them. The inflight food was delicious and tasty, not bland like other airlines. We pre-paid for our seats and we’re very pleased with the extra leg room outbound and the Solo seats coming home. I would like to thank all the staff from check in until when we landed. So professional and quick so the queues were small and manageable. Air France made our holiday more amazing by delivering such a wonderful experience. Thank You.",False,Boeing 787,Family Leisure,Economy Class,London to Punta Cana via Paris,August 2022,5,5,"<span class=""star fill"">5</span>",5,5,,5,True
"""Outstanding service""",10,2022-08-19,"Outstanding service. I have travelled from OTP to JFK via CDG and return in business class. A great experience from the lounge, food, beverages to the comfort of the seat. On the return segment JFK -CDG I was upgraded in La Premiere due to my Platinum Ultimate status. The onboard service was state of the art. The champagne the best I have ever tasted. The FAs and the pursers attitude and service flow less. Looking forward to my next trip with AF.",True,Boeing 777-300,Business,Business Class,Bucharest to New York via Paris,August 2022,5,5,"<span class=""star fill"">3</span>",5,5,,5,True
"""weigh their carry-on luggage""",1,2022-08-13,They stop passengers at security to weigh their carry-on luggage. They weigh both bags and if both bags are even 1KG over their 12 KG weight limit they make you walk back to the Air France check-in area to spend 110 euros and 25 minutes to check one bag (not both bags even though they were both weighed together). This would make sense if the luggage was oversized and didn’t fit in the overhead bins but our small luggage was overweight was because we travel with large books.,True,,Couple Leisure,Economy Class,Paris to Prague,August 2022,3,1,,1,1,,,False
"""missing one checked bag""",1,2022-08-11,"I booked a flight for an Air France / Virgin Atlantic flight from Orlando to Beirut. Once I landed in Beirut airport I notice I'm missing one checked bag so I reached out to the missing luggage office and file claim. 2 days later I got update by email that my bag was found, and it will be forwarded to Beirut. I contacted airport for my bag, and they said my bag did not arrive. 2 days later suddenly the claim I filed in the airport was closed and when I contacted customer service, they didn't know how the claim was closed or who closed it. I filed online claim again, since then I have been calling customer service every day about my luggage with no updates. Nobody could explain how my first claim was closed and keep saying no update on my luggage. I filed claim for necessary purchase but I didn't get any reimbursement, then after 21 days filed claim for lost luggage. I started calling air France every day, I got to speak with supervisor who made clear your bag was lost and there is no way for passenger to talk to claim department unless they call you. I asked how long it takes to get my reimbursement, he said, we have long queue and this might take several months. So they lost my bag with promise they will reimburse me when they decide to do with no timeframe.",True,,Solo Leisure,Economy Class,Orlando to Beirut via Manchester / Paris,July 2022,2,1,"<span class=""star fill"">3</span>",2,1,,3,False
"""The in flight experience was fine""",6,2022-08-09,"We were able to fit everything into carry on luggage, which was helpful, especially outbound. On the return flight our bags were spot checked and found to be overweight so we had to get out of the line for passport control, check the bags, then get back into the passport line. This was frustrating, but since we had left a ridiculous amount of time to make the flight we didn't actually have a problem. In addition, the employees marshaling the passport lines were very heads-up and were moving people to fill gaps in the line. They also appeared responsive to pleas about flights departing soon, including those in English. We were of course pretty worried about whether our bags would vaporize on the way to JFK but fortunately everything showed up and was undamaged. All of this means we were very fortunate, since we were flying midsummer when all of the horror stories were happening and  we didn't have to deal with AF ground service, which in our experience has never been terrible but never better than OK, either.  The in flight experience was fine, although AF is one airline where it pays to fly Premium Economy. We flew regular Economy because of the size of our group, and the service was less. Cabin staff very pleasant as usual but not very visible apart from meal service. Much more attentive the further forward you go, which is not a very passenger-centric strategy. The aircraft wasn't new but had been refreshed. IFE worked and had lots of options. Outbound flight took off late but landed almost on time, return flight was on time. In Premium Economy or Business Class Air France an excellent airline, but in Economy it's a little disappointing. AF could learn a lot from Delta, which provides pretty good service throughout the cabin, or even from United, which is mediocre front to back. Most of my international travel is to France, and most of that is on Air France. This is unlikely to change. Still, I live in hope that Air France ups its game on the service front.",True,Boeing 777,Family Leisure,Economy Class,New York to Paris CDG,July 2022,3,3,"<span class=""star fill"">4</span>",2,4,,,True
"""never encountered such incompetence""",6,2022-08-04,"Shame on Air France for its disgraceful performance and for doing nothing thus far to settle a claim for clothes and incidentals I had to buy after my luggage was delayed last December  when returning from Guinea to Washington DC in business class. I must have now called Air France a dozen times to find out the status of my claim. Each time, I get bounced around from one agent to another, each of whom appears completely unable to provide any help whatsoever. One agent today told me that the only way to communicate with AF is via social media and suggested I try Twitter and Facebook. I've already tried both of those months ago and never have had any response. I've now escalated the matter with my firm and with AMEX which did the booking as my company's corporate travel partner. Shame on Air France. I've never encountered such incompetence.",True,Boeing 777-200 / 777-300,Business,Business Class,Washington to Conakry via Paris,December 2021,4,4,"<span class=""star fill"">4</span>",1,2,,4,False
"""5 hours waiting to get our 2 carry-on bags""",1,2022-08-04,"We just had a return flight scheduled via Air France on August 1st. We arrived 2.5 hours early to Charles de Gaulle but the bag drop-off took 1 hour then we were stopped for having carry-on bags too large at security and had to return to check the carry-ons, after this, we had 50 minutes until departure but security machine broke and caused abnormal security delays of an hour. We missed the flight. It then took 2 hours of waiting at Air France ticketing to learn the next flight would be 6 days away (with us having NO luggage). We opt for another flight on a different airline and airport but now to get our bags ... another 5 hours of waiting to get our 2 carry-on bags. We are told to return in the morning to pick up our other 2 large checked bags that had been pulled from the plane. We come back to CDG, wait 1.5 hours in a 5 person line to find out that those bags cannot be accessed, and they have to send them across the ocean and deliver to our home address. Unbelievable service from Air France. No apologies from anyone or care for the extraordinary mess of lines! One bag has been found but the other is untraceable.",True,,Family Leisure,Economy Class,Paris to Miami,August 2022,1,,,1,1,,,False
"""excellent on-board service""",9,2022-08-03,"Check in in YUL was quick but not smiley. Lounge welcome none, food not eatable, Champagne from a cheap brand. These are the only bad news from 2 flights that went smoothly, with excellent on-board service. 16 years old 777, retrofitted, but showing signals of usage. Small (14 seats) business class cabin, therefore very quiet. Connecting in CDG was made easy, with separate immigration for connecting passengers. Lounge in CDG was packed at 6:00 AM ! As usual MRS baggage delivery at MRS is a shame, with no respect for priority bags. Not AF fault; just bad service form third party services.",True,Boeing 773 / A319,Couple Leisure,Business Class,Montreal to Marseille via Paris,July 2022,5,5,"<span class=""star fill"">4</span>",3,5,,4,True
"""there is nobody who can help you"" ",1,2022-08-02,"Vancouver to Paris. My wife and I paid for direct roundtrip flights from Vancouver (YVR) to Paris (CDG) for our honeymoon trip, and that's where our first experience (and probably last) with Air France goes horrible. To start, our direct return flight home to Vancouver got cancelled, and they tried to put us on a connecting flight a day earlier, which obviously does not work with our travel plans as we are not even in Paris that 1 day earlier. Secondly, our seat selections for both our outbound and return flights that we made suddenly disappeared and my wife and I got separated to seats that were not together. We had booked our flights way earlier and there were lots of seat options at the time, but because they for whatever reason lost our seats, there were no good options left and my wife and I were stuck with choosing the only remaining option left for 2 seats together that were terrible, because all the seat selections had been taken now. I had to go through multiple several hour long phone calls with customer service to 1) get on a new connecting flight (no longer direct) for our return flight home, and 2) sort our all the seat selections for all of these flights, now that we were no longer on direct flights. What's weird is that our connecting flight home is now on Delta Airlines for both legs, not Air France? And they could not confirm me and my wife's seat selections to be next to each other for these flights, probably because they are on Delta Airlines rather than Air France? To make complaints, the customer service phone line does not handle this as they only handle reservations. We filled out the online complaint form on June 22 and have yet to hear back, as our flight is in less than a month now. We called their customer service line multiple times again to follow up on our complaint case #, but was told each time that they cannot do anything to help. When we asked to speak to a supervisor/manager, or be transferred to ANYONE who could possibly help, they said there is no human we can speak to directly, nobody they could transfer me to, no email or phone number to directly contact, and that I would have to wait for an email response to our complaint form, which again we had already waited for more than 1.5 months. In summary, this is our first time booking with Air France, and we have never experience such terrible non-existent customer service. This is not a single human you can speak to directly who can help with making things right. All you can do is submit an online complaint form into a black hole of cases that will never be addressed. I've tried multiple channels to reach ANYONE who can help, but each time I was told there is nobody who can help you, sir. Avoid Air France's archaic customer service system at all costs.",True,A330-300,Couple Leisure,Economy Class,Vancouver to Paris ,August 2022,,,,,1,,,False
"""It's been a fight to get my refund""",1,2022-08-02,"Not Verified |  Booked a business class flight from Rome to Lisbon Via Paris, completed online check-in, submitted the requested COVID Certificate, and received the Ready to Fly email from Air France, meaning everything I submitted was good to go. Arrived at the departing Airport only to be told that my seat was cancelled, my allocated seat was sold to another passenger, and it was now a sold-out flight. It's been a fight to get my refund.",False,,Business,Business Class,Rome to Lisbon Via Paris,June 2022,,,,3,1,,,False
