header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,recommend,wifi_and_connectivity
"""overall good experience""",7,2022-08-20,"Better experience this time from Ahmedabad after I complained about my last flight boarding experience at Ahmedabad. Was an early morning flight, boarding was better. Aircraft was clean and fresh, a light snack was provided which can be improved, On time departure and arrival, overall good experience.",True,A320,Business,Economy Class,Ahmedabad to Mumbai,August 2022,4,4,"<span class=""star fill"">3</span>",4,4,,True,
"""I would definitely recommend it""",9,2022-08-18,"Not Verified |  I would definitely recommend it. The staff are very polite and speak excellent Hindi and English. Some innovative ways to introduce safety announcements before the flight. The food is delicious and authentic.  There is plenty of entertainment from both Hollywood and Bollywood as well. The only thing I would improve is that for tall people like myself, there isn't a lot of leg room. Otherwise, everything is excellent.",False,Boeing 787-9,Solo Leisure,Economy Class,Bengaluru to London via Delhi,August 2022,3,5,"<span class=""star fill"">5</span>",5,5,,True,2
"""nothing to complain""",6,2022-08-16,"Ok experience, on time departure and arrival, okay meal on board, clean cabin, nothing to complain. Meal can be improved.",True,A320,Family Leisure,Economy Class,Mumbai to Bhubaneshwar,August 2022,3,3,,3,3,,True,
"""Not a good experience""",5,2022-08-16,"Boarding process at Ahmedabad was total disaster, the ground staff didn't had any clue what they are doing. There were total chaos, business, premium economy and economy ,no one knows where to be in queue, even after complaining the staff were not accepting their mistakes. My snack provided in flight was stale, when complained to cabin staff they just ignored and with few passengers they were rude too. Not a good experience.",True,A320,Solo Leisure,Economy Class,Ahmedabad to Mumbai,August 2022,4,2,"<span class=""star fill"">1</span>",2,3,,False,
"""A really professional service""",9,2022-08-04,"I recently flew Vistara business class from Kolkata to Delhi, connecting to my international flight on Air Canada to Boston. The whole experience was positive. The check in process was smooth. My luggage was checked all the way to Boston without any fuss. The lounge in Kolkata was quite good. The plane left on time. The service on board was excellent. The staff took care to make sure I was comfortable. The meal service for such a short flight was very good. A really professional service all around. I will fly them again.",True,A320neo,Business,Business Class,Kolkata to Delhi,July 2022,4,5,,5,4,,True,
"""had to shift weight from my hand baggage""",2,2022-07-25,My ticket was with Air France and Air France uses Vistara as a codeshare partner for the flight from COK to DEL. Air Vistara doesn't honour weight limitations. I ended up paying 150$ as against stated policy of 100$ for baggage up to 32 KGs. I had to shift weight from my hand baggage as Vistara only allowed 7 Kgs vs 12KGs that allowed by Air France. It was a very disappointing experience to start an international trip like this. Would not recommend Vistara for travel within India.,True,A320 NEO,Family Leisure,Economy Class,Kochi to Delhi,July 2022,3,3,"<span class=""star fill"">3</span>",2,1,,False,3
"""soft product was found to be wanting""",6,2022-07-24,"I cannot fault the hard product, modern clean and well maintained aircraft but the soft product was found to be wanting. The crew seemed to go about their job in a robotic nature, no smile, no pleasantries, and the service was very disjointed. The food was a big let down and expected much better. It was bland, poor quality and mine was inedible.",True,A320,Family Leisure,Economy Class,Delhi to Cochin,July 2022,5,1,"<span class=""star fill"">1</span>",5,4,,True,
"""a very pleasant experience""",10,2022-07-23,"Very punctual on time flight even though we departed almost 15-20 minutes late due to previous flight from our gate departed very late. The boarding of more than 100 pax was completed in almost 20 minutes which is in my opinion very efficient. Inflight service was very good with good quality of food with both veg and non veg option which is included in the fare. Condition of the cabin, seat and overall aircraft was up to date. The inflight entertainment was also good. Overall a very pleasant experience flying with Vistara.",True,,Family Leisure,Economy Class,Ahmedabad to Delhi,July 2022,5,5,"<span class=""star fill"">5</span>",5,4,,True,5
"""a completely wonderful experience""",10,2022-07-15,Mumbai to Bangalore. Wonderful service right from booking tickets to boarding to landing - a completely wonderful experience thankyou for such a great venture!,True,,Family Leisure,Economy Class,Mumbai to Bangalore,July 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""don't travel on Vistara""",1,2022-07-05,London to Kochi via Delhi. Unless you have money to waste or want to be treated like a freeloader don't travel on Vistara. The staff both on ground and in flight treat the passengers like they are travelling for free. There is absolutely no respect given. On top of this the operations are terrible to say the least. The gates at Heathrow were announced 15 minutes before the gates closed. Considering the size of the airport it was highly inconvenient. The flights neither take of nor land in time. Our fight was supposed to depart from Delhi airport at 15:55 as per their boarding pass. But they called us to check our baggage for something at around 1545 even though the luggage was cleared at Heathrow airport and Delhi customs. They made us wait for absolutely no reason for almost half an hour. We had to run back to the boarding gate so that we don't miss our flight. For the price we pay the service is pathetic to say the least. The staff who are hardly exist around the airport are so arrogant and rude. I would rather walk for a day or 2 than fly in a one hour flight of Vistara.,True,,Family Leisure,Economy Class,London to Kochi via Delhi,July 2022,1,1,"<span class=""star fill"">1</span>",1,1,,False,1
"""It was a joke""",2,2022-07-05,"Not Verified | Delhi to Ahmedabad. I was flying back from US on Lufthansa and had connection of Vistara from Delhi to Ahmedabad. Everything seemed perfect, the staff was helping and aircraft was superb, but when my luggage arrived my two wheels of my Samsonite bag were damaged. One was damaged and the other one was totally missing, the staff at airport was so polite and offer me charges of Rs150. It was a joke. Everyone knows how much full size Samsonite bag costs. It was better if they denied to pay. I had a flight of 30 hrs and was so tired that I left the airport after giving a very good smile to airport staff. Didn’t expected this from TATA.",False,A320,Family Leisure,Economy Class,Delhi to Ahmedabad,July 2022,5,5,"<span class=""star fill"">3</span>",1,1,,True,
"""I am dreading my flight back to London""",2,2022-07-02,"Not Verified |  I flew Vistara for the first time internationally. My experience right from conversations with customer service in London until my arrival in Poona suggests that there is a serious culture problem with the airline. I tried to check in online 5 times and called customer service for assistance. It was clear that the online check in needs more sophistication so I politely asked if they would take feedback to help improve it. The response was “no one has ever had such a problem”. The tone and response smacked of apathy and lack of professionalism. I have wide ranging experience with many airlines and customer service but haven’t experienced this as far as I can remember. On the plane, the stewardesses were robotic and cold, not to mention uninformed. The flight was late taking off from London. Thinking ahead about my connecting flight I asked if we could have the customs forms. These girls did not understand what I was asking and when I explained again they said there was no such form required. Arriving in Delhi, there was no ground staff to assist many of us who had connecting flights. To top it, many us who had priority and transfer tags in our bags waited 55 minutes for our bags. There was no ground staff to help. All of us missed our connecting flight due to the bags being egregiously delayed. I arrived in Pune in 24 hours. Vistara how can you compete in today’s customer centric world with such an apathetic attitude and deplorable service. I am dreading my flight back to London. Never again will I fly Vistara.",False,,Business,Premium Economy,"London, UK to Pune, India via Delhi, India",June 2022,3,2,"<span class=""star fill"">3</span>",1,1,,False,1
"""accidentally booked 15 kgs of extra Luggage""",1,2022-07-01,"Had a bad pre-flight experience with the airline, I had accidentally booked 15 kgs of extra Luggage instead of 10 KG. I contacted Vistara customer care to reduce my extra Luggage to 10 KG and refund the rest as airline points so as that I can use it in my return flight to Delhi after a month. I offered to make an additional 10kg purchase of luggage along with this carryover 5KG right away, but they refused to help me out. These requests were made 6 hrs prior to my first flight here from Auckland.",True,,Business,Economy Class,Delhi to Coichin,July 2022,,,,,1,,False,
"""Fly with Vistara, they are the best""",10,2022-06-06,"I didn't expect anything else or special from Vistara. In fact I was a little apprehensive as I had never heard of them before, but I should not have. My experience was made good by the generosity and kindness of the crew. Nothing was too much of a trouble. Despite the fact that they work so hard to look after so many passengers the smiles and pleasantries never stopped. My row of economy class passengers from London to Delhi (UK0018) was looked after by Rajeev and Tanya. Such genuine, polite and hard working people. She was a lovely host and probably the best airline crew I came across in a long while. ""Thank you Rajeev and Tanya"" and rest of the team. Fly with Vistara, they are the best, a very human and pleasant experience.",True,,Solo Leisure,Economy Class,London to Delhi,June 2022,4,5,"<span class=""star fill"">4</span>",5,5,,True,
"""I loved the experience flying Vistara""",10,2022-06-05,Not Verified |  I loved the experience flying Vistara. I was really happy to get the breakfast and the amazing service by the crew. Vistara has taken full care of your entertainment as they have provided onboard wifi service. I would like to thank Mr. Priya Ranjan and other crew members for their amazing service.,False,A320,Solo Leisure,Economy Class,Bangalore to Chandigarh,May 2022,4,5,"<span class=""star fill"">5</span>",4,5,,True,5
"""Got me to the check in counter in time""",10,2022-05-23,Not Verified |  Flight was delayed due to weather conditions I had a connecting flight to Melbourne with in 2 hours of arrival at Delhi. Staff had organised a ground staff to assist me and he did a great job. Got me to the check in counter in time. Thank you.,False,,Solo Leisure,Premium Economy,Kochi to Delhi,May 2022,3,3,,5,3,,True,
"""interested in blame deflection""",6,2022-05-21,"When things go well with this airline, you get a value-for-money and pretty comfortable experience while getting to wherever you're going. The hard product is  pretty good (newish aircraft, and good seat options esp. on the A321neo) and the flight and cabin crew are easily among the best I've flown with so far. When things fall apart, such as technical issues, Ground Ops at DEL is unable to plan ahead or communicate effectively. Despite having the three hours the flight was delayed to start making plans and arrangements, while 2 men worked, the other 3 men at the DEL transfer desk were either folding their arms or looking concerned, refusing to answer any questions while a dozen or so pax from a severely delayed incoming flight are either rushing for their connection or were simply brushed away without being given the basic accommodation.  Customer Care is only interested in blame deflection rather than feedback, repeating statements about technical issues and safety when the feedback was not about the technical delay at all.",True,A320,Solo Leisure,Economy Class,Katmandu to Singapore via Delhi,May 2022,4,5,"<span class=""star fill"">4</span>",1,4,,False,
"""Very poor website for check-in""",3,2022-05-18,Very poor website for check-in. Allowed one passenger for check-in but the other passenger was not allowed. The e-ticket number is the same. Still a problem. Not a user friendly website. No help from the customer care except telling us to go to the check in desk.,True,,Couple Leisure,Economy Class,Chennai to London Heathrow via Mumbai ,May 2022,4,3,,3,3,,False,
"""very helpful and informative""",10,2022-05-13,"Delhi to Hyderabad. I had too much additional luggage with me and was really worried about carrying it to the final destination, but staff were very helpful and informative. She not only communicated well and resolved the issue but also had understood what the passengers go thru. Looked forward to fly with Vistara and would also love to recommend the airlines to my family and friends",True,,Solo Leisure,Economy Class,Delhi to Hyderabad,May 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""really help a lot to get it clear""",9,2022-05-04,"I was coming from USA and having connecting flight to Lucknow. At the time of baggage checking the staff Shakshi helped me a lot as there was one bag extra and I have already paid for that, but somehow it’s was not showing in their website. This girl really help a lot to get it clear.",True,,Family Leisure,Economy Class,Delhi to Lucknow,May 2022,3,5,"<span class=""star fill"">4</span>",5,5,,True,3
"""service was excellent and consistent""",8,2022-04-30,"Not Verified |  I've flown this airline in same class before and knew what I can expect. Happy to notice that airline has hold it's standard and imparts superior product among all Indian and many EU carriers. Service excellence, catering and safety are few important points I noticed, where Vistara really plays the ball well. On both the sectors, service was excellent and consistent as well as catering. The entire cabin crew are eager at work and does all they could to serve the best. Polite, courteous, warm-heart, smartly dressed and professional crew reflecting Indian culture! The catering is among the best. Do not miss the desserts.  A catch I noticed is AVOD should be updated with new movies and series urgently. The selection has to be more vivid, broader and up-to-date. After one flight, one can easily run out of options. While on-board product is excellent, where Vistara can really improve is ground customer service. Now for the third time, I got differing information in comparison to representatives on airport. The ground staff is divided on procedures and info. This can be make or break deal because it's not reliable.  Cabin crew should keep up the excellent work. A superior product does cost a little more but Vistara is doing it's best and she does reflect her heritage inherited from elder sister in Singapore.",False,Boeing 787-9,Solo Leisure,Premium Economy,Mumbai to Frankfurt via Delhi,April 2022,4,5,"<span class=""star fill"">2</span>",2,4,,True,
"""crew members are amazingly well mannered""",5,2022-04-17,"I had a flight today at 6:50pm from Bangalore to Delhi and reached the boarding pass counter after long queue outside the airport and managed to be there by 5:51 pm. I had boarding pass in my hand just wanted to submit my luggage. I asked 3 staff member of Vistara team if I am too late and every one said Mam you will catch the flight. But one staff was rude, he just didn’t want to even listen. Clearly telling me you can’t means can’t and I literally begged them and made them understood if I leave my luggage and rush to the gate I will be able to catch the flight. But it was clear that even if your staff was trying he simply wanted to be rude. I begged every staff member who were kind enough and have a logical reply to rush to the gate and leave my luggage and by 6:25 I was in the aircraft and even after me 3 more people boarded. Your crew members are amazingly well mannered but that guy wasn’t.  rest of the staff was super kind . Thanks",True,,Family Leisure,Economy Class,Bangalore to Delhi,April 2022,3,5,"<span class=""star fill"">5</span>",1,4,,True,4
"""Flight was good and staff excellent""",8,2022-04-11,Not Verified |  We flew premium economy and this was our first flight with Vistara. Flight was good and staff excellent. Having paid a little extra for premium economy I expected to give a glass of prosecco or champagne but received a small glass of water or orange. The airline tends to serve food and drink at the same time instead of drinks first but you had to ask for a second drink. Seats are comfortable. Biggest let down is they do not offer a choice of food for coeliac (gluten free). Fortunately we had contacted the airline and we took our own food but the staff on the flight did their best to find something for my wife. Ground staff don't care if your luggage has priority and on arriving at Heathrow although ours was marked priority it was one of the last ones out. Overall flight was good but waiting for luggage at Heathrow not good.,False,Boeing 787-9,Couple Leisure,Premium Economy,Heathrow to Delhi,March 2022,4,5,"<span class=""star fill"">4</span>",2,4,,True,
"""Service with a smile, lots of patience""",6,2022-04-09,"Not Verified |  Would love to share my appreciation for the 2 wonderful ladies manning the check in counter, Vistara Airways at T3, New Delhi on 5th April. Could gather their names are Ronali and Reena. Service with a smile, lots of patience, helping me out i while I had to transfer my pastry cutlery from cabin to checked baggage as I struggled to rush forward to the ongoing flight was a big help. Keep it up ladies. I remain a Vistara loyal flier. Only issue is that inflight food quality has gone down. Hope you can do something about that. Do give a big thanks to your ladies mentioned here.",False,,Couple Leisure,Economy Class,New Delhi to Guwahati,April 2022,3,4,"<span class=""star fill"">4</span>",5,3,,True,4
"""Very kind staff""",10,2022-04-01,"Not Verified |  Wonderful experience. Very kind staff. Neat flight. Pilot was perfect in takeoff and landing, food was very good, hygiene and cleanliness is top class",False,A340,Couple Leisure,Economy Class,New Delhi to Chennai,March 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""Overall good experience""",7,2022-03-13,"Good experience, check in was smooth so as boarding, at Srinagar additional security check required and was done smoothly by airline. Seat was comfortable, was a short route so only snacks was provided, that can be improved. Inflight entertainment is provided through wifi, connect to flight wifi which can be used to open Vistara on flight entertainment website on individual devices. Overall good experience.",True,A320,Couple Leisure,Economy Class,Srinagar to Delhi,March 2022,4,4,"<span class=""star fill"">4</span>",4,4,,True,
"""avoid booking their B737""",3,2022-03-07,"Bad experience, booked for Premium Economy and at the last moment they changed to Economy with excuse that aircraft has been changed and no premium economy in that aircraft, also during call they said that now we have window and middle seats in mid row but at the last moment when we were doing web checking come to know that we both were given middle seats (so certainly on different rows). The app is pathetic, tried many times to change but unsuccessful, finally was able to do using laptop. Call centre is another bad experience, too long waiting time, also didn't get any confirmation mail about change from premium economy to economy, only refund was done on time. Even the aircraft was too cramped, very small leg space with respect to other Vistara aircraft, just like any LCC whereas Vistara is a full fledged carrier, my suggestion is to avoid booking their B737, their A320/321 are good. Food was ok for such a short route which was just 1 hour 30 min.",True,Boeing 737,Business,Economy Class,Delhi to Patna,February 2022,1,3,"<span class=""star fill"">2</span>",3,2,,False,
"""professional and welcoming""",10,2022-02-17,Not Verified |  I am satisfied with their service. They were really friendly and understanding and much better than other cabin crews they were professional and welcoming. I am very happy and definitely recommend this airline to others who are interested in a friendly environment while travelling. It’s also suitable for those with large families.,False,,Family Leisure,Economy Class,London to Delhi,February 2022,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""onboard experience for these short flights is top notch""",9,2022-01-25,"Goa to Bombay in an A320neo in Business Class. Vitara's onboard experience for these short flights is top notch. Good seats, good service, good snacks. My one complaint is the choice of music in flight: India is a land with a great musical tradition and instead of featuring an Indian music selection, Vistara for some reason has decided to go with bad Western music. Also - when is Vistara going to provide inflight wifi?",True,A320neo,Solo Leisure,Business Class,GOI to BOM,January 2022,4,5,,4,4,,True,
"""Customer service is pathetic""",1,2022-01-06,"Delhi to Varanasi. Customer service is pathetic. I have a ticket raised nearly a month ago regarding refund of extra luggage. This has not been replied by the customer relations people. The flight was cancelled at least a week before the flight date. At the time of booking the ticket from Delhi to Varanasi, I had booked extra luggage as I was travelling from overseas. For this refund I had raised a request. I sent several emails to the Indian customer relations people and having failed to get a reply I forwarded the e-mail to the Sydney office. I did get a reply from Sydney office who threw their hands in air, informing me that I need to follow up with the office in India - the headquarters - probably equally frustrated as I am. Due to all this saga, they lost the business to Air India - the same Airline that they have acquired. I hope they can provide the same service as Air India if not better - and I doubt it. I have used their service once and my review for other items is based on that.",True,,Solo Leisure,Economy Class,Delhi to Varanasi,December 2021,3,3,,3,1,,False,
"""no welcome Champagne""",2,2022-01-06,"Not Verified | The check-in was a very long queue. The Air France lounge was very nice. Onboard no welcome Champagne. Aperif none. Drinks with the food were two mediocre wine bottles were ushered, one Côte du Rhone and the other was a bad Chilean wine. Our dinner was mediocre if not worse. The seats are  bad, the legs are in a very narrow tunnel which makes it impossible to turn your feet/legs. We could not sleep more that 2 hours;. Then we were in transit in Delhi to catch the Vistara flight to Bombay. No Vistara lounge available and we had 4.30hrs transit time. We will never fly Vistara again in our life.",False,,Business,Business Class,Paris to Mumbai via Delhi,December 2021,1,5,,2,1,,False,
"""Best ever airline I have seen""",10,2021-12-30,"Best ever airline I have seen. Best crew members, loved to travel through Vistara. Great service both at airport counter as well in airplane.",True,,Business,Economy Class,Delhi to Srinagar,December 2021,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
""" on-board experience is top notch""",9,2021-12-17,"The check-in process was a downer. The staff didn't seem enthusiastic. For a Business Class desk this is doubly strange. Vistara is currently the finest full service airline in India and the on-board experience is top notch. The seating is comfortable for short-haul, the service warm, and the snacks served outstanding. When is Vistara going to start offering inflight WiFi ?",True,A320neo,Couple Leisure,Business Class,Mumbai to Goa,December 2021,5,5,,3,3,,True,
"""These little gestures make the world just a bit more livable""",10,2021-11-28,"It takes a lot for me to find a website to put my experience with a particular airline into a paragraph or two. However, when I had a distasteful experience with Indigo Airlines on my way to a Bagdogra and when the reason of my disappointment was absolutely reversed by Vistara Airlines, I had to take out time to write this review. My luggage bag's wheel went missing due to mishandling by the Indigo airline staff. I normally don't have the patience to drain my energy in fighting, Therefore, I received my luggage and left the airport. What came as a pleasant surprise was that I when I boarded my Vistara flight on my way back, carrying the same luggage bag with missing wheel, Vistara, despite taking a written note from me during checking in, of the damaged luggage bag, assumed that the luggage bag could have been damaged by them, fixed it with a new wheel. When I got my bag with the fixed wheel I knew I had to put this review to thank them. These little gestures make the world just a bit more livable.",True,,Solo Leisure,Economy Class,New Delhi to Bagdogra ,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""Awesome flight Experience""",10,2021-11-26,"Not Verified |  Aircraft was cleanest, cabin crew were awesome, one of my family members forgot their power bank in luggage bag but vistara staff was very helpful in returning it to me and they were very calm and patient. Awesome flight Experience. It landed before the scheduled Landing time. 10 out of 10 for Vistara",False,,Family Leisure,Economy Class,Chandigarh to Mumbai,November 2021,5,5,,5,5,,True,1
"""Awful service experience""",1,2021-11-14,"Not Verified |  Awful service experience. Staff were very rude, did not care about customers. The food selection was poor and had no fizzy drinks on the way back to UK. I had to wait 3 hours to check my baggage as the staff were extremely slow with with all customers complaining and had to run to get to the plane. In addition they charge for you to book an economy seat! At least 40% were chargeable seats! They do not value your money.",False,,Solo Leisure,Economy Class,New Delhi to London Heathrow,November 2021,1,1,,1,1,,False,
"""flight was excellent""",9,2021-11-07,"London to Mumbai, flight was excellent. Dreamliner flight. The staff, the cabin crew were good. But I feel the flight from Mumbai to Chennai was not up to the mark. Not faced any issue but I feel it's not as standardised as the international London to Mumbai flight. The food was amazing and overall I love Vistara more than BA.",True,,Solo Leisure,Economy Class,London to Chennai via Mumbai,January 2021,5,5,"<span class=""star fill"">5</span>",4,4,,True,2
"""asked me to book a new ticket""",2,2021-10-20,"Flights are new, clean & crew members are wearing Covid-19 PPE kit. I & my wife had Vistara tickets in the same flight segments. I booked my India portion of the ticket online through Vistara website. But my wife’s ticket was booked through a different agent. On Oct 3rd, we arrived at Baggage drop-off ticketing counter at at 6:05AM. Our flight departure was scheduled for 7:00AM. At the Baggage drop counter, they didn’t accept my baggage & but took my wife’s luggage & placed in the weighing machine. The agent in the counter informed me that the Baggage drop-off counter just got closed & I am late. I asked how you are taking her luggage, the agent told because she is having international ticket. My wife didn’t want to take the 7:00AM flight alone. So she took her luggage off from weighing belt. The check-in counter manager then advised us that, they would able do a complementary accommodation in next immediate flight & advised us to go to sales counter there & inform about this. We both went to Vistara customer service sales counter in Terminal-3. However the service representative there said that next flight I can take is at 5:50pm not 11:10 am. But she didn’t confirm my ticket & instead asked to wait. In the meantime my wife’s ticket was confirmed to 5:50pm flight by the booking agent. My ticket was still not confirmed until 12 noon. At this time the sales representative asked me to book a new ticket instead & pay the full price. I informed the representative that I was advised by check-in area manager that I would get a complementary adjustment in next flight. She asked me to bring the check-in area manager to sales counter which I couldn't do. By 1 pm, I went back to sales counter & wanted to pay the full price to book the ticket. At this time, the sales representative said there is NO ticket available to BBSR on 5:50pm and advised me to take next day flight.  I informed the counter that there is ‘available ticket’ showing online.  I went ahead and booked it using Vistara.com website by paying full for 5:50pm. But accidentally the first name in the new ticket was my wife’s first name instead of my first name.",True,,Couple Leisure,Economy Class,Delhi to Bhubaneswar,October 2021,4,3,,1,2,,False,3
"""wonderful flying experience""",10,2021-10-17,Thanks to Vistara for giving such a wonderful flying experience. I am happy with your new added facilities and the staff at Hyderabad airport. They helped me with my issue of my extra large luggage. Thanks to Mr Mahendra and Mr Ashok,True,,Solo Leisure,Economy Class,Hyderabad to Delhi,October 2021,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""the crew was good""",10,2021-09-11,"Not Verified |  I liked the airline, the crew was good and the food was also good. I liked their internet it was really fast better than my office one. I recommend everyone to use Vistara - though its bit costly but its worth it.",False,A320-200,Solo Leisure,Economy Class,Delhi to Jammu,September 2021,5,5,,5,4,,True,5
"""Vistara was a fantastic experience""",10,2021-08-29,"I had flown from Delhi to Mumbai for some personal work. Vistara was a fantastic experience, they took great care of hygiene throughout the flight and this was the first time I experienced full flat beds in domestic business class within India. Business class seats had quite big screens for IFE and the service was pretty good as well given the pandemic. Since this was the morning flight, breakfast was scrambled eggs with paratha which was quite good with a bread roll and some fruits on the side, pretty good for a 1.5 hour long flight. Overall quite impressed, of course the pandemic has done away with the usual business class goodies of a welcome towel and a drink but then such are the times we live in.",True,A321,Solo Leisure,Business Class,New Delhi to Mumbai,August 2021,5,5,"<span class=""star fill"">5</span>",5,5,,True,5
"""disappointed with Vistara’s in-flight food""",6,2021-08-14,Extremely disappointed with Vistara’s in-flight food. Expected better from a full service carrier than to be served a baked roll and a bottle of water. My prior journey was with an LCC where I purchased a hot meal and a refreshing beverage.,True,,Family Leisure,Economy Class,Kolkata to Mumbai,August 2021,3,4,"<span class=""star fill"">3</span>",4,3,,False,3
"""very pleasant travel experience""",9,2021-07-19,"The service was nice, kind and prompt response from the staff, provided a small snack for 2.30 hrs flight. Seats and ambiance was much comfortable. No delays except the usual Delhi air traffic delay. The baggage reached safe. I am giving 9 points due to the behavior of one staff during check in process. He was hesitant to respond to my questions. Overall a very pleasant travel experience.",True,,Solo Leisure,Economy Class,Delhi to Chennai,July 2021,5,5,"<span class=""star fill"">5</span>",4,5,,True,
