header,rating,review_date,comment,trip_verified,aircraft,type_of_traveller,seat_type,route,date_flown,seat_comfort,cabin_staff_service,food_and_beverages,ground_service,value_for_money,wifi_and_connecticity,wifi_and_connectivity,recommend
"""your staff were simply disgusting in their attitude""",1,2021-07-25,"Not Verified |  I have just missed a flight with your airline through no fault of my own. I arrived at Palma, Mallorca airport with more than enough time to board the domestic flight I was meant to board. Having talked with a few others who were in line with me, we were becoming worried we’d miss the flight. Someone went to check and was told the check in gate was opened now, there were absolutely no over head speaker announcements for passengers for flight IB3923 at 11.20 Palma to Madrid on 25/7/21 to come forward ahead of the line to board immediately. We all missed our flight. To my amazement your staff were simply disgusting in their attitude towards what had gone on, there was absolutely no remorse from either of them and I was simply told to book another flight as if it was just another normal thing and we’ve all got the financial capacity to afford it. This is the worst experience I’ve had with a company in my life let alone an airline company and you should be appalled and ashamed of your staff member attitudes and inadequacy in processing a larger number of passengers wanting to check into there respective flights. I can safely say having had the worst customer service I’ve ever received I will never recommend you to anyone.",False,,Solo Leisure,Economy Class,"Palma, Mallorca to Athens via Madrid",July 2021,1,1,,1,1,,,False
"""No refund given from Iberia""",1,2021-05-09,"Not Verified |  No refund given from Iberia, after 20 emails and several phone call attempts to recover my fee, still no refund issued to me after they cancelled the flight due to covid. They refuse to give me back my money without supplying any flight, unprofessional and terrible customer service. I will never use Iberia again.",False,,Solo Leisure,Economy Class,London Gatwick to Madrid,June 2020,1,1,"<span class=""star fill"">1</span>",1,1,,1,False
"""Two weeks later I'm still waiting""",1,2020-07-03,"They cancelled 2 of my flights due to the coronavirus. For the first flight, I stupidly accepted a voucher, only to find out that they've trebled the prices of flights next year. I decided to ask for a refund for my second flight. Their cancellation form only gives options for voucher, rebooking and 'other'. Their facebook people told me to select 'other'. I did this and got an email a day later telling me that their customer services would be in touch in 'a few days'. Two weeks later I'm still waiting.  I don't mind waiting for a refund, but waiting just to apply for a refund is disgraceful.",True,,Family Leisure,Economy Class,Gatwick to Madrid,July 2020,,,,,1,,,False
"""Great job for a low-cost""",8,2020-02-16,"Gran Canaria to Madrid. Great job for a low-cost airline. Punctual, and excellent onboard entertainment system. Maybe the seats are a little bit cramped, but it is low cost.",True,A320,Couple Leisure,Economy Class,Gran Canaria to Madrid,February 2020,3,4,"<span class=""star fill"">5</span>",5,4,,4,True
"""Iberia's low cost subsidiary""",4,2020-02-13,Madrid to Copenhagen.  While the flight was on time I find both the quality of the plane and the service at the airport under standard of what to be expected from a flag carrier. Even though it this is Iberia's low cost subsidiary this plane was about 20 years old and it showed. Their on demand service with movies worked so slowly that it close to pointless. I generally had the feeling that I had payed a heavy overprise so I expected much and got a service like a low cost airline. The only choice from Copenhagen to Madrid is Iberia Express if not wanting to support Ryanair.,True,A320,Couple Leisure,Economy Class,Madrid to Copenhagen,January 2020,2,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""unsatisfied and disappointed""",1,2019-11-19,"Beirut to Tenerife via Madrid. Yesterday (November the 16th), I took a flight from Beirut to Tenerife with a stop in Madrid to my surprise once I reached my final destination my luggage never arrived. (and I still haven't received it). After 40 minutes of waiting for it at the luggage conveyor belt, I realized it wasn’t there. I tried asking around and found an Iberia desk with an agent who reassured me by telling me that the luggage had arrived and that it was located in the floor downstairs, so naturally, I went to that floor and searched for around 15 minutes but it wasn't there. So, I went back to the agent to let him know that I still did not find my luggage and he told me that he would check again by himself. After having disappeared for over 20 minutes, he informed me that it was still in Madrid. So I had just lost 1 hour searching for something that wasn’t even there (after having flown for over 6 hours, with an 8-hour layover so you can imagine how tired I was) I started wondering: Why did he tell me before to search for it elsewhere? Did he even check and track my luggage when I first mentioned it wasn't there? Anyway, the agent took some information in order to send me luggage on the next day (today, November the 17th) and guaranteed that it will definitely arrive on a plane coming from Madrid to Tenerife. I got reassured as I saw a flyer mentioning an award Iberia (the airline I had just taken) received for its lost baggage's management. However, no one contacted me and I didn’t get any information on my missing luggage! Therefore, I called Iberia's office located at Tenerife’s Airport through several numbers and no one ever answered (one phone number wasn’t even working). I even called Iberia's headquarters office in England and was given another number to call. I had again wasted 1 hour between unanswered calls and automated answering machines for this same matter. Until I finally got my answer and to my surprise, my luggage was still in Madrid even though the airport agent assured me I was going to get it by today! I realize now how inconsistent this airport agent is, and how unprofessional and terrible Iberia's lost and found service is. The worst part is that Iberia is supposedly awarded for lost luggage management? All full of lies!! We live in a century where time is money. I already wasted a considerable amount of time on this matter and I can’t afford wasting more of it to get respected and have my luggage back! I am a very unsatisfied and disappointed customer, especially that it’s my first day at work tomorrow and don’t have a decent piece of clothes! I will make sure to never take this airline again if given the choice and would certainly never recommend it.",True,,Business,Economy Class,Beirut to Tenerife via Madrid,November 2019,1,2,,1,1,,1,False
"""service is extremely limited""",3,2019-11-11,"Tenerife to Madrid. The plane was not cleaned very well, the service is extremely limited a small hot dish with some rice and pork and a miniscule cake. A small glass of orange juice as welcome, only one service of drinks FA were closing the curtain very often. Long waiting in Madrid before the gate was open.",True,A320,Business,Business Class,Tenerife to Madrid,November 2019,2,2,,3,2,,,False
"""it was a decent flight""",4,2019-09-14,"Tenerife to Madrid and it was a decent flight, actually the ground staff was very polite because they also changed my seat as I asked for it. I was feeling a bit sick and very weak during the flight so before taking off I´ve asked for a blanket and a pillow and the lady brought it to me. The seats are not too bad if you are in not seating in the middle, where I was located, although the airplane was not clean, which I think it´s a shame.",True,A320-200,Solo Leisure,Economy Class,Tenerife to Madrid,July 2019,2,3,,3,3,,,False
"""doesn't offer a little snack""",6,2019-09-14,"Madrid to Tenerife. I was booked on this flight as connecting from Venice, and this was operated by Iberia Express. I went to the counter as I wanted to change seat, if possible, as my friends had another seat assigned. When I went to the counter there were two people sitting there, one lady which was the first one I went to, which asked me to wait, as she was on her phone, I was upset so I just went to the other hostess which was very kind and bit sarcastic,  and he helped me out with the tickets. Once at the gate my friends which were coming from another connecting flight, had a big delay which was almost overlapping with our next flight to Tenerife. I was afraid that they would have missed their flight. When I talked to the hostess, she was looking like she was not caring. When they started to understand what the issue was, they tried to make sure that they could make it, as it was just a little overlapping delay than. Luckily, we made it to the flight and before taking off the flight attendant came to all the passengers to offer some water. Iberia doesn´t offer a little snack, which I could almost understand on a 45 minutes flight, but that flight was 2/2.5h long. The flight was basically a night flight, so everything went smooth until we reached the destination.",True,A319-100,Solo Leisure,Economy Class,Madrid to Tenerife,August 2019,2,2,,1,3,,,False
"""refund of the airport taxes""",3,2019-09-02,"Berlin to Madrid. For personal reasons I couldn't travel. The website is not accessible for complaints or doubts. After looking in Intenet, I found a telephone where you can call them and ask. Once I got in touch I asked for a refund of the airport taxes. It is true that they return them, but they charge a management fee higher than the fees, so they do not return anything. From the consumer's point of view, we are unprotected.",True,,Solo Leisure,Economy Class,Berlin to Madrid,September 2019,,,,,2,,,False
"""they refused to return it""",1,2019-08-13,"I had a flight Tenerife - Madrid - Paris on 7th on June. Customer service told me I can buy additional baggage during online check-in. I did it once which cost me 40 euro. But baggage wasn't added. Okay, I called customer service again and asked why. They advised me to try again, 40 euros were withdrawn from my bank account. After that there were still no baggage in my order. I had to drive to the airport the day before my flight to buy baggage manually from the Iberia desk. Everything went good, and I finally got my baggage. But they still couldn't see two of my other attempts to buy it. So I tried to return money with the help of bank. After two months they refused to return it as they see the service as it was provided.",True,,Couple Leisure,Economy Class,Tenerife to Madrid,June 2019,1,1,,1,1,,,False
"""I had been placed on standby""",1,2019-08-06,"Madrid to Fuerteventura. I tried before I departed to check in but the site kept crashing so had no choice to wait till Madrid. Got to the check in counter to find that I had been placed on standby as they claimed to the flight was over booked. Went to the gate as instructed, the attendant there was very unhelpful and said wait till everyone has boarded to see if there is a seat available. So I waited with 10 others in the same situation. Lucky was able to get a seat, in fact all waiting people got a seat. Boarded the plane and found someone in my allocated seat. Asked them about it and she said the stewardess said she could sit there as it was a spare seat. Ok if it was a known spare seat why was I waitlisted? In fact after all the 10 of us who were standby boarded tgete were a couple of empty seats left. Also the ticket clearly said snack included in the flight but you had to pay for them. Arrived at the destination and went to collect bags. After all the bags had been off loaded almost half of the planes passengers bags had not arrived.  Mine was still in Madrid with the rest of the passengers bags. How can an Airline forget half of the bags?",True,A320,Business,Economy Class,Madrid to Fuerteventura,August 2019,1,1,,1,1,,,False
"""did not receive a refund""",1,2019-07-19,"I booked a flight to Madrid from Dusseldorf for 09.07.2019. The flight was cancelled last minute after midnight and we were just informed via email about an alternative flight which includes a stopover London and which required 3 times more time to reach. And even we didn't approve this change they don't refund the ticket's cost or any other action. We did not get on the alternative flight we did not opt for. After attempting to reach customer services via telephone they wanted us to open a ticket because they cannot see the incident in their system. And after opening a ticket and waiting for 5 more days we did not receive a refund but a joke: Dear Customer, we apologize for the inconvenience caused by the incident on your flight I23137 dated 9/07/2019. In order to carry out our daily operation, we depend on external factors that are beyond our scope of control and before which we have no possibility of action. Our main objective is to offer a better service to our customers every day and reduce the impact of these factors on their experience. Unfortunately, and despite our efforts, in this case, we were not been able to prevent our customers from being affected. We thank you for your understanding and reiterate our apologies for not having fulfilled your expectations. We hope your next flights are satisfactory. Thank you for continuing trust in Iberia. Kind regards, Iberia Express Customer Services",True,,Solo Leisure,Economy Class,Dusseldorf to Madrid,July 2019,3,2,,1,1,,,False
"""unpleasant and unfriendly staff""",4,2019-04-30,"Madrid to Santa Cruz de La Palma with Iberia Express. Too small space for legs if you are over 180 cm, quite unpleasant and unfriendly staff (like most Iberia staff) with very limited knowledge of English.",True,A321,Couple Leisure,Economy Class,Madrid to Santa Cruz de La Palma ,April 2019,2,2,,2,2,,,False
"""Horrible customer support""",1,2019-02-26,"Amsterdam to Porto via Madrid. My experience with Iberia is quite upsetting, it pretty much started even before I got into the plane. I ordered my ticket a while before the flight was supposed to happen and 2 days before takeoff I went over to the website to select my seats and do my online check-in, however, when I tried to do so I was met with a fee for each seat. Due to the fact that I went from the Netherlands to Portugal via Spain, I had to pay for 4 seats, each seat was at least €8 and at most €14, which came down to an additional €32 at the very least just to be able to sit. This was the first time ever I ordered tickets with Iberia as normally I fly via other companies and I was never asked to pay for my seats before unless they provided me with extra space for my legs or other luxury benefits. I called Iberia and was met with an extremely rude customer service person who barely spoke any English. I told him that I couldn't pay for the seats as the only payment method they offered was via credit card, which I don't have; He said: ""If you don't want to pay you can just go and pay at the airport"" to which I replied: Well, I am currently in the payment screen for a reason, it's just impossible to pay like this. His response remained the same, giving me a feeling like I was being cheap. Once I finally boarded the first plane everything was alright, of course, food and drinks were overpriced by a lot but I was actually quite thirsty and bought myself a coke, then some turbulence happened, the plane started to shake and a moment later I found myself, my seat and the ground below me covered in coke, the flight attendants looked at me with a rather unamused face and threw me some wipes to clean myself and my seat while speaking to me in Spanish, when I said I don't speak nor understand Spanish she shrugged and walked off. Horrible customer support, flight attendants don't care and aren't helpful, due to not being able to choose my own seats I had some horrible experiences with other customers on the plane which I didn't describe.",True,,Solo Leisure,Economy Class,Amsterdam to Porto via Madrid,February 2019,1,1,,1,1,,,False
"""Overall bad service""",4,2018-12-04,"Madrid to Florence. Do not fly this airline, it is not worth the risk of ruining your trip. We were flying from Amsterdam with a final destination of Florence. We checked two bags. First leg of the flight was Amsterdam to Madrid, which was fine. Second flight from Madrid to Florence: no AC on the airplane, it was uncomfortable and warm the entire 2.5 hour flight. To make matters worse, half an hour before landing we were told due to some conditions we would need to land at the Pisa airport, not Florence. Please keep in mind Pisa is an hour and a half from Florence. We get to Pisa, our bags are not here. We have to call Iberia (because they do not have a counter at the Pisa airport) who tell us our luggage will not arrive in Florence until tomorrow. We are only in Florence for one day, on top of that the person tells me I can’t even open up a claim with him over the phone, I have to go to an Iberia counter. He was not apologetic at all. And why would they have a system where you can’t open a lost baggage claim over the phone? Not efficient. The airline did provide a bus for passengers to go from the Pisa airport to Florence airport, but we had to wait an entire hour for it. Overall bad service and seriously not worth your risk of ruining your trip. Don’t fly this airline.",True,,Couple Leisure,Economy Class,Madrid to Florence,December 2018,2,5,"<span class=""star fill"">2</span>",1,2,,1,False
"""smallest space between seats""",1,2018-12-03,"Not Verified |  Paris to Madrid. This airline has the smallest space between seats, I can't even open a notebook to work during the flight.  I avoid this airline just because of that - their competitors (low-budgets) have more space. So if you fly for business and you hope to work during the flight, then choose any other airline.",False,,Business,Economy Class,Paris to Madrid,November 2018,1,3,,3,1,,,False
"""give me this stupid connection""",2,2018-10-30,"Gran Canaria to Zürich via Madrid. They give me this stupid connection and when my plane landed they did not wait for me. Only 5 mins late, but of course it was not my fault. My other connection had delay like always. Have to wait 4 hours for the next plane.On my way back i also had more than 3 hours delay. I paid 500CHF and its a horrible company and you have to pay everything in the plane. Not even a glass of water they offer you for free. Never again will i fly with Iberia.",True,,Solo Leisure,Economy Class,Gran Canaria to Zürich via Madrid,October 2018,3,2,"<span class=""star fill"">1</span>",1,1,,1,False
"""missed my connection in Paris""",1,2018-09-29,"My flight was originally on Delta from Salt Lake City to Madrid for both business and pleasure. Due to Delta leaving 3.5 hours late I missed my connection in Paris and as all the Delta Partner flights were booked going down to Madrid that evening they put me on an Iberia flight. This gave me a 4 hour layover or so in Paris so you would think my luggage would have arrived. It didn't. I figured it would show up a day or so later because how do you lose luggage for longer than that and I made the mistake of only making only one pair of underclothes and two shirts in my backpack. As the days progressed with no luggage I was told by Iberia to hold onto my receipts for reimbursement as I had to by clothes I could wear for my conference, makeup and some clothes for the vacation portion of my trip. I didn't go wild. Finally, on the 9th day of no luggage they contacted me to say it was found and now in Madrid. That didn't help as I was in Barcelona. I instructed them to send it to my home in Utah to which they told me they would send me the shipping information. They never did. Three days later there was a knock at my door at 4:50 a.m. that freaked me out because I wasn't expecting anyone. It ended up being my luggage. Luckily, it was all there. Unfortunately, the story doesn't end there. When the Iberia representative told me to hang onto my receipts he gave me an email address to send all my documentation. I did so knowing that reimbursement could take up to 30 days. After 3 weeks of radio silence from Iberia I contacted them to check the status and they said they never received my paperwork! They gave me a new email address and I resubmitted again. This time I saw emails from them saying they were processing and I could expect a check in approximately 30 days. Fast forward to this week. At day 36 I called them and was told that they couldn't help me. That I would need to lodge a complaint through their website. I immediately did and received an email that said it could take up to 21 days to respond. When I got home that day there was a check in the mail for less than half of the amount submitted. I've since contacted them without response. The customer service of this airline is unbelievably horrible! As Iberia was the airline I last flew with when the luggage went missing, according to airline regulations they are responsible for whatever happens to it.",True,A320,Business,Economy Class,Paris to Madrid,June 2018,3,3,,3,1,,,False
"""missed our connecting flight""",1,2018-08-24,"On 14 May 2018, my wife and I were booked on Iberia Express flight No 12 3877 from Santiago de Compostela to Madrid. The flight was scheduled to leave Santiago de Compostela at 9.15 am but due to a fault with the de-icing mechanism on the port engine of the aircraft, the flight was delayed and eventually took off from Santiago at 11.26 am, landing at Madrid at 12.20 pm. As a result of the delayed flight, we missed our connecting flight, from Madrid to Bucharest which departed at 12.15 pm. The Iberia staff at Madrid airport were most unhelpful in solving our problem and were rude and dismissive. A large number of passengers on the flight lost connections. The attitude and service was appalling.  To add insult to injury, our baggage and 21 other passengers’ baggage did not arrive in Madrid with our flight. We put in a baggage claim and our two bags eventually arrived late afternoon at Terminal 4 which I had to go searching for and which I found going around and around on a carousel all on their own and which could have been taken by any other passenger. The Iberia baggage claim staff had promised that they would keep the bags for us in their office once they arrived from Santiago, but this was not done. This is shocking service. In the meantime, we had to travel back and forth from Terminal 4 to Terminal 1 on two occasions in search of our baggage. As a result of the delayed Santiago - Madrid flight, we had to purchase two new airline tickets with another airline because we were a “no show” for the Tarom flight to Bucharest. I phoned Iberia Express in Madrid from Romania on many occasions and at great expense in order to investigate lodging a claim for compensation under the EU Regulations. I was told to lodge a claim online which I tried on numerous occasions but each time I tried to submit the claim, the message I received we that the Santiago flight number does not correspond to any Iberia or Iberia Express flight number. I phoned Madrid again and one of the customer service people said that she could not understand why the website is rejecting my application because the flight number I put into the system was correct. She then told me to send my claim by email to which I did but received a reply that the email address is for “internal use only”. I once again phoned Iberia in Madrid and the customer service person promised to investigate the problem and get back to me but I have never received a call back from her or anyone else. I have tried on 23 occasions to submit my claim online with the same result, the online system keeps telling me that the flight number does not correspond to and Iberia or Iberia Express flight number. In desperation, I wrote a letter to the CEO of Iberia and sent the letter by email and mailed it to him on 28 June 2018. I have not had the courtesy of a response from him our his staff.",True,,Couple Leisure,Economy Class,Santiago De Compostela to Madrid,May 2018,1,1,,1,1,,,False
"""Totally appalling experience""",3,2018-07-21,"I flew Business Class to Las Palmas from Cardiff. Flights excellent and on-time, I couldn't fault their performance. What overshadowed the whole trip was the way in which I was treated in Madrid Airport by a gate clerk. I entered the wrong line for priority boarding and eventually was able to join the correct line. For some reason this angered the woman at the gate who decided to explode with anger at me for no reason about why I was in the wrong queue etc. I was so shocked by her behaviour. When I told her off for speaking to me in such an aggressive way and I took back my passport with a curt ""thank you"" she ran down the jetty (leaving her desk and other passengers) to verbally abuse me more.  I have never experienced anything quite like it in 15 years of flying Iberia. I put in a complaint about her behviour but heard nothing back.  Totally appalling experience and never again.",True,A320,Business,Business Class,Cardiff to Gran Canaria via Madrid,July 2018,1,2,,1,3,,,False
"""easy departure and punctuality""",9,2018-06-30,"Stuttgart to Madrid. Cabin crew friendlier than customers. Wifi to see movies on the cellphone, easy departure and punctuality. Finger use in airports, never had to use a bus to get to the plane. It does not seem a low-cost airline at all and I try to use it whenever I can.  The only ""but"" is that the cabin crew are too permissive with customers leaving their backpacks in the trolley-cabins. If you get late to the plane you might not have space because of this.",True,,Solo Leisure,Economy Class,Stuttgart to Madrid,June 2018,3,5,"<span class=""star fill"">5</span>",4,5,,5,True
"""a miserable experience""",1,2018-06-15,"Marrakesh to Malta via Madrid. Most disorganized airline I have had the misfortune of flying!! Our complaint with Iberia airlines began when we were stuck waiting to board at the rear doors of the aircraft on the steps in the hot Moroccan sun for 20 minutes, only to be told they needed to close the rear door so we would have to walk to the front. My mother, with her bad knee, and I walked back to the front doors of the aircraft where we were the last ones on board. At the top of the steps a man begins putting tags on our hand luggage without saying a word to us. I ask if this means they will have to be checked and he just says “No space” and gestures inside. I understand we are the last ones on the plane (not intentionally) so there is no space left but they could at least tell us what was happening with our bags instead of taking our luggage without a word. Inside the plane, there is no soap in the toilets which we realized after another passenger spilt Coca Cola on top of my mother wearing all white. Now the belt is ruined, shirt stained, and my mother is completely sticky. On arrival in Madrid, we wait to collect our bags next to the plane as the agent in Marrakech had instructed us. One of the flight attendants informed us that our bags were “probably” en route to the final destination of Malta. We replied that there was no information given, as to our final destination, so we deduced that the bags must be in Madrid. We are then told that “most likely” our bags were in Madrid but we would have to go outside security to collect them and then come back. After waiting at the baggage claim the bags finally arrived. We narrowly made our next flight and were one of the last on this flight as well. On our next flight we were lied to by two agents saying there was absolutely no space for our bags but once we were inside we found at least 10 empty spaces (as well as numerous empty seats) that we could have used rather than leaving our bags to get lost again. Overall a miserable experience flying with Iberia, I would recommend flying any of the low-cost airlines who have a better standard of service than this. I would have rather swam through the med than gone through this. My mother might not have many trips left and this company certainly ruined one of them.",True,,Family Leisure,Economy Class,Marrakesh to Malta via Madrid,June 2018,1,1,,1,1,,,False
"""a pleasant experience""",6,2018-06-01,"Madrid to Gatwick. Flight was on time. At first it looks like the seat pitch is fine. This has been achieved by removing the seat pocket one normally finds below the tray table. However, once person in front declined their seat it became very unpleasant. The tray table came close to my stomach and it would have been very difficult to use the table. Fortunately there was an empty row across and one was able to move seats. The WiFi worked but it only allows you to watch information and movies on Iberia Express page and you are unable to surf the net or send emails, go on Facebook etc. The movie and TV selection was quite good but as there is no seat charger I didn't want to lose my charge so did not use it in the end. The crew were largely absent but drinks and food menu (all charged) was very adequate for short haul budget flight. All in all a pleasant experience bar the ridiculous seats.",True,,Solo Leisure,Economy Class,Madrid to Gatwick,May 2018,1,4,"<span class=""star fill"">2</span>",2,3,,1,True
""" I really recommend it""",9,2018-02-19,"I flew from Berlin Tegel to Madrid on February 18, the flight was on time and we arrived to Madrid before the set time. Check in was fast too. Nice flight, kind cabin crew, good service and also confortable seats with spacious legroom. I really recommend it.",True,,Family Leisure,Economy Class,Berlin to Madrid,February 2018,4,5,,5,4,,3,True
"""ground staff were really forceful""",1,2018-02-10,"Flew Madrid to London Gatwick. There is very minimal leg room on these planes. I'm not tall (165cm or around 5'5) and I felt cramped in. It's fine for a short flight, but 2.5 hours to London is pushing it. Beware that they will try to force you to check in your luggage, even though there is a lot of space in the cabin. The ground staff were really forceful that the overhead lockers were full, but they were half empty when I got on the plane - whole overhead lockers of empty space. They may claim to be the most punctual airline in the world, but they have downright dishonest ways of doing it. This isn't the first time it's happened to me on this airline. Staff are very much ""that's not my job"" kind of people. There is absolutely no difference between these flights and the other low cost airlines, except, and I never though I'd say this, the staff on other low cost airlines are a lot better at their jobs. I will be avoiding Iberia Express in future. Unfortunately they do some routes that no one else does, but for those flights I guess I'll just have to accept that there's no way I can be in a rush.",True,,Solo Leisure,Economy Class,Madrid to London Gatwick,February 2018,1,1,,1,2,,,False
"""Not a comfortable experience""",4,2018-02-05,"Gran Canaria to Madrid. From start to finish I felt like there was so many problems. Firstly I arrived at the airport early so I didn't have to leave my baggage in the hold. However everyone who was priority was allowed on before. They put people into groups so I was group 3 the last even though I was the first near the gate. After that my luggage was put into hold. Once on the flight the staff seemed disconnected and also flustered themselves, I suppose because things don't run smooth. The back of my seat was broken so I had to be transferred next to a mother and small baby crying, at this point I just wanted to rest. The food and drinks were overpriced and I had to pay £2.50 for a tea which was that bad I had to ask for it to be changed. The hot water was not warm enough to brew the tea so it ended up looking like dirty dishes water. At the other end of the flight I waited over 20 mins to get off the plane and then a further half an hour to get my bag which was only very small. Not a comfortable experience in total and wouldn't think of flying again with them. easyJet is a much better option for low cost.",True,,Solo Leisure,Economy Class,Gran Canaria to Madrid,February 2018,2,3,"<span class=""star fill"">4</span>",1,2,,3,False
